actual_combo,combo,combo_prob,composite_odds,date,ev,head,hit,market_share,model,odds,pair_prob,payout100,race,race_code,return,score,stake,tickets,train_pair_count,venue
1-3-5,5-3-2,0.0021651256473914386,9.07,2026-08-08,0.7231519662287405,5,0,0.027164840058879286,5頭展開,334.0,0.04123934612593776,0,12R,202608080412,0,72.82,200,20,15,04
1-3-5,5-3-1,0.0018933861233363784,9.07,2026-08-08,0.44702846371971894,5,0,0.03842887157842305,5頭展開,236.1,0.03606349857080592,0,12R,202608080412,0,72.82,200,20,13,04
1-3-5,5-4-2,0.0017973237966793232,9.07,2026-08-08,0.2063327718587863,5,0,0.07903359389952684,5頭展開,114.8,0.034233790653648274,0,12R,202608080412,0,72.82,200,20,12,04
1-3-5,5-4-3,0.0017457274530755587,9.07,2026-08-08,0.46994983036794036,5,0,0.033703776298906696,5頭展開,269.2,0.033251030380464106,0,12R,202608080412,0,72.82,200,20,12,04
1-3-5,5-3-4,0.0015902849375391862,9.07,2026-08-08,0.6516987674035586,5,0,0.022140206392546807,5頭展開,409.8,0.030290302577616193,0,12R,202608080412,0,72.82,200,20,11,04
1-3-5,5-6-1,0.0015887271875594734,9.07,2026-08-08,0.6939560355259781,5,0,0.020771649678721797,5頭展開,436.8,0.030260631971354403,0,12R,202608080412,0,72.82,200,20,11,04
1-3-5,5-6-2,0.00129813470608481,9.07,2026-08-08,0.7612261916481325,5,0,0.015472470292745023,5頭展開,586.4,0.024725690412850842,0,12R,202608080412,0,72.82,200,20,9,04
1-3-5,5-6-3,0.001293368229603002,9.07,2026-08-08,1.0398680566008136,5,0,0.011284896243365275,5頭展開,804.0,0.024634902899585157,0,12R,202608080412,0,72.82,200,20,9,04
1-3-5,5-6-4,0.000875749155115027,9.07,2026-08-08,0.40985060459383266,5,0,0.01938687303347368,5頭展開,468.0,0.01668047421210783,0,12R,202608080412,0,72.82,200,20,6,04
1-2-5,5-1-4,0.0027010975750165023,5.06,2026-08-08,0.05537250028783829,5,0,0.24699580770489876,5頭展開,20.5,0.1002058711697539,0,07R,202608081007,0,64.46,400,20,35,10
1-2-5,5-1-2,0.0025934659894821578,5.06,2026-08-08,0.2090333587522619,5,0,0.06282151436663058,5頭展開,80.6,0.09621293256079416,0,07R,202608081007,0,64.46,400,20,35,10
1-2-5,5-1-6,0.002581453075260813,5.06,2026-08-08,0.30925807841624536,5,0,0.04226555974916882,5頭展開,119.8,0.09576727500811207,0,07R,202608081007,0,64.46,400,20,35,10
1-2-5,5-1-3,0.002221697133992662,5.06,2026-08-08,0.21772631913128088,5,0,0.05166749038724922,5頭展開,98.0,0.08242097540134957,0,07R,202608081007,0,64.46,300,20,30,10
1-2-5,5-2-1,0.0018390953345827472,5.06,2026-08-08,0.42372756508786497,5,0,0.02197662351540983,5頭展開,230.4,0.06822713546916878,0,07R,202608081007,0,64.46,300,20,25,10
1-2-5,5-4-1,0.0016025836921461044,5.06,2026-08-08,0.03349399916585358,5,0,0.24226861521293896,5頭展開,20.9,0.059452978107597594,0,07R,202608081007,0,64.46,300,20,20,10
1-2-5,5-2-4,0.0014019623707360093,5.06,2026-08-08,0.2960944526994451,5,0,0.023974498380447087,5頭展開,211.2,0.05201028722776037,0,07R,202608081007,0,64.46,300,20,19,10
1-2-5,5-2-6,0.0012500256890939552,5.06,2026-08-08,0.4525092994520118,5,0,0.013987331651796752,5頭展開,362.0,0.04637370908730183,0,07R,202608081007,0,64.46,200,20,17,10
1-2-5,5-2-3,0.0011783099517594649,5.06,2026-08-08,0.3666900569875455,5,0,0.016270610726061775,5頭展開,311.2,0.04371318397238074,0,07R,202608081007,0,64.46,200,20,16,10
1-2-5,5-3-6,0.0011748059870333718,5.06,2026-08-08,0.5789443904100456,5,0,0.010274785020191607,5頭展開,492.8,0.04358319317116946,0,07R,202608081007,0,64.46,200,20,16,10
1-2-5,5-4-6,0.0011394597677842698,5.06,2026-08-08,0.07714142627899506,5,0,0.07479193586337407,5頭展開,67.7,0.04227191188863684,0,07R,202608081007,0,64.46,200,20,15,10
1-2-5,5-3-2,0.0011040913948311658,5.06,2026-08-08,0.39173162688609764,5,0,0.014271178291855762,5頭展開,354.8,0.04095980874345487,0,07R,202608081007,0,64.46,200,20,15,10
1-2-5,5-3-1,0.0009621630269014328,5.06,2026-08-08,0.22755155586218886,5,0,0.021409784600213214,5頭展開,236.5,0.03569452107534338,0,07R,202608081007,0,64.46,200,20,13,10
1-2-5,5-4-2,0.0009029741545422931,5.06,2026-08-08,0.10131370013964529,5,0,0.0451284675396651,5頭展開,112.2,0.03349872016346157,0,07R,202608081007,0,64.46,200,20,12,10
1-2-5,5-4-3,0.0008981215026852835,5.06,2026-08-08,0.12349170661922648,5,0,0.03682482951236672,5頭展開,137.5,0.03331869549078302,0,07R,202608081007,0,64.46,200,20,12,10
1-2-5,5-6-1,0.0008157281721971282,5.06,2026-08-08,0.19822194584390215,5,0,0.020837094888684876,5頭展開,243.0,0.030262050837695065,0,07R,202608081007,0,64.46,200,20,11,10
1-2-5,5-3-4,0.0008123918996753845,5.06,2026-08-08,0.2719075688213512,5,0,0.015128216486257617,5頭展開,334.7,0.030138281116233227,0,07R,202608081007,0,64.46,200,20,11,10
1-2-5,5-6-3,0.0006632895038085065,5.06,2026-08-08,0.3361551205301511,5,0,0.009990951179854823,5頭展開,506.8,0.024606849890078154,0,07R,202608081007,0,64.46,200,20,9,10
1-2-5,5-6-2,0.0006622882260475323,5.06,2026-08-08,0.4051217078732755,5,0,0.008277610034249507,5頭展開,611.7,0.024569704282585352,0,07R,202608081007,0,64.46,200,20,9,10
1-2-5,5-6-4,0.0004504777361038942,5.06,2026-08-08,0.1094660898732463,5,0,0.020837094888684876,5頭展開,243.0,0.016711915336340054,0,07R,202608081007,0,64.46,200,20,6,10
4-1-5,5-1-4,0.002543344896240319,10.31,2026-08-08,0.3174094430507918,5,0,0.08261187963630079,5頭展開,124.8,0.0966419919704347,0,07R,202608081507,0,61.02,400,20,35,15
4-1-5,5-1-2,0.0025346823743788724,10.31,2026-08-08,0.38755293504252963,5,0,0.06742944786533903,5頭展開,152.9,0.09631283355805613,0,07R,202608081507,0,61.02,400,20,35,15
4-1-5,5-1-6,0.002525059483536119,10.31,2026-08-08,0.5148596286930147,5,0,0.05056381843359655,5頭展開,203.9,0.09594718305547094,0,07R,202608081507,0,61.02,400,20,35,15
4-1-5,5-1-3,0.002169743927072097,10.31,2026-08-08,0.4235340145644733,5,0,0.05281743124288083,5頭展開,195.2,0.08244590636840933,0,07R,202608081507,0,61.02,300,20,30,15
4-1-5,5-2-1,0.0018173070599890547,10.31,2026-08-08,0.31166816078812287,5,0,0.060116399875278934,5頭展開,171.5,0.06905401408943694,0,07R,202608081507,0,61.02,300,20,25,15
4-1-5,5-4-1,0.0014821635885293094,10.31,2026-08-08,0.15636825858984213,5,0,0.09772476377829704,5頭展開,105.5,0.05631923607107419,0,07R,202608081507,0,61.02,300,20,20,15
4-1-5,5-2-4,0.00140414676462652,10.31,2026-08-08,0.16835719707871977,5,0,0.08598801149800114,5頭展開,119.9,0.05335475363681303,0,07R,202608081507,0,61.02,300,20,19,15
4-1-5,5-2-6,0.0012319943028257353,10.31,2026-08-08,0.37070708572026373,5,0,0.03426375067667111,5頭展開,300.9,0.04681330624773271,0,07R,202608081507,0,61.02,200,20,17,15
4-1-5,5-2-3,0.001167729920396238,10.31,2026-08-08,0.2581850853996082,5,0,0.0466303146929459,5頭展開,221.1,0.04437138893643243,0,07R,202608081507,0,61.02,200,20,16,15
4-1-5,5-3-6,0.0011574691735835394,10.31,2026-08-08,0.4165731555727158,5,0,0.028646742369020112,5頭展開,359.9,0.04398150118957225,0,07R,202608081507,0,61.02,200,20,16,15
4-1-5,5-4-6,0.001104104294440119,10.31,2026-08-08,0.1893538864964804,5,0,0.060116399875278934,5頭展開,171.5,0.04195374308672691,0,07R,202608081507,0,61.02,200,20,15,15
4-1-5,5-3-2,0.0010928817279978512,10.31,2026-08-08,0.2785755524666523,5,0,0.040447087401374406,5頭展開,254.9,0.04152730812794308,0,07R,202608081507,0,61.02,200,20,15,15
4-1-5,5-3-1,0.000955363379772661,10.31,2026-08-08,0.19928880102057708,5,0,0.04942455694444074,5頭展開,208.6,0.03630188741342961,0,07R,202608081507,0,61.02,200,20,13,15
4-1-5,5-4-2,0.0009061638923030063,10.31,2026-08-08,0.10593055901022144,5,0,0.08819471837990024,5頭展開,116.9,0.03443240581853443,0,07R,202608081507,0,61.02,200,20,12,15
4-1-5,5-4-3,0.0008673798455444194,10.31,2026-08-08,0.4422769832430994,5,0,0.02021957752227954,5頭展開,509.9,0.032958690027583296,0,07R,202608081507,0,61.02,200,20,12,15
4-1-5,5-6-1,0.0007983025573509989,10.31,2026-08-08,0.3407953617331414,5,0,0.024150767342727423,5頭展開,426.9,0.03033389197491008,0,07R,202608081507,0,61.02,200,20,11,15
4-1-5,5-3-4,0.0007963804802393195,10.31,2026-08-08,0.39508435624672644,5,0,0.020782024951845068,5頭展開,496.1,0.030260856909525097,0,07R,202608081507,0,61.02,200,20,11,15
4-1-5,5-6-2,0.0006575858393918444,10.31,2026-08-08,0.2463316554361849,5,0,0.027522590973332452,5頭展開,374.6,0.024986939641698267,0,07R,202608081507,0,61.02,200,20,9,15
4-1-5,5-6-3,0.0006550218123333691,10.31,2026-08-08,0.2932532653816493,5,0,0.023028730352044533,5頭展開,447.7,0.024889511769150014,0,07R,202608081507,0,61.02,200,20,9,15
4-1-5,5-6-4,0.0004503567282043299,10.31,2026-08-08,0.11808353413517529,5,0,0.03932098618844523,5頭展開,262.2,0.017112650107066564,0,07R,202608081507,0,61.02,200,20,6,15
4-6-1,5-1-2,0.0051420443583451375,13.98,2026-08-08,0.504434551553658,5,0,0.1425281149394222,5頭展開,98.1,0.09794098894177608,0,12R,202608081612,0,74.19,400,20,35,16
4-6-1,5-1-4,0.005124231267951171,13.98,2026-08-08,0.564690285728219,5,0,0.12687847618473064,5頭展開,110.2,0.09760170138069876,0,12R,202608081612,0,74.19,400,20,35,16
4-6-1,5-1-6,0.00504229771065474,13.98,2026-08-08,1.2842732269037622,5,0,0.05489598773285165,5頭展開,254.7,0.09604110542510248,0,12R,202608081612,0,74.19,400,20,35,16
4-6-1,5-1-3,0.004398754259646194,13.98,2026-08-08,0.5370878951028002,5,0,0.11451276065157506,5頭展開,122.1,0.083783474485671,0,12R,202608081612,0,74.19,400,20,30,16
4-6-1,5-2-1,0.003669641242706755,13.98,2026-08-08,0.5185203075944645,5,0,0.09895264030826124,5頭展開,141.3,0.06989599220180512,0,12R,202608081612,0,74.19,300,20,25,16
4-6-1,5-4-1,0.002911836667541795,13.98,2026-08-08,0.6997143512102934,5,0,0.05818563493781653,5頭展開,240.3,0.05546201918564372,0,12R,202608081612,0,74.19,300,20,20,16
4-6-1,5-2-4,0.002742410712582968,13.98,2026-08-08,1.1167096421637845,5,0,0.03433695499891286,5頭展開,407.2,0.05223494753385177,0,12R,202608081612,0,74.19,300,20,19,16
4-6-1,5-2-6,0.002456443560020811,13.98,2026-08-08,1.0376017597527905,5,0,0.033101344875845914,5頭展開,422.4,0.046788105037958716,0,12R,202608081612,0,74.19,200,20,17,16
4-6-1,5-2-3,0.002314632808460795,13.98,2026-08-08,0.9656648076898436,5,0,0.03351392156173853,5頭展開,417.2,0.04408702268968539,0,12R,202608081612,0,74.19,200,20,16,16
4-6-1,5-3-6,0.0022926332695748577,13.98,2026-08-08,2.25961935049298,5,0,0.01418629066107682,5頭展開,985.6,0.04366799546148677,0,12R,202608081612,0,74.19,200,20,16,16
4-6-1,5-4-6,0.0021613547640256968,13.98,2026-08-08,1.2669861626718635,5,0,0.023851941445850077,5頭展開,586.2,0.04116752176576369,0,12R,202608081612,0,74.19,200,20,15,16
4-6-1,5-3-2,0.0021601805245326624,13.98,2026-08-08,1.3235426073811623,5,0,0.022820316754622677,5頭展開,612.7,0.04114515591879941,0,12R,202608081612,0,74.19,200,20,15,16
4-6-1,5-3-1,0.001899023949487997,13.98,2026-08-08,0.6120554189199815,5,0,0.043381967345818534,5頭展開,322.3,0.036170882760884954,0,12R,202608081612,0,74.19,200,20,13,16
4-6-1,5-4-3,0.0017609680115363274,13.98,2026-08-08,0.5228314026251355,5,0,0.04709332460612097,5頭展開,296.9,0.03354131869064761,0,12R,202608081612,0,74.19,200,20,12,16
4-6-1,5-4-2,0.0017401313473616041,13.98,2026-08-08,0.8451817954135311,5,0,0.028787333900673902,5頭展開,485.7,0.03314444084337504,0,12R,202608081612,0,74.19,200,20,12,16
4-6-1,5-3-4,0.0016189233874601713,13.98,2026-08-08,0.4785537533332267,5,0,0.047300433273197946,5頭展開,295.6,0.03083578175118044,0,12R,202608081612,0,74.19,200,20,11,16
4-6-1,5-6-1,0.0015941046493060456,13.98,2026-08-08,0.8742069896794353,5,0,0.025496003055356157,5頭展開,548.4,0.03036305697680989,0,12R,202608081612,0,74.19,200,20,11,16
4-6-1,5-6-2,0.0013067336216164005,13.98,2026-08-08,0.7934486550454785,5,0,0.023027022522327592,5頭展開,607.2,0.024889474743031496,0,12R,202608081612,0,74.19,200,20,9,16
4-6-1,5-6-3,0.001295974656624293,13.98,2026-08-08,1.3348538963230219,5,0,0.013574765121900305,5頭展開,1030.0,0.02468454775332033,0,12R,202608081612,0,74.19,200,20,9,16
4-6-1,5-6-4,0.0008691335644786422,13.98,2026-08-08,0.8952075714130014,5,0,0.013574765121900305,5頭展開,1030.0,0.016554466452507324,0,12R,202608081612,0,74.19,100,20,6,16
1-3-5,5-1-2,0.004877787299405868,11.53,2026-08-08,0.43314751218724107,5,0,0.12981938812318733,5頭展開,88.8,0.09766546098912059,0,08R,202608081808,0,69.18,400,20,35,18
1-3-5,5-1-4,0.004836760410837613,11.53,2026-08-08,0.6065297555190367,5,0,0.09192951886235272,5頭展開,125.4,0.0968440004089399,0,08R,202608081808,0,69.18,400,20,35,18
1-3-5,5-1-6,0.004826189094726853,11.53,2026-08-08,0.6771143299901775,5,0,0.08216651222622261,5頭展開,140.3,0.09663233630842759,0,08R,202608081808,0,69.18,400,20,35,18
1-3-5,5-1-3,0.004171035616974856,11.53,2026-08-08,0.47090992115646124,5,0,0.10210772068502241,5頭展開,112.9,0.08351453052975659,0,08R,202608081808,0,69.18,300,20,30,18
1-3-5,5-2-1,0.003464730330996366,11.53,2026-08-08,0.5339149440065399,5,0,0.07480831710148626,5頭展開,154.1,0.06937253804014062,0,08R,202608081808,0,69.18,300,20,25,18
1-3-5,5-4-1,0.0027777045190786834,11.53,2026-08-08,0.49026484761738764,5,0,0.06531423039852144,5頭展開,176.5,0.05561656868072675,0,08R,202608081808,0,69.18,300,20,20,18
1-3-5,5-2-4,0.0026063938118893013,11.53,2026-08-08,0.9359560178494482,5,0,0.03210237166621841,5頭展開,359.1,0.05218650128273644,0,08R,202608081808,0,69.18,300,20,19,18
1-3-5,5-2-6,0.002335322082733113,11.53,2026-08-08,0.84772191603212,5,0,0.031757470152449126,5頭展開,363.0,0.046758969542600524,0,08R,202608081808,0,69.18,200,20,17,18
1-3-5,5-2-3,0.002208378077406186,11.53,2026-08-08,0.6441838851793844,5,0,0.03951992343277008,5頭展開,291.7,0.04421723411236358,0,08R,202608081808,0,69.18,200,20,16,18
1-3-5,5-3-6,0.002184166703225258,11.53,2026-08-08,1.4673231912267282,5,0,0.017159811946024166,5頭展開,671.8,0.04373246204761028,0,08R,202608081808,0,69.18,200,20,16,18
1-3-5,5-4-6,0.0020750571390876775,11.53,2026-08-08,0.5779034132359182,5,0,0.04139304009098396,5頭展開,278.5,0.0415478165873384,0,08R,202608081808,0,69.18,200,20,15,18
1-3-5,5-3-2,0.0020610197718572624,11.53,2026-08-08,0.8357435174881199,5,0,0.02842900533992363,5頭展開,405.5,0.041266753503304575,0,08R,202608081808,0,69.18,200,20,15,18
1-3-5,5-3-1,0.0018272307280595911,11.53,2026-08-08,0.3369413462541886,5,0,0.06251606109186027,5頭展開,184.4,0.036585714061612144,0,08R,202608081808,0,69.18,200,20,13,18
1-3-5,5-4-2,0.0016544646687827577,11.53,2026-08-08,0.682135782939131,5,0,0.02796013016089991,5頭展開,412.3,0.033126506886957174,0,08R,202608081808,0,69.18,200,20,12,18
1-3-5,5-4-3,0.0016466278808256933,11.53,2026-08-08,0.9160190901033332,5,0,0.02072256276350716,5頭展開,556.3,0.032969594856661406,0,08R,202608081808,0,69.18,200,20,12,18
1-3-5,5-6-1,0.0015416201892492867,11.53,2026-08-08,0.3645931747574563,5,0,0.04874402395492192,5頭展開,236.5,0.03086707911013381,0,08R,202608081808,0,69.18,200,20,11,18
1-3-5,5-3-4,0.0015086853256402783,11.53,2026-08-08,0.948963069827735,5,0,0.018327443029155857,5頭展開,629.0,0.03020764104128251,0,08R,202608081808,0,69.18,200,20,11,18
1-3-5,5-6-2,0.0012483513177910313,11.53,2026-08-08,0.5158187645112541,5,0,0.02789922958697733,5頭展開,413.2,0.024995105248498153,0,08R,202608081808,0,69.18,200,20,9,18
1-3-5,5-6-3,0.0012400104750207952,11.53,2026-08-08,0.7077979791418698,5,0,0.020196148677888985,5頭展開,570.8,0.024828100784344477,0,08R,202608081808,0,69.18,200,20,9,18
1-3-5,5-6-4,0.0008522957737671491,11.53,2026-08-08,0.2646378377546998,5,0,0.03712709070962651,5頭展開,310.5,0.017065085977444477,0,08R,202608081808,0,69.18,200,20,6,18
6-5-3,5-1-2,0.00257625207899877,9.71,2026-08-08,0.30631637219295377,5,0,0.08165556494755351,5頭展開,118.9,0.09662125886065157,0,01R,202608082401,0,63.06,400,20,35,24
6-5-3,5-1-6,0.002557830997759134,9.71,2026-08-08,0.4987770445630311,5,0,0.04978895729366211,5頭展開,195.0,0.09593038389796558,0,01R,202608082401,0,63.06,400,20,35,24
6-5-3,5-1-4,0.002540562141837509,9.71,2026-08-08,1.2385240441457857,5,0,0.019915582917464845,5頭展開,487.5,0.09528272266487728,0,01R,202608082401,0,63.06,400,20,35,24
6-5-3,5-1-3,0.0022195792884876163,9.71,2026-08-08,0.24038043694320885,5,0,0.08964770703844979,5頭展開,108.3,0.08324439473254092,0,01R,202608082401,0,63.06,400,20,30,24
6-5-3,5-2-1,0.0018485042653965872,9.71,2026-08-08,0.2467753194304444,5,0,0.07272544323793342,5頭展開,133.5,0.06932738088320724,0,01R,202608082401,0,63.06,300,20,25,24
6-5-3,5-4-1,0.0014647469707012501,9.71,2026-08-08,0.41994295650004837,5,0,0.03386413209718909,5頭展開,286.7,0.05493472373110437,0,01R,202608082401,0,63.06,300,20,20,24
6-5-3,5-2-4,0.0013930647901754785,9.71,2026-08-08,0.38796854406387077,5,0,0.03486120887707042,5頭展開,278.5,0.0522463134715896,0,01R,202608082401,0,63.06,300,20,19,24
6-5-3,5-2-6,0.0012571769325586863,9.71,2026-08-08,0.24514950184894382,5,0,0.04978895729366211,5頭展開,195.0,0.04714989609308753,0,01R,202608082401,0,63.06,200,20,17,24
6-5-3,5-2-3,0.0012280905131849458,9.71,2026-08-08,0.09579106002842577,5,0,0.12447239323415528,5頭展開,78.0,0.04605902207553724,0,01R,202608082401,0,63.06,200,20,16,24
6-5-3,5-3-6,0.0011843540316840986,9.71,2026-08-08,0.23556801690196721,5,0,0.0488127032290805,5頭展開,198.9,0.0444187035930424,0,01R,202608082401,0,63.06,200,20,16,24
6-5-3,5-3-2,0.0011599268724167425,9.71,2026-08-08,0.0856026031843556,5,0,0.13155618797105845,5頭展開,73.8,0.04350257318094436,0,01R,202608082401,0,63.06,200,20,15,24
6-5-3,5-4-6,0.0010879102685395455,9.71,2026-08-08,1.5143710938070474,5,0,0.006974746172603529,5頭展開,1392.0,0.04080162051322718,0,01R,202608082401,0,63.06,200,20,15,24
6-5-3,5-3-1,0.0009865637770871119,9.71,2026-08-08,0.1173024330956576,5,0,0.08165556494755351,5頭展開,118.9,0.03700066265468951,0,01R,202608082401,0,63.06,200,20,13,24
6-5-3,5-4-2,0.0008809194953983488,9.71,2026-08-08,0.3578294990308093,5,0,0.0239016412414183,5頭展開,406.2,0.033038517967293624,0,01R,202608082401,0,63.06,200,20,12,24
6-5-3,5-4-3,0.0008740102525022817,9.71,2026-08-08,0.7101333301581039,5,0,0.011949349750478908,5頭展開,812.5,0.03277938969648735,0,01R,202608082401,0,63.06,200,20,12,24
6-5-3,5-6-1,0.0008219047978918371,9.71,2026-08-08,0.17046305508276702,5,0,0.04681218260493786,5頭展開,207.4,0.03082519637083876,0,01R,202608082401,0,63.06,200,20,11,24
6-5-3,5-3-4,0.000801751693324479,9.71,2026-08-08,0.6514232508261392,5,0,0.011949349750478908,5頭展開,812.5,0.030069362596216346,0,01R,202608082401,0,63.06,200,20,11,24
6-5-3,5-6-3,0.0006710522104972993,9.71,2026-08-08,0.18172093860266866,5,0,0.03585246186212744,5頭展開,270.8,0.025167533048501407,0,01R,202608082401,0,63.06,200,20,9,24
6-5-3,5-6-2,0.0006681724322012669,9.71,2026-08-08,0.21014022992729844,5,0,0.030870736636769834,5頭展開,314.5,0.025059528165566825,0,01R,202608082401,0,63.06,200,20,9,24
6-5-3,5-6-4,0.0004410345259661866,9.71,2026-08-08,0.33077589447463995,5,0,0.012945128896352149,5頭展開,750.0,0.01654081580263094,0,01R,202608082401,0,63.06,100,20,6,24
5-1-4,5-1-4,0.0025827093152289153,5.41,2026-08-09,0.13972457395388432,5,1,0.10001512077930752,5頭展開,54.1,0.0970192980114755,4250,10R,202608090310,17000,62.32,400,20,35,03
5-1-4,5-1-2,0.0025756813883093,5.41,2026-08-09,0.15866197351985287,5,0,0.08783795510000872,5頭展開,61.6,0.09675529441951237,0,10R,202608090310,0,62.32,400,20,35,03
5-1-4,5-1-6,0.002565807503149156,5.41,2026-08-09,0.19628427399091042,5,0,0.0707296475053665,5頭展開,76.5,0.09638438260174237,0,10R,202608090310,0,62.32,400,20,35,03
5-1-4,5-1-3,0.002217838531445703,5.41,2026-08-09,0.1292999863832845,5,0,0.09280991482265073,5頭展開,58.3,0.0833129520828759,0,10R,202608090310,0,62.32,300,20,30,03
5-1-4,5-2-1,0.0018356564000959893,5.41,2026-08-09,0.17860936772933975,5,0,0.05560964063885444,5頭展開,97.3,0.06895630657211609,0,10R,202608090310,0,62.32,300,20,25,03
5-1-4,5-4-1,0.001486956813029037,5.41,2026-08-09,0.10527654236245582,5,0,0.07642398353334093,5頭展開,70.8,0.05585743053730821,0,10R,202608090310,0,62.32,300,20,20,03
5-1-4,5-2-4,0.0013992257232174213,5.41,2026-08-09,0.15321521669230764,5,0,0.04941386332566701,5頭展開,109.5,0.05256181817508221,0,10R,202608090310,0,62.32,300,20,19,03
5-1-4,5-2-6,0.0012520818733580785,5.41,2026-08-09,0.15237836398767815,5,0,0.04446029609006194,5頭展開,121.7,0.04703436956292817,0,10R,202608090310,0,62.32,200,20,17,03
5-1-4,5-2-3,0.0011763957286974054,5.41,2026-08-09,0.16610707689207363,5,0,0.03832024103513129,5頭展開,141.2,0.04419122473788902,0,10R,202608090310,0,62.32,200,20,16,03
5-1-4,5-3-6,0.001170115284367375,5.41,2026-08-09,0.23074673407724633,5,0,0.027438225325357696,5頭展開,197.2,0.04395530027805653,0,10R,202608090310,0,62.32,200,20,16,03
5-1-4,5-4-6,0.0011075257230799894,5.41,2026-08-09,0.1362256639388387,5,0,0.04399039052163039,5頭展開,123.0,0.04160412770778602,0,10R,202608090310,0,62.32,200,20,15,03
5-1-4,5-3-2,0.001097014671261783,5.41,2026-08-09,0.23026337949784825,5,0,0.025778075436686698,5頭展開,209.9,0.04120928076827505,0,10R,202608090310,0,62.32,200,20,15,03
5-1-4,5-3-1,0.0009739121969031376,5.41,2026-08-09,0.08434079625181172,5,0,0.06248057776166903,5頭展開,86.6,0.03658494477532074,0,10R,202608090310,0,62.32,200,20,13,03
5-1-4,5-4-3,0.0008905529595041906,5.41,2026-08-09,0.11194250700967676,5,0,0.04304548953190563,5頭展開,125.7,0.033453560748659204,0,10R,202608090310,0,62.32,200,20,12,03
5-1-4,5-4-2,0.000889602566808708,5.41,2026-08-09,0.11627105548189813,5,0,0.04139876078164146,5頭展開,130.7,0.033417859312339114,0,10R,202608090310,0,62.32,200,20,12,03
5-1-4,5-3-4,0.0008195040838443894,5.41,2026-08-09,0.09866829169486449,5,0,0.04494034912093469,5頭展開,120.4,0.030784614615088014,0,10R,202608090310,0,62.32,200,20,11,03
5-1-4,5-6-1,0.0008095324469933026,5.41,2026-08-09,0.15834454663189,5,0,0.02766266888630132,5頭展開,195.6,0.03041003076176263,0,10R,202608090310,0,62.32,200,20,11,03
5-1-4,5-6-3,0.0006596535707934572,5.41,2026-08-09,0.19862169016590997,5,0,0.01797016949239634,5頭展開,301.1,0.024779841073005883,0,10R,202608090310,0,62.32,200,20,9,03
5-1-4,5-6-2,0.0006576075132166551,5.41,2026-08-09,0.24666857820756735,5,0,0.014425001424048352,5頭展開,375.1,0.024702981060683974,0,10R,202608090310,0,62.32,200,20,9,03
5-1-4,5-6-4,0.00045319881085752043,5.41,2026-08-09,0.06956601746662938,5,0,0.035249628887039336,5頭展開,153.5,0.017024382198092994,0,10R,202608090310,0,62.32,200,20,6,03
2-4-5,5-1-4,0.005083936927345516,8.85,2026-08-09,0.4916167008743114,5,0,0.0914780004452382,5頭展開,96.7,0.09683421139176668,0,06R,202608090506,0,74.84,400,20,35,05
2-4-5,5-1-2,0.005035564728144404,8.85,2026-08-09,0.9094229899028794,5,0,0.04898074553186342,5頭展開,180.6,0.09591286169174772,0,06R,202608090506,0,74.84,400,20,35,05
2-4-5,5-1-6,0.0050157342855879266,8.85,2026-08-09,1.4059103202502958,5,0,0.03155876790244214,5頭展開,280.3,0.09553514943961935,0,06R,202608090506,0,74.84,400,20,35,05
2-4-5,5-1-3,0.004298766088028691,8.85,2026-08-09,1.4259007113991167,5,0,0.026668443301340168,5頭展開,331.7,0.08187899064067945,0,06R,202608090506,0,74.84,300,20,30,05
2-4-5,5-2-1,0.0036177377426612417,8.85,2026-08-09,0.5998209177332339,5,0,0.0533529713091347,5頭展開,165.8,0.06890738149179695,0,06R,202608090506,0,74.84,300,20,25,05
2-4-5,5-4-1,0.0029626864525058075,8.85,2026-08-09,0.2547910349154994,5,0,0.10285956561691317,5頭展開,86.0,0.05643055968817156,0,06R,202608090506,0,74.84,300,20,20,05
2-4-5,5-2-4,0.002858949926999626,8.85,2026-08-09,0.1849740602768758,5,0,0.1367221428601937,5頭展開,64.7,0.05445468060401504,0,06R,202608090506,0,74.84,300,20,19,05
2-4-5,5-2-6,0.002464616866202372,8.85,2026-08-09,0.541229863818041,5,0,0.040281979248882216,5頭展開,219.6,0.046943782747943245,0,06R,202608090506,0,74.84,200,20,17,05
2-4-5,5-2-3,0.002306840991348987,8.85,2026-08-09,0.7651791568304589,5,0,0.026668443301340168,5頭展開,331.7,0.043938611236885416,0,06R,202608090506,0,74.84,200,20,16,05
2-4-5,5-3-6,0.00229011257907643,8.85,2026-08-09,1.692164184679574,5,0,0.01197174535533162,5頭展開,738.9,0.04361998363913998,0,06R,202608090506,0,74.84,200,20,16,05
2-4-5,5-4-6,0.002206695084572696,8.85,2026-08-09,0.3065099472471475,5,0,0.06368554818613774,5頭展開,138.9,0.042031122995905425,0,06R,202608090506,0,74.84,200,20,15,05
2-4-5,5-3-2,0.002151547535740299,8.85,2026-08-09,1.2491884992508178,5,0,0.015235829560893099,5頭展開,580.6,0.040980722592106084,0,06R,202608090506,0,74.84,200,20,15,05
2-4-5,5-4-2,0.0018969841190909448,8.85,2026-08-09,0.10072985672372917,5,0,0.16658988028351288,5頭展開,53.1,0.03613202992484581,0,06R,202608090506,0,74.84,200,20,12,05
