gate,threshold,n,floor,month,base_R,base_roi_pct,added_R,added_return_yen,added_profit_yen,added_roi_pct,R,return_yen,profit_yen,roi_pct
GEOM_RATIO,1.0,5,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,5,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,5,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,5,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,5,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,5,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,5,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,5,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,5,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,5,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,6,4.5,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
GEOM_RATIO,1.0,6,4.5,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.0,6,4.5,2026-06,2,0.0,2,46690.00000000001,26690.000000000007,233.45000000000005,4,46690.00000000001,6690.000000000007,116.72500000000002
GEOM_RATIO,1.0,6,5.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,6,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,6,5.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,6,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,6,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,6,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,6,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,6,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,6,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,6,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,6,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,6,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,6,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,6,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,6,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,8,4.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,8,4.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,8,4.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,8,5.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,8,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,8,5.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,8,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,8,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,8,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,8,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,8,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,8,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,8,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,8,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,8,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,8,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,8,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,8,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,10,4.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,10,4.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,10,4.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,10,5.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,10,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,10,5.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,10,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,10,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,10,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,10,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,10,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,10,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,10,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,10,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,10,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.0,10,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.0,10,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.0,10,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,2,4.5,2026-04,5,576.94,12,0.0,-120000.0,0.0,17,288470.0,118470.0,169.68823529411765
GEOM_RATIO,1.1,2,4.5,2026-05,3,0.0,15,120080.0,-29920.0,80.05333333333333,18,120080.0,-59920.0,66.71111111111111
GEOM_RATIO,1.1,2,4.5,2026-06,2,0.0,10,50960.00000000001,-49039.99999999999,50.96000000000001,12,50960.00000000001,-69040.0,42.466666666666676
GEOM_RATIO,1.1,2,5.0,2026-04,5,576.94,11,0.0,-110000.0,0.0,16,288470.0,128470.0,180.29375
GEOM_RATIO,1.1,2,5.0,2026-05,3,0.0,14,120080.0,-19920.0,85.77142857142857,17,120080.0,-49920.0,70.63529411764706
GEOM_RATIO,1.1,2,5.0,2026-06,2,0.0,10,50960.00000000001,-49039.99999999999,50.96000000000001,12,50960.00000000001,-69040.0,42.466666666666676
GEOM_RATIO,1.1,2,5.5,2026-04,5,576.94,10,0.0,-100000.0,0.0,15,288470.0,138470.0,192.31333333333333
GEOM_RATIO,1.1,2,5.5,2026-05,3,0.0,12,69930.0,-50070.0,58.275,15,69930.0,-80070.0,46.62
GEOM_RATIO,1.1,2,5.5,2026-06,2,0.0,8,0.0,-80000.0,0.0,10,0.0,-100000.0,0.0
GEOM_RATIO,1.1,2,6.0,2026-04,5,576.94,9,0.0,-90000.0,0.0,14,288470.0,148470.0,206.05
GEOM_RATIO,1.1,2,6.0,2026-05,3,0.0,10,69930.0,-30070.0,69.93,13,69930.0,-60070.0,53.792307692307695
GEOM_RATIO,1.1,2,6.0,2026-06,2,0.0,8,0.0,-80000.0,0.0,10,0.0,-100000.0,0.0
GEOM_RATIO,1.1,2,6.5,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
GEOM_RATIO,1.1,2,6.5,2026-05,3,0.0,7,69930.0,-70.0,99.9,10,69930.0,-30070.0,69.93
GEOM_RATIO,1.1,2,6.5,2026-06,2,0.0,5,0.0,-50000.0,0.0,7,0.0,-70000.0,0.0
GEOM_RATIO,1.1,2,7.0,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
GEOM_RATIO,1.1,2,7.0,2026-05,3,0.0,6,0.0,-60000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.1,2,7.0,2026-06,2,0.0,5,0.0,-50000.0,0.0,7,0.0,-70000.0,0.0
GEOM_RATIO,1.1,3,4.5,2026-04,5,576.94,9,0.0,-90000.0,0.0,14,288470.0,148470.0,206.05
GEOM_RATIO,1.1,3,4.5,2026-05,3,0.0,12,46620.0,-73380.0,38.85,15,46620.0,-103380.0,31.08
GEOM_RATIO,1.1,3,4.5,2026-06,2,0.0,7,45080.0,-24920.0,64.4,9,45080.0,-44920.0,50.08888888888889
GEOM_RATIO,1.1,3,5.0,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
GEOM_RATIO,1.1,3,5.0,2026-05,3,0.0,11,0.0,-110000.0,0.0,14,0.0,-140000.0,0.0
GEOM_RATIO,1.1,3,5.0,2026-06,2,0.0,5,0.0,-50000.0,0.0,7,0.0,-70000.0,0.0
GEOM_RATIO,1.1,3,5.5,2026-04,5,576.94,6,0.0,-60000.0,0.0,11,288470.0,178470.0,262.24545454545455
GEOM_RATIO,1.1,3,5.5,2026-05,3,0.0,8,0.0,-80000.0,0.0,11,0.0,-110000.0,0.0
GEOM_RATIO,1.1,3,5.5,2026-06,2,0.0,4,0.0,-40000.0,0.0,6,0.0,-60000.0,0.0
GEOM_RATIO,1.1,3,6.0,2026-04,5,576.94,6,0.0,-60000.0,0.0,11,288470.0,178470.0,262.24545454545455
GEOM_RATIO,1.1,3,6.0,2026-05,3,0.0,4,0.0,-40000.0,0.0,7,0.0,-70000.0,0.0
GEOM_RATIO,1.1,3,6.0,2026-06,2,0.0,3,0.0,-30000.0,0.0,5,0.0,-50000.0,0.0
GEOM_RATIO,1.1,3,6.5,2026-04,5,576.94,6,0.0,-60000.0,0.0,11,288470.0,178470.0,262.24545454545455
GEOM_RATIO,1.1,3,6.5,2026-05,3,0.0,2,0.0,-20000.0,0.0,5,0.0,-50000.0,0.0
GEOM_RATIO,1.1,3,6.5,2026-06,2,0.0,3,0.0,-30000.0,0.0,5,0.0,-50000.0,0.0
GEOM_RATIO,1.1,3,7.0,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
GEOM_RATIO,1.1,3,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,3,7.0,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,4,4.5,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
GEOM_RATIO,1.1,4,4.5,2026-05,3,0.0,8,0.0,-80000.0,0.0,11,0.0,-110000.0,0.0
GEOM_RATIO,1.1,4,4.5,2026-06,2,0.0,5,0.0,-50000.0,0.0,7,0.0,-70000.0,0.0
GEOM_RATIO,1.1,4,5.0,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
GEOM_RATIO,1.1,4,5.0,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.1,4,5.0,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.1,4,5.5,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
GEOM_RATIO,1.1,4,5.5,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.1,4,5.5,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.1,4,6.0,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
GEOM_RATIO,1.1,4,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,4,6.0,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,4,6.5,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
GEOM_RATIO,1.1,4,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,4,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,4,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,4,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,4,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,5,4.5,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
GEOM_RATIO,1.1,5,4.5,2026-05,3,0.0,2,0.0,-20000.0,0.0,5,0.0,-50000.0,0.0
GEOM_RATIO,1.1,5,4.5,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.1,5,5.0,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
GEOM_RATIO,1.1,5,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,5,5.0,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,5,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,5,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,5,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,5,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,5,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,5,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,5,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,5,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,5,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,5,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,5,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,5,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,6,4.5,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
GEOM_RATIO,1.1,6,4.5,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.1,6,4.5,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,6,5.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,6,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,6,5.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,6,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,6,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,6,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,6,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,6,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,6,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,6,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,6,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,6,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,6,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,6,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,6,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,8,4.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,8,4.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,8,4.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,8,5.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,8,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,8,5.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,8,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,8,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,8,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,8,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,8,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,8,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,8,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,8,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,8,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,8,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,8,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,8,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,10,4.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,10,4.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,10,4.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,10,5.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,10,5.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,10,5.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,10,5.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,10,5.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,10,5.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,10,6.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,10,6.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,10,6.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,10,6.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,10,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,10,6.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.1,10,7.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
GEOM_RATIO,1.1,10,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.1,10,7.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
GEOM_RATIO,1.2,2,4.5,2026-04,5,576.94,10,0.0,-100000.0,0.0,15,288470.0,138470.0,192.31333333333333
GEOM_RATIO,1.2,2,4.5,2026-05,3,0.0,9,50150.0,-39850.0,55.72222222222222,12,50150.0,-69850.0,41.791666666666664
GEOM_RATIO,1.2,2,4.5,2026-06,2,0.0,9,50960.00000000001,-39039.99999999999,56.622222222222234,11,50960.00000000001,-59039.99999999999,46.327272727272735
GEOM_RATIO,1.2,2,5.0,2026-04,5,576.94,9,0.0,-90000.0,0.0,14,288470.0,148470.0,206.05
GEOM_RATIO,1.2,2,5.0,2026-05,3,0.0,8,50150.0,-29850.0,62.6875,11,50150.0,-59850.0,45.59090909090909
GEOM_RATIO,1.2,2,5.0,2026-06,2,0.0,9,50960.00000000001,-39039.99999999999,56.622222222222234,11,50960.00000000001,-59039.99999999999,46.327272727272735
GEOM_RATIO,1.2,2,5.5,2026-04,5,576.94,8,0.0,-80000.0,0.0,13,288470.0,158470.0,221.9
GEOM_RATIO,1.2,2,5.5,2026-05,3,0.0,6,0.0,-60000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.2,2,5.5,2026-06,2,0.0,7,0.0,-70000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.2,2,6.0,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
GEOM_RATIO,1.2,2,6.0,2026-05,3,0.0,6,0.0,-60000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.2,2,6.0,2026-06,2,0.0,7,0.0,-70000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.2,2,6.5,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
GEOM_RATIO,1.2,2,6.5,2026-05,3,0.0,3,0.0,-30000.0,0.0,6,0.0,-60000.0,0.0
GEOM_RATIO,1.2,2,6.5,2026-06,2,0.0,4,0.0,-40000.0,0.0,6,0.0,-60000.0,0.0
GEOM_RATIO,1.2,2,7.0,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
GEOM_RATIO,1.2,2,7.0,2026-05,3,0.0,3,0.0,-30000.0,0.0,6,0.0,-60000.0,0.0
GEOM_RATIO,1.2,2,7.0,2026-06,2,0.0,4,0.0,-40000.0,0.0,6,0.0,-60000.0,0.0
GEOM_RATIO,1.2,3,4.5,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
GEOM_RATIO,1.2,3,4.5,2026-05,3,0.0,6,0.0,-60000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.2,3,4.5,2026-06,2,0.0,6,45080.0,-14920.0,75.13333333333334,8,45080.0,-34920.0,56.35
GEOM_RATIO,1.2,3,5.0,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
GEOM_RATIO,1.2,3,5.0,2026-05,3,0.0,6,0.0,-60000.0,0.0,9,0.0,-90000.0,0.0
GEOM_RATIO,1.2,3,5.0,2026-06,2,0.0,4,0.0,-40000.0,0.0,6,0.0,-60000.0,0.0
GEOM_RATIO,1.2,3,5.5,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
GEOM_RATIO,1.2,3,5.5,2026-05,3,0.0,4,0.0,-40000.0,0.0,7,0.0,-70000.0,0.0
GEOM_RATIO,1.2,3,5.5,2026-06,2,0.0,3,0.0,-30000.0,0.0,5,0.0,-50000.0,0.0
GEOM_RATIO,1.2,3,6.0,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
GEOM_RATIO,1.2,3,6.0,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.2,3,6.0,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.2,3,6.5,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
GEOM_RATIO,1.2,3,6.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.2,3,6.5,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
GEOM_RATIO,1.2,3,7.0,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
GEOM_RATIO,1.2,3,7.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
GEOM_RATIO,1.2,3,7.0,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
GEOM_RATIO,1.2,4,4.5,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
