combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,race_code,return,stake,train_pair_count
3-2-1,0.005082860000057387,2026-08-05,0.6877109580077645,0,0.016674142617074103,3直まくりv29,135.3,0.05644068773137637,202608051707,0,300,19
3-5-2,0.005061899880318834,2026-08-05,1.6765012403615978,0,0.0068116289133155995,3直まくりv29,331.2,0.056207944045151975,202608051707,0,300,19
3-1-4,0.00498932580600445,2026-08-05,0.1152534261187028,1,0.0976628353285769,3直まくりv29,23.1,0.0554020728101139,202608051707,5160,300,18
3-5-1,0.004796627315893966,2026-08-05,1.5478716348389827,0,0.006991048949767978,3直まくりv29,322.7,0.053262325638932566,202608051707,0,300,18
3-5-4,0.003730963453713289,2026-08-05,1.5147711622075954,0,0.005556678561798341,3直まくりv29,406.0,0.0414290661607504,202608051707,0,300,14
3-2-6,0.0030018362215253943,2026-08-05,0.18071054053582875,0,0.037475274021430666,3直まくりv29,60.2,0.03333274982941428,202608051707,0,200,11
3-2-5,0.002940096063993305,2026-08-05,0.7873577259374072,0,0.008424240089955662,3直まくりv29,267.8,0.03264717970713759,202608051707,0,200,11
3-5-6,0.002670253109575134,2026-08-05,0.9335204871074669,0,0.006453122128404252,3直まくりv29,349.6,0.029650811141673252,202608051707,0,200,10
3-6-5,0.0018786257654530628,2026-08-05,0.4728501051645359,0,0.00896309692526868,3直まくりv29,251.7,0.02086048606313318,202608051707,0,200,7
3-4-2,0.006730248522878094,2026-08-05,0.17969763556084511,0,0.04761092941406189,3直まくりv29,26.7,0.07781972694782446,202608051709,0,900,26
3-4-6,0.006470618642913718,2026-08-05,0.1811773220015841,0,0.045400421976980444,3直まくりv29,28.0,0.07481770907320308,202608051709,0,800,25
3-2-4,0.005953917298748411,2026-08-05,0.17921291069232717,0,0.04223295067626087,3直まくりv29,30.1,0.0688432554731861,202608051709,0,800,23
3-1-5,0.005716799552199949,2026-08-05,0.14234830884977873,0,0.051052683347608534,3直まくりv29,24.9,0.06610153825009106,202608051709,0,700,22
3-4-1,0.005712391267868698,2026-08-05,0.14852217296458617,0,0.04889276212905587,3直まくりv29,26.0,0.06605056665791283,202608051709,0,700,22
3-2-1,0.004876498693133178,2026-08-05,0.43254543408091295,0,0.014331587546284694,3直まくりv29,88.7,0.056385406195782535,202608051709,0,700,19
3-6-2,0.0025591176949848883,2026-08-05,0.8368314862600584,0,0.0038874979062857875,3直まくりv29,327.0,0.029590265437316476,202608051709,0,400,10
3-1-5,0.013761489274505209,2026-08-05,4.864686458537591,0,0.040779096416809844,3まくり差しv29,353.5,0.20162417522016807,202608052102,0,700,65
3-1-4,0.011257884664214245,2026-08-05,0.9006307731371397,0,0.1801926322917785,3まくり差しv29,80.0,0.16494302795782168,202608052102,0,600,52
3-1-2,0.010246771542234974,2026-08-05,1.8413448461396247,0,0.08021931320724698,3まくり差しv29,179.7,0.15012887193104313,202608052102,0,600,48
3-1-6,0.0064090862006603334,2026-08-05,1.7426305379595446,0,0.05301732469048283,3まくり差しv29,271.9,0.0939016623380366,202608052102,0,400,30
3-4-1,0.0033959600302056548,2026-08-05,0.3494442871081619,0,0.14009145367679574,3まくり差しv29,102.9,0.049755344535229507,202608052102,0,300,15
3-2-4,0.0030408510888351244,2026-08-05,0.8061296236501916,0,0.05437725606692675,3まくり差しv29,265.1,0.044552524841158674,202608052102,0,200,14
3-2-1,0.002818730592666773,2026-08-05,0.8540753695780322,0,0.04757561248627815,3まくり差しv29,303.0,0.04129816327126612,202608052102,0,200,13
3-2-6,0.002367639283226078,2026-08-05,1.1412021345149697,0,0.02990749083680971,3まくり差しv29,482.0,0.03468907384782246,202608052102,0,200,11
3-2-5,0.0023630572830439377,2026-08-05,1.252892971469896,0,0.027188628033463374,3まくり差しv29,530.2,0.03462194143292502,202608052102,0,200,11
3-4-2,0.0022371909861665265,2026-08-05,0.41611752342697395,0,0.0775022074373241,3まくり差しv29,186.0,0.03277783228240306,202608052102,0,200,10
3-5-2,0.0017150461975735903,2026-08-05,1.3989631833607776,0,0.017672441563494276,3まくり差しv29,815.7,0.025127714606506025,202608052102,0,200,8
3-5-1,0.0017127544413420444,2026-08-05,1.5135610998139648,0,0.016312561483922464,3まくり差しv29,883.7,0.025094137320590675,202608052102,0,200,8
3-5-4,0.0017093167098920664,2026-08-05,1.726409876990987,0,0.014272683745883447,3まくり差しv29,1010.0,0.025043769969034155,202608052102,0,200,8
3-6-1,0.0015272920855710196,2026-08-05,0.7042343806567972,0,0.03126308953229729,3まくり差しv29,461.1,0.022376866408204868,202608052102,0,200,7
3-4-6,0.0009583163337011821,2026-08-05,0.20124643007724824,0,0.06864481230162991,3まくり差しv29,210.0,0.014040612649422957,202608052102,0,100,4
3-6-4,0.0009228091807574294,2026-08-05,0.2796111817695011,0,0.04757561248627815,3まくり差しv29,303.0,0.013520385493488347,202608052102,0,100,4
3-4-5,0.0006743565062826031,2026-08-05,0.3865411494011881,0,0.025149006600387786,3まくり差しv29,573.2,0.009880222385194757,202608052102,0,100,3
3-5-6,0.0006571721910309881,2026-08-05,0.6335797093729757,0,0.014952194360898537,3まくり差しv29,964.1,0.009628449243478976,202608052102,0,100,3
3-6-2,0.00045567763022649657,2026-08-05,0.32216408457013307,0,0.020389548208404922,3まくり差しv29,707.0,0.006676285140948268,202608052102,0,100,2
3-6-5,2.1768606600098123e-05,2026-08-05,0.024293764965709504,0,0.012917034572887348,3まくり差しv29,1116.0,0.0003189391252564777,202608052102,0,100,0
3-4-6,0.006784009629271222,2026-08-06,0.08140811555125466,0,0.18447009765221925,3直まくりv29,12.0,0.07809958932512612,202608060203,0,900,25
3-4-2,0.0067620523999513136,2026-08-06,0.3069971789577896,0,0.04875861611952932,3直まくりv29,45.4,0.0778468109998709,202608060203,0,900,26
3-2-4,0.005969662742703035,2026-08-06,0.35519493319083056,0,0.037204053308010604,3直まくりv29,59.5,0.0687245794290976,202608060203,0,800,23
3-4-1,0.0058286281249955154,2026-08-06,0.13813848656239372,0,0.09340258108973126,3直まくりv29,23.7,0.06710094586642433,202608060203,0,800,22
3-1-5,0.005683752473172162,2026-08-06,0.5535974908869686,0,0.022727322092675882,3直まくりv29,97.4,0.0654330931467298,202608060203,0,800,22
3-4-5,0.0052337739473644306,2026-08-06,0.21772499621036032,0,0.053212528168909395,3直まくりv29,41.6,0.06025280302463503,202608060203,0,800,20
3-4-2,0.00632790795616001,2026-08-06,0.641017075959009,0,0.022172238344418633,3直まくりv29,101.3,0.07721940385473552,202608061207,0,600,26
3-4-6,0.006069574786121435,2026-08-06,1.0033007121458732,0,0.013587705652084739,3直まくりv29,165.3,0.07406696650506393,202608061207,0,600,25
3-2-4,0.005718937998097405,2026-08-06,0.15612700734805918,0,0.08227281114613948,3直まくりv29,27.3,0.06978814893560209,202608061207,0,500,23
3-1-5,0.00539664722730457,2026-08-06,0.29843459166994274,0,0.04061569157847392,3直まくりv29,55.3,0.065855237559374,202608061207,0,500,22
3-4-1,0.00535610350379657,2026-08-06,0.6122026304839479,0,0.019650461454852212,3直まくりv29,114.3,0.06536048286619119,202608061207,0,500,22
3-2-1,0.005010553842902867,2026-08-06,0.05210975996618982,0,0.2159661292586161,3直まくりv29,10.4,0.06114374346333016,202608061207,0,500,19
3-4-5,0.004852835115686754,2026-08-06,1.1583717421144282,0,0.00940950039501302,3直まくりv29,238.7,0.05921910325415959,202608061207,0,500,20
3-5-2,0.0046250332901316285,2026-08-06,0.6253045008257961,0,0.016612779173739704,3直まくりv29,135.2,0.056439239626518915,202608061207,0,500,19
3-5-1,0.004385510870149618,2026-08-06,0.5547671250739267,0,0.01775531813667674,3直まくりv29,126.5,0.05351634969054103,202608061207,0,400,18
3-5-4,0.003399595119829789,2026-08-06,0.9620854189118303,0,0.007936564467454443,3直まくりv29,283.0,0.04148522865999892,202608061207,0,400,14
3-4-2,0.007333563008943759,2026-08-06,0.5595508575824089,0,0.025188994599544268,3直まくりv29,76.3,0.07729059574276212,202608061407,0,600,26
3-4-6,0.0071145303077276385,2026-08-06,0.26110326229360437,0,0.0523684002164912,3直まくりv29,36.7,0.07498214513785231,202608061407,0,600,25
3-2-4,0.00649081534325917,2026-08-06,0.523808798201015,0,0.023815616950994142,3直まくりv29,80.7,0.06840862812863704,202608061407,0,500,23
3-1-5,0.006282697832015279,2026-08-06,0.2161248054213256,0,0.055869775812361265,3直まくりv29,34.4,0.06621521594837433,202608061407,0,500,22
3-4-1,0.0062478168380259574,2026-08-06,0.2980208631738382,0,0.040291829935958645,3直まくりv29,47.7,0.0658475948067483,202608061407,0,500,22
3-4-5,0.005641023719010815,2026-08-06,0.5618459624134771,0,0.019296388433185013,3直まくりv29,99.6,0.059452422145915874,202608061407,0,500,20
3-1-2,0.005525820657249434,2026-08-06,0.11438448760506328,0,0.09284639072199166,3直まくりv29,20.7,0.05823826290789362,202608061407,0,500,19
3-2-1,0.0054000522205222366,2026-08-06,0.2829627363553652,0,0.03667786809055778,3直まくりv29,52.4,0.0569127520493347,202608061407,0,500,19
3-5-2,0.005357698683572286,2026-08-06,0.5797029975625213,0,0.017762664398754412,3直まくりv29,108.2,0.05646637556103256,202608061407,0,500,19
3-2-5,0.0031240031863562236,2026-08-06,0.2974051033411125,0,0.020188238318752386,3直まくりv29,95.2,0.032924796184513334,202608061407,0,300,11
3-4-2,0.0074747129132637135,2026-08-06,1.0135710710385595,0,0.00827726851521574,3直まくりv29,135.6,0.07689149896201099,202608061703,0,800,26
3-4-6,0.007313620581678414,2026-08-06,0.13018244635387577,0,0.06305604554287945,3直まくりv29,17.8,0.0752343609567641,202608061703,0,800,25
3-2-4,0.0066167282233592474,2026-08-06,0.8006241150264689,0,0.009276013311266566,3直まくりv29,121.0,0.06806551063861395,202608061703,0,700,23
3-1-5,0.0064737447551186525,2026-08-06,0.10099041817985098,0,0.07194856478610606,3直まくりv29,15.6,0.06659465639613228,202608061703,0,700,22
3-4-1,0.006365155957149639,2026-08-06,0.2902511116460236,0,0.024613982689983646,3直まくりv29,45.6,0.06547761611067807,202608061703,0,700,22
3-4-5,0.00580749998931844,2026-08-06,0.20674699961973647,0,0.03152802277143973,3直まくりv29,35.6,0.05974107428369178,202608061703,0,700,20
3-5-2,0.005476616066860512,2026-08-06,0.5000150469043647,0,0.01229351161734123,3直まくりv29,91.3,0.0563373100086688,202608061703,0,600,19
3-4-2,0.007074662311563294,2026-08-06,1.6200976693479943,0,0.008831869609276588,3直まくりv29,229.0,0.07690458689343427,202608061706,0,700,26
3-4-6,0.006800248494549007,2026-08-06,1.8517076650656947,0,0.00742746287375813,3直まくりv29,272.3,0.0739215920442185,202608061706,0,700,25
3-1-5,0.006499026898931997,2026-08-06,0.05394192326113558,1,0.24367447476196852,3直まくりv29,8.3,0.07064718524512022,202608061706,4970,700,22
3-2-4,0.006271467301485133,2026-08-06,0.9156342260168294,0,0.013852726989892731,3直まくりv29,146.0,0.06817351568117742,202608061706,0,600,23
3-4-1,0.005994435412349701,2026-08-06,1.0783989306817112,0,0.011242346528762307,3直まくりv29,179.9,0.06516206127501506,202608061706,0,600,22
3-4-5,0.005466086190413203,2026-08-06,0.6187609567547746,0,0.017866591347388154,3直まくりv29,113.2,0.059418680621767285,202608061706,0,600,20
3-1-2,0.005274281490887655,2026-08-06,0.195675843311932,0,0.0545147746772059,3直まくりv29,37.1,0.05733368199828216,202608061706,0,600,19
3-5-2,0.0052479821134649345,2026-08-06,0.2503287468122774,0,0.042400380304493474,3直まくりv29,47.7,0.05704779658535679,202608061706,0,500,19
3-4-2,0.007417080570421543,2026-08-06,0.19061897065983366,0,0.05907559404355247,3直まくりv29,25.7,0.07809027950545257,202608062406,0,1100,26
3-4-6,0.0073056412519149775,2026-08-06,0.08255374614663925,0,0.1343577669840087,3直まくりv29,11.3,0.07691699745095006,202608062406,0,1100,25
3-2-4,0.006555703188988912,2026-08-06,0.19994894726416182,0,0.049778451374403225,3直まくりv29,30.5,0.06902132038641659,202608062406,0,1000,23
3-1-5,0.006248391279635268,2026-08-06,0.2518101685693013,0,0.037673517789560754,3直まくりv29,40.3,0.06578580572954716,202608062406,0,1000,22
3-5-2,0.005352495918323937,2026-08-06,0.6262420224439007,0,0.01297643390529315,3直まくりv29,117.0,0.056353426168856476,202608062406,0,800,19
3-4-2,0.006963587002416849,2026-08-07,0.2910779367010243,0,0.05223135559954396,3直まくりv29,41.8,0.07792876355397153,202608070404,0,800,26
3-4-6,0.006629745834727239,2026-08-07,0.7650726693275234,0,0.01891915653432355,3直まくりv29,115.4,0.07419278245508729,202608070404,0,800,25
3-2-4,0.0062151115729355,2026-08-07,0.1876963695026521,0,0.0722937305980443,3直まくりv29,30.2,0.06955265440939339,202608070404,0,700,23
3-1-5,0.006025864889199469,2026-08-07,0.12232505725074923,0,0.10755027901778016,3直まくりv29,20.3,0.06743481484407741,202608070404,0,700,22
3-4-1,0.005899591524466766,2026-08-07,0.2702012918205779,0,0.04766966515416895,3直まくりv29,45.8,0.06602170301248776,202608070404,0,700,22
3-4-5,0.0054653244067483986,2026-08-07,0.1300747208806119,0,0.09173406151516544,3直まくりv29,23.8,0.061161865758469984,202608070404,0,700,20
3-2-1,0.005104002784311918,2026-08-07,0.24550253392540328,0,0.045390242496069384,3直まくりv29,48.1,0.05711835380521697,202608070404,0,600,19
3-1-5,0.014280158326801249,2026-08-07,0.9125021170825998,0,0.05076129429268882,3まくり差しv29,63.9,0.20187064924179482,202608071011,0,1100,65
3-1-4,0.011439693271515956,2026-08-07,0.7492999092842951,0,0.049521323745081156,3まくり差しv29,65.5,0.1617165758949403,202608071011,0,900,52
3-1-2,0.010627030098258333,2026-08-07,0.4091406587829458,0,0.08425056377409912,3まくり差しv29,38.5,0.15022840898207657,202608071011,0,800,48
3-1-6,0.006578724136525451,2026-08-07,1.2940350376545562,0,0.016490323870375273,3まくり差しv29,196.7,0.09299976108321915,202608071011,0,600,30
3-2-4,0.003331654327240705,2026-08-07,0.06863207914115853,0,0.15745857792732115,3まくり差しv29,20.6,0.047097742664872135,202608071011,0,300,14
3-4-1,0.0033306686717152712,2026-08-07,0.33872900391344307,0,0.03189426455558324,3まくり差しv29,101.7,0.047083809001372434,202608071011,0,300,15
3-2-1,0.002978534453612853,2026-08-07,0.12033279192595926,0,0.08028828478472316,3まくり差しv29,40.4,0.042105883574931446,202608071011,0,300,13
3-2-5,0.00264375329252886,2026-08-07,0.061863827045175325,0,0.1386173805684964,3まくり差しv29,23.4,0.037373268656012266,202608071011,0,300,11
3-5-1,0.0018049327554529727,2026-08-07,0.17543946383002895,0,0.033370850877600985,3まくり差しv29,97.2,0.025515329651298792,202608071011,0,200,8
3-6-1,0.001536544945222124,2026-08-07,1.05775754029091,0,0.004711863313920418,3まくり差しv29,688.4,0.021721280575652358,202608071011,0,200,7
3-1-5,0.010674186135565557,2026-08-07,0.27859625813826105,0,0.07202128948578078,3まくり差しv29,26.1,0.20239558739471064,202608072007,0,2000,65
3-1-4,0.008804295327241569,2026-08-07,0.0633909263561393,0,0.26107717438595535,3まくり差しv29,7.2,0.16694017714533224,202608072007,0,1700,52
3-1-6,0.004918634615449214,2026-08-07,0.3403695153890856,0,0.027164099069058936,3まくり差しv29,69.2,0.09326331108812491,202608072007,0,1000,30
3-5-2,0.001319637692074448,2026-08-07,0.18527713196725248,0,0.013388573045433607,3まくり差しv29,140.4,0.02502194007519589,202608072007,0,300,8
3-4-2,0.007259133019894764,2026-08-08,0.4152224087379805,0,0.04466676143341449,3直まくりv29,57.2,0.07775024805742572,202608081608,0,600,26
3-4-6,0.006913580256707851,2026-08-08,1.376493829110533,0,0.012832439748826264,3直まくりv29,199.1,0.07404914312091626,202608081608,0,600,25
3-2-4,0.006457931420757366,2026-08-08,0.29448167278653586,0,0.05602935864016028,3直まくりv29,45.6,0.06916883442218669,202608081608,0,500,23
3-1-5,0.006292650347283043,2026-08-08,0.15165287336952135,0,0.10601405618221199,3直まくりv29,24.1,0.06739856179781033,202608081608,0,500,22
3-4-1,0.00626011591092871,2026-08-08,0.17528324550600388,0,0.09124781264254675,3直まくりv29,28.0,0.06705009587357044,202608081608,0,500,22
3-4-5,0.005670472679934157,2026-08-08,0.19676540199371526,0,0.07362935890464867,3直まくりv29,34.7,0.060734616139342744,202608081608,0,500,20
3-2-1,0.005399380082478509,2026-08-08,0.1824990467877736,0,0.07558990396423992,3直まくりv29,33.8,0.057831030182046966,202608081608,0,500,19
3-1-6,0.0038922544491909084,2026-08-08,0.6005748615101572,0,0.016558255048550283,3直まくりv29,154.3,0.04168869038462657,202608081608,0,400,14
3-6-1,0.0035907474782938147,2026-08-08,1.945826058487418,0,0.004714779025634451,3直まくりv29,541.9,0.0384593458177141,202608081608,0,300,13
3-2-6,0.0030599799498962923,2026-08-08,0.5657902927358245,0,0.013817948912878903,3直まくりv29,184.9,0.032774464871100396,202608081608,0,300,11
3-5-6,0.00278384433574063,2026-08-08,0.5272601171892753,0,0.013489644952435634,3直まくりv29,189.4,0.0298168647776386,202608081608,0,300,10
3-4-2,0.007198623536927315,2026-08-08,0.6910678595450221,0,0.024376880904948224,3直まくりv29,96.0,0.07727143081781589,202608081902,0,700,26
3-4-6,0.006899388399114102,2026-08-08,1.2170521136037278,0,0.01326632974418951,3直まくりv29,176.4,0.07405938241284223,202608081902,0,700,25
3-1-5,0.006497096003435758,2026-08-08,0.07406689443916764,1,0.20527899709430084,3直まくりv29,11.4,0.06974109727656166,202608081902,7770,700,22
3-2-4,0.006401244742127698,2026-08-08,0.40839941454774714,0,0.03667994618926379,3直まくりv29,63.8,0.06871221111951065,202608081902,0,700,23
3-4-1,0.0061401963864046805,2026-08-08,0.3346407030590551,0,0.042939092970184035,3直まくりv29,54.5,0.0659100670907418,202608081902,0,600,22
3-4-5,0.005567239249869017,2026-08-08,0.40306812169051687,0,0.032322936006561186,3直まくりv29,72.4,0.05975983329808994,202608081902,0,600,20
3-2-1,0.0053726875216756915,2026-08-08,0.1826713757369735,0,0.06882884020220675,3直まくりv29,34.0,0.05767147705491933,202608081902,0,600,19
3-5-4,0.003935875857123025,2026-08-08,0.22867438729884773,0,0.04027849512693683,3直まくりv29,58.1,0.04224846006199261,202608081902,0,400,14
3-1-5,0.015028602349763926,2026-08-09,1.113619434117507,0,0.03366072818090389,3まくり差しv29,74.1,0.2014484130415038,202608090302,0,1300,65
3-1-4,0.012065353100086721,2026-08-09,0.6020611196943274,0,0.049985169503105775,3まくり差しv29,49.9,0.1617280288766199,202608090302,0,1000,52
