date,race_code,actual,pre143,pred145,branch145,conf145,gate_p1,p_1逃げ,p_3まくり,p_3まくり差し,p_4カド,p_5頭,p_その他
2026-08-17,202608171011,1逃げ,1逃げ,1逃げ,1-gate,0.8067034696171483,0.8067034696171483,80.67034696171483,0,0,0,0,0
2026-08-17,202608171012,1逃げ,1逃げ,1逃げ,1-gate,0.6436328686689965,0.6436328686689965,64.36328686689964,0,0,0,0,0
2026-08-17,202608171101,4カド,1逃げ,1逃げ,1-gate,0.6770467945217149,0.6770467945217149,67.70467945217149,0,0,0,0,0
2026-08-17,202608171102,1逃げ,1逃げ,1逃げ,1-gate,0.7160896554756553,0.7160896554756553,71.60896554756553,0,0,0,0,0
2026-08-17,202608171103,1逃げ,1逃げ,3まくり,non1-specialized,0.20269165966477445,0.3319830677423528,33.198306774235284,20.269165966477445,15.925070147153923,7.184952350504928,7.54552219047975,15.876982571148679
2026-08-17,202608171104,4カド,5頭,3まくり,non1-specialized,0.30087906607114934,0.2393261138163639,23.93261138163639,30.087906607114935,8.57701074491007,21.10057579256738,7.451620870430649,8.850274603340576
2026-08-17,202608171105,その他,1逃げ,1逃げ,1-gate,0.5203694492094536,0.5203694492094536,52.03694492094536,0,0,0,0,0
2026-08-17,202608171106,1逃げ,1逃げ,1逃げ,1-gate,0.5528992364734623,0.5528992364734623,55.28992364734623,0,0,0,0,0
2026-08-17,202608171107,1逃げ,5頭,3まくり,non1-specialized,0.22315868823083,0.36025569411543323,36.02556941154332,22.315868823082997,12.047509603063897,7.9312268305675575,14.207193782390323,7.472631549351891
2026-08-17,202608171108,その他,5頭,1逃げ,1-gate,0.4716852517824953,0.4716852517824953,47.16852517824953,0,0,0,0,0
2026-08-17,202608171109,3まくり,1逃げ,1逃げ,1-gate,0.6117825278260354,0.6117825278260354,61.178252782603536,0,0,0,0,0
2026-08-17,202608171110,1逃げ,1逃げ,1逃げ,1-gate,0.639506451792666,0.639506451792666,63.950645179266594,0,0,0,0,0
2026-08-17,202608171111,その他,1逃げ,1逃げ,1-gate,0.8104062704035585,0.8104062704035585,81.04062704035584,0,0,0,0,0
2026-08-17,202608171112,1逃げ,1逃げ,1逃げ,1-gate,0.6194365509281585,0.6194365509281585,61.94365509281585,0,0,0,0,0
2026-08-17,202608171203,3まくり差し,1逃げ,1逃げ,1-gate,0.5041120452045382,0.5041120452045382,50.41120452045382,0,0,0,0,0
2026-08-17,202608171204,1逃げ,1逃げ,1逃げ,1-gate,0.7078166925293259,0.7078166925293259,70.78166925293259,0,0,0,0,0
2026-08-17,202608171205,その他,1逃げ,1逃げ,1-gate,0.4950552117310743,0.4950552117310743,49.50552117310743,0,0,0,0,0
2026-08-17,202608171206,5頭,1逃げ,1逃げ,1-gate,0.6425071943141367,0.6425071943141367,64.25071943141367,0,0,0,0,0
2026-08-17,202608171208,その他,1逃げ,1逃げ,1-gate,0.641863919888572,0.641863919888572,64.18639198885721,0,0,0,0,0
2026-08-17,202608171209,1逃げ,1逃げ,1逃げ,1-gate,0.6211255703072056,0.6211255703072056,62.11255703072056,0,0,0,0,0
2026-08-17,202608171210,1逃げ,1逃げ,1逃げ,1-gate,0.589765498401156,0.589765498401156,58.9765498401156,0,0,0,0,0
2026-08-17,202608171211,その他,1逃げ,1逃げ,1-gate,0.5691317577898691,0.5691317577898691,56.91317577898691,0,0,0,0,0
2026-08-17,202608171212,1逃げ,1逃げ,1逃げ,1-gate,0.7318617119337655,0.7318617119337655,73.18617119337655,0,0,0,0,0
2026-08-17,202608171302,1逃げ,1逃げ,1逃げ,1-gate,0.6019075479277137,0.6019075479277137,60.19075479277137,0,0,0,0,0
2026-08-17,202608171303,1逃げ,1逃げ,1逃げ,1-gate,0.500385001248574,0.500385001248574,50.0385001248574,0,0,0,0,0
2026-08-17,202608171306,4カド,1逃げ,1逃げ,1-gate,0.7717690847329922,0.7717690847329922,77.17690847329922,0,0,0,0,0
2026-08-17,202608171307,3まくり差し,1逃げ,1逃げ,1-gate,0.4559811956393304,0.4559811956393304,45.59811956393304,0,0,0,0,0
2026-08-17,202608171308,1逃げ,1逃げ,1逃げ,1-gate,0.7038344857144687,0.7038344857144687,70.38344857144688,0,0,0,0,0
2026-08-17,202608171309,その他,1逃げ,1逃げ,1-gate,0.5960130177357202,0.5960130177357202,59.601301773572025,0,0,0,0,0
2026-08-17,202608171310,3まくり,1逃げ,1逃げ,1-gate,0.5873186260689865,0.5873186260689865,58.73186260689865,0,0,0,0,0
2026-08-17,202608171312,1逃げ,1逃げ,1逃げ,1-gate,0.7308420677023494,0.7308420677023494,73.08420677023494,0,0,0,0,0
2026-08-17,202608171401,1逃げ,1逃げ,1逃げ,1-gate,0.7307981268666239,0.7307981268666239,73.0798126866624,0,0,0,0,0
2026-08-17,202608171402,1逃げ,1逃げ,1逃げ,1-gate,0.8387756365980745,0.8387756365980745,83.87756365980745,0,0,0,0,0
2026-08-17,202608171404,1逃げ,1逃げ,1逃げ,1-gate,0.4371710585998986,0.4371710585998986,43.71710585998986,0,0,0,0,0
2026-08-17,202608171405,1逃げ,1逃げ,1逃げ,1-gate,0.45621577728769336,0.45621577728769336,45.62157772876934,0,0,0,0,0
2026-08-17,202608171406,3まくり差し,1逃げ,3まくり差し,non1-specialized,0.22358354056967966,0.27434177548866506,27.434177548866508,18.62863696013343,22.358354056967965,9.53521213571405,15.022872079607613,7.020747218710434
2026-08-17,202608171407,1逃げ,1逃げ,1逃げ,1-gate,0.43110374204359375,0.43110374204359375,43.110374204359374,0,0,0,0,0
2026-08-17,202608171408,その他,5頭,その他,non1-specialized,0.23164273872149083,0.10418659196263044,10.418659196263045,19.043262351729666,9.683204707161822,18.461511131460078,19.229088741236293,23.16427387214908
2026-08-17,202608171409,1逃げ,1逃げ,4カド,non1-specialized,0.36922906933327054,0.19403689862183474,19.403689862183473,11.868278366701311,10.435516417362962,36.922906933327056,3.798349196043036,17.571259224382157
2026-08-17,202608171410,その他,5頭,3まくり差し,non1-specialized,0.28291065897892836,0.27263418766918107,27.263418766918107,15.153240218572048,28.291065897892835,2.3730038808109764,17.738676574554066,9.180594661251957
2026-08-17,202608171411,1逃げ,1逃げ,1逃げ,1-gate,0.6834776787649605,0.6834776787649605,68.34776787649605,0,0,0,0,0
2026-08-17,202608171412,1逃げ,1逃げ,1逃げ,1-gate,0.7256239915224597,0.7256239915224597,72.56239915224597,0,0,0,0,0
2026-08-17,202608171501,1逃げ,1逃げ,1逃げ,1-gate,0.5071057708696394,0.5071057708696394,50.71057708696394,0,0,0,0,0
2026-08-17,202608171502,1逃げ,1逃げ,1逃げ,1-gate,0.4184340483813852,0.4184340483813852,41.84340483813852,0,0,0,0,0
2026-08-17,202608171503,その他,1逃げ,5頭,non1-specialized,0.20088121944367746,0.27127629134662345,27.127629134662346,12.788458000714456,10.90393146985323,11.683603414930051,20.088121944367746,17.40825603547217
2026-08-17,202608171504,5頭,1逃げ,1逃げ,1-gate,0.5206534413603847,0.5206534413603847,52.06534413603847,0,0,0,0,0
2026-08-17,202608171505,1逃げ,1逃げ,1逃げ,1-gate,0.42272203696591276,0.42272203696591276,42.272203696591276,0,0,0,0,0
2026-08-17,202608171506,1逃げ,1逃げ,1逃げ,1-gate,0.6270359811888426,0.6270359811888426,62.703598118884265,0,0,0,0,0
2026-08-17,202608171507,1逃げ,1逃げ,1逃げ,1-gate,0.46074568599102655,0.46074568599102655,46.074568599102655,0,0,0,0,0
2026-08-17,202608171508,1逃げ,1逃げ,1逃げ,1-gate,0.8049954518799959,0.8049954518799959,80.49954518799959,0,0,0,0,0
2026-08-17,202608171509,その他,1逃げ,1逃げ,1-gate,0.6307462445222038,0.6307462445222038,63.074624452220384,0,0,0,0,0
2026-08-17,202608171510,その他,1逃げ,1逃げ,1-gate,0.6230243864731744,0.6230243864731744,62.30243864731744,0,0,0,0,0
2026-08-17,202608171511,1逃げ,1逃げ,1逃げ,1-gate,0.6130409899372987,0.6130409899372987,61.30409899372987,0,0,0,0,0
2026-08-17,202608171512,その他,1逃げ,1逃げ,1-gate,0.6902696692815702,0.6902696692815702,69.02696692815702,0,0,0,0,0
2026-08-17,202608171701,1逃げ,1逃げ,1逃げ,1-gate,0.7613991241471296,0.7613991241471296,76.13991241471297,0,0,0,0,0
2026-08-17,202608171702,1逃げ,1逃げ,1逃げ,1-gate,0.7827210718991588,0.7827210718991588,78.27210718991589,0,0,0,0,0
2026-08-17,202608171703,1逃げ,1逃げ,1逃げ,1-gate,0.507325194527993,0.507325194527993,50.732519452799295,0,0,0,0,0
2026-08-17,202608171704,その他,5頭,その他,non1-specialized,0.18837248365520243,0.18291383452413815,18.291383452413815,13.966596362645936,15.336963849570044,18.12255041251732,15.445257557332656,18.837248365520242
2026-08-17,202608171705,1逃げ,1逃げ,1逃げ,1-gate,0.8462276257471233,0.8462276257471233,84.62276257471233,0,0,0,0,0
2026-08-17,202608171706,その他,5頭,3まくり差し,non1-specialized,0.22296301865148477,0.236092140165769,23.6092140165769,19.442000681265572,22.296301865148475,9.674431043163453,15.409038355405338,9.569014038440262
2026-08-17,202608171707,その他,5頭,5頭,non1-specialized,0.31641292306052604,0.15504146268850807,15.504146268850807,6.792274617608594,3.559944086759094,21.834434002706498,31.641292306052605,20.667908718022403
2026-08-17,202608171708,1逃げ,1逃げ,5頭,non1-specialized,0.26419032966395944,0.3200590586535745,32.00590586535745,8.836687251464701,14.854113620379808,1.6496620015478378,26.419032966395946,16.234598294854255
2026-08-17,202608171709,1逃げ,1逃げ,その他,non1-specialized,0.18158984899575623,0.3831128190298601,38.31128190298601,6.6250424967309955,12.20042816632191,9.216445286414425,15.487817247971048,18.15898489957562
2026-08-17,202608171710,5頭,1逃げ,1逃げ,1-gate,0.4213777579339535,0.4213777579339535,42.13777579339535,0,0,0,0,0
2026-08-17,202608171711,その他,1逃げ,1逃げ,1-gate,0.5207442969064244,0.5207442969064244,52.07442969064245,0,0,0,0,0
2026-08-17,202608171712,1逃げ,1逃げ,1逃げ,1-gate,0.6437524871710658,0.6437524871710658,64.37524871710659,0,0,0,0,0
2026-08-17,202608171801,1逃げ,1逃げ,1逃げ,1-gate,0.7174374650655878,0.7174374650655878,71.74374650655878,0,0,0,0,0
2026-08-17,202608171802,その他,1逃げ,1逃げ,1-gate,0.6767106404707012,0.6767106404707012,67.67106404707012,0,0,0,0,0
2026-08-17,202608171803,1逃げ,1逃げ,1逃げ,1-gate,0.8522925172785063,0.8522925172785063,85.22925172785062,0,0,0,0,0
2026-08-17,202608171805,その他,1逃げ,1逃げ,1-gate,0.5385291169433893,0.5385291169433893,53.852911694338935,0,0,0,0,0
2026-08-17,202608171806,1逃げ,1逃げ,3まくり,non1-specialized,0.26853700818563403,0.3003778135338042,30.03778135338042,26.853700818563404,12.449568324873653,1.6845027114805529,19.726300608652338,9.248146183049638
2026-08-17,202608171807,1逃げ,1逃げ,1逃げ,1-gate,0.7269863604408837,0.7269863604408837,72.69863604408837,0,0,0,0,0
2026-08-17,202608171808,1逃げ,1逃げ,3まくり,non1-specialized,0.23273559129779098,0.3181040719548296,31.81040719548296,23.2735591297791,6.96602497273541,13.765526910433696,5.610216569032783,18.574265222536052
2026-08-17,202608171809,1逃げ,1逃げ,1逃げ,1-gate,0.7119177968116281,0.7119177968116281,71.19177968116281,0,0,0,0,0
2026-08-17,202608171810,5頭,5頭,5頭,non1-specialized,0.23686408329192105,0.39081087069082165,39.081087069082166,22.06967165968569,8.135189050757386,2.600969104258875,23.686408329192105,4.426674787023772
2026-08-17,202608171811,その他,1逃げ,5頭,non1-specialized,0.2846012829379067,0.37702261721201874,37.70226172120187,10.147284219086364,4.398342691563512,4.025081874697118,28.46012829379067,15.266901199660449
2026-08-17,202608171812,1逃げ,1逃げ,1逃げ,1-gate,0.6873754681586185,0.6873754681586185,68.73754681586185,0,0,0,0,0
2026-08-17,202608172001,その他,1逃げ,1逃げ,1-gate,0.49431938647309953,0.49431938647309953,49.431938647309956,0,0,0,0,0
2026-08-17,202608172002,1逃げ,1逃げ,1逃げ,1-gate,0.7098927049149028,0.7098927049149028,70.98927049149027,0,0,0,0,0
2026-08-17,202608172003,5頭,1逃げ,1逃げ,1-gate,0.5289850263099005,0.5289850263099005,52.89850263099005,0,0,0,0,0
2026-08-17,202608172004,1逃げ,1逃げ,1逃げ,1-gate,0.6702387574601841,0.6702387574601841,67.02387574601842,0,0,0,0,0
2026-08-17,202608172005,1逃げ,1逃げ,1逃げ,1-gate,0.7123494253624374,0.7123494253624374,71.23494253624374,0,0,0,0,0
2026-08-17,202608172006,1逃げ,1逃げ,1逃げ,1-gate,0.43137691825896407,0.43137691825896407,43.137691825896404,0,0,0,0,0
2026-08-17,202608172007,1逃げ,1逃げ,1逃げ,1-gate,0.6189135526160623,0.6189135526160623,61.89135526160623,0,0,0,0,0
2026-08-17,202608172008,1逃げ,1逃げ,1逃げ,1-gate,0.5841171307471326,0.5841171307471326,58.411713074713255,0,0,0,0,0
2026-08-17,202608172009,その他,1逃げ,1逃げ,1-gate,0.5181121003483372,0.5181121003483372,51.81121003483372,0,0,0,0,0
2026-08-17,202608172010,1逃げ,1逃げ,1逃げ,1-gate,0.7094876744747924,0.7094876744747924,70.94876744747924,0,0,0,0,0
2026-08-17,202608172011,その他,1逃げ,1逃げ,1-gate,0.6187683186265373,0.6187683186265373,61.876831862653724,0,0,0,0,0
2026-08-17,202608172012,その他,1逃げ,1逃げ,1-gate,0.7540498762849773,0.7540498762849773,75.40498762849774,0,0,0,0,0
2026-08-17,202608172201,3まくり,1逃げ,1逃げ,1-gate,0.5848575945974558,0.5848575945974558,58.48575945974558,0,0,0,0,0
2026-08-17,202608172202,1逃げ,1逃げ,3まくり,non1-specialized,0.25797890064053725,0.2971832059483792,29.71832059483792,25.797890064053725,12.357228039654732,11.81061213288277,7.381658853543511,12.934290315027337
2026-08-17,202608172203,1逃げ,1逃げ,1逃げ,1-gate,0.5360570495879191,0.5360570495879191,53.60570495879191,0,0,0,0,0
2026-08-17,202608172204,その他,1逃げ,5頭,non1-specialized,0.26593751290977674,0.32899004650478103,32.899004650478105,8.73583424362414,7.438232599380962,3.2914747280452095,26.593751290977675,21.041702487493914
2026-08-17,202608172205,3まくり,1逃げ,1逃げ,1-gate,0.6112887705574243,0.6112887705574243,61.12887705574243,0,0,0,0,0
2026-08-17,202608172206,1逃げ,1逃げ,1逃げ,1-gate,0.545581939458299,0.545581939458299,54.5581939458299,0,0,0,0,0
2026-08-17,202608172207,1逃げ,1逃げ,1逃げ,1-gate,0.80185747220752,0.80185747220752,80.185747220752,0,0,0,0,0
2026-08-17,202608172208,1逃げ,1逃げ,3まくり,non1-specialized,0.29978561249532376,0.2988611927873655,29.88611927873655,29.978561249532376,10.798670386496777,12.025429250484589,3.385419200795731,13.925800633953985
2026-08-17,202608172209,1逃げ,1逃げ,1逃げ,1-gate,0.6799374438607366,0.6799374438607366,67.99374438607366,0,0,0,0,0
2026-08-17,202608172210,1逃げ,1逃げ,1逃げ,1-gate,0.4007354843439004,0.4007354843439004,40.07354843439004,0,0,0,0,0
2026-08-17,202608172211,1逃げ,1逃げ,1逃げ,1-gate,0.5797856775050519,0.5797856775050519,57.97856775050519,0,0,0,0,0
2026-08-17,202608172212,1逃げ,1逃げ,1逃げ,1-gate,0.58961268150343,0.58961268150343,58.961268150343,0,0,0,0,0
2026-08-17,202608172401,1逃げ,1逃げ,1逃げ,1-gate,0.4302574602650876,0.4302574602650876,43.02574602650876,0,0,0,0,0
2026-08-17,202608172402,1逃げ,1逃げ,1逃げ,1-gate,0.5454303300003343,0.5454303300003343,54.543033000033425,0,0,0,0,0
2026-08-17,202608172403,その他,1逃げ,1逃げ,1-gate,0.49221010361363954,0.49221010361363954,49.22101036136395,0,0,0,0,0
2026-08-17,202608172404,その他,1逃げ,1逃げ,1-gate,0.41482600047594537,0.41482600047594537,41.48260004759454,0,0,0,0,0
2026-08-17,202608172405,1逃げ,1逃げ,1逃げ,1-gate,0.7015095755224618,0.7015095755224618,70.15095755224618,0,0,0,0,0
2026-08-17,202608172406,1逃げ,1逃げ,1逃げ,1-gate,0.6379892462404856,0.6379892462404856,63.79892462404856,0,0,0,0,0
2026-08-17,202608172407,1逃げ,1逃げ,1逃げ,1-gate,0.43929020986588585,0.43929020986588585,43.92902098658858,0,0,0,0,0
2026-08-17,202608172408,その他,1逃げ,1逃げ,1-gate,0.528180833299042,0.528180833299042,52.8180833299042,0,0,0,0,0
2026-08-17,202608172409,4カド,5頭,4カド,non1-specialized,0.2756014945376228,0.3854134258231239,38.54134258231239,7.061618074239852,2.8660665319853664,27.56014945376228,16.283713268021906,7.687110089678212
2026-08-17,202608172410,1逃げ,1逃げ,1逃げ,1-gate,0.6324123179327802,0.6324123179327802,63.24123179327802,0,0,0,0,0
2026-08-17,202608172411,4カド,1逃げ,1逃げ,1-gate,0.4576286055522653,0.4576286055522653,45.76286055522653,0,0,0,0,0
2026-08-17,202608172412,1逃げ,1逃げ,1逃げ,1-gate,0.7358877280643166,0.7358877280643166,73.58877280643166,0,0,0,0,0
2026-08-18,202608180501,その他,5頭,3まくり,non1-specialized,0.34573758039482827,0.24298213539300098,24.298213539300097,34.573758039482826,14.63137452609936,3.190869074746224,12.936078979133367,10.369705841238117
2026-08-18,202608180502,4カド,1逃げ,1逃げ,1-gate,0.4663567961561771,0.4663567961561771,46.63567961561771,0,0,0,0,0
2026-08-18,202608180503,その他,1逃げ,その他,non1-specialized,0.21073041729308037,0.2913774418841937,29.13774418841937,18.604842742006152,18.991560529393062,6.438587043371117,5.754223767502255,21.073041729308038
2026-08-18,202608180504,5頭,1逃げ,1逃げ,1-gate,0.4916555163734963,0.4916555163734963,49.16555163734963,0,0,0,0,0
2026-08-18,202608180505,1逃げ,1逃げ,1逃げ,1-gate,0.5063249077814631,0.5063249077814631,50.63249077814631,0,0,0,0,0
2026-08-18,202608180506,5頭,1逃げ,1逃げ,1-gate,0.7360163612254845,0.7360163612254845,73.60163612254846,0,0,0,0,0
2026-08-18,202608180507,1逃げ,1逃げ,1逃げ,1-gate,0.7282313646507812,0.7282313646507812,72.82313646507812,0,0,0,0,0
2026-08-18,202608180509,1逃げ,1逃げ,1逃げ,1-gate,0.8099793367842136,0.8099793367842136,80.99793367842136,0,0,0,0,0
2026-08-18,202608180510,1逃げ,1逃げ,1逃げ,1-gate,0.6350665413264551,0.6350665413264551,63.506654132645515,0,0,0,0,0
2026-08-18,202608180511,1逃げ,1逃げ,1逃げ,1-gate,0.7883675738485103,0.7883675738485103,78.83675738485103,0,0,0,0,0
2026-08-18,202608180512,1逃げ,1逃げ,1逃げ,1-gate,0.8160192806325567,0.8160192806325567,81.60192806325567,0,0,0,0,0
2026-08-18,202608180901,1逃げ,1逃げ,1逃げ,1-gate,0.6174483407262609,0.6174483407262609,61.744834072626084,0,0,0,0,0
2026-08-18,202608180902,4カド,1逃げ,その他,non1-specialized,0.3789383348734857,0.2221849214785222,22.21849214785222,6.1890724334966185,12.651683226318431,10.926227017159238,10.12069168782492,37.89383348734857
2026-08-18,202608180903,その他,1逃げ,その他,non1-specialized,0.29030021513712373,0.16198221629732412,16.198221629732412,12.803468822129755,19.53580083618633,14.753048600964238,7.679438597274886,29.030021513712374
2026-08-18,202608180904,3まくり,5頭,4カド,non1-specialized,0.20835612576631146,0.3192916779423321,31.92916779423321,10.38052187588194,7.466146490226268,20.835612576631146,14.549985294360896,14.838565968666542
2026-08-18,202608180905,1逃げ,1逃げ,1逃げ,1-gate,0.6753264525316687,0.6753264525316687,67.53264525316686,0,0,0,0,0
2026-08-18,202608180906,1逃げ,5頭,1逃げ,1-gate,0.5397676792854303,0.5397676792854303,53.97676792854303,0,0,0,0,0
2026-08-18,202608180907,3まくり差し,1逃げ,その他,non1-specialized,0.29255305304992113,0.3260355898751771,32.60355898751771,10.297798148568193,16.58331200231645,9.045375374314613,2.2146501822909253,29.255305304992113
2026-08-18,202608180908,その他,5頭,5頭,non1-specialized,0.5450398472317151,0.2070449991400709,20.70449991400709,3.5331681921162024,9.444890759876083,0.5039677994006334,54.503984723171506,11.309488611428492
2026-08-18,202608180909,1逃げ,5頭,1逃げ,1-gate,0.4913379475908644,0.4913379475908644,49.13379475908644,0,0,0,0,0
2026-08-18,202608180910,1逃げ,1逃げ,1逃げ,1-gate,0.672926268922902,0.672926268922902,67.2926268922902,0,0,0,0,0
2026-08-18,202608180911,1逃げ,5頭,1逃げ,1-gate,0.606653371689178,0.606653371689178,60.6653371689178,0,0,0,0,0
2026-08-18,202608180912,その他,1逃げ,1逃げ,1-gate,0.6900388736807243,0.6900388736807243,69.00388736807243,0,0,0,0,0
2026-08-18,202608181001,その他,1逃げ,1逃げ,1-gate,0.7852732430830683,0.7852732430830683,78.52732430830683,0,0,0,0,0
2026-08-18,202608181002,4カド,1逃げ,1逃げ,1-gate,0.4202582564401654,0.4202582564401654,42.02582564401654,0,0,0,0,0
2026-08-18,202608181003,5頭,1逃げ,1逃げ,1-gate,0.5325718306738079,0.5325718306738079,53.25718306738079,0,0,0,0,0
2026-08-18,202608181004,1逃げ,1逃げ,1逃げ,1-gate,0.4555316452985078,0.4555316452985078,45.55316452985078,0,0,0,0,0
2026-08-18,202608181005,その他,1逃げ,1逃げ,1-gate,0.49966947076558893,0.49966947076558893,49.966947076558895,0,0,0,0,0
2026-08-18,202608181006,1逃げ,1逃げ,1逃げ,1-gate,0.5195552688436292,0.5195552688436292,51.955526884362925,0,0,0,0,0
2026-08-18,202608181007,1逃げ,1逃げ,その他,non1-specialized,0.1934731068793071,0.30175658707183717,30.175658707183718,17.243072657616906,6.649223186314599,7.740400635543927,18.844334125410143,19.34731068793071
2026-08-18,202608181008,その他,1逃げ,4カド,non1-specialized,0.3003844083856373,0.3446371498353279,34.46371498353279,2.6143242996884135,1.238703058683068,30.03844083856373,17.290540644886747,14.354276174645253
2026-08-18,202608181009,1逃げ,その他,その他,non1-specialized,0.37042208423141193,0.24353397407528357,24.35339740752836,14.266225889392778,6.914951494884279,11.834047449699765,5.589169335353629,37.04220842314119
2026-08-18,202608181010,1逃げ,1逃げ,1逃げ,1-gate,0.6688158965971247,0.6688158965971247,66.88158965971247,0,0,0,0,0
2026-08-18,202608181011,その他,1逃げ,1逃げ,1-gate,0.773973579533885,0.773973579533885,77.39735795338851,0,0,0,0,0
2026-08-18,202608181012,その他,1逃げ,1逃げ,1-gate,0.6511940191026676,0.6511940191026676,65.11940191026676,0,0,0,0,0
2026-08-18,202608181101,その他,3まくり,3まくり,non1-specialized,0.33714637252752294,0.1684467004205112,16.844670042051117,33.7146372527523,16.292521235367722,6.236878788137087,5.843143926530947,21.06814875516083
2026-08-18,202608181102,その他,1逃げ,1逃げ,1-gate,0.6855955806259391,0.6855955806259391,68.55955806259391,0,0,0,0,0
2026-08-18,202608181103,3まくり,1逃げ,5頭,non1-specialized,0.39349645392405164,0.31243497037971696,31.243497037971697,4.114403395094986,5.55999133335918,15.450392767347035,39.349645392405165,4.282070073821937
2026-08-18,202608181104,1逃げ,その他,その他,non1-specialized,0.2928955966823746,0.24410183161183246,24.410183161183248,12.960281821134354,8.52777672474585,15.153570440482092,9.658628184217005,29.28955966823746
2026-08-18,202608181105,1逃げ,1逃げ,1逃げ,1-gate,0.6830273624923303,0.6830273624923303,68.30273624923304,0,0,0,0,0
2026-08-18,202608181106,4カド,1逃げ,1逃げ,1-gate,0.6366237911415539,0.6366237911415539,63.662379114155385,0,0,0,0,0
2026-08-18,202608181107,3まくり,1逃げ,3まくり,non1-specialized,0.2447526122807119,0.22234139008830964,22.234139008830965,24.47526122807119,13.518030942325323,6.197191456893146,10.145957203523677,23.4294201603557
2026-08-18,202608181108,その他,5頭,1逃げ,1-gate,0.5723860042637791,0.5723860042637791,57.23860042637791,0,0,0,0,0
2026-08-18,202608181109,1逃げ,1逃げ,1逃げ,1-gate,0.8065181863581449,0.8065181863581449,80.6518186358145,0,0,0,0,0
2026-08-18,202608181110,3まくり差し,1逃げ,1逃げ,1-gate,0.8482330274982125,0.8482330274982125,84.82330274982125,0,0,0,0,0
2026-08-18,202608181111,3まくり,1逃げ,1逃げ,1-gate,0.6882523142895323,0.6882523142895323,68.82523142895323,0,0,0,0,0
2026-08-18,202608181112,1逃げ,1逃げ,1逃げ,1-gate,0.8587689369803495,0.8587689369803495,85.87689369803495,0,0,0,0,0
2026-08-18,202608181201,1逃げ,1逃げ,1逃げ,1-gate,0.6455701427236817,0.6455701427236817,64.55701427236818,0,0,0,0,0
2026-08-18,202608181202,その他,1逃げ,1逃げ,1-gate,0.6345600912522856,0.6345600912522856,63.45600912522856,0,0,0,0,0
2026-08-18,202608181204,1逃げ,1逃げ,1逃げ,1-gate,0.5849481086159419,0.5849481086159419,58.494810861594196,0,0,0,0,0
2026-08-18,202608181205,1逃げ,1逃げ,1逃げ,1-gate,0.6594037387515237,0.6594037387515237,65.94037387515237,0,0,0,0,0
2026-08-18,202608181206,1逃げ,1逃げ,1逃げ,1-gate,0.4415127846073407,0.4415127846073407,44.15127846073407,0,0,0,0,0
2026-08-18,202608181207,5頭,1逃げ,1逃げ,1-gate,0.5379438072104323,0.5379438072104323,53.79438072104323,0,0,0,0,0
2026-08-18,202608181208,1逃げ,1逃げ,1逃げ,1-gate,0.6714304511120879,0.6714304511120879,67.14304511120879,0,0,0,0,0
2026-08-18,202608181209,4カド,1逃げ,1逃げ,1-gate,0.5830138293193982,0.5830138293193982,58.30138293193981,0,0,0,0,0
2026-08-18,202608181210,4カド,1逃げ,1逃げ,1-gate,0.4212905663481417,0.4212905663481417,42.12905663481417,0,0,0,0,0
2026-08-18,202608181211,1逃げ,1逃げ,1逃げ,1-gate,0.7290927392921773,0.7290927392921773,72.90927392921773,0,0,0,0,0
2026-08-18,202608181212,1逃げ,1逃げ,1逃げ,1-gate,0.7036482622342424,0.7036482622342424,70.36482622342423,0,0,0,0,0
2026-08-18,202608181301,その他,1逃げ,1逃げ,1-gate,0.40175978651971,0.40175978651971,40.175978651971,0,0,0,0,0
2026-08-18,202608181302,1逃げ,1逃げ,1逃げ,1-gate,0.6530118720247382,0.6530118720247382,65.30118720247383,0,0,0,0,0
2026-08-18,202608181303,4カド,1逃げ,1逃げ,1-gate,0.48269577286331244,0.48269577286331244,48.26957728633124,0,0,0,0,0
2026-08-18,202608181304,4カド,1逃げ,その他,non1-specialized,0.23497747408780076,0.35788984775329824,35.78898477532982,2.9145805443968276,7.670612200598971,9.2985462975924,20.82952877330191,23.497747408780075
2026-08-18,202608181305,その他,1逃げ,1逃げ,1-gate,0.43214119562871145,0.43214119562871145,43.21411956287115,0,0,0,0,0
2026-08-18,202608181306,4カド,1逃げ,1逃げ,1-gate,0.7195267477894338,0.7195267477894338,71.95267477894338,0,0,0,0,0
2026-08-18,202608181307,その他,1逃げ,1逃げ,1-gate,0.5525695838007258,0.5525695838007258,55.25695838007258,0,0,0,0,0
2026-08-18,202608181308,1逃げ,1逃げ,1逃げ,1-gate,0.5937512630557417,0.5937512630557417,59.37512630557416,0,0,0,0,0
2026-08-18,202608181309,1逃げ,1逃げ,1逃げ,1-gate,0.561485308267725,0.561485308267725,56.1485308267725,0,0,0,0,0
2026-08-18,202608181310,1逃げ,1逃げ,1逃げ,1-gate,0.6183269160694881,0.6183269160694881,61.832691606948806,0,0,0,0,0
2026-08-18,202608181311,1逃げ,1逃げ,1逃げ,1-gate,0.6486575589428872,0.6486575589428872,64.86575589428872,0,0,0,0,0
2026-08-18,202608181312,4カド,1逃げ,1逃げ,1-gate,0.685339870043587,0.685339870043587,68.53398700435869,0,0,0,0,0
2026-08-18,202608181401,1逃げ,1逃げ,1逃げ,1-gate,0.6877418993893322,0.6877418993893322,68.77418993893322,0,0,0,0,0
