n,pre_cut,post_cut,R,head4_rate_pct,hit_rate_pct,avg_comp_odds,profit_yen,roi_pct,R_feb_jun,hit_feb_jun_pct,roi_feb_jun_pct,profitable_months,months_present,median_month_roi_pct
7,0.17,0.15,352,30.96590909090909,17.897727272727273,4.592438238258617,-1084780.0,69.18238636363637,290,16.896551724137932,64.47758620689655,1,7,61.54626865671642
7,0.17,0.16,342,30.994152046783626,17.83625730994152,4.536984158041876,-1128130.0,67.01374269005848,281,17.08185053380783,65.5338078291815,0,7,64.43125
7,0.17,0.17,327,31.804281345565748,18.04281345565749,4.380508514324872,-1114350.0,65.92201834862385,269,17.100371747211895,63.39330855018587,0,7,68.72666666666667
7,0.17,0.18,312,32.69230769230769,18.58974358974359,4.324809316529222,-1019730.0,67.31634615384615,256,17.96875,66.6125,0,7,68.72666666666667
7,0.17,0.19,293,33.78839590443686,18.771331058020476,4.217251413038152,-979510.0,66.56962457337885,242,17.768595041322314,64.27685950413223,0,7,63.56417910447761
7,0.17,0.2,270,35.18518518518518,18.88888888888889,4.069943917309827,-895840.0,66.82074074074075,225,17.333333333333336,62.629777777777775,0,7,62.22
7,0.17,0.21,254,35.039370078740156,19.291338582677163,3.973734709613576,-859210.0,66.1728346456693,210,17.61904761904762,61.22857142857143,0,7,69.13333333333334
7,0.17,0.22,239,35.98326359832636,19.665271966527197,3.9156169708210533,-810830.0,66.07405857740586,196,17.857142857142858,60.41734693877551,0,7,77.775
7,0.17,0.23,220,37.72727272727273,20.454545454545457,3.8723486439764945,-666150.0,69.72045454545454,181,18.23204419889503,62.92044198895027,1,7,79.31666666666666
7,0.17,0.24,207,39.61352657004831,21.73913043478261,3.8207076731592102,-536150.0,74.09903381642512,170,19.411764705882355,66.99176470588235,2,7,88.14166666666667
7,0.17,0.25,190,40.526315789473685,22.105263157894736,3.803609195520725,-451940.0,76.21368421052631,155,20.0,70.07612903225807,2,7,89.78095238095239
7,0.17,0.26,172,40.69767441860465,21.511627906976745,3.7409928048911336,-480730.0,72.05058139534884,139,18.705035971223023,63.12158273381295,2,7,72.16666666666667
7,0.17,0.27,152,40.131578947368425,21.710526315789476,3.656684763017188,-463770.0,69.48881578947369,122,18.852459016393443,61.074590163934424,1,7,72.92666666666666
7,0.17,0.28,136,41.17647058823529,23.52941176470588,3.605451450711356,-334100.0,75.43382352941177,107,20.5607476635514,66.8018691588785,2,7,84.19444444444444
7,0.17,0.29,121,39.66942148760331,23.140495867768596,3.591732995875685,-295630.0,75.56776859504133,93,20.43010752688172,68.68279569892474,2,7,67.276
7,0.17,0.3,112,39.285714285714285,23.214285714285715,3.5366910280828585,-256090.0,77.13482142857143,87,19.54022988505747,67.61954022988506,2,7,67.276
7,0.17,0.31,103,40.77669902912621,24.271844660194176,3.4078552510646976,-228600.0,77.80582524271844,80,20.0,65.7225,2,7,76.45
7,0.17,0.32,93,43.01075268817204,25.806451612903224,3.4190614352727335,-156940.0,83.1247311827957,70,21.428571428571427,71.06285714285714,2,7,80.0904761904762
7,0.18,0.15,325,32.0,18.461538461538463,4.524541143372097,-939470.0,71.09323076923077,267,17.228464419475657,65.36179775280898,1,7,66.25294117647059
7,0.18,0.16,318,31.761006289308174,18.238993710691823,4.49080544534902,-1012820.0,68.15031446540881,261,17.24137931034483,65.77816091954023,0,7,65.92542372881356
7,0.18,0.17,306,32.6797385620915,18.627450980392158,4.356623740447915,-966320.0,68.42091503267974,251,17.52988047808765,65.47051792828685,0,7,66.25294117647059
7,0.18,0.18,294,33.33333333333333,19.047619047619047,4.299270805365011,-901700.0,69.32993197278911,240,18.333333333333332,68.47125,0,7,70.39375
7,0.18,0.19,275,34.54545454545455,19.272727272727273,4.182908269237725,-861480.0,68.67345454545455,226,18.141592920353983,66.0853982300885,0,7,68.69032258064516
7,0.18,0.2,257,35.797665369649806,19.45525291828794,4.057625866029523,-789240.0,69.29027237354086,213,17.84037558685446,65.05962441314554,0,7,69.13333333333334
7,0.18,0.21,247,35.62753036437247,19.4331983805668,3.984151768055291,-812610.0,67.10080971659919,203,17.733990147783253,62.1871921182266,0,7,69.13333333333334
7,0.18,0.22,233,36.48068669527897,19.742489270386265,3.92931634313113,-774230.0,66.77124463519313,190,17.894736842105264,61.09368421052631,0,7,77.775
7,0.18,0.23,216,38.425925925925924,20.833333333333336,3.8841131433651697,-626150.0,71.01157407407408,177,18.64406779661017,64.34237288135593,1,7,79.31666666666666
7,0.18,0.24,203,40.39408866995074,22.167487684729064,3.8322080080591356,-496150.0,75.55911330049261,166,19.879518072289155,68.60602409638554,2,7,91.51923076923077
7,0.18,0.25,189,40.74074074074074,22.22222222222222,3.8055085583624355,-441940.0,76.61693121693122,154,20.12987012987013,70.53116883116883,2,7,89.78095238095239
7,0.18,0.26,172,40.69767441860465,21.511627906976745,3.7409928048911336,-480730.0,72.05058139534884,139,18.705035971223023,63.12158273381295,2,7,72.16666666666667
7,0.18,0.27,152,40.131578947368425,21.710526315789476,3.656684763017188,-463770.0,69.48881578947369,122,18.852459016393443,61.074590163934424,1,7,72.92666666666666
7,0.18,0.28,136,41.17647058823529,23.52941176470588,3.605451450711356,-334100.0,75.43382352941177,107,20.5607476635514,66.8018691588785,2,7,84.19444444444444
7,0.18,0.29,121,39.66942148760331,23.140495867768596,3.591732995875685,-295630.0,75.56776859504133,93,20.43010752688172,68.68279569892474,2,7,67.276
7,0.18,0.3,112,39.285714285714285,23.214285714285715,3.5366910280828585,-256090.0,77.13482142857143,87,19.54022988505747,67.61954022988506,2,7,67.276
7,0.18,0.31,103,40.77669902912621,24.271844660194176,3.4078552510646976,-228600.0,77.80582524271844,80,20.0,65.7225,2,7,76.45
7,0.18,0.32,93,43.01075268817204,25.806451612903224,3.4190614352727335,-156940.0,83.1247311827957,70,21.428571428571427,71.06285714285714,2,7,80.0904761904762
7,0.19,0.15,282,33.33333333333333,19.148936170212767,4.254361278651975,-840060.0,70.21063829787234,230,17.82608695652174,66.50304347826086,0,7,67.07924528301886
7,0.19,0.16,280,33.214285714285715,19.28571428571429,4.244242293045009,-820060.0,70.71214285714285,228,17.982456140350877,67.08640350877192,0,7,68.36923076923077
7,0.19,0.17,275,33.81818181818182,19.636363636363637,4.205782868733974,-770060.0,71.99781818181818,224,18.303571428571427,68.284375,0,7,69.70980392156862
7,0.19,0.18,267,34.45692883895131,19.850187265917604,4.159171382065837,-745440.0,72.08089887640449,217,18.89400921658986,70.48709677419355,0,7,69.81639344262295
7,0.19,0.19,256,35.546875,20.3125,4.05225354404747,-704920.0,72.4640625,209,19.138755980861244,69.86076555023924,1,7,70.98
7,0.19,0.2,244,36.0655737704918,20.081967213114755,3.9919840874790506,-692680.0,71.61147540983606,201,18.407960199004975,67.28009950248756,0,7,69.13333333333334
7,0.19,0.21,237,36.708860759493675,20.253164556962027,3.94480450565975,-712610.0,69.93206751054852,194,18.556701030927837,65.0721649484536,0,7,69.13333333333334
7,0.19,0.22,225,37.333333333333336,20.444444444444446,3.876301927066708,-694230.0,69.14533333333334,183,18.579234972677597,63.430601092896175,0,7,77.775
7,0.19,0.23,211,38.862559241706165,21.32701421800948,3.8276850974637124,-576150.0,72.69431279620854,172,19.186046511627907,66.21279069767442,1,7,82.05172413793103
7,0.19,0.24,198,40.909090909090914,22.727272727272727,3.7707643547170258,-446150.0,77.46717171717172,161,20.496894409937887,70.73664596273292,2,7,91.97391304347826
7,0.19,0.25,187,41.17647058823529,22.459893048128343,3.750867003929838,-421940.0,77.43636363636364,152,20.394736842105264,71.45921052631579,2,7,89.78095238095239
7,0.19,0.26,170,41.17647058823529,21.764705882352942,3.680128086150908,-460730.0,72.89823529411764,137,18.97810218978102,64.04306569343066,2,7,72.16666666666667
7,0.19,0.27,151,40.397350993377486,21.85430463576159,3.5946821429509015,-453770.0,69.94900662251655,121,19.00826446280992,61.579338842975204,1,7,72.92666666666666
7,0.19,0.28,135,41.48148148148148,23.703703703703706,3.5357208659534654,-324100.0,75.99259259259259,106,20.754716981132077,67.43207547169811,2,7,84.19444444444444
7,0.19,0.29,120,40.0,23.333333333333332,3.513171767566094,-285630.0,76.1975,92,20.652173913043477,69.42934782608695,2,7,67.276
7,0.19,0.3,111,39.63963963963964,23.423423423423422,3.451264096867149,-246090.0,77.82972972972973,86,19.767441860465116,68.40581395348838,2,7,69.78636363636363
7,0.19,0.31,102,41.17647058823529,24.509803921568626,3.313627553594483,-218600.0,78.56862745098039,79,20.253164556962027,66.55443037974683,2,7,76.45
7,0.19,0.32,92,43.47826086956522,26.08695652173913,3.3147134031232355,-146940.0,84.02826086956522,69,21.73913043478261,72.0927536231884,2,7,80.0904761904762
7,0.2,0.15,253,35.96837944664031,20.158102766798418,4.1043803083332895,-686910.0,72.84940711462451,208,18.75,69.6201923076923,1,7,78.34814814814816
7,0.2,0.16,251,35.85657370517929,20.318725099601593,4.091897129406644,-666910.0,73.42988047808765,206,18.932038834951456,70.29611650485437,1,7,78.34814814814816
7,0.2,0.17,248,36.29032258064516,20.56451612903226,4.067741487814668,-636910.0,74.31814516129032,204,19.11764705882353,70.98529411764706,1,7,78.34814814814816
7,0.2,0.18,244,36.885245901639344,20.901639344262296,4.043942917342189,-596910.0,75.53647540983607,200,19.5,72.405,2,7,81.36153846153846
7,0.2,0.19,238,37.39495798319328,21.008403361344538,3.9825242757013988,-606390.0,74.52142857142857,196,19.387755102040817,70.33775510204082,2,7,81.36153846153846
7,0.2,0.2,232,37.93103448275862,21.120689655172413,3.9465845514092353,-572680.0,75.31551724137931,192,19.270833333333336,70.43385416666666,2,7,84.616
7,0.2,0.21,229,37.99126637554585,20.96069868995633,3.9110284873249808,-632610.0,72.37510917030568,189,19.047619047619047,66.7936507936508,2,7,84.616
7,0.2,0.22,219,38.35616438356164,21.00456621004566,3.8366363222213344,-634230.0,71.03972602739726,179,18.994413407821227,64.84804469273743,1,7,84.616
7,0.2,0.23,206,39.80582524271845,21.844660194174757,3.789932034166081,-526150.0,74.45873786407768,168,19.642857142857142,67.78928571428571,2,7,91.51923076923077
7,0.2,0.24,196,41.3265306122449,22.95918367346939,3.7700255038631876,-426150.0,78.25765306122449,160,20.625,71.17875,2,7,91.97391304347826
7,0.2,0.25,185,41.62162162162162,22.702702702702705,3.749869114908613,-401940.0,78.2735135135135,151,20.52980132450331,71.93245033112582,2,7,89.78095238095239
7,0.2,0.26,168,41.66666666666667,22.023809523809522,3.6781870902908813,-440730.0,73.76607142857142,136,19.11764705882353,64.5139705882353,2,7,75.775
7,0.2,0.27,150,40.666666666666664,22.0,3.589119136498788,-443770.0,70.41533333333334,120,19.166666666666668,62.0925,1,7,72.92666666666666
7,0.2,0.28,134,41.7910447761194,23.88059701492537,3.5290536103951484,-314100.0,76.55970149253731,105,20.952380952380953,68.07428571428571,2,7,89.1470588235294
7,0.2,0.29,119,40.33613445378151,23.52941176470588,3.505474613421541,-275630.0,76.83781512605042,91,20.87912087912088,70.1923076923077,2,7,67.276
7,0.2,0.3,110,40.0,23.636363636363637,3.44237437855896,-236090.0,78.53727272727272,85,20.0,69.21058823529411,2,7,69.78636363636363
7,0.2,0.31,102,41.17647058823529,24.509803921568626,3.313627553594483,-218600.0,78.56862745098039,79,20.253164556962027,66.55443037974683,2,7,76.45
7,0.2,0.32,92,43.47826086956522,26.08695652173913,3.3147134031232355,-146940.0,84.02826086956522,69,21.73913043478261,72.0927536231884,2,7,80.0904761904762
7,0.21,0.15,232,36.637931034482754,20.689655172413794,4.008273380677936,-629340.0,72.87327586206897,189,19.047619047619047,68.55396825396825,2,7,81.36153846153846
7,0.21,0.16,232,36.637931034482754,20.689655172413794,4.008273380677936,-629340.0,72.87327586206897,189,19.047619047619047,68.55396825396825,2,7,81.36153846153846
7,0.21,0.17,231,36.79653679653679,20.77922077922078,3.997697639305513,-619340.0,73.18874458874458,188,19.148936170212767,68.91861702127659,2,7,81.36153846153846
7,0.21,0.18,230,36.95652173913043,20.869565217391305,3.9969645727136554,-609340.0,73.50695652173913,187,19.25133689839572,69.28716577540106,2,7,81.36153846153846
7,0.21,0.19,225,37.333333333333336,20.88888888888889,3.942987163896623,-628820.0,72.05244444444445,184,19.021739130434785,66.64076086956521,2,7,81.36153846153846
7,0.21,0.2,220,37.72727272727273,20.909090909090907,3.910976226052442,-605110.0,72.495,180,18.88888888888889,66.66111111111111,2,7,84.616
7,0.21,0.21,218,38.07339449541284,21.100917431192663,3.897092283799073,-585110.0,73.16009174311927,178,19.101123595505616,67.41011235955057,2,7,84.616
7,0.21,0.22,210,38.57142857142858,20.952380952380953,3.840026766473477,-606730.0,71.10809523809523,170,18.823529411764707,64.60470588235295,1,7,84.616
7,0.21,0.23,199,39.698492462311556,21.608040201005025,3.7989492936341587,-518650.0,73.93718592964824,161,19.25465838509317,66.85465838509317,2,7,91.97391304347826
7,0.21,0.24,191,40.83769633507853,22.5130890052356,3.777838912037815,-438650.0,77.03403141361257,155,20.0,69.44258064516129,3,7,91.97391304347826
7,0.21,0.25,180,41.11111111111111,22.22222222222222,3.7576001094451743,-414440.0,76.97555555555556,146,19.863013698630137,70.11506849315069,2,7,89.78095238095239
7,0.21,0.26,165,41.21212121212121,21.818181818181817,3.68338588286207,-431430.0,73.85272727272728,133,18.796992481203006,64.41278195488722,2,7,79.76315789473684
7,0.21,0.27,148,40.54054054054054,21.62162162162162,3.594075621016726,-444470.0,69.96824324324324,118,18.64406779661017,61.3906779661017,1,7,72.92666666666666
7,0.21,0.28,132,41.66666666666667,23.484848484848484,3.533700797186419,-314800.0,76.15151515151516,103,20.388349514563107,67.38640776699029,2,7,91.15833333333333
7,0.21,0.29,118,40.67796610169492,23.728813559322035,3.4983187951952917,-265630.0,77.48898305084745,90,21.11111111111111,70.97222222222223,3,7,67.276
7,0.21,0.3,109,40.36697247706422,23.853211009174313,3.43404881171896,-226090.0,79.25779816513761,84,20.238095238095237,70.0345238095238,2,7,69.78636363636363
7,0.21,0.31,101,41.584158415841586,24.752475247524753,3.303367814876419,-208600.0,79.34653465346534,78,20.51282051282051,67.4076923076923,2,7,76.45
7,0.21,0.32,92,43.47826086956522,26.08695652173913,3.3147134031232355,-146940.0,84.02826086956522,69,21.73913043478261,72.0927536231884,2,7,80.0904761904762
7,0.22,0.15,217,38.24884792626728,21.19815668202765,3.9326351380517526,-575580.0,73.47557603686636,176,19.318181818181817,68.14943181818182,1,7,81.36153846153846
7,0.22,0.16,217,38.24884792626728,21.19815668202765,3.9326351380517526,-575580.0,73.47557603686636,176,19.318181818181817,68.14943181818182,1,7,81.36153846153846
7,0.22,0.17,216,38.425925925925924,21.296296296296298,3.9209747931459384,-565580.0,73.81574074074074,175,19.428571428571427,68.53885714285714,1,7,81.36153846153846
7,0.22,0.18,215,38.604651162790695,21.3953488372093,3.919833731926,-555580.0,74.15906976744186,174,19.54022988505747,68.93275862068965,1,7,81.36153846153846
7,0.22,0.19,212,38.67924528301887,21.22641509433962,3.8702996469087783,-595060.0,71.9311320754717,172,19.186046511627907,65.69476744186046,2,7,81.36153846153846
7,0.22,0.2,209,38.75598086124402,21.052631578947366,3.857927450307214,-591350.0,71.70574162679426,170,18.823529411764707,64.92117647058824,2,7,84.616
7,0.22,0.21,208,38.94230769230769,21.153846153846153,3.858001161525084,-581350.0,72.05048076923077,169,18.93491124260355,65.30532544378698,2,7,84.616
7,0.22,0.22,203,39.40886699507389,21.182266009852217,3.806721906809122,-558650.0,72.48029556650246,164,18.902439024390244,65.63170731707316,2,7,84.616
7,0.22,0.23,196,40.30612244897959,21.93877551020408,3.7738443843128184,-488650.0,75.0688775510204,158,19.62025316455696,68.12405063291139,2,7,91.97391304347826
7,0.22,0.24,190,41.05263157894737,22.63157894736842,3.740545007870056,-428650.0,77.43947368421053,154,20.12987012987013,69.8935064935065,3,7,91.97391304347826
7,0.22,0.25,179,41.340782122905026,22.3463687150838,3.7179013351744095,-404440.0,77.40558659217876,145,20.0,70.59862068965518,2,7,89.78095238095239
7,0.22,0.26,165,41.21212121212121,21.818181818181817,3.68338588286207,-431430.0,73.85272727272728,133,18.796992481203006,64.41278195488722,2,7,79.76315789473684
7,0.22,0.27,148,40.54054054054054,21.62162162162162,3.594075621016726,-444470.0,69.96824324324324,118,18.64406779661017,61.3906779661017,1,7,72.92666666666666
7,0.22,0.28,132,41.66666666666667,23.484848484848484,3.533700797186419,-314800.0,76.15151515151516,103,20.388349514563107,67.38640776699029,2,7,91.15833333333333
7,0.22,0.29,118,40.67796610169492,23.728813559322035,3.4983187951952917,-265630.0,77.48898305084745,90,21.11111111111111,70.97222222222223,3,7,67.276
7,0.22,0.3,109,40.36697247706422,23.853211009174313,3.43404881171896,-226090.0,79.25779816513761,84,20.238095238095237,70.0345238095238,2,7,69.78636363636363
7,0.22,0.31,101,41.584158415841586,24.752475247524753,3.303367814876419,-208600.0,79.34653465346534,78,20.51282051282051,67.4076923076923,2,7,76.45
7,0.22,0.32,92,43.47826086956522,26.08695652173913,3.3147134031232355,-146940.0,84.02826086956522,69,21.73913043478261,72.0927536231884,2,7,80.0904761904762
7,0.23,0.15,203,38.91625615763547,21.182266009852217,3.968303585345694,-562040.0,72.31330049261084,163,19.018404907975462,65.82638036809816,1,7,84.616
7,0.23,0.16,203,38.91625615763547,21.182266009852217,3.968303585345694,-562040.0,72.31330049261084,163,19.018404907975462,65.82638036809816,1,7,84.616
7,0.23,0.17,202,39.10891089108911,21.287128712871286,3.9560116741953864,-552040.0,72.67128712871288,162,19.1358024691358,66.23271604938272,1,7,84.616
7,0.23,0.18,201,39.30348258706468,21.393034825870647,3.954965448915599,-542040.0,73.03283582089553,161,19.25465838509317,66.64409937888199,1,7,84.616
7,0.23,0.19,200,39.5,21.5,3.9115267421888023,-532040.0,73.398,161,19.25465838509317,66.64409937888199,2,7,84.616
7,0.23,0.2,198,39.39393939393939,21.21212121212121,3.896983288597521,-538330.0,72.81161616161616,159,18.867924528301888,65.82893081761006,2,7,86.77916666666667
7,0.23,0.21,198,39.39393939393939,21.21212121212121,3.896983288597521,-538330.0,72.81161616161616,159,18.867924528301888,65.82893081761006,2,7,86.77916666666667
7,0.23,0.22,194,40.20618556701031,21.649484536082475,3.838345934803942,-498330.0,74.31288659793815,155,19.35483870967742,67.52774193548387,2,7,86.77916666666667
7,0.23,0.23,189,40.74074074074074,22.22222222222222,3.799288029516189,-448330.0,76.27883597883599,151,19.867549668874172,69.31655629139073,2,7,86.77916666666667
7,0.23,0.24,184,41.30434782608695,22.82608695652174,3.761508022095831,-398330.0,78.3516304347826,148,20.27027027027027,70.72162162162162,2,7,94.66818181818182
7,0.23,0.25,175,42.285714285714285,22.857142857142858,3.728801625982182,-364440.0,79.17485714285715,141,20.56737588652482,72.60141843971631,2,7,89.78095238095239
7,0.23,0.26,162,41.9753086419753,22.22222222222222,3.687825107249511,-401430.0,75.22037037037038,130,19.230769230769234,65.89923076923077,2,7,79.76315789473684
7,0.23,0.27,146,41.0958904109589,21.91780821917808,3.606627987874524,-424470.0,70.92671232876712,116,18.96551724137931,62.449137931034485,1,7,72.92666666666666
7,0.23,0.28,131,41.98473282442748,23.66412213740458,3.538537297097776,-304800.0,76.73282442748092,102,20.588235294117645,68.04705882352941,2,7,91.15833333333333
7,0.23,0.29,117,41.02564102564102,23.931623931623932,3.50343161131834,-255630.0,78.15128205128205,89,21.34831460674157,71.76966292134831,3,7,69.78636363636363
7,0.23,0.3,108,40.74074074074074,24.074074074074073,3.4389926034126668,-216090.0,79.99166666666666,83,20.481927710843372,70.87831325301205,2,7,73.10952380952381
7,0.23,0.31,101,41.584158415841586,24.752475247524753,3.303367814876419,-208600.0,79.34653465346534,78,20.51282051282051,67.4076923076923,2,7,76.45
7,0.23,0.32,92,43.47826086956522,26.08695652173913,3.3147134031232355,-146940.0,84.02826086956522,69,21.73913043478261,72.0927536231884,2,7,80.0904761904762
7,0.24,0.15,189,40.74074074074074,22.22222222222222,3.891502945025636,-452370.0,76.06507936507937,152,19.736842105263158,68.59473684210526,2,7,84.616
7,0.24,0.16,189,40.74074074074074,22.22222222222222,3.891502945025636,-452370.0,76.06507936507937,152,19.736842105263158,68.59473684210526,2,7,84.616
7,0.24,0.17,188,40.95744680851064,22.340425531914892,3.8778871647454123,-442370.0,76.46968085106383,151,19.867549668874172,69.04900662251656,2,7,84.616
7,0.24,0.18,188,40.95744680851064,22.340425531914892,3.8778871647454123,-442370.0,76.46968085106383,151,19.867549668874172,69.04900662251656,2,7,84.616
7,0.24,0.19,188,40.95744680851064,22.340425531914892,3.8778871647454123,-442370.0,76.46968085106383,151,19.867549668874172,69.04900662251656,2,7,84.616
7,0.24,0.2,186,40.86021505376344,22.043010752688172,3.8620437079391725,-448660.0,75.87849462365591,149,19.463087248322147,68.21140939597315,2,7,88.14166666666667
7,0.24,0.21,186,40.86021505376344,22.043010752688172,3.8620437079391725,-448660.0,75.87849462365591,149,19.463087248322147,68.21140939597315,2,7,88.14166666666667
7,0.24,0.22,184,41.30434782608695,22.282608695652172,3.8158636723793165,-428660.0,76.70326086956521,147,19.727891156462583,69.13945578231292,2,7,88.14166666666667
7,0.24,0.23,181,41.43646408839779,22.65193370165746,3.7836395469764863,-398660.0,77.97458563535912,144,20.13888888888889,70.57986111111111,2,7,90.55217391304348
7,0.24,0.24,177,41.80790960451977,23.163841807909606,3.7566867698785673,-358660.0,79.7367231638418,142,20.422535211267608,71.57394366197182,2,7,94.66818181818182
7,0.24,0.25,168,42.857142857142854,23.214285714285715,3.7223593258914,-324770.0,80.66845238095237,135,20.74074074074074,73.58148148148148,2,7,89.78095238095239
7,0.24,0.26,158,42.405063291139236,22.151898734177212,3.6919292299248974,-391760.0,75.20506329113924,126,19.047619047619047,65.58412698412698,2,7,79.76315789473684
7,0.24,0.27,142,41.54929577464789,21.830985915492956,3.6089073041084045,-414800.0,70.78873239436619,112,18.75,61.97142857142857,1,7,72.92666666666666
7,0.24,0.28,129,42.63565891472868,24.031007751937985,3.5353739406075158,-284800.0,77.92248062015504,100,21.0,69.408,2,7,91.15833333333333
7,0.24,0.29,115,41.73913043478261,24.347826086956523,3.4992726168939705,-235630.0,79.5104347826087,87,21.839080459770116,73.41954022988506,3,7,69.78636363636363
7,0.24,0.3,106,41.509433962264154,24.528301886792452,3.4332646564823475,-196090.0,81.50094339622642,81,20.98765432098765,72.6283950617284,2,7,73.10952380952381
7,0.24,0.31,99,42.42424242424242,25.252525252525253,3.2944949668795873,-188600.0,80.94949494949495,76,21.052631578947366,69.18157894736842,2,7,76.45
7,0.24,0.32,90,44.44444444444444,26.666666666666668,3.305205394509983,-126940.0,85.89555555555556,67,22.388059701492537,74.24477611940299,2,7,80.0904761904762
7,0.25,0.15,168,39.88095238095239,22.61904761904762,3.768520764834641,-352730.0,79.00416666666666,135,20.0,71.51037037037037,2,7,94.66818181818182
7,0.25,0.16,168,39.88095238095239,22.61904761904762,3.768520764834641,-352730.0,79.00416666666666,135,20.0,71.51037037037037,2,7,94.66818181818182
7,0.25,0.17,168,39.88095238095239,22.61904761904762,3.768520764834641,-352730.0,79.00416666666666,135,20.0,71.51037037037037,2,7,94.66818181818182
7,0.25,0.18,168,39.88095238095239,22.61904761904762,3.768520764834641,-352730.0,79.00416666666666,135,20.0,71.51037037037037,2,7,94.66818181818182
7,0.25,0.19,168,39.88095238095239,22.61904761904762,3.768520764834641,-352730.0,79.00416666666666,135,20.0,71.51037037037037,2,7,94.66818181818182
7,0.25,0.2,167,40.119760479041915,22.75449101796407,3.7431600803863847,-342730.0,79.47724550898204,134,20.149253731343283,72.04402985074627,3,7,94.66818181818182
7,0.25,0.21,167,40.119760479041915,22.75449101796407,3.7431600803863847,-342730.0,79.47724550898204,134,20.149253731343283,72.04402985074627,3,7,94.66818181818182
7,0.25,0.22,166,40.36144578313253,22.89156626506024,3.723390724009423,-332730.0,79.95602409638555,133,20.30075187969925,72.58571428571429,3,7,94.66818181818182
7,0.25,0.23,165,40.60606060606061,23.03030303030303,3.722503297927113,-322730.0,80.44060606060606,132,20.454545454545457,73.13560606060607,3,7,94.66818181818182
7,0.25,0.24,161,40.993788819875775,23.60248447204969,3.6913530709548823,-282730.0,82.43913043478261,130,20.76923076923077,74.26076923076923,3,7,99.17619047619047
7,0.25,0.25,156,41.66666666666667,23.717948717948715,3.673615463265588,-255730.0,83.60705128205129,126,20.634920634920633,74.79285714285714,2,7,99.17619047619047
7,0.25,0.26,149,40.939597315436245,22.14765100671141,3.65980956385185,-352720.0,76.32751677852349,119,18.487394957983195,65.15966386554622,2,7,79.76315789473684
7,0.25,0.27,134,40.298507462686565,21.641791044776117,3.592092038771336,-385760.0,71.21194029850746,106,17.92452830188679,60.67169811320755,2,7,78.13571428571429
7,0.25,0.28,123,42.27642276422765,23.577235772357724,3.5260075937088673,-275760.0,77.58048780487805,96,19.791666666666664,66.99166666666666,2,7,94.71875
7,0.25,0.29,111,42.34234234234234,24.324324324324326,3.5044979764225217,-214480.0,80.67747747747748,85,21.176470588235293,72.92941176470588,3,7,69.78636363636363
7,0.25,0.3,103,41.74757281553398,24.271844660194176,3.4444342919647406,-184940.0,82.04466019417475,79,20.253164556962027,72.08101265822785,2,7,73.10952380952381
7,0.25,0.31,96,42.70833333333333,25.0,3.302142502149151,-177450.0,81.515625,74,20.27027027027027,68.50405405405405,2,7,76.45
7,0.25,0.32,87,44.827586206896555,26.436781609195403,3.3140133792084816,-115790.0,86.69080459770115,65,21.53846153846154,73.62923076923077,2,7,80.0904761904762
7,0.26,0.15,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.16,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.17,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.18,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.19,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.2,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.21,155,40.0,23.225806451612904,3.70467545772019,-287050.0,81.48064516129033,124,20.967741935483872,74.97016129032258,3,7,94.66818181818182
7,0.26,0.22,154,40.25974025974026,23.376623376623375,3.6831157318679715,-277050.0,82.00974025974025,123,21.138211382113823,75.57967479674797,3,7,94.66818181818182
7,0.26,0.23,153,40.52287581699346,23.52941176470588,3.6818954684972356,-267050.0,82.54575163398692,122,21.311475409836063,76.19918032786886,3,7,94.66818181818182
7,0.26,0.24,149,40.939597315436245,24.161073825503358,3.6471463553412042,-227050.0,84.76174496644295,120,21.666666666666668,77.46916666666667,3,7,99.17619047619047
7,0.26,0.25,145,41.37931034482759,24.137931034482758,3.620553125776582,-210050.0,85.51379310344828,117,21.367521367521366,77.48974358974358,3,7,99.17619047619047
7,0.26,0.26,139,41.007194244604314,23.021582733812952,3.6025817844955683,-281280.0,79.76402877697842,111,19.81981981981982,69.85585585585585,3,7,79.76315789473684
7,0.26,0.27,127,40.15748031496063,22.04724409448819,3.5607389263215365,-344320.0,72.88818897637795,101,18.81188118811881,63.67524752475248,2,7,84.14615384615385
7,0.26,0.28,116,42.241379310344826,24.137931034482758,3.4876934868419545,-234320.0,79.8,91,20.87912087912088,70.67252747252748,3,7,94.71875
7,0.26,0.29,106,41.509433962264154,24.528301886792452,3.4714255286590463,-193040.0,81.78867924528302,82,21.951219512195124,75.59756097560975,3,7,69.78636363636363
