date,month,race_code,layer,model,policy,n,winner,second,third,head4_win,hit,return_yen,profit_yen,selected_comp,settle_comp,target_gap,tickets,comp_curve
2026-06-05,2026-06,202606050305,S,v284,ODDS_2_20_T10.5,2,2,5,4,0,0,0.0,-10000.0,10.595918367346938,10.595918367346938,0.09591836734693793,4-2-1|4-2-5,2:10.595918|3:8.587301|4:6.052115|5:5.265295|6:4.606241|7:4.352462|8:3.954919|9:3.735406|10:3.597712|11:3.497450|12:3.455372|13:3.358029|14:3.199113|15:3.118527|16:3.052333|17:3.007139|18:2.899751|19:2.777887|20:2.734651
2026-06-05,2026-06,202606050305,S,v284,FIXED_N4,4,2,5,4,0,0,0.0,-10000.0,6.052114539971966,6.052114539971966,4.447885460028034,4-2-1|4-2-5|4-1-5|4-1-2,
2026-06-05,2026-06,202606050305,S,v284,FIXED_N10,10,2,5,4,0,0,0.0,-10000.0,3.597711967146166,3.597711967146166,6.902288032853834,4-2-1|4-2-5|4-1-5|4-1-2|4-2-6|4-2-3|4-1-6|4-5-2|4-1-3|4-6-2,
2026-06-06,2026-06,202606060703,A,v283,ODDS_4610_T10.5,4,1,4,5,0,0,0.0,-10000.0,6.609211266954021,6.609211266954021,3.890788733045979,4-1-5|4-3-1|4-1-2|4-3-5,4:6.609211|6:4.863186|8:3.609880|10:3.199161
2026-06-06,2026-06,202606060703,A,v283,ODDS_2_10_T10.5,2,1,4,5,0,0,0.0,-10000.0,11.266917293233083,11.266917293233083,0.7669172932330834,4-1-5|4-3-1,2:11.266917|3:7.451011|4:6.609211|5:5.153602|6:4.863186|7:3.927018|8:3.609880|9:3.385242|10:3.199161
2026-06-06,2026-06,202606060703,A,v283,ODDS_2_20_T10.5,2,1,4,5,0,0,0.0,-10000.0,11.266917293233083,11.266917293233083,0.7669172932330834,4-1-5|4-3-1,2:11.266917|3:7.451011|4:6.609211|5:5.153602|6:4.863186|7:3.927018|8:3.609880|9:3.385242|10:3.199161|11:3.059533|12:2.952381|13:2.943078|14:2.913007|15:2.901142|16:2.852743|17:2.840659|18:2.834193|19:2.828148|20:2.816487
2026-06-06,2026-06,202606060703,A,v283,FIXED_N4,4,1,4,5,0,0,0.0,-10000.0,6.609211266954021,6.609211266954021,3.890788733045979,4-1-5|4-3-1|4-1-2|4-3-5,
2026-06-06,2026-06,202606060703,A,v283,FIXED_N10,10,1,4,5,0,0,0.0,-10000.0,3.1991608584713727,3.1991608584713727,7.300839141528627,4-1-5|4-3-1|4-1-2|4-3-5|4-5-1|4-3-2|4-1-3|4-5-2|4-2-1|4-5-3,
2026-06-06,2026-06,202606060703,A,v284,ODDS_4610_T10.5,4,1,4,5,0,0,0.0,-10000.0,6.8588303774806905,6.8588303774806905,3.6411696225193095,4-1-2|4-3-1|4-1-5|4-3-2,4:6.858830|6:4.863186|8:4.146092|10:3.199161
2026-06-06,2026-06,202606060703,A,v284,ODDS_2_10_T10.5,3,1,4,5,0,0,0.0,-10000.0,7.451011413719064,7.451011413719064,3.0489885862809363,4-1-2|4-3-1|4-1-5,2:13.796610|3:7.451011|4:6.858830|5:5.304125|6:4.863186|7:4.488156|8:4.146092|9:3.445773|10:3.199161
2026-06-06,2026-06,202606060703,A,v284,ODDS_2_20_T10.5,3,1,4,5,0,0,0.0,-10000.0,7.451011413719064,7.451011413719064,3.0489885862809363,4-1-2|4-3-1|4-1-5,2:13.796610|3:7.451011|4:6.858830|5:5.304125|6:4.863186|7:4.488156|8:4.146092|9:3.445773|10:3.199161|11:3.059533|12:3.049543|13:3.017269|14:3.004542|15:2.901142|16:2.894809|17:2.882366|18:2.834587|19:2.828148|20:2.816487
2026-06-06,2026-06,202606060703,A,v284,FIXED_N4,4,1,4,5,0,0,0.0,-10000.0,6.8588303774806905,6.8588303774806905,3.6411696225193095,4-1-2|4-3-1|4-1-5|4-3-2,
2026-06-06,2026-06,202606060703,A,v284,FIXED_N10,10,1,4,5,0,0,0.0,-10000.0,3.1991608584713727,3.1991608584713727,7.300839141528627,4-1-2|4-3-1|4-1-5|4-3-2|4-5-1|4-3-5|4-5-3|4-2-1|4-1-3|4-5-2,
2026-06-06,2026-06,202606060802,A,v283,ODDS_4610_T10.5,6,1,4,5,0,0,0.0,-10000.0,10.536472125234228,10.536472125234228,0.03647212523422816,4-2-5|4-6-5|4-6-2|4-2-1|4-5-2|4-3-2,4:14.656607|6:10.536472|8:7.695464|10:6.761533
2026-06-06,2026-06,202606060802,A,v283,ODDS_2_10_T10.5,6,1,4,5,0,0,0.0,-10000.0,10.536472125234228,10.536472125234228,0.03647212523422816,4-2-5|4-6-5|4-6-2|4-2-1|4-5-2|4-3-2,2:37.499465|3:24.490984|4:14.656607|5:11.999853|6:10.536472|7:8.205963|8:7.695464|9:7.329897|10:6.761533
2026-06-06,2026-06,202606060802,A,v283,ODDS_2_20_T10.5,6,1,4,5,0,0,0.0,-10000.0,10.536472125234228,10.536472125234228,0.03647212523422816,4-2-5|4-6-5|4-6-2|4-2-1|4-5-2|4-3-2,2:37.499465|3:24.490984|4:14.656607|5:11.999853|6:10.536472|7:8.205963|8:7.695464|9:7.329897|10:6.761533|11:5.760289|12:5.455486|13:5.037215|14:4.843134|15:4.539077|16:4.444323|17:4.334004|18:4.206687|19:3.965616|20:3.813915
2026-06-06,2026-06,202606060802,A,v283,FIXED_N4,4,1,4,5,0,0,0.0,-10000.0,14.656607449017661,14.656607449017661,4.156607449017661,4-2-5|4-6-5|4-6-2|4-2-1,
2026-06-06,2026-06,202606060802,A,v283,FIXED_N10,10,1,4,5,0,0,0.0,-10000.0,6.761533185900707,6.761533185900707,3.7384668140992927,4-2-5|4-6-5|4-6-2|4-2-1|4-5-2|4-3-2|4-1-2|4-6-1|4-3-5|4-1-5,
2026-06-06,2026-06,202606060802,A,v284,ODDS_4610_T10.5,6,1,4,5,0,0,0.0,-10000.0,10.536472125234228,10.536472125234228,0.03647212523422816,4-6-2|4-2-5|4-2-1|4-6-5|4-5-2|4-3-2,4:14.656607|6:10.536472|8:7.500160|10:6.450278
2026-06-06,2026-06,202606060802,A,v284,ODDS_2_10_T10.5,6,1,4,5,0,0,0.0,-10000.0,10.536472125234228,10.536472125234228,0.03647212523422816,4-6-2|4-2-5|4-2-1|4-6-5|4-5-2|4-3-2,2:31.353071|3:16.865664|4:14.656607|5:11.999853|6:10.536472|7:8.205963|8:7.500160|9:7.152494|10:6.450278
2026-06-06,2026-06,202606060802,A,v284,ODDS_2_20_T10.5,6,1,4,5,0,0,0.0,-10000.0,10.536472125234228,10.536472125234228,0.03647212523422816,4-6-2|4-2-5|4-2-1|4-6-5|4-5-2|4-3-2,2:31.353071|3:16.865664|4:14.656607|5:11.999853|6:10.536472|7:8.205963|8:7.500160|9:7.152494|10:6.450278|11:5.532840|12:5.299572|13:5.081855|14:4.734189|15:4.582686|16:4.381300|17:4.202704|18:3.971827|19:3.899086|20:3.813915
2026-06-06,2026-06,202606060802,A,v284,FIXED_N4,4,1,4,5,0,0,0.0,-10000.0,14.656607449017661,14.656607449017661,4.156607449017661,4-6-2|4-2-5|4-2-1|4-6-5,
2026-06-06,2026-06,202606060802,A,v284,FIXED_N10,10,1,4,5,0,0,0.0,-10000.0,6.450278037676427,6.450278037676427,4.049721962323573,4-6-2|4-2-5|4-2-1|4-6-5|4-5-2|4-3-2|4-1-2|4-1-5|4-3-5|4-2-3,
2026-06-07,2026-06,202606071005,A,v283,ODDS_4610_T10.5,4,1,6,4,0,0,0.0,-10000.0,3.351400714913318,3.351400714913318,7.148599285086682,4-6-1|4-1-6|4-6-5|4-1-5,4:3.351401|6:3.046827|8:2.637034|10:2.296764
2026-06-07,2026-06,202606071005,A,v283,ODDS_2_10_T10.5,2,1,6,4,0,0,0.0,-10000.0,4.4224719101123595,4.4224719101123595,6.0775280898876405,4-6-1|4-1-6,2:4.422472|3:3.766649|4:3.351401|5:3.183639|6:3.046827|7:2.922466|8:2.637034|9:2.392496|10:2.296764
2026-06-07,2026-06,202606071005,A,v283,ODDS_2_20_T10.5,2,1,6,4,0,0,0.0,-10000.0,4.4224719101123595,4.4224719101123595,6.0775280898876405,4-6-1|4-1-6,2:4.422472|3:3.766649|4:3.351401|5:3.183639|6:3.046827|7:2.922466|8:2.637034|9:2.392496|10:2.296764|11:2.215354|12:2.192206|13:2.174131|14:2.066149|15:2.044682|16:2.022890|17:2.013936|18:1.999893|19:1.989529|20:1.961885
2026-06-07,2026-06,202606071005,A,v283,FIXED_N4,4,1,6,4,0,0,0.0,-10000.0,3.351400714913318,3.351400714913318,7.148599285086682,4-6-1|4-1-6|4-6-5|4-1-5,
2026-06-07,2026-06,202606071005,A,v283,FIXED_N10,10,1,6,4,0,0,0.0,-10000.0,2.2967641901586284,2.2967641901586284,8.203235809841372,4-6-1|4-1-6|4-6-5|4-1-5|4-1-3|4-6-3|4-2-1|4-1-2|4-6-2|4-2-6,
2026-06-07,2026-06,202606071005,A,v284,ODDS_4610_T10.5,4,1,6,4,0,0,0.0,-10000.0,3.5560456847409263,3.5560456847409263,6.943954315259074,4-6-1|4-1-6|4-1-3|4-6-5,4:3.556046|6:3.048107|8:2.476049|10:2.316424
2026-06-07,2026-06,202606071005,A,v284,ODDS_2_10_T10.5,2,1,6,4,0,0,0.0,-10000.0,4.4224719101123595,4.4224719101123595,6.0775280898876405,4-6-1|4-1-6,2:4.422472|3:4.134945|4:3.556046|5:3.183639|6:3.048107|7:2.726042|8:2.476049|9:2.336953|10:2.316424
2026-06-07,2026-06,202606071005,A,v284,ODDS_2_20_T10.5,2,1,6,4,0,0,0.0,-10000.0,4.4224719101123595,4.4224719101123595,6.0775280898876405,4-6-1|4-1-6,2:4.422472|3:4.134945|4:3.556046|5:3.183639|6:3.048107|7:2.726042|8:2.476049|9:2.336953|10:2.316424|11:2.243137|12:2.158774|13:2.136788|14:2.113836|15:2.044682|16:2.022890|17:2.013936|18:2.003426|19:1.975398|20:1.961885
2026-06-07,2026-06,202606071005,A,v284,FIXED_N4,4,1,6,4,0,0,0.0,-10000.0,3.5560456847409263,3.5560456847409263,6.943954315259074,4-6-1|4-1-6|4-1-3|4-6-5,
2026-06-07,2026-06,202606071005,A,v284,FIXED_N10,10,1,6,4,0,0,0.0,-10000.0,2.316424358478979,2.316424358478979,8.18357564152102,4-6-1|4-1-6|4-1-3|4-6-5|4-1-5|4-2-1|4-6-2|4-1-2|4-5-6|4-2-3,
2026-06-08,2026-06,202606080510,A,v283,ODDS_4610_T10.5,4,1,4,2,0,0,0.0,-10000.0,6.8244123538136945,6.8244123538136945,3.6755876461863055,4-1-5|4-1-6|4-2-1|4-2-3,4:6.824412|6:4.350150|8:3.725305|10:3.293343
2026-06-08,2026-06,202606080510,A,v283,ODDS_2_10_T10.5,2,1,4,2,0,0,0.0,-10000.0,10.303962703962705,10.303962703962705,0.1960372960372947,4-1-5|4-1-6,2:10.303963|3:7.181631|4:6.824412|5:4.598658|6:4.350150|7:3.956316|8:3.725305|9:3.515115|10:3.293343
2026-06-08,2026-06,202606080510,A,v283,ODDS_2_20_T10.5,2,1,4,2,0,0,0.0,-10000.0,10.303962703962705,10.303962703962705,0.1960372960372947,4-1-5|4-1-6,2:10.303963|3:7.181631|4:6.824412|5:4.598658|6:4.350150|7:3.956316|8:3.725305|9:3.515115|10:3.293343|11:3.255993|12:2.889869|13:2.677851|14:2.657374|15:2.638900|16:2.612645|17:2.525035|18:2.513286|19:2.480711|20:2.335162
2026-06-08,2026-06,202606080510,A,v283,FIXED_N4,4,1,4,2,0,0,0.0,-10000.0,6.8244123538136945,6.8244123538136945,3.6755876461863055,4-1-5|4-1-6|4-2-1|4-2-3,
2026-06-08,2026-06,202606080510,A,v283,FIXED_N10,10,1,4,2,0,0,0.0,-10000.0,3.293342948087923,3.293342948087923,7.206657051912077,4-1-5|4-1-6|4-2-1|4-2-3|4-1-2|4-1-3|4-2-5|4-2-6|4-6-5|4-6-1,
2026-06-08,2026-06,202606080510,A,v284,ODDS_4610_T10.5,4,1,4,2,0,0,0.0,-10000.0,7.528585929993216,7.528585929993216,2.9714140700067837,4-1-2|4-1-3|4-2-3|4-2-1,4:7.528586|6:4.350150|8:3.617533|10:3.309150
2026-06-08,2026-06,202606080510,A,v284,ODDS_2_10_T10.5,3,1,4,2,0,0,0.0,-10000.0,11.033511711988732,11.033511711988732,0.5335117119887318,4-1-2|4-1-3|4-2-3,2:11.998414|3:11.033512|4:7.528586|5:5.236518|6:4.350150|7:4.015513|8:3.617533|9:3.580262|10:3.309150
2026-06-08,2026-06,202606080510,A,v284,ODDS_2_20_T10.5,3,1,4,2,0,0,0.0,-10000.0,11.033511711988732,11.033511711988732,0.5335117119887318,4-1-2|4-1-3|4-2-3,2:11.998414|3:11.033512|4:7.528586|5:5.236518|6:4.350150|7:4.015513|8:3.617533|9:3.580262|10:3.309150|11:3.145975|12:2.994749|13:2.963833|14:2.657374|15:2.638900|16:2.626069|17:2.600068|18:2.513286|19:2.480711|20:2.335162
2026-06-08,2026-06,202606080510,A,v284,FIXED_N4,4,1,4,2,0,0,0.0,-10000.0,7.528585929993216,7.528585929993216,2.9714140700067837,4-1-2|4-1-3|4-2-3|4-2-1,
2026-06-08,2026-06,202606080510,A,v284,FIXED_N10,10,1,4,2,0,0,0.0,-10000.0,3.3091495085763936,3.3091495085763936,7.190850491423607,4-1-2|4-1-3|4-2-3|4-2-1|4-1-5|4-1-6|4-6-1|4-5-6|4-3-2|4-2-5,
2026-06-08,2026-06,202606080910,S,v283,ODDS_4610_T10.5,4,4,6,5,1,0,0.0,-10000.0,3.2519260504201686,3.2519260504201686,7.248073949579831,4-1-5|4-1-6|4-5-1|4-5-6,4:3.251926|6:2.785439|8:2.436498|10:2.281633
2026-06-08,2026-06,202606080910,S,v283,ODDS_2_10_T10.5,2,4,6,5,1,0,0.0,-10000.0,6.001538461538462,6.001538461538462,4.498461538461538,4-1-5|4-1-6,2:6.001538|3:4.044177|4:3.251926|5:2.852143|6:2.785439|7:2.600204|8:2.436498|9:2.293575|10:2.281633
2026-06-08,2026-06,202606080910,S,v283,ODDS_2_20_T10.5,2,4,6,5,1,0,0.0,-10000.0,6.001538461538462,6.001538461538462,4.498461538461538,4-1-5|4-1-6,2:6.001538|3:4.044177|4:3.251926|5:2.852143|6:2.785439|7:2.600204|8:2.436498|9:2.293575|10:2.281633|11:2.270043|12:2.191931|13:2.140486|14:2.106021|15:2.098493|16:2.092408|17:2.025964|18:1.976228|19:1.967060|20:1.954910
2026-06-08,2026-06,202606080910,S,v283,FIXED_N4,4,4,6,5,1,0,0.0,-10000.0,3.2519260504201686,3.2519260504201686,7.248073949579831,4-1-5|4-1-6|4-5-1|4-5-6,
2026-06-08,2026-06,202606080910,S,v283,FIXED_N10,10,4,6,5,1,1,23220.0,13220.0,2.281633041166384,2.281633041166384,8.218366958833617,4-1-5|4-1-6|4-5-1|4-5-6|4-1-2|4-1-3|4-5-2|4-6-5|4-6-1|4-3-5,
2026-06-08,2026-06,202606080910,S,v284,ODDS_4610_T10.5,4,4,6,5,1,0,0.0,-10000.0,3.2519260504201686,3.2519260504201686,7.248073949579831,4-1-6|4-1-5|4-5-6|4-5-1,4:3.251926|6:2.656372|8:2.583397|10:2.334478
2026-06-08,2026-06,202606080910,S,v284,ODDS_2_10_T10.5,2,4,6,5,1,0,0.0,-10000.0,6.001538461538462,6.001538461538462,4.498461538461538,4-1-6|4-1-5,2:6.001538|3:4.407910|4:3.251926|5:2.852143|6:2.656372|7:2.598418|8:2.583397|9:2.482709|10:2.334478
2026-06-08,2026-06,202606080910,S,v284,ODDS_2_20_T10.5,2,4,6,5,1,0,0.0,-10000.0,6.001538461538462,6.001538461538462,4.498461538461538,4-1-6|4-1-5,2:6.001538|3:4.407910|4:3.251926|5:2.852143|6:2.656372|7:2.598418|8:2.583397|9:2.482709|10:2.334478|11:2.293544|12:2.284617|13:2.205635|14:2.194589|15:2.187936|16:2.136676|17:2.125962|18:2.016330|19:1.967060|20:1.954910
2026-06-08,2026-06,202606080910,S,v284,FIXED_N4,4,4,6,5,1,0,0.0,-10000.0,3.2519260504201686,3.2519260504201686,7.248073949579831,4-1-6|4-1-5|4-5-6|4-5-1,
2026-06-08,2026-06,202606080910,S,v284,FIXED_N10,10,4,6,5,1,1,23220.0,13220.0,2.334478000559503,2.334478000559503,8.165521999440497,4-1-6|4-1-5|4-5-6|4-5-1|4-1-2|4-6-5|4-1-3|4-3-1|4-2-1|4-5-2,
2026-06-10,2026-06,202606100903,A,v283,ODDS_4610_T10.5,4,4,1,6,1,0,0.0,-10000.0,10.318569769175099,10.318569769175099,0.18143023082490117,4-2-5|4-3-2|4-2-6|4-3-5,4:10.318570|6:6.367007|8:5.726092|10:5.130466
2026-06-10,2026-06,202606100903,A,v283,ODDS_2_10_T10.5,4,4,1,6,1,0,0.0,-10000.0,10.318569769175099,10.318569769175099,0.18143023082490117,4-2-5|4-3-2|4-2-6|4-3-5,2:19.655146|3:11.266838|4:10.318570|5:6.908007|6:6.367007|7:6.096689|8:5.726092|9:5.513218|10:5.130466
2026-06-10,2026-06,202606100903,A,v283,ODDS_2_20_T10.5,4,4,1,6,1,0,0.0,-10000.0,10.318569769175099,10.318569769175099,0.18143023082490117,4-2-5|4-3-2|4-2-6|4-3-5,2:19.655146|3:11.266838|4:10.318570|5:6.908007|6:6.367007|7:6.096689|8:5.726092|9:5.513218|10:5.130466|11:4.664847|12:4.384658|13:4.218184|14:4.094206|15:3.766135|16:3.650412|17:3.581242|18:3.496577|19:3.438797|20:3.367404
2026-06-10,2026-06,202606100903,A,v283,FIXED_N4,4,4,1,6,1,0,0.0,-10000.0,10.318569769175099,10.318569769175099,0.18143023082490117,4-2-5|4-3-2|4-2-6|4-3-5,
2026-06-10,2026-06,202606100903,A,v283,FIXED_N10,10,4,1,6,1,0,0.0,-10000.0,5.130466313272239,5.130466313272239,5.369533686727761,4-2-5|4-3-2|4-2-6|4-3-5|4-2-3|4-3-6|4-6-5|4-5-6|4-1-5|4-6-2,
2026-06-10,2026-06,202606100903,A,v284,ODDS_4610_T10.5,4,4,1,6,1,0,0.0,-10000.0,9.356221084593688,9.356221084593688,1.1437789154063118,4-2-5|4-3-5|4-2-3|4-3-2,4:9.356221|6:7.456499|8:5.426227|10:4.999148
2026-06-10,2026-06,202606100903,A,v284,ODDS_2_10_T10.5,4,4,1,6,1,0,0.0,-10000.0,9.356221084593688,9.356221084593688,1.1437789154063118,4-2-5|4-3-5|4-2-3|4-3-2,2:30.499755|3:12.401710|4:9.356221|5:8.304782|6:7.456499|7:5.814292|8:5.426227|9:5.234693|10:4.999148
2026-06-10,2026-06,202606100903,A,v284,ODDS_2_20_T10.5,4,4,1,6,1,0,0.0,-10000.0,9.356221084593688,9.356221084593688,1.1437789154063118,4-2-5|4-3-5|4-2-3|4-3-2,2:30.499755|3:12.401710|4:9.356221|5:8.304782|6:7.456499|7:5.814292|8:5.426227|9:5.234693|10:4.999148|11:4.556030|12:4.153411|13:3.978015|14:3.849127|15:3.751494|16:3.685062|17:3.590089|18:3.502524|19:3.428490|20:3.367404
2026-06-10,2026-06,202606100903,A,v284,FIXED_N4,4,4,1,6,1,0,0.0,-10000.0,9.356221084593688,9.356221084593688,1.1437789154063118,4-2-5|4-3-5|4-2-3|4-3-2,
2026-06-10,2026-06,202606100903,A,v284,FIXED_N10,10,4,1,6,1,1,55550.0,45550.0,4.999147970051667,4.999147970051667,5.500852029948333,4-2-5|4-3-5|4-2-3|4-3-2|4-6-2|4-5-2|4-2-6|4-3-6|4-1-5|4-1-6,
2026-06-12,2026-06,202606122306,A,v283,ODDS_4610_T10.5,4,4,1,2,1,0,0.0,-10000.0,8.873241408306985,8.873241408306985,1.6267585916930152,4-2-1|4-2-5|4-5-1|4-5-2,4:8.873241|6:5.332585|8:4.168376|10:3.774642
2026-06-12,2026-06,202606122306,A,v283,ODDS_2_10_T10.5,3,4,1,2,1,0,0.0,-10000.0,10.806476848903847,10.806476848903847,0.30647684890384674,4-2-1|4-2-5|4-5-1,2:14.919385|3:10.806477|4:8.873241|5:7.398075|6:5.332585|7:4.543397|8:4.168376|9:4.016849|10:3.774642
2026-06-12,2026-06,202606122306,A,v283,ODDS_2_20_T10.5,3,4,1,2,1,0,0.0,-10000.0,10.806476848903847,10.806476848903847,0.30647684890384674,4-2-1|4-2-5|4-5-1,2:14.919385|3:10.806477|4:8.873241|5:7.398075|6:5.332585|7:4.543397|8:4.168376|9:4.016849|10:3.774642|11:3.406237|12:3.269102|13:3.128611|14:3.078907|15:2.897231|16:2.866573|17:2.816119|18:2.790571|19:2.769467|20:2.738511
2026-06-12,2026-06,202606122306,A,v283,FIXED_N4,4,4,1,2,1,0,0.0,-10000.0,8.873241408306985,8.873241408306985,1.6267585916930152,4-2-1|4-2-5|4-5-1|4-5-2,
2026-06-12,2026-06,202606122306,A,v283,FIXED_N10,10,4,1,2,1,1,38200.0,28200.0,3.7746417560474925,3.7746417560474925,6.725358243952508,4-2-1|4-2-5|4-5-1|4-5-2|4-2-6|4-1-2|4-1-5|4-5-6|4-2-3|4-6-1,
2026-06-12,2026-06,202606122306,A,v284,ODDS_4610_T10.5,4,4,1,2,1,0,0.0,-10000.0,8.901621964260727,8.901621964260727,1.5983780357392732,4-2-1|4-5-6|4-2-5|4-5-1,4:8.901622|6:5.069236|8:4.498575|10:3.868460
2026-06-12,2026-06,202606122306,A,v284,ODDS_2_10_T10.5,3,4,1,2,1,0,0.0,-10000.0,11.516906303941903,11.516906303941903,1.0169063039419033,4-2-1|4-5-6|4-2-5,2:15.896879|3:11.516906|4:8.901622|5:6.900722|6:5.069236|7:4.846883|8:4.498575|9:4.085560|10:3.868460
2026-06-12,2026-06,202606122306,A,v284,ODDS_2_20_T10.5,3,4,1,2,1,0,0.0,-10000.0,11.516906303941903,11.516906303941903,1.0169063039419033,4-2-1|4-5-6|4-2-5,2:15.896879|3:11.516906|4:8.901622|5:6.900722|6:5.069236|7:4.846883|8:4.498575|9:4.085560|10:3.868460|11:3.692543|12:3.339240|13:3.282678|14:3.076962|15:3.042405|16:3.012608|17:2.976014|18:2.807560|19:2.786199|20:2.738511
2026-06-12,2026-06,202606122306,A,v284,FIXED_N4,4,4,1,2,1,0,0.0,-10000.0,8.901621964260727,8.901621964260727,1.5983780357392732,4-2-1|4-5-6|4-2-5|4-5-1,
2026-06-12,2026-06,202606122306,A,v284,FIXED_N10,10,4,1,2,1,1,38200.0,28200.0,3.8684603276185263,3.8684603276185263,6.631539672381473,4-2-1|4-5-6|4-2-5|4-5-1|4-1-5|4-1-2|4-2-3|4-6-1|4-2-6|4-6-2,
2026-06-13,2026-06,202606132204,A,v283,ODDS_4610_T10.5,6,4,6,1,1,1,81060.0,71060.0,8.210604530342145,8.210604530342145,2.2893954696578547,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2|4-1-6,4:13.579465|6:8.210605|8:6.420617|10:5.825305
2026-06-13,2026-06,202606132204,A,v283,ODDS_2_10_T10.5,5,4,6,1,1,1,98430.0,88430.0,9.767891852613172,9.767891852613172,0.7321081473868283,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2,2:20.178598|3:14.963650|4:13.579465|5:9.767892|6:8.210605|7:7.948610|8:6.420617|9:6.096833|10:5.825305
2026-06-13,2026-06,202606132204,A,v283,ODDS_2_20_T10.5,5,4,6,1,1,1,98430.0,88430.0,9.767891852613172,9.767891852613172,0.7321081473868283,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2,2:20.178598|3:14.963650|4:13.579465|5:9.767892|6:8.210605|7:7.948610|8:6.420617|9:6.096833|10:5.825305|11:5.647662|12:5.582826|13:5.515317|14:5.448815|15:5.165108|16:4.810178|17:4.499229|18:4.445519|19:4.382550|20:4.307665
2026-06-13,2026-06,202606132204,A,v283,FIXED_N4,4,4,6,1,1,1,133170.0,123170.0,13.57946500029099,13.57946500029099,3.0794650002909894,4-6-5|4-5-6|4-6-1|4-5-1,
2026-06-13,2026-06,202606132204,A,v283,FIXED_N10,10,4,6,1,1,1,57900.0,47900.0,5.825304639993949,5.825304639993949,4.674695360006051,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2|4-1-6|4-3-6|4-2-6|4-5-2|4-1-5,
2026-06-13,2026-06,202606132204,A,v284,ODDS_4610_T10.5,6,4,6,1,1,1,92640.0,82640.0,9.089132927037287,9.089132927037287,1.4108670729627129,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2|4-1-5,4:13.579465|6:9.089133|8:8.512275|10:7.096762
2026-06-13,2026-06,202606132204,A,v284,ODDS_2_10_T10.5,5,4,6,1,1,1,98430.0,88430.0,9.767891852613172,9.767891852613172,0.7321081473868283,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2,2:20.178598|3:14.963650|4:13.579465|5:9.767892|6:9.089133|7:8.922370|8:8.512275|9:7.304875|10:7.096762
2026-06-13,2026-06,202606132204,A,v284,ODDS_2_20_T10.5,5,4,6,1,1,1,98430.0,88430.0,9.767891852613172,9.767891852613172,0.7321081473868283,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2,2:20.178598|3:14.963650|4:13.579465|5:9.767892|6:9.089133|7:8.922370|8:8.512275|9:7.304875|10:7.096762|11:6.622956|12:6.528162|13:5.460822|14:5.395621|15:5.009488|16:4.673137|17:4.603605|18:4.521046|19:4.358076|20:4.307665
2026-06-13,2026-06,202606132204,A,v284,FIXED_N4,4,4,6,1,1,1,133170.0,123170.0,13.57946500029099,13.57946500029099,3.0794650002909894,4-6-5|4-5-6|4-6-1|4-5-1,
2026-06-13,2026-06,202606132204,A,v284,FIXED_N10,10,4,6,1,1,1,69480.0,59480.0,7.096761880314659,7.096761880314659,3.4032381196853407,4-6-5|4-5-6|4-6-1|4-5-1|4-6-2|4-1-5|4-3-5|4-6-3|4-1-6|4-3-6,
2026-06-15,2026-06,202606150310,S,v283,ODDS_4610_T10.5,4,3,5,1,0,0,0.0,-10000.0,8.364541081034721,8.364541081034721,2.135458918965279,4-2-1|4-1-5|4-2-5|4-1-6,4:8.364541|6:4.882501|8:4.331430|10:3.327011
2026-06-15,2026-06,202606150310,S,v283,ODDS_2_10_T10.5,3,3,5,1,0,0,0.0,-10000.0,10.040946452116529,10.040946452116529,0.45905354788347097,4-2-1|4-1-5|4-2-5,2:11.814114|3:10.040946|4:8.364541|5:6.097683|6:4.882501|7:4.433411|8:4.331430|9:3.495046|10:3.327011
2026-06-15,2026-06,202606150310,S,v283,ODDS_2_20_T10.5,3,3,5,1,0,0,0.0,-10000.0,10.040946452116529,10.040946452116529,0.45905354788347097,4-2-1|4-1-5|4-2-5,2:11.814114|3:10.040946|4:8.364541|5:6.097683|6:4.882501|7:4.433411|8:4.331430|9:3.495046|10:3.327011|11:3.112191|12:3.033581|13:2.909946|14:2.409188|15:2.374866|16:2.334107|17:2.241191|18:2.147899|19:2.130104|20:2.112794
2026-06-15,2026-06,202606150310,S,v283,FIXED_N4,4,3,5,1,0,0,0.0,-10000.0,8.364541081034721,8.364541081034721,2.135458918965279,4-2-1|4-1-5|4-2-5|4-1-6,
2026-06-15,2026-06,202606150310,S,v283,FIXED_N10,10,3,5,1,0,0,0.0,-10000.0,3.327010855705857,3.327010855705857,7.172989144294143,4-2-1|4-1-5|4-2-5|4-1-6|4-3-1|4-5-1|4-3-5|4-2-6|4-1-2|4-5-6,
2026-06-15,2026-06,202606150310,S,v284,ODDS_4610_T10.5,4,3,5,1,0,0,0.0,-10000.0,8.364541081034721,8.364541081034721,2.135458918965279,4-2-1|4-1-5|4-2-5|4-1-6,4:8.364541|6:5.603886|8:4.609219|10:3.801075
