actual_combo,combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,payout100,race_code,return,stake,train_pair_count
1-3-6,3-4-5,0.005117941547336826,2026-08-03,0.36337384986091464,0,0.030838833171165866,3直まくりv28,71.0,0.0597248102223284,0,202608030501,0,400,20
1-3-6,3-5-2,0.004931514234561278,2026-08-03,0.16964408966890795,0,0.0636499173009528,3直まくりv28,34.4,0.057549260585273224,0,202608030501,0,400,19
1-3-6,3-1-2,0.004875148905416821,2026-08-03,0.2983591130115094,0,0.03577707769857478,3直まくりv28,61.2,0.05689149445896341,0,202608030501,0,400,19
1-3-6,3-2-1,0.0048655159655664176,2026-08-03,0.3435054271689891,0,0.0310135574384246,3直まくりv28,70.6,0.05677908100149674,0,202608030501,0,400,19
1-3-6,3-5-1,0.004599603790228029,2026-08-03,0.41074461846736293,0,0.02451911707897846,3直まくりv28,89.3,0.053675967364695654,0,202608030501,0,300,18
1-3-6,3-1-4,0.00459768236961294,2026-08-03,0.42712469213704213,0,0.023568968300891023,3直まくりv28,92.9,0.053653544974652294,0,202608030501,0,300,18
1-3-6,3-1-6,0.0036349523333781457,2026-08-03,0.1675713025687325,0,0.04749581681459385,3直まくりv28,46.1,0.04241878033780752,0,202608030501,0,300,14
1-3-6,3-5-4,0.003575050038239177,2026-08-03,0.43794362968429923,0,0.01787393596043083,3直まくりv28,122.5,0.04171973890172108,0,202608030501,0,300,14
1-4-5,3-4-2,0.00587177910067909,2026-08-03,0.2084481580741077,0,0.05207467996495609,3直まくりv28,35.5,0.07792506619386327,0,202608031301,0,1100,26
1-4-5,3-4-6,0.005570617477989156,2026-08-03,1.3352770094740005,0,0.007712353520049817,3直まくりv28,239.7,0.0739283151273168,0,202608031301,0,1000,25
1-4-5,3-4-1,0.005206160308536027,2026-08-03,0.05414406720877468,0,0.17775491718807127,3直まくりv28,10.4,0.06909156146756511,0,202608031301,0,1000,22
1-4-5,3-2-4,0.005190806602585233,2026-08-03,0.21749479664832125,0,0.04412055223761196,3直まくりv28,41.9,0.0688878006427755,0,202608031301,0,1000,23
1-4-5,3-1-5,0.00504297203042121,2026-08-03,0.10842389865405602,0,0.08598377389562517,3直まくりv28,21.5,0.06692587077039823,0,202608031301,0,900,22
3-4-5,3-4-2,0.005913039574676717,2026-08-03,0.13718251813249982,0,0.08838054888667159,3直まくりv28,23.2,0.07878184186163238,0,202608031907,0,1100,26
3-4-5,3-4-6,0.005577921161483823,2026-08-03,0.4730077144938282,0,0.024179584129372416,3直まくりv28,84.8,0.07431692233933625,0,202608031907,0,1100,25
3-4-5,3-4-1,0.005308446278293637,2026-08-03,0.04406010410983719,0,0.24703960652660006,3直まくりv28,8.3,0.07072659838410857,0,202608031907,0,1000,22
3-4-5,3-2-4,0.005145227484026583,2026-08-03,0.3529626054042236,0,0.029889631693451615,3直まくりv28,68.6,0.06855196770958,0,202608031907,0,1000,23
3-4-5,3-2-1,0.004238896310606828,2026-08-03,0.47772361420538956,0,0.01819368885688359,3直まくりv28,112.7,0.05647654722966098,0,202608031907,0,800,19
1-2-3,3-4-2,0.006678273778596304,2026-08-03,0.865504281706081,0,0.02069054276414467,3直まくりv28,129.6,0.07718443758735445,0,202608032103,0,700,26
1-2-3,3-4-6,0.006393837358172059,2026-08-03,2.6841329229606306,0,0.006387552030093256,3直まくりv28,419.8,0.07389705137534143,0,202608032103,0,600,25
1-2-3,3-1-5,0.0061466743669843895,2026-08-03,0.06331074597993921,0,0.2603392565274902,3直まくりv28,10.3,0.0710404544313272,0,202608032103,0,600,22
1-2-3,3-2-4,0.005929974244219373,2026-08-03,0.5443716356193384,0,0.029210178019968946,3直まくりv28,91.8,0.06853593340460104,0,202608032103,0,600,23
1-2-3,3-4-1,0.005695854989401546,2026-08-03,0.3861789682814248,0,0.03955006404473671,3直まくりv28,67.8,0.06583009000695544,0,202608032103,0,600,22
1-2-3,3-4-5,0.005145648816663398,2026-08-03,0.6869441170245637,0,0.020086099941821343,3直まくりv28,133.5,0.059471058405706705,0,202608032103,0,500,20
1-2-3,3-1-2,0.0050794554294960725,2026-08-03,0.12089103922200653,0,0.1126678295055945,3直まくりv28,23.8,0.05870602547505828,0,202608032103,0,500,19
1-2-3,3-5-2,0.004918361572018674,2026-08-03,0.39051790881828274,0,0.03377196904575754,3直まくりv28,79.4,0.056844176260666845,0,202608032103,0,500,19
1-2-3,3-2-6,0.0028311498494088105,2026-08-03,0.656826765062844,0,0.011558165268246332,3直まくりv28,232.0,0.03272113664349844,0,202608032103,0,400,11
1-3-6,3-4-2,0.00579184010149794,2026-08-04,1.776936543139568,0,0.011057846244470404,3直まくりv28,306.8,0.07695711731550373,0,202608040503,0,400,26
1-3-6,3-4-6,0.005659944756818414,2026-08-04,0.3107309671493309,0,0.06179503147183098,3直まくりv28,54.9,0.07520460251260958,0,202608040503,0,400,25
1-3-6,3-2-4,0.005131590321539797,2026-08-04,1.2167000652370858,0,0.014308507919879884,3直まくりv28,237.1,0.0681842715733305,0,202608040503,0,400,23
1-3-6,3-1-5,0.004973699874155272,2026-08-04,0.3347300015306498,0,0.05040931987820982,3直まくりv28,67.3,0.06608635563134418,0,202608040503,0,400,22
1-3-6,3-4-1,0.004958100770836738,2026-08-04,0.40408521282319415,0,0.04162634635341743,3直まくりv28,81.5,0.06587908781954968,0,202608040503,0,400,22
1-3-6,3-4-5,0.00446152852381565,2026-08-04,1.2577048908636317,0,0.012034576898912809,3直まくりv28,281.9,0.05928105196221624,0,202608040503,0,400,20
1-3-6,3-1-2,0.004362294341613058,2026-08-04,0.18234390347942583,0,0.08116141693309857,3直まくりv28,41.8,0.05796251131405542,0,202608040503,0,400,19
1-3-6,3-2-1,0.004300799237363069,2026-08-04,0.3135282644037678,0,0.046536999009650484,3直まくりv28,72.9,0.05714541590583246,0,202608040503,0,400,19
1-3-6,3-5-2,0.0042481834100585114,2026-08-04,0.8521855920577374,0,0.016912000138601797,3直まくりv28,200.6,0.05644630088822659,0,202608040503,0,400,19
1-3-6,3-1-4,0.004127410685725946,2026-08-04,0.18944815047482091,0,0.0739117043094449,3直まくりv28,45.9,0.05484157414299575,0,202608040503,0,300,18
1-3-6,3-5-1,0.004026175691452416,2026-08-04,0.8076508437053547,0,0.016912000138601797,3直まくりv28,200.6,0.053496448380851956,0,202608040503,0,300,18
1-3-6,3-1-6,0.003466761236822525,2026-08-04,0.058241588778618424,0,0.20193733498830477,3直まくりv28,16.8,0.046063417934827246,0,202608040503,0,300,14
1-3-6,3-5-4,0.003124283559444975,2026-08-04,1.1637956258932531,0,0.00910750933638529,3直まくりv28,372.5,0.04151286157725983,0,202608040503,0,300,14
1-3-6,3-2-6,0.002502158417752443,2026-08-04,0.25096648930057003,0,0.03382400027720359,3直まくりv28,100.3,0.03324658407733814,0,202608040503,0,200,11
4-5-2,3-1-5,0.020567914797677604,2026-08-04,3.350513320541682,0,0.07385715742768938,3まくり差しv28,162.9,0.20244091746735035,0,202608040612,0,700,65
4-5-2,3-1-4,0.016766201720660432,2026-08-04,1.0998628328753242,0,0.18340443513674695,3まくり差しv28,65.6,0.16502233173177153,0,202608040612,0,600,52
4-5-2,3-1-2,0.015535480334560092,2026-08-04,0.9694139728765497,0,0.19280979078478527,3まくり差しv28,62.4,0.15290888372308112,0,202608040612,0,600,48
4-5-2,3-1-6,0.00959636270384441,2026-08-04,1.5325391238039523,0,0.07533707542248341,3まくり差しv28,159.7,0.09445276729438232,0,202608040612,0,400,30
4-5-2,3-4-1,0.004902775758662861,2026-08-04,0.7432608050132896,0,0.07936234132566358,3まくり差しv28,151.6,0.04825586027964602,0,202608040612,0,300,15
4-5-2,3-2-4,0.0045017263567833634,2026-08-04,1.2172668068742214,0,0.04449456710418121,3まくり差しv28,270.4,0.04430850782973287,0,202608040612,0,200,14
4-5-2,3-2-1,0.004254173613545419,2026-08-04,0.7227840969413668,0,0.07081419037651912,3まくり差しv28,169.9,0.04187195531793875,0,202608040612,0,200,13
4-5-2,3-2-6,0.003507277913548659,2026-08-04,1.8279932485415613,0,0.02308390434568419,3まくり差しv28,521.2,0.03452059023075763,0,202608040612,0,200,11
4-5-2,3-2-5,0.0035061556879620024,2026-08-04,1.8635217481518043,0,0.02263655869232474,3まくり差しv28,531.5,0.034509544659069746,0,202608040612,0,200,11
4-5-2,3-4-2,0.0032468354552713423,2026-08-04,0.8824898767427509,0,0.04426538243182707,3まくり差しv28,271.8,0.03195716993658832,0,202608040612,0,200,10
4-5-2,3-5-1,0.002570760743319666,2026-08-04,1.2488755691046938,0,0.02476601676609839,3まくり差しv28,485.8,0.025302864611508602,0,202608040612,0,200,8
4-5-2,3-5-2,0.0025581027981318237,2026-08-04,1.5606985171402257,0,0.019720260522816915,3まくり差しv28,610.1,0.025178278037600414,0,202608040612,0,200,8
4-5-2,3-5-4,0.0025451720936167624,2026-08-04,2.102312149327446,0,0.01456577596243414,3まくり差しv28,826.0,0.025051006813887264,0,202608040612,0,200,8
4-5-2,3-6-1,0.0022493081562657427,2026-08-04,1.2512901273306325,0,0.021627414964894124,3まくり差しv28,556.3,0.022138948517651708,0,202608040612,0,200,7
4-5-2,3-4-6,0.001326834416320943,2026-08-04,0.5522284840727765,0,0.028907570747166267,3まくり差しv28,416.2,0.013059446191288055,0,202608040612,0,100,4
4-5-2,3-6-4,0.0012959178648834985,2026-08-04,0.9401884109729782,0,0.016583502336279254,3まくり差しv28,725.5,0.012755148205834056,0,202608040612,0,100,4
4-5-2,3-4-5,0.0009997672486442713,2026-08-04,0.511180994231816,0,0.023530864355506748,3まくり差しv28,511.3,0.009840268255691524,0,202608040612,0,100,3
4-5-2,3-5-6,0.0009702694377647475,2026-08-04,0.9916153653955719,0,0.011772339476487866,3まくり差しv28,1022.0,0.009549934308061428,0,202608040612,0,100,3
4-5-2,3-6-2,0.0006763466719063851,2026-08-04,0.4150063178817579,0,0.019607775334045955,3まくり差しv28,613.6,0.00665698210701348,0,202608040612,0,100,2
4-5-2,3-6-5,2.2209110290929327e-05,2026-08-04,0.030182180885372955,0,0.008853076486365415,3まくり差しv28,1359.0,0.00021859448114482506,0,202608040612,0,100,0
3-1-2,3-4-2,0.007182950598413384,2026-08-04,0.6909998475673677,0,0.017516574321575676,3直まくりv28,96.2,0.07710953567720534,0,202608041003,0,1500,26
3-1-2,3-4-6,0.006902673161995974,2026-08-04,0.7744799287759483,0,0.015018667109942783,3直まくりv28,112.2,0.07410073550701932,0,202608041003,0,1400,25
3-1-2,3-1-5,0.006683975922385032,2026-08-04,0.03876706034983318,0,0.29053352581647934,3直まくりv28,5.8,0.07175300355909096,0,202608041003,0,1400,22
3-1-2,3-2-6,0.003043401951105096,2026-08-04,0.5432472482722597,0,0.009440305040535463,3直まくりv28,178.5,0.03267115764107459,0,202608041003,0,700,11
3-1-2,3-1-5,0.01716928822532438,2026-08-04,0.09958187170688139,0,0.29053352581647934,3まくり差しv28,5.8,0.2077909512547279,0,202608041003,0,3500,65
3-1-2,3-4-1,0.0038994493994107455,2026-08-04,0.18093445213265857,0,0.03631669072705992,3まくり差しv28,46.4,0.04719300470931012,0,202608041003,0,900,15
3-1-2,3-2-6,0.0028245214109215724,2026-08-04,0.5041770718495007,0,0.009440305040535463,3まくり差しv28,178.5,0.03418371123556878,0,202608041003,0,600,11
1-3-4,3-1-5,0.023791320551035187,2026-08-04,0.3069080351083539,0,0.19274934622390177,3まくり差しv28,12.9,0.2053765270672568,0,202608042103,0,1400,65
1-3-4,3-1-4,0.018935576249430288,2026-08-04,0.39196642836320694,0,0.1201191577917069,3まくり差しv28,20.7,0.16345973229115324,0,202608042103,0,1200,52
1-3-4,3-1-6,0.010850707441841622,2026-08-04,0.6195753949291566,0,0.043545824278254514,3まくり差しv28,57.1,0.09366779813032726,0,202608042103,0,700,30
1-3-4,3-4-1,0.005466000649480486,2026-08-04,0.37770064487910154,0,0.035983597196647364,3まくり差しv28,69.1,0.04718478017769498,0,202608042103,0,400,15
1-3-4,3-2-4,0.005099117786732967,2026-08-04,0.3875329517917055,0,0.032716665345899114,3まくり差しv28,76.0,0.04401769544063947,0,202608042103,0,400,14
1-3-4,3-2-5,0.004034960912562816,2026-08-04,0.28123677560562826,0,0.03567383882766618,3まくり差しv28,69.7,0.03483145281055965,0,202608042103,0,300,11
1-3-4,3-2-6,0.003979376448139078,2026-08-04,0.6092425342100928,0,0.01624080056360766,3まくり差しv28,153.1,0.03435162470527425,0,202608042103,0,300,11
1-3-4,3-6-1,0.002533292890162823,2026-08-04,0.5902572434079378,0,0.010671530327417737,3まくり差しv28,233.0,0.021868432847590557,0,202608042103,0,200,7
1-3-4,3-6-5,2.5007239389004113e-05,2026-08-04,0.007112058882232769,0,0.008742850092434364,3まくり差しv28,284.4,0.00021587284178850276,0,202608042103,0,100,0
3-1-6,3-4-2,0.0062575525802772425,2026-08-04,0.5800751241917004,0,0.016316654947182714,3直まくりv28,92.7,0.07708121899580374,0,202608042108,0,700,26
3-1-6,3-4-6,0.006138533915270823,2026-08-04,0.11724599778167273,0,0.07919130437716428,3直まくりv28,19.1,0.07561513402659976,0,202608042108,0,700,25
3-1-6,3-2-4,0.005531414543148523,2026-08-04,0.6809171302615832,0,0.012287196698650187,3直まくりv28,123.1,0.06813657101353747,0,202608042108,0,700,23
3-1-6,3-1-5,0.0055098791597289615,2026-08-04,0.06611854991674754,0,0.12604615946698647,3直まくりv28,12.0,0.06787129579863097,0,202608042108,0,700,22
3-1-6,3-1-2,0.004596796646765301,2026-08-04,0.28454171243477216,0,0.024435442869205782,3直まくりv28,61.9,0.05662384525945029,0,202608042108,0,600,19
3-1-6,3-5-2,0.0045761363985206945,2026-08-04,0.507035912956093,0,0.013651208606532832,3直まくりv28,110.8,0.0563693500556114,0,202608042108,0,600,19
3-1-6,3-2-1,0.004570905848965107,2026-08-04,0.6330704600816672,0,0.010920966885226266,3直まくりv28,138.5,0.05630491957251272,0,202608042108,0,600,19
3-1-6,3-6-1,0.0031483988307118875,2026-08-04,0.25879838388451715,0,0.0184008991922608,3直まくりv28,82.2,0.03878232210483212,0,202608042108,0,400,13
1-2-3,3-4-2,0.006882398217594319,2026-08-05,1.2904496657989348,0,0.0114855998445001,3直まくりv28,187.5,0.07696721179574041,0,202608051004,0,800,26
1-2-3,3-4-6,0.006622282876615319,2026-08-05,1.0787698806006354,0,0.013220073485842657,3直まくりv28,162.9,0.07405829081972488,0,202608051004,0,800,25
1-2-3,3-1-5,0.0064713578573578285,2026-08-05,0.04400523343003323,0,0.31669852512408364,3直まくりv28,6.8,0.07237046666959487,0,202608051004,0,800,22
1-2-3,3-2-4,0.006105445233774574,2026-08-05,0.7186109040152673,0,0.018296941128664135,3直まくりv28,117.7,0.06827839389094191,0,202608051004,0,800,23
1-2-3,3-4-1,0.005881411749381588,2026-08-05,0.3411218814641321,0,0.037130171911099456,3直まくりv28,58.0,0.06577298340793154,0,202608051004,0,700,22
1-2-3,3-4-5,0.005337253619359214,2026-08-05,0.3928218663848381,0,0.02926018982124686,3直まくりv28,73.6,0.05968755610197632,0,202608051004,0,700,20
1-2-3,3-6-2,0.0026473356706882534,2026-08-05,1.2556313086074387,0,0.0045404806469402665,3直まくりv28,474.3,0.029605675059514808,0,202608051004,0,400,10
4-3-6,3-4-2,0.011197781049913546,2026-08-05,0.34377187823234584,0,0.09107571743168619,3直まくりv28,30.7,0.13777631824460565,0,202608051010,0,1100,26
4-3-6,3-4-6,0.011090106701722509,2026-08-05,0.16856962186618213,0,0.18394898191794512,3直まくりv28,15.2,0.13645150440898746,0,202608051010,0,1000,25
4-3-6,3-2-4,0.009968010650541238,2026-08-05,0.2810979003452629,0,0.09914980585648107,3直まくりv28,28.2,0.12264535281882401,0,202608051010,0,1000,23
4-3-6,3-5-2,0.008095349637571672,2026-08-05,0.5601981949199598,0,0.0404049786871787,3直まくりv28,69.2,0.099604329018028,0,202608051010,0,800,19
4-3-6,3-5-4,0.0060888637420794655,2026-08-05,0.2551233907931296,0,0.0667308955883715,3直まくりv28,41.9,0.0749167379624071,0,202608051010,0,600,14
4-3-6,3-2-5,0.0048543391242027376,2026-08-05,0.1849503206321243,0,0.07338647047645055,3直まくりv28,38.1,0.05972727713304953,0,202608051010,0,500,11
3-1-4,3-4-2,0.006947090726761099,2026-08-05,0.7106873813476604,0,0.022052898300001237,3直まくりv28,102.3,0.0772165875705015,0,202608051707,0,400,26
3-1-4,3-4-6,0.006795070353095886,2026-08-05,0.203172603557567,0,0.07545188950134202,3直まくりv28,29.9,0.07552688824781927,0,202608051707,0,400,25
3-1-4,3-2-4,0.00613644803336621,2026-08-05,0.9081943089381991,0,0.015243320919527882,3直まくりv28,148.0,0.06820633205709799,0,202608051707,0,400,23
3-1-4,3-4-1,0.005969559907713108,2026-08-05,0.21848589262229975,0,0.06163965836311821,3直まくりv28,36.6,0.06635137836845116,0,202608051707,0,400,22
3-1-4,3-1-5,0.005882075598706254,2026-08-05,0.6493811460971705,0,0.020434886739946798,3直まくりv28,110.4,0.06537899437734386,0,202608051707,0,400,22
3-1-4,3-4-5,0.005322742269014253,2026-08-05,1.7176489302108993,0,0.006991048949767978,3直まくりv28,322.7,0.05916203065368183,0,202608051707,0,400,20
3-1-4,3-1-2,0.00512668473598866,2026-08-05,0.29170836147775475,0,0.03964870819139063,3直まくりv28,56.9,0.05698286037029829,0,202608051707,0,300,19
3-1-4,3-2-1,0.005077906065101151,2026-08-05,0.6870406906081858,0,0.016674142617074103,3直まくりv28,135.3,0.05644068773137637,0,202608051707,0,300,19
3-1-4,3-5-2,0.0050569663738359106,2026-08-05,1.6748672630144534,0,0.0068116289133155995,3直まくりv28,331.2,0.056207944045151975,0,202608051707,0,300,19
3-1-4,3-1-4,0.00498446303277872,2026-08-05,0.11514109605718843,1,0.0976628353285769,3直まくりv28,23.1,0.0554020728101139,1720,202608051707,5160,300,18
3-1-4,3-5-1,0.0047919523534255964,2026-08-05,1.5463630244504398,0,0.006991048949767978,3直まくりv28,322.7,0.053262325638932566,0,202608051707,0,300,18
3-1-4,3-5-4,0.0037273271248996725,2026-08-05,1.5132948127092671,0,0.005556678561798341,3直まくりv28,406.0,0.0414290661607504,0,202608051707,0,300,14
3-1-4,3-2-6,0.002998910525875595,2026-08-05,0.1805344136577108,0,0.037475274021430666,3直まくりv28,60.2,0.03333274982941428,0,202608051707,0,200,11
3-1-4,3-2-5,0.0029372305424825917,2026-08-05,0.7865903392768381,0,0.008424240089955662,3直まくりv28,267.8,0.03264717970713759,0,202608051707,0,200,11
3-1-4,3-5-6,0.0026676505865425556,2026-08-05,0.9326106450552775,0,0.006453122128404252,3直まくりv28,349.6,0.029650811141673252,0,202608051707,0,200,10
3-1-4,3-6-5,0.0018767947904018009,2026-08-05,0.47238924874413324,0,0.00896309692526868,3直まくりv28,251.7,0.02086048606313318,0,202608051707,0,200,7
3-1-2,3-4-2,0.006697710155724991,2026-08-05,0.17882886115785726,0,0.04761092941406189,3直まくりv28,26.7,0.07781972694782446,0,202608051709,0,900,26
3-1-2,3-4-6,0.006439335494246155,2026-08-05,0.18030139383889235,0,0.045400421976980444,3直まくりv28,28.0,0.07481770907320308,0,202608051709,0,800,25
3-1-2,3-2-4,0.005925132218018133,2026-08-05,0.1783464797623458,0,0.04223295067626087,3直まくりv28,30.1,0.0688432554731861,0,202608051709,0,800,23
3-1-2,3-1-5,0.0056891608517659524,2026-08-05,0.1416601052089722,0,0.051052683347608534,3直まくりv28,24.9,0.06610153825009106,0,202608051709,0,700,22
3-1-2,3-4-1,0.005684773879927635,2026-08-05,0.1478041208781185,0,0.04889276212905587,3直まくりv28,26.0,0.06605056665791283,0,202608051709,0,700,22
3-1-2,3-2-1,0.0048529225496431695,2026-08-05,0.43045423015334916,0,0.014331587546284694,3直まくりv28,88.7,0.056385406195782535,0,202608051709,0,700,19
3-1-2,3-6-2,0.0025467452675976433,2026-08-05,0.8327857025044293,0,0.0038874979062857875,3直まくりv28,327.0,0.029590265437316476,0,202608051709,0,400,10
1-4-6,3-4-6,0.006853405638030002,2026-08-06,0.08224086765636002,0,0.18447009765221925,3直まくりv28,12.0,0.07809958932512612,0,202608060203,0,900,25
1-4-6,3-4-2,0.006831223800526811,2026-08-06,0.31013756054391717,0,0.04875861611952932,3直まくりv28,45.4,0.0778468109998709,0,202608060203,0,900,26
1-4-6,3-2-4,0.006030728512154793,2026-08-06,0.3588283464732102,0,0.037204053308010604,3直まくりv28,59.5,0.0687245794290976,0,202608060203,0,800,23
1-4-6,3-4-1,0.0058882512019835884,2026-08-06,0.13955155348701104,0,0.09340258108973126,3直まくりv28,23.7,0.06710094586642433,0,202608060203,0,800,22
1-4-6,3-1-5,0.005741893566414297,2026-08-06,0.5592604333687525,0,0.022727322092675882,3直まくりv28,97.4,0.0654330931467298,0,202608060203,0,800,22
1-4-6,3-4-5,0.005287312052783039,2026-08-06,0.21995218139577444,0,0.053212528168909395,3直まくりv28,41.6,0.06025280302463503,0,202608060203,0,800,20
2-1-3,3-4-2,0.005929490690091286,2026-08-06,0.6006574069062472,0,0.022172238344418633,3直まくりv28,101.3,0.07721940385473552,0,202608061207,0,600,26
2-1-3,3-4-6,0.0056874226737266735,2026-08-06,0.9401309679670192,0,0.013587705652084739,3直まくりv28,165.3,0.07406696650506393,0,202608061207,0,600,25
2-1-3,3-2-4,0.005358862652848357,2026-08-06,0.14629695042276014,0,0.08227281114613948,3直まくりv28,27.3,0.06978814893560209,0,202608061207,0,500,23
2-1-3,3-1-5,0.005056863929390608,2026-08-06,0.2796445752953006,0,0.04061569157847392,3直まくりv28,55.3,0.065855237559374,0,202608061207,0,500,22
2-1-3,3-4-1,0.005018872916760865,2026-08-06,0.5736571743857668,0,0.019650461454852212,3直まくりv28,114.3,0.06536048286619119,0,202608061207,0,500,22
2-1-3,3-2-1,0.0046950797276960905,2026-08-06,0.048828829168039344,0,0.2159661292586161,3直まくりv28,10.4,0.06114374346333016,0,202608061207,0,500,19
2-1-3,3-4-5,0.004547291275152211,2026-08-06,1.0854384273788327,0,0.00940950039501302,3直まくりv28,238.7,0.05921910325415959,0,202608061207,0,500,20
2-1-3,3-5-2,0.004333832291049889,2026-08-06,0.585934125749945,0,0.016612779173739704,3直まくりv28,135.2,0.056439239626518915,0,202608061207,0,500,19
2-1-3,3-5-1,0.004109390663707806,2026-08-06,0.5198379189590374,0,0.01775531813667674,3直まくりv28,126.5,0.05351634969054103,0,202608061207,0,400,18
2-1-3,3-5-4,0.0031855500669044153,2026-08-06,0.9015106689339495,0,0.007936564467454443,3直まくりv28,283.0,0.04148522865999892,0,202608061207,0,400,14
3-6-1,3-4-2,0.007430516988189374,2026-08-06,0.5669484461988492,0,0.025188994599544268,3直まくりv28,76.3,0.07729059574276212,0,202608061407,0,600,26
3-6-1,3-4-6,0.007208588546943213,2026-08-06,0.26455519967281593,0,0.0523684002164912,3直まくりv28,36.7,0.07498214513785231,0,202608061407,0,600,25
3-6-1,3-2-4,0.006576627706950595,2026-08-06,0.530733855950913,0,0.023815616950994142,3直まくりv28,80.7,0.06840862812863704,0,202608061407,0,500,23
3-6-1,3-1-5,0.006365758760852843,2026-08-06,0.21898210137333782,0,0.055869775812361265,3直まくりv28,34.4,0.06621521594837433,0,202608061407,0,500,22
3-6-1,3-4-1,0.006330416619783559,2026-08-06,0.3019608727636758,0,0.040291829935958645,3直まくりv28,47.7,0.0658475948067483,0,202608061407,0,500,22
3-6-1,3-4-5,0.0057156013419084415,2026-08-06,0.5692738936540808,0,0.019296388433185013,3直まくりv28,99.6,0.059452422145915874,0,202608061407,0,500,20
3-6-1,3-1-2,0.005598875228494621,2026-08-06,0.11589671722983866,0,0.09284639072199166,3直まくりv28,20.7,0.05823826290789362,0,202608061407,0,500,19
3-6-1,3-2-1,0.005471444059697169,2026-08-06,0.28670366872813163,0,0.03667786809055778,3直まくりv28,52.4,0.0569127520493347,0,202608061407,0,500,19
3-6-1,3-5-2,0.005428530584292007,2026-08-06,0.5873670092203952,0,0.017762664398754412,3直まくりv28,108.2,0.05646637556103256,0,202608061407,0,500,19
3-6-1,3-2-5,0.0031653043301145614,2026-08-06,0.30133697222690625,0,0.020188238318752386,3直まくりv28,95.2,0.032924796184513334,0,202608061407,0,300,11
