target,maxn,floor,R,return_yen,profit_yen,roi_pct,head_rate_pct,hit_rate_pct,avg_n,avg_comp_odds,min_month_R,min_month_roi_pct
7.5,20,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5416666666666665,7.358745565718361,6,0.0
7.5,20,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5652173913043477,7.422288404489916,5,0.0
7.5,20,6.5,20,144190.0,-55810.0,72.095,35.0,10.0,2.5,7.590031835128768,5,0.0
7.5,20,7.0,15,77140.0,-72860.0,51.42666666666667,40.0,6.666666666666667,2.466666666666667,7.8798655025635735,3,0.0
7.5,20,7.5,10,77140.0,-22860.0,77.14,40.0,10.0,2.5,8.176962573884683,3,0.0
7.5,20,8.0,6,0.0,-60000.0,0.0,33.33333333333333,0.0,2.6666666666666665,8.473128377161494,2,0.0
8.0,4,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,4,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,4,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,4,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,4,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,4,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,4,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,4,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,4,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,4,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,4,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.0,6,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,6,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,6,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,6,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,6,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,6,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,6,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,6,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,6,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,6,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,6,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.0,8,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,8,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,8,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,8,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,8,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,8,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,8,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,8,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,8,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,8,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,8,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.0,10,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,10,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,10,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,10,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,10,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,10,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,10,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,10,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,10,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,10,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,10,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.0,12,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,12,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,12,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,12,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,12,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,12,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,12,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,12,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,12,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,12,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,12,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.0,16,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,16,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,16,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,16,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,16,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,16,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,16,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,16,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,16,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,16,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,16,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.0,20,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,20,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,20,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.4482758620689653,7.010777547683705,6,0.0
8.0,20,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4642857142857144,7.1032170347398225,6,0.0
8.0,20,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4814814814814814,7.1947591861239495,6,0.0
8.0,20,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.5,7.449660357641316,6,0.0
8.0,20,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.5217391304347827,7.517156013453001,5,0.0
8.0,20,6.5,21,144190.0,-65810.0,68.66190476190476,33.33333333333333,9.523809523809524,2.4761904761904763,7.638151793655368,5,0.0
8.0,20,7.0,16,77140.0,-82860.0,48.2125,37.5,6.25,2.4375,7.92490834391506,4,0.0
8.0,20,7.5,11,77140.0,-32860.0,70.12727272727273,36.36363636363637,9.090909090909092,2.4545454545454546,8.215470609366744,3,0.0
8.0,20,8.0,7,0.0,-70000.0,0.0,28.57142857142857,0.0,2.5714285714285716,8.49133160387947,2,0.0
8.5,4,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,4,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,4,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,4,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,4,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,4,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,4,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,4,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,4,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,4,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,4,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
8.5,6,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,6,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,6,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,6,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,6,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,6,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,6,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,6,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,6,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,6,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,6,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
8.5,8,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,8,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,8,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,8,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,8,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,8,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,8,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,8,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,8,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,8,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,8,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
8.5,10,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,10,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,10,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,10,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,10,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,10,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,10,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,10,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,10,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,10,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,10,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
8.5,12,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,12,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,12,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,12,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,12,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,12,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,12,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,12,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,12,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,12,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,12,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
8.5,16,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,16,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,16,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,16,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,16,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,16,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,16,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,16,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,16,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,16,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,16,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
8.5,20,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,20,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,20,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.413793103448276,7.120706723217313,6,0.0
8.5,20,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.4285714285714284,7.2170722522567745,6,0.0
8.5,20,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.4444444444444446,7.312831263548936,6,0.0
8.5,20,5.5,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.4583333333333335,7.5824914447444245,6,0.0
8.5,20,6.0,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.4782608695652173,7.655762365212768,5,0.0
8.5,20,6.5,22,144190.0,-75810.0,65.5409090909091,31.818181818181817,9.090909090909092,2.5,7.729052089551891,5,0.0
8.5,20,7.0,17,77140.0,-92860.0,45.37647058823529,35.294117647058826,5.88235294117647,2.4705882352941178,8.025675988589402,4,0.0
8.5,20,7.5,12,77140.0,-42860.0,64.28333333333333,33.33333333333333,8.333333333333332,2.5,8.33401125053442,3,0.0
8.5,20,8.0,8,0.0,-80000.0,0.0,25.0,0.0,2.625,8.634659941316894,2,0.0
9.0,4,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,4,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,4,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,4,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.3214285714285716,7.724017172281975,6,0.0
9.0,4,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.3333333333333335,7.838551921352847,6,0.0
9.0,4,5.5,25,144190.0,-105810.0,57.676,28.000000000000004,8.0,2.36,8.049052741727742,6,0.0
9.0,4,6.0,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.375,8.138710761217538,5,0.0
9.0,4,6.5,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.391304347826087,8.229811732150822,5,0.0
9.0,4,7.0,19,77140.0,-112860.0,40.6,31.57894736842105,5.263157894736842,2.3684210526315788,8.558390451392542,4,0.0
9.0,4,7.5,15,77140.0,-72860.0,51.42666666666667,26.666666666666668,6.666666666666667,2.4,8.890846191801662,3,0.0
9.0,4,8.0,11,0.0,-110000.0,0.0,18.181818181818183,0.0,2.4545454545454546,9.311985218286097,2,0.0
9.0,6,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,6,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,6,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,6,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.3214285714285716,7.724017172281975,6,0.0
9.0,6,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.3333333333333335,7.838551921352847,6,0.0
9.0,6,5.5,25,144190.0,-105810.0,57.676,28.000000000000004,8.0,2.36,8.049052741727742,6,0.0
9.0,6,6.0,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.375,8.138710761217538,5,0.0
9.0,6,6.5,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.391304347826087,8.229811732150822,5,0.0
9.0,6,7.0,19,77140.0,-112860.0,40.6,31.57894736842105,5.263157894736842,2.3684210526315788,8.558390451392542,4,0.0
9.0,6,7.5,15,77140.0,-72860.0,51.42666666666667,26.666666666666668,6.666666666666667,2.4,8.890846191801662,3,0.0
9.0,6,8.0,11,0.0,-110000.0,0.0,18.181818181818183,0.0,2.4545454545454546,9.311985218286097,2,0.0
9.0,8,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,8,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,8,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,8,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.3214285714285716,7.724017172281975,6,0.0
9.0,8,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.3333333333333335,7.838551921352847,6,0.0
9.0,8,5.5,25,144190.0,-105810.0,57.676,28.000000000000004,8.0,2.36,8.049052741727742,6,0.0
9.0,8,6.0,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.375,8.138710761217538,5,0.0
9.0,8,6.5,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.391304347826087,8.229811732150822,5,0.0
9.0,8,7.0,19,77140.0,-112860.0,40.6,31.57894736842105,5.263157894736842,2.3684210526315788,8.558390451392542,4,0.0
9.0,8,7.5,15,77140.0,-72860.0,51.42666666666667,26.666666666666668,6.666666666666667,2.4,8.890846191801662,3,0.0
9.0,8,8.0,11,0.0,-110000.0,0.0,18.181818181818183,0.0,2.4545454545454546,9.311985218286097,2,0.0
9.0,10,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,10,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,10,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,10,4.5,28,144190.0,-135810.0,51.496428571428574,32.142857142857146,7.142857142857142,2.3214285714285716,7.724017172281975,6,0.0
9.0,10,5.0,27,144190.0,-125810.0,53.403703703703705,29.629629629629626,7.4074074074074066,2.3333333333333335,7.838551921352847,6,0.0
9.0,10,5.5,25,144190.0,-105810.0,57.676,28.000000000000004,8.0,2.36,8.049052741727742,6,0.0
9.0,10,6.0,24,144190.0,-95810.0,60.079166666666666,29.166666666666668,8.333333333333332,2.375,8.138710761217538,5,0.0
9.0,10,6.5,23,144190.0,-85810.0,62.69130434782609,30.434782608695656,8.695652173913043,2.391304347826087,8.229811732150822,5,0.0
9.0,10,7.0,19,77140.0,-112860.0,40.6,31.57894736842105,5.263157894736842,2.3684210526315788,8.558390451392542,4,0.0
9.0,10,7.5,15,77140.0,-72860.0,51.42666666666667,26.666666666666668,6.666666666666667,2.4,8.890846191801662,3,0.0
9.0,10,8.0,11,0.0,-110000.0,0.0,18.181818181818183,0.0,2.4545454545454546,9.311985218286097,2,0.0
9.0,12,3.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,12,3.5,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
9.0,12,4.0,29,144190.0,-145810.0,49.720689655172414,31.03448275862069,6.896551724137931,2.310344827586207,7.6101707839313,6,0.0
