month,race_code,p3head,lambda,N,hit,comp,return_yen,zero_stake,actual,tickets,pair_train,odds_source
2026-08,202608101405,0.32046834752158826,0.75,7,0,2.9875483122049054,0.0,0,2-1-4,3-1-5;3-1-4;3-5-1;3-1-2;3-1-6;3-4-1;3-4-5,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,0.75,8,0,2.876656067318314,0.0,0,2-1-4,3-1-5;3-1-4;3-5-1;3-1-2;3-1-6;3-4-1;3-4-5;3-5-4,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,0.75,9,0,2.721039848818914,0.0,0,2-1-4,3-1-5;3-1-4;3-5-1;3-1-2;3-1-6;3-4-1;3-4-5;3-5-4;3-2-5,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,0.75,10,0,2.6376805696271504,0.0,0,2-1-4,3-1-5;3-1-4;3-5-1;3-1-2;3-1-6;3-4-1;3-4-5;3-5-4;3-2-5;3-5-6,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,0.75,11,0,2.534666093430918,0.0,0,2-1-4,3-1-5;3-1-4;3-5-1;3-1-2;3-1-6;3-4-1;3-4-5;3-5-4;3-2-5;3-5-6;3-5-2,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,0.75,12,0,2.3960111133295467,0.0,0,2-1-4,3-1-5;3-1-4;3-5-1;3-1-2;3-1-6;3-4-1;3-4-5;3-5-4;3-2-5;3-5-6;3-5-2;3-2-1,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,5,0,3.419413153456998,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,6,0,3.129419192743008,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,7,0,2.9461257070215976,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1;3-2-5,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,8,0,2.8200524299499112,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1;3-2-5;3-4-5,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,9,0,2.649467128279221,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1;3-2-5;3-4-5;3-2-1,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,10,0,2.5342950620647953,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1;3-2-5;3-4-5;3-2-1;3-2-4,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,11,0,2.454046320489382,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1;3-2-5;3-4-5;3-2-1;3-2-4;3-5-4,4911,boatracecsv_od3
2026-08,202608101405,0.32046834752158826,1.0,12,0,2.3646330829468076,0.0,0,2-1-4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-4-1;3-2-5;3-4-5;3-2-1;3-2-4;3-5-4;3-5-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,5,0,1.7347674476663801,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,6,0,1.6894003164729656,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,7,0,1.5480353732571805,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,8,0,1.4693303439349834,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,9,0,1.3982411353433541,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4;3-2-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,10,0,1.3838229669644968,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4;3-2-5;3-6-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,11,0,1.3626593385820227,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4;3-2-5;3-6-2;3-2-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.0,12,0,1.3472450974950332,0.0,0,1-3-6,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4;3-2-5;3-6-2;3-2-6;3-6-4,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,5,0,1.7347674476663801,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,6,0,1.5860423335643155,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,7,0,1.5480353732571805,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6;3-6-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,8,0,1.4693303439349834,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6;3-6-1;3-2-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,9,0,1.3982411353433541,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6;3-6-1;3-2-5;3-5-4,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,10,0,1.3838229669644968,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6;3-6-1;3-2-5;3-5-4;3-6-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,11,0,1.2407423233677335,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6;3-6-1;3-2-5;3-5-4;3-6-2;3-1-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.25,12,0,1.223701933025515,0.0,0,1-3-6,3-5-6;3-5-1;3-6-5;3-1-5;3-5-2;3-1-6;3-6-1;3-2-5;3-5-4;3-6-2;3-1-2;3-2-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,5,0,1.8045189301207851,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,6,0,1.5860423335643155,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,7,0,1.5035281699895766,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2;3-2-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,8,0,1.4693303439349834,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2;3-2-5;3-6-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,9,0,1.3090453405621003,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2;3-2-5;3-6-1;3-1-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,10,0,1.2900914881329282,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2;3-2-5;3-6-1;3-1-2;3-2-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,11,0,1.2349629354948135,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2;3-2-5;3-6-1;3-1-2;3-2-6;3-5-4,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.5,12,0,1.1867525596787967,0.0,0,1-3-6,3-1-5;3-5-6;3-5-1;3-6-5;3-1-6;3-5-2;3-2-5;3-6-1;3-1-2;3-2-6;3-5-4;3-2-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,5,0,1.6356225786813205,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,6,0,1.5480114218103982,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,7,0,1.3844165628872693,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5;3-5-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,8,0,1.3361202948406072,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5;3-5-2;3-6-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,9,0,1.3090453405621003,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5;3-5-2;3-6-5;3-6-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,10,0,1.2550039878426187,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5;3-5-2;3-6-5;3-6-1;3-2-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,11,0,1.2375723577171551,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5;3-5-2;3-6-5;3-6-1;3-2-1;3-2-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,0.75,12,0,1.1957686779964656,0.0,0,1-3-6,3-1-5;3-5-1;3-5-6;3-1-6;3-1-2;3-2-5;3-5-2;3-6-5;3-6-1;3-2-1;3-2-6;3-1-4,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,5,0,1.6356225786813205,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,6,0,1.5480114218103982,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,7,0,1.3844165628872693,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5;3-5-2,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,8,0,1.3323127265706072,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5;3-5-2;3-1-4,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,9,0,1.2763742509644567,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5;3-5-2;3-1-4;3-2-1,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,10,0,1.2352100144885654,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5;3-5-2;3-1-4;3-2-1;3-6-5,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,11,0,1.2183202128304065,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5;3-5-2;3-1-4;3-2-1;3-6-5;3-2-6,4911,boatracecsv_od3
2026-08,202608102307,0.3209397009197501,1.0,12,0,1.1957686779964656,0.0,0,1-3-6,3-1-5;3-1-6;3-5-1;3-1-2;3-5-6;3-2-5;3-5-2;3-1-4;3-2-1;3-6-5;3-2-6;3-6-1,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,5,0,29.0304789389995,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,6,0,27.725540979409494,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,7,0,25.99080544396304,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,8,0,24.97036533804208,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6;3-4-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,9,0,21.197643326809427,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6;3-4-5;3-2-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,10,0,20.764835483814565,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6;3-4-5;3-2-4;3-6-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,11,0,20.2081636948086,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6;3-4-5;3-2-4;3-6-2;3-2-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.0,12,0,20.009463686152532,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-6-1;3-1-6;3-4-5;3-2-4;3-6-2;3-2-6;3-6-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,5,0,29.0304789389995,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,6,0,27.76321565691315,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,7,0,23.176869140815406,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5;3-2-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,8,0,21.952072985416677,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5;3-2-4;3-1-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,9,0,21.197643326809427,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,10,0,20.764835483814565,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1;3-6-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,11,0,20.309027427852993,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1;3-6-2;3-5-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.25,12,0,19.776212823641796,0.0,0,4-3-2,3-4-6;3-6-4;3-4-1;3-1-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1;3-6-2;3-5-4;3-2-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,5,0,29.0304789389995,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,6,0,27.76321565691315,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,7,0,23.176869140815406,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5;3-2-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,8,0,21.952072985416677,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5;3-2-4;3-1-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,9,0,21.197643326809427,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,10,0,20.72285338435871,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1;3-5-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,11,0,18.9651927871568,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1;3-5-4;3-1-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.5,12,0,18.499749285286896,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-6-4;3-4-2;3-4-5;3-2-4;3-1-6;3-6-1;3-5-4;3-1-2;3-2-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,5,0,29.0304789389995,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,6,0,27.76321565691315,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,7,0,23.176869140815406,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5;3-2-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,8,0,21.952072985416677,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5;3-2-4;3-1-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,9,0,21.443291426360233,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5;3-2-4;3-1-6;3-5-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,10,0,19.566828110350635,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5;3-2-4;3-1-6;3-5-4;3-1-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,11,0,18.9651927871568,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5;3-2-4;3-1-6;3-5-4;3-1-2;3-6-1,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,0.75,12,0,17.680007824096503,0.0,0,4-3-2,3-4-6;3-4-1;3-1-4;3-4-2;3-6-4;3-4-5;3-2-4;3-1-6;3-5-4;3-1-2;3-6-1;3-1-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,5,0,31.40528641509818,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,6,0,25.661188283896873,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,7,0,23.176869140815406,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4;3-6-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,8,0,22.6104621768232,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4;3-6-4;3-5-4,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,9,0,21.443291426360233,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4;3-6-4;3-5-4;3-1-6,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,10,0,19.566828110350635,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4;3-6-4;3-5-4;3-1-6;3-1-2,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,11,0,18.20174417197711,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4;3-6-4;3-5-4;3-1-6;3-1-2;3-1-5,4911,boatracecsv_od3
2026-08,202608102308,0.3638083551347481,1.0,12,0,17.77259554193425,0.0,0,4-3-2,3-4-6;3-1-4;3-4-1;3-4-2;3-4-5;3-2-4;3-6-4;3-5-4;3-1-6;3-1-2;3-1-5;3-2-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,5,1,2.9546205991771974,29750.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,6,1,2.6061905421134353,26180.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,7,1,2.218200412252691,22610.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,8,1,2.0887778458091666,21420.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,9,1,2.044206925779747,20230.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-6-4,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,10,1,1.9586536489754849,20230.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-6-4;3-5-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,11,1,1.920579260546179,19040.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-6-4;3-5-6;3-6-5,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.0,12,1,1.8444003970883092,17850.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-6-4;3-5-6;3-6-5;3-5-1,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,5,1,2.9546205991771974,29750.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,6,1,2.6061905421134353,26180.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,7,1,2.218200412252691,22610.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,8,1,2.0887778458091666,21420.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,9,1,1.9995346067389719,20230.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-5-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,10,1,1.9586536489754849,20230.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-5-6;3-6-4,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,11,1,1.879973787462828,19040.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-5-6;3-6-4;3-1-4,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.25,12,1,1.8069208036585416,17850.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-4-6;3-5-2;3-2-5;3-4-1;3-5-6;3-6-4;3-1-4;3-5-1,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,5,1,2.6362944095075234,26180.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,6,1,2.4656836970128064,24990.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,7,1,2.218200412252691,22610.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6;3-5-2,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,8,1,2.0887778458091666,21420.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6;3-5-2;3-4-1,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,9,1,1.9995346067389719,20230.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6;3-5-2;3-4-1;3-1-4,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,10,1,1.9108831676851117,19040.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6;3-5-2;3-4-1;3-1-4;3-1-5,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,11,1,1.8359209776551701,19040.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6;3-5-2;3-4-1;3-1-4;3-1-5;3-5-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.5,12,1,1.8013987874362063,17850.0,0,3-4-5,3-4-5;3-5-4;3-4-2;3-2-4;3-2-5;3-4-6;3-5-2;3-4-1;3-1-4;3-1-5;3-5-6;3-6-4,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.75,5,1,2.6362944095075234,26180.0,0,3-4-5,3-4-5;3-2-4;3-4-2;3-5-4;3-2-5,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.75,6,1,2.495708463562028,24990.0,0,3-4-5,3-4-5;3-2-4;3-4-2;3-5-4;3-2-5;3-1-4,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.75,7,1,2.3422794196845014,22610.0,0,3-4-5,3-4-5;3-2-4;3-4-2;3-5-4;3-2-5;3-1-4;3-4-6,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.75,8,1,2.1178211035972048,21420.0,0,3-4-5,3-4-5;3-2-4;3-4-2;3-5-4;3-2-5;3-1-4;3-4-6;3-5-2,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.75,9,1,1.9995346067389723,20230.0,0,3-4-5,3-4-5;3-2-4;3-4-2;3-5-4;3-2-5;3-1-4;3-4-6;3-5-2;3-4-1,4911,boatracecsv_od3
2026-08,202608110508,0.41271737454760854,0.75,10,1,1.9108831676851121,19040.0,0,3-4-5,3-4-5;3-2-4;3-4-2;3-5-4;3-2-5;3-1-4;3-4-6;3-5-2;3-4-1;3-1-5,4911,boatracecsv_od3
