date,race_code,actual,pre143,pred,conf,p_1逃げ,p_3まくり,p_3まくり差し,p_4カド,p_5頭,p_その他
2026-08-03,202608030508,1逃げ,1逃げ,1逃げ,0.7833880799800578,78.33880799800578,1.3083526454692684,1.4155044241575614,1.970548270596521,2.654360719105929,14.312425942664945
2026-08-03,202608030509,1逃げ,1逃げ,1逃げ,0.7045488022049391,70.4548802204939,2.7041226485931107,4.847302951889854,0.7944685790172967,8.964252341670893,12.234973258334936
2026-08-03,202608030510,3まくり,1逃げ,1逃げ,0.7050363981223049,70.50363981223049,3.9441924084798283,3.6635463902107936,2.3045450586484932,12.804476449267316,6.779599881163084
2026-08-03,202608030511,1逃げ,1逃げ,1逃げ,0.8323782638897154,83.23782638897154,2.799085372027506,3.772714955317904,2.5912101712485742,1.1297564810894676,6.4694066313450165
2026-08-03,202608030512,1逃げ,1逃げ,1逃げ,0.7997411510421838,79.97411510421838,2.1565069330410025,3.5129639792925382,6.053685462387494,2.8486398249474068,5.45408869611317
2026-08-03,202608030601,その他,1逃げ,その他,0.47209699467778954,29.10829968286828,4.463362518054849,4.995252227987745,4.752802696025061,9.470583407285128,47.209699467778954
2026-08-03,202608030602,その他,1逃げ,1逃げ,0.4283979621686107,42.83979621686107,2.5654922912826703,8.571955157028723,6.699446876848837,11.400298850726566,27.923010607252134
2026-08-03,202608030603,1逃げ,1逃げ,1逃げ,0.58708154474622,58.708154474622,4.992223811307508,11.213760767246594,4.75286324688571,6.03449840029731,14.298499299640877
2026-08-03,202608030604,1逃げ,1逃げ,1逃げ,0.8393987862313546,83.93987862313546,0.29556000268373345,3.4538903177721596,3.2244841857050415,4.5945775635933535,4.491609307110239
2026-08-03,202608030605,1逃げ,1逃げ,1逃げ,0.4733527085962408,47.33527085962408,1.3603682093187093,5.8729227024441295,5.568083422741364,22.374633940380733,17.488720865491004
2026-08-03,202608030606,5頭,5頭,その他,0.3846621533390258,35.385945972878304,1.9974053713841269,3.2544066103167077,2.836527650193218,18.059499061325063,38.46621533390258
2026-08-03,202608030607,その他,1逃げ,1逃げ,0.3906653035428045,39.066530354280445,1.737542106821755,5.326313783024123,4.582416980691857,31.40338730762985,17.883809467551952
2026-08-03,202608030608,1逃げ,1逃げ,1逃げ,0.7240575514629471,72.40575514629471,2.230671010115888,6.995718936157176,5.9924377607487385,2.3883727057924355,9.987044440891022
2026-08-03,202608030609,3まくり,1逃げ,1逃げ,0.5477208302846184,54.772083028461836,3.4504477991993188,14.49738022395198,1.1044161882810586,14.645673515598592,11.529999244507207
2026-08-03,202608030610,3まくり差し,1逃げ,1逃げ,0.5310267754965567,53.102677549655674,1.7696041198208734,11.660636948667662,14.757185156883923,3.2466022217552926,15.463294003216582
2026-08-03,202608030611,1逃げ,1逃げ,1逃げ,0.8409955335503769,84.0995533550377,0.14647969765011007,1.0786986814510406,8.755309053087892,2.698596436380319,3.221362776392953
2026-08-03,202608030612,その他,1逃げ,1逃げ,0.6898660458441676,68.98660458441675,0.9422330991244504,5.873760672966023,7.645521289626591,2.3304702232506602,14.221410130615514
2026-08-03,202608030801,1逃げ,1逃げ,1逃げ,0.6847593091115581,68.47593091115581,2.8994181578173683,2.6174413028066748,6.4971672380787995,1.7751919403953969,17.734850449745952
2026-08-03,202608030802,1逃げ,1逃げ,1逃げ,0.5092498428234628,50.92498428234627,5.600574811052934,1.5835162114088843,4.475352324896904,7.0811081196656325,30.334464250629374
2026-08-03,202608030803,1逃げ,1逃げ,1逃げ,0.7975053241657147,79.75053241657147,3.7455459782131335,1.916446326646378,1.7203230113815884,5.337575242945029,7.529577024242398
2026-08-03,202608030804,1逃げ,5頭,1逃げ,0.6162797503320199,61.627975033201984,1.3694611454089232,1.9739463928624794,0.9483061260279516,16.52524163720132,17.555069665297353
2026-08-03,202608030805,1逃げ,1逃げ,1逃げ,0.7632562462038244,76.32562462038244,3.42566404110767,2.2921563068245243,3.1857628966993694,2.376239796144627,12.394552338841379
2026-08-03,202608030806,1逃げ,1逃げ,1逃げ,0.5756521708724234,57.56521708724234,7.239475340118934,6.295796433702557,1.4699270040976204,3.5492564771013826,23.880327657737162
2026-08-03,202608030807,1逃げ,1逃げ,1逃げ,0.4991520884103604,49.91520884103604,5.587785550859026,1.924106114993734,2.110780528108065,3.0831898034595526,37.37892916154358
2026-08-03,202608030808,1逃げ,1逃げ,1逃げ,0.7371327445436908,73.71327445436908,3.180157408470258,2.5806202897291017,7.1287182810112855,0.9383294278308943,12.458900138589394
2026-08-03,202608030809,その他,1逃げ,1逃げ,0.41831611124909795,41.8316111249098,7.3874912203884895,4.369678000144137,11.271292975044231,2.3875730089524714,32.75235367056087
2026-08-03,202608030810,その他,1逃げ,1逃げ,0.6219590606635985,62.19590606635985,3.5488347906294013,1.3364272487658504,2.868301839148305,2.757012162306304,27.293517892790277
2026-08-03,202608030811,1逃げ,1逃げ,1逃げ,0.7851526019859956,78.51526019859956,4.8441398651983505,3.387663986547504,0.49925515877817594,2.1099043808527904,10.643776410023639
2026-08-03,202608030812,1逃げ,1逃げ,1逃げ,0.5948920320490841,59.489203204908414,2.3061910475698646,1.925182416563297,7.1178364589594105,3.6589249110777855,25.50266196092124
2026-08-03,202608031301,1逃げ,1逃げ,1逃げ,0.37059024281533,37.059024281533,11.430889021886076,8.603509297266983,5.939357604326069,6.026345630755806,30.940874164232056
2026-08-03,202608031302,その他,5頭,その他,0.43978238409246156,22.108093284139883,10.230442983681517,7.715513126009245,4.071782363192952,11.895929833730259,43.97823840924616
2026-08-03,202608031303,その他,5頭,その他,0.4232983385649654,19.447180962629293,8.217999848541414,5.842863273187182,2.825511407729998,21.336610651415572,42.32983385649654
2026-08-03,202608031304,4カド,その他,その他,0.40385125627509055,21.069317791359932,3.1837570945099354,3.210684920548574,15.171687308127444,16.979427257945055,40.385125627509055
2026-08-03,202608031305,1逃げ,1逃げ,1逃げ,0.6988283541399269,69.8828354139927,3.2749105499161733,6.687449878793675,2.0499535707651817,9.175761413524372,8.929089173007908
2026-08-03,202608031306,1逃げ,1逃げ,1逃げ,0.560539072278274,56.0539072278274,3.3420563580338376,5.805156050589042,17.512206340959963,1.620229906589035,15.666444116000719
2026-08-03,202608031307,その他,1逃げ,その他,0.41322807162930647,34.21306448923834,8.500549403676441,8.598725999791238,4.141392426466622,3.223460517896705,41.322807162930644
2026-08-03,202608031308,1逃げ,1逃げ,1逃げ,0.7450953798076267,74.50953798076267,4.613750001367774,3.4374395772959696,2.51080056921743,3.231477439677967,11.69699443167819
2026-08-03,202608031309,その他,1逃げ,1逃げ,0.7855503668981343,78.55503668981343,1.9161166110816001,5.399524292819041,5.264760602993579,1.3208763192624167,7.543685484029935
2026-08-03,202608031310,1逃げ,1逃げ,1逃げ,0.7189186914074441,71.89186914074442,3.07519186589036,4.13936952721986,3.074557245668351,5.437455848070667,12.381556372406356
2026-08-03,202608031311,1逃げ,1逃げ,1逃げ,0.7501515911167479,75.01515911167479,1.4496116470397291,5.953048007239715,3.878908246502105,2.7140081398145486,10.989264847729103
2026-08-03,202608031312,1逃げ,1逃げ,1逃げ,0.7097014325287876,70.97014325287876,2.288203261020081,9.151231532096137,2.146127717688975,1.7239598139641439,13.720334422351904
2026-08-03,202608031701,1逃げ,1逃げ,1逃げ,0.5611203493703604,56.112034937036036,1.745242348246072,2.985771574895166,21.31776575194653,3.816175317934144,14.023010069942043
2026-08-03,202608031702,1逃げ,1逃げ,1逃げ,0.5282606998451246,52.82606998451246,5.341608389398976,2.701854433223606,3.304887052643469,6.806337847112349,29.019242293109148
2026-08-03,202608031703,3まくり差し,1逃げ,その他,0.373564566484197,33.30503333785943,3.632723293600463,4.813996689515413,17.37764449879181,3.5141455318132038,37.3564566484197
2026-08-03,202608031704,1逃げ,5頭,その他,0.43368259884932264,25.446137648643475,5.760393272277083,4.728052313302329,1.7385639804163462,18.958592900428503,43.368259884932264
2026-08-03,202608031705,5頭,1逃げ,1逃げ,0.7010833042627689,70.1083304262769,1.8571538431337324,2.5056935073078312,9.297478260558279,4.084264848651625,12.147079114071625
2026-08-03,202608031706,その他,1逃げ,その他,0.5573929025761543,24.18244111874701,5.435534952265362,2.5836834594756493,7.940810625760189,4.118239586136363,55.73929025761542
2026-08-03,202608031707,5頭,1逃げ,1逃げ,0.37106828577886575,37.106828577886574,0.9775775363419951,0.7460528583216138,21.425395106308482,19.12608623603907,20.618059685102253
2026-08-03,202608031708,その他,1逃げ,その他,0.4803083973079706,26.747802624891726,2.778156038184125,5.585630054576785,3.806467823735752,13.051103727814544,48.03083973079706
2026-08-03,202608031709,1逃げ,1逃げ,1逃げ,0.5340353208699206,53.40353208699206,10.517466041351128,15.905283932769033,2.5874015913405106,7.16822828093905,10.418088066608219
2026-08-03,202608031710,1逃げ,1逃げ,1逃げ,0.5357512463490778,53.57512463490778,2.8031335481132933,8.539901743790155,4.216088804802035,14.10371116503745,16.7620401033493
2026-08-03,202608031711,3まくり,1逃げ,1逃げ,0.6334471274738047,63.34471274738047,2.1077686676791907,6.66941316770302,12.27764026776961,2.6105360655352583,12.989929083932442
2026-08-03,202608031712,1逃げ,1逃げ,1逃げ,0.7531175632036426,75.31175632036427,2.574081592703688,4.4050859665666895,7.0599957091170635,4.379342140032856,6.269738271215461
2026-08-03,202608031901,1逃げ,1逃げ,1逃げ,0.6345128267415326,63.45128267415326,4.720513656231758,9.721060038910652,3.157429509591061,8.099882143595536,10.849831977517725
2026-08-03,202608031902,4カド,1逃げ,1逃げ,0.4934355931365463,49.34355931365463,0.7373329082800489,3.351246630221997,13.257986372784117,15.869188126280656,17.440686648778566
2026-08-03,202608031903,3まくり,1逃げ,1逃げ,0.4212037877736039,42.120378777360386,1.923217597034784,4.254021760383401,18.795194770059993,3.8702116809140117,29.036975414247436
2026-08-03,202608031904,1逃げ,1逃げ,1逃げ,0.48196947583234667,48.19694758323467,1.8914507485617242,2.713456399314757,2.9831426547537068,4.901913220861171,39.31308939327397
2026-08-03,202608031905,1逃げ,1逃げ,1逃げ,0.558811356918551,55.8811356918551,5.783131552752566,18.70962414369824,3.489737125765063,1.162786748116924,14.973584737812088
2026-08-03,202608031906,3まくり,1逃げ,1逃げ,0.44925639141985624,44.92563914198563,0.9992007322450839,2.990657528006931,1.4646462232412367,19.862811637396604,29.757044737124527
2026-08-03,202608031907,3まくり,1逃げ,1逃げ,0.4647692657176761,46.47692657176761,16.433880313532097,10.63178429835535,6.603530609302608,2.303285314506411,17.550592892535914
2026-08-03,202608031908,4カド,1逃げ,その他,0.4341406842076317,36.65627131294889,1.0132881440615582,2.1347657262574855,12.707626536187638,4.0739798597812795,43.41406842076317
2026-08-03,202608031909,4カド,1逃げ,1逃げ,0.6813004977779404,68.13004977779404,1.9287049023997902,5.525343718809688,9.73414385031368,3.1246707523440076,11.55708699833879
2026-08-03,202608031910,1逃げ,1逃げ,1逃げ,0.7197759309552446,71.97759309552445,0.507664765271322,1.3112298033042484,9.924537505473072,1.3060258013804409,14.972949029046456
2026-08-03,202608031911,3まくり差し,1逃げ,1逃げ,0.5191845421981252,51.91845421981252,10.783748556693453,12.914885018611324,6.357484918927899,1.9177481636604026,16.107679122294414
2026-08-03,202608031912,1逃げ,1逃げ,1逃げ,0.6425283031217163,64.25283031217162,4.980201155070476,8.747814347728017,3.9139210681830487,7.481732207564027,10.623500909282793
2026-08-03,202608032001,1逃げ,5頭,その他,0.39948410800822126,33.40619332521046,7.163116009538946,4.131758175834036,1.0064931756740478,14.344028512920376,39.948410800822124
2026-08-03,202608032002,3まくり,5頭,その他,0.5869218734772719,10.692375434429097,9.598458664100319,5.597958273965293,2.1347475704307572,13.28427270934735,58.692187347727184
2026-08-03,202608032003,1逃げ,1逃げ,1逃げ,0.7807578839128132,78.07578839128132,2.11908155991953,1.0595651343675916,2.6382622759751673,1.973413468640222,14.133889169816166
2026-08-03,202608032004,1逃げ,1逃げ,1逃げ,0.7158850389213538,71.58850389213538,1.5906530879548044,1.489922804011365,4.52569105172812,5.055703502033728,15.749525662136607
2026-08-03,202608032005,1逃げ,1逃げ,その他,0.44476694372607345,38.652628705535044,1.8744467505557991,1.5953173211216753,9.508357173938554,3.8925556762415963,44.47669437260735
2026-08-03,202608032006,その他,1逃げ,1逃げ,0.5180470412022672,51.80470412022672,2.552927647377693,2.5549700100017083,8.966963773650818,13.115122758713236,21.005311690029817
2026-08-03,202608032007,その他,1逃げ,1逃げ,0.7047953357622534,70.47953357622534,1.834739818677651,2.1036471925723395,11.56663164962676,2.8281709444021668,11.187276818495732
2026-08-03,202608032008,1逃げ,1逃げ,1逃げ,0.6122007474038428,61.22007474038428,3.029180974900475,4.901136041229693,3.1913131196900433,8.65859206726411,18.999703056531384
2026-08-03,202608032009,1逃げ,1逃げ,1逃げ,0.688800599517263,68.88005995172631,1.709153974831501,1.815929269840228,10.560274173888216,1.9843140771432666,15.050268552570484
2026-08-03,202608032010,1逃げ,1逃げ,1逃げ,0.6924349666859041,69.24349666859041,1.4781111429967075,2.1260073438774794,8.48359846337989,4.267199707700897,14.40158667345462
2026-08-03,202608032011,1逃げ,1逃げ,1逃げ,0.7569799949512219,75.69799949512219,2.030827668163086,4.378467467923882,3.4972972723891673,1.5743776459808991,12.821030450420757
2026-08-03,202608032012,1逃げ,1逃げ,1逃げ,0.6124101684342611,61.24101684342611,3.5755672384411787,10.211541131618905,0.6223084803956294,12.91485616174453,11.434710144373645
2026-08-03,202608032101,その他,1逃げ,1逃げ,0.5370702630112655,53.70702630112655,4.374518337686691,4.7184192569107655,3.9609703452787173,19.188014916817618,14.051050842179668
2026-08-03,202608032102,5頭,1逃げ,1逃げ,0.7329597709416421,73.29597709416421,2.507303782868052,1.0377356339452926,9.803528081890525,1.089279064765497,12.266176342366412
2026-08-03,202608032103,1逃げ,1逃げ,1逃げ,0.5556767865542122,55.56767865542122,18.265750841077473,11.587645828247886,2.3029911879398677,3.0865221967022465,9.189411290611309
2026-08-03,202608032104,1逃げ,1逃げ,1逃げ,0.4570266990647724,45.70266990647724,7.517885933554172,16.363763408397098,1.369752383204314,20.467536587107798,8.57839178125939
2026-08-03,202608032105,1逃げ,1逃げ,1逃げ,0.5026334568980577,50.263345689805774,3.589519296191209,3.405556020036945,4.248735472947655,2.247097634907882,36.24574588611055
2026-08-03,202608032106,3まくり,5頭,その他,0.5316491479963135,7.634304468491458,3.40883855018375,0.9441805378820831,5.814940468679584,29.032821175131783,53.16491479963135
2026-08-03,202608032107,1逃げ,1逃げ,1逃げ,0.47235992162458545,47.235992162458544,7.933236352224513,5.098430928661726,7.456753164418796,11.316880177089462,20.95870721514696
2026-08-03,202608032108,4カド,1逃げ,その他,0.4845578785105699,30.213494812007607,5.126807689484471,2.2983130774392246,9.749418543950581,4.156178026061128,48.45578785105699
2026-08-03,202608032109,4カド,1逃げ,1逃げ,0.47212277111417295,47.21227711141729,3.1621771245309183,4.89118092955976,4.306836969919056,9.992879862546907,30.434648002026055
2026-08-03,202608032110,5頭,1逃げ,1逃げ,0.719520987852298,71.95209878522981,0.5057168450865245,0.7867416917259298,4.903139915971617,3.070008560595937,18.782294201390176
2026-08-03,202608032111,1逃げ,1逃げ,1逃げ,0.8449818069644596,84.49818069644596,0.6995662511359979,0.677907366465347,2.715186521250176,1.7763906470896238,9.632768517612918
2026-08-03,202608032112,1逃げ,1逃げ,1逃げ,0.7867682196153793,78.67682196153794,1.4151178973739267,1.648838486890251,8.622896776745515,1.6494970037914927,7.986827873660875
2026-08-03,202608032201,その他,1逃げ,1逃げ,0.5180566148006475,51.80566148006475,10.744079582298616,3.971444336691194,4.738177395581995,3.8456896522153414,24.894947553148093
2026-08-03,202608032202,1逃げ,1逃げ,1逃げ,0.49141262434363653,49.141262434363654,15.567319395386356,4.158604428107767,10.340000545294856,1.4040343035121952,19.388778893335168
2026-08-03,202608032203,1逃げ,1逃げ,1逃げ,0.6081675371938375,60.816753719383755,10.345902579181192,1.987583989169312,5.787182648970015,7.3662522200148475,13.696324843280886
2026-08-03,202608032204,1逃げ,1逃げ,1逃げ,0.6381373920507947,63.813739205079465,5.787362641088633,1.9488431080151494,5.907043313300016,4.558807843510474,17.98420388900624
2026-08-03,202608032205,その他,1逃げ,1逃げ,0.3895458048951909,38.95458048951909,11.43543261469849,5.636800810012865,2.0937822888558273,3.6439640431046074,38.23543975380911
2026-08-03,202608032206,1逃げ,1逃げ,1逃げ,0.8171774133871512,81.71774133871511,3.3753834983419155,2.1077362871506393,3.559940772896475,0.7290734309376112,8.510124671958257
2026-08-03,202608032207,その他,1逃げ,1逃げ,0.4933436090358499,49.33436090358499,4.412287612418124,1.0400228674778493,19.08443610526305,2.8185517702326544,23.31034074102333
2026-08-03,202608032208,1逃げ,1逃げ,1逃げ,0.3981045478364056,39.81045478364056,1.5034111990977415,0.7840194586129824,25.961724598339014,1.054777622297823,30.88561233801188
2026-08-03,202608032209,1逃げ,1逃げ,1逃げ,0.3971627029055925,39.71627029055925,10.763779287406194,2.0339294894578885,4.648983436454081,9.97225324323951,32.86478425288306
2026-08-03,202608032210,1逃げ,1逃げ,1逃げ,0.40936898601992333,40.93689860199233,4.7325457094853345,1.091342741809589,19.22190222205001,0.7394955720825764,33.27781515258017
2026-08-03,202608032211,1逃げ,1逃げ,1逃げ,0.44360916092226366,44.36091609222637,12.927599403523644,9.784309469729195,5.825312570408888,1.9295106134895095,25.17235185062241
2026-08-03,202608032212,1逃げ,1逃げ,1逃げ,0.6620131390101189,66.2013139010119,15.264761272852317,3.6719678167101546,4.986725068397316,2.661932412234647,7.213299528793665
2026-08-03,202608032301,1逃げ,1逃げ,1逃げ,0.7502723439021903,75.02723439021904,1.4668254995951147,1.2354196218039621,1.8908286338294868,1.7633257913281415,18.616366063224255
2026-08-03,202608032302,1逃げ,1逃げ,1逃げ,0.7344587019088075,73.44587019088074,1.2644025879978011,0.9454717697072398,6.545062099888028,4.991173144654523,12.808020206871666
2026-08-03,202608032303,1逃げ,1逃げ,1逃げ,0.6920574387662396,69.20574387662396,2.021960250974983,1.4761517464885934,7.062133978258044,8.196689992565991,12.037320155088429
2026-08-03,202608032304,3まくり,1逃げ,その他,0.39033209978767447,34.5356775497966,11.057303516703337,6.820288669798523,7.997747811538414,0.5557724733956697,39.033209978767445
2026-08-03,202608032305,1逃げ,1逃げ,1逃げ,0.46616012333813,46.616012333813,3.600724006333306,3.8673280280307547,3.2721455373642967,11.035009908067257,31.608780186391378
2026-08-03,202608032306,その他,1逃げ,1逃げ,0.3295289289278206,32.95289289278206,9.554662451535936,9.331818745139481,2.4797745010599166,18.6128034942166,27.068047915266014
2026-08-03,202608032307,5頭,1逃げ,1逃げ,0.5587162725446627,55.87162725446627,3.314806688049,7.702606421696986,3.3140024434392554,15.057963347143069,14.73899384520542
2026-08-03,202608032308,1逃げ,1逃げ,その他,0.40551175411632123,36.94590618521161,4.098451891477657,1.8016591426584496,12.626796533059071,3.9760108359610746,40.55117541163212
2026-08-03,202608032309,4カド,1逃げ,1逃げ,0.6375400421108833,63.754004211088336,1.9277880608817546,0.9825956396222648,15.198850487899824,5.256105446932248,12.880656153575586
2026-08-03,202608032310,1逃げ,1逃げ,1逃げ,0.6214616590984943,62.14616590984943,3.859470116401171,5.233099162959789,2.901726031102619,1.1007059245408286,24.758832855146164
2026-08-03,202608032311,1逃げ,1逃げ,1逃げ,0.6111533384758394,61.11533384758394,4.7841169952146805,1.7979361450790983,6.434891377863132,1.2365149425774427,24.631206691681694
2026-08-03,202608032312,1逃げ,1逃げ,1逃げ,0.7607294953197585,76.07294953197585,1.08157750201071,3.469739259862279,1.1597798572495184,7.384082250586742,10.831871598314875
2026-08-04,202608040103,1逃げ,1逃げ,その他,0.30558034899758435,27.781521312972473,20.384778261477987,8.653078884920049,8.466909259367757,4.1556773815033035,30.558034899758436
2026-08-04,202608040104,1逃げ,1逃げ,1逃げ,0.4400378208901399,44.00378208901399,10.294542936972565,9.407704371938582,8.652401815161518,7.813498281741866,19.82807050517147
2026-08-04,202608040105,1逃げ,1逃げ,その他,0.39830495585223785,32.15652878079062,3.4013935407837854,3.2252389941768196,9.612192327347765,11.774150771677215,39.83049558522379
2026-08-04,202608040106,1逃げ,1逃げ,1逃げ,0.6407763405694404,64.07763405694405,5.033801120759672,5.869654425834516,2.970445089989864,2.582309435441071,19.46615587103083
2026-08-04,202608040107,1逃げ,1逃げ,1逃げ,0.5454198252244054,54.541982522440534,6.800604160005162,6.133055942096727,4.46762228263116,13.455227733322738,14.601507359503687
2026-08-04,202608040108,1逃げ,1逃げ,1逃げ,0.5922930557029548,59.22930557029547,6.426904989658841,10.451931526690977,5.839435797677385,9.998305441246186,8.054116674431132
2026-08-04,202608040109,4カド,1逃げ,1逃げ,0.664825148458849,66.4825148458849,2.0655319045088962,4.782294914945124,16.172836755372195,2.9859004214584277,7.510921157830454
2026-08-04,202608040110,1逃げ,1逃げ,1逃げ,0.39952045160864846,39.95204516086485,3.02561602039194,8.163702895127905,10.799447691558411,10.060378454035114,27.998809778021787
2026-08-04,202608040111,1逃げ,1逃げ,1逃げ,0.5972678166967906,59.72678166967906,0.800308194644676,2.4349298300310154,15.307935348327778,8.086180018326255,13.643864938991221
2026-08-04,202608040112,その他,1逃げ,その他,0.36280585355014705,30.209170879232307,4.3172804091364965,9.225328232004424,7.059996533973512,12.907638590638564,36.28058535501471
2026-08-04,202608040401,3まくり,1逃げ,その他,0.4385935013718985,14.689930036809894,22.98275602100604,6.895471470562914,8.432960968607128,3.139531365824174,43.85935013718985
2026-08-04,202608040402,4カド,1逃げ,1逃げ,0.6930703947515517,69.30703947515518,5.8887612789850845,2.914133681398241,4.304690046021544,1.3898737343510497,16.195501784088886
2026-08-04,202608040403,3まくり差し,5頭,1逃げ,0.4155939314707675,41.55939314707675,5.467748938782384,7.716908914787243,1.0233496830786093,19.362690904769323,24.869908411505687
2026-08-04,202608040404,その他,1逃げ,1逃げ,0.3437854967323966,34.37854967323966,3.034791737282781,1.7221180870746016,7.853551497997241,28.073037621923646,24.937951382482073
2026-08-04,202608040405,その他,1逃げ,その他,0.5444820415704215,26.282266393144702,6.935835186674656,4.363417776738543,1.527615468026275,6.442661018373681,54.44820415704215
2026-08-04,202608040406,1逃げ,5頭,1逃げ,0.6828759041267458,68.28759041267458,5.837460510952777,4.97285584264394,0.7412217514114582,6.247533904971226,13.913337577346004
2026-08-04,202608040407,1逃げ,1逃げ,その他,0.2884897082305651,28.484259783176196,15.063235518237173,8.81876919891622,9.261210475968639,9.523554200645268,28.848970823056508
2026-08-04,202608040408,その他,1逃げ,1逃げ,0.6029350581889056,60.29350581889056,1.1445691999789869,0.9040932409255267,30.551178924964034,1.0367476993469449,6.069905115893964
2026-08-04,202608040410,1逃げ,1逃げ,1逃げ,0.7468427287371517,74.68427287371517,3.5416629023691484,5.522280441819053,1.248359118868769,4.575754783529713,10.42766987969813
2026-08-04,202608040411,1逃げ,1逃げ,1逃げ,0.7856363981429503,78.56363981429503,1.6315079814493265,1.247130744757769,10.768941484545053,1.3499806190139625,6.438799355938876
2026-08-04,202608040412,1逃げ,1逃げ,1逃げ,0.5430486081299921,54.30486081299921,1.982660727094525,0.917105866168765,9.729111114174676,2.7965921675428786,30.269669312019936
2026-08-04,202608040501,4カド,1逃げ,1逃げ,0.5083114136554814,50.831141365548135,2.3726829652640427,1.5567203504111151,16.836922918844827,9.824896604971306,18.577635794960578
2026-08-04,202608040502,1逃げ,1逃げ,1逃げ,0.49323263555396446,49.323263555396444,5.482674566552476,3.4111565402591193,1.9272925240212786,9.365015932449808,30.490596881320876
2026-08-04,202608040503,1逃げ,1逃げ,4カド,0.33379431950995403,32.04785861275099,3.6247600116456606,1.6247708508629106,33.379431950995404,11.401399665642845,17.921778908102183
2026-08-04,202608040504,1逃げ,1逃げ,1逃げ,0.6632898448696566,66.32898448696565,4.802321026107169,4.045416925795048,5.192453912609915,1.6585855633325937,17.972238085189616
2026-08-04,202608040505,1逃げ,1逃げ,1逃げ,0.7141019971436509,71.41019971436509,2.1312050421974678,1.5000890376109541,15.135240210806911,2.0026401517618138,7.820625843257754
2026-08-04,202608040506,その他,1逃げ,1逃げ,0.3778943051203253,37.78943051203253,9.399843964326921,7.114446985440032,6.855890122326038,10.333320485376293,28.50706793049819
2026-08-04,202608040507,1逃げ,1逃げ,1逃げ,0.5876067054176087,58.760670541760874,11.777599284378239,5.214604491365144,9.416161845551036,1.0220381195555275,13.808925717389183
2026-08-04,202608040508,1逃げ,1逃げ,1逃げ,0.5604756947290316,56.047569472903156,5.027651763039858,4.052699374214135,11.13524619350495,0.5063238411981219,23.230509355139773
2026-08-04,202608040509,3まくり,1逃げ,1逃げ,0.6921471201806226,69.21471201806226,1.9246325369860766,2.831360574487182,5.039161205540635,2.132881734379388,18.857251930544436
2026-08-04,202608040510,その他,1逃げ,1逃げ,0.7297277422848713,72.97277422848713,2.4801814228648458,1.4768053277789583,6.886530290651996,4.602073997775133,11.58163473244195
2026-08-04,202608040511,1逃げ,1逃げ,1逃げ,0.7912486776959855,79.12486776959855,1.409576986453725,2.10478428471741,2.8252222014946224,2.53329764602457,12.002251111711123
2026-08-04,202608040512,1逃げ,1逃げ,1逃げ,0.7461908835555153,74.61908835555153,0.6555705033929797,1.9048496989401495,6.349978022848342,1.72056983438847,14.749943584878528
2026-08-04,202608040601,3まくり差し,1逃げ,その他,0.39125338543678956,33.141582214992155,3.2425042793941725,13.625575375322626,3.007495775091245,7.857503811520855,39.12533854367896
2026-08-04,202608040602,その他,1逃げ,1逃げ,0.5688552656822295,56.88552656822296,1.6314155154893102,3.0735068420904814,11.138433051714937,7.810471537055601,19.460646485426714
2026-08-04,202608040603,1逃げ,1逃げ,1逃げ,0.8126478238578475,81.26478238578476,1.322541519348574,3.3264813056992817,3.0777245361475347,5.177379262413064,5.831090990606814
2026-08-04,202608040604,1逃げ,1逃げ,1逃げ,0.7011974035868489,70.1197403586849,3.103384817830379,4.460624029651041,12.952763743646646,3.2158931283378647,6.147593921849183
2026-08-04,202608040605,1逃げ,1逃げ,1逃げ,0.6812193818880877,68.12193818880877,1.3732329396941485,9.113111798856279,2.4955623907421645,9.67379043732947,9.22236424456916
2026-08-04,202608040606,その他,1逃げ,1逃げ,0.5336557126395505,53.36557126395505,0.6185137807423958,2.4836463973157104,8.942883317539463,15.008766362286618,19.580618878160784
2026-08-04,202608040607,1逃げ,1逃げ,1逃げ,0.7691065783358323,76.91065783358323,0.8039331484386092,3.8957163971239313,2.6228056237381705,2.2349569842400263,13.531930012876034
2026-08-04,202608040608,1逃げ,1逃げ,1逃げ,0.4558871734701986,45.58871734701986,0.9642615437390666,2.166238307218371,36.30162810057727,3.292025165844218,11.687129535601231
2026-08-04,202608040609,1逃げ,1逃げ,1逃げ,0.7578059816543449,75.78059816543448,1.5849370501383413,5.287617389019899,3.5453689966183055,5.766577897857768,8.03490050093122
2026-08-04,202608040610,1逃げ,1逃げ,1逃げ,0.7181584913127494,71.81584913127494,1.1524107948577151,13.16937224560388,1.0058624978773818,4.803957030627577,8.052548299758506
2026-08-04,202608040611,4カド,1逃げ,1逃げ,0.7904350064182901,79.04350064182901,0.5834491931330813,1.1713173562112758,6.484847672554219,1.5070242232033044,11.209860913069097
2026-08-04,202608040612,4カド,1逃げ,1逃げ,0.7629970861301302,76.29970861301302,1.3309110614481108,3.178804868276683,4.48711530450826,3.4781184369745013,11.225341715779427
2026-08-04,202608040801,その他,1逃げ,1逃げ,0.596580553495848,59.65805534958481,1.7209575872574256,1.3193151802309753,10.27177371986474,2.451354197161055,24.578543965900984
2026-08-04,202608040802,1逃げ,1逃げ,1逃げ,0.7181433339759838,71.81433339759839,3.1912861878880663,3.0444168497796533,0.669366237484519,5.4239356779271235,15.856661649322257
