month,variant,race_code,p,head_hit,fstate_n,neighbor_n
2026-07,NEIGHBOR,202607310111,0.4354256611639176,1,23,10
2026-07,NEIGHBOR,202607310112,0.7493679175619149,0,46,21
2026-07,NEIGHBOR,202607310501,0.4771857314360875,0,29,11
2026-07,NEIGHBOR,202607310502,0.3102865182259444,0,22,11
2026-07,NEIGHBOR,202607310503,0.8609144664216196,1,41,13
2026-07,NEIGHBOR,202607310504,0.3637652098050212,0,35,19
2026-07,NEIGHBOR,202607310505,0.4320003721768467,0,33,12
2026-07,NEIGHBOR,202607310506,0.5004307506631298,1,12,14
2026-07,NEIGHBOR,202607310507,0.6479190032370645,0,8,13
2026-07,NEIGHBOR,202607310508,0.7346392756386213,1,44,15
2026-07,NEIGHBOR,202607310509,0.632522050259443,0,10,5
2026-07,NEIGHBOR,202607310510,0.875904906474647,1,6,15
2026-07,NEIGHBOR,202607310511,0.6964045166965748,0,9,16
2026-07,NEIGHBOR,202607310512,0.7509868332371822,1,16,16
2026-07,NEIGHBOR,202607310601,0.3035272993487378,0,38,15
2026-07,NEIGHBOR,202607310602,0.3880332725558351,0,27,11
2026-07,NEIGHBOR,202607310603,0.39643590628192316,0,43,13
2026-07,NEIGHBOR,202607310604,0.8654389557749295,1,64,28
2026-07,NEIGHBOR,202607310605,0.25413672279941973,0,40,15
2026-07,NEIGHBOR,202607310606,0.44665645529359665,0,46,14
2026-07,NEIGHBOR,202607310607,0.33804260940895187,0,59,19
2026-07,NEIGHBOR,202607310608,0.7576970172346045,1,48,24
2026-07,NEIGHBOR,202607310609,0.5642204899893979,1,43,15
2026-07,NEIGHBOR,202607310610,0.7143178263752513,0,53,25
2026-07,NEIGHBOR,202607310611,0.7921241947401332,1,53,21
2026-07,NEIGHBOR,202607310612,0.5429233337163507,1,61,18
2026-07,NEIGHBOR,202607310801,0.5260890940317086,1,58,17
2026-07,NEIGHBOR,202607310802,0.17945219386918165,1,52,19
2026-07,NEIGHBOR,202607310803,0.2714272063083356,0,28,12
2026-07,NEIGHBOR,202607310804,0.149563416190805,0,33,16
2026-07,NEIGHBOR,202607310805,0.8658807805431317,1,43,28
2026-07,NEIGHBOR,202607310806,0.5851152203122836,0,15,16
2026-07,NEIGHBOR,202607310807,0.3856258731756744,1,38,13
2026-07,NEIGHBOR,202607310808,0.5538044796854388,1,34,16
2026-07,NEIGHBOR,202607310809,0.6179818658265005,1,38,16
2026-07,NEIGHBOR,202607310810,0.781304939272582,1,49,27
2026-07,NEIGHBOR,202607310811,0.728497316312069,1,18,18
2026-07,NEIGHBOR,202607310812,0.7288027979332313,1,49,19
2026-07,NEIGHBOR,202607311001,0.6867378101142476,1,57,21
2026-07,NEIGHBOR,202607311002,0.728205256653654,1,41,15
2026-07,NEIGHBOR,202607311003,0.4660085332988815,0,51,23
2026-07,NEIGHBOR,202607311004,0.7182196640247004,1,49,19
2026-07,NEIGHBOR,202607311005,0.4018619836160124,0,12,8
2026-07,NEIGHBOR,202607311006,0.3248374958710118,1,47,14
2026-07,NEIGHBOR,202607311007,0.2842927219788175,1,24,13
2026-07,NEIGHBOR,202607311008,0.42165432246237433,0,39,9
2026-07,NEIGHBOR,202607311009,0.3260999136913818,0,45,18
2026-07,NEIGHBOR,202607311010,0.5935344581507516,0,46,22
2026-07,NEIGHBOR,202607311011,0.5546056152145853,1,20,22
2026-07,NEIGHBOR,202607311012,0.8138078406346498,1,61,25
2026-07,NEIGHBOR,202607311101,0.8372634063863158,1,34,25
2026-07,NEIGHBOR,202607311102,0.6651418009851076,1,49,19
2026-07,NEIGHBOR,202607311103,0.703790048265968,1,42,17
2026-07,NEIGHBOR,202607311104,0.6739761744696887,1,17,22
2026-07,NEIGHBOR,202607311105,0.7936257722695349,1,43,21
2026-07,NEIGHBOR,202607311106,0.6038724273624326,0,11,19
2026-07,NEIGHBOR,202607311107,0.5666036359832083,0,18,21
2026-07,NEIGHBOR,202607311108,0.6219728594570341,1,34,18
2026-07,NEIGHBOR,202607311109,0.8014542535926056,1,14,30
2026-07,NEIGHBOR,202607311110,0.545142241225067,0,15,5
2026-07,NEIGHBOR,202607311111,0.6845561674291415,1,27,19
2026-07,NEIGHBOR,202607311112,0.8267154256905506,1,23,19
2026-07,NEIGHBOR,202607311301,0.51480039024805,0,32,12
2026-07,NEIGHBOR,202607311302,0.5265850867087762,1,15,8
2026-07,NEIGHBOR,202607311303,0.5359374756011187,0,33,12
2026-07,NEIGHBOR,202607311304,0.41760207166973623,0,43,16
2026-07,NEIGHBOR,202607311305,0.46925065056803233,0,34,14
2026-07,NEIGHBOR,202607311306,0.8123219112677025,1,47,17
2026-07,NEIGHBOR,202607311307,0.6474340717167842,1,11,21
2026-07,NEIGHBOR,202607311308,0.6045203454562417,1,47,19
2026-07,NEIGHBOR,202607311309,0.6954837618211607,1,45,13
2026-07,NEIGHBOR,202607311311,0.7745498790586431,1,46,22
2026-07,NEIGHBOR,202607311312,0.747107245028623,1,33,16
2026-07,NEIGHBOR,202607311501,0.38146825785905175,0,7,15
2026-07,NEIGHBOR,202607311502,0.27728635001725943,0,9,11
2026-07,NEIGHBOR,202607311503,0.398453540258035,0,46,16
2026-07,NEIGHBOR,202607311504,0.2802113803725518,1,52,13
2026-07,NEIGHBOR,202607311505,0.7445285404129169,1,48,17
2026-07,NEIGHBOR,202607311506,0.7187262902131305,0,52,21
2026-07,NEIGHBOR,202607311507,0.765640320555234,0,59,31
2026-07,NEIGHBOR,202607311508,0.6808560377708104,1,16,26
2026-07,NEIGHBOR,202607311509,0.6936502929001069,0,59,23
2026-07,NEIGHBOR,202607311510,0.7301838840308978,1,57,26
2026-07,NEIGHBOR,202607311511,0.6128310057619333,1,33,25
2026-07,NEIGHBOR,202607311512,0.7396235085232363,0,56,21
2026-07,NEIGHBOR,202607311601,0.8301784715513448,0,49,21
2026-07,NEIGHBOR,202607311602,0.3422534642666737,0,40,13
2026-07,NEIGHBOR,202607311603,0.7266422484836511,0,46,18
2026-07,NEIGHBOR,202607311604,0.4195852679401159,0,7,9
2026-07,NEIGHBOR,202607311605,0.13133663177950566,0,31,12
2026-07,NEIGHBOR,202607311606,0.671874687789877,0,55,20
2026-07,NEIGHBOR,202607311607,0.24715360274245077,0,4,13
2026-07,NEIGHBOR,202607311608,0.34956845645140555,1,10,15
2026-07,NEIGHBOR,202607311609,0.6834271142209357,1,50,24
2026-07,NEIGHBOR,202607311610,0.8067199397258945,1,48,19
2026-07,NEIGHBOR,202607311611,0.7617512053407995,1,25,21
2026-07,NEIGHBOR,202607311612,0.7783704379012493,0,38,19
2026-07,NEIGHBOR,202607311801,0.8659576721704493,1,14,17
2026-07,NEIGHBOR,202607311802,0.6226341403330166,0,36,15
2026-07,NEIGHBOR,202607311803,0.8815446306474978,1,47,26
2026-07,NEIGHBOR,202607311804,0.8529058918791905,0,57,20
2026-07,NEIGHBOR,202607311805,0.8803217732787972,1,49,25
2026-07,NEIGHBOR,202607311806,0.847320395003604,0,13,19
2026-07,NEIGHBOR,202607311807,0.6451162987157341,1,38,10
2026-07,NEIGHBOR,202607311808,0.7738686283184887,1,43,19
2026-07,NEIGHBOR,202607311809,0.7353646937846,1,46,20
2026-07,NEIGHBOR,202607311810,0.6471565038204661,0,6,18
2026-07,NEIGHBOR,202607311811,0.6192421036190632,0,50,18
2026-07,NEIGHBOR,202607311812,0.8360890314003044,1,22,22
2026-07,NEIGHBOR,202607311901,0.5673647312592613,1,29,9
2026-07,NEIGHBOR,202607311902,0.6124175911765334,1,49,23
2026-07,NEIGHBOR,202607311903,0.640642287027558,0,51,21
2026-07,NEIGHBOR,202607311904,0.7896459159908618,1,48,19
2026-07,NEIGHBOR,202607311905,0.6480763445864477,1,37,17
2026-07,NEIGHBOR,202607311906,0.6372243293545531,0,13,23
2026-07,NEIGHBOR,202607311907,0.6677563540840554,1,11,18
2026-07,NEIGHBOR,202607311908,0.831448313534003,1,39,15
2026-07,NEIGHBOR,202607311909,0.6826519813847844,1,30,14
2026-07,NEIGHBOR,202607311910,0.5046936690562066,0,46,17
2026-07,NEIGHBOR,202607311911,0.9268838882843673,1,35,10
2026-07,NEIGHBOR,202607311912,0.7492976316579082,1,19,25
2026-07,NEIGHBOR,202607312001,0.4341405306217662,0,36,17
2026-07,NEIGHBOR,202607312002,0.537325638892402,1,48,17
2026-07,NEIGHBOR,202607312003,0.8412562720256852,1,49,25
2026-07,NEIGHBOR,202607312004,0.6765248043820394,1,50,18
2026-07,NEIGHBOR,202607312005,0.3833204435194744,0,44,20
2026-07,NEIGHBOR,202607312006,0.4895953560146702,1,51,18
2026-07,NEIGHBOR,202607312007,0.7683829987182115,1,37,14
2026-07,NEIGHBOR,202607312008,0.8145807790265545,1,41,20
2026-07,NEIGHBOR,202607312009,0.6628949876475266,0,24,20
2026-07,NEIGHBOR,202607312010,0.7602943849671799,1,47,22
2026-07,NEIGHBOR,202607312011,0.4894919295653328,0,26,12
2026-07,NEIGHBOR,202607312012,0.5574086271333125,1,27,14
2026-07,NEIGHBOR,202607312201,0.8895504367436494,1,59,26
2026-07,NEIGHBOR,202607312202,0.6605503901095812,1,35,10
2026-07,NEIGHBOR,202607312203,0.13606407604197357,0,37,9
2026-07,NEIGHBOR,202607312204,0.49796011127054735,1,40,16
2026-07,NEIGHBOR,202607312205,0.39381053473819594,1,40,13
2026-07,NEIGHBOR,202607312206,0.2667348285903524,0,49,12
2026-07,NEIGHBOR,202607312207,0.6035193239616631,0,51,18
2026-07,NEIGHBOR,202607312208,0.6114085446597758,1,43,16
2026-07,NEIGHBOR,202607312209,0.5836523709921271,0,10,16
2026-07,NEIGHBOR,202607312210,0.6617199678123116,1,37,15
2026-07,NEIGHBOR,202607312211,0.6804163699354261,1,43,25
2026-07,NEIGHBOR,202607312212,0.8239357977869944,1,49,21
2026-07,NEIGHBOR,202607312301,0.8353604281256708,0,39,13
2026-07,NEIGHBOR,202607312302,0.5812517281254889,1,39,17
2026-07,NEIGHBOR,202607312303,0.6909411605472815,1,48,22
2026-07,NEIGHBOR,202607312304,0.4503389246005639,0,46,18
2026-07,NEIGHBOR,202607312305,0.6867327045335613,0,43,18
2026-07,NEIGHBOR,202607312306,0.28167108115049616,0,44,14
2026-07,NEIGHBOR,202607312307,0.38284159058117856,0,40,13
2026-07,NEIGHBOR,202607312308,0.43188957909659353,1,20,19
2026-07,NEIGHBOR,202607312309,0.3698262725988911,1,36,9
2026-07,NEIGHBOR,202607312310,0.3859721575318821,0,24,11
2026-07,NEIGHBOR,202607312311,0.6765873918174317,1,13,14
2026-07,NEIGHBOR,202607312312,0.6989049118633716,1,3,1
2026-07,NEIGHBOR,202607312401,0.6059295019102402,1,47,17
2026-07,NEIGHBOR,202607312402,0.2787933474533224,0,40,11
2026-07,NEIGHBOR,202607312403,0.22969994096792207,1,49,14
2026-07,NEIGHBOR,202607312404,0.5656833982127984,1,12,15
2026-07,NEIGHBOR,202607312405,0.861589421791332,1,50,22
2026-07,NEIGHBOR,202607312406,0.8113966838496535,1,57,26
2026-07,NEIGHBOR,202607312407,0.8792979226345888,0,53,26
2026-07,NEIGHBOR,202607312408,0.625354225070279,1,63,25
2026-07,NEIGHBOR,202607312409,0.7042870367104174,0,45,22
2026-07,NEIGHBOR,202607312410,0.4710808822768739,1,41,16
2026-07,NEIGHBOR,202607312411,0.5387172929834446,0,55,20
2026-07,NEIGHBOR,202607312412,0.6109511868527056,1,45,27
2026-07,FSTATE_NEIGHBOR,202607010201,0.24045355531075813,0,25,8
2026-07,FSTATE_NEIGHBOR,202607010202,0.3078942453064961,1,20,7
2026-07,FSTATE_NEIGHBOR,202607010203,0.3393434724947611,0,14,6
2026-07,FSTATE_NEIGHBOR,202607010204,0.5815391733296169,1,33,11
2026-07,FSTATE_NEIGHBOR,202607010205,0.5898805238700756,1,15,17
2026-07,FSTATE_NEIGHBOR,202607010206,0.25153616256401556,0,36,9
2026-07,FSTATE_NEIGHBOR,202607010207,0.6091514539394177,1,33,13
2026-07,FSTATE_NEIGHBOR,202607010208,0.38714771400600806,1,37,14
2026-07,FSTATE_NEIGHBOR,202607010209,0.5036178363019378,0,6,7
2026-07,FSTATE_NEIGHBOR,202607010210,0.6108913898752906,1,11,5
2026-07,FSTATE_NEIGHBOR,202607010211,0.6184062136030934,1,20,13
2026-07,FSTATE_NEIGHBOR,202607010212,0.48685711753512934,0,23,12
2026-07,FSTATE_NEIGHBOR,202607010501,0.6208444747305482,1,32,11
2026-07,FSTATE_NEIGHBOR,202607010502,0.7188130446675218,1,2,8
2026-07,FSTATE_NEIGHBOR,202607010503,0.4825554942989367,0,22,10
2026-07,FSTATE_NEIGHBOR,202607010504,0.5022163756752159,1,17,5
2026-07,FSTATE_NEIGHBOR,202607010505,0.8344053752840414,0,10,12
2026-07,FSTATE_NEIGHBOR,202607010506,0.381994340480133,1,27,9
2026-07,FSTATE_NEIGHBOR,202607010507,0.5141865463199393,1,24,9
2026-07,FSTATE_NEIGHBOR,202607010508,0.556788165295002,1,14,3
2026-07,FSTATE_NEIGHBOR,202607010509,0.854103619921576,1,17,14
2026-07,FSTATE_NEIGHBOR,202607010510,0.6467338196445231,0,26,12
2026-07,FSTATE_NEIGHBOR,202607010511,0.6925252166768737,1,17,12
2026-07,FSTATE_NEIGHBOR,202607010512,0.8630098626999595,1,29,16
2026-07,FSTATE_NEIGHBOR,202607010601,0.5321269661732182,1,27,11
2026-07,FSTATE_NEIGHBOR,202607010602,0.3677789327572517,0,13,4
2026-07,FSTATE_NEIGHBOR,202607010603,0.8498314183677976,1,32,15
2026-07,FSTATE_NEIGHBOR,202607010604,0.2093311649066712,0,31,9
2026-07,FSTATE_NEIGHBOR,202607010605,0.2957680133308559,1,1,7
2026-07,FSTATE_NEIGHBOR,202607010606,0.3560912154952989,1,24,10
2026-07,FSTATE_NEIGHBOR,202607010607,0.3535986523741494,1,25,9
2026-07,FSTATE_NEIGHBOR,202607010608,0.23593725298825852,0,20,5
2026-07,FSTATE_NEIGHBOR,202607010609,0.5578525838332701,0,26,9
2026-07,FSTATE_NEIGHBOR,202607010610,0.5350419795408353,1,19,9
2026-07,FSTATE_NEIGHBOR,202607010611,0.38765269783331074,0,22,9
2026-07,FSTATE_NEIGHBOR,202607010612,0.892832346882366,1,19,11
2026-07,FSTATE_NEIGHBOR,202607010701,0.4140499937528174,1,26,13
2026-07,FSTATE_NEIGHBOR,202607010702,0.4407901599216726,1,12,6
2026-07,FSTATE_NEIGHBOR,202607010703,0.2108224769420149,0,24,9
2026-07,FSTATE_NEIGHBOR,202607010704,0.46295270263467986,0,33,14
2026-07,FSTATE_NEIGHBOR,202607010705,0.5549400514327968,0,45,16
2026-07,FSTATE_NEIGHBOR,202607010706,0.5025512572614349,0,19,7
2026-07,FSTATE_NEIGHBOR,202607010707,0.7310322375217907,1,24,9
2026-07,FSTATE_NEIGHBOR,202607010708,0.7098529616224123,1,22,6
2026-07,FSTATE_NEIGHBOR,202607010709,0.7440360353473792,1,16,13
2026-07,FSTATE_NEIGHBOR,202607010710,0.6873861287026839,1,27,10
2026-07,FSTATE_NEIGHBOR,202607010711,0.6936785883743919,1,0,0
2026-07,FSTATE_NEIGHBOR,202607010712,0.7730899724945364,0,37,17
2026-07,FSTATE_NEIGHBOR,202607010801,0.8271720259933749,1,47,16
2026-07,FSTATE_NEIGHBOR,202607010802,0.3166036675171738,0,26,9
2026-07,FSTATE_NEIGHBOR,202607010803,0.36618967421829496,1,16,4
2026-07,FSTATE_NEIGHBOR,202607010804,0.6553800604489524,1,19,6
2026-07,FSTATE_NEIGHBOR,202607010805,0.45150955068607146,1,38,18
2026-07,FSTATE_NEIGHBOR,202607010806,0.6082862334174353,1,42,17
2026-07,FSTATE_NEIGHBOR,202607010807,0.15514661750228229,0,31,10
2026-07,FSTATE_NEIGHBOR,202607010808,0.5464054711527377,0,21,5
2026-07,FSTATE_NEIGHBOR,202607010809,0.7478623989499016,1,36,12
2026-07,FSTATE_NEIGHBOR,202607010810,0.7108248211834178,1,30,14
2026-07,FSTATE_NEIGHBOR,202607010811,0.7443928686881421,1,36,13
2026-07,FSTATE_NEIGHBOR,202607010812,0.8558082677156232,1,34,13
2026-07,FSTATE_NEIGHBOR,202607011001,0.814951344643839,1,33,22
2026-07,FSTATE_NEIGHBOR,202607011002,0.7600207756332426,0,27,16
2026-07,FSTATE_NEIGHBOR,202607011003,0.6432277236499826,1,25,11
2026-07,FSTATE_NEIGHBOR,202607011004,0.6781202617021226,1,32,16
2026-07,FSTATE_NEIGHBOR,202607011005,0.7135752788739915,1,33,10
2026-07,FSTATE_NEIGHBOR,202607011006,0.2669403534915564,1,24,9
2026-07,FSTATE_NEIGHBOR,202607011007,0.35760128612933273,0,20,4
2026-07,FSTATE_NEIGHBOR,202607011009,0.2693944945909294,0,24,7
2026-07,FSTATE_NEIGHBOR,202607011010,0.5027482061914893,1,9,9
2026-07,FSTATE_NEIGHBOR,202607011011,0.5503138336168621,1,36,12
2026-07,FSTATE_NEIGHBOR,202607011012,0.29217903392509836,0,17,9
2026-07,FSTATE_NEIGHBOR,202607011101,0.3250137615549628,0,1,8
2026-07,FSTATE_NEIGHBOR,202607011102,0.3224397201129902,0,22,7
2026-07,FSTATE_NEIGHBOR,202607011103,0.6652349008308289,0,6,6
2026-07,FSTATE_NEIGHBOR,202607011104,0.7456695899595793,1,10,12
2026-07,FSTATE_NEIGHBOR,202607011105,0.11705863711865863,0,31,11
2026-07,FSTATE_NEIGHBOR,202607011106,0.8006197080496692,1,23,7
2026-07,FSTATE_NEIGHBOR,202607011107,0.38716039249467327,1,32,10
2026-07,FSTATE_NEIGHBOR,202607011108,0.2258322061807492,0,19,3
2026-07,FSTATE_NEIGHBOR,202607011109,0.6711680030904533,1,20,10
2026-07,FSTATE_NEIGHBOR,202607011110,0.7979086546294738,1,27,14
2026-07,FSTATE_NEIGHBOR,202607011111,0.5482056407929696,1,23,13
2026-07,FSTATE_NEIGHBOR,202607011112,0.8376761611372623,1,32,13
2026-07,FSTATE_NEIGHBOR,202607011601,0.6332828512876956,0,37,13
2026-07,FSTATE_NEIGHBOR,202607011602,0.5704722229428815,0,14,5
2026-07,FSTATE_NEIGHBOR,202607011603,0.26541077875399915,0,28,11
2026-07,FSTATE_NEIGHBOR,202607011604,0.41050015218792363,0,35,13
2026-07,FSTATE_NEIGHBOR,202607011605,0.733828234164418,1,5,10
2026-07,FSTATE_NEIGHBOR,202607011606,0.35361773786409756,0,27,12
2026-07,FSTATE_NEIGHBOR,202607011607,0.5456889313317732,1,22,12
2026-07,FSTATE_NEIGHBOR,202607011608,0.5100255224311654,0,29,13
2026-07,FSTATE_NEIGHBOR,202607011609,0.7181248241266889,1,34,19
2026-07,FSTATE_NEIGHBOR,202607011610,0.7533821240649686,0,30,15
2026-07,FSTATE_NEIGHBOR,202607011611,0.7338061116400084,1,29,13
2026-07,FSTATE_NEIGHBOR,202607011612,0.7181076806769112,0,29,17
2026-07,FSTATE_NEIGHBOR,202607011701,0.6480446566927895,0,38,15
2026-07,FSTATE_NEIGHBOR,202607011702,0.6671622882831937,1,36,15
2026-07,FSTATE_NEIGHBOR,202607011703,0.5284926836930312,0,41,12
2026-07,FSTATE_NEIGHBOR,202607011704,0.5229200141715092,0,36,14
2026-07,FSTATE_NEIGHBOR,202607011705,0.6706006143129061,1,36,14
2026-07,FSTATE_NEIGHBOR,202607011706,0.8053784854861873,1,28,18
2026-07,FSTATE_NEIGHBOR,202607011707,0.5949554290535444,0,25,8
2026-07,FSTATE_NEIGHBOR,202607011708,0.7315152369271197,1,26,7
2026-07,FSTATE_NEIGHBOR,202607011709,0.6608617860207942,0,36,14
2026-07,FSTATE_NEIGHBOR,202607011710,0.8492345797400355,0,29,15
2026-07,FSTATE_NEIGHBOR,202607011711,0.6553077705645939,1,41,14
2026-07,FSTATE_NEIGHBOR,202607011712,0.7507077868592378,1,33,21
2026-07,FSTATE_NEIGHBOR,202607011901,0.6951925505811016,1,26,6
2026-07,FSTATE_NEIGHBOR,202607011903,0.3154234512757061,0,19,8
2026-07,FSTATE_NEIGHBOR,202607011904,0.5754112809572717,1,30,8
2026-07,FSTATE_NEIGHBOR,202607011905,0.6732494344215474,1,13,11
2026-07,FSTATE_NEIGHBOR,202607011906,0.48612285778054815,1,30,10
2026-07,FSTATE_NEIGHBOR,202607011907,0.7619611729389738,0,17,7
2026-07,FSTATE_NEIGHBOR,202607011908,0.7332415815919291,1,39,14
2026-07,FSTATE_NEIGHBOR,202607011909,0.699386466683168,0,16,6
2026-07,FSTATE_NEIGHBOR,202607011910,0.9171936333544901,1,34,15
2026-07,FSTATE_NEIGHBOR,202607011911,0.7125398662312388,0,13,13
2026-07,FSTATE_NEIGHBOR,202607011912,0.6898536127520074,1,2,1
2026-07,FSTATE_NEIGHBOR,202607012001,0.5149399260762262,0,20,6
2026-07,FSTATE_NEIGHBOR,202607012002,0.4598360793551836,0,30,9
2026-07,FSTATE_NEIGHBOR,202607012003,0.34409499336045685,0,20,6
2026-07,FSTATE_NEIGHBOR,202607012004,0.48183159307315776,1,29,7
2026-07,FSTATE_NEIGHBOR,202607012005,0.736693555271146,0,32,16
2026-07,FSTATE_NEIGHBOR,202607012006,0.28759649319158187,0,30,9
2026-07,FSTATE_NEIGHBOR,202607012007,0.8943018783727693,1,40,13
2026-07,FSTATE_NEIGHBOR,202607012008,0.6902424871023138,1,21,10
2026-07,FSTATE_NEIGHBOR,202607012009,0.49846870246728414,0,4,8
2026-07,FSTATE_NEIGHBOR,202607012010,0.7400155830103065,1,31,17
2026-07,FSTATE_NEIGHBOR,202607012011,0.5631523318494192,1,22,15
2026-07,FSTATE_NEIGHBOR,202607012201,0.9065667990996096,1,34,18
2026-07,FSTATE_NEIGHBOR,202607012202,0.2798232621976979,0,6,11
2026-07,FSTATE_NEIGHBOR,202607012203,0.21857644326666695,1,23,6
2026-07,FSTATE_NEIGHBOR,202607012204,0.23772278436891112,0,23,7
2026-07,FSTATE_NEIGHBOR,202607012205,0.3183747549454329,0,32,11
2026-07,FSTATE_NEIGHBOR,202607012206,0.336497353976514,0,2,9
2026-07,FSTATE_NEIGHBOR,202607012207,0.5898667780774687,1,25,9
2026-07,FSTATE_NEIGHBOR,202607012208,0.8313116067218699,1,36,13
2026-07,FSTATE_NEIGHBOR,202607012209,0.6699005732888824,1,28,5
2026-07,FSTATE_NEIGHBOR,202607012210,0.5957307388051845,1,36,18
2026-07,FSTATE_NEIGHBOR,202607012211,0.7586470089786161,0,36,15
2026-07,FSTATE_NEIGHBOR,202607012212,0.7317175153099044,1,27,16
2026-07,FSTATE_NEIGHBOR,202607012301,0.826193940212527,0,35,13
2026-07,FSTATE_NEIGHBOR,202607012302,0.7311810483353391,1,19,7
2026-07,FSTATE_NEIGHBOR,202607012303,0.632257361306759,1,36,16
2026-07,FSTATE_NEIGHBOR,202607012304,0.6095991920869236,1,29,12
2026-07,FSTATE_NEIGHBOR,202607012305,0.8370399098278959,1,35,18
2026-07,FSTATE_NEIGHBOR,202607012306,0.5203236158474318,1,12,10
2026-07,FSTATE_NEIGHBOR,202607012307,0.22300347962336634,0,28,10
2026-07,FSTATE_NEIGHBOR,202607012308,0.3490635654732352,0,20,9
2026-07,FSTATE_NEIGHBOR,202607012309,0.23307134210722297,0,20,5
2026-07,FSTATE_NEIGHBOR,202607012310,0.3623756103973553,0,28,10
2026-07,FSTATE_NEIGHBOR,202607012311,0.2768874585572378,1,28,8
2026-07,FSTATE_NEIGHBOR,202607012312,0.7149768569662166,1,19,7
2026-07,FSTATE_NEIGHBOR,202607012401,0.6796771990145262,1,28,9
2026-07,FSTATE_NEIGHBOR,202607012402,0.5531863175021751,0,20,5
2026-07,FSTATE_NEIGHBOR,202607012403,0.37415148959795685,1,36,17
2026-07,FSTATE_NEIGHBOR,202607012404,0.5464547066582611,1,12,7
2026-07,FSTATE_NEIGHBOR,202607012405,0.8280204387970264,1,23,7
2026-07,FSTATE_NEIGHBOR,202607012406,0.3098800641054547,0,18,6
2026-07,FSTATE_NEIGHBOR,202607012407,0.6680657232605254,1,5,10
2026-07,FSTATE_NEIGHBOR,202607012408,0.756759584396676,1,4,13
2026-07,FSTATE_NEIGHBOR,202607012409,0.8107451887755017,1,40,16
2026-07,FSTATE_NEIGHBOR,202607012410,0.6978557011975774,1,36,14
2026-07,FSTATE_NEIGHBOR,202607012411,0.8533132295434064,0,29,13
2026-07,FSTATE_NEIGHBOR,202607012412,0.668432136918102,0,29,9
2026-07,FSTATE_NEIGHBOR,202607020401,0.3546723570813546,0,26,12
2026-07,FSTATE_NEIGHBOR,202607020402,0.7606525548289043,1,31,12
2026-07,FSTATE_NEIGHBOR,202607020403,0.3151515091368,0,25,9
2026-07,FSTATE_NEIGHBOR,202607020404,0.4152615905194205,0,27,10
2026-07,FSTATE_NEIGHBOR,202607020405,0.41688608398211485,0,29,13
2026-07,FSTATE_NEIGHBOR,202607020406,0.2506679356019726,0,25,10
2026-07,FSTATE_NEIGHBOR,202607020407,0.307024259029725,0,13,6
2026-07,FSTATE_NEIGHBOR,202607020408,0.48139502383014954,0,23,10
2026-07,FSTATE_NEIGHBOR,202607020409,0.40006942877893603,0,11,13
2026-07,FSTATE_NEIGHBOR,202607020410,0.3751424495794101,1,36,13
2026-07,FSTATE_NEIGHBOR,202607020411,0.5279700846698592,0,36,18
2026-07,FSTATE_NEIGHBOR,202607020412,0.6086966020272349,0,35,15
2026-07,FSTATE_NEIGHBOR,202607020501,0.6138597884051328,0,31,8
2026-07,FSTATE_NEIGHBOR,202607020502,0.5695988049515126,1,23,7
2026-07,FSTATE_NEIGHBOR,202607020503,0.6766320791356772,1,30,15
2026-07,FSTATE_NEIGHBOR,202607020504,0.39264959349415146,1,14,9
2026-07,FSTATE_NEIGHBOR,202607020505,0.7171693746686149,1,28,10
2026-07,FSTATE_NEIGHBOR,202607020506,0.7520130040660556,1,31,12
2026-07,FSTATE_NEIGHBOR,202607020507,0.4859885235660624,0,26,13
2026-07,FSTATE_NEIGHBOR,202607020508,0.7581124350936264,1,20,11
2026-07,FSTATE_NEIGHBOR,202607020509,0.6249191364412114,0,26,11
2026-07,FSTATE_NEIGHBOR,202607020510,0.5616359560555457,0,7,16
2026-07,FSTATE_NEIGHBOR,202607020511,0.6489165365418988,1,11,13
2026-07,FSTATE_NEIGHBOR,202607020512,0.8554720140185598,1,31,18
2026-07,FSTATE_NEIGHBOR,202607020601,0.6174978769085329,0,26,7
2026-07,FSTATE_NEIGHBOR,202607020602,0.26433090399502773,0,21,6
2026-07,FSTATE_NEIGHBOR,202607020603,0.8304958697390249,1,46,18
2026-07,FSTATE_NEIGHBOR,202607020604,0.46002354059159584,0,15,9
2026-07,FSTATE_NEIGHBOR,202607020605,0.5644926129469827,1,33,12
2026-07,FSTATE_NEIGHBOR,202607020606,0.21071754067012088,0,18,2
2026-07,FSTATE_NEIGHBOR,202607020607,0.23020442104325023,1,29,8
2026-07,FSTATE_NEIGHBOR,202607020608,0.2749904375410127,0,18,6
2026-07,FSTATE_NEIGHBOR,202607020609,0.3369827244529958,0,21,7
2026-07,FSTATE_NEIGHBOR,202607020610,0.3137452479548731,0,6,9
2026-07,FSTATE_NEIGHBOR,202607020611,0.3613693905983461,0,24,10
2026-07,FSTATE_NEIGHBOR,202607020612,0.8267114938911432,1,39,17
2026-07,FSTATE_NEIGHBOR,202607020701,0.20457887673262132,0,21,7
2026-07,FSTATE_NEIGHBOR,202607020702,0.24342376407762484,0,22,11
2026-07,FSTATE_NEIGHBOR,202607020703,0.11996849626116356,0,14,5
2026-07,FSTATE_NEIGHBOR,202607020704,0.293226093381724,1,35,10
2026-07,FSTATE_NEIGHBOR,202607020705,0.5519435944950528,0,26,9
