actual_combo,coverage,date,head,head_hit,head_prob,invest,kelly_hit,kelly_invest,kelly_raw,kelly_return,kelly_total,model,payout100,race_code,return,score,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n,winner
3-4-6,0.5051550536798756,2026-08-07,3,1,0.2728981768997983,2000,0,0,0.07310635785410735,0,0,3まくり,15920,202608071003,31840,70.79866666666668,1.9734157203728315,0.13785589320095779,14.315062450729679,1,13,3
2-1-3,0.5200416287808078,2026-08-07,3,0,0.21450406252672838,2000,0,0,0.08462997197811711,0,0,3まくり,27720,202608071707,0,53.085666666666675,3.7929577166073067,0.11155104205650007,34.00199269036135,0,11,2
5-2-1,0.49999999999999994,2026-08-07,5,1,0.14246476361378593,2000,0,0,0.032294379420603286,0,0,5頭展開,6090,202608070401,0,49.995000000000005,1.7703007863099647,0.07123238180689295,24.852472167913074,0,10,5
4-6-5,0.49999999999999994,2026-08-07,5,0,0.17120675548462003,2000,0,0,0.06607097765558761,0,0,5頭展開,8050,202608071802,0,58.294000000000004,4.09306990074411,0.08560337774231,47.81435042277643,0,10,4
5-1-2,0.49999999999999994,2026-08-07,5,1,0.1644538221124951,2000,0,0,0.03433324651992215,0,0,5頭展開,1330,202608072002,0,57.58000000000001,1.6579185371826612,0.08222691105624753,20.16272429410072,0,10,5
1-5-2,0.49999999999999994,2026-08-07,5,0,0.2384614771107752,2000,0,1000,0.09378459920496802,0,1000,5頭展開,1920,202608072006,0,71.292,4.24617385133029,0.11923073855538759,35.613080173597744,0,10,1
5-4-2,0.49999999999999994,2026-08-07,5,1,0.1845759614499591,2000,0,0,0.06179807791670397,0,0,5頭展開,26400,202608072402,52800,65.94166666666668,2.8397847459802703,0.09228798072497954,30.770905633344594,1,10,5
1-3-6,0.587971210461052,2026-08-08,3,0,0.31162180742711815,2000,0,0,0.04218656187692026,0,0,3まくり,490,202608080508,0,75.91766666666666,1.2443094905991996,0.18322465131898352,6.791168555332267,0,13,1
3-1-6,0.5803851711925442,2026-08-08,3,1,0.20949579330573104,2000,0,0,0.0625161478444105,0,0,3まくり,3440,202608081203,0,52.40600000000001,1.929625237297202,0.12158825186186456,15.8701618597941,0,11,3
1-3-4,0.5271780778229163,2026-08-08,3,0,0.272849291206151,2000,0,0,0.07302161676396844,0,0,3まくり,490,202608081706,0,70.24600000000002,1.882793802447176,0.14384016487340381,13.089485847741171,0,10,1
3-1-5,0.5169254197874421,2026-08-08,3,1,0.28948303727864316,2000,0,0,0.02852668299853763,0,0,3まくり差し,1110,202608081902,0,72.84100000000001,1.2002891983760156,0.14964114056660638,8.02111768081424,0,12,3
4-3-5,0.49999999999999994,2026-08-08,5,0,0.16137582025744523,2000,0,0,0.01627612231915519,0,0,5頭展開,33170,202608080204,0,50.20500000000001,1.2322996540394209,0.0806879101287226,15.272420020217591,0,10,4
5-4-1,0.49999999999999994,2026-08-08,5,1,0.11260245882342122,2000,0,0,0.02880876326822539,0,0,5頭展開,8500,202608080405,0,42.349666666666664,1.988881620750335,0.056301229411710604,35.325722751209575,0,10,5
1-3-5,0.49999999999999994,2026-08-08,5,0,0.1713673375472605,2000,0,0,0.06216870445587085,0,0,5頭展開,3460,202608080412,0,54.66966666666666,3.4172633650249353,0.08568366877363023,39.882318462029055,0,10,1
1-2-5,0.49999999999999994,2026-08-08,5,0,0.2127606005263772,2000,0,0,0.07885843765829297,0,0,5頭展開,4060,202608081007,0,67.449,3.5604899782248984,0.10638030026318859,33.4694484732241,0,10,1
3-1-6,0.49999999999999994,2026-08-08,5,0,0.1396842748467142,2000,0,0,0.04937951948129363,0,0,5頭展開,23420,202608081210,0,35.473000000000006,3.2446174006584667,0.06984213742335708,46.45644478190582,0,10,3
2-1-4,0.49999999999999994,2026-08-08,5,0,0.17462223089656698,2000,0,0,0.04428836089680238,0,0,5頭展開,4140,202608081405,0,55.72966666666667,1.9395375802160228,0.08731111544828347,22.214096913752737,0,10,2
5-1-4,0.49999999999999994,2026-08-08,5,1,0.14903699166893022,2000,0,0,0.01452397659963202,0,0,5頭展開,2300,202608081603,0,48.084333333333326,1.2240483277693837,0.0745184958344651,16.42610085002892,0,10,5
4-6-1,0.49999999999999994,2026-08-08,5,0,0.20749950103933212,2000,0,0,0.08863196748907667,0,0,5頭展開,49660,202608081612,0,65.855,6.2545021193442105,0.10374975051966605,60.2845027387189,0,10,4
5-2-1,0.49999999999999994,2026-08-08,5,1,0.17437632370247036,2000,0,0,0.06110414704235066,0,0,5頭展開,17620,202608081710,0,55.60433333333334,3.138343701646818,0.08718816185123517,35.99506670414291,0,10,5
4-5-1,0.49999999999999994,2026-08-08,5,0,0.20092962733841901,2000,0,0,0.05620833299840086,0,0,5頭展開,9490,202608081807,0,60.234,2.142462584703661,0.1004648136692095,21.325501998719023,0,10,4
1-3-5,0.49999999999999994,2026-08-08,5,0,0.13765218003646948,2000,0,0,0.04719776575160112,0,0,5頭展開,1270,202608081808,0,46.658,3.0320265007827376,0.06882609001823473,44.05344688299793,0,10,1
1-3-5,0.5085599493172663,2026-08-09,3,0,0.1889830566309158,2000,0,0,0.044103084035772316,0,0,3まくり,1150,202608091208,0,49.29900000000001,1.7665321677093702,0.09610921370204062,18.380466343070943,0,13,1
3-1-4,0.5300552809533434,2026-08-09,3,1,0.18086767758210023,2000,0,0,0.034147198334996014,0,0,3まくり,1940,202608091311,0,35.296,1.5001972741837615,0.09586986765615887,15.64826687321901,0,14,3
5-1-4,0.49999999999999994,2026-08-09,5,1,0.17153977814901442,2000,0,0,0.02920330902972302,0,0,5頭展開,4250,202608090310,0,50.13700000000001,1.4719844196431477,0.0857698890745072,17.162018460399942,0,10,5
1-4-5,0.49999999999999994,2026-08-09,5,0,0.19291798639721938,2000,0,0,0.04548665881131119,0,0,5頭展開,1570,202608090502,0,58.401,1.806301339587945,0.09645899319860968,18.726106086021023,0,10,1
2-4-1,0.49999999999999994,2026-08-09,5,0,0.2576235837180376,2000,0,1100,0.10432518584406299,0,1100,5頭展開,7320,202608090503,0,73.013,4.711697393422049,0.12881179185901878,36.57815270964386,0,10,2
2-4-5,0.49999999999999994,2026-08-09,5,0,0.18867859929910172,2000,0,0,0.07207626736191412,0,0,5頭展開,2610,202608090506,0,57.67966666666666,3.9320643268296966,0.09433929964955085,41.68002456491013,0,10,2
5-4-1,0.49999999999999994,2026-08-09,5,1,0.22895101798880746,2000,0,0,0.07441800802369725,0,0,5頭展開,4800,202608090907,0,70.10133333333334,2.6451093323326873,0.11447550899440372,23.106333883713038,0,10,5
1-2-3,0.49999999999999994,2026-08-09,5,0,0.20008155917668263,2000,0,0,0.09069602223115457,0,0,5頭展開,380,202608090910,0,65.36133333333335,9.734600411942752,0.1000407795883413,97.30632300147747,0,10,1
1-2-3,0.49999999999999994,2026-08-09,5,0,0.1688488160820968,2000,0,0,0.06237794499198065,0,0,5頭展開,1280,202608091203,0,48.997,3.5905163918631677,0.08442440804104838,42.5293641397806,0,10,1
2-4-5,0.49999999999999994,2026-08-09,5,0,0.20003601729137777,2000,0,0,0.08078835332837557,0,0,5頭展開,1330,202608091301,0,65.347,4.781038292519206,0.10001800864568887,47.801774472994225,0,10,2
3-1-2,0.49999999999999994,2026-08-09,5,0,0.2547224635185416,2000,0,1100,0.10718423308873136,0,1100,5頭展開,5820,202608091310,0,72.239,5.6356308321487925,0.12736123175927078,44.2491859909212,0,10,3
3-5-1,0.49999999999999994,2026-08-09,5,0,0.14128746039297913,2000,0,0,0.05150315254631083,0,0,5頭展開,39430,202608091511,0,44.702999999999996,3.5006966147186094,0.07064373019648955,49.55424359644824,0,10,3
4-1-6,0.49999999999999994,2026-08-09,5,0,0.15794493300193724,2000,0,0,0.025777013113809467,0,0,5頭展開,10400,202608091603,0,47.49366666666666,1.4463039094035628,0.0789724665009686,18.314027324774308,0,10,4
2-6-1,0.49999999999999994,2026-08-09,5,0,0.15556564918409657,2000,0,0,0.04133665468448808,0,0,5頭展開,9830,202608091810,0,30.682,2.0459637602697662,0.07778282459204827,26.303541572324498,0,10,2
1-3-2,0.49999999999999994,2026-08-09,5,0,0.14398266673935092,2000,0,0,0.058557341272034616,0,0,5頭展開,820,202608091811,0,35.246,5.045090975215088,0.07199133336967545,70.07914340617293,0,10,1
1-3-2,0.49999999999999994,2026-08-09,5,0,0.17259975068234218,2000,0,0,0.07196992167002633,0,0,5頭展開,930,202608091812,0,52.406,5.588914096352142,0.08629987534117108,64.76155468657832,0,10,1
4-3-1,0.49999999999999994,2026-08-09,5,0,0.2653419725643366,2000,0,1200,0.11943995401676272,0,1200,5頭展開,27230,202608092404,0,74.42166666666668,8.8296035742217,0.13267098628216828,66.55263386255875,0,10,4
3-4-1,0.5176146222021023,2026-08-10,3,1,0.22874192706494886,2000,0,0,0.06377462042228653,0,0,3まくり,10230,202608100808,20460,64.08500000000001,2.029256440530567,0.11840016615950434,17.13896615480106,1,12,3
1-4-3,0.5492917476016235,2026-08-10,3,0,0.16080791262767258,2000,0,0,0.036199189460023096,0,0,3まくり,450,202608101307,0,45.470000000000006,1.6330499620082546,0.08833045935542344,18.48795957730957,0,13,1
1-3-6,0.5022164980059096,2026-08-10,3,0,0.3163221814662057,2000,0,0,0.10543923889252138,0,0,3まくり,2480,202608101310,0,81.47200000000001,2.660126946033852,0.15886221821754767,16.744868451925083,0,13,1
1-3-5,0.529826809992878,2026-08-10,3,0,0.21499703785905933,2000,0,0,0.0644135624308354,0,0,3まくり差し,2370,202608101608,0,53.05900000000002,2.153108420145645,0.11391119472678343,18.90164022342041,0,9,1
3-1-5,0.5432368313529612,2026-08-10,3,1,0.26831273904451436,2000,0,0,0.07899359165084646,0,0,3まくり,2640,202608102007,0,69.77033333333335,2.0107232347510138,0.14575736217017593,13.79500290629187,0,14,3
1-3-2,0.5078375505912164,2026-08-10,3,0,0.24478669511129078,2000,0,0,0.07710621094410884,0,0,3まくり,1160,202608102105,0,66.47933333333333,2.4303578530037337,0.1243118756626368,19.55048815769902,0,12,1
1-2-4,0.5019932187060154,2026-08-10,3,0,0.17711607470842686,2000,0,0,0.03990501927565212,0,0,3まくり差し,1290,202608101801,0,38.88900000000001,1.7418884404170663,0.08891106842745829,19.591356523156133,0,8,1
1-2-4,0.49999999999999994,2026-08-10,5,0,0.17357518386952567,2000,0,0,0.07359576728172294,0,0,5頭展開,860,202608100507,0,51.285000000000004,6.094713554069539,0.08678759193476282,70.22563269932482,0,10,1
5-4-2,0.49999999999999994,2026-08-10,5,1,0.12692332577774917,2000,0,0,0.036983220185685665,0,0,5頭展開,13650,202608100511,0,39.293,2.3080906578220057,0.06346166288887457,36.36984208660936,0,10,5
1-3-5,0.49999999999999994,2026-08-10,5,0,0.1737852990381196,2000,0,0,0.06856931921410235,0,0,5頭展開,860,202608100811,0,51.69300000000001,4.4170179956277495,0.08689264951905978,50.83304537352015,0,10,1
1-3-5,0.49999999999999994,2026-08-10,5,0,0.14040936929933673,2000,0,0,0.030074654892634094,0,0,5頭展開,1860,202608101301,0,31.899,1.6968166582295525,0.07020468464966835,24.16956456249203,0,10,1
1-3-2,0.49999999999999994,2026-08-10,5,0,0.12474885417171919,2000,0,0,0.03508562818782579,0,0,5頭展開,910,202608101410,0,41.53900000000001,2.2055196109431177,0.062374427085859586,35.35935661432494,0,10,1
4-1-5,0.49999999999999994,2026-08-10,5,0,0.1795991230139401,2000,0,0,0.023404419498796476,0,0,5頭展開,2030,202608101607,0,55.175000000000004,1.3208474633258094,0.08979956150697004,14.708840902561514,0,10,4
1-3-6,0.49999999999999994,2026-08-10,5,0,0.16918528608995992,2000,0,0,0.07259059061980565,0,0,5頭展開,3330,202608101805,0,48.73799999999999,6.536549778744628,0.08459264304497995,77.27090138641238,0,10,1
1-3-6,0.49999999999999994,2026-08-10,5,0,0.14791798677253723,2000,0,0,0.06070513970494306,0,0,5頭展開,2340,202608101807,0,45.962,5.241441774643951,0.0739589933862686,70.86956615633291,0,10,1
1-3-2,0.49999999999999994,2026-08-10,5,0,0.1256532843029415,2000,0,0,0.05426936265037406,0,0,5頭展開,1050,202608101812,0,41.722,6.943454437456736,0.06282664215147074,110.51767529954158,0,10,1
5-4-2,0.49999999999999994,2026-08-10,5,1,0.21275123721342898,2000,0,0,0.028229428993739834,0,0,5頭展開,1200,202608102305,0,68.28833333333334,1.3228117218069462,0.10637561860671448,12.435290521764822,0,10,5
4-6-1,0.49999999999999994,2026-08-10,5,0,0.12558596585558854,2000,0,0,0.03793211548247871,0,0,5頭展開,12090,202608102410,0,40.61366666666667,2.4299679961195775,0.06279298292779426,38.698081900549326,0,10,4
1-2-4,0.49999999999999994,2026-08-10,5,0,0.17858745401167356,2000,0,0,0.07560094515571637,0,0,5頭展開,680,202608102411,0,56.80833333333333,6.028215285339787,0.08929372700583676,67.50995268621442,0,10,1
3-1-5,0.5333161364313829,2026-08-11,3,1,0.31244738161079655,2000,0,0,0.04703132264885038,0,0,3まくり,1420,202608110707,0,79.85100000000001,1.3277066575551444,0.16663323039877193,7.967838434013396,0,13,3
1-3-4,0.5458921952061343,2026-08-11,3,0,0.31507223609616614,2000,0,0,0.08915486734024636,0,0,3まくり,490,202608110709,0,83.37866666666667,1.8911165194246604,0.17199547461104156,10.995152771904714,0,14,1
1-3-2,0.5428305175964324,2026-08-11,3,0,0.21975522342172224,2000,0,0,0.08507412097543582,0,0,3まくり,2260,202608111311,0,60.896,3.189801676620908,0.11928984167453313,26.739927154265725,0,14,1
5-3-1,0.49999999999999994,2026-08-11,5,1,0.17721283146864256,2000,0,0,0.06866352436732398,0,0,5頭展開,58150,202608110111,0,58.36566666666667,4.137934937809948,0.08860641573432126,46.70017293349492,0,10,5
2-6-5,0.49999999999999994,2026-08-11,5,0,0.24089611747629835,2000,0,0,0.09560250596900868,0,0,5頭展開,54620,202608110412,0,69.96166666666667,4.384403257027967,0.12044805873814916,36.40077974655898,0,10,2
5-4-1,0.49999999999999994,2026-08-11,5,1,0.2099836267283335,2000,0,0,0.08614845918889316,0,0,5頭展開,3080,202608110708,0,66.03333333333335,5.091818023635002,0.10499181336416674,48.497286221487606,0,10,5
5-6-4,0.49999999999999994,2026-08-11,5,1,0.14226906867524028,2000,0,0,0.025169946467810005,0,0,5頭展開,3230,202608111303,0,45.967,1.5086414374635422,0.07113453433762013,21.208284436124913,0,10,5
1-3-4,0.49999999999999994,2026-08-11,5,0,0.14201596850959453,2000,0,0,0.04855513261815666,0,0,5頭展開,7750,202608111310,0,45.831,3.0089800287152295,0.07100798425479725,42.37523512733633,0,10,1
1-4-3,0.49999999999999994,2026-08-11,5,0,0.16958542274035204,2000,0,0,0.07108186310764314,0,0,5頭展開,2080,202608111604,0,54.66700000000001,5.744756703585934,0.08479271137017601,67.75059566743053,0,10,1
3-1-6,0.49999999999999994,2026-08-11,5,0,0.14115970444090314,2000,0,0,0.05656028463652486,0,0,5頭展開,57600,202608111911,0,33.97666666666667,4.74963548559096,0.07057985222045156,67.29449462086976,0,10,3
2-1-5,0.49999999999999994,2026-08-11,5,0,0.1885610998346176,2000,0,0,0.0769990647060371,0,0,5頭展開,4880,202608112010,0,60.266666666666666,5.035506768651255,0.09428054991730879,53.409815418639134,0,10,2
1-5-6,0.49999999999999994,2026-08-11,5,0,0.12810164062104415,2000,0,0,0.05197945592897454,0,0,5頭展開,5140,202608112011,0,41.489333333333335,5.0302096432277725,0.06405082031052206,78.53466386286743,0,10,1
1-3-2,0.49999999999999994,2026-08-11,5,0,0.16785582203736746,2000,0,0,0.05919439560660973,0,0,5頭展開,1850,202608112112,0,54.36133333333333,3.1924232255663165,0.08392791101868372,38.037682420757875,0,10,1
5-1-6,0.5353576337911772,2026-08-12,3,0,0.18290236393058504,2000,0,0,0.025981893565458644,0,0,3まくり,6630,202608120605,0,48.96300000000001,1.3258132457624345,0.09791817676869076,13.540011563883224,0,11,5
3-2-6,0.5307674479395815,2026-08-12,3,1,0.19092795166601587,2000,0,0,0.055041194938601934,0,0,3まくり,5880,202608120704,0,49.96300000000001,2.0683900637291335,0.10133834164610302,20.410735266938065,0,9,3
6-5-3,0.5117854484499558,2026-08-12,3,0,0.25119802173781114,2000,0,0,0.07507929626555508,0,0,3まくり,8990,202608121306,0,66.80300000000001,2.22339005894543,0.1285594922048274,17.294639398567426,0,12,6
5-1-6,0.5654891980491179,2026-08-12,3,0,0.1794397531220459,2000,0,0,0.06584131130636084,0,0,3まくり,11240,202608121312,0,37.907000000000004,2.660410513413256,0.10147124209111744,26.218369447220383,0,13,5
1-4-5,0.5303098996933282,2026-08-12,3,0,0.2639618889786594,2000,0,0,0.06640071675828957,0,0,3まくり,4700,202608121905,0,68.50933333333334,1.7760960898250617,0.13998160286713432,12.688067956407604,0,13,1
3-1-4,0.5087464322491706,2026-08-12,3,1,0.3051017545286356,2000,0,0,0.07731401307223192,0,0,3まくり,3570,202608122410,14280,91.59766666666667,1.8383675929302705,0.1552194290894056,11.843669337756554,1,10,3
1-2-4,0.49999999999999994,2026-08-12,5,0,0.16746472810398,2000,0,0,0.04639794493582383,0,0,5頭展開,770,202608120307,0,53.276999999999994,2.138706221380173,0.08373236405198999,25.542169334335718,0,10,1
1-4-6,0.49999999999999994,2026-08-12,5,0,0.13417559561301934,2000,0,0,0.0412139976565737,0,0,5頭展開,4830,202608120608,0,41.29566666666667,2.4860221958963646,0.06708779780650966,37.0562498275229,0,10,1
2-1-3,0.49999999999999994,2026-08-12,5,0,0.22641130841906243,2000,0,0,0.08913123387210647,0,0,5頭展開,16940,202608121301,0,66.147,4.283197398869006,0.1132056542095312,37.83554301043373,0,10,2
1-2-4,0.49999999999999994,2026-08-12,5,0,0.14158418756498248,2000,0,0,0.05761793016944008,0,0,5頭展開,660,202608121307,0,36.415,5.063941956838382,0.07079209378249122,71.53259193600557,0,10,1
4-3-6,0.49999999999999994,2026-08-12,5,0,0.1397603435757441,2000,0,0,0.015309219897261948,0,0,5頭展開,44770,202608121604,0,38.638999999999996,1.2609338574384135,0.06988017178787204,18.044229502842366,0,10,4
1-2-3,0.49999999999999994,2026-08-12,5,0,0.24221512399907805,2000,0,1100,0.11068044701491103,0,1100,5頭展開,930,202608122012,0,68.74133333333334,10.329158454598792,0.12110756199953901,85.28912880467455,0,10,1
1-5-6,0.49999999999999994,2026-08-12,5,0,0.22778497660900687,2000,0,0,0.08968192405742345,0,0,5頭展開,9890,202608122106,0,66.62933333333334,4.282361607089457,0.11389248830450342,37.60003553210741,0,10,1
4-5-1,0.49999999999999994,2026-08-13,5,0,0.18984684848703795,2000,0,0,0.0860635310288534,0,0,5頭展開,39790,202608130712,0,59.09600000000002,9.791763520599796,0.09492342424351896,103.15434360521758,0,10,4
1-3-5,0.49999999999999994,2026-08-13,5,0,0.183385158612198,2000,0,0,0.07935952576916885,0,0,5頭展開,1040,202608131212,0,58.257000000000005,6.844687687687383,0.09169257930609899,74.64821842166353,0,10,1
1-3-2,0.533536838848658,2026-08-14,3,0,0.2676173144354009,2000,0,0,0.04533222353980957,0,0,3まくり,1510,202608140303,0,68.94099999999999,1.3987576600887284,0.1427836959650311,9.796340195811261,0,10,1
1-4-5,0.513663692716752,2026-08-14,3,0,0.17295198116341026,2000,0,0,0.06154373714503716,0,0,3まくり,1130,202608141305,0,39.356,3.0544198085430962,0.08883915330707545,34.38146014275253,0,13,1
1-5-3,0.5053315701392964,2026-08-14,3,0,0.22467278767176377,2000,0,0,0.06906019075229741,0,0,3まくり,2660,202608141308,0,58.696000000000005,2.37652130528943,0.11353425256174514,20.932196686607583,0,13,1
1-3-4,0.563945380092839,2026-08-14,3,0,0.17351611586386712,2000,0,0,0.06609495459611474,0,0,3まくり,610,202608141912,0,39.22,2.8775140260038077,0.09785361191308163,29.40631387791548,0,13,1
4-2-1,0.49999999999999994,2026-08-14,5,0,0.15535847973655031,2000,0,0,0.04904521106443596,0,0,5頭展開,3230,202608140306,0,45.977000000000004,2.579778265212418,0.07767923986827514,33.21065280230711,0,10,4
1-2-6,0.49999999999999994,2026-08-14,5,0,0.17274961877094314,2000,0,0,0.07229605227116927,0,0,5頭展開,3810,202608140712,0,52.80800000000001,5.691571422155209,0.08637480938547155,65.89388112864009,0,10,1
1-2-3,0.49999999999999994,2026-08-14,5,0,0.13668299713796886,2000,0,0,0.06471283920978753,0,0,5頭展開,450,202608140812,0,30.773,17.61502522928486,0.06834149856898442,257.75005813640627,0,10,1
4-1-3,0.49999999999999994,2026-08-14,5,0,0.23834384474211937,2000,0,1000,0.10802593972853144,0,1000,5頭展開,3140,202608141210,0,70.253,9.536912704500585,0.11917192237105967,80.02650720700784,0,10,4
2-4-3,0.49999999999999994,2026-08-14,5,0,0.1752169803252066,2000,0,0,0.059315332043009636,0,0,5頭展開,13880,202608141302,0,55.315000000000005,2.9127877181639037,0.08760849016260329,33.247778985321006,0,10,2
1-2-3,0.49999999999999994,2026-08-14,5,0,0.12995703436129277,2000,0,0,0.04262417624279255,0,0,5頭展開,900,202608141304,0,42.199,2.782853745734974,0.06497851718064637,42.827289179258734,0,10,1
1-3-5,0.49999999999999994,2026-08-14,5,0,0.1778185372798206,2000,0,0,0.07054296516463336,0,0,5頭展開,1670,202608142204,0,50.660000000000004,4.4993999642155025,0.08890926863991029,50.606646900206044,0,10,1
3-1-2,0.49999999999999994,2026-08-14,5,0,0.17387808245464428,2000,0,0,0.0789535560417911,0,0,5頭展開,7190,202608142312,0,54.64833333333333,10.027555358646168,0.08693904122732213,115.3400729647664,0,10,3
1-3-5,0.5196064766761428,2026-08-15,3,0,0.3170904789408881,2000,0,0,0.05411424817855798,0,0,3まくり,1420,202608150506,0,80.23466666666667,1.4084868636713272,0.16476226655002552,8.548600921581029,0,11,1
3-5-2,0.5291299527210251,2026-08-15,3,1,0.22620717715781663,2000,0,0,0.03749413681728881,0,0,3まくり,46720,202608150509,46720,55.98433333333333,1.401542708918118,0.11969299295467208,11.70948001483165,1,12,3
4-1-6,0.5067180845698012,2026-08-15,3,0,0.21139683556387204,2000,0,0,0.058432207972993574,0,0,3まくり,1890,202608151706,0,51.477,2.0716142630145558,0.10711859960104246,19.33944497715778,0,12,4
1-2-4,0.49999999999999994,2026-08-15,5,0,0.1687187193262269,2000,0,0,0.06705078878345835,0,0,5頭展開,440,202608150911,0,51.28666666666667,4.547053514911716,0.08435935966311343,53.90099608472892,0,10,1
1-4-2,0.49999999999999994,2026-08-15,5,0,0.18739141972027135,2000,0,0,0.07174877997232851,0,0,5頭展開,1240,202608151108,0,60.35033333333334,3.9628848970510684,0.09369570986013566,42.29526520442257,0,10,1
2-3-5,0.49999999999999994,2026-08-15,5,0,0.23320554834912235,2000,0,0,0.03501561212448072,0,0,5頭展開,3230,202608151704,0,70.66833333333335,1.3791367886084642,0.11660277417456116,11.827649885446258,0,10,2
1-2-6,0.49999999999999994,2026-08-15,5,0,0.12623641962614257,2000,0,0,0.022426417929972544,0,0,5頭展開,1000,202608151903,0,35.876666666666665,1.516342525246222,0.06311820981307127,24.023851907982973,0,10,1
5-6-3,0.49999999999999994,2026-08-15,5,1,0.125758430625871,2000,0,0,0.052464574988144705,0,0,5頭展開,85570,202608152112,171140,39.221333333333334,5.720820128961218,0.06287921531293549,90.9810992470247,1,10,5
4-5-6,0.49999999999999994,2026-08-16,5,0,0.17141521559226433,2000,0,0,0.07329639780372403,0,0,5頭展開,10580,202608160212,0,58.234333333333346,6.39950084873961,0.08570760779613215,74.66666044351327,0,10,4
3-2-4,0.49999999999999994,2026-08-16,5,0,0.19554671088486567,2000,0,0,0.07996344082712062,0,0,5頭展開,7540,202608160404,0,64.279,5.050841818337711,0.09777335544243282,51.65867321912211,0,10,3
