actual_combo,approved_A,approved_S,date,ex_head,head_boat,head_hit,history_pct,hit_20,hit_4,hit_6,hit_8,invest_20,invest_4,invest_6,invest_8,kimarite,model,orig_straight_head,orig_turn_head,payout,period,preview_comp,race_code,ranked_others,return_20,return_4,return_6,return_8,st_head,tickets_20,tickets_4,tickets_6,tickets_8,tilt,v51_score,winner
1-3-6,0,0,2026-08-10,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.5,0.6,3330,test,0.4873799999999999,202608101805,4-6-3-1-2,0,0,0,0,0.4,5-4-6;5-4-3;5-4-1;5-4-2;5-6-4;5-6-3;5-6-1;5-6-2;5-3-4;5-3-6;5-3-1;5-3-2;5-1-4;5-1-6;5-1-3;5-1-2;5-2-4;5-2-6;5-2-3;5-2-1,5-4-6;5-4-3;5-6-4;5-6-3,5-4-6;5-4-3;5-4-1;5-6-4;5-6-3;5-6-1,5-4-6;5-4-3;5-4-1;5-4-2;5-6-4;5-6-3;5-6-1;5-6-2,0,48.73799999999999,1
1-3-6,0,0,2026-08-10,0.19999999999999996,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.5,0.6,2340,test,0.45962000000000003,202608101807,1-6-3-4-2,0,0,0,0,0.4,5-1-6;5-1-3;5-1-4;5-1-2;5-6-1;5-6-3;5-6-4;5-6-2;5-3-1;5-3-6;5-3-4;5-3-2;5-4-1;5-4-6;5-4-3;5-4-2;5-2-1;5-2-6;5-2-3;5-2-4,5-1-6;5-1-3;5-6-1;5-6-3,5-1-6;5-1-3;5-1-4;5-6-1;5-6-3;5-6-4,5-1-6;5-1-3;5-1-4;5-1-2;5-6-1;5-6-3;5-6-4;5-6-2,0,45.962,1
1-3-2,0,0,2026-08-10,0.4,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.5,0.8,1050,test,0.41722000000000004,202608101812,1-6-4-3-2,0,0,0,0,0.19999999999999996,5-1-6;5-1-4;5-1-3;5-1-2;5-6-1;5-6-4;5-6-3;5-6-2;5-4-1;5-4-6;5-4-3;5-4-2;5-3-1;5-3-6;5-3-4;5-3-2;5-2-1;5-2-6;5-2-4;5-2-3,5-1-6;5-1-4;5-6-1;5-6-4,5-1-6;5-1-4;5-1-3;5-6-1;5-6-4;5-6-3,5-1-6;5-1-4;5-1-3;5-1-2;5-6-1;5-6-4;5-6-3;5-6-2,0,41.722,1
5-4-2,1,1,2026-08-10,0.6,5,1,0.5,1,1,1,1,2000,400,600,800,まくり,5頭展開,0.19999999999999996,1.0,1200,test,0.6828833333333334,202608102305,4-1-2-3-6,1200,1200,1200,1200,0.8,5-4-1;5-4-2;5-4-3;5-4-6;5-1-4;5-1-2;5-1-3;5-1-6;5-2-4;5-2-1;5-2-3;5-2-6;5-3-4;5-3-1;5-3-2;5-3-6;5-6-4;5-6-1;5-6-2;5-6-3,5-4-1;5-4-2;5-1-4;5-1-2,5-4-1;5-4-2;5-4-3;5-1-4;5-1-2;5-1-3,5-4-1;5-4-2;5-4-3;5-4-6;5-1-4;5-1-2;5-1-3;5-1-6,0,68.28833333333334,5
4-6-1,0,0,2026-08-10,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,5頭展開,0.8,0.8,12090,test,0.4061366666666667,202608102410,6-3-4-2-1,0,0,0,0,0.19999999999999996,5-6-3;5-6-4;5-6-2;5-6-1;5-3-6;5-3-4;5-3-2;5-3-1;5-4-6;5-4-3;5-4-2;5-4-1;5-2-6;5-2-3;5-2-4;5-2-1;5-1-6;5-1-3;5-1-4;5-1-2,5-6-3;5-6-4;5-3-6;5-3-4,5-6-3;5-6-4;5-6-2;5-3-6;5-3-4;5-3-2,5-6-3;5-6-4;5-6-2;5-6-1;5-3-6;5-3-4;5-3-2;5-3-1,-0.5,40.61366666666667,4
1-2-4,1,0,2026-08-10,0.4,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.0,0.8,680,test,0.5680833333333333,202608102411,4-2-1-3-6,0,0,0,0,0.0,5-4-2;5-4-1;5-4-3;5-4-6;5-2-4;5-2-1;5-2-3;5-2-6;5-1-4;5-1-2;5-1-3;5-1-6;5-3-4;5-3-2;5-3-1;5-3-6;5-6-4;5-6-2;5-6-1;5-6-3,5-4-2;5-4-1;5-2-4;5-2-1,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,5-4-2;5-4-1;5-4-3;5-4-6;5-2-4;5-2-1;5-2-3;5-2-6,0,56.80833333333333,1
3-4-6,1,0,2026-08-11,0.6,3,1,0.1255,1,0,0,0,2000,400,600,800,差し,3まくり,0.6,0.4,4650,test,0.6130333333333333,202608110509,1-6-5-4-2,4650,0,0,0,0.6,3-1-6;3-1-5;3-1-4;3-1-2;3-6-1;3-6-5;3-6-4;3-6-2;3-5-1;3-5-6;3-5-4;3-5-2;3-4-1;3-4-6;3-4-5;3-4-2;3-2-1;3-2-6;3-2-5;3-2-4,3-1-6;3-1-5;3-6-1;3-6-5,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,3-1-6;3-1-5;3-1-4;3-1-2;3-6-1;3-6-5;3-6-4;3-6-2,0,59.595333333333336,3
3-1-5,1,1,2026-08-11,0.8,3,1,0.5726,1,1,1,1,2000,400,600,800,差し,3まくり,0.6,1.0,1420,test,0.7977000000000001,202608110707,1-4-5-6-2,1420,1420,1420,1420,1.0,3-1-4;3-1-5;3-1-6;3-1-2;3-4-1;3-4-5;3-4-6;3-4-2;3-5-1;3-5-4;3-5-6;3-5-2;3-6-1;3-6-4;3-6-5;3-6-2;3-2-1;3-2-4;3-2-5;3-2-6,3-1-4;3-1-5;3-4-1;3-4-5,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,3-1-4;3-1-5;3-1-6;3-1-2;3-4-1;3-4-5;3-4-6;3-4-2,0,79.85100000000001,3
1-3-4,1,1,2026-08-11,1.0,3,0,0.9379,0,0,0,0,2000,400,600,800,逃げ,3まくり,1.0,0.8,490,test,0.8183666666666667,202608110709,1-4-5-6-2,0,0,0,0,0.6,3-1-4;3-1-5;3-1-6;3-1-2;3-4-1;3-4-5;3-4-6;3-4-2;3-5-1;3-5-4;3-5-6;3-5-2;3-6-1;3-6-4;3-6-5;3-6-2;3-2-1;3-2-4;3-2-5;3-2-6,3-1-4;3-1-5;3-4-1;3-4-5,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,3-1-4;3-1-5;3-1-6;3-1-2;3-4-1;3-4-5;3-4-6;3-4-2,0,83.37866666666667,1
1-3-2,1,0,2026-08-11,0.6,3,0,0.9478,0,0,0,0,2000,400,600,800,逃げ,3まくり,0.5,0.8,2260,test,0.5931500000000001,202608111311,5-1-4-6-2,0,0,0,0,0.6,3-5-1;3-5-4;3-5-6;3-5-2;3-1-5;3-1-4;3-1-6;3-1-2;3-4-5;3-4-1;3-4-6;3-4-2;3-6-5;3-6-1;3-6-4;3-6-2;3-2-5;3-2-1;3-2-4;3-2-6,3-5-1;3-5-4;3-1-5;3-1-4,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,3-5-1;3-5-4;3-5-6;3-5-2;3-1-5;3-1-4;3-1-6;3-1-2,0,60.896,1
1-6-2,0,0,2026-08-11,0.8,3,0,0.5726,0,0,0,0,2000,400,600,800,逃げ,3まくり,0.0,0.6,67240,test,0.42965000000000003,202608111903,5-4-2-1-6,0,0,0,0,0.6,3-5-4;3-5-2;3-5-1;3-5-6;3-4-5;3-4-2;3-4-1;3-4-6;3-2-5;3-2-4;3-2-1;3-2-6;3-1-5;3-1-4;3-1-2;3-1-6;3-6-5;3-6-4;3-6-2;3-6-1,3-5-4;3-5-2;3-4-5;3-4-2,3-5-4;3-5-2;3-5-1;3-4-5;3-4-2;3-4-1,3-5-4;3-5-2;3-5-1;3-5-6;3-4-5;3-4-2;3-4-1;3-4-6,0,43.046,1
1-6-3,0,0,2026-08-11,0.6,3,0,0.54,0,0,0,0,2000,400,600,800,逃げ,3まくり差し,0.19999999999999996,0.6,17050,test,0.5044500000000001,202608110104,6-5-4-2-1,0,0,0,0,0.0,3-6-5;3-6-4;3-6-2;3-6-1;3-5-6;3-5-4;3-5-2;3-5-1;3-4-6;3-4-5;3-4-2;3-4-1;3-2-6;3-2-5;3-2-4;3-2-1;3-1-6;3-1-5;3-1-4;3-1-2,3-6-5;3-6-4;3-5-6;3-5-4,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,3-6-5;3-6-4;3-6-2;3-6-1;3-5-6;3-5-4;3-5-2;3-5-1,0,50.55500000000001,1
5-3-1,1,0,2026-08-11,0.4,5,1,0.5,1,0,0,0,2000,400,600,800,まくり差し,5頭展開,0.0,0.8,58150,test,0.5836566666666667,202608110111,1-6-2-4-3,58150,0,0,0,0.4,5-1-6;5-1-2;5-1-4;5-1-3;5-6-1;5-6-2;5-6-4;5-6-3;5-2-1;5-2-6;5-2-4;5-2-3;5-4-1;5-4-6;5-4-2;5-4-3;5-3-1;5-3-6;5-3-2;5-3-4,5-1-6;5-1-2;5-6-1;5-6-2,5-1-6;5-1-2;5-1-4;5-6-1;5-6-2;5-6-4,5-1-6;5-1-2;5-1-4;5-1-3;5-6-1;5-6-2;5-6-4;5-6-3,0,58.36566666666667,5
2-6-5,1,1,2026-08-11,1.0,5,0,0.5,0,0,0,0,2000,400,600,800,差し,5頭展開,0.4,0.8,54620,test,0.6996166666666668,202608110412,4-3-1-2-6,0,0,0,0,0.4,5-4-3;5-4-1;5-4-2;5-4-6;5-3-4;5-3-1;5-3-2;5-3-6;5-1-4;5-1-3;5-1-2;5-1-6;5-2-4;5-2-3;5-2-1;5-2-6;5-6-4;5-6-3;5-6-1;5-6-2,5-4-3;5-4-1;5-3-4;5-3-1,5-4-3;5-4-1;5-4-2;5-3-4;5-3-1;5-3-2,5-4-3;5-4-1;5-4-2;5-4-6;5-3-4;5-3-1;5-3-2;5-3-6,0,69.96166666666667,2
5-4-1,1,0,2026-08-11,0.8,5,1,0.5,1,1,1,1,2000,400,600,800,まくり差し,5頭展開,0.8,0.6,3080,test,0.6603333333333334,202608110708,4-1-2-6-3,3080,3080,3080,3080,0.6,5-4-1;5-4-2;5-4-6;5-4-3;5-1-4;5-1-2;5-1-6;5-1-3;5-2-4;5-2-1;5-2-6;5-2-3;5-6-4;5-6-1;5-6-2;5-6-3;5-3-4;5-3-1;5-3-2;5-3-6,5-4-1;5-4-2;5-1-4;5-1-2,5-4-1;5-4-2;5-4-6;5-1-4;5-1-2;5-1-6,5-4-1;5-4-2;5-4-6;5-4-3;5-1-4;5-1-2;5-1-6;5-1-3,0,66.03333333333335,5
5-6-4,0,0,2026-08-11,1.0,5,1,0.5,1,1,1,1,2000,400,600,800,まくり差し,5頭展開,0.5,0.0,3230,test,0.45967,202608111303,6-4-2-1-3,3230,3230,3230,3230,0.6,5-6-4;5-6-2;5-6-1;5-6-3;5-4-6;5-4-2;5-4-1;5-4-3;5-2-6;5-2-4;5-2-1;5-2-3;5-1-6;5-1-4;5-1-2;5-1-3;5-3-6;5-3-4;5-3-2;5-3-1,5-6-4;5-6-2;5-4-6;5-4-2,5-6-4;5-6-2;5-6-1;5-4-6;5-4-2;5-4-1,5-6-4;5-6-2;5-6-1;5-6-3;5-4-6;5-4-2;5-4-1;5-4-3,0,45.967,5
1-3-4,0,0,2026-08-11,0.4,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.5,0.6,7750,test,0.45831,202608111310,2-1-6-4-3,0,0,0,0,1.0,5-2-1;5-2-6;5-2-4;5-2-3;5-1-2;5-1-6;5-1-4;5-1-3;5-6-2;5-6-1;5-6-4;5-6-3;5-4-2;5-4-1;5-4-6;5-4-3;5-3-2;5-3-1;5-3-6;5-3-4,5-2-1;5-2-6;5-1-2;5-1-6,5-2-1;5-2-6;5-2-4;5-1-2;5-1-6;5-1-4,5-2-1;5-2-6;5-2-4;5-2-3;5-1-2;5-1-6;5-1-4;5-1-3,0,45.831,1
1-4-3,0,0,2026-08-11,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.0,0.8,2080,test,0.5466700000000001,202608111604,4-2-1-3-6,0,0,0,0,0.8,5-4-2;5-4-1;5-4-3;5-4-6;5-2-4;5-2-1;5-2-3;5-2-6;5-1-4;5-1-2;5-1-3;5-1-6;5-3-4;5-3-2;5-3-1;5-3-6;5-6-4;5-6-2;5-6-1;5-6-3,5-4-2;5-4-1;5-2-4;5-2-1,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,5-4-2;5-4-1;5-4-3;5-4-6;5-2-4;5-2-1;5-2-3;5-2-6,-0.5,54.66700000000001,1
3-1-6,0,0,2026-08-11,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,5頭展開,1.0,0.0,57600,test,0.33976666666666666,202608111911,1-2-4-6-3,0,0,0,0,0.19999999999999996,5-1-2;5-1-4;5-1-6;5-1-3;5-2-1;5-2-4;5-2-6;5-2-3;5-4-1;5-4-2;5-4-6;5-4-3;5-6-1;5-6-2;5-6-4;5-6-3;5-3-1;5-3-2;5-3-4;5-3-6,5-1-2;5-1-4;5-2-1;5-2-4,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,5-1-2;5-1-4;5-1-6;5-1-3;5-2-1;5-2-4;5-2-6;5-2-3,0,33.97666666666667,3
2-1-5,1,0,2026-08-11,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,差し,5頭展開,0.6,1.0,4880,test,0.6026666666666667,202608112010,1-4-3-2-6,0,0,0,0,0.4,5-1-4;5-1-3;5-1-2;5-1-6;5-4-1;5-4-3;5-4-2;5-4-6;5-3-1;5-3-4;5-3-2;5-3-6;5-2-1;5-2-4;5-2-3;5-2-6;5-6-1;5-6-4;5-6-3;5-6-2,5-1-4;5-1-3;5-4-1;5-4-3,5-1-4;5-1-3;5-1-2;5-4-1;5-4-3;5-4-2,5-1-4;5-1-3;5-1-2;5-1-6;5-4-1;5-4-3;5-4-2;5-4-6,0.5,60.266666666666666,2
1-5-6,0,0,2026-08-11,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.6,0.19999999999999996,5140,test,0.41489333333333334,202608112011,1-4-2-3-6,0,0,0,0,0.19999999999999996,5-1-4;5-1-2;5-1-3;5-1-6;5-4-1;5-4-2;5-4-3;5-4-6;5-2-1;5-2-4;5-2-3;5-2-6;5-3-1;5-3-4;5-3-2;5-3-6;5-6-1;5-6-4;5-6-2;5-6-3,5-1-4;5-1-2;5-4-1;5-4-2,5-1-4;5-1-2;5-1-3;5-4-1;5-4-2;5-4-3,5-1-4;5-1-2;5-1-3;5-1-6;5-4-1;5-4-2;5-4-3;5-4-6,0,41.489333333333335,1
1-3-2,0,0,2026-08-11,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,1.0,0.8,1850,test,0.5436133333333333,202608112112,2-4-1-6-3,0,0,0,0,0.6,5-2-4;5-2-1;5-2-6;5-2-3;5-4-2;5-4-1;5-4-6;5-4-3;5-1-2;5-1-4;5-1-6;5-1-3;5-6-2;5-6-4;5-6-1;5-6-3;5-3-2;5-3-4;5-3-1;5-3-6,5-2-4;5-2-1;5-4-2;5-4-1,5-2-4;5-2-1;5-2-6;5-4-2;5-4-1;5-4-6,5-2-4;5-2-1;5-2-6;5-2-3;5-4-2;5-4-1;5-4-6;5-4-3,-0.5,54.36133333333333,1
2-4-6,1,1,2026-08-12,0.6,3,0,0.2299,0,0,0,0,2000,400,600,800,差し,3まくり,0.5,0.5,14800,test,0.6855,202608120301,4-1-2-6-5,0,0,0,0,1.0,3-4-1;3-4-2;3-4-6;3-4-5;3-1-4;3-1-2;3-1-6;3-1-5;3-2-4;3-2-1;3-2-6;3-2-5;3-6-4;3-6-1;3-6-2;3-6-5;3-5-4;3-5-1;3-5-2;3-5-6,3-4-1;3-4-2;3-1-4;3-1-2,3-4-1;3-4-2;3-4-6;3-1-4;3-1-2;3-1-6,3-4-1;3-4-2;3-4-6;3-4-5;3-1-4;3-1-2;3-1-6;3-1-5,0.5,67.57,2
5-1-6,0,0,2026-08-12,0.4,3,0,0.8082,0,0,0,0,2000,400,600,800,まくり差し,3まくり,0.4,0.8,6630,test,0.4778000000000001,202608120605,6-5-1-4-2,0,0,0,0,0.6,3-6-5;3-6-1;3-6-4;3-6-2;3-5-6;3-5-1;3-5-4;3-5-2;3-1-6;3-1-5;3-1-4;3-1-2;3-4-6;3-4-5;3-4-1;3-4-2;3-2-6;3-2-5;3-2-1;3-2-4,3-6-5;3-6-1;3-5-6;3-5-1,3-6-5;3-6-1;3-6-4;3-5-6;3-5-1;3-5-4,3-6-5;3-6-1;3-6-4;3-6-2;3-5-6;3-5-1;3-5-4;3-5-2,-0.5,48.96300000000001,5
3-2-6,0,0,2026-08-12,0.6,3,1,0.6107,1,0,0,0,2000,400,600,800,まくり差し,3まくり,0.4,0.6,5880,test,0.4957000000000001,202608120704,6-1-5-2-4,5880,0,0,0,0.4,3-6-1;3-6-5;3-6-2;3-6-4;3-1-6;3-1-5;3-1-2;3-1-4;3-5-6;3-5-1;3-5-2;3-5-4;3-2-6;3-2-1;3-2-5;3-2-4;3-4-6;3-4-1;3-4-5;3-4-2,3-6-1;3-6-5;3-1-6;3-1-5,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,3-6-1;3-6-5;3-6-2;3-6-4;3-1-6;3-1-5;3-1-2;3-1-4,-0.5,49.96300000000001,3
6-5-3,1,0,2026-08-12,0.8,3,0,0.9845,0,0,0,0,2000,400,600,800,まくり差し,3まくり,0.5,0.8,8990,test,0.64915,202608121306,6-1-5-2-4,0,0,0,0,0.6,3-6-1;3-6-5;3-6-2;3-6-4;3-1-6;3-1-5;3-1-2;3-1-4;3-5-6;3-5-1;3-5-2;3-5-4;3-2-6;3-2-1;3-2-5;3-2-4;3-4-6;3-4-1;3-4-5;3-4-2,3-6-1;3-6-5;3-1-6;3-1-5,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,3-6-1;3-6-5;3-6-2;3-6-4;3-1-6;3-1-5;3-1-2;3-1-4,-0.5,66.80300000000001,6
3-1-6,0,0,2026-08-12,0.4,3,1,0.7094,1,1,1,1,2000,400,600,800,まくり差し,3まくり,0.5,0.19999999999999996,960,test,0.53015,202608121308,6-1-5-2-4,960,960,960,960,1.0,3-6-1;3-6-5;3-6-2;3-6-4;3-1-6;3-1-5;3-1-2;3-1-4;3-5-6;3-5-1;3-5-2;3-5-4;3-2-6;3-2-1;3-2-5;3-2-4;3-4-6;3-4-1;3-4-5;3-4-2,3-6-1;3-6-5;3-1-6;3-1-5,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,3-6-1;3-6-5;3-6-2;3-6-4;3-1-6;3-1-5;3-1-2;3-1-4,-0.5,53.803000000000004,3
5-1-6,0,0,2026-08-12,0.19999999999999996,3,0,0.6756,0,0,0,0,2000,400,600,800,まくり差し,3まくり,0.5,0.4,11240,test,0.37415000000000004,202608121312,1-5-4-2-6,0,0,0,0,0.4,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-5-4;3-5-2;3-5-6;3-4-1;3-4-5;3-4-2;3-4-6;3-2-1;3-2-5;3-2-4;3-2-6;3-6-1;3-6-5;3-6-4;3-6-2,3-1-5;3-1-4;3-5-1;3-5-4,3-1-5;3-1-4;3-1-2;3-5-1;3-5-4;3-5-2,3-1-5;3-1-4;3-1-2;3-1-6;3-5-1;3-5-4;3-5-2;3-5-6,0,37.907000000000004,5
1-4-5,1,1,2026-08-12,0.8,3,0,0.2652,0,0,0,0,2000,400,600,800,逃げ,3まくり,1.0,0.0,4700,test,0.6949833333333334,202608121905,1-4-2-6-5,0,0,0,0,0.6,3-1-4;3-1-2;3-1-6;3-1-5;3-4-1;3-4-2;3-4-6;3-4-5;3-2-1;3-2-4;3-2-6;3-2-5;3-6-1;3-6-4;3-6-2;3-6-5;3-5-1;3-5-4;3-5-2;3-5-6,3-1-4;3-1-2;3-4-1;3-4-2,3-1-4;3-1-2;3-1-6;3-4-1;3-4-2;3-4-6,3-1-4;3-1-2;3-1-6;3-1-5;3-4-1;3-4-2;3-4-6;3-4-5,-0.5,68.50933333333334,1
3-1-5,1,1,2026-08-12,0.5,3,1,0.0832,1,1,1,1,2000,400,600,800,抜き,3まくり,0.8,0.19999999999999996,1300,test,0.7129833333333334,202608121909,1-6-5-4-2,1300,1300,1300,1300,1.0,3-1-6;3-1-5;3-1-4;3-1-2;3-6-1;3-6-5;3-6-4;3-6-2;3-5-1;3-5-6;3-5-4;3-5-2;3-4-1;3-4-6;3-4-5;3-4-2;3-2-1;3-2-6;3-2-5;3-2-4,3-1-6;3-1-5;3-6-1;3-6-5,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,3-1-6;3-1-5;3-1-4;3-1-2;3-6-1;3-6-5;3-6-4;3-6-2,-0.5,69.58133333333335,3
3-1-4,1,1,2026-08-12,1.0,3,1,0.5726,1,0,0,1,2000,400,600,800,まくり差し,3まくり,1.0,0.6,3570,test,0.9151666666666667,202608122410,1-6-5-2-4,3570,0,0,3570,1.0,3-1-6;3-1-5;3-1-2;3-1-4;3-6-1;3-6-5;3-6-2;3-6-4;3-5-1;3-5-6;3-5-2;3-5-4;3-2-1;3-2-6;3-2-5;3-2-4;3-4-1;3-4-6;3-4-5;3-4-2,3-1-6;3-1-5;3-6-1;3-6-5,3-1-6;3-1-5;3-1-2;3-6-1;3-6-5;3-6-2,3-1-6;3-1-5;3-1-2;3-1-4;3-6-1;3-6-5;3-6-2;3-6-4,0,91.59766666666667,3
2-4-3,0,0,2026-08-12,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,5頭展開,0.5,0.5,4770,test,0.42169,202608120304,4-2-3-1-6,0,0,0,0,0.0,5-4-2;5-4-3;5-4-1;5-4-6;5-2-4;5-2-3;5-2-1;5-2-6;5-3-4;5-3-2;5-3-1;5-3-6;5-1-4;5-1-2;5-1-3;5-1-6;5-6-4;5-6-2;5-6-3;5-6-1,5-4-2;5-4-3;5-2-4;5-2-3,5-4-2;5-4-3;5-4-1;5-2-4;5-2-3;5-2-1,5-4-2;5-4-3;5-4-1;5-4-6;5-2-4;5-2-3;5-2-1;5-2-6,1.0,42.169000000000004,2
1-2-4,0,0,2026-08-12,0.19999999999999996,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.5,0.5,770,test,0.53277,202608120307,4-1-2-3-6,0,0,0,0,0.19999999999999996,5-4-1;5-4-2;5-4-3;5-4-6;5-1-4;5-1-2;5-1-3;5-1-6;5-2-4;5-2-1;5-2-3;5-2-6;5-3-4;5-3-1;5-3-2;5-3-6;5-6-4;5-6-1;5-6-2;5-6-3,5-4-1;5-4-2;5-1-4;5-1-2,5-4-1;5-4-2;5-4-3;5-1-4;5-1-2;5-1-3,5-4-1;5-4-2;5-4-3;5-4-6;5-1-4;5-1-2;5-1-3;5-1-6,0,53.276999999999994,1
1-4-6,0,0,2026-08-12,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.8,0.0,4830,test,0.4129566666666667,202608120608,1-4-2-6-3,0,0,0,0,0.4,5-1-4;5-1-2;5-1-6;5-1-3;5-4-1;5-4-2;5-4-6;5-4-3;5-2-1;5-2-4;5-2-6;5-2-3;5-6-1;5-6-4;5-6-2;5-6-3;5-3-1;5-3-4;5-3-2;5-3-6,5-1-4;5-1-2;5-4-1;5-4-2,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6,5-1-4;5-1-2;5-1-6;5-1-3;5-4-1;5-4-2;5-4-6;5-4-3,-0.5,41.29566666666667,1
2-1-3,1,0,2026-08-12,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,差し,5頭展開,0.5,0.8,16940,test,0.66147,202608121301,4-2-1-6-3,0,0,0,0,0.0,5-4-2;5-4-1;5-4-6;5-4-3;5-2-4;5-2-1;5-2-6;5-2-3;5-1-4;5-1-2;5-1-6;5-1-3;5-6-4;5-6-2;5-6-1;5-6-3;5-3-4;5-3-2;5-3-1;5-3-6,5-4-2;5-4-1;5-2-4;5-2-1,5-4-2;5-4-1;5-4-6;5-2-4;5-2-1;5-2-6,5-4-2;5-4-1;5-4-6;5-4-3;5-2-4;5-2-1;5-2-6;5-2-3,0,66.147,2
1-2-4,0,0,2026-08-12,0.19999999999999996,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.5,0.0,660,test,0.36415,202608121307,1-4-2-6-3,0,0,0,0,0.19999999999999996,5-1-4;5-1-2;5-1-6;5-1-3;5-4-1;5-4-2;5-4-6;5-4-3;5-2-1;5-2-4;5-2-6;5-2-3;5-6-1;5-6-4;5-6-2;5-6-3;5-3-1;5-3-4;5-3-2;5-3-6,5-1-4;5-1-2;5-4-1;5-4-2,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6,5-1-4;5-1-2;5-1-6;5-1-3;5-4-1;5-4-2;5-4-6;5-4-3,0,36.415,1
4-3-6,0,0,2026-08-12,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,まくり差し,5頭展開,0.6,0.8,44770,test,0.38638999999999996,202608121604,1-4-2-3-6,0,0,0,0,0.0,5-1-4;5-1-2;5-1-3;5-1-6;5-4-1;5-4-2;5-4-3;5-4-6;5-2-1;5-2-4;5-2-3;5-2-6;5-3-1;5-3-4;5-3-2;5-3-6;5-6-1;5-6-4;5-6-2;5-6-3,5-1-4;5-1-2;5-4-1;5-4-2,5-1-4;5-1-2;5-1-3;5-4-1;5-4-2;5-4-3,5-1-4;5-1-2;5-1-3;5-1-6;5-4-1;5-4-2;5-4-3;5-4-6,0,38.638999999999996,4
1-2-3,1,1,2026-08-12,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.6,1.0,930,test,0.6874133333333334,202608122012,4-1-6-2-3,0,0,0,0,0.0,5-4-1;5-4-6;5-4-2;5-4-3;5-1-4;5-1-6;5-1-2;5-1-3;5-6-4;5-6-1;5-6-2;5-6-3;5-2-4;5-2-1;5-2-6;5-2-3;5-3-4;5-3-1;5-3-6;5-3-2,5-4-1;5-4-6;5-1-4;5-1-6,5-4-1;5-4-6;5-4-2;5-1-4;5-1-6;5-1-2,5-4-1;5-4-6;5-4-2;5-4-3;5-1-4;5-1-6;5-1-2;5-1-3,0,68.74133333333334,1
1-5-6,1,0,2026-08-12,1.0,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,5頭展開,0.4,0.8,9890,test,0.6662933333333334,202608122106,6-2-4-1-3,0,0,0,0,0.0,5-6-2;5-6-4;5-6-1;5-6-3;5-2-6;5-2-4;5-2-1;5-2-3;5-4-6;5-4-2;5-4-1;5-4-3;5-1-6;5-1-2;5-1-4;5-1-3;5-3-6;5-3-2;5-3-4;5-3-1,5-6-2;5-6-4;5-2-6;5-2-4,5-6-2;5-6-4;5-6-1;5-2-6;5-2-4;5-2-1,5-6-2;5-6-4;5-6-1;5-6-3;5-2-6;5-2-4;5-2-1;5-2-3,0,66.62933333333334,1
