date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,composite_odds_race,tickets_race,hit,payout,actual_combo
2026-08-16,202608161812,18,12R,2日目,5,5-3-4,65.19,0.0673,0.00167,1265.0,2.113,0.02483,100,52.34,12,0,0,1-3-6
2026-08-16,202608161812,18,12R,2日目,5,5-3-6,65.19,0.0673,0.00161,1316.0,2.113,0.02386,100,52.34,12,0,0,1-3-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-1-2,60.57,0.0633,0.00565,212.2,1.199,0.08919,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-1-3,60.57,0.0633,0.00319,375.4,1.199,0.05042,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-1-4,60.57,0.0633,0.00946,126.7,1.199,0.14938,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-1-6,60.57,0.0633,0.00344,348.6,1.199,0.05429,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-2-1,60.57,0.0633,0.00328,366.0,1.199,0.05171,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-2-3,60.57,0.0633,0.00168,714.3,1.199,0.0265,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-2-4,60.57,0.0633,0.00287,418.3,1.199,0.04525,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-2-6,60.57,0.0633,0.00151,791.5,1.199,0.02391,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-3-1,60.57,0.0633,0.00299,401.1,1.199,0.04719,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-3-2,60.57,0.0633,0.00102,1171.0,1.199,0.01616,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-3-4,60.57,0.0633,0.00115,1045.0,1.199,0.01811,100,31.65,12,0,0,1-4-6
2026-08-17,202608170912,09,12R,3日目以降,5,5-3-6,60.57,0.0633,0.00164,732.1,1.199,0.02585,100,31.65,12,0,0,1-4-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-1-2,67.64,0.1893,0.03514,39.0,1.371,0.18561,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-1-3,67.64,0.1893,0.01563,87.7,1.371,0.08254,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-1-5,67.64,0.1893,0.01045,131.1,1.371,0.05522,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-1-6,67.64,0.1893,0.0154,89.0,1.371,0.08134,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-2-1,67.64,0.1893,0.02046,67.0,1.371,0.10804,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-2-3,67.64,0.1893,0.00827,165.7,1.371,0.04369,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-2-5,67.64,0.1893,0.01,137.1,1.371,0.0528,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-2-6,67.64,0.1893,0.0131,104.6,1.371,0.0692,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-3-1,67.64,0.1893,0.00517,265.2,1.371,0.0273,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-3-2,67.64,0.1893,0.00528,259.4,1.371,0.02791,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-3-5,67.64,0.1893,0.00356,384.9,1.371,0.01881,100,9.42,12,0,0,1-2-6
2026-08-17,202608171002,10,02R,3日目以降,4,4-3-6,67.64,0.1893,0.00299,459.0,1.371,0.01577,100,9.42,12,0,0,1-2-6
2026-08-17,202608171201,12,01R,3日目以降,5,5-1-2,64.77,0.0679,0.00649,260.2,1.69,0.09569,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-1-3,64.77,0.0679,0.00649,260.2,1.69,0.09569,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-1-4,64.77,0.0679,0.00675,250.4,1.69,0.09943,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-1-6,64.77,0.0679,0.00382,442.4,1.69,0.05628,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-2-1,64.77,0.0679,0.00547,308.6,1.69,0.08068,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-2-3,64.77,0.0679,0.00344,491.5,1.69,0.05066,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-2-4,64.77,0.0679,0.00331,510.4,1.69,0.04878,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-2-6,64.77,0.0679,0.00178,948.0,1.69,0.02626,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-3-1,64.77,0.0679,0.00509,331.8,1.69,0.07504,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-3-2,64.77,0.0679,0.00293,577.0,1.69,0.04315,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-3-4,64.77,0.0679,0.00216,780.7,1.69,0.03189,100,34.29,12,0,0,1-4-3
2026-08-17,202608171201,12,01R,3日目以降,5,5-3-6,64.77,0.0679,0.00153,1106.0,1.69,0.02251,100,34.29,12,0,0,1-4-3
2026-08-17,202608171208,12,08R,3日目以降,4,4-1-2,63.48,0.1639,0.01227,146.1,1.792,0.07483,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-1-3,63.48,0.1639,0.00561,319.2,1.792,0.03425,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-1-5,63.48,0.1639,0.01428,125.5,1.792,0.08712,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-1-6,63.48,0.1639,0.01123,159.6,1.792,0.0685,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-2-1,63.48,0.1639,0.01283,139.7,1.792,0.07826,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-2-3,63.48,0.1639,0.00464,386.0,1.792,0.02832,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-2-5,63.48,0.1639,0.00762,235.1,1.792,0.0465,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-2-6,63.48,0.1639,0.01344,133.3,1.792,0.08202,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-3-1,63.48,0.1639,0.00457,391.8,1.792,0.0279,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-3-2,63.48,0.1639,0.00374,478.9,1.792,0.02283,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-3-5,63.48,0.1639,0.00374,478.9,1.792,0.02283,100,18.34,12,0,0,2-4-1
2026-08-17,202608171208,12,08R,3日目以降,4,4-3-6,63.48,0.1639,0.00374,478.9,1.792,0.02283,100,18.34,12,0,0,2-4-1
2026-08-17,202608171212,12,12R,3日目以降,4,4-1-2,66.42,0.1825,0.02103,86.4,1.817,0.11525,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-1-3,66.42,0.1825,0.01404,129.4,1.817,0.07695,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-1-5,66.42,0.1825,0.01704,106.6,1.817,0.09341,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-1-6,66.42,0.1825,0.02335,77.8,1.817,0.12799,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-2-1,66.42,0.1825,0.01042,174.4,1.817,0.05709,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-2-3,66.42,0.1825,0.00462,393.0,1.817,0.02534,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-2-5,66.42,0.1825,0.00508,357.6,1.817,0.02784,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-2-6,66.42,0.1825,0.00781,232.7,1.817,0.04279,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-3-1,66.42,0.1825,0.00652,278.6,1.817,0.03574,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-3-2,66.42,0.1825,0.00372,487.8,1.817,0.02041,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-3-5,66.42,0.1825,0.0032,568.4,1.817,0.01752,100,14.83,12,0,0,1-2-3
2026-08-17,202608171212,12,12R,3日目以降,4,4-3-6,66.42,0.1825,0.00568,319.9,1.817,0.03113,100,14.83,12,0,0,1-2-3
2026-08-17,202608171308,13,08R,初日,5,5-1-2,67.79,0.0649,0.00759,250.8,1.903,0.11694,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-1-3,67.79,0.0649,0.00582,326.9,1.903,0.08972,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-1-4,67.79,0.0649,0.00399,477.0,1.903,0.06149,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-1-6,67.79,0.0649,0.00288,661.3,1.903,0.04435,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-2-1,67.79,0.0649,0.00504,377.8,1.903,0.07763,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-2-3,67.79,0.0649,0.00406,469.3,1.903,0.0625,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-2-4,67.79,0.0649,0.00209,909.3,1.903,0.03226,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-2-6,67.79,0.0649,0.00353,538.8,1.903,0.05443,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-3-1,67.79,0.0649,0.00399,477.0,1.903,0.06149,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-3-2,67.79,0.0649,0.00229,831.3,1.903,0.03528,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-3-4,67.79,0.0649,0.00249,765.7,1.903,0.0383,100,41.39,12,0,0,1-2-4
2026-08-17,202608171308,13,08R,初日,5,5-3-6,67.79,0.0649,0.00222,855.8,1.903,0.03427,100,41.39,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-1-2,61.61,0.0648,0.0046,324.2,1.492,0.071,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-1-3,61.61,0.0648,0.00538,277.3,1.492,0.08301,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-1-4,61.61,0.0648,0.00901,165.6,1.492,0.139,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-1-6,61.61,0.0648,0.00246,605.8,1.492,0.038,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-2-1,61.61,0.0648,0.0024,622.1,1.492,0.037,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-2-3,61.61,0.0648,0.00363,411.0,1.492,0.056,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-2-4,61.61,0.0648,0.00162,920.8,1.492,0.025,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-2-6,61.61,0.0648,0.00214,697.6,1.492,0.033,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-3-1,61.61,0.0648,0.00421,354.1,1.492,0.065,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-3-2,61.61,0.0648,0.00389,383.6,1.492,0.06,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-3-4,61.61,0.0648,0.0035,426.3,1.492,0.05399,100,32.93,12,0,0,1-2-4
2026-08-17,202608171409,14,09R,2日目,5,5-3-6,61.61,0.0648,0.00246,605.8,1.492,0.038,100,32.93,12,0,0,1-2-4
2026-08-17,202608171512,15,12R,初日,4,4-1-2,67.15,0.1863,0.01855,64.1,1.189,0.09957,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-1-3,67.15,0.1863,0.0098,121.4,1.189,0.05257,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-1-5,67.15,0.1863,0.0212,56.1,1.189,0.11377,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-1-6,67.15,0.1863,0.01424,83.5,1.189,0.07644,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-2-1,67.15,0.1863,0.01035,114.9,1.189,0.05555,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-2-3,67.15,0.1863,0.0042,283.4,1.189,0.02252,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-2-5,67.15,0.1863,0.01057,112.5,1.189,0.05673,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-2-6,67.15,0.1863,0.00752,158.1,1.189,0.04037,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-3-1,67.15,0.1863,0.00469,253.5,1.189,0.02518,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-3-2,67.15,0.1863,0.00309,384.7,1.189,0.01659,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-3-5,67.15,0.1863,0.00311,382.2,1.189,0.0167,100,10.61,12,0,0,2-1-3
2026-08-17,202608171512,15,12R,初日,4,4-3-6,67.15,0.1863,0.0048,247.5,1.189,0.02579,100,10.61,12,0,0,2-1-3
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-2,66.52,0.0665,0.00378,343.4,1.299,0.05692,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-3,66.52,0.0665,0.00177,734.0,1.299,0.02663,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-4,66.52,0.0665,0.00531,244.6,1.299,0.0799,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-6,66.52,0.0665,0.00181,719.8,1.299,0.02715,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-1,66.52,0.0665,0.00378,343.4,1.299,0.05692,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-3,66.52,0.0665,0.00281,462.1,1.299,0.0423,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-4,66.52,0.0665,0.00788,164.9,1.299,0.11852,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-6,66.52,0.0665,0.00496,261.7,1.299,0.07468,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-1,66.52,0.0665,0.00184,706.3,1.299,0.02767,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-2,66.52,0.0665,0.00201,645.4,1.299,0.03028,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-4,66.52,0.0665,0.00187,693.2,1.299,0.02819,100,31.99,12,0,0,2-1-4
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-6,66.52,0.0665,0.00278,467.9,1.299,0.04177,100,31.99,12,0,0,2-1-4
2026-08-18,202608181312,13,12R,2日目,5,5-1-2,63.91,0.0681,0.00381,302.0,1.152,0.05605,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-1-3,63.91,0.0681,0.00252,456.7,1.152,0.03706,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-1-4,63.91,0.0681,0.00507,227.4,1.152,0.07443,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-1-6,63.91,0.0681,0.01219,94.5,1.152,0.17911,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-2-1,63.91,0.0681,0.00267,432.1,1.152,0.03917,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-2-3,63.91,0.0681,0.00162,711.1,1.152,0.0238,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-2-4,63.91,0.0681,0.0023,501.5,1.152,0.03375,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-2-6,63.91,0.0681,0.00211,545.4,1.152,0.03103,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-3-1,63.91,0.0681,0.00154,749.0,1.152,0.0226,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-3-2,63.91,0.0681,0.00133,864.2,1.152,0.01959,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-3-4,63.91,0.0681,0.00109,1059.0,1.152,0.01598,100,30.98,12,0,0,4-6-1
2026-08-18,202608181312,13,12R,2日目,5,5-3-6,63.91,0.0681,0.00094,1221.0,1.152,0.01386,100,30.98,12,0,0,4-6-1
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-2,61.74,0.065,0.00992,192.4,1.908,0.15258,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-3,61.74,0.065,0.00823,231.8,1.908,0.12665,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-4,61.74,0.065,0.00457,417.3,1.908,0.07035,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-6,61.74,0.065,0.00282,677.3,1.908,0.04334,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-1,61.74,0.065,0.00677,281.9,1.908,0.10414,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-3,61.74,0.065,0.00353,540.6,1.908,0.0543,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-4,61.74,0.065,0.00239,799.6,1.908,0.03671,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-6,61.74,0.065,0.002,956.3,1.908,0.0307,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-1,61.74,0.065,0.00516,369.5,1.908,0.07945,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-2,61.74,0.065,0.00313,610.0,1.908,0.04813,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-4,61.74,0.065,0.00183,1040.0,1.908,0.02823,100,36.84,12,0,0,1-2-3
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-6,61.74,0.065,0.00145,1312.0,1.908,0.02238,100,36.84,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-2,67.12,0.0661,0.00693,221.7,1.537,0.10487,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-3,67.12,0.0661,0.00494,310.8,1.537,0.07481,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-4,67.12,0.0661,0.00751,204.6,1.537,0.11363,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-6,67.12,0.0661,0.0047,326.9,1.537,0.07112,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-1,67.12,0.0661,0.00328,468.0,1.537,0.04968,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-3,67.12,0.0661,0.00205,751.2,1.537,0.03095,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-4,67.12,0.0661,0.00234,656.6,1.537,0.03541,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-6,67.12,0.0661,0.00208,737.4,1.537,0.03153,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-1,67.12,0.0661,0.00273,563.9,1.537,0.04123,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-2,67.12,0.0661,0.00181,849.8,1.537,0.02736,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-4,67.12,0.0661,0.00193,796.2,1.537,0.0292,100,36.42,12,0,0,1-2-3
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-6,67.12,0.0661,0.00189,815.1,1.537,0.02852,100,36.42,12,0,0,1-2-3
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-2,66.02,0.1802,0.02812,86.0,2.419,0.15611,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-3,66.02,0.1802,0.01003,241.2,2.419,0.05566,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-5,66.02,0.1802,0.00746,324.4,2.419,0.04139,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-6,66.02,0.1802,0.00831,291.0,2.419,0.04614,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-1,66.02,0.1802,0.02606,92.8,2.419,0.14467,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-3,66.02,0.1802,0.01071,225.8,2.419,0.05946,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-5,66.02,0.1802,0.0084,288.0,2.419,0.04662,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-6,66.02,0.1802,0.01174,206.0,2.419,0.06517,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-1,66.02,0.1802,0.00874,276.7,2.419,0.04852,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-2,66.02,0.1802,0.00917,263.8,2.419,0.05089,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-5,66.02,0.1802,0.00574,421.3,2.419,0.03187,100,17.13,12,0,0,1-3-4
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-6,66.02,0.1802,0.00668,361.9,2.419,0.0371,100,17.13,12,0,0,1-3-4
2026-08-19,202608191602,16,02R,2日目,5,5-1-2,61.0,0.0637,0.00437,451.3,1.972,0.06855,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-1-3,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-1-4,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-1-6,61.0,0.0637,0.00247,798.5,1.972,0.03874,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-2-1,61.0,0.0637,0.00356,553.6,1.972,0.05588,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-2-3,61.0,0.0637,0.00361,546.3,1.972,0.05663,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-2-4,61.0,0.0637,0.0048,411.1,1.972,0.07526,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-2-6,61.0,0.0637,0.00466,423.6,1.972,0.07304,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-3-1,61.0,0.0637,0.00247,798.5,1.972,0.03874,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-3-2,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-3-4,61.0,0.0637,0.00218,902.6,1.972,0.03428,100,51.83,12,0,0,2-6-1
2026-08-19,202608191602,16,02R,2日目,5,5-3-6,61.0,0.0637,0.00166,1186.0,1.972,0.02609,100,51.83,12,0,0,2-6-1
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-2,64.44,0.0683,0.00897,231.0,2.072,0.13132,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-3,64.44,0.0683,0.00644,322.0,2.072,0.09421,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-4,64.44,0.0683,0.00798,259.8,2.072,0.11676,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-6,64.44,0.0683,0.00564,367.4,2.072,0.08257,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-1,64.44,0.0683,0.0047,441.3,2.072,0.06874,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-3,64.44,0.0683,0.00273,758.2,2.072,0.04001,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-4,64.44,0.0683,0.00159,1303.0,2.072,0.02328,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-6,64.44,0.0683,0.00291,712.9,2.072,0.04255,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-1,64.44,0.0683,0.00308,672.6,2.072,0.0451,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-2,64.44,0.0683,0.00199,1042.0,2.072,0.02911,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-4,64.44,0.0683,0.00104,1985.0,2.072,0.01528,100,42.42,12,0,0,1-4-3
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-6,64.44,0.0683,0.00179,1158.0,2.072,0.0262,100,42.42,12,0,0,1-4-3
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-2,64.14,0.0682,0.00378,311.5,1.178,0.05545,100,28.62,12,0,0,6-3-1
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-3,64.14,0.0682,0.00466,253.1,1.178,0.06824,100,28.62,12,0,0,6-3-1
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-4,64.14,0.0682,0.00887,132.8,1.178,0.13005,100,28.62,12,0,0,6-3-1
