actual_combo,approved_A,approved_S,date,ex_head,head_boat,head_hit,history_pct,hit_20,hit_4,hit_6,hit_8,invest_20,invest_4,invest_6,invest_8,kimarite,method_hit,model,orig_straight_head,orig_turn_head,payout,period,preview_comp,race_code,return_20,return_4,return_6,return_8,st_head,tickets_20,tickets_4,tickets_6,tickets_8,tilt,v52_score,winner
3-1-6,0,0,2026-08-11,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,0,5頭展開,1.0,0.0,57600,test,0.33976666666666666,202608111911,0,0,0,0,0.19999999999999996,5-1-6;5-1-4;5-1-2;5-4-6;5-2-6;5-4-1;5-4-2;5-2-1;5-2-4;5-1-3;5-3-6;5-6-1;5-6-2;5-6-4;5-3-1;5-3-2;5-2-3;5-3-4;5-4-3;5-6-3,5-1-6;5-1-4;5-1-2;5-4-6,5-1-6;5-1-4;5-1-2;5-4-6;5-2-6;5-4-1,5-1-6;5-1-4;5-1-2;5-4-6;5-2-6;5-4-1;5-4-2;5-2-1,0,33.97666666666667,3
2-1-5,1,0,2026-08-11,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,差し,0,5頭展開,0.6,1.0,4880,test,0.6026666666666667,202608112010,0,0,0,0,0.4,5-1-4;5-1-6;5-4-6;5-1-2;5-4-1;5-1-3;5-4-2;5-2-6;5-2-4;5-2-1;5-3-6;5-3-4;5-3-1;5-4-3;5-3-2;5-6-4;5-6-1;5-2-3;5-6-2;5-6-3,5-1-4;5-1-6;5-4-6;5-1-2,5-1-4;5-1-6;5-4-6;5-1-2;5-4-1;5-1-3,5-1-4;5-1-6;5-4-6;5-1-2;5-4-1;5-1-3;5-4-2;5-2-6,0.5,60.266666666666666,2
1-5-6,0,0,2026-08-11,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.6,0.19999999999999996,5140,test,0.41489333333333334,202608112011,0,0,0,0,0.19999999999999996,5-1-4;5-1-6;5-4-1;5-1-2;5-4-6;5-1-3;5-4-2;5-2-1;5-2-4;5-3-1;5-2-6;5-6-1;5-3-4;5-4-3;5-3-6;5-6-4;5-3-2;5-2-3;5-6-2;5-6-3,5-1-4;5-1-6;5-4-1;5-1-2,5-1-4;5-1-6;5-4-1;5-1-2;5-4-6;5-1-3,5-1-4;5-1-6;5-4-1;5-1-2;5-4-6;5-1-3;5-4-2;5-2-1,0,41.489333333333335,1
1-3-2,0,0,2026-08-11,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,1.0,0.8,1850,test,0.5436133333333333,202608112112,0,0,0,0,0.6,5-1-6;5-4-6;5-1-4;5-1-2;5-2-6;5-4-2;5-4-1;5-2-4;5-3-6;5-1-3;5-2-1;5-6-4;5-6-2;5-6-1;5-3-4;5-4-3;5-3-2;5-3-1;5-2-3;5-6-3,5-1-6;5-4-6;5-1-4;5-1-2,5-1-6;5-4-6;5-1-4;5-1-2;5-2-6;5-4-2,5-1-6;5-4-6;5-1-4;5-1-2;5-2-6;5-4-2;5-4-1;5-2-4,-0.5,54.36133333333333,1
2-4-6,1,1,2026-08-12,0.6,3,0,0.2299,0,0,0,0,2000,400,600,800,差し,0,3まくり,0.5,0.5,14800,test,0.6855,202608120301,0,0,0,0,1.0,3-4-1;3-4-2;3-1-2;3-2-1;3-4-6;3-5-1;3-5-2;3-1-4;3-6-1;3-6-2;3-4-5;3-2-4;3-5-4;3-1-6;3-6-4;3-2-6;3-1-5;3-5-6;3-2-5;3-6-5,3-4-1;3-4-2;3-1-2;3-2-1,3-4-1;3-4-2;3-1-2;3-2-1;3-4-6;3-5-1,3-4-1;3-4-2;3-1-2;3-2-1;3-4-6;3-5-1;3-5-2;3-1-4,0.5,67.57,2
5-1-6,0,0,2026-08-12,0.4,3,0,0.8082,0,0,0,0,2000,400,600,800,まくり差し,0,3まくり,0.4,0.8,6630,test,0.4778000000000001,202608120605,0,0,0,0,0.6,3-4-1;3-5-1;3-4-2;3-5-2;3-6-1;3-4-5;3-4-6;3-1-2;3-5-6;3-6-2;3-5-4;3-1-5;3-1-6;3-2-1;3-1-4;3-6-5;3-6-4;3-2-5;3-2-6;3-2-4,3-4-1;3-5-1;3-4-2;3-5-2,3-4-1;3-5-1;3-4-2;3-5-2;3-6-1;3-4-5,3-4-1;3-5-1;3-4-2;3-5-2;3-6-1;3-4-5;3-4-6;3-1-2,-0.5,48.96300000000001,5
3-2-6,0,0,2026-08-12,0.6,3,1,0.6107,1,0,0,0,2000,400,600,800,まくり差し,0,3まくり,0.4,0.6,5880,test,0.4957000000000001,202608120704,5880,0,0,0,0.4,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-6-1;3-6-2;3-2-1;3-4-6;3-1-6;3-5-6;3-4-5;3-2-6;3-1-5;3-1-4;3-5-4;3-6-5;3-6-4;3-2-5;3-2-4,3-4-1;3-4-2;3-5-1;3-5-2,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-6-1,3-4-1;3-4-2;3-5-1;3-5-2;3-1-2;3-6-1;3-6-2;3-2-1,-0.5,49.96300000000001,3
6-5-3,1,0,2026-08-12,0.8,3,0,0.9845,0,0,0,0,2000,400,600,800,まくり差し,0,3まくり,0.5,0.8,8990,test,0.64915,202608121306,0,0,0,0,0.6,3-6-1;3-4-1;3-5-1;3-1-6;3-1-2;3-6-2;3-4-2;3-2-1;3-4-6;3-5-2;3-5-6;3-1-5;3-1-4;3-6-5;3-4-5;3-2-6;3-6-4;3-5-4;3-2-5;3-2-4,3-6-1;3-4-1;3-5-1;3-1-6,3-6-1;3-4-1;3-5-1;3-1-6;3-1-2;3-6-2,3-6-1;3-4-1;3-5-1;3-1-6;3-1-2;3-6-2;3-4-2;3-2-1,-0.5,66.80300000000001,6
3-1-6,0,0,2026-08-12,0.4,3,1,0.7094,1,0,1,1,2000,400,600,800,まくり差し,0,3まくり,0.5,0.19999999999999996,960,test,0.53015,202608121308,960,0,960,960,1.0,3-4-1;3-6-1;3-5-1;3-1-2;3-4-2;3-1-6;3-2-1;3-6-2;3-5-2;3-4-6;3-1-4;3-1-5;3-5-6;3-4-5;3-2-6;3-6-4;3-5-4;3-6-5;3-2-4;3-2-5,3-4-1;3-6-1;3-5-1;3-1-2,3-4-1;3-6-1;3-5-1;3-1-2;3-4-2;3-1-6,3-4-1;3-6-1;3-5-1;3-1-2;3-4-2;3-1-6;3-2-1;3-6-2,-0.5,53.803000000000004,3
5-1-6,0,0,2026-08-12,0.19999999999999996,3,0,0.6756,0,0,0,0,2000,400,600,800,まくり差し,0,3まくり,0.5,0.4,11240,test,0.37415000000000004,202608121312,0,0,0,0,0.4,3-4-1;3-5-1;3-4-2;3-1-2;3-5-2;3-4-5;3-1-4;3-1-5;3-2-1;3-5-4;3-6-1;3-4-6;3-1-6;3-2-4;3-2-5;3-5-6;3-6-2;3-6-4;3-6-5;3-2-6,3-4-1;3-5-1;3-4-2;3-1-2,3-4-1;3-5-1;3-4-2;3-1-2;3-5-2;3-4-5,3-4-1;3-5-1;3-4-2;3-1-2;3-5-2;3-4-5;3-1-4;3-1-5,0,37.907000000000004,5
1-4-5,1,1,2026-08-12,0.8,3,0,0.2652,0,0,0,0,2000,400,600,800,逃げ,0,3まくり,1.0,0.0,4700,test,0.6949833333333334,202608121905,0,0,0,0,0.6,3-4-1;3-4-2;3-1-2;3-5-1;3-2-1;3-1-4;3-6-1;3-1-6;3-5-2;3-4-6;3-6-2;3-1-5;3-4-5;3-2-4;3-5-4;3-6-4;3-2-6;3-5-6;3-2-5;3-6-5,3-4-1;3-4-2;3-1-2;3-5-1,3-4-1;3-4-2;3-1-2;3-5-1;3-2-1;3-1-4,3-4-1;3-4-2;3-1-2;3-5-1;3-2-1;3-1-4;3-6-1;3-1-6,-0.5,68.50933333333334,1
3-1-5,1,1,2026-08-12,0.5,3,1,0.0832,1,0,0,0,2000,400,600,800,抜き,0,3まくり,0.8,0.19999999999999996,1300,test,0.7129833333333334,202608121909,1300,0,0,0,1.0,3-4-1;3-5-1;3-4-2;3-1-2;3-6-1;3-5-2;3-2-1;3-1-6;3-1-4;3-4-6;3-6-2;3-1-5;3-4-5;3-5-6;3-5-4;3-6-4;3-2-6;3-2-4;3-6-5;3-2-5,3-4-1;3-5-1;3-4-2;3-1-2,3-4-1;3-5-1;3-4-2;3-1-2;3-6-1;3-5-2,3-4-1;3-5-1;3-4-2;3-1-2;3-6-1;3-5-2;3-2-1;3-1-6,-0.5,69.58133333333335,3
3-1-4,1,1,2026-08-12,1.0,3,1,0.5726,1,0,0,0,2000,400,600,800,まくり差し,0,3まくり,1.0,0.6,3570,test,0.9151666666666667,202608122410,3570,0,0,0,1.0,3-4-1;3-4-2;3-5-1;3-1-2;3-5-2;3-2-1;3-6-1;3-6-2;3-1-5;3-4-5;3-1-4;3-1-6;3-4-6;3-5-4;3-5-6;3-2-5;3-2-4;3-2-6;3-6-5;3-6-4,3-4-1;3-4-2;3-5-1;3-1-2,3-4-1;3-4-2;3-5-1;3-1-2;3-5-2;3-2-1,3-4-1;3-4-2;3-5-1;3-1-2;3-5-2;3-2-1;3-6-1;3-6-2,0,91.59766666666667,3
5-1-2,0,0,2026-08-12,0.6,4,0,0.9562,0,0,0,0,2000,400,600,800,恵まれ,0,4カドまくり,1.0,0.0,2580,test,0.48600000000000004,202608120105,0,0,0,0,0.0,4-5-2;4-5-1;4-1-2;4-2-1;4-6-2;4-2-5;4-1-5;4-6-1;4-3-2;4-5-6;4-2-6;4-5-3;4-6-5;4-3-1;4-1-6;4-2-3;4-3-5;4-1-3;4-6-3;4-3-6,4-5-2;4-5-1;4-1-2;4-2-1,4-5-2;4-5-1;4-1-2;4-2-1;4-6-2;4-2-5,4-5-2;4-5-1;4-1-2;4-2-1;4-6-2;4-2-5;4-1-5;4-6-1,0,50.385000000000005,5
4-6-2,1,0,2026-08-12,0.4,4,1,0.5636,1,0,1,1,2000,400,600,800,まくり差し,0,4カドまくり,1.0,0.6,3400,test,0.58045,202608120409,3400,0,3400,3400,0.4,4-1-2;4-5-2;4-2-1;4-5-1;4-6-2;4-6-1;4-1-6;4-3-2;4-2-6;4-1-5;4-2-5;4-3-1;4-5-6;4-1-3;4-2-3;4-6-5;4-5-3;4-6-3;4-3-6;4-3-5,4-1-2;4-5-2;4-2-1;4-5-1,4-1-2;4-5-2;4-2-1;4-5-1;4-6-2;4-6-1,4-1-2;4-5-2;4-2-1;4-5-1;4-6-2;4-6-1;4-1-6;4-3-2,0,58.259,4
2-1-3,1,1,2026-08-12,1.0,4,0,0.1272,0,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.5,1.0,16940,test,0.7130500000000001,202608121301,0,0,0,0,0.6,4-5-2;4-5-1;4-1-2;4-1-5;4-2-5;4-5-6;4-2-1;4-6-2;4-6-1;4-6-5;4-5-3;4-1-6;4-3-2;4-2-6;4-3-5;4-3-1;4-1-3;4-2-3;4-6-3;4-3-6,4-5-2;4-5-1;4-1-2;4-1-5,4-5-2;4-5-1;4-1-2;4-1-5;4-2-5;4-5-6,4-5-2;4-5-1;4-1-2;4-1-5;4-2-5;4-5-6;4-2-1;4-6-2,0,69.774,2
1-2-6,1,0,2026-08-12,0.5,4,0,0.1135,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.5,0.6,9030,test,0.60305,202608121302,0,0,0,0,0.8,4-5-1;4-5-2;4-5-6;4-6-1;4-6-5;4-6-2;4-1-5;4-1-2;4-1-6;4-2-5;4-5-3;4-2-1;4-2-6;4-3-5;4-3-1;4-3-2;4-6-3;4-3-6;4-1-3;4-2-3,4-5-1;4-5-2;4-5-6;4-6-1,4-5-1;4-5-2;4-5-6;4-6-1;4-6-5;4-6-2,4-5-1;4-5-2;4-5-6;4-6-1;4-6-5;4-6-2;4-1-5;4-1-2,0,58.719,1
1-4-6,0,0,2026-08-12,0.4,4,0,0.1655,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.19999999999999996,0.8,1330,test,0.3958,202608121602,0,0,0,0,0.4,4-6-2;4-6-1;4-5-2;4-5-6;4-5-1;4-6-5;4-1-6;4-1-2;4-2-6;4-2-1;4-1-5;4-6-3;4-3-6;4-2-5;4-5-3;4-3-2;4-3-1;4-3-5;4-1-3;4-2-3,4-6-2;4-6-1;4-5-2;4-5-6,4-6-2;4-6-1;4-5-2;4-5-6;4-5-1;4-6-5,4-6-2;4-6-1;4-5-2;4-5-6;4-5-1;4-6-5;4-1-6;4-1-2,0,38.202,1
1-4-2,1,0,2026-08-12,1.0,4,0,0.0192,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.6,0.4,770,test,0.61625,202608122105,0,0,0,0,0.4,4-6-1;4-5-1;4-6-2;4-1-2;4-5-2;4-2-1;4-1-6;4-5-6;4-2-6;4-1-5;4-6-5;4-3-1;4-2-5;4-3-2;4-1-3;4-6-3;4-3-6;4-5-3;4-2-3;4-3-5,4-6-1;4-5-1;4-6-2;4-1-2,4-6-1;4-5-1;4-6-2;4-1-2;4-5-2;4-2-1,4-6-1;4-5-1;4-6-2;4-1-2;4-5-2;4-2-1;4-1-6;4-5-6,0,59.662,1
1-5-6,1,1,2026-08-12,0.6,4,0,0.0041,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,1.0,0.6,9890,test,0.77225,202608122106,0,0,0,0,0.8,4-5-2;4-5-1;4-6-2;4-5-6;4-6-1;4-6-5;4-1-2;4-2-5;4-1-5;4-2-1;4-2-6;4-1-6;4-5-3;4-3-2;4-3-5;4-3-1;4-6-3;4-3-6;4-2-3;4-1-3,4-5-2;4-5-1;4-6-2;4-5-6,4-5-2;4-5-1;4-6-2;4-5-6;4-6-1;4-6-5,4-5-2;4-5-1;4-6-2;4-5-6;4-6-1;4-6-5;4-1-2;4-2-5,0,75.201,1
4-1-5,0,0,2026-08-12,0.6,4,1,0.7223,1,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.4,0.8,5290,test,0.49025,202608122109,5290,0,0,0,0.4,4-5-1;4-6-1;4-5-2;4-6-2;4-1-2;4-5-6;4-1-6;4-2-1;4-1-5;4-6-5;4-2-6;4-3-1;4-2-5;4-5-3;4-3-2;4-1-3;4-6-3;4-3-6;4-3-5;4-2-3,4-5-1;4-6-1;4-5-2;4-6-2,4-5-1;4-6-1;4-5-2;4-6-2;4-1-2;4-5-6,4-5-1;4-6-1;4-5-2;4-6-2;4-1-2;4-5-6;4-1-6;4-2-1,0,49.874,4
4-3-5,0,0,2026-08-12,0.0,4,1,0.0629,1,0,0,0,2000,400,600,800,まくり差し,0,4カドまくり,0.19999999999999996,0.0,3610,test,0.28924999999999995,202608122404,3610,0,0,0,0.6,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-5-6;4-3-1;4-5-3;4-2-1;4-1-5;4-3-2;4-1-6;4-6-5;4-1-3;4-3-5;4-2-5;4-6-3;4-3-6;4-2-6;4-2-3,4-5-1;4-5-2;4-6-1;4-1-2,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-5-6,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-5-6;4-3-1;4-5-3,0,27.136999999999993,4
2-4-3,0,0,2026-08-12,0.0,5,0,0.5,0,0,0,0,2000,400,600,800,まくり,0,5頭展開,0.5,0.5,4770,test,0.42169,202608120304,0,0,0,0,0.0,5-1-4;5-4-6;5-4-2;5-1-6;5-1-2;5-4-1;5-2-4;5-1-3;5-2-6;5-3-4;5-4-3;5-2-1;5-3-6;5-3-2;5-2-3;5-3-1;5-6-4;5-6-2;5-6-1;5-6-3,5-1-4;5-4-6;5-4-2;5-1-6,5-1-4;5-4-6;5-4-2;5-1-6;5-1-2;5-4-1,5-1-4;5-4-6;5-4-2;5-1-6;5-1-2;5-4-1;5-2-4;5-1-3,1.0,42.169000000000004,2
1-2-4,0,0,2026-08-12,0.19999999999999996,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.5,0.5,770,test,0.53277,202608120307,0,0,0,0,0.19999999999999996,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-4-2;5-2-4;5-2-1;5-2-6;5-1-3;5-3-4;5-4-3;5-3-1;5-6-4;5-6-1;5-3-6;5-3-2;5-6-2;5-2-3;5-6-3,5-1-4;5-1-6;5-1-2;5-4-1,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-4-2,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-4-2;5-2-4;5-2-1,0,53.276999999999994,1
1-4-6,0,0,2026-08-12,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.8,0.0,4830,test,0.4129566666666667,202608120608,0,0,0,0,0.4,5-1-4;5-1-6;5-4-6;5-4-1;5-1-2;5-4-2;5-2-6;5-2-1;5-1-3;5-2-4;5-6-1;5-6-4;5-3-6;5-3-1;5-3-4;5-4-3;5-6-2;5-3-2;5-2-3;5-6-3,5-1-4;5-1-6;5-4-6;5-4-1,5-1-4;5-1-6;5-4-6;5-4-1;5-1-2;5-4-2,5-1-4;5-1-6;5-4-6;5-4-1;5-1-2;5-4-2;5-2-6;5-2-1,-0.5,41.29566666666667,1
2-1-3,1,0,2026-08-12,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,差し,0,5頭展開,0.5,0.8,16940,test,0.66147,202608121301,0,0,0,0,0.0,5-1-4;5-4-2;5-4-6;5-4-1;5-2-4;5-1-2;5-1-6;5-2-6;5-2-1;5-6-4;5-3-4;5-4-3;5-1-3;5-6-2;5-3-2;5-3-6;5-2-3;5-6-1;5-3-1;5-6-3,5-1-4;5-4-2;5-4-6;5-4-1,5-1-4;5-4-2;5-4-6;5-4-1;5-2-4;5-1-2,5-1-4;5-4-2;5-4-6;5-4-1;5-2-4;5-1-2;5-1-6;5-2-6,0,66.147,2
1-2-4,0,0,2026-08-12,0.19999999999999996,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.5,0.0,660,test,0.36415,202608121307,0,0,0,0,0.19999999999999996,5-1-6;5-1-4;5-1-2;5-4-6;5-4-1;5-4-2;5-2-6;5-2-1;5-1-3;5-2-4;5-6-1;5-3-6;5-6-4;5-3-1;5-6-2;5-3-4;5-4-3;5-3-2;5-2-3;5-6-3,5-1-6;5-1-4;5-1-2;5-4-6,5-1-6;5-1-4;5-1-2;5-4-6;5-4-1;5-4-2,5-1-6;5-1-4;5-1-2;5-4-6;5-4-1;5-4-2;5-2-6;5-2-1,0,36.415,1
4-3-6,0,0,2026-08-12,0.6,5,0,0.5,0,0,0,0,2000,400,600,800,まくり差し,0,5頭展開,0.6,0.8,44770,test,0.38638999999999996,202608121604,0,0,0,0,0.0,5-1-6;5-1-4;5-1-2;5-4-6;5-4-1;5-4-2;5-1-3;5-2-6;5-2-1;5-2-4;5-3-6;5-3-1;5-3-4;5-4-3;5-6-1;5-3-2;5-6-4;5-2-3;5-6-2;5-6-3,5-1-6;5-1-4;5-1-2;5-4-6,5-1-6;5-1-4;5-1-2;5-4-6;5-4-1;5-4-2,5-1-6;5-1-4;5-1-2;5-4-6;5-4-1;5-4-2;5-1-3;5-2-6,0,38.638999999999996,4
1-2-3,1,1,2026-08-12,0.8,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.6,1.0,930,test,0.6874133333333334,202608122012,0,0,0,0,0.0,5-1-6;5-1-4;5-4-6;5-1-2;5-4-1;5-4-2;5-2-6;5-2-4;5-1-3;5-2-1;5-3-6;5-6-4;5-6-1;5-3-4;5-4-3;5-6-2;5-3-1;5-3-2;5-2-3;5-6-3,5-1-6;5-1-4;5-4-6;5-1-2,5-1-6;5-1-4;5-4-6;5-1-2;5-4-1;5-4-2,5-1-6;5-1-4;5-4-6;5-1-2;5-4-1;5-4-2;5-2-6;5-2-4,0,68.74133333333334,1
1-5-6,1,0,2026-08-12,1.0,5,0,0.5,0,0,0,0,2000,400,600,800,逃げ,0,5頭展開,0.4,0.8,9890,test,0.6662933333333334,202608122106,0,0,0,0,0.0,5-1-6;5-4-6;5-2-6;5-1-4;5-1-2;5-4-2;5-2-4;5-3-6;5-4-1;5-6-2;5-6-4;5-2-1;5-1-3;5-6-1;5-3-2;5-3-4;5-4-3;5-2-3;5-6-3;5-3-1,5-1-6;5-4-6;5-2-6;5-1-4,5-1-6;5-4-6;5-2-6;5-1-4;5-1-2;5-4-2,5-1-6;5-4-6;5-2-6;5-1-4;5-1-2;5-4-2;5-2-4;5-3-6,0,66.62933333333334,1
3-1-4,0,0,2026-08-13,0.5,3,1,0.6361,1,0,0,1,2000,400,600,800,まくり差し,0,3まくり,0.5,0.5,1280,test,0.525,202608130202,1280,0,0,1280,0.5,3-4-1;3-5-1;3-4-2;3-5-2;3-4-5;3-1-2;3-1-5;3-1-4;3-5-4;3-2-1;3-6-1;3-4-6;3-1-6;3-5-6;3-2-5;3-6-2;3-2-4;3-6-5;3-6-4;3-2-6,3-4-1;3-5-1;3-4-2;3-5-2,3-4-1;3-5-1;3-4-2;3-5-2;3-4-5;3-1-2,3-4-1;3-5-1;3-4-2;3-5-2;3-4-5;3-1-2;3-1-5;3-1-4,0,52.833999999999996,3
3-4-2,0,0,2026-08-13,0.5,3,1,0.7475,1,1,1,1,2000,400,600,800,まくり,1,3まくり,0.5,0.5,3470,test,0.525,202608130209,3470,3470,3470,3470,0.5,3-4-1;3-4-2;3-4-6;3-4-5;3-5-1;3-5-2;3-1-4;3-6-1;3-1-2;3-5-4;3-6-2;3-6-4;3-2-1;3-2-4;3-1-6;3-5-6;3-1-5;3-2-6;3-6-5;3-2-5,3-4-1;3-4-2;3-4-6;3-4-5,3-4-1;3-4-2;3-4-6;3-4-5;3-5-1;3-5-2,3-4-1;3-4-2;3-4-6;3-4-5;3-5-1;3-5-2;3-1-4;3-6-1,0,53.28,3
4-6-1,0,0,2026-08-13,0.5,3,0,0.6291,0,0,0,0,2000,400,600,800,まくり,0,3まくり,0.5,0.5,24070,test,0.5175000000000001,202608130310,0,0,0,0,0.5,3-4-1;3-5-1;3-4-2;3-1-2;3-5-2;3-2-1;3-1-4;3-4-5;3-1-5;3-6-1;3-5-4;3-4-6;3-1-6;3-6-2;3-2-4;3-2-5;3-5-6;3-6-4;3-6-5;3-2-6,3-4-1;3-5-1;3-4-2;3-1-2,3-4-1;3-5-1;3-4-2;3-1-2;3-5-2;3-2-1,3-4-1;3-5-1;3-4-2;3-1-2;3-5-2;3-2-1;3-1-4;3-4-5,0,52.056000000000004,4
3-4-5,0,0,2026-08-13,0.5,3,1,0.7137,1,0,1,1,2000,400,600,800,まくり,1,3まくり,0.5,0.5,2750,test,0.4828,202608130602,2750,0,2750,2750,0.5,3-5-2;3-4-2;3-5-1;3-4-1;3-4-5;3-5-4;3-1-2;3-5-6;3-6-2;3-1-5;3-4-6;3-2-1;3-6-1;3-2-5;3-1-4;3-6-5;3-2-4;3-1-6;3-2-6;3-6-4,3-5-2;3-4-2;3-5-1;3-4-1,3-5-2;3-4-2;3-5-1;3-4-1;3-4-5;3-5-4,3-5-2;3-4-2;3-5-1;3-4-1;3-4-5;3-5-4;3-1-2;3-5-6,0,48.925,3
1-4-2,0,0,2026-08-13,0.5,4,0,0.71,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.5,0.5,1440,test,0.507,202608130205,0,0,0,0,0.5,4-5-1;4-5-2;4-1-5;4-6-1;4-5-6;4-1-2;4-6-5;4-2-1;4-6-2;4-1-6;4-5-3;4-2-5;4-3-1;4-3-5;4-1-3;4-3-2;4-2-6;4-6-3;4-3-6;4-2-3,4-5-1;4-5-2;4-1-5;4-6-1,4-5-1;4-5-2;4-1-5;4-6-1;4-5-6;4-1-2,4-5-1;4-5-2;4-1-5;4-6-1;4-5-6;4-1-2;4-6-5;4-2-1,0,51.50000000000001,1
1-2-6,0,0,2026-08-13,0.5,4,0,0.9685,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.5,0.5,8620,test,0.507,202608130210,0,0,0,0,0.5,4-5-1;4-6-1;4-5-2;4-1-2;4-6-2;4-5-6;4-1-6;4-2-1;4-1-5;4-6-5;4-2-6;4-2-5;4-3-1;4-5-3;4-1-3;4-3-2;4-6-3;4-3-6;4-3-5;4-2-3,4-5-1;4-6-1;4-5-2;4-1-2,4-5-1;4-6-1;4-5-2;4-1-2;4-6-2;4-5-6,4-5-1;4-6-1;4-5-2;4-1-2;4-6-2;4-5-6;4-1-6;4-2-1,0,52.534000000000006,1
1-3-2,0,0,2026-08-13,0.5,4,0,0.2216,0,0,0,0,2000,400,600,800,逃げ,0,4カドまくり,0.5,0.5,1350,test,0.5183,202608130312,0,0,0,0,0.5,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-2-1;4-1-5;4-5-6;4-1-6;4-6-5;4-2-5;4-3-1;4-2-6;4-5-3;4-3-2;4-1-3;4-3-5;4-6-3;4-3-6;4-2-3,4-5-1;4-5-2;4-6-1;4-1-2,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-2-1,4-5-1;4-5-2;4-6-1;4-1-2;4-6-2;4-2-1;4-1-5;4-5-6,0,50.676,1
5-6-4,0,0,2026-08-13,0.5,4,0,0.7223,0,0,0,0,2000,400,600,800,抜き,0,4カドまくり,0.5,0.5,22710,test,0.4983,202608130608,0,0,0,0,0.5,4-5-1;4-5-2;4-6-1;4-1-2;4-1-5;4-2-1;4-6-2;4-5-6;4-1-6;4-6-5;4-3-1;4-2-5;4-5-3;4-3-2;4-1-3;4-2-6;4-3-5;4-6-3;4-3-6;4-2-3,4-5-1;4-5-2;4-6-1;4-1-2,4-5-1;4-5-2;4-6-1;4-1-2;4-1-5;4-2-1,4-5-1;4-5-2;4-6-1;4-1-2;4-1-5;4-2-1;4-6-2;4-5-6,0,50.67900000000001,5
2-1-4,0,0,2026-08-13,0.5,4,0,0.1997,0,0,0,0,2000,400,600,800,差し,0,4カドまくり,0.5,0.5,960,test,0.525,202608130706,0,0,0,0,0.5,4-6-2;4-5-2;4-1-2;4-6-1;4-5-1;4-2-1;4-2-6;4-5-6;4-3-2;4-1-6;4-2-5;4-6-5;4-1-5;4-3-1;4-2-3;4-6-3;4-3-6;4-5-3;4-1-3;4-3-5,4-6-2;4-5-2;4-1-2;4-6-1,4-6-2;4-5-2;4-1-2;4-6-1;4-5-1;4-2-1,4-6-2;4-5-2;4-1-2;4-6-1;4-5-1;4-2-1;4-2-6;4-5-6,0,51.259,2
5-4-3,0,0,2026-08-13,0.5,5,1,0.5,1,0,0,0,2000,400,600,800,まくり差し,1,5頭展開,0.5,0.5,17270,test,0.51115,202608130105,17270,0,0,0,0.5,5-4-6;5-1-6;5-1-4;5-4-1;5-2-6;5-4-2;5-1-2;5-3-6;5-6-4;5-2-4;5-1-3;5-3-4;5-4-3;5-6-1;5-2-1;5-6-2;5-3-1;5-3-2;5-6-3;5-2-3,5-4-6;5-1-6;5-1-4;5-4-1,5-4-6;5-1-6;5-1-4;5-4-1;5-2-6;5-4-2,5-4-6;5-1-6;5-1-4;5-4-1;5-2-6;5-4-2;5-1-2;5-3-6,0,51.115,5
5-4-1,0,0,2026-08-13,0.5,5,1,0.5,1,1,1,1,2000,400,600,800,まくり,1,5頭展開,0.5,0.5,940,test,0.51115,202608130108,940,940,940,940,0.5,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-1-3;5-4-2;5-2-1;5-2-6;5-2-4;5-3-1;5-3-6;5-6-1;5-3-4;5-4-3;5-6-4;5-3-2;5-6-2;5-2-3;5-6-3,5-1-4;5-1-6;5-1-2;5-4-1,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-1-3,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-1-3;5-4-2;5-2-1,0,51.115,5
