variant,score,source,rule,cut,R,heads,head_rate,wilson_lo,wilson_hi,months_covered,worst_month_head_rate,min_month_R
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.880,0.88,4444,4145,0.9327182718271827,0.9249730426838539,0.9397160510276231,5,0.7718120805369127,149
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.900,0.9,3731,3522,0.9439828464218708,0.9361371911054495,0.9509151875639534,5,0.7582417582417582,91
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.920,0.92,3030,2901,0.9574257425742574,0.9496390502417243,0.964054047313058,5,0.7719298245614035,57
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.940,0.94,2282,2211,0.9688869412795793,0.9609378802498261,0.9752600313516477,5,0.8,20
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.950,0.95,1957,1910,0.9759836484414921,0.9682108560381336,0.9818914541815112,5,0.904320987654321,9
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.960,0.96,1700,1667,0.9805882352941176,0.9728646787148257,0.9861447358882006,4,0.92,275
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.970,0.97,1510,1481,0.980794701986755,0.9725541821624122,0.9865951339959196,4,0.9180327868852459,244
PRE_HGB_RECOVERED,p_cal,fixed_probability,>=0.980,0.98,1214,1203,0.9909390444810544,0.9838478814177763,0.9949330521483074,4,0.9515151515151515,165
PRE_HGB_RECOVERED,p_cal,training_OOF_quantile,q0.900,,1424,1393,0.9782303370786517,0.9692658569736907,0.9846215592979486,5,0.7708333333333334,48
PRE_HGB_RECOVERED,p_cal,training_OOF_quantile,q0.950,,484,481,0.993801652892562,0.9819367126831582,0.9978898095552655,5,0.9726027397260274,1
PRE_HGB_RECOVERED,p_cal,training_OOF_quantile,q0.975,,132,132,1.0,0.9717210132013917,1.0,4,1.0,1
PRE_HGB_RECOVERED,p_cal,training_OOF_quantile,q0.990,,7,7,1.0,0.6456695649333126,1.0,1,1.0,7
PRE_HGB_RECOVERED,p_cal,training_OOF_quantile,q0.995,,0,0,,,,0,,0
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.750,0.75,8423,7177,0.8520717084174285,0.844329336700102,0.8594930894109053,5,0.6782752902155887,1206
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.800,0.8,7677,6648,0.8659632669011332,0.8581589084032617,0.8734015632097969,5,0.6909448818897638,1016
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.820,0.82,7351,6403,0.8710379540198613,0.8631820231106291,0.8785062961471293,5,0.6915688367129136,937
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.840,0.84,7038,6181,0.8782324524012504,0.8703854061626746,0.8856668326066455,5,0.7048611111111112,864
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.860,0.86,6644,5874,0.8841059602649006,0.8761861254754763,0.8915818833761416,5,0.7068741893644618,771
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.880,0.88,6179,5508,0.8914063764363166,0.8834041609942717,0.89892222279151,5,0.7168141592920354,678
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.900,0.9,5724,5132,0.896575821104123,0.8884193611644622,0.9042003425475784,5,0.7077175697865353,609
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.920,0.92,5175,4686,0.9055072463768116,0.8972341077819547,0.9131788066453822,5,0.7115384615384616,520
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.940,0.94,4633,4222,0.9112885819123678,0.9027569594634257,0.9191387283329102,5,0.7155756207674944,443
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.950,0.95,4289,3928,0.915831196083003,0.9071453874369226,0.9237727897696277,5,0.712401055408971,379
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.960,0.96,3888,3596,0.9248971193415638,0.9161868186990916,0.9327686269323394,5,0.7230769230769231,325
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.970,0.97,3437,3196,0.9298807099214431,0.9208553437717493,0.9379462125815008,5,0.7306273062730627,271
PRE_LR_RECOVERED,p_raw,fixed_probability,>=0.980,0.98,2972,2784,0.9367429340511441,0.9274150292217392,0.9449432720934047,5,0.7317073170731707,205
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.750,0.75,7653,6631,0.8664575983274533,0.8586523778318119,0.8738951132146983,5,0.6919786096256685,935
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.800,0.8,6796,6012,0.8846380223660977,0.8768246285182234,0.8920168263392695,5,0.7157434402332361,686
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.820,0.82,6417,5702,0.8885772167679601,0.8806448449930036,0.8960446328555827,5,0.7103559870550162,618
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.840,0.84,6028,5389,0.8939946914399469,0.8859709111574963,0.9015166301560795,5,0.7100371747211895,538
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.860,0.86,5590,5036,0.9008944543828264,0.8927839999873638,0.9084542962701253,5,0.7115384615384616,468
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.880,0.88,5154,4681,0.9082266201008925,0.9000377445992671,0.9158074172956723,5,0.7084398976982097,391
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.900,0.9,4656,4269,0.916881443298969,0.9086040733667806,0.9244714795904332,5,0.7189542483660131,306
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.920,0.92,4195,3864,0.9210965435041716,0.9125479441060376,0.9288746327283577,5,0.7338709677419355,248
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.940,0.94,3588,3354,0.9347826086956522,0.9262295301534429,0.9424056910192609,5,0.75,176
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.950,0.95,3271,3069,0.9382451849587282,0.9294709395715823,0.9459912884632482,5,0.7536231884057971,138
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.960,0.96,2980,2806,0.9416107382550336,0.9326097881468258,0.9494746108816159,5,0.7522935779816514,109
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.970,0.97,2600,2474,0.9515384615384616,0.9425973725969856,0.9591472371011152,5,0.7671232876712328,73
PRE_LR_RECOVERED,p_cal,fixed_probability,>=0.980,0.98,2159,2062,0.9550717924965262,0.9454962144441997,0.9630308493339431,5,0.72,50
PRE_LR_RECOVERED,p_cal,training_OOF_quantile,q0.900,,1500,1436,0.9573333333333334,0.9458838815274475,0.9664463325071599,5,0.7536231884057971,69
PRE_LR_RECOVERED,p_cal,training_OOF_quantile,q0.950,,691,667,0.9652677279305355,0.9488402976622955,0.9765506556802398,5,0.6956521739130435,23
PRE_LR_RECOVERED,p_cal,training_OOF_quantile,q0.975,,339,332,0.9793510324483776,0.9579976123245977,0.9899624188744727,5,0.6666666666666666,3
PRE_LR_RECOVERED,p_cal,training_OOF_quantile,q0.990,,115,114,0.991304347826087,0.9523832736556862,0.9984633510941191,4,0.9629629629629629,25
PRE_LR_RECOVERED,p_cal,training_OOF_quantile,q0.995,,63,63,1.0,0.9425288004111484,1.0,4,1.0,9
