scope,family,param,floor,R,added_R,head4_wins,hits,return_yen,profit_yen,roi_pct,base_R,base_roi_pct,rescue_roi_pct,min_month_roi_pct,min_added_per_month
S,ADAPT,5,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,5,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,5,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,5,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,5,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,5,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,5,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,5,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,5,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,5,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,5,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,5,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,5,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,5,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,5,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,5,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,5,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,5,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,6,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,6,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,6,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,6,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,6,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,6,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,6,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,6,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,6,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,6,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,6,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,6,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,6,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,6,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,6,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,6,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,6,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,6,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,6,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,6,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,6,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,7,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,7,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,7,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,7,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,7,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,7,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,7,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,7,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,7,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,7,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,7,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,7,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,7,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,7,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,7,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,7,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,7,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,7,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,7,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,7,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,7,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,8,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,8,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,8,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,8,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,8,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,8,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,8,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,8,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,8,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,8,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,8,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,8,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,8,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,8,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,8,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,8,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,8,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,8,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,8,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,8,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,8,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,9,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,9,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,9,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,9,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,9,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,9,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,9,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,9,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,9,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,9,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,9,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,9,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,9,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,9,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,9,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,9,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,9,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,9,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,9,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,9,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,9,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,10,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,10,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,10,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,10,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,10,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,10,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,10,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,10,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,10,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,10,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,10,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,10,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,10,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,10,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,10,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,10,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,10,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,10,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,10,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,10,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,10,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,11,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,11,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,11,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,11,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,11,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,11,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,11,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,11,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,11,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,11,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,11,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,11,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,11,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,11,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,11,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,11,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,11,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,11,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,11,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,11,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,11,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,12,5.0,46,36,17,7,509420.0,49420.0,110.74347826086957,10,288.47,61.375,70.63529411764706,11
S,ADAPT,12,5.5,41,31,12,5,416360.0,6360.0,101.55121951219512,10,288.47,41.25483870967742,46.62,9
S,ADAPT,12,6.0,38,28,12,5,427630.0,47630.0,112.53421052631579,10,288.47,49.7,53.792307692307695,9
S,ADAPT,12,6.5,30,20,10,5,427630.0,127630.0,142.54333333333332,10,288.47,69.58,69.93,6
S,ADAPT,12,7.0,29,19,9,4,377020.0,87020.0,130.00689655172414,10,288.47,46.60526315789475,0.0,6
S,ADAPT,12,7.5,28,18,9,4,377020.0,97020.0,134.65,10,288.47,49.19444444444446,0.0,6
S,ADAPT,12,8.0,25,15,9,4,377020.0,127020.0,150.808,10,288.47,59.033333333333346,0.0,3
S,ADAPT,12,8.5,22,12,9,4,377020.0,157020.0,171.37272727272727,10,288.47,73.79166666666669,0.0,3
S,ADAPT,12,9.0,19,9,7,3,288470.0,98470.0,151.82631578947368,10,288.47,0.0,0.0,1
S,ADAPT,12,9.5,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,12,10.0,17,7,7,3,288470.0,118470.0,169.68823529411765,10,288.47,0.0,0.0,1
S,ADAPT,12,10.5,16,6,7,3,288470.0,128470.0,180.29375,10,288.47,0.0,0.0,1
S,ADAPT,12,11.0,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,12,11.5,13,3,6,3,288470.0,158470.0,221.9,10,288.47,0.0,0.0,0
S,ADAPT,12,12.0,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,12,12.5,12,2,6,3,288470.0,168470.0,240.39166666666668,10,288.47,0.0,0.0,0
S,ADAPT,12,13.0,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,12,13.5,11,1,6,3,288470.0,178470.0,262.24545454545455,10,288.47,0.0,0.0,0
S,ADAPT,12,14.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,12,14.5,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
S,ADAPT,12,15.0,10,0,6,3,288470.0,188470.0,288.47,10,288.47,,0.0,0
