date,head,head_hit,month,period,score
2026-07-15,3,0,2026-07,calibration,71.72500000000001
2026-07-15,3,0,2026-07,calibration,76.518
2026-07-15,3,1,2026-07,calibration,63.041666666666664
2026-07-15,3,0,2026-07,calibration,61.21
2026-07-15,3,0,2026-07,calibration,69.05066666666669
2026-07-15,3,1,2026-07,calibration,48.293000000000006
2026-07-15,3,0,2026-07,calibration,61.26766666666668
2026-07-15,3,1,2026-07,calibration,42.910000000000004
2026-07-15,3,0,2026-07,calibration,41.596000000000004
2026-07-15,3,0,2026-07,calibration,48.014
2026-07-15,3,0,2026-07,calibration,61.582
2026-07-15,3,0,2026-07,calibration,32.75
2026-07-15,3,0,2026-07,calibration,31.359
2026-07-15,3,1,2026-07,calibration,68.58500000000001
2026-07-15,3,1,2026-07,calibration,52.34300000000001
2026-07-16,3,1,2026-07,calibration,43.002
2026-07-16,3,0,2026-07,calibration,69.49199999999999
2026-07-16,3,1,2026-07,calibration,76.75200000000001
2026-07-16,3,0,2026-07,calibration,57.966
2026-07-16,3,0,2026-07,calibration,57.460333333333345
2026-07-16,3,0,2026-07,calibration,21.729000000000003
2026-07-16,3,1,2026-07,calibration,30.688666666666663
2026-07-16,3,0,2026-07,calibration,10.926666666666664
2026-07-16,3,0,2026-07,calibration,70.07766666666667
2026-07-16,3,0,2026-07,calibration,54.10600000000001
2026-07-16,3,1,2026-07,calibration,66.004
2026-07-16,3,1,2026-07,calibration,57.06800000000001
2026-07-16,3,0,2026-07,calibration,43.856
2026-07-16,3,0,2026-07,calibration,98.34900000000002
2026-07-16,3,0,2026-07,calibration,41.07233333333334
2026-07-16,3,0,2026-07,calibration,78.937
2026-07-16,3,0,2026-07,calibration,55.793000000000006
2026-07-16,3,0,2026-07,calibration,56.306
2026-07-16,3,0,2026-07,calibration,65.47000000000001
2026-07-16,3,0,2026-07,calibration,73.07000000000001
2026-07-16,3,0,2026-07,calibration,50.62200000000001
2026-07-16,3,1,2026-07,calibration,53.702
2026-07-16,3,0,2026-07,calibration,94.92999999999999
2026-07-16,3,0,2026-07,calibration,67.59800000000001
2026-07-17,3,0,2026-07,calibration,50.229000000000006
2026-07-17,3,1,2026-07,calibration,67.32
2026-07-17,3,0,2026-07,calibration,79.99399999999999
2026-07-17,3,0,2026-07,calibration,79.16300000000001
2026-07-17,3,1,2026-07,calibration,51.287
2026-07-17,3,0,2026-07,calibration,55.805
2026-07-17,3,0,2026-07,calibration,48.279999999999994
2026-07-17,3,0,2026-07,calibration,45.403000000000006
2026-07-17,3,0,2026-07,calibration,36.074999999999996
2026-07-17,3,0,2026-07,calibration,35.675000000000004
2026-07-17,3,1,2026-07,calibration,86.71166666666667
2026-07-17,3,0,2026-07,calibration,36.337
2026-07-17,3,0,2026-07,calibration,66.79600000000002
2026-07-17,3,0,2026-07,calibration,43.75
2026-07-17,3,0,2026-07,calibration,17.768
2026-07-17,3,0,2026-07,calibration,41.531
2026-07-17,3,0,2026-07,calibration,46.055
2026-07-17,3,0,2026-07,calibration,67.13900000000001
2026-07-17,3,1,2026-07,calibration,62.49900000000001
2026-07-17,3,1,2026-07,calibration,24.404999999999998
2026-07-17,3,0,2026-07,calibration,44.627
2026-07-17,3,0,2026-07,calibration,34.168000000000006
2026-07-18,3,0,2026-07,calibration,71.72100000000002
2026-07-18,3,0,2026-07,calibration,54.47066666666668
2026-07-18,3,0,2026-07,calibration,82.14766666666668
2026-07-18,3,1,2026-07,calibration,72.235
2026-07-18,3,0,2026-07,calibration,87.23233333333333
2026-07-18,3,0,2026-07,calibration,73.02499999999999
2026-07-18,3,0,2026-07,calibration,43.664
2026-07-18,3,0,2026-07,calibration,52.432
2026-07-18,3,0,2026-07,calibration,50.137
2026-07-18,3,0,2026-07,calibration,72.13000000000001
2026-07-18,3,1,2026-07,calibration,74.96433333333334
2026-07-18,3,0,2026-07,calibration,93.101
2026-07-18,3,0,2026-07,calibration,70.811
2026-07-18,3,0,2026-07,calibration,77.38166666666669
2026-07-18,3,0,2026-07,calibration,80.284
2026-07-18,3,1,2026-07,calibration,53.74300000000001
2026-07-18,3,0,2026-07,calibration,43.722
2026-07-18,3,0,2026-07,calibration,46.154999999999994
2026-07-18,3,0,2026-07,calibration,47.696000000000005
2026-07-18,3,0,2026-07,calibration,60.13399999999999
2026-07-18,3,0,2026-07,calibration,27.21
2026-07-18,3,0,2026-07,calibration,70.32600000000001
2026-07-18,3,1,2026-07,calibration,27.615999999999996
2026-07-18,3,0,2026-07,calibration,31.363000000000003
2026-07-18,3,0,2026-07,calibration,41.178000000000004
2026-07-18,3,0,2026-07,calibration,67.91
2026-07-18,3,0,2026-07,calibration,76.208
2026-07-18,3,0,2026-07,calibration,50.572
2026-07-19,3,0,2026-07,oos,50.751
2026-07-19,3,0,2026-07,oos,23.273
2026-07-19,3,1,2026-07,oos,74.046
2026-07-19,3,1,2026-07,oos,42.29500000000001
2026-07-19,5,0,2026-07,oos,57.33300000000001
2026-07-19,5,0,2026-07,oos,50.2
2026-07-19,5,0,2026-07,oos,50.2
2026-07-19,5,0,2026-07,oos,82.56800000000001
2026-07-19,5,0,2026-07,oos,50.095
2026-07-19,5,0,2026-07,oos,60.66166666666667
2026-07-19,5,0,2026-07,oos,55.55000000000001
2026-07-19,5,0,2026-07,oos,50.35999999999999
2026-07-19,5,0,2026-07,oos,48.78666666666667
2026-07-20,3,1,2026-07,oos,52.881
2026-07-20,3,0,2026-07,oos,37.874
2026-07-20,3,1,2026-07,oos,52.797333333333334
2026-07-20,5,1,2026-07,oos,71.869
2026-07-20,5,0,2026-07,oos,78.97966666666667
2026-07-20,5,0,2026-07,oos,37.669000000000004
2026-07-20,5,1,2026-07,oos,59.912000000000006
2026-07-20,5,0,2026-07,oos,53.92633333333333
2026-07-20,5,0,2026-07,oos,40.520999999999994
2026-07-20,5,0,2026-07,oos,41.696000000000005
2026-07-20,5,0,2026-07,oos,46.905333333333346
2026-07-20,5,0,2026-07,oos,41.18666666666666
2026-07-21,3,0,2026-07,oos,45.57533333333333
2026-07-21,3,0,2026-07,oos,52.647666666666666
2026-07-21,3,0,2026-07,oos,45.75433333333333
2026-07-21,5,0,2026-07,oos,54.22100000000001
2026-07-21,5,1,2026-07,oos,48.72
2026-07-21,5,0,2026-07,oos,64.59100000000001
2026-07-21,5,0,2026-07,oos,72.43766666666666
2026-07-21,5,0,2026-07,oos,37.56966666666666
2026-07-21,5,0,2026-07,oos,58.45733333333334
2026-07-22,3,0,2026-07,oos,46.32033333333334
2026-07-22,3,1,2026-07,oos,63.68933333333333
2026-07-22,3,1,2026-07,oos,41.93933333333333
2026-07-22,5,0,2026-07,oos,47.230333333333334
2026-07-22,5,0,2026-07,oos,44.163
2026-07-22,5,1,2026-07,oos,74.99366666666666
2026-07-22,5,1,2026-07,oos,60.044333333333334
2026-07-22,5,0,2026-07,oos,51.82966666666666
2026-07-22,5,0,2026-07,oos,43.090666666666664
2026-07-22,5,0,2026-07,oos,43.36266666666666
2026-07-22,5,1,2026-07,oos,61.643000000000015
2026-07-23,3,1,2026-07,oos,68.631
2026-07-23,3,0,2026-07,oos,54.64300000000001
2026-07-23,3,0,2026-07,oos,51.778000000000006
2026-07-23,3,0,2026-07,oos,45.326
2026-07-23,3,1,2026-07,oos,68.373
2026-07-23,3,1,2026-07,oos,46.158
2026-07-23,3,0,2026-07,oos,67.527
2026-07-23,3,1,2026-07,oos,29.80833333333333
2026-07-23,3,1,2026-07,oos,66.47933333333333
2026-07-23,3,0,2026-07,oos,87.59366666666666
2026-07-23,3,0,2026-07,oos,28.367666666666672
2026-07-23,5,0,2026-07,oos,43.793000000000006
2026-07-23,5,0,2026-07,oos,50.44266666666667
2026-07-23,5,0,2026-07,oos,50.94799999999999
2026-07-23,5,0,2026-07,oos,65.86533333333333
2026-07-23,5,0,2026-07,oos,40.99466666666667
2026-07-24,3,0,2026-07,oos,62.63000000000001
2026-07-24,3,0,2026-07,oos,31.81433333333333
2026-07-24,3,0,2026-07,oos,33.62500000000001
2026-07-24,3,0,2026-07,oos,42.47000000000001
2026-07-24,3,1,2026-07,oos,53.576
2026-07-24,3,1,2026-07,oos,38.39333333333334
2026-07-24,3,0,2026-07,oos,67.86600000000001
2026-07-24,3,0,2026-07,oos,69.554
2026-07-24,5,0,2026-07,oos,48.23900000000001
2026-07-24,5,0,2026-07,oos,51.05900000000001
2026-07-24,5,1,2026-07,oos,58.575
2026-07-24,5,0,2026-07,oos,57.447
2026-07-24,5,0,2026-07,oos,44.835
2026-07-24,5,0,2026-07,oos,37.21
2026-07-24,5,0,2026-07,oos,57.92533333333334
2026-07-24,5,0,2026-07,oos,45.50533333333333
2026-07-25,3,0,2026-07,oos,93.50766666666667
2026-07-25,3,0,2026-07,oos,42.297999999999995
2026-07-25,3,1,2026-07,oos,47.896
2026-07-25,3,1,2026-07,oos,32.082
2026-07-25,3,0,2026-07,oos,60.73366666666667
2026-07-25,3,0,2026-07,oos,89.55266666666667
2026-07-25,3,1,2026-07,oos,62.38933333333334
2026-07-25,5,0,2026-07,oos,63.02766666666668
2026-07-25,5,0,2026-07,oos,27.317000000000004
2026-07-25,5,0,2026-07,oos,46.081
2026-07-25,5,0,2026-07,oos,45.135
2026-07-25,5,0,2026-07,oos,88.87633333333333
2026-07-25,5,0,2026-07,oos,51.12133333333334
2026-07-25,5,0,2026-07,oos,63.51500000000001
2026-07-26,3,1,2026-07,oos,80.34933333333335
2026-07-26,3,0,2026-07,oos,33.05866666666667
2026-07-26,3,0,2026-07,oos,75.26300000000002
2026-07-26,3,0,2026-07,oos,17.318333333333328
2026-07-26,3,1,2026-07,oos,82.399
2026-07-26,3,0,2026-07,oos,7.5969999999999995
2026-07-26,5,0,2026-07,oos,41.705000000000005
2026-07-26,5,0,2026-07,oos,51.41000000000001
2026-07-26,5,0,2026-07,oos,75.38566666666665
2026-07-26,5,0,2026-07,oos,45.75766666666667
2026-07-27,3,0,2026-07,oos,51.088666666666676
2026-07-27,3,0,2026-07,oos,48.65166666666667
2026-07-27,3,0,2026-07,oos,41.460000000000015
2026-07-27,3,1,2026-07,oos,61.199333333333335
2026-07-27,3,1,2026-07,oos,44.21
2026-07-27,3,0,2026-07,oos,24.458333333333336
2026-07-27,3,0,2026-07,oos,18.50133333333333
2026-07-27,3,0,2026-07,oos,57.484
2026-07-27,5,0,2026-07,oos,45.813
2026-07-27,5,1,2026-07,oos,64.79433333333334
2026-07-27,5,0,2026-07,oos,43.611666666666665
2026-07-27,5,1,2026-07,oos,67.92966666666665
2026-07-27,5,0,2026-07,oos,43.25800000000001
2026-07-27,5,1,2026-07,oos,51.63066666666667
2026-07-28,3,0,2026-07,oos,38.733999999999995
2026-07-28,3,0,2026-07,oos,64.11666666666667
2026-07-28,3,0,2026-07,oos,39.722
2026-07-28,3,0,2026-07,oos,20.56266666666667
2026-07-28,3,1,2026-07,oos,71.42133333333334
2026-07-28,3,0,2026-07,oos,59.39766666666666
2026-07-28,5,1,2026-07,oos,40.521
2026-07-28,5,0,2026-07,oos,52.091
2026-07-28,5,0,2026-07,oos,66.71499999999999
2026-07-28,5,0,2026-07,oos,43.16266666666667
2026-07-28,5,0,2026-07,oos,58.494666666666674
2026-07-29,3,1,2026-07,oos,52.247666666666674
2026-07-29,3,0,2026-07,oos,45.741
2026-07-29,3,0,2026-07,oos,72.84266666666669
2026-07-29,3,0,2026-07,oos,61.35433333333333
2026-07-29,3,1,2026-07,oos,54.663666666666664
2026-07-29,5,0,2026-07,oos,56.76566666666667
2026-07-29,5,0,2026-07,oos,41.10366666666667
2026-07-29,5,0,2026-07,oos,47.46333333333334
2026-07-29,5,0,2026-07,oos,62.795
2026-07-30,3,1,2026-07,oos,71.556
2026-07-30,3,0,2026-07,oos,51.873000000000005
2026-07-30,3,0,2026-07,oos,60.419
2026-07-30,3,0,2026-07,oos,28.84
2026-07-30,3,0,2026-07,oos,64.81566666666669
2026-07-30,5,0,2026-07,oos,53.920333333333325
2026-07-30,5,1,2026-07,oos,49.998333333333335
2026-07-30,5,1,2026-07,oos,54.721
2026-07-30,5,0,2026-07,oos,63.20500000000001
2026-07-30,5,0,2026-07,oos,63.65766666666668
2026-07-30,5,0,2026-07,oos,49.282000000000004
2026-07-30,5,0,2026-07,oos,53.20866666666667
2026-07-30,5,0,2026-07,oos,67.09633333333333
2026-07-31,3,0,2026-07,oos,49.361000000000004
2026-07-31,3,0,2026-07,oos,64.59433333333334
2026-07-31,3,0,2026-07,oos,71.028
2026-07-31,3,0,2026-07,oos,73.49133333333334
2026-07-31,3,0,2026-07,oos,51.49566666666668
2026-07-31,3,1,2026-07,oos,59.482
2026-07-31,3,0,2026-07,oos,42.28900000000001
2026-07-31,3,1,2026-07,oos,61.58933333333335
2026-07-31,3,0,2026-07,oos,51.74933333333333
2026-07-31,5,0,2026-07,oos,41.561666666666675
2026-07-31,5,0,2026-07,oos,64.649
2026-07-31,5,0,2026-07,oos,40.742333333333335
2026-07-31,5,0,2026-07,oos,25.783666666666665
2026-07-31,5,0,2026-07,oos,60.191666666666656
2026-07-31,5,0,2026-07,oos,44.935
2026-07-31,5,0,2026-07,oos,58.524333333333345
2026-07-31,5,0,2026-07,oos,38.449333333333335
2026-07-31,5,1,2026-07,oos,45.736333333333334
2026-08-01,3,0,2026-08,oos,36.14433333333333
2026-08-01,3,0,2026-08,oos,57.816
2026-08-01,3,0,2026-08,oos,42.763
2026-08-01,3,0,2026-08,oos,26.740000000000002
2026-08-01,5,0,2026-08,oos,50.733000000000004
2026-08-01,5,0,2026-08,oos,59.466333333333345
2026-08-01,5,0,2026-08,oos,50.70500000000001
2026-08-01,5,1,2026-08,oos,49.63166666666667
2026-08-01,5,0,2026-08,oos,26.351000000000003
2026-08-01,5,1,2026-08,oos,71.203
2026-08-01,5,0,2026-08,oos,53.156333333333336
2026-08-01,5,0,2026-08,oos,72.79466666666667
2026-08-01,5,1,2026-08,oos,75.23333333333333
2026-08-02,3,0,2026-08,oos,25.674666666666674
2026-08-02,3,0,2026-08,oos,52.584666666666664
2026-08-02,3,0,2026-08,oos,48.34800000000001
2026-08-02,3,0,2026-08,oos,67.746
2026-08-02,3,1,2026-08,oos,70.206
2026-08-02,5,1,2026-08,oos,72.13366666666667
2026-08-02,5,0,2026-08,oos,65.70366666666668
2026-08-02,5,0,2026-08,oos,64.80233333333334
2026-08-02,5,0,2026-08,oos,32.830999999999996
2026-08-02,5,0,2026-08,oos,48.35033333333333
2026-08-02,5,0,2026-08,oos,42.25833333333333
2026-08-02,5,0,2026-08,oos,38.224000000000004
2026-08-03,3,0,2026-08,oos,54.074
2026-08-03,3,0,2026-08,oos,82.21433333333336
2026-08-03,3,0,2026-08,oos,22.764666666666667
2026-08-03,3,0,2026-08,oos,72.24300000000001
2026-08-03,3,1,2026-08,oos,58.512666666666675
2026-08-03,5,0,2026-08,oos,50.869
2026-08-03,5,0,2026-08,oos,72.271
2026-08-03,5,1,2026-08,oos,61.86833333333334
2026-08-03,5,0,2026-08,oos,57.467333333333336
2026-08-03,5,0,2026-08,oos,68.752
2026-08-03,5,0,2026-08,oos,44.980000000000004
2026-08-03,5,0,2026-08,oos,39.541666666666664
2026-08-04,3,0,2026-08,oos,60.089
2026-08-04,3,0,2026-08,oos,63.795000000000016
2026-08-04,3,1,2026-08,oos,86.16433333333333
2026-08-04,3,1,2026-08,oos,56.95433333333334
2026-08-04,3,1,2026-08,oos,69.35666666666667
2026-08-04,5,0,2026-08,oos,60.37833333333333
2026-08-04,5,0,2026-08,oos,65.11300000000001
2026-08-04,5,0,2026-08,oos,71.08900000000001
2026-08-04,5,0,2026-08,oos,52.77299999999999
2026-08-05,3,0,2026-08,oos,54.95633333333335
2026-08-05,3,1,2026-08,oos,44.627
2026-08-05,3,0,2026-08,oos,36.181666666666665
2026-08-05,3,0,2026-08,oos,59.43766666666667
2026-08-05,3,1,2026-08,oos,76.08033333333334
2026-08-05,3,1,2026-08,oos,84.23666666666666
2026-08-05,5,1,2026-08,oos,77.97233333333334
2026-08-05,5,1,2026-08,oos,78.85233333333333
2026-08-05,5,0,2026-08,oos,75.00633333333334
2026-08-05,5,0,2026-08,oos,63.88100000000001
2026-08-05,5,0,2026-08,oos,56.44533333333334
2026-08-05,5,0,2026-08,oos,56.82966666666667
2026-08-05,5,0,2026-08,oos,31.955
2026-08-05,5,0,2026-08,oos,53.308
2026-08-06,3,0,2026-08,oos,71.04100000000001
2026-08-06,3,0,2026-08,oos,63.147666666666666
2026-08-06,3,0,2026-08,oos,63.59600000000001
2026-08-06,3,1,2026-08,oos,33.79933333333334
2026-08-06,3,1,2026-08,oos,51.101000000000006
2026-08-06,3,1,2026-08,oos,51.987000000000016
2026-08-06,3,0,2026-08,oos,45.731
2026-08-06,5,0,2026-08,oos,46.72833333333334
2026-08-06,5,0,2026-08,oos,44.14633333333333
2026-08-06,5,0,2026-08,oos,62.021
2026-08-06,5,0,2026-08,oos,55.401
2026-08-06,5,0,2026-08,oos,39.60033333333333
2026-08-06,5,0,2026-08,oos,46.650000000000006
2026-08-06,5,0,2026-08,oos,48.58866666666667
2026-08-07,3,1,2026-08,oos,70.79866666666668
2026-08-07,3,0,2026-08,oos,34.99600000000001
2026-08-07,3,0,2026-08,oos,53.085666666666675
2026-08-07,5,1,2026-08,oos,49.995000000000005
2026-08-07,5,0,2026-08,oos,44.72166666666667
2026-08-07,5,0,2026-08,oos,59.248999999999995
2026-08-07,5,0,2026-08,oos,58.294000000000004
2026-08-07,5,1,2026-08,oos,57.58000000000001
2026-08-07,5,0,2026-08,oos,71.292
2026-08-07,5,1,2026-08,oos,65.94166666666668
2026-08-08,3,0,2026-08,oos,61.936000000000014
2026-08-08,3,0,2026-08,oos,75.91766666666666
2026-08-08,3,0,2026-08,oos,33.26233333333333
2026-08-08,3,1,2026-08,oos,52.40600000000001
2026-08-08,3,0,2026-08,oos,70.24600000000002
2026-08-08,3,0,2026-08,oos,51.146
2026-08-08,3,1,2026-08,oos,72.84100000000001
2026-08-08,5,0,2026-08,oos,50.20500000000001
2026-08-08,5,0,2026-08,oos,45.66766666666667
2026-08-08,5,1,2026-08,oos,42.349666666666664
2026-08-08,5,0,2026-08,oos,54.66966666666666
2026-08-08,5,0,2026-08,oos,67.449
2026-08-08,5,0,2026-08,oos,35.473000000000006
2026-08-08,5,0,2026-08,oos,55.72966666666667
2026-08-08,5,1,2026-08,oos,48.084333333333326
2026-08-08,5,0,2026-08,oos,65.855
2026-08-08,5,1,2026-08,oos,55.60433333333334
2026-08-08,5,0,2026-08,oos,60.234
2026-08-08,5,0,2026-08,oos,46.658
2026-08-09,3,0,2026-08,oos,74.231
2026-08-09,3,0,2026-08,oos,57.966
2026-08-09,3,0,2026-08,oos,49.29900000000001
2026-08-09,3,0,2026-08,oos,45.796
2026-08-09,3,1,2026-08,oos,35.296
2026-08-09,3,1,2026-08,oos,62.35433333333333
2026-08-09,5,1,2026-08,oos,50.13700000000001
2026-08-09,5,0,2026-08,oos,58.401
2026-08-09,5,0,2026-08,oos,73.013
2026-08-09,5,0,2026-08,oos,57.67966666666666
2026-08-09,5,1,2026-08,oos,70.10133333333334
2026-08-09,5,0,2026-08,oos,65.36133333333335
2026-08-09,5,0,2026-08,oos,48.997
2026-08-09,5,0,2026-08,oos,65.347
2026-08-09,5,0,2026-08,oos,72.239
2026-08-09,5,0,2026-08,oos,44.702999999999996
2026-08-09,5,0,2026-08,oos,47.49366666666666
2026-08-09,5,0,2026-08,oos,30.682
2026-08-09,5,0,2026-08,oos,35.246
2026-08-09,5,0,2026-08,oos,52.406
2026-08-09,5,0,2026-08,oos,74.42166666666668
2026-08-10,3,0,2026-08,oos,45.49100000000001
2026-08-10,3,1,2026-08,oos,65.64633333333333
2026-08-10,3,1,2026-08,oos,64.08500000000001
2026-08-10,3,0,2026-08,oos,45.470000000000006
2026-08-10,3,0,2026-08,oos,81.47200000000001
2026-08-10,3,0,2026-08,oos,62.556
2026-08-10,3,0,2026-08,oos,53.05900000000002
2026-08-10,3,1,2026-08,oos,69.77033333333335
2026-08-10,3,0,2026-08,oos,66.47933333333333
2026-08-10,3,0,2026-08,oos,64.82033333333334
2026-08-10,3,0,2026-08,oos,38.88900000000001
2026-08-10,5,0,2026-08,oos,51.285000000000004
2026-08-10,5,1,2026-08,oos,39.293
2026-08-10,5,0,2026-08,oos,51.69300000000001
2026-08-10,5,0,2026-08,oos,31.899
2026-08-10,5,0,2026-08,oos,41.53900000000001
2026-08-10,5,0,2026-08,oos,55.175000000000004
2026-08-10,5,0,2026-08,oos,48.73799999999999
2026-08-10,5,0,2026-08,oos,45.962
2026-08-10,5,0,2026-08,oos,41.722
2026-08-10,5,1,2026-08,oos,68.28833333333334
2026-08-10,5,0,2026-08,oos,40.61366666666667
2026-08-10,5,0,2026-08,oos,56.80833333333333
2026-08-11,3,1,2026-08,oos,59.595333333333336
2026-08-11,3,1,2026-08,oos,79.85100000000001
2026-08-11,3,0,2026-08,oos,83.37866666666667
2026-08-11,3,0,2026-08,oos,60.896
2026-08-11,3,0,2026-08,oos,43.046
2026-08-11,3,0,2026-08,oos,50.55500000000001
2026-08-11,5,1,2026-08,oos,58.36566666666667
2026-08-11,5,0,2026-08,oos,69.96166666666667
2026-08-11,5,1,2026-08,oos,66.03333333333335
2026-08-11,5,1,2026-08,oos,45.967
2026-08-11,5,0,2026-08,oos,45.831
2026-08-11,5,0,2026-08,oos,54.66700000000001
2026-08-11,5,0,2026-08,oos,33.97666666666667
2026-08-11,5,0,2026-08,oos,60.266666666666666
2026-08-11,5,0,2026-08,oos,41.489333333333335
2026-08-11,5,0,2026-08,oos,54.36133333333333
2026-08-12,3,0,2026-08,oos,67.57
2026-08-12,3,0,2026-08,oos,48.96300000000001
2026-08-12,3,1,2026-08,oos,49.96300000000001
2026-08-12,3,0,2026-08,oos,66.80300000000001
2026-08-12,3,1,2026-08,oos,53.803000000000004
2026-08-12,3,0,2026-08,oos,37.907000000000004
2026-08-12,3,0,2026-08,oos,68.50933333333334
2026-08-12,3,1,2026-08,oos,69.58133333333335
2026-08-12,3,1,2026-08,oos,91.59766666666667
2026-08-12,5,0,2026-08,oos,42.169000000000004
2026-08-12,5,0,2026-08,oos,53.276999999999994
2026-08-12,5,0,2026-08,oos,41.29566666666667
2026-08-12,5,0,2026-08,oos,66.147
2026-08-12,5,0,2026-08,oos,36.415
2026-08-12,5,0,2026-08,oos,38.638999999999996
2026-08-12,5,0,2026-08,oos,68.74133333333334
2026-08-12,5,0,2026-08,oos,66.62933333333334
2026-08-13,3,1,2026-08,oos,52.833999999999996
2026-08-13,3,1,2026-08,oos,53.28
2026-08-13,3,0,2026-08,oos,52.056000000000004
2026-08-13,3,1,2026-08,oos,48.925
2026-08-13,5,1,2026-08,oos,51.115
2026-08-13,5,1,2026-08,oos,51.115
2026-08-13,5,0,2026-08,oos,51.38499999999999
2026-08-13,5,0,2026-08,oos,51.38499999999999
2026-08-13,5,0,2026-08,oos,49.815
2026-08-13,5,0,2026-08,oos,49.815
2026-08-13,5,0,2026-08,oos,52.5
2026-08-13,5,0,2026-08,oos,59.09600000000002
2026-08-13,5,1,2026-08,oos,49.355
2026-08-13,5,0,2026-08,oos,58.257000000000005
2026-08-13,5,0,2026-08,oos,49.84499999999999
2026-08-13,5,0,2026-08,oos,49.309999999999995
2026-08-13,5,0,2026-08,oos,49.309999999999995
2026-08-13,5,0,2026-08,oos,47.72
2026-08-14,3,0,2026-08,oos,68.94099999999999
2026-08-14,3,0,2026-08,oos,49.15433333333334
2026-08-14,3,0,2026-08,oos,56.861000000000004
2026-08-14,3,0,2026-08,oos,55.190999999999995
2026-08-14,3,0,2026-08,oos,39.356
2026-08-14,3,0,2026-08,oos,58.696000000000005
2026-08-14,3,0,2026-08,oos,39.22
2026-08-14,3,1,2026-08,oos,22.464333333333336
2026-08-14,5,0,2026-08,oos,45.977000000000004
2026-08-14,5,0,2026-08,oos,52.80800000000001
2026-08-14,5,0,2026-08,oos,30.773
2026-08-14,5,0,2026-08,oos,70.253
2026-08-14,5,0,2026-08,oos,55.315000000000005
2026-08-14,5,0,2026-08,oos,42.199
2026-08-14,5,0,2026-08,oos,50.660000000000004
2026-08-14,5,0,2026-08,oos,54.64833333333333
2026-08-15,3,0,2026-08,oos,80.23466666666667
2026-08-15,3,1,2026-08,oos,55.98433333333333
2026-08-15,3,0,2026-08,oos,57.79433333333334
2026-08-15,3,0,2026-08,oos,51.477
2026-08-15,3,0,2026-08,oos,47.68600000000001
2026-08-15,5,0,2026-08,oos,51.28666666666667
2026-08-15,5,0,2026-08,oos,60.35033333333334
2026-08-15,5,0,2026-08,oos,70.66833333333335
2026-08-15,5,0,2026-08,oos,35.876666666666665
2026-08-15,5,1,2026-08,oos,39.221333333333334
2026-08-16,3,0,2026-08,oos,46.829
2026-08-16,3,0,2026-08,oos,29.073333333333338
2026-08-16,3,0,2026-08,oos,44.014
2026-08-16,3,0,2026-08,oos,38.801
2026-08-16,5,0,2026-08,oos,58.234333333333346
2026-08-16,5,0,2026-08,oos,64.279
2026-08-16,5,0,2026-08,oos,84.80433333333333
2026-08-16,5,0,2026-08,oos,31.701333333333338
2026-08-16,5,0,2026-08,oos,53.37166666666666
2026-08-16,5,0,2026-08,oos,59.859666666666676
2026-08-16,5,0,2026-08,oos,56.26599999999999
2026-08-16,5,0,2026-08,oos,38.63666666666666
2026-08-16,5,0,2026-08,oos,54.06266666666666
2026-08-16,5,0,2026-08,oos,64.17766666666667
2026-08-17,3,1,2026-08,oos,32.04166666666667
2026-08-17,3,1,2026-08,oos,36.970666666666666
2026-08-17,5,0,2026-08,oos,59.919666666666686
2026-08-17,5,0,2026-08,oos,67.32900000000001
2026-08-17,5,0,2026-08,oos,54.84666666666668
2026-08-17,5,0,2026-08,oos,61.658666666666676
2026-08-17,5,0,2026-08,oos,70.777
2026-08-17,5,0,2026-08,oos,52.893
2026-08-17,5,0,2026-08,oos,57.57233333333333
2026-08-18,3,0,2026-08,oos,57.9
2026-08-18,3,0,2026-08,oos,61.915666666666674
2026-08-18,3,0,2026-08,oos,34.74100000000001
2026-08-18,3,1,2026-08,oos,58.57
2026-08-18,3,1,2026-08,oos,52.26033333333334
2026-08-18,3,0,2026-08,oos,45.552
2026-08-18,3,0,2026-08,oos,63.24300000000001
2026-08-18,3,1,2026-08,oos,25.36266666666667
2026-08-18,3,1,2026-08,oos,57.436
2026-08-18,3,0,2026-08,oos,32.97200000000001
2026-08-18,3,1,2026-08,oos,70.63000000000001
2026-08-18,5,0,2026-08,oos,66.193
2026-08-18,5,0,2026-08,oos,46.688
2026-08-18,5,0,2026-08,oos,36.970666666666666
2026-08-18,5,0,2026-08,oos,63.982666666666674
2026-08-19,3,0,2026-08,oos,66.98233333333334
2026-08-19,3,0,2026-08,oos,56.937
2026-08-19,3,0,2026-08,oos,55.711333333333336
2026-08-19,3,0,2026-08,oos,66.20400000000001
2026-08-19,3,1,2026-08,oos,67.351
2026-08-19,3,1,2026-08,oos,41.40233333333334
2026-08-19,3,1,2026-08,oos,22.251999999999995
2026-08-19,3,0,2026-08,oos,63.207666666666675
2026-08-19,5,0,2026-08,oos,49.517
2026-08-19,5,0,2026-08,oos,58.33866666666666
2026-08-19,5,0,2026-08,oos,52.78766666666667
2026-08-19,5,0,2026-08,oos,53.998333333333335
2026-08-19,5,0,2026-08,oos,55.043000000000006
2026-08-19,5,1,2026-08,oos,75.51
2026-08-19,5,0,2026-08,oos,46.25
2026-08-19,5,0,2026-08,oos,44.55466666666667
2026-08-20,3,0,2026-08,oos,73.475
2026-08-20,3,1,2026-08,oos,71.071
2026-08-20,3,1,2026-08,oos,52.108666666666686
2026-08-20,3,1,2026-08,oos,55.183333333333344
