date,race_code,venue,race,day_cat,winner,kimarite,target,score3,3_ST優位,3コース攻撃実績,2壁弱さ,1弱さ,3モーター攻撃,3伸び,3回り足,3前回展示総合,3前回直線,3前回通常展示,3前回回り足,3節間ST,3選手力,3全国勝率,3当地勝率,3コース1着率,3コースST_速いほど高,3全国ST_速いほど高,1コース1着率_低いほど高,1コースST_遅いほど高,2コース1着率_低いほど高,2コースST_遅いほど高,3日目以降
2026-07-04,202607040804,08,04R,3日目以降,2,差し,0,38.69837164176619,0.0,0.225,0.55,1.0,0.5153276870034478,0.42020986358866735,0.6003672612801679,0.6010493179433368,0.6,0.0,0.6000000000000001,0.13888888888888887,0.0,3.13,1.46,0,0.1666666666666666,0.1666666666666666,1.0,0.8125,1.0,0.6249999999999999,1.0
2026-07-04,202607040805,08,05R,3日目以降,3,差し,0,52.71982116624194,0.3333333333333336,0.225,0.7000000000000002,1.0,0.586488532453905,0.09458551941238194,0.19052465897166843,0.17292759706190977,0.0,0.19999999999999996,0.2,0.9166666666666667,0.25239999999999996,4.42,4.43,0,0.5,0.5,1.0,0.5625,1.0,0.5625,1.0
2026-07-04,202607040806,08,06R,3日目以降,2,差し,0,38.58573597994637,0.0,0.225,0.55,1.0,0.5574585519412382,0.27729275970619094,0.2952623294858342,0.2864637985309548,0.19999999999999996,0.4,0.3,0.263888888888889,0.09149999999999997,3.63,3.9,0,0.0,0.0,1.0,0.43749999999999994,1.0,0.6249999999999999,1.0
2026-07-04,202607040807,08,07R,3日目以降,2,差し,0,68.74940338779794,1.0,0.225,1.0,1.0,0.515470544146305,0.7402098635886675,0.8003672612801679,0.8010493179433368,0.8,0.6,0.8,0.5,0.072,3.98,2.32,0,0.5,0.5,1.0,0.5625,1.0,0.9375000000000001,1.0
2026-07-04,202607040808,08,08R,3日目以降,1,逃げ,0,37.63450285647663,0.0,0.225,0.55,1.0,0.4321248688352571,0.44562434417628544,0.4098426023084995,0.42812172088142714,0.6,0.19999999999999996,0.4,0.22222222222222204,0.14559999999999998,4.38,3.17,0,0.0,0.0,1.0,0.6249999999999999,1.0,0.8125,1.0
2026-07-04,202607040809,08,09R,3日目以降,1,逃げ,0,43.95937565582371,0.0,0.225,0.55,1.0,0.6997072402938089,0.673536201469045,0.5236883525708289,0.5676810073452255,1.0,0.19999999999999996,0.5,0.3749999999999999,0.168,4.62,0.0,0,0.25,0.25,1.0,0.5,1.0,0.5625,1.0
2026-07-04,202607040810,08,10R,3日目以降,1,逃げ,0,42.02536719465681,0.0,0.225,0.55,1.0,0.41325573377304753,0.402707240293809,0.5047376705141657,0.5135362014690451,0.6,0.0,0.5,0.47222222222222227,0.5608,5.34,6.56,0,0.4166666666666666,0.4166666666666666,1.0,0.5,1.0,0.43749999999999994,1.0
2026-07-04,202607040811,08,11R,3日目以降,1,逃げ,0,42.95153979080265,0.0,0.225,0.55,1.0,0.5423516714135811,0.4460440713536201,0.41057712486883524,0.4302203567681008,0.6,0.19999999999999996,0.4,0.40277777777777785,0.5864999999999999,5.81,6.0,0,0.5,0.5,1.0,0.5625,1.0,0.43749999999999994,1.0
2026-07-04,202607040812,08,12R,3日目以降,1,逃げ,0,72.54913756058562,0.8333333333333335,0.225,0.925,1.0,0.7871358117223805,0.8535362014690451,0.5236883525708289,0.5676810073452255,1.0,0.8,0.5,0.7083333333333333,0.8570000000000001,7.08,7.0,0,0.75,0.75,1.0,0.24999999999999994,1.0,0.5625,1.0
2026-07-04,202607040901,09,01R,2日目,5,まくり,0,45.072802328486475,0.0,0.225,0.55,1.0,0.6338691350622095,0.9229171038824764,0.9051049317943337,0.9145855194123819,1.0,0.8,0.9,0.08333333333333341,0.5692,5.46,6.44,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.5,0.0
2026-07-04,202607040902,09,02R,2日目,1,逃げ,0,33.27817830909908,0.0,0.225,0.55,1.0,0.38934567531104786,0.03458551941238196,0.19052465897166843,0.17292759706190977,0.0,0.0,0.2,0.0,0.11550000000000002,3.87,3.75,0,0.1666666666666666,0.1666666666666666,1.0,0.6875,1.0,0.5,0.0
2026-07-04,202607040903,09,03R,2日目,1,逃げ,0,51.730019687203324,0.16666666666666669,0.225,0.625,1.0,0.5745544895817719,0.2406295907660021,0.6661017838405037,0.6031479538300105,0.0,0.4,0.7,0.6666666666666666,0.7346,6.28,6.97,0,0.5833333333333334,0.5833333333333334,1.0,0.6249999999999999,1.0,0.43749999999999994,0.0
2026-07-04,202607040904,09,04R,2日目,3,まくり,1,47.04142497376706,0.0,0.225,0.55,1.0,0.31129171038824766,0.5914585519412382,0.8850524658971669,0.857292759706191,0.6,0.4,0.9,1.0,0.5442,6.28,4.59,0,0.4166666666666666,0.4166666666666666,1.0,0.6249999999999999,1.0,0.43749999999999994,0.0
2026-07-04,202607040905,09,05R,2日目,1,逃げ,0,53.77729375905661,0.6666666666666667,0.225,0.8500000000000001,1.0,0.4964945285564383,0.6260440713536202,0.41057712486883524,0.4302203567681008,0.6,0.8,0.4,0.0,0.14700000000000005,4.48,0.0,0,0.5,0.5,1.0,0.5,1.0,0.6875,0.0
2026-07-04,202607040906,09,06R,2日目,1,逃げ,0,64.01428623894468,0.6666666666666667,0.225,0.8500000000000001,1.0,0.7074515065207615,0.9308289611752362,0.6189506820566631,0.6541448058761805,1.0,1.0,0.6,0.4583333333333333,0.5146999999999999,5.95,4.84,0,0.6666666666666666,0.6666666666666666,1.0,0.8125,1.0,0.5625,0.0
2026-07-04,202607040907,09,07R,2日目,1,逃げ,0,43.649851846299896,0.0,0.225,0.55,1.0,0.6658500974366661,0.793536201469045,0.5236883525708289,0.5676810073452255,1.0,0.6,0.5,0.1666666666666666,0.541,5.48,6.05,0,0.5833333333333334,0.5833333333333334,1.0,0.5,1.0,0.3125,0.0
2026-07-04,202607040908,09,08R,2日目,5,まくり差し,0,38.986286238944686,0.0,0.225,0.55,1.0,0.5264515065207616,0.5508289611752362,0.4189506820566632,0.4541448058761805,0.8,0.19999999999999996,0.4,0.0,0.45209999999999995,5.17,5.52,0,0.5,0.5,1.0,0.6875,1.0,0.43749999999999994,0.0
2026-07-04,202607040909,09,09R,2日目,4,まくり,0,36.816132064158296,0.0,0.225,0.55,1.0,0.3777322740218858,0.034375655823714574,0.19015739769150047,0.17187827911857287,0.0,0.0,0.19999999999999996,0.5,0.05940000000000002,3.64,3.48,0,0.0,0.0,1.0,0.43749999999999994,1.0,0.43749999999999994,0.0
2026-07-04,202607040910,09,10R,2日目,1,逃げ,0,62.98227544596012,0.6666666666666667,0.225,0.8500000000000001,1.0,0.65704092339979,0.5052046169989507,0.4091080797481637,0.42602308499475344,0.6,0.4,0.4,0.4583333333333333,0.7788999999999999,6.81,6.53,0,0.6666666666666666,0.6666666666666666,1.0,0.5625,1.0,0.5625,0.0
2026-07-04,202607040911,09,11R,2日目,4,まくり差し,0,46.07772730225353,0.0,0.225,0.55,1.0,0.49616084545045713,0.47437565582371455,0.39015739769150054,0.37187827911857296,0.19999999999999996,1.0,0.4,0.9583333333333334,0.5430999999999999,5.27,6.47,0,0.4166666666666666,0.4166666666666666,1.0,0.37500000000000006,1.0,0.5,0.0
2026-07-04,202607040912,09,12R,2日目,1,逃げ,0,36.288685504422126,0.0,0.225,0.55,1.0,0.39061939739169543,0.23166841552990555,0.2854197271773347,0.25834207764952777,0.0,0.6,0.3,0.0,0.5942000000000001,6.16,5.44,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.37500000000000006,0.0
2026-07-04,202607041201,12,01R,2日目,3,まくり,1,60.73385714285715,1.0,0.225,1.0,1.0,0.3628571428571428,0.13999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.19999999999999996,0.25,0.16820000000000002,4.2,3.79,0,0.5,0.5,1.0,0.6249999999999999,1.0,0.8750000000000001,0.0
2026-07-04,202607041202,12,02R,2日目,1,逃げ,0,37.16579365079365,0.0,0.225,0.55,1.0,0.22165689865689867,0.2204273504273504,0.10021367521367519,0.10061050061050059,0.10061050061050059,0.5,0.09999999999999998,0.8333333333333334,0.16399999999999995,4.06,4.0,0,0.25,0.25,1.0,0.5,1.0,0.37500000000000006,0.0
2026-07-04,202607041203,12,03R,2日目,1,逃げ,0,49.61415873015873,0.0,0.225,0.55,1.0,0.5606288156288156,0.7495726495726496,0.8997863247863248,0.8993894993894993,0.8993894993894993,0.4,0.9,0.75,0.6517999999999999,6.88,4.81,0,0.4166666666666666,0.4166666666666666,1.0,0.3125,1.0,0.5,0.0
2026-07-04,202607041204,12,04R,2日目,1,逃げ,0,59.26992063492062,0.33333333333333304,0.225,0.7,1.0,0.663057387057387,0.7795726495726496,0.8997863247863248,0.8993894993894993,0.8993894993894993,0.5,0.9,0.8333333333333334,0.44899999999999995,5.56,4.75,0,0.4166666666666666,0.4166666666666666,1.0,0.8125,1.0,0.6249999999999999,0.0
2026-07-04,202607041205,12,05R,2日目,1,逃げ,0,32.14767460317461,0.0,0.225,0.55,1.0,0.22737118437118436,0.21042735042735042,0.3002136752136752,0.3006105006105006,0.3006105006105006,0.0,0.3,0.041666666666666706,0.12989999999999996,4.27,3.18,0,0.4166666666666666,0.4166666666666666,1.0,0.5,1.0,0.5,0.0
2026-07-04,202607041206,12,06R,2日目,1,逃げ,0,58.715238095238085,0.4999999999999999,0.225,0.775,1.0,0.5025714285714286,0.56,0.8,0.8,0.8,0.0,0.8,0.7083333333333333,0.31200000000000006,4.94,4.2,0,0.75,0.75,1.0,0.5,1.0,0.43749999999999994,0.0
2026-07-04,202607041207,12,07R,2日目,4,まくり差し,0,44.78990476190477,0.0,0.225,0.55,1.0,0.5275714285714286,0.4,0.4,0.4,0.4,0.4,0.4,0.6666666666666666,0.6186,6.2,5.67,0,0.3333333333333334,0.3333333333333334,1.0,0.8125,1.0,0.5,0.0
2026-07-04,202607041208,12,08R,2日目,2,まくり,0,51.29558730158731,0.0,0.225,0.55,1.0,0.7393137973137972,0.8008547008547008,0.8004273504273505,0.8012210012210012,0.8012210012210012,0.8,0.8,0.7916666666666667,0.5228,5.86,5.11,0,0.5833333333333334,0.5833333333333334,1.0,0.6875,1.0,0.24999999999999994,0.0
2026-07-04,202607041209,12,09R,2日目,1,逃げ,0,37.173587301587304,0.0,0.225,0.55,1.0,0.4030573870573871,0.46957264957264955,0.4997863247863248,0.4993894993894994,0.4993894993894994,0.4,0.5,0.0,0.3964,5.06,5.03,0,0.25,0.25,1.0,0.43749999999999994,1.0,0.43749999999999994,0.0
2026-07-04,202607041210,12,10R,2日目,1,逃げ,0,63.25002380952382,0.6666666666666667,0.225,0.8500000000000001,1.0,0.5176007326007326,0.3587179487179487,0.29935897435897435,0.29816849816849816,0.29816849816849816,0.5,0.3,1.0,0.5630999999999999,5.35,6.57,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.75,0.0
2026-07-04,202607041211,12,11R,2日目,3,まくり差し,1,75.52345238095239,0.8333333333333335,0.225,0.925,1.0,0.7842857142857143,1,1,1.0,1.0,1.0,1.0,1.0,0.38849999999999996,6.09,0.0,0,0.75,0.75,1.0,0.5,1.0,0.5625,0.0
2026-07-04,202607041212,12,12R,2日目,1,逃げ,0,55.3529761904762,0.16666666666666669,0.225,0.625,1.0,0.6461428571428571,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.43550000000000005,5.07,5.5,0,0.6666666666666666,0.6666666666666666,1.0,0.43749999999999994,1.0,0.37500000000000006,0.0
2026-07-04,202607041301,13,01R,2日目,1,抜き,0,51.44981746031747,0.3333333333333336,0.225,0.7000000000000002,1.0,0.42025763125763127,0.3991452991452991,0.3995726495726496,0.39877899877899875,0.39877899877899875,0.4,0.39999999999999997,0.5416666666666665,0.7808999999999999,6.77,6.63,0,0.5833333333333334,0.5833333333333334,1.0,0.5,1.0,0.5,0.0
2026-07-04,202607041302,13,02R,2日目,2,差し,0,49.093587301587306,0.16666666666666669,0.225,0.625,1.0,0.31931379731379733,0.6208547008547008,0.8004273504273505,0.8012210012210012,0.8012210012210012,0.19999999999999996,0.8,0.75,0.5624,5.82,5.68,0,0.5,0.5,1.0,0.6249999999999999,1.0,0.5,0.0
2026-07-04,202607041303,13,03R,2日目,2,差し,0,62.29496031746032,0.6666666666666667,0.225,0.8500000000000001,1.0,0.6334004884004885,0.7191452991452992,0.5995726495726497,0.5987789987789989,0.5987789987789989,1.0,0.6000000000000001,0.5833333333333334,0.27049999999999996,4.37,4.75,0,0.6666666666666666,0.6666666666666666,1.0,0.5625,1.0,0.5625,0.0
2026-07-04,202607041304,13,04R,2日目,5,まくり差し,0,41.05938888888889,0.0,0.225,0.55,1.0,0.6693418803418804,0.3417094017094017,0.4008547008547009,0.40244200244200246,0.40244200244200246,0.19999999999999996,0.4,0.08333333333333318,0.3771,4.67,5.52,0,0.4166666666666666,0.4166666666666666,1.0,0.6875,1.0,0.5,0.0
2026-07-04,202607041305,13,05R,2日目,1,逃げ,0,54.51630952380951,0.4999999999999999,0.225,0.775,1.0,0.555142857142857,0.059999999999999984,0,0.0,0.0,0.19999999999999996,0.0,0.4583333333333333,0.8345,7.25,6.4,0,0.75,0.75,1.0,0.8750000000000001,1.0,0.43749999999999994,0.0
2026-07-04,202607041306,13,06R,2日目,1,逃げ,0,44.592333333333336,0.0,0.225,0.55,1.0,0.536,0.13999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.19999999999999996,0.9166666666666667,0.43379999999999996,5.08,5.46,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.3125,0.0
2026-07-04,202607041307,13,07R,2日目,3,まくり差し,1,48.91496031746033,0.16666666666666669,0.225,0.625,1.0,0.4304004884004884,0.7991452991452991,0.7995726495726496,0.7987789987789987,0.7987789987789987,0.8,0.8,0.5833333333333334,0.46349999999999997,6.59,0.0,0,0.4166666666666666,0.4166666666666666,1.0,0.75,1.0,0.5625,0.0
2026-07-04,202607041308,13,08R,2日目,1,逃げ,0,40.17064285714286,0.3333333333333336,0.225,0.7000000000000002,1.0,0.21614285714285716,0.12,0,0.0,0.0,0.4,0.0,0.1666666666666666,0.2957,4.73,4.39,0,0.25,0.25,1.0,0.5,1.0,0.75,0.0
2026-07-04,202607041309,13,09R,2日目,1,逃げ,0,35.00616666666667,0.0,0.225,0.55,1.0,0.19000000000000003,0.18,0,0.0,0.0,0.6,0.0,0.5833333333333334,0.3679,4.95,4.88,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.37500000000000006,0.0
2026-07-04,202607041310,13,10R,2日目,1,逃げ,0,52.53329365079365,0.6666666666666667,0.225,0.8500000000000001,1.0,0.3364004884004884,0.5391452991452992,0.5995726495726497,0.5987789987789989,0.5987789987789989,0.4,0.6000000000000001,0.0,0.14250000000000002,4.45,0.0,0,0.5,0.5,1.0,0.3125,1.0,0.6875,0.0
2026-07-04,202607041311,13,11R,2日目,1,逃げ,0,45.35534920634922,0.16666666666666669,0.225,0.625,1.0,0.6764859584859585,0.5895726495726495,0.4997863247863248,0.4993894993894994,0.4993894993894994,0.8,0.5,0.0,0.3658,4.76,5.21,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.5625,0.0
2026-07-04,202607041312,13,12R,2日目,1,逃げ,0,43.906587301587294,0.0,0.225,0.55,1.0,0.5193137973137972,0.4208547008547009,0.6004273504273505,0.6012210012210013,0.6012210012210013,0.0,0.6000000000000001,0.6666666666666666,0.18500000000000005,4.2,4.0,0,0.3333333333333334,0.3333333333333334,1.0,0.5,1.0,0.5,0.0
2026-07-04,202607041601,16,01R,3日目以降,1,逃げ,0,48.701873124135986,3.1803263726241465e-16,0.225,0.5500000000000002,1.0,0.46535167141358125,0.5260440713536201,0.6755771248688351,0.6302203567681007,0.19999999999999996,1.0,0.7,0.9444444444444444,0.8209,7.01,6.68,0,0.5833333333333334,0.5833333333333334,1.0,0.5625,1.0,0.37500000000000006,1.0
2026-07-04,202607041602,16,02R,3日目以降,1,逃げ,0,46.14816137010943,0.0,0.225,0.55,1.0,0.5839929545795233,0.673536201469045,0.5236883525708289,0.5676810073452255,1.0,0.19999999999999996,0.5,0.55,0.6729,6.45,5.88,0,0.5,0.5,1.0,0.37500000000000006,1.0,0.37500000000000006,1.0
2026-07-04,202607041603,16,03R,3日目以降,5,まくり差し,0,39.26340835956628,0.0,0.225,0.55,1.0,0.4077082896117523,0.4285414480587618,0.31494753410283316,0.34270724029380906,0.6,0.19999999999999996,0.3,0.3166666666666667,0.5130999999999999,5.39,5.87,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.5,1.0
2026-07-04,202607041604,16,04R,3日目以降,1,抜き,0,43.66960317460318,3.1803263726241465e-16,0.225,0.5500000000000002,1.0,0.4617142857142857,0.42,0.6,0.6,0.6,0.0,0.6,0.36111111111111116,0.8010000000000002,6.36,7.65,0,0.5833333333333334,0.5833333333333334,1.0,0.37500000000000006,1.0,0.37500000000000006,1.0
2026-07-04,202607041605,16,05R,3日目以降,4,まくり,0,44.934017138859744,0.0,0.225,0.55,1.0,0.5157492130115425,0.6537460650577126,0.32405561385099685,0.3687303252885624,0.8,0.6,0.3,0.9333333333333332,0.3,5.5,0.0,0,0.4166666666666666,0.4166666666666666,1.0,0.1875,1.0,0.5,1.0
2026-07-04,202607041606,16,06R,3日目以降,1,逃げ,0,53.628139042955425,0.3333333333333336,0.225,0.7000000000000002,1.0,0.5501597961325139,0.7593704092339979,0.33389821615949633,0.3968520461699895,1.0,0.6,0.3,0.763888888888889,0.474,6.66,0.0,0,0.75,0.75,1.0,0.43749999999999994,1.0,0.37500000000000006,1.0
2026-07-04,202607041607,16,07R,3日目以降,1,逃げ,0,53.79374836356369,0.3333333333333336,0.225,0.7000000000000002,1.0,0.3268162194573528,0.33479538300104933,0.8558919202518365,0.7739769150052467,0.0,0.6,0.9,0.8,0.5914,5.96,5.78,0,0.5,0.5,1.0,0.3125,1.0,0.5625,1.0
2026-07-04,202607041608,16,08R,3日目以降,2,まくり,0,47.63869492329986,0.16666666666666669,0.225,0.625,1.0,0.44292909608754316,0.25750262329485835,0.7606295907660021,0.6875131164742917,0.0,0.4,0.8,0.3166666666666667,0.7531,6.67,6.47,0,0.5833333333333334,0.5833333333333334,1.0,0.43749999999999994,1.0,0.43749999999999994,1.0
2026-07-04,202607041609,16,09R,3日目以降,1,逃げ,0,59.58969492329985,0.4999999999999999,0.225,0.775,1.0,0.7239290960875431,0.3575026232948584,0.4956295907660021,0.48751311647429174,0.4,0.19999999999999996,0.5,0.5333333333333333,0.5403,5.95,5.16,0,0.6666666666666666,0.6666666666666666,1.0,0.43749999999999994,1.0,0.5,1.0
2026-07-04,202607041610,16,10R,3日目以降,1,逃げ,0,50.44599470344275,0.0,0.225,0.55,1.0,0.7219929545795233,0.9135362014690451,0.5236883525708289,0.5676810073452255,1.0,1.0,0.5,0.7916666666666667,0.7318,6.56,6.41,0,0.4166666666666666,0.4166666666666666,1.0,0.43749999999999994,1.0,0.5,1.0
2026-07-04,202607041611,16,11R,3日目以降,1,逃げ,0,45.16082910274988,0.0,0.225,0.55,1.0,0.4247742467396192,0.554585519412382,0.5905246589716685,0.5729275970619099,0.4,0.8,0.6000000000000001,0.7777777777777777,0.5812999999999999,6.01,5.56,0,0.5,0.5,1.0,0.3125,1.0,0.37500000000000006,1.0
2026-07-04,202607041612,16,12R,3日目以降,1,抜き,0,47.05065057712486,0.0,0.225,0.55,1.0,0.441582371458552,0.7479118572927598,0.5138457502623295,0.5395592864637986,0.8,0.8,0.5,1.0,0.6,7.61,0.0,0,0.5,0.5,1.0,0.43749999999999994,1.0,0.43749999999999994,1.0
2026-07-04,202607041801,18,01R,初日,1,逃げ,0,49.92702380952382,0.3333333333333336,0.225,0.7000000000000002,1.0,0.47685714285714276,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23149999999999998,4.51,4.0,0,0.25,0.25,1.0,0.43749999999999994,1.0,0.75,0.0
2026-07-04,202607041802,18,02R,初日,1,逃げ,0,47.012142857142855,0.0,0.225,0.55,1.0,0.7871428571428571,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41100000000000003,6.24,0.0,0,0.25,0.25,1.0,0.43749999999999994,1.0,0.43749999999999994,0.0
2026-07-04,202607041803,18,03R,初日,1,逃げ,0,68.65635714285715,0.9999999999999999,0.225,1.0,1.0,0.5518571428571428,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3657,5.25,4.29,0,0.5,0.5,1.0,0.5625,1.0,0.8125,0.0
2026-07-04,202607041804,18,04R,初日,1,逃げ,0,41.40642857142858,0.0,0.225,0.55,1.0,0.5454285714285715,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.015000000000000013,3.6,0.0,0,0.25,0.25,1.0,0.37500000000000006,1.0,0.43749999999999994,0.0
2026-07-04,202607041805,18,05R,初日,4,まくり,0,41.69885714285714,0.0,0.225,0.55,1.0,0.3748571428571428,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5851999999999999,6.02,5.59,0,0.25,0.25,1.0,0.6875,1.0,0.5,0.0
2026-07-04,202607041806,18,06R,初日,2,差し,0,44.25114285714287,3.1803263726241465e-16,0.225,0.5500000000000002,1.0,0.6161428571428571,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.37179999999999996,4.56,5.66,0,0.3333333333333334,0.3333333333333334,1.0,0.5625,1.0,0.5625,0.0
2026-07-04,202607041807,18,07R,初日,3,まくり,1,49.58547619047619,0.16666666666666669,0.225,0.625,1.0,0.5951428571428571,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.655,6.16,6.2,0,0.5833333333333334,0.5833333333333334,1.0,0.6249999999999999,1.0,0.43749999999999994,0.0
2026-07-04,202607041808,18,08R,初日,5,まくり,0,43.019285714285715,0.0,0.225,0.55,1.0,0.4412857142857143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6499999999999999,6.1,6.25,0,0.4166666666666666,0.4166666666666666,1.0,0.6875,1.0,0.5,0.0
2026-07-04,202607041809,18,09R,初日,2,差し,0,70.69778571428571,1.0,0.225,1.0,1.0,0.6392857142857142,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5117,5.53,5.59,0,0.5,0.5,1.0,0.6249999999999999,1.0,0.8750000000000001,0.0
2026-07-04,202607041810,18,10R,初日,2,まくり,0,37.939571428571426,0.0,0.225,0.55,1.0,0.2745714285714286,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.1342,4.0,3.74,0,0.25,0.25,1.0,0.5625,1.0,0.37500000000000006,0.0
2026-07-04,202607041811,18,11R,初日,1,逃げ,0,43.18214285714285,0.0,0.225,0.55,1.0,0.5441428571428572,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.374,5.46,4.0,0,0.4166666666666666,0.4166666666666666,1.0,0.37500000000000006,1.0,0.37500000000000006,0.0
2026-07-04,202607041812,18,12R,初日,1,逃げ,0,57.022095238095226,0.33333333333333304,0.225,0.7,1.0,0.7704285714285715,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7698,7.0,6.06,0,0.6666666666666666,0.6666666666666666,1.0,0.24999999999999994,1.0,0.43749999999999994,0.0
2026-07-04,202607041901,19,01R,3日目以降,1,逃げ,0,67.54080010493179,0.833333333333333,0.225,0.9249999999999999,1.0,0.7468331584470094,0.2341657922350472,0.38979013641133264,0.37082896117523606,0.19999999999999996,0.19999999999999996,0.39999999999999997,0.7916666666666667,0.1185,4.29,2.84,0,0.4166666666666666,0.4166666666666666,1.0,0.6875,1.0,0.8125,1.0
2026-07-04,202607041902,19,02R,3日目以降,1,抜き,0,50.52712486883527,0.5000000000000003,0.225,0.7750000000000001,1.0,0.5394585519412383,0.27729275970619094,0.2952623294858342,0.2864637985309548,0.19999999999999996,0.4,0.3,0.0,0.416,5.1,5.2,0,0.3333333333333334,0.3333333333333334,1.0,0.5,1.0,0.75,1.0
2026-07-04,202607041903,19,03R,3日目以降,1,逃げ,0,73.20952232715402,0.9999999999999999,0.225,1.0,1.0,0.6368331584470095,0.49416579223504725,0.5897901364113327,0.5708289611752362,0.4,0.6,0.6000000000000001,0.6527777777777778,0.6778,5.96,6.86,0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6875,1.0
2026-07-04,202607041904,19,04R,3日目以降,1,逃げ,0,60.60682243208581,0.833333333333333,0.225,0.9249999999999999,1.0,0.21166631689401888,0.22833158447009444,0.11458027282266525,0.14165792235047217,0.4,0.0,0.09999999999999998,0.6944444444444443,0.8135999999999999,7.02,6.57,0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6249999999999999,1.0
2026-07-04,202607041905,19,05R,3日目以降,4,まくり,0,56.86188666533418,0.4999999999999999,0.225,0.775,1.0,0.6299640233847998,0.5112486883525709,0.019685204616998953,0.05624344176285415,0.4,1.0,0.0,0.9027777777777777,0.28930000000000006,4.57,4.61,0,0.5,0.5,1.0,0.43749999999999994,1.0,0.6249999999999999,1.0
2026-07-04,202607041906,19,06R,3日目以降,2,抜き,0,46.37710825463449,0.0,0.225,0.55,1.0,0.5968751311647429,0.6543756558237146,0.9901573976915006,0.9718782791185728,0.8,0.19999999999999996,1.0,0.5416666666666667,0.12749999999999995,4.35,2.29,0,0.25,0.25,1.0,0.8125,1.0,0.5,1.0
2026-07-04,202607041907,19,07R,3日目以降,1,逃げ,0,42.22917512783358,0.0,0.225,0.55,1.0,0.47845150652076157,0.4908289611752361,0.4189506820566632,0.4541448058761805,0.8,0.0,0.4,0.48611111111111127,0.46690000000000004,5.45,5.18,0,0.5,0.5,1.0,0.75,1.0,0.43749999999999994,1.0
2026-07-04,202607041908,19,08R,3日目以降,6,まくり差し,0,38.15623820350106,0.0,0.225,0.55,1.0,0.2544945285564383,0.46604407135362014,0.6755771248688351,0.6302203567681007,0.19999999999999996,0.8,0.7,0.34722222222222215,0.29990000000000006,4.95,4.03,0,0.08333333333333341,0.08333333333333341,1.0,0.5625,1.0,0.6249999999999999,1.0
2026-07-04,202607041909,19,09R,3日目以降,1,逃げ,0,60.878002007028755,0.4999999999999999,0.225,0.775,1.0,0.7931897766451805,0.8966631689401889,0.4291605456453305,0.48331584470094435,1.0,1.0,0.39999999999999997,0.8055555555555556,0.16050000000000003,4.57,0.0,0,0.4166666666666666,0.4166666666666666,1.0,0.5625,1.0,0.6875,1.0
2026-07-04,202607041910,19,10R,3日目以降,1,逃げ,0,41.597520320125255,0.0,0.225,0.55,1.0,0.5906433818018288,0.4175026232948584,0.4956295907660021,0.48751311647429174,0.4,0.4,0.5,0.09722222222222215,0.5795,6.03,5.5,0,0.25,0.25,1.0,0.5625,1.0,0.5,1.0
2026-07-04,202607041911,19,11R,3日目以降,1,逃げ,0,53.48484126984127,0.0,0.225,0.55,1.0,0.6852857142857143,0.8200000000000001,1,1.0,1.0,0.4,1.0,0.6944444444444443,1.0,7.79,9.86,0,0.5,0.5,1.0,0.75,1.0,0.3125,1.0
2026-07-04,202607041912,19,12R,3日目以降,1,逃げ,0,56.51276116357701,0.4999999999999999,0.225,0.775,1.0,0.3804165792235047,0.21708289611752357,0.2948950682056663,0.28541448058761804,0.19999999999999996,0.19999999999999996,0.3,0.763888888888889,0.8694999999999999,6.63,8.33,0,0.6666666666666666,0.6666666666666666,1.0,0.5625,1.0,0.5,1.0
2026-07-04,202607042101,21,01R,3日目以降,1,逃げ,0,43.1873917453655,0.16666666666666669,0.225,0.625,1.0,0.769124868835257,0.3456243441762854,0.009842602308499473,0.028121720881427066,0.19999999999999996,0.8,0.0,0.16666666666666635,0.047400000000000025,3.64,3.33,0,0.4166666666666666,0.4166666666666666,1.0,0.5625,1.0,0.5625,1.0
