date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,composite_odds_race,tickets_race,hit,payout,actual_combo,stake_v8,return_v8,profit_v8
2026-08-17,202608171512,15,12R,初日,4,4-6-2,67.15,0.1863,0.00536,221.8,1.189,0.02878,100,6.38,20,0,0,2-1-3,200,0,-200
2026-08-17,202608171512,15,12R,初日,4,4-6-3,67.15,0.1863,0.00395,301.2,1.189,0.02119,100,6.38,20,0,0,2-1-3,200,0,-200
2026-08-17,202608171512,15,12R,初日,4,4-6-5,67.15,0.1863,0.00655,181.5,1.189,0.03517,100,6.38,20,0,0,2-1-3,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-2,66.52,0.0665,0.00378,343.4,1.299,0.05692,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-3,66.52,0.0665,0.00177,734.0,1.299,0.02663,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-4,66.52,0.0665,0.00531,244.6,1.299,0.0799,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-1-6,66.52,0.0665,0.00181,719.8,1.299,0.02715,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-1,66.52,0.0665,0.00378,343.4,1.299,0.05692,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-3,66.52,0.0665,0.00281,462.1,1.299,0.0423,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-4,66.52,0.0665,0.00788,164.9,1.299,0.11852,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-2-6,66.52,0.0665,0.00496,261.7,1.299,0.07468,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-1,66.52,0.0665,0.00184,706.3,1.299,0.02767,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-2,66.52,0.0665,0.00201,645.4,1.299,0.03028,100,19.54,20,0,0,2-1-4,300,0,-300
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-4,66.52,0.0665,0.00187,693.2,1.299,0.02819,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-3-6,66.52,0.0665,0.00278,467.9,1.299,0.04177,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-4-1,66.52,0.0665,0.00545,238.4,1.299,0.08198,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-4-2,66.52,0.0665,0.00795,163.4,1.299,0.11961,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-4-3,66.52,0.0665,0.00198,656.7,1.299,0.02976,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-4-6,66.52,0.0665,0.00434,299.4,1.299,0.06528,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-6-1,66.52,0.0665,0.00122,1069.0,1.299,0.01828,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-6-2,66.52,0.0665,0.00191,680.6,1.299,0.02872,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-6-3,66.52,0.0665,0.0016,813.7,1.299,0.02402,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-17,202608171711,17,11R,3日目以降,5,5-6-4,66.52,0.0665,0.00142,913.0,1.299,0.02141,100,19.54,20,0,0,2-1-4,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-1-2,63.91,0.0681,0.00381,302.0,1.152,0.05605,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-1-3,63.91,0.0681,0.00252,456.7,1.152,0.03706,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-1-4,63.91,0.0681,0.00507,227.4,1.152,0.07443,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-1-6,63.91,0.0681,0.01219,94.5,1.152,0.17911,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-2-1,63.91,0.0681,0.00267,432.1,1.152,0.03917,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-2-3,63.91,0.0681,0.00162,711.1,1.152,0.0238,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-2-4,63.91,0.0681,0.0023,501.5,1.152,0.03375,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-2-6,63.91,0.0681,0.00211,545.4,1.152,0.03103,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-3-1,63.91,0.0681,0.00154,749.0,1.152,0.0226,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-3-2,63.91,0.0681,0.00133,864.2,1.152,0.01959,100,16.93,20,0,0,4-6-1,300,0,-300
2026-08-18,202608181312,13,12R,2日目,5,5-3-4,63.91,0.0681,0.00109,1059.0,1.152,0.01598,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-3-6,63.91,0.0681,0.00094,1221.0,1.152,0.01386,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-4-1,63.91,0.0681,0.00718,160.5,1.152,0.10546,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-4-2,63.91,0.0681,0.00361,319.1,1.152,0.05304,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-4-3,63.91,0.0681,0.00187,617.3,1.152,0.02742,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-4-6,63.91,0.0681,0.00712,161.8,1.152,0.10461,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-6-1,63.91,0.0681,0.00363,317.3,1.152,0.05334,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-6-2,63.91,0.0681,0.00197,585.1,1.152,0.02893,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-6-3,63.91,0.0681,0.00123,936.3,1.152,0.01808,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-18,202608181312,13,12R,2日目,5,5-6-4,63.91,0.0681,0.00427,270.0,1.152,0.06269,100,16.93,20,0,0,4-6-1,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-2,61.74,0.065,0.00992,192.4,1.908,0.15258,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-3,61.74,0.065,0.00823,231.8,1.908,0.12665,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-4,61.74,0.065,0.00457,417.3,1.908,0.07035,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-1-6,61.74,0.065,0.00282,677.3,1.908,0.04334,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-1,61.74,0.065,0.00677,281.9,1.908,0.10414,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-3,61.74,0.065,0.00353,540.6,1.908,0.0543,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-4,61.74,0.065,0.00239,799.6,1.908,0.03671,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-2-6,61.74,0.065,0.002,956.3,1.908,0.0307,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-1,61.74,0.065,0.00516,369.5,1.908,0.07945,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-2,61.74,0.065,0.00313,610.0,1.908,0.04813,100,29.36,20,0,0,1-2-3,300,0,-300
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-4,61.74,0.065,0.00183,1040.0,1.908,0.02823,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-3-6,61.74,0.065,0.00145,1312.0,1.908,0.02238,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-4-1,61.74,0.065,0.00314,608.0,1.908,0.04828,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-4-2,61.74,0.065,0.00177,1081.0,1.908,0.02716,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-4-3,61.74,0.065,0.00199,961.2,1.908,0.03054,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-4-6,61.74,0.065,0.00177,1081.0,1.908,0.02716,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-6-1,61.74,0.065,0.00128,1486.0,1.908,0.01976,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-6-2,61.74,0.065,0.00121,1572.0,1.908,0.01867,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-6-3,61.74,0.065,0.00101,1884.0,1.908,0.01558,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608190512,05,12R,3日目以降,5,5-6-4,61.74,0.065,0.00103,1847.0,1.908,0.01589,100,29.36,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-2,67.12,0.0661,0.00693,221.7,1.537,0.10487,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-3,67.12,0.0661,0.00494,310.8,1.537,0.07481,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-4,67.12,0.0661,0.00751,204.6,1.537,0.11363,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-1-6,67.12,0.0661,0.0047,326.9,1.537,0.07112,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-1,67.12,0.0661,0.00328,468.0,1.537,0.04968,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-3,67.12,0.0661,0.00205,751.2,1.537,0.03095,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-4,67.12,0.0661,0.00234,656.6,1.537,0.03541,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-2-6,67.12,0.0661,0.00208,737.4,1.537,0.03153,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-1,67.12,0.0661,0.00273,563.9,1.537,0.04123,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-2,67.12,0.0661,0.00181,849.8,1.537,0.02736,100,23.25,20,0,0,1-2-3,300,0,-300
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-4,67.12,0.0661,0.00193,796.2,1.537,0.0292,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-3-6,67.12,0.0661,0.00189,815.1,1.537,0.02852,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-4-1,67.12,0.0661,0.00691,222.3,1.537,0.10459,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-4-2,67.12,0.0661,0.00293,524.4,1.537,0.04434,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-4-3,67.12,0.0661,0.00238,645.9,1.537,0.036,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-4-6,67.12,0.0661,0.00387,396.7,1.537,0.05861,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-6-1,67.12,0.0661,0.00221,696.6,1.537,0.03338,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-6-2,67.12,0.0661,0.00187,820.7,1.537,0.02833,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-6-3,67.12,0.0661,0.00162,951.0,1.537,0.02445,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191012,10,12R,3日目以降,5,5-6-4,67.12,0.0661,0.00212,726.2,1.537,0.03202,100,23.25,20,0,0,1-2-3,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-2,66.02,0.1802,0.02812,86.0,2.419,0.15611,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-3,66.02,0.1802,0.01003,241.2,2.419,0.05566,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-5,66.02,0.1802,0.00746,324.4,2.419,0.04139,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-1-6,66.02,0.1802,0.00831,291.0,2.419,0.04614,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-1,66.02,0.1802,0.02606,92.8,2.419,0.14467,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-3,66.02,0.1802,0.01071,225.8,2.419,0.05946,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-5,66.02,0.1802,0.0084,288.0,2.419,0.04662,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-2-6,66.02,0.1802,0.01174,206.0,2.419,0.06517,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-1,66.02,0.1802,0.00874,276.7,2.419,0.04852,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-2,66.02,0.1802,0.00917,263.8,2.419,0.05089,100,8.21,40,0,0,1-3-4,200,0,-200
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-5,66.02,0.1802,0.00574,421.3,2.419,0.03187,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-3-6,66.02,0.1802,0.00668,361.9,2.419,0.0371,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-5-1,66.02,0.1802,0.00574,421.3,2.419,0.03187,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-5-2,66.02,0.1802,0.00506,478.4,2.419,0.02806,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-5-3,66.02,0.1802,0.00428,564.5,2.419,0.02378,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-5-6,66.02,0.1802,0.00343,705.7,2.419,0.01902,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-6-1,66.02,0.1802,0.00668,361.9,2.419,0.0371,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-6-2,66.02,0.1802,0.00703,344.2,2.419,0.039,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-6-3,66.02,0.1802,0.00523,462.7,2.419,0.02902,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,4,4-6-5,66.02,0.1802,0.00154,1568.0,2.419,0.00856,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-1-2,69.84,0.063,0.0066,201.6,1.331,0.10472,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-1-3,69.84,0.063,0.00627,212.2,1.331,0.09949,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-1-4,69.84,0.063,0.00306,434.2,1.331,0.04862,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-1-6,69.84,0.063,0.00292,455.3,1.331,0.04637,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-2-1,69.84,0.063,0.005,266.3,1.331,0.07928,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-2-3,69.84,0.063,0.00448,297.1,1.331,0.07106,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-2-4,69.84,0.063,0.0024,553.5,1.331,0.03814,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-2-6,69.84,0.063,0.00443,300.3,1.331,0.0703,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-3-1,69.84,0.063,0.00368,361.9,1.331,0.05833,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-3-2,69.84,0.063,0.00302,441.0,1.331,0.04787,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-3-4,69.84,0.063,0.00099,1344.0,1.331,0.01571,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-3-6,69.84,0.063,0.00325,409.1,1.331,0.0516,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-4-1,69.84,0.063,0.0033,403.2,1.331,0.05236,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-4-2,69.84,0.063,0.00193,688.5,1.331,0.03066,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-4-3,69.84,0.063,0.00113,1176.0,1.331,0.01795,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-4-6,69.84,0.063,0.00189,705.7,1.331,0.02992,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-6-1,69.84,0.063,0.00222,600.6,1.331,0.03515,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-6-2,69.84,0.063,0.00306,434.2,1.331,0.04862,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-6-3,69.84,0.063,0.00226,588.1,1.331,0.0359,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191311,13,11R,3日目以降,5,5-6-4,69.84,0.063,0.00113,1176.0,1.331,0.01795,100,8.21,40,0,0,1-3-4,100,0,-100
2026-08-19,202608191602,16,02R,2日目,5,5-1-2,61.0,0.0637,0.00437,451.3,1.972,0.06855,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-1-3,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-1-4,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-1-6,61.0,0.0637,0.00247,798.5,1.972,0.03874,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-2-1,61.0,0.0637,0.00356,553.6,1.972,0.05588,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-2-3,61.0,0.0637,0.00361,546.3,1.972,0.05663,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-2-4,61.0,0.0637,0.0048,411.1,1.972,0.07526,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-2-6,61.0,0.0637,0.00466,423.6,1.972,0.07304,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-3-1,61.0,0.0637,0.00247,798.5,1.972,0.03874,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-3-2,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,30.94,20,0,0,2-6-1,300,0,-300
2026-08-19,202608191602,16,02R,2日目,5,5-3-4,61.0,0.0637,0.00218,902.6,1.972,0.03428,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-3-6,61.0,0.0637,0.00166,1186.0,1.972,0.02609,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-4-1,61.0,0.0637,0.00261,754.9,1.972,0.04098,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-4-2,61.0,0.0637,0.00413,477.2,1.972,0.06483,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-4-3,61.0,0.0637,0.00218,902.6,1.972,0.03428,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-4-6,61.0,0.0637,0.00323,610.6,1.972,0.05067,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-6-1,61.0,0.0637,0.00133,1482.0,1.972,0.02088,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-6-2,61.0,0.0637,0.0076,259.5,1.972,0.11922,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-6-3,61.0,0.0637,0.00185,1064.0,1.972,0.02908,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191602,16,02R,2日目,5,5-6-4,61.0,0.0637,0.00275,715.9,1.972,0.04322,100,30.94,20,0,0,2-6-1,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-2,64.44,0.0683,0.00897,231.0,2.072,0.13132,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-3,64.44,0.0683,0.00644,322.0,2.072,0.09421,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-4,64.44,0.0683,0.00798,259.8,2.072,0.11676,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-1-6,64.44,0.0683,0.00564,367.4,2.072,0.08257,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-1,64.44,0.0683,0.0047,441.3,2.072,0.06874,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-3,64.44,0.0683,0.00273,758.2,2.072,0.04001,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-4,64.44,0.0683,0.00159,1303.0,2.072,0.02328,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-2-6,64.44,0.0683,0.00291,712.9,2.072,0.04255,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-1,64.44,0.0683,0.00308,672.6,2.072,0.0451,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-2,64.44,0.0683,0.00199,1042.0,2.072,0.02911,100,30.34,20,0,0,1-4-3,300,0,-300
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-4,64.44,0.0683,0.00104,1985.0,2.072,0.01528,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-3-6,64.44,0.0683,0.00179,1158.0,2.072,0.0262,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-4-1,64.44,0.0683,0.00614,337.6,2.072,0.08986,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-4-2,64.44,0.0683,0.00211,981.3,2.072,0.03091,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-4-3,64.44,0.0683,0.00157,1323.0,2.072,0.02293,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-4-6,64.44,0.0683,0.00301,689.3,2.072,0.04401,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-6-1,64.44,0.0683,0.00204,1017.0,2.072,0.02983,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-6-2,64.44,0.0683,0.00169,1226.0,2.072,0.02474,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-6-3,64.44,0.0683,0.00134,1544.0,2.072,0.01965,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-19,202608191812,18,12R,3日目以降,5,5-6-4,64.44,0.0683,0.00157,1323.0,2.072,0.02293,100,30.34,20,0,0,1-4-3,200,0,-200
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-2,64.14,0.0682,0.00378,311.5,1.178,0.05545,100,17.27,20,0,0,6-3-1,300,0,-300
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-3,64.14,0.0682,0.00466,253.1,1.178,0.06824,100,17.27,20,0,0,6-3-1,300,0,-300
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-4,64.14,0.0682,0.00887,132.8,1.178,0.13005,100,17.27,20,0,0,6-3-1,300,0,-300
2026-08-20,202608200902,09,02R,3日目以降,5,5-1-6,64.14,0.0682,0.00407,289.3,1.178,0.0597,100,17.27,20,0,0,6-3-1,300,0,-300
2026-08-20,202608200902,09,02R,3日目以降,5,5-2-1,64.14,0.0682,0.00305,385.7,1.178,0.04478,100,17.27,20,0,0,6-3-1,300,0,-300
