pre_cut,post_cut,target_comp,R,avg_n,avg_comp,hit_pct,roi_pct,profit_yen,R_feb_jun,roi_feb_jun_pct
0.19,0.31,8.0,102,2.6666666666666665,6.6304135705325296,14.705882352941178,91.46862745098039,-87020.0,79,75.94810126582279
0.19,0.31,8.5,102,2.549019607843137,6.930058391026685,14.705882352941178,91.46862745098039,-87020.0,79,75.94810126582279
0.19,0.31,9.0,102,2.4215686274509802,7.330558058307925,14.705882352941178,95.70686274509804,-43790.0,79,81.42025316455697
0.19,0.31,9.5,102,2.3627450980392157,7.427863125784724,14.705882352941178,98.27352941176471,-17610.0,79,81.42025316455697
0.19,0.31,10.0,102,2.303921568627451,7.6965297506400026,14.705882352941178,107.96666666666667,81260.0,79,83.4493670886076
0.19,0.32,5.0,92,4.217391304347826,4.7863045219278515,18.478260869565215,90.25326086956522,-89670.0,69,81.93188405797102
0.19,0.32,5.5,92,3.782608695652174,5.222530997286899,16.304347826086957,84.29130434782608,-144520.0,69,72.93333333333334
0.19,0.32,6.0,92,3.4782608695652173,5.612434914195338,16.304347826086957,89.07173913043478,-100540.0,69,75.2768115942029
0.19,0.32,6.5,92,3.1630434782608696,5.978217289713046,16.304347826086957,92.20869565217392,-71680.0,69,78.67246376811595
0.19,0.32,7.0,92,2.9782608695652173,6.235277333880554,16.304347826086957,93.1,-63480.0,69,79.33623188405797
0.19,0.32,7.5,92,2.8369565217391304,6.458753944690003,16.304347826086957,96.2141304347826,-34830.0,69,81.8623188405797
0.19,0.32,8.0,92,2.6956521739130435,6.638302418965594,16.304347826086957,101.4108695652174,12980.0,69,86.95507246376812
0.19,0.32,8.5,92,2.5760869565217392,6.936509845592992,16.304347826086957,101.4108695652174,12980.0,69,86.95507246376812
0.19,0.32,9.0,92,2.4456521739130435,7.316907895164396,16.304347826086957,106.10978260869565,56210.0,69,93.22028985507247
0.19,0.32,9.5,92,2.380434782608696,7.424789600410413,16.304347826086957,108.95543478260869,82390.0,69,93.22028985507247
0.19,0.32,10.0,92,2.3260869565217392,7.6363241801421555,16.304347826086957,119.70217391304348,181260.0,69,95.54347826086956
0.2,0.15,5.0,253,5.747035573122529,4.896900946058591,15.019762845849801,74.84545454545454,-636410.0,208,75.85721153846154
0.2,0.15,5.5,253,5.098814229249012,5.295047146645764,13.043478260869565,68.3897233201581,-799740.0,208,67.65673076923076
0.2,0.15,6.0,253,4.549407114624506,5.723304970536674,11.857707509881422,67.28221343873518,-827760.0,208,67.41298076923077
0.2,0.15,6.5,253,4.075098814229249,6.090781356635464,11.857707509881422,69.89762845849802,-761590.0,208,70.33317307692307
0.2,0.15,7.0,253,3.7154150197628457,6.478429660427209,11.857707509881422,75.71541501976284,-614400.0,208,77.23557692307692
0.2,0.15,7.5,253,3.4782608695652173,6.772844774176551,11.857707509881422,78.58814229249012,-541720.0,208,80.19038461538462
0.2,0.15,8.0,253,3.268774703557312,7.042965185162425,11.857707509881422,81.70790513833992,-462790.0,208,83.37596153846154
0.2,0.15,8.5,253,3.0869565217391304,7.398195033932967,11.462450592885375,81.64822134387352,-464300.0,208,83.30336538461539
0.2,0.15,9.0,253,2.909090909090909,7.7938473344921775,11.067193675889328,81.5300395256917,-467290.0,208,83.15961538461538
0.2,0.15,9.5,253,2.802371541501976,7.966175201274666,11.067193675889328,84.67826086956522,-387640.0,208,85.73028846153846
0.2,0.15,10.0,253,2.7233201581027666,8.167802356810347,10.67193675889328,85.33241106719368,-371090.0,208,82.54326923076923
0.2,0.16,5.0,251,5.713147410358566,4.89628530405738,15.139442231075698,75.44183266932271,-616410.0,206,76.59368932038835
0.2,0.16,5.5,251,5.075697211155378,5.295383561067266,13.147410358565736,68.93466135458168,-779740.0,206,68.31359223300971
0.2,0.16,6.0,251,4.53386454183267,5.719903595892396,11.952191235059761,67.81832669322709,-807760.0,206,68.06747572815534
0.2,0.16,6.5,251,4.059760956175299,6.089493696535289,11.952191235059761,70.45458167330678,-741590.0,206,71.01601941747573
0.2,0.16,7.0,251,3.7051792828685257,6.471254397168661,11.952191235059761,76.3187250996016,-594400.0,206,77.98543689320388
0.2,0.16,7.5,251,3.4661354581673307,6.768015448079354,11.952191235059761,79.21434262948208,-521720.0,206,80.96893203883495
0.2,0.16,8.0,251,3.258964143426295,7.034229505719606,11.952191235059761,82.35896414342629,-442790.0,206,84.18543689320389
0.2,0.16,8.5,251,3.0756972111553784,7.3922898712134195,11.553784860557768,82.2988047808765,-444300.0,206,84.1121359223301
0.2,0.16,9.0,251,2.900398406374502,7.789795240025922,11.155378486055776,82.1796812749004,-447290.0,206,83.96699029126214
0.2,0.16,9.5,251,2.800796812749004,7.947235816794861,11.155378486055776,85.35298804780876,-367640.0,206,86.5626213592233
0.2,0.16,10.0,251,2.7211155378486054,8.150469563211304,10.756972111553784,86.01235059760957,-351090.0,206,83.34466019417475
0.2,0.17,5.0,248,5.629032258064516,4.89447347525553,15.32258064516129,76.35443548387097,-586410.0,204,77.34460784313725
0.2,0.17,5.5,248,5.020161290322581,5.292982826652294,13.306451612903224,69.76854838709677,-749740.0,204,68.98333333333333
0.2,0.17,6.0,248,4.495967741935484,5.715994394127825,12.096774193548388,68.63870967741936,-777760.0,204,68.73480392156863
0.2,0.17,6.5,248,4.028225806451613,6.088371187021379,12.096774193548388,71.30685483870968,-711590.0,204,71.71225490196079
0.2,0.17,7.0,248,3.681451612903226,6.463383609943184,12.096774193548388,77.24193548387096,-564400.0,204,78.75
0.2,0.17,7.5,248,3.4475806451612905,6.752799919577686,12.096774193548388,80.17258064516129,-491720.0,204,81.76274509803922
0.2,0.17,8.0,248,3.2379032258064515,7.0222343085603605,12.096774193548388,83.35524193548387,-412790.0,204,85.0107843137255
0.2,0.17,8.5,248,3.056451612903226,7.381247631172661,11.693548387096774,83.29435483870968,-414300.0,204,84.93676470588235
0.2,0.17,9.0,248,2.8870967741935485,7.775279890985732,11.29032258064516,83.17379032258064,-417290.0,204,84.79019607843138
0.2,0.17,9.5,248,2.7903225806451615,7.929592068349181,11.29032258064516,86.38548387096775,-337640.0,204,87.41127450980392
0.2,0.17,10.0,248,2.7096774193548385,8.13528428750453,10.887096774193548,87.05282258064516,-321090.0,204,84.16176470588235
0.2,0.18,5.0,244,5.569672131147541,4.888535309458816,15.573770491803279,77.60614754098361,-546410.0,200,78.8915
0.2,0.18,5.5,244,4.959016393442623,5.2843446230470095,13.524590163934427,70.91229508196722,-709740.0,200,70.363
0.2,0.18,6.0,244,4.426229508196721,5.714290806382794,12.295081967213115,69.76393442622951,-737760.0,200,70.1095
0.2,0.18,6.5,244,3.971311475409836,6.091045079893266,12.295081967213115,72.47581967213115,-671590.0,200,73.1465
0.2,0.18,7.0,244,3.6352459016393444,6.4651101421315715,12.295081967213115,78.50819672131148,-524400.0,200,80.325
0.2,0.18,7.5,244,3.418032786885246,6.7316637667820975,12.295081967213115,81.48688524590163,-451720.0,200,83.398
0.2,0.18,8.0,244,3.2049180327868854,7.005515112961208,12.295081967213115,84.7217213114754,-372790.0,200,86.711
0.2,0.18,8.5,244,3.028688524590164,7.35611389880397,11.885245901639344,84.65983606557377,-374300.0,200,86.6355
0.2,0.18,9.0,244,2.860655737704918,7.754797043705726,11.475409836065573,84.53729508196722,-377290.0,200,86.486
0.2,0.18,9.5,244,2.7704918032786887,7.903422251111548,11.475409836065573,87.8016393442623,-297640.0,200,89.1595
0.2,0.18,10.0,244,2.692622950819672,8.109919450621739,11.065573770491802,88.47991803278688,-281090.0,200,85.845
0.2,0.19,5.0,238,5.42436974789916,4.8841702424329645,15.546218487394958,77.61638655462185,-532730.0,196,78.13826530612245
0.2,0.19,5.5,238,4.840336134453781,5.27418604887983,13.445378151260504,70.2672268907563,-707640.0,196,68.84489795918367
0.2,0.19,6.0,238,4.323529411764706,5.705554093483539,12.184873949579831,68.84663865546219,-741450.0,196,68.29081632653062
0.2,0.19,6.5,238,3.8739495798319328,6.0817916830153536,12.184873949579831,71.62689075630252,-675280.0,196,71.38979591836734
0.2,0.19,7.0,238,3.5588235294117645,6.454386646700024,12.184873949579831,77.56806722689076,-533880.0,196,78.41938775510204
0.2,0.19,7.5,238,3.3529411764705883,6.715084901328881,12.184873949579831,80.13529411764706,-472780.0,196,80.96428571428571
0.2,0.19,8.0,238,3.138655462184874,6.992809655180278,12.184873949579831,83.4516806722689,-393850.0,196,84.34489795918367
0.2,0.19,8.5,238,2.9705882352941178,7.341509281096436,11.76470588235294,83.38823529411765,-395360.0,196,84.26785714285714
0.2,0.19,9.0,238,2.810924369747899,7.729313015211029,11.76470588235294,86.66848739495798,-317290.0,196,88.25102040816327
0.2,0.19,9.5,238,2.722689075630252,7.877841329288357,11.76470588235294,90.01512605042016,-237640.0,196,90.97908163265306
0.2,0.19,10.0,238,2.6470588235294117,8.086902517268996,11.344537815126051,90.71050420168068,-221090.0,196,87.59693877551021
0.2,0.2,5.0,232,5.331896551724138,4.8807717056065405,15.517241379310345,77.35732758620689,-525310.0,192,77.02760416666666
0.2,0.2,5.5,232,4.775862068965517,5.26845249970873,13.36206896551724,69.81810344827586,-700220.0,192,67.540625
0.2,0.2,6.0,232,4.280172413793103,5.690864722461658,12.5,70.6271551724138,-681450.0,192,69.71354166666667
0.2,0.2,6.5,232,3.8405172413793105,6.071953102370738,12.5,73.47931034482758,-615280.0,192,72.87708333333333
0.2,0.2,7.0,232,3.5301724137931036,6.442784651305413,12.5,79.57413793103449,-473880.0,192,80.053125
0.2,0.2,7.5,232,3.3275862068965516,6.704955306071514,12.5,82.20775862068966,-412780.0,192,82.65104166666667
0.2,0.2,8.0,232,3.1163793103448274,6.98546298306018,12.5,85.60991379310344,-333850.0,192,86.10208333333334
0.2,0.2,8.5,232,2.9482758620689653,7.339683668337769,12.068965517241379,85.54482758620689,-335360.0,192,86.0234375
0.2,0.2,9.0,232,2.793103448275862,7.711353232619458,12.068965517241379,88.90991379310344,-257290.0,192,90.08958333333334
0.2,0.2,9.5,232,2.711206896551724,7.854631025255495,12.068965517241379,92.34310344827587,-177640.0,192,92.87447916666666
0.2,0.2,10.0,232,2.6379310344827585,8.056832129343219,11.637931034482758,93.05646551724138,-161090.0,192,89.421875
0.2,0.21,5.0,229,5.205240174672489,4.871392282130914,15.283842794759824,75.82969432314411,-553500.0,189,75.17142857142858
0.2,0.21,5.5,229,4.646288209606987,5.262049293508137,13.100436681222707,68.19170305676856,-728410.0,189,65.53386243386244
0.2,0.21,6.0,229,4.1615720524017465,5.688685372845737,12.22707423580786,69.01135371179039,-709640.0,189,67.74126984126984
0.2,0.21,6.5,229,3.7685589519650655,6.0664254497290715,12.22707423580786,71.6698689956332,-648760.0,189,70.67513227513227
0.2,0.21,7.0,229,3.489082969432314,6.436636094134401,12.22707423580786,77.3825327510917,-517940.0,189,77.405291005291
0.2,0.21,7.5,229,3.2925764192139737,6.699772995517362,12.22707423580786,80.05065502183406,-456840.0,189,80.04444444444445
0.2,0.21,8.0,229,3.087336244541485,6.978145578201021,12.22707423580786,83.0353711790393,-388490.0,189,82.99047619047619
0.2,0.21,8.5,229,2.925764192139738,7.319243102272368,11.790393013100436,82.96943231441048,-390000.0,189,82.910582010582
0.2,0.21,9.0,229,2.7729257641921397,7.692190396174846,11.790393013100436,86.1475982532751,-317220.0,189,86.76137566137567
0.2,0.21,9.5,229,2.6899563318777293,7.8373451904611375,11.790393013100436,89.62576419213974,-237570.0,189,89.5904761904762
0.2,0.21,10.0,229,2.6200873362445414,8.037696096687938,11.353711790393014,89.88646288209607,-231600.0,189,85.52328042328043
0.2,0.22,5.0,219,5.018264840182648,4.86260519234013,15.52511415525114,77.17123287671232,-499950.0,179,76.77597765363129
0.2,0.22,5.5,219,4.497716894977169,5.256576125042754,13.24200913242009,68.76027397260275,-684150.0,179,66.08100558659218
0.2,0.22,6.0,219,4.027397260273973,5.691656549735775,12.32876712328767,69.19315068493151,-674670.0,179,67.8927374301676
0.2,0.22,6.5,219,3.6575342465753424,6.064898327538029,12.32876712328767,71.97305936073059,-613790.0,179,70.99050279329609
0.2,0.22,7.0,219,3.3881278538812785,6.433824115643741,12.32876712328767,77.52237442922375,-492260.0,179,77.57765363128492
0.2,0.22,7.5,219,3.1963470319634704,6.672280261683771,12.32876712328767,80.31232876712329,-431160.0,179,80.36424581005586
0.2,0.22,8.0,219,3.0045662100456623,6.938619142385424,12.32876712328767,83.43333333333334,-362810.0,179,83.47486033519553
0.2,0.22,8.5,219,2.8493150684931505,7.275262577975458,11.87214611872146,82.51598173515981,-382900.0,179,82.35251396648044
0.2,0.22,9.0,219,2.7031963470319633,7.6579060028301535,11.87214611872146,85.83926940639269,-310120.0,179,86.41843575418994
0.2,0.22,9.5,219,2.625570776255708,7.795388544791029,11.87214611872146,89.47625570776256,-230470.0,179,89.40558659217876
0.2,0.22,10.0,219,2.5662100456621006,7.993282347095934,11.87214611872146,93.99086757990868,-131600.0,179,90.30111731843576
0.2,0.23,5.0,206,4.932038834951456,4.854323613344772,15.53398058252427,77.22087378640776,-469250.0,168,75.89226190476191
0.2,0.23,5.5,206,4.422330097087379,5.253457440338804,13.592233009708737,70.70533980582525,-603470.0,168,67.4720238095238
0.2,0.23,6.0,206,3.966019417475728,5.680222736953942,12.62135922330097,71.16553398058252,-593990.0,168,69.40238095238095
0.2,0.23,6.5,206,3.6019417475728157,6.044403810905381,12.62135922330097,74.12087378640777,-533110.0,168,72.70297619047619
0.2,0.23,7.0,206,3.3398058252427183,6.395842123055919,12.62135922330097,78.0252427184466,-452680.0,168,77.275
0.2,0.23,7.5,206,3.1553398058252426,6.6334007961687576,12.62135922330097,80.99126213592233,-391580.0,168,80.24404761904762
0.2,0.23,8.0,206,2.9757281553398056,6.892726557057841,12.62135922330097,84.30922330097087,-323230.0,168,83.55833333333334
0.2,0.23,8.5,206,2.820388349514563,7.23119234343373,12.135922330097088,83.33398058252428,-343320.0,168,82.3625
0.2,0.23,9.0,206,2.679611650485437,7.59689252135328,12.135922330097088,86.86699029126214,-270540.0,168,86.69464285714285
0.2,0.23,9.5,206,2.6019417475728157,7.730656525935815,12.135922330097088,90.73349514563107,-190890.0,168,89.87738095238095
0.2,0.23,10.0,206,2.5533980582524274,7.917351530526684,12.135922330097088,95.53300970873786,-92020.0,168,90.83154761904763
0.2,0.24,5.0,196,4.918367346938775,4.843878119557609,16.3265306122449,81.16071428571429,-369250.0,160,79.686875
0.2,0.24,5.5,196,4.413265306122449,5.255850192018113,14.285714285714285,74.31275510204081,-503470.0,160,70.845625
0.2,0.24,6.0,196,3.9591836734693877,5.677163168026503,13.26530612244898,74.79642857142858,-493990.0,160,72.8725
0.2,0.24,6.5,196,3.586734693877551,6.044263696183344,13.26530612244898,77.90255102040817,-433110.0,160,76.338125
0.2,0.24,7.0,196,3.326530612244898,6.390101985849943,13.26530612244898,82.0061224489796,-352680.0,160,81.13875
0.2,0.24,7.5,196,3.1479591836734695,6.625310089860985,13.26530612244898,85.12346938775511,-291580.0,160,84.25625
0.2,0.24,8.0,196,2.9693877551020407,6.893692708859617,13.26530612244898,88.61071428571428,-223230.0,160,87.73625
0.2,0.24,8.5,196,2.816326530612245,7.236739822377309,12.755102040816327,87.58571428571429,-243320.0,160,86.480625
0.2,0.24,9.0,196,2.688775510204082,7.575058357826116,12.755102040816327,91.29897959183674,-170540.0,160,91.029375
0.2,0.24,9.5,196,2.607142857142857,7.7156470565200035,12.755102040816327,95.36275510204082,-90890.0,160,94.37125
0.2,0.24,10.0,196,2.561224489795918,7.909032797648569,12.755102040816327,100.40714285714286,7980.0,160,95.373125
0.2,0.25,5.0,185,4.864864864864865,4.838385280225277,16.756756756756758,83.4654054054054,-305890.0,151,81.3476821192053
0.2,0.25,5.5,185,4.356756756756757,5.2559542746523435,14.594594594594595,76.21027027027027,-440110.0,151,71.9794701986755
0.2,0.25,6.0,185,3.9351351351351354,5.668494180760017,13.513513513513514,75.46216216216216,-453950.0,151,72.58278145695364
0.2,0.25,6.5,185,3.5675675675675675,6.052768311933031,13.513513513513514,78.75297297297297,-393070.0,151,76.25496688741723
0.2,0.25,7.0,185,3.3189189189189188,6.39258440009944,13.513513513513514,83.10054054054054,-312640.0,151,81.34172185430464
0.2,0.25,7.5,185,3.135135135135135,6.640379820298382,13.513513513513514,86.17405405405405,-255780.0,151,84.36423841059603
0.2,0.25,8.0,185,2.962162162162162,6.911383866477923,13.513513513513514,89.52486486486487,-193790.0,151,87.63046357615895
0.2,0.25,8.5,185,2.8054054054054056,7.263093326222576,12.972972972972974,88.43891891891892,-213880.0,151,86.3
0.2,0.25,9.0,185,2.6864864864864866,7.59642211932008,12.972972972972974,92.37297297297297,-141100.0,151,91.11986754966887
0.2,0.25,9.5,185,2.6054054054054054,7.74192554732725,12.972972972972974,96.67837837837838,-61450.0,151,94.66092715231788
0.2,0.25,10.0,185,2.556756756756757,7.946809900090488,12.972972972972974,102.0227027027027,37420.0,151,95.7225165562914
0.2,0.26,5.0,168,4.7976190476190474,4.832912561148539,15.476190476190476,76.66607142857143,-392010.0,136,71.4875
0.2,0.26,5.5,168,4.285714285714286,5.252007444881183,13.095238095238097,68.05297619047619,-536710.0,136,60.315441176470586
0.2,0.26,6.0,168,3.863095238095238,5.67022702760295,11.904761904761903,65.44583333333334,-580510.0,136,58.78235294117647
0.2,0.26,6.5,168,3.494047619047619,6.063620535554707,11.904761904761903,68.29285714285714,-532680.0,136,61.9
0.2,0.26,7.0,168,3.255952380952381,6.407311148198698,11.904761904761903,71.5577380952381,-477830.0,136,65.66691176470589
0.2,0.26,7.5,168,3.0833333333333335,6.663560342096779,11.904761904761903,73.85059523809524,-439310.0,136,67.67426470588235
0.2,0.26,8.0,168,2.9166666666666665,6.935939549425874,11.904761904761903,76.69642857142857,-391500.0,136,70.25808823529412
0.2,0.26,8.5,168,2.767857142857143,7.272037404271707,11.30952380952381,72.57142857142857,-460800.0,136,65.1625
0.2,0.26,9.0,168,2.642857142857143,7.630529790725619,11.30952380952381,76.12380952380953,-401120.0,136,69.55073529411764
0.2,0.26,9.5,168,2.5714285714285716,7.758398636436534,11.30952380952381,79.59880952380952,-342740.0,136,71.91838235294118
0.2,0.26,10.0,168,2.5238095238095237,7.967695346661652,11.30952380952381,85.48392857142858,-243870.0,136,73.09705882352941
0.2,0.27,5.0,150,4.693333333333333,4.826107852642859,14.666666666666666,72.02466666666666,-419630.0,120,67.9475
0.2,0.27,5.5,150,4.206666666666667,5.248687075030581,12.0,61.94866666666667,-570770.0,120,54.74916666666667
0.2,0.27,6.0,150,3.8066666666666666,5.661725756929125,12.0,65.758,-513630.0,120,57.193333333333335
0.2,0.27,6.5,150,3.453333333333333,6.01104657800338,12.0,67.682,-484770.0,120,59.145833333333336
0.2,0.27,7.0,150,3.2266666666666666,6.359219822154649,12.0,70.58733333333333,-441190.0,120,62.475833333333334
0.2,0.27,7.5,150,3.046666666666667,6.628130648560264,12.0,73.15533333333333,-402670.0,120,64.75083333333333
0.2,0.27,8.0,150,2.8866666666666667,6.903556097095834,12.0,76.34266666666667,-354860.0,120,67.67916666666666
0.2,0.27,8.5,150,2.7466666666666666,7.2145164530624655,12.0,76.34266666666667,-354860.0,120,67.67916666666666
0.2,0.27,9.0,150,2.6266666666666665,7.5781659402822985,12.0,80.32133333333333,-295180.0,120,72.6525
0.2,0.27,9.5,150,2.5533333333333332,7.700051976572504,12.0,82.06666666666666,-269000.0,120,72.6525
0.2,0.27,10.0,150,2.5,7.9344642920246375,12.0,88.658,-170130.0,120,73.98833333333333
0.2,0.28,5.0,134,4.604477611940299,4.821283016767177,16.417910447761194,80.62462686567164,-259630.0,105,77.65428571428572
0.2,0.28,5.5,134,4.134328358208955,5.241216611761323,13.432835820895523,69.3455223880597,-410770.0,105,62.57047619047619
0.2,0.28,6.0,134,3.7388059701492535,5.6468333077241555,13.432835820895523,73.60970149253731,-353630.0,105,65.36380952380952
0.2,0.28,6.5,134,3.3805970149253732,6.0058037975741385,13.432835820895523,75.7634328358209,-324770.0,105,67.5952380952381
0.2,0.28,7.0,134,3.1641791044776117,6.324244515193222,13.432835820895523,79.01567164179104,-281190.0,105,71.40095238095238
0.2,0.28,7.5,134,2.9925373134328357,6.566772921866019,13.432835820895523,81.89029850746269,-242670.0,105,74.00095238095238
0.2,0.28,8.0,134,2.843283582089552,6.81588575498958,13.432835820895523,85.45820895522388,-194860.0,105,77.34761904761905
0.2,0.28,8.5,134,2.708955223880597,7.125656789570343,13.432835820895523,85.45820895522388,-194860.0,105,77.34761904761905
0.2,0.28,9.0,134,2.582089552238806,7.500221369480068,13.432835820895523,89.91194029850746,-135180.0,105,83.03142857142858
0.2,0.28,9.5,134,2.514925373134328,7.606007528567619,13.432835820895523,91.86567164179104,-109000.0,105,83.03142857142858
0.2,0.28,10.0,134,2.455223880597015,7.868409374222991,13.432835820895523,99.24402985074627,-10130.0,105,84.55809523809523
0.2,0.29,5.0,119,4.554621848739496,4.8130668296478065,16.80672268907563,82.55126050420168,-207640.0,91,78.83076923076923
0.2,0.29,5.5,119,4.084033613445378,5.23564409761547,14.285714285714285,73.91176470588235,-310450.0,91,66.73736263736264
0.2,0.29,6.0,119,3.697478991596639,5.64214339697745,14.285714285714285,78.71344537815126,-253310.0,91,69.96043956043955
0.2,0.29,6.5,119,3.327731092436975,6.028418221278426,14.285714285714285,81.13865546218487,-224450.0,91,72.53516483516484
0.2,0.29,7.0,119,3.1260504201680672,6.302316485924042,14.285714285714285,84.80084033613446,-180870.0,91,76.92637362637363
0.2,0.29,7.5,119,2.957983193277311,6.521451595116429,14.285714285714285,88.03781512605042,-142350.0,91,79.92637362637363
0.2,0.29,8.0,119,2.8151260504201683,6.7310092785443,14.285714285714285,92.05546218487395,-94540.0,91,83.78791208791209
0.2,0.29,8.5,119,2.689075630252101,7.014801909043934,14.285714285714285,92.05546218487395,-94540.0,91,83.78791208791209
0.2,0.29,9.0,119,2.5546218487394956,7.401139594027605,14.285714285714285,97.07058823529412,-34860.0,91,90.34615384615384
0.2,0.29,9.5,119,2.4873949579831933,7.497106273638545,14.285714285714285,99.27058823529411,-8680.0,91,90.34615384615384
0.2,0.29,10.0,119,2.4285714285714284,7.7551584569478935,14.285714285714285,107.57899159663866,90190.0,91,92.1076923076923
0.2,0.3,5.0,110,4.418181818181818,4.805250204172632,17.272727272727273,84.33090909090909,-172360.0,85,77.95764705882353
0.2,0.3,5.5,110,3.963636363636364,5.250357762120092,14.545454545454545,74.98454545454545,-275170.0,85,65.01058823529412
0.2,0.3,6.0,110,3.6272727272727274,5.643254872365961,14.545454545454545,80.1790909090909,-218030.0,85,68.46117647058824
0.2,0.3,6.5,110,3.2818181818181817,6.027179243782108,14.545454545454545,82.80272727272727,-189170.0,85,71.21764705882353
0.2,0.3,7.0,110,3.090909090909091,6.2801693352202514,14.545454545454545,84.14636363636363,-174390.0,85,72.53058823529412
0.2,0.3,7.5,110,2.9363636363636365,6.4941251903445325,14.545454545454545,87.64818181818181,-135870.0,85,75.74235294117648
0.2,0.3,8.0,110,2.7818181818181817,6.720828502416503,14.545454545454545,91.99454545454546,-88060.0,85,79.87647058823529
0.2,0.3,8.5,110,2.6545454545454548,7.013457006113051,14.545454545454545,91.99454545454546,-88060.0,85,79.87647058823529
0.2,0.3,9.0,110,2.5272727272727273,7.398367152639566,14.545454545454545,97.42,-28380.0,85,86.89764705882352
0.2,0.3,9.5,110,2.463636363636364,7.49419138403518,14.545454545454545,99.8,-2200.0,85,86.89764705882352
0.2,0.3,10.0,110,2.4,7.773356927797112,14.545454545454545,108.78818181818181,96670.0,85,88.7835294117647
0.2,0.31,5.0,102,4.137254901960785,4.802989892511114,17.647058823529413,86.10686274509804,-141710.0,79,77.63164556962025
0.2,0.31,5.5,102,3.715686274509804,5.232120722610245,14.705882352941178,76.02745098039216,-244520.0,79,63.70126582278481
0.2,0.31,6.0,102,3.411764705882353,5.609000172148394,14.705882352941178,80.33921568627451,-200540.0,79,65.74810126582278
0.2,0.31,6.5,102,3.107843137254902,5.976606801065272,14.705882352941178,83.1686274509804,-171680.0,79,68.71392405063291
0.2,0.31,7.0,102,2.9313725490196076,6.2396538472052265,14.705882352941178,83.97254901960784,-163480.0,79,69.29367088607594
0.2,0.31,7.5,102,2.803921568627451,6.441220986366691,14.705882352941178,86.78137254901961,-134830.0,79,71.5
0.2,0.31,8.0,102,2.6666666666666665,6.6304135705325296,14.705882352941178,91.46862745098039,-87020.0,79,75.94810126582279
0.2,0.31,8.5,102,2.549019607843137,6.930058391026685,14.705882352941178,91.46862745098039,-87020.0,79,75.94810126582279
0.2,0.31,9.0,102,2.4215686274509802,7.330558058307925,14.705882352941178,95.70686274509804,-43790.0,79,81.42025316455697
0.2,0.31,9.5,102,2.3627450980392157,7.427863125784724,14.705882352941178,98.27352941176471,-17610.0,79,81.42025316455697
0.2,0.31,10.0,102,2.303921568627451,7.6965297506400026,14.705882352941178,107.96666666666667,81260.0,79,83.4493670886076
0.2,0.32,5.0,92,4.217391304347826,4.7863045219278515,18.478260869565215,90.25326086956522,-89670.0,69,81.93188405797102
0.2,0.32,5.5,92,3.782608695652174,5.222530997286899,16.304347826086957,84.29130434782608,-144520.0,69,72.93333333333334
0.2,0.32,6.0,92,3.4782608695652173,5.612434914195338,16.304347826086957,89.07173913043478,-100540.0,69,75.2768115942029
0.2,0.32,6.5,92,3.1630434782608696,5.978217289713046,16.304347826086957,92.20869565217392,-71680.0,69,78.67246376811595
0.2,0.32,7.0,92,2.9782608695652173,6.235277333880554,16.304347826086957,93.1,-63480.0,69,79.33623188405797
0.2,0.32,7.5,92,2.8369565217391304,6.458753944690003,16.304347826086957,96.2141304347826,-34830.0,69,81.8623188405797
0.2,0.32,8.0,92,2.6956521739130435,6.638302418965594,16.304347826086957,101.4108695652174,12980.0,69,86.95507246376812
0.2,0.32,8.5,92,2.5760869565217392,6.936509845592992,16.304347826086957,101.4108695652174,12980.0,69,86.95507246376812
0.2,0.32,9.0,92,2.4456521739130435,7.316907895164396,16.304347826086957,106.10978260869565,56210.0,69,93.22028985507247
0.2,0.32,9.5,92,2.380434782608696,7.424789600410413,16.304347826086957,108.95543478260869,82390.0,69,93.22028985507247
0.2,0.32,10.0,92,2.3260869565217392,7.6363241801421555,16.304347826086957,119.70217391304348,181260.0,69,95.54347826086956
0.21,0.15,5.0,232,5.508620689655173,4.88162557012173,15.086206896551724,74.84137931034483,-583680.0,189,75.16190476190476
0.21,0.15,5.5,232,4.879310344827586,5.282755886942672,12.931034482758621,67.80129310344827,-747010.0,189,66.13703703703703
0.21,0.15,6.0,232,4.375,5.706308306205572,11.637931034482758,66.10215517241379,-786430.0,189,65.26560846560847
0.21,0.15,6.5,232,3.9439655172413794,6.076201458659918,11.637931034482758,68.72629310344827,-725550.0,189,68.1994708994709
0.21,0.15,7.0,232,3.6120689655172415,6.449373430193179,11.637931034482758,74.12327586206897,-600340.0,189,74.63280423280423
0.21,0.15,7.5,232,3.3922413793103448,6.73032946571478,11.637931034482758,77.25603448275862,-527660.0,189,77.88465608465609
0.21,0.15,8.0,232,3.185344827586207,6.994307391650754,11.637931034482758,80.2021551724138,-459310.0,189,80.83068783068784
0.21,0.15,8.5,232,3.0129310344827585,7.33509229142862,11.206896551724139,79.23620689655172,-481720.0,189,79.64497354497354
0.21,0.15,9.0,232,2.8491379310344827,7.725143924644614,10.775862068965516,78.87931034482759,-490000.0,189,79.20687830687831
0.21,0.15,9.5,232,2.7543103448275863,7.879890932332726,10.775862068965516,82.3125,-410350.0,189,82.03597883597884
0.21,0.15,10.0,232,2.685344827586207,8.088329149260106,10.344827586206897,82.5698275862069,-404380.0,189,77.96878306878307
0.21,0.16,5.0,232,5.508620689655173,4.88162557012173,15.086206896551724,74.84137931034483,-583680.0,189,75.16190476190476
