rule,head_q,guard_q,conf_cut,month,R,heads,head_rate,hit5,trifecta5_rate,head_wilson_lo,tri5_wilson_lo,avg_top5_mass
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.7,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.7,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.75,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.75,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.75,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.75,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.950,0.99,0.95,0.75,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.0,2026-02,3,2,0.6666666666666666,1,0.3333333333333333,0.2076596008020477,0.06149194472039621,0.4245594425093673
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.0,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.0,2026-04,10,10,1.0,4,0.4,0.7224672001371107,0.16818032970623614,0.4053122164556183
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.0,2026-05,31,27,0.8709677419354839,17,0.5483870967741935,0.7114759374369357,0.37772167637354503,0.4152624342457004
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.0,2026-06,29,25,0.8620689655172413,10,0.3448275862068966,0.6944100627964798,0.19940718526674994,0.41525002939597033
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.45,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.45,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.45,2026-04,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.4865447235261942
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.45,2026-05,5,5,1.0,3,0.6,0.5655175352168251,0.2307242812760128,0.48631197836166784
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.45,2026-06,6,4,0.6666666666666666,4,0.6666666666666666,0.299993315138392,0.299993315138392,0.47351034906754924
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.5,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.5,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.5,2026-04,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.5025275071479602
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.5,2026-05,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.5121851426424631
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.5,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5064044388946933
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.55,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.55,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.55,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.55,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.55,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.6,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.6,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.6,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.6,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.6,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.65,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.65,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.65,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.65,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.65,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.7,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.7,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.7,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.7,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.7,2026-06,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.75,2026-02,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.75,2026-03,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.75,2026-04,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.75,2026-05,0,0,,0,,,,
HGB_q0.990_AND_LR_q0.975,0.99,0.975,0.75,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.0,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.44277674346577256
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.0,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.0,2026-04,2,2,1.0,1,0.5,0.34238022750665303,0.09453120573423074,0.40901518648338725
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.0,2026-05,18,17,0.9444444444444444,13,0.7222222222222222,0.7424269921812741,0.4912734343970254,0.40369101324163414
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.0,2026-06,8,7,0.875,4,0.5,0.5291118177871464,0.21521606221387757,0.41727050088567497
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.45,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.45,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.45,2026-04,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4705619399044282
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.45,2026-05,3,3,1.0,3,1.0,0.4385029682449546,0.4385029682449546,0.48220439121756886
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.45,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4589288744269012
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.5,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.5,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.5,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.5,2026-05,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5021943298869785
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.5,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.55,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.55,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.55,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.55,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.55,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.6,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.6,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.6,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.6,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.6,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.65,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.65,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.65,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.65,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.65,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.7,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.7,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.7,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.7,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.7,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.75,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.75,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.75,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.75,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.900,0.995,0.9,0.75,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.0,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.44277674346577256
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.0,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.0,2026-04,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4705619399044282
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.0,2026-05,17,16,0.9411764705882353,12,0.7058823529411765,0.7301796936242461,0.4686688993346016,0.4088822580087792
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.0,2026-06,7,6,0.8571428571428571,3,0.42857142857142855,0.4868721707256811,0.15821985525146975,0.4159536961089899
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.45,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.45,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.45,2026-04,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4705619399044282
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.45,2026-05,3,3,1.0,3,1.0,0.4385029682449546,0.4385029682449546,0.48220439121756886
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.45,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4589288744269012
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.5,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.5,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.5,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.5,2026-05,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5021943298869785
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.5,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.55,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.55,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.55,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.55,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.55,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.6,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.6,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.6,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.6,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.6,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.65,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.65,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.65,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.65,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.65,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.7,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.7,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.7,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.7,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.7,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.75,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.75,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.75,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.75,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.950,0.995,0.95,0.75,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.0,2026-02,1,1,1.0,0,0.0,0.20654931437723745,0.0,0.44277674346577256
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.0,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.0,2026-04,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4705619399044282
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.0,2026-05,14,13,0.9285714285714286,11,0.7857142857142857,0.6853129557584889,0.524107694133997,0.4109343228806997
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.0,2026-06,7,6,0.8571428571428571,3,0.42857142857142855,0.4868721707256811,0.15821985525146975,0.4159536961089899
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.45,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.45,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.45,2026-04,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4705619399044282
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.45,2026-05,3,3,1.0,3,1.0,0.4385029682449546,0.4385029682449546,0.48220439121756886
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.45,2026-06,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.4589288744269012
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.5,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.5,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.5,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.5,2026-05,1,1,1.0,1,1.0,0.20654931437723745,0.20654931437723745,0.5021943298869785
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.5,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.55,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.55,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.55,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.55,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.55,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.6,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.6,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.6,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.6,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.6,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.65,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.65,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.65,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.65,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.65,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.7,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.7,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.7,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.7,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.7,2026-06,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.75,2026-02,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.75,2026-03,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.75,2026-04,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.75,2026-05,0,0,,0,,,,
HGB_q0.995_AND_LR_q0.975,0.995,0.975,0.75,2026-06,0,0,,0,,,,
