period,date,race_code,model,target,prior1,prior2,has2
train,2026-06-14,202606142306,3まくり差し,0,0.35406086044071355,0.5489359916054564,1
train,2026-06-14,202606142307,4カドまくり,0,0.32140608604407134,0.41965582371458554,1
train,2026-06-14,202606142310,3まくり差し,0,0.7857817418677859,0.6027806925498427,1
train,2026-06-14,202606142311,3まくり,0,0.37640608604407133,0.37290556138509967,1
train,2026-06-14,202606142311,3まくり差し,0,0.38140608604407134,0.35390556138509965,1
train,2026-06-15,202606150104,4カドまくり,0,0.5820879120879121,0.5820879120879121,0
train,2026-06-15,202606150107,3まくり差し,0,0.7273626373626374,0.6134725274725275,1
train,2026-06-15,202606150109,3まくり,0,0.42472527472527466,0.3979999999999999,1
train,2026-06-15,202606150109,3まくり差し,0,0.3647252747252747,0.42200000000000004,1
train,2026-06-15,202606150304,3まくり,0,0.675,0.619,1
train,2026-06-15,202606150304,3まくり差し,0,0.575,0.551,1
train,2026-06-15,202606150306,3まくり,0,0.46499999999999997,0.46499999999999997,1
train,2026-06-15,202606150306,3まくり差し,0,0.485,0.485,1
train,2026-06-15,202606150311,3まくり,0,0.675,0.647,1
train,2026-06-15,202606150311,3まくり差し,0,0.575,0.5630000000000001,1
train,2026-06-15,202606150312,3まくり差し,0,0.575,0.551,1
train,2026-06-15,202606150606,3まくり,0,0.400583683105981,0.4819745540398741,1
train,2026-06-15,202606150606,3まくり差し,1,0.3443336831059811,0.4602245540398741,1
train,2026-06-15,202606150803,3まくり,0,0.330314795383001,0.49018887722980065,1
train,2026-06-15,202606150803,3まくり差し,0,0.37031479538300105,0.5301888772298007,1
train,2026-06-15,202606150805,4カドまくり,0,0.5943756558237145,0.6039370409233997,1
train,2026-06-15,202606150811,3まくり,0,0.8699999999999999,0.745311647429171,1
train,2026-06-15,202606150811,3まくり差し,0,0.8300000000000001,0.665311647429171,1
train,2026-06-15,202606151001,3まくり,0,1.0,0.9104365162644281,1
train,2026-06-15,202606151001,3まくり差し,0,1.0,0.9124365162644281,1
train,2026-06-15,202606151003,3まくり差し,0,0.5243756558237145,0.55,1
train,2026-06-15,202606151004,4カドまくり,0,0.39984260230849944,0.47990556138509965,1
train,2026-06-15,202606151010,3まくり,0,0.39984260230849944,0.47990556138509965,1
train,2026-06-15,202606151010,3まくり差し,0,0.39984260230849944,0.47990556138509965,1
train,2026-06-15,202606151202,3まくり差し,0,0.3752747252747253,0.3752747252747253,0
train,2026-06-15,202606151204,3まくり差し,0,0.15972527472527473,0.15972527472527473,0
train,2026-06-15,202606151208,4カドまくり,0,0.4106105006105006,0.5362442002442003,1
train,2026-06-15,202606151210,3まくり差し,0,0.3308241758241758,0.3308241758241758,0
train,2026-06-15,202606151609,3まくり,0,0.23750262329485833,0.2650640083945435,1
train,2026-06-15,202606151609,3まくり差し,0,0.34750262329485837,0.3490640083945436,1
train,2026-06-15,202606151611,3まくり差し,0,0.3085939139559286,0.30903043022035676,1
train,2026-06-15,202606151612,3まくり,0,0.5946852046169989,0.5409979013641133,1
train,2026-06-15,202606151612,3まくり差し,0,0.5396852046169989,0.45799790136411334,1
train,2026-06-15,202606151902,3まくり,0,0.6392182581322141,0.6627187827911858,1
train,2026-06-15,202606151902,3まくり差し,0,0.6492182581322141,0.6627187827911857,1
train,2026-06-15,202606151906,3まくり,1,0.7815634837355718,0.6438761804826862,1
train,2026-06-15,202606151906,3まくり差し,0,0.8415634837355719,0.7238761804826863,1
train,2026-06-15,202606151908,4カドまくり,0,0.7157817418677859,0.7594690451206716,1
train,2026-06-15,202606152007,3まくり,0,0.4276547743966421,0.3850314795383001,1
train,2026-06-15,202606152007,3まくり差し,0,0.4526547743966422,0.4740314795383001,1
train,2026-06-15,202606152012,3まくり差し,0,0.5396852046169989,0.4882476390346275,1
train,2026-06-15,202606152102,4カドまくり,0,0.5,0.5,0
train,2026-06-15,202606152103,3まくり差し,0,0.5,0.5,0
train,2026-06-15,202606152112,3まくり差し,0,0.5,0.5,0
train,2026-06-15,202606152203,3まくり,0,0.8142182581322139,0.695093389296957,1
train,2026-06-15,202606152203,3まくり差し,1,0.7242182581322141,0.611093389296957,1
train,2026-06-15,202606152205,3まくり,0,0.4135939139559286,0.5867817418677859,1
train,2026-06-15,202606152205,3まくり差し,0,0.5285939139559286,0.6417817418677859,1
train,2026-06-15,202606152208,4カドまくり,0,0.608121720881427,0.4596852046169989,1
train,2026-06-15,202606152209,3まくり,0,0.8237513116474291,0.7118121720881426,1
train,2026-06-15,202606152209,3まくり差し,0,0.8187513116474292,0.6888121720881426,1
train,2026-06-15,202606152210,4カドまくり,0,0.4135939139559286,0.5867817418677859,1
train,2026-06-15,202606152212,4カドまくり,0,0.7485939139559287,0.7134060860440714,1
train,2026-06-16,202606160107,3まくり,1,0.5505494505494505,0.5322197802197801,1
train,2026-06-16,202606160107,3まくり差し,0,0.6705494505494505,0.5162197802197802,1
train,2026-06-16,202606160111,3まくり,0,0.28027472527472524,0.26921978021978016,1
train,2026-06-16,202606160111,3まくり差し,0,0.2802747252747253,0.28921978021978023,1
train,2026-06-16,202606160304,4カドまくり,0,0.605,0.5209999999999999,1
train,2026-06-16,202606160305,4カドまくり,0,0.32499999999999996,0.46499999999999997,1
train,2026-06-16,202606160311,3まくり差し,0,0.545,0.509,1
train,2026-06-16,202606160605,4カドまくり,0,0.44750262329485835,0.4803772298006295,1
train,2026-06-16,202606160611,3まくり差し,0,0.7470304302203568,0.6761552990556139,1
train,2026-06-16,202606160802,4カドまくり,0,0.11140608604407135,0.2546568730325288,1
train,2026-06-16,202606160807,4カドまくり,0,0.5340608604407135,0.48024973767051415,1
train,2026-06-16,202606160811,4カドまくり,0,0.605314795383001,0.7000640083945436,1
train,2026-06-16,202606160812,4カドまくり,0,0.484218258132214,0.4298426023084994,1
train,2026-06-16,202606160907,3まくり,0,0.5,0.5,0
train,2026-06-16,202606160907,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606160908,3まくり,1,0.5,0.5,0
train,2026-06-16,202606160908,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606160909,3まくり,0,0.5,0.5,0
train,2026-06-16,202606160909,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606160911,3まくり,0,0.5,0.5,0
train,2026-06-16,202606160911,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606160912,4カドまくり,0,0.5,0.5,0
train,2026-06-16,202606161011,3まくり差し,0,0.5587513116474292,0.5346253934942288,1
train,2026-06-16,202606161204,3まくり差し,0,0.8005494505494506,0.6403296703296703,1
train,2026-06-16,202606161206,3まくり,0,0.7946947496947496,0.6330610500610501,1
train,2026-06-16,202606161206,3まくり差し,0,0.8547252747252747,0.717054945054945,1
train,2026-06-16,202606161210,4カドまくり,0,0.7946947496947496,0.6330610500610501,1
train,2026-06-16,202606161604,3まくり差し,0,0.5810912906610703,0.5553410283315845,1
train,2026-06-16,202606161605,4カドまくり,0,0.4931269674711437,0.6326883525708289,1
train,2026-06-16,202606161606,3まくり,0,0.44593913955928643,0.5260629590766002,1
train,2026-06-16,202606161606,3まくり差し,0,0.6159391395592866,0.6140629590766002,1
train,2026-06-16,202606161608,3まくり,0,0.47827911857292754,0.6349045120671564,1
train,2026-06-16,202606161608,3まくり差し,0,0.4982791185729276,0.6309045120671564,1
train,2026-06-16,202606161611,4カドまくり,1,0.44593913955928643,0.5260629590766002,1
train,2026-06-16,202606161802,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606161803,3まくり差し,1,0.5,0.5,0
train,2026-06-16,202606161805,3まくり,0,0.5,0.5,0
train,2026-06-16,202606161805,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606161809,4カドまくり,0,0.5,0.5,0
train,2026-06-16,202606161810,3まくり,0,0.5,0.5,0
train,2026-06-16,202606161810,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606161811,3まくり,0,0.5,0.5,0
train,2026-06-16,202606161811,3まくり差し,0,0.5,0.5,0
train,2026-06-16,202606161901,4カドまくり,0,0.5589087093389297,0.6216579223504721,1
train,2026-06-16,202606161902,3まくり,0,0.888121720881427,0.8321846799580273,1
train,2026-06-16,202606161902,3まくり差し,0,0.7881217208814271,0.7641846799580273,1
train,2026-06-16,202606161908,3まくり差し,0,0.46453305351521507,0.4357838405036725,1
train,2026-06-16,202606161909,3まくり,0,0.5668730325288562,0.4313746065057712,1
train,2026-06-16,202606161909,3まくり差し,0,0.4868730325288562,0.3933746065057712,1
train,2026-06-16,202606161910,3まくり,0,0.5589087093389297,0.6216579223504721,1
train,2026-06-16,202606161910,3まくり差し,0,0.6489087093389296,0.7276579223504721,1
train,2026-06-16,202606161911,3まくり差し,0,0.25562434417628543,0.3629359916054564,1
train,2026-06-16,202606162101,3まくり差し,0,0.5960965372507869,0.5960965372507869,0
train,2026-06-16,202606162103,3まくり,0,0.2879695697796432,0.3382193074501574,1
train,2026-06-16,202606162103,3まくり差し,0,0.39296956977964326,0.44721930745015737,1
train,2026-06-16,202606162110,3まくり差し,0,0.6528121720881427,0.6409380902413432,1
train,2026-06-16,202606162203,3まくり,1,0.5254669464847849,0.6817796432318992,1
train,2026-06-16,202606162203,3まくり差し,0,0.5354669464847849,0.6577796432318992,1
train,2026-06-16,202606162204,4カドまくり,0,0.38609653725078696,0.4549695697796432,1
train,2026-06-16,202606162210,4カドまくり,0,0.678903462749213,0.6419045120671563,1
train,2026-06-16,202606162212,3まくり,0,0.38609653725078696,0.4549695697796432,1
train,2026-06-16,202606162212,3まくり差し,0,0.47609653725078693,0.4529695697796433,1
train,2026-06-18,202606180105,3まくり差し,0,0.68,0.5791648351648352,1
train,2026-06-18,202606180107,3まくり,0,0.5,0.4261098901098901,1
train,2026-06-18,202606180107,3まくり差し,0,0.5,0.4181098901098901,1
train,2026-06-18,202606180110,3まくり差し,0,0.5,0.4288351648351648,1
train,2026-06-18,202606180110,4カドまくり,0,0.52,0.48716483516483516,1
train,2026-06-18,202606180202,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606180203,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606180205,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180210,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180404,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180407,3まくり,1,0.5,0.5,0
train,2026-06-18,202606180407,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606180408,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180501,3まくり,0,0.5,0.5,0
train,2026-06-18,202606180501,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606180503,4カドまくり,1,0.5,0.5,0
train,2026-06-18,202606180508,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180510,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180707,3まくり,0,0.5,0.5,0
train,2026-06-18,202606180707,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606180710,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606180711,3まくり,0,0.5,0.5,0
train,2026-06-18,202606180711,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606180804,3まくり差し,1,0.558436516264428,0.5116243441762854,1
train,2026-06-18,202606180807,3まくり差し,0,0.8943756558237146,0.7628121720881427,1
train,2026-06-18,202606180810,3まくり差し,0,0.8870304302203569,0.7769066107030431,1
train,2026-06-18,202606180812,4カドまくり,0,0.11187827911857293,0.2383777544596013,1
train,2026-06-18,202606180903,3まくり差し,0,0.6453095487932843,0.6453095487932843,0
train,2026-06-18,202606180906,4カドまくり,0,0.3765634837355718,0.3653126967471143,1
train,2026-06-18,202606180909,4カドまくり,0,0.874218258132214,0.874218258132214,0
train,2026-06-18,202606180910,3まくり,0,0.1679695697796432,0.4319695697796433,1
train,2026-06-18,202606180910,3まくり差し,1,0.11296956977964322,0.4089695697796433,1
train,2026-06-18,202606180911,3まくり,0,0.7718730325288561,0.684498426023085,1
train,2026-06-18,202606180911,3まくり差し,0,0.7468730325288562,0.683498426023085,1
train,2026-06-18,202606180912,3まくり差し,0,0.27140608604407135,0.3680314795383001,1
train,2026-06-18,202606181301,3まくり,0,0.5,0.5,0
train,2026-06-18,202606181301,3まくり差し,1,0.5,0.5,0
train,2026-06-18,202606181302,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606181303,3まくり,0,0.5,0.5,0
train,2026-06-18,202606181303,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606181306,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606181307,4カドまくり,1,0.5,0.5,0
train,2026-06-18,202606181308,3まくり,0,0.5,0.5,0
train,2026-06-18,202606181308,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606181310,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606181311,3まくり,0,0.5,0.5,0
train,2026-06-18,202606181311,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606181702,3まくり,1,0.5,0.5,0
train,2026-06-18,202606181702,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606181704,3まくり,0,0.5,0.5,0
train,2026-06-18,202606181704,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606181802,4カドまくり,0,1.0,0.7476336996336996,1
train,2026-06-18,202606181805,4カドまくり,0,0.34469474969474967,0.28469474969474967,1
train,2026-06-18,202606181806,3まくり,0,1.0,0.7476336996336996,1
train,2026-06-18,202606181806,3まくり差し,0,1.0,0.7316703296703296,1
train,2026-06-18,202606181807,3まくり,0,0.7399999999999999,0.7399999999999999,0
train,2026-06-18,202606181807,3まくり差し,0,0.6599999999999999,0.6599999999999999,0
train,2026-06-18,202606181809,4カドまくり,0,0.5393894993894993,0.5393894993894993,0
train,2026-06-18,202606181810,3まくり,0,0.34469474969474967,0.28469474969474967,1
train,2026-06-18,202606181810,3まくり差し,0,0.20472527472527471,0.2247252747252747,1
train,2026-06-18,202606182002,3まくり,0,0.5,0.5,0
train,2026-06-18,202606182002,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606182005,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606182007,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606182012,4カドまくり,0,0.5,0.5,0
train,2026-06-18,202606182102,4カドまくり,0,0.5259391395592865,0.3939391395592865,1
train,2026-06-18,202606182105,3まくり,0,0.15796956977964322,0.13947009443861488,1
train,2026-06-18,202606182105,3まくり差し,0,0.22296956977964322,0.21847009443861487,1
train,2026-06-18,202606182108,3まくり,0,0.9257817418677858,0.8026568730325288,1
train,2026-06-18,202606182108,3まくり差し,0,0.935781741867786,0.8666568730325288,1
train,2026-06-18,202606182109,3まくり,0,0.8978121720881427,0.5609370409233998,1
train,2026-06-18,202606182109,3まくり差し,0,0.8828121720881428,0.5719370409233998,1
train,2026-06-18,202606182408,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606182409,3まくり,0,0.5,0.5,0
train,2026-06-18,202606182409,3まくり差し,0,0.5,0.5,0
train,2026-06-18,202606182411,3まくり差し,0,0.5,0.5,0
train,2026-06-19,202606190205,3まくり,0,0.7210912906610702,0.7210912906610702,0
train,2026-06-19,202606190205,3まくり差し,0,0.47109129066107025,0.47109129066107025,0
train,2026-06-19,202606190205,4カドまくり,0,0.538903462749213,0.7121542497376705,1
train,2026-06-19,202606190403,3まくり,0,0.17441631689401887,0.24208735571878282,1
train,2026-06-19,202606190403,3まくり差し,0,0.3306663168940189,0.3978373557187828,1
train,2026-06-19,202606190409,3まくり,1,0.5453869359916054,0.4497316369359916,1
train,2026-06-19,202606190409,3まくり差し,0,0.5491369359916054,0.4699816369359916,1
train,2026-06-19,202606190501,4カドまくり,0,0.3582843651626443,0.3582843651626443,0
train,2026-06-19,202606190503,3まくり,0,0.558436516264428,0.558436516264428,0
train,2026-06-19,202606190503,3まくり差し,0,0.4184365162644281,0.4184365162644281,0
train,2026-06-19,202606190505,4カドまくり,0,0.618121720881427,0.5902476390346274,1
train,2026-06-19,202606190506,3まくり,0,0.5759338929695698,0.5711238195173137,1
train,2026-06-19,202606190506,3まくり差し,0,0.5809338929695698,0.5401238195173137,1
train,2026-06-19,202606190508,3まくり,0,0.7901521511017837,0.7901521511017837,0
train,2026-06-19,202606190508,3まくり差し,0,0.7051521511017838,0.7051521511017838,0
train,2026-06-19,202606190510,3まくり差し,0,0.4232843651626443,0.4232843651626443,0
train,2026-06-19,202606190704,3まくり差し,0,0.8529695697796433,0.6672822665267575,1
train,2026-06-19,202606190707,4カドまくり,0,0.8601521511017838,0.8305907660020986,1
train,2026-06-19,202606190710,3まくり,0,0.2978121720881427,0.42643756558237145,1
train,2026-06-19,202606190710,3まくり差し,0,0.2828121720881427,0.4034375655823715,1
train,2026-06-19,202606190903,4カドまくり,0,0.4940661070304302,0.4524396642182581,1
train,2026-06-19,202606190908,3まくり,0,0.43750262329485834,0.6065015739769151,1
train,2026-06-19,202606190908,3まくり差し,1,0.5475026232948583,0.704501573976915,1
train,2026-06-19,202606190910,3まくり,0,0.6184365162644281,0.6426862539349423,1
train,2026-06-19,202606190910,3まくり差し,0,0.5584365162644281,0.5326862539349423,1
train,2026-06-19,202606190911,4カドまくり,0,0.7060912906610702,0.6932791185729277,1
train,2026-06-19,202606191102,3まくり差し,0,0.5,0.5,0
train,2026-06-19,202606191104,3まくり,0,0.5,0.5,0
train,2026-06-19,202606191104,3まくり差し,0,0.5,0.5,0
train,2026-06-19,202606191110,4カドまくり,0,0.5,0.5,0
train,2026-06-19,202606191301,3まくり,1,0.6653052503052503,0.6653052503052503,0
train,2026-06-19,202606191301,3まくり差し,0,0.6852747252747253,0.6852747252747253,0
train,2026-06-19,202606191303,3まくり差し,0,0.6599999999999999,0.6599999999999999,0
train,2026-06-19,202606191310,3まくり,0,0.7899999999999999,0.874,1
train,2026-06-19,202606191310,3まくり差し,1,0.9099999999999999,0.946,1
train,2026-06-19,202606191312,3まくり,0,0.8053052503052502,0.80506105006105,1
train,2026-06-19,202606191312,3まくり差し,0,0.7452747252747252,0.745054945054945,1
train,2026-06-19,202606191703,3まくり,0,0.5526547743966421,0.5580293809024134,1
train,2026-06-19,202606191703,3まくり差し,0,0.5626547743966421,0.6140293809024134,1
train,2026-06-19,202606191704,3まくり,0,0.675,0.7044375655823715,1
train,2026-06-19,202606191704,3まくり差し,0,0.575,0.6364375655823715,1
train,2026-06-19,202606191706,3まくり差し,1,0.6371878279118574,0.7023126967471144,1
train,2026-06-19,202606191712,3まくり,0,0.818121720881427,0.7122476390346275,1
train,2026-06-19,202606191712,3まくり差し,0,0.758121720881427,0.6902476390346275,1
train,2026-06-19,202606191802,4カドまくり,0,0.45408424908424905,0.5623284493284493,1
train,2026-06-19,202606191809,4カドまくり,0,0.7346947496947496,0.6568168498168498,1
train,2026-06-19,202606192004,4カドまくり,0,0.8320304302203567,0.7520304302203568,1
train,2026-06-19,202606192007,4カドまくり,1,0.3482791185729276,0.3017796432318992,1
train,2026-06-19,202606192010,3まくり,0,0.4001573976915005,0.49303252885624343,1
train,2026-06-19,202606192010,3まくり差し,1,0.4001573976915005,0.5150325288562434,1
train,2026-06-19,202606192011,3まくり,0,0.818436516264428,0.818436516264428,0
train,2026-06-19,202606192011,3まくり差し,0,0.7584365162644281,0.7584365162644281,0
train,2026-06-19,202606192105,4カドまくり,0,0.3673452256033578,0.41953200419727177,1
train,2026-06-19,202606192108,3まくり,0,0.8557817418677858,0.6435949632738719,1
train,2026-06-19,202606192108,3まくり差し,0,0.9057817418677859,0.7595949632738719,1
train,2026-06-19,202606192112,3まくり,0,0.251096537250787,0.38665792235047225,1
train,2026-06-19,202606192112,3まくり差し,0,0.47609653725078704,0.5696579223504723,1
train,2026-06-19,202606192401,4カドまくり,0,0.17640608604407132,0.17640608604407132,0
train,2026-06-19,202606192402,3まくり,0,0.07421825813221404,0.07421825813221404,0
train,2026-06-19,202606192402,3まくり差し,0,0.06421825813221405,0.06421825813221405,0
train,2026-06-19,202606192404,3まくり差し,0,0.41172088142707247,0.41172088142707247,0
train,2026-06-19,202606192408,4カドまくり,0,0.7210912906610702,0.7210912906610702,0
train,2026-06-20,202606200203,3まくり,0,0.18593913955928643,0.17475131164742913,1
train,2026-06-20,202606200203,3まくり差し,0,0.27593913955928645,0.25475131164742915,1
train,2026-06-20,202606200208,3まくり,0,0.888121720881427,0.8098090241343127,1
train,2026-06-20,202606200208,3まくり差し,0,0.7881217208814271,0.7218090241343127,1
train,2026-06-20,202606200401,3まくり,0,0.37624868835257075,0.3447502623294858,1
train,2026-06-20,202606200401,3まくり差し,0,0.3812486883525708,0.42375026232948587,1
train,2026-06-20,202606200408,4カドまくり,0,0.5945278069254984,0.5723410283315844,1
train,2026-06-20,202606200409,3まくり,0,0.5435939139559286,0.48203043022035674,1
train,2026-06-20,202606200409,3まくり差し,0,0.6985939139559287,0.6230304302203569,1
train,2026-06-20,202606200410,4カドまくり,0,0.8278121720881426,0.8575624344176285,1
train,2026-06-20,202606200411,3まくり,0,0.6878121720881427,0.8014994753410283,1
train,2026-06-20,202606200411,3まくり差し,1,0.7928121720881427,0.8544994753410284,1
train,2026-06-20,202606200504,4カドまくり,0,0.7120304302203567,0.7152791185729275,1
train,2026-06-20,202606200506,3まくり,0,0.3532791185729276,0.4687796432318993,1
train,2026-06-20,202606200506,3まくり差し,0,0.3882791185729276,0.46377964323189924,1
train,2026-06-20,202606200510,3まくり差し,1,0.6070304302203567,0.6342791185729275,1
train,2026-06-20,202606200603,3まくり,0,0.5,0.5,0
train,2026-06-20,202606200603,3まくり差し,0,0.5,0.5,0
train,2026-06-20,202606200608,4カドまくり,0,0.5,0.5,0
train,2026-06-20,202606200707,3まくり,0,0.33499999999999996,0.5321248688352571,1
train,2026-06-20,202606200707,3まくり差し,0,0.42999999999999994,0.5991248688352572,1
train,2026-06-20,202606200712,3まくり差し,0,0.49875131164742914,0.596938090241343,1
train,2026-06-20,202606200903,4カドまくり,0,0.7162486883525707,0.6771238195173137,1
train,2026-06-20,202606201102,4カドまくり,0,0.39906086044071354,0.4400619097586569,1
train,2026-06-20,202606201105,3まくり,0,0.6795330535152151,0.7668447009443862,1
train,2026-06-20,202606201105,3まくり差し,0,0.7245330535152151,0.7878447009443863,1
train,2026-06-20,202606201107,4カドまくり,0,0.1534365162644281,0.2054994753410283,1
train,2026-06-20,202606201110,3まくり差し,0,0.460314795383001,0.6008142707240294,1
train,2026-06-20,202606201301,3まくり差し,0,0.9099999999999999,0.8297802197802198,1
train,2026-06-20,202606201305,3まくり,0,0.40938949938949937,0.5416336996336997,1
train,2026-06-20,202606201305,3まくり差し,0,0.2894505494505495,0.4376703296703297,1
train,2026-06-20,202606201306,4カドまくり,0,1.0,0.9159999999999999,1
train,2026-06-20,202606201307,3まくり,0,0.5853052503052503,0.6991831501831502,1
train,2026-06-20,202606201307,3まくり差し,0,0.7652747252747254,0.7911648351648353,1
train,2026-06-20,202606201308,3まくり,0,0.664084249084249,0.4763284493284493,1
train,2026-06-20,202606201308,3まくり差し,0,0.6841758241758241,0.5123956043956044,1
train,2026-06-20,202606201311,3まくり,0,0.3959157509157509,0.44718315018315014,1
train,2026-06-20,202606201311,3まくり差し,1,0.4558241758241758,0.5231648351648351,1
train,2026-06-20,202606201312,4カドまくり,0,0.7899999999999999,0.766,1
train,2026-06-20,202606201503,3まくり差し,0,0.5,0.5,0
train,2026-06-20,202606201506,3まくり,0,0.5,0.5,0
train,2026-06-20,202606201506,3まくり差し,0,0.5,0.5,0
train,2026-06-20,202606201507,4カドまくり,0,0.5,0.5,0
train,2026-06-20,202606201508,3まくり差し,0,0.5,0.5,0
train,2026-06-20,202606201512,4カドまくり,0,0.5,0.5,0
train,2026-06-20,202606201704,3まくり,0,0.8979695697796433,0.7765928646379852,1
train,2026-06-20,202606201704,3まくり差し,0,0.8829695697796432,0.7455928646379852,1
train,2026-06-20,202606201708,3まくり差し,1,0.6751521511017838,0.6599664218258132,1
train,2026-06-20,202606201709,4カドまくり,1,0.5493756558237145,0.6176862539349424,1
train,2026-06-20,202606201712,4カドまくり,0,0.5214060860440713,0.6625309548793284,1
train,2026-06-20,202606201805,4カドまくり,0,0.8646947496947496,0.8108168498168498,1
train,2026-06-20,202606201809,3まくり差し,0,0.6847252747252747,0.547054945054945,1
train,2026-06-20,202606202012,4カドまくり,0,0.19515739769150053,0.19140713536201467,1
train,2026-06-20,202606202104,3まくり,0,0.5257817418677859,0.33778174186778587,1
train,2026-06-20,202606202104,3まくり差し,0,0.5357817418677859,0.36378174186778595,1
train,2026-06-20,202606202111,3まくり,0,0.7584365162644281,0.6798740818467995,1
train,2026-06-20,202606202111,3まくり差し,0,0.6184365162644281,0.6338740818467996,1
train,2026-06-20,202606202402,3まくり差し,1,0.97,0.8640608604407136,1
train,2026-06-20,202606202405,3まくり,0,0.3681269674711437,0.5093126967471144,1
train,2026-06-20,202606202405,3まくり差し,0,0.3131269674711437,0.3763126967471143,1
train,2026-06-20,202606202406,3まくり差し,0,0.7401573976915006,0.6553431269674711,1
train,2026-06-20,202606202408,4カドまくり,0,0.2417208814270724,0.27147114375655823,1
train,2026-06-20,202606202412,3まくり差し,0,0.7659391395592865,0.5711269674711438,1
train,2026-06-21,202606210202,3まくり,0,0.8001573976915004,0.8019055613850996,1
train,2026-06-21,202606210202,3まくり差し,0,0.8001573976915005,0.7319055613850997,1
train,2026-06-21,202606210210,3まくり,0,0.2509391395592865,0.3161269674711437,1
train,2026-06-21,202606210210,3まくり差し,0,0.47593913955928646,0.49712696747114377,1
train,2026-06-21,202606210401,4カドまくり,0,0.19984260230849943,0.30234417628541443,1
train,2026-06-21,202606210405,3まくり,0,0.48796956977964323,0.4325320041972718,1
train,2026-06-21,202606210405,3まくり差し,0,0.5929695697796431,0.4975320041972717,1
train,2026-06-21,202606210406,3まくり差し,0,0.44593913955928655,0.3568142707240294,1
train,2026-06-21,202606210408,3まくり差し,0,0.43000000000000005,0.4620629590766002,1
train,2026-06-21,202606210412,3まくり差し,0,0.40390346274921296,0.49884155299055616,1
train,2026-06-21,202606210504,4カドまくり,0,0.6235939139559286,0.6625928646379853,1
train,2026-06-21,202606210602,4カドまくり,0,0.6751573976915005,0.6751573976915005,0
train,2026-06-21,202606210605,3まくり,0,0.2834365162644281,0.2834365162644281,0
train,2026-06-21,202606210605,3まくり差し,0,0.35843651626442813,0.35843651626442813,0
train,2026-06-21,202606210605,4カドまくり,0,0.29390870933892965,0.29390870933892965,0
train,2026-06-21,202606210606,3まくり差し,0,0.2189087093389297,0.2189087093389297,0
train,2026-06-21,202606210608,4カドまくり,0,0.5018730325288562,0.5857492130115425,1
train,2026-06-21,202606210610,3まくり差し,0,0.0,0.2701238195173138,1
train,2026-06-21,202606210611,3まくり差し,0,0.8800000000000001,0.7588751311647429,1
train,2026-06-21,202606210805,4カドまくり,0,0.5,0.5,0
train,2026-06-21,202606210807,3まくり,0,0.5,0.5,0
train,2026-06-21,202606210807,3まくり差し,0,0.5,0.5,0
train,2026-06-21,202606210811,3まくり,0,0.5,0.5,0
train,2026-06-21,202606210811,3まくり差し,0,0.5,0.5,0
train,2026-06-21,202606210901,3まくり,0,0.594218258132214,0.7045309548793284,1
train,2026-06-21,202606210901,3まくり差し,0,0.7442182581322141,0.7785309548793284,1
train,2026-06-21,202606210901,4カドまくり,0,0.7217208814270724,0.6545960125918153,1
train,2026-06-21,202606210906,4カドまくり,0,0.7120304302203567,0.6710923399790136,1
train,2026-06-21,202606211001,3まくり,0,0.5,0.5,0
train,2026-06-21,202606211001,3まくり差し,0,0.5,0.5,0
train,2026-06-21,202606211003,3まくり,0,0.5,0.5,0
train,2026-06-21,202606211003,3まくり差し,0,0.5,0.5,0
train,2026-06-21,202606211008,4カドまくり,0,0.5,0.5,0
