month,date,race_code,p3head,turn_margin23,actual_combo,y3head,hit,valid_payout,return_yen,cost_yen,pair_train_3wins
2026-03,2026-03-06,202603061702,0.30636920125035755,-0.6,1-5-3,0,0,1,0.0,1000,2062
2026-03,2026-03-08,202603080204,0.35951408866154083,-0.6,3-1-6,1,1,1,3500.0,1000,2062
2026-03,2026-03-08,202603080208,0.3321197542882033,-0.8,2-5-3,0,0,1,0.0,1000,2062
2026-03,2026-03-09,202603090203,0.33035602190267316,-0.4,1-3-4,0,0,1,0.0,1000,2062
2026-03,2026-03-09,202603090309,0.30431556047946573,0.0,1-3-6,0,0,1,0.0,1000,2062
2026-03,2026-03-10,202603100202,0.33172275324536465,-0.4,3-2-6,1,1,1,950.0,1000,2062
2026-03,2026-03-10,202603100208,0.3000164988323707,0.20000000000000007,3-1-4,1,1,1,780.0,1000,2062
2026-03,2026-03-10,202603101708,0.31786748851821944,-0.4,5-6-1,0,0,1,0.0,1000,2062
2026-03,2026-03-11,202603110809,0.31186578679409427,-0.4,3-5-1,1,1,1,2570.0,1000,2062
2026-03,2026-03-11,202603112203,0.3376704823957766,-1.0,2-5-1,0,0,1,0.0,1000,2062
2026-03,2026-03-12,202603120607,0.3663789598649871,-0.4,3-2-6,1,1,1,1130.0,1000,2062
2026-03,2026-03-12,202603121107,0.38628214663255606,-1.0,1-4-3,0,0,1,0.0,1000,2062
2026-03,2026-03-13,202603132203,0.3555058312680816,-1.0,1-2-3,0,0,1,0.0,1000,2062
2026-03,2026-03-14,202603141404,0.31119433624061815,-0.8,1-3-5,0,0,1,0.0,1000,2062
2026-03,2026-03-14,202603141405,0.34684421382272407,-0.4,3-5-2,1,1,1,2100.0,1000,2062
2026-03,2026-03-16,202603161003,0.31246081231666895,-0.8,1-3-4,0,0,1,0.0,1000,2062
2026-03,2026-03-16,202603161008,0.307754912081637,-0.4,1-5-3,0,0,1,0.0,1000,2062
2026-03,2026-03-17,202603170104,0.30065751190284606,-0.20000000000000007,4-5-2,0,0,1,0.0,1000,2062
2026-03,2026-03-17,202603171709,0.4178802153509459,-0.6,1-5-2,0,0,1,0.0,1000,2062
2026-03,2026-03-18,202603181710,0.31910878326688363,-0.6000000000000001,3-5-1,1,1,1,550.0,1000,2062
2026-03,2026-03-19,202603190102,0.41609998268337456,-0.8,3-1-4,1,1,1,890.0,1000,2062
2026-03,2026-03-19,202603190208,0.30903723201856925,-0.20000000000000007,3-1-2,1,1,1,2620.0,1000,2062
2026-03,2026-03-19,202603190402,0.30365073885590915,-1.0,3-2-4,1,1,1,4260.0,1000,2062
2026-03,2026-03-19,202603191503,0.39334139656480693,-1.0,3-4-1,1,1,1,2800.0,1000,2062
2026-03,2026-03-19,202603191908,0.47687097275869483,-1.0,1-2-3,0,0,1,0.0,1000,2062
2026-03,2026-03-20,202603200809,0.33711186912895247,-1.0,3-2-5,1,1,1,930.0,1000,2062
2026-03,2026-03-20,202603201411,0.3367193230456615,-0.6,4-5-6,0,0,1,0.0,1000,2062
2026-03,2026-03-20,202603201707,0.31864095338645854,-0.20000000000000007,2-5-4,0,0,1,0.0,1000,2062
2026-03,2026-03-21,202603211509,0.3020278661817133,-0.6000000000000001,1-3-2,0,0,1,0.0,1000,2062
2026-03,2026-03-21,202603211705,0.36314639969023693,-0.6000000000000001,4-5-3,0,0,1,0.0,1000,2062
2026-03,2026-03-22,202603221503,0.3160610986799994,-0.6000000000000001,2-3-1,0,0,1,0.0,1000,2062
2026-03,2026-03-23,202603232203,0.3090055333715126,-0.6,3-5-1,1,0,1,0.0,1000,2062
2026-03,2026-03-24,202603241009,0.30079448852846136,-0.6000000000000001,2-3-4,0,0,1,0.0,1000,2062
2026-03,2026-03-25,202603252204,0.33181534812277585,-0.8,4-3-6,0,0,1,0.0,1000,2062
2026-03,2026-03-26,202603261906,0.3569800006022496,-0.8,3-4-6,1,1,1,4990.0,1000,2062
2026-03,2026-03-27,202603270404,0.32281348219879263,0.4,3-4-5,1,1,1,2510.0,1000,2062
2026-03,2026-03-27,202603271006,0.3532528905485501,-1.0,1-3-2,0,0,1,0.0,1000,2062
2026-03,2026-03-28,202603281707,0.32282796818282083,-0.8,4-6-5,0,0,1,0.0,1000,2062
2026-03,2026-03-29,202603290204,0.3333653599024113,-0.4,4-3-2,0,0,1,0.0,1000,2062
2026-03,2026-03-29,202603290404,0.3020426016534193,-0.4,4-1-2,0,0,1,0.0,1000,2062
2026-03,2026-03-29,202603290406,0.3184873319984321,-0.6,5-6-1,0,0,1,0.0,1000,2062
2026-03,2026-03-29,202603290605,0.33068182265263973,-0.4,1-6-3,0,0,1,0.0,1000,2062
2026-03,2026-03-30,202603301703,0.36356656741063453,-0.8,4-1-3,0,0,1,0.0,1000,2062
2026-03,2026-03-31,202603310605,0.31048795036533605,-0.8,1-6-3,0,0,1,0.0,1000,2062
2026-03,2026-03-31,202603311505,0.30247432171784944,-0.4,4-1-2,0,0,1,0.0,1000,2062
2026-04,2026-04-03,202604031705,0.3338097746561548,-1.0,5-4-1,0,0,1,0.0,1000,2634
2026-04,2026-04-03,202604032207,0.34524088342835085,-0.6000000000000001,3-2-6,1,1,1,1020.0,1000,2634
2026-04,2026-04-04,202604042203,0.398745761252063,-0.4,3-4-1,1,0,1,0.0,1000,2634
2026-04,2026-04-06,202604060401,0.30271856984712225,-0.6,3-4-2,1,0,1,0.0,1000,2634
2026-04,2026-04-08,202604081010,0.38538922795025865,-0.6000000000000001,3-2-6,1,0,1,0.0,1000,2634
2026-04,2026-04-09,202604090602,0.33780750743069027,-0.6000000000000001,6-1-3,0,0,1,0.0,1000,2634
2026-04,2026-04-09,202604090605,0.3123960195293547,-0.8,1-5-3,0,0,1,0.0,1000,2634
2026-04,2026-04-09,202604091103,0.39805186009027793,-0.6,3-6-4,1,1,1,1080.0,1000,2634
2026-04,2026-04-13,202604130603,0.3013011085657996,-0.6,5-1-3,0,0,1,0.0,1000,2634
2026-04,2026-04-13,202604131702,0.30278401245770786,-0.4,3-5-4,1,0,1,0.0,1000,2634
2026-04,2026-04-14,202604141003,0.3048117475979779,-0.8,3-1-4,1,1,1,1020.0,1000,2634
2026-04,2026-04-15,202604151408,0.33730816494134147,-0.8,5-2-1,0,0,1,0.0,1000,2634
2026-04,2026-04-16,202604161409,0.3261553322126849,0.0,2-5-6,0,0,1,0.0,1000,2634
2026-04,2026-04-17,202604172103,0.34654692144062715,-1.0,3-5-1,1,1,1,1160.0,1000,2634
2026-04,2026-04-18,202604180504,0.3403347232831627,-1.0,4-5-3,0,0,1,0.0,1000,2634
2026-04,2026-04-18,202604180506,0.34921485801863184,-0.8,4-2-6,0,0,1,0.0,1000,2634
2026-04,2026-04-20,202604200609,0.45635268116300304,-0.4,3-4-6,1,1,1,1190.0,1000,2634
2026-04,2026-04-20,202604201805,0.3115200814164046,-0.20000000000000007,1-5-3,0,0,1,0.0,1000,2634
2026-04,2026-04-21,202604211105,0.33071431416128444,0.4,5-2-6,0,0,1,0.0,1000,2634
2026-04,2026-04-21,202604211301,0.3617710731180513,-0.19999999999999996,2-3-1,0,0,1,0.0,1000,2634
2026-04,2026-04-21,202604211809,0.41934488466499914,-0.8,3-2-4,1,1,1,2530.0,1000,2634
2026-04,2026-04-22,202604221108,0.33325990868448635,-0.6,4-3-5,0,0,1,0.0,1000,2634
2026-04,2026-04-22,202604221408,0.32422855026289277,-0.4,1-3-2,0,0,1,0.0,1000,2634
2026-04,2026-04-22,202604221808,0.31420472627500956,-0.4,3-4-5,1,1,1,830.0,1000,2634
2026-04,2026-04-24,202604240402,0.3751252327200721,-0.19999999999999996,3-2-5,1,1,1,2390.0,1000,2634
2026-04,2026-04-24,202604240406,0.3684366818979471,-0.4,4-6-3,0,0,1,0.0,1000,2634
2026-04,2026-04-24,202604240407,0.3513820973886637,-0.6,2-5-1,0,0,1,0.0,1000,2634
2026-04,2026-04-24,202604241403,0.33140411479232684,-0.8,3-6-2,1,1,1,11880.0,1000,2634
2026-04,2026-04-24,202604241406,0.3115818964636926,-0.6,1-5-3,0,0,1,0.0,1000,2634
2026-04,2026-04-24,202604242203,0.3912005340761001,-0.6000000000000001,3-1-4,1,1,1,770.0,1000,2634
2026-04,2026-04-24,202604242311,0.3027396905577935,-0.4,3-5-4,1,1,1,1840.0,1000,2634
2026-04,2026-04-25,202604250904,0.350286895146536,-0.6000000000000001,2-4-6,0,0,1,0.0,1000,2634
2026-04,2026-04-26,202604260403,0.330908537734252,-0.4,3-1-5,1,1,1,1390.0,1000,2634
2026-04,2026-04-26,202604261607,0.30072208536870354,-0.4,4-2-1,0,0,1,0.0,1000,2634
2026-04,2026-04-27,202604271301,0.3230770794537983,0.6000000000000001,3-1-4,1,1,1,630.0,1000,2634
2026-04,2026-04-28,202604280401,0.32479525926939284,-0.4,5-1-6,0,0,1,0.0,1000,2634
2026-04,2026-04-28,202604280403,0.3413603172701048,-0.6000000000000001,1-3-2,0,0,1,0.0,1000,2634
2026-04,2026-04-28,202604280605,0.3442011004311905,-0.6000000000000001,1-5-2,0,0,1,0.0,1000,2634
2026-04,2026-04-29,202604291408,0.42648213928083634,-0.20000000000000007,5-2-4,0,0,1,0.0,1000,2634
2026-04,2026-04-30,202604301704,0.33325267796122565,-0.4,5-2-1,0,0,1,0.0,1000,2634
2026-05,2026-05-01,202605010205,0.36456061026411923,-0.20000000000000007,3-1-5,1,1,1,19280.0,1000,3142
2026-05,2026-05-01,202605010206,0.30089786608710845,-1.0,4-2-5,0,0,1,0.0,1000,3142
2026-05,2026-05-01,202605011406,0.3424369337362762,-0.6,3-5-2,1,1,1,2880.0,1000,3142
2026-05,2026-05-01,202605011706,0.30787912225885383,-0.6,3-2-1,1,1,1,960.0,1000,3142
2026-05,2026-05-01,202605011806,0.360668832389597,-0.6,2-5-4,0,0,1,0.0,1000,3142
2026-05,2026-05-02,202605020209,0.3515069957307336,-1.0,1-3-6,0,0,1,0.0,1000,3142
2026-05,2026-05-02,202605020903,0.35884070159619863,-0.20000000000000007,4-6-1,0,0,1,0.0,1000,3142
2026-05,2026-05-02,202605021407,0.49394333889797654,-0.4,3-1-4,1,1,1,1910.0,1000,3142
2026-05,2026-05-02,202605021409,0.30823955352558025,-0.19999999999999996,1-4-5,0,0,1,0.0,1000,3142
2026-05,2026-05-02,202605021708,0.3244573760603543,-0.6,4-1-2,0,0,1,0.0,1000,3142
2026-05,2026-05-02,202605021709,0.3072584668440953,-0.8,3-4-6,1,1,1,5980.0,1000,3142
2026-05,2026-05-04,202605040808,0.3405809281476776,-0.4,2-3-5,0,0,1,0.0,1000,3142
2026-05,2026-05-04,202605041009,0.399853749479948,-0.4,3-1-6,1,1,1,1280.0,1000,3142
2026-05,2026-05-04,202605041301,0.32468638805850525,-0.8,1-3-2,0,0,1,0.0,1000,3142
2026-05,2026-05-05,202605050202,0.3211036423939781,-0.20000000000000007,1-6-4,0,0,1,0.0,1000,3142
2026-05,2026-05-05,202605050206,0.3266204137643742,-1.0,1-3-2,0,0,1,0.0,1000,3142
2026-05,2026-05-06,202605060401,0.30975558821334687,-0.8,1-3-4,0,0,1,0.0,1000,3142
2026-05,2026-05-06,202605061805,0.3960417477940975,-0.6,3-4-6,1,1,1,1130.0,1000,3142
2026-05,2026-05-08,202605080404,0.4016149686217917,-0.4,5-6-3,0,0,1,0.0,1000,3142
2026-05,2026-05-08,202605080507,0.3425684732199242,-0.8,3-6-5,1,1,1,2220.0,1000,3142
2026-05,2026-05-08,202605081808,0.3381748597252331,-0.8,1-5-3,0,0,1,0.0,1000,3142
2026-05,2026-05-09,202605091102,0.31349398033635284,-0.8,1-4-5,0,0,1,0.0,1000,3142
2026-05,2026-05-09,202605092202,0.3178273503710369,-0.4,3-6-1,1,1,1,1290.0,1000,3142
2026-05,2026-05-09,202605092203,0.3039314122917243,-0.6000000000000001,1-3-2,0,0,1,0.0,1000,3142
2026-05,2026-05-10,202605100505,0.3756383561111194,-0.8,1-2-3,0,0,1,0.0,1000,3142
2026-05,2026-05-10,202605101409,0.4402475182900087,-0.6000000000000001,3-1-5,1,1,1,690.0,1000,3142
2026-05,2026-05-10,202605102108,0.4455673229306047,-0.8,3-5-6,1,1,1,4220.0,1000,3142
2026-05,2026-05-10,202605102203,0.30820716279702687,-0.6,2-3-4,0,0,1,0.0,1000,3142
2026-05,2026-05-11,202605110503,0.3460944124218224,-0.4,2-3-4,0,0,1,0.0,1000,3142
2026-05,2026-05-11,202605111106,0.3371755229430995,-1.0,3-6-2,1,0,1,0.0,1000,3142
2026-05,2026-05-11,202605111107,0.4421210722729827,-0.8,1-4-5,0,0,1,0.0,1000,3142
2026-05,2026-05-12,202605121103,0.33359870985014056,-0.8,4-5-3,0,0,1,0.0,1000,3142
2026-05,2026-05-12,202605122205,0.3409014950215112,-0.4,2-6-3,0,0,1,0.0,1000,3142
2026-05,2026-05-13,202605130403,0.30842602632923793,-0.6000000000000001,4-6-1,0,0,1,0.0,1000,3142
2026-05,2026-05-13,202605130404,0.30861807183773227,-0.4,3-5-6,1,1,1,1410.0,1000,3142
2026-05,2026-05-13,202605131104,0.30574366555909294,0.4,3-5-2,1,1,1,10560.0,1000,3142
2026-05,2026-05-13,202605131907,0.3857335861554394,-0.8,1-3-5,0,0,1,0.0,1000,3142
2026-05,2026-05-14,202605141008,0.3059466731424737,-0.8,5-3-2,0,0,1,0.0,1000,3142
2026-05,2026-05-15,202605151904,0.3161945961408241,-0.4,1-2-4,0,0,1,0.0,1000,3142
2026-05,2026-05-16,202605160402,0.3109046628603222,-0.8,2-1-4,0,0,1,0.0,1000,3142
2026-05,2026-05-16,202605161406,0.3547710090791402,-0.4,5-2-6,0,0,1,0.0,1000,3142
2026-05,2026-05-16,202605161902,0.4012840780452875,-0.4,1-4-5,0,0,1,0.0,1000,3142
2026-05,2026-05-17,202605171006,0.3070472130376017,-0.4,5-4-6,0,0,1,0.0,1000,3142
2026-05,2026-05-17,202605171009,0.3360163255884348,-0.19999999999999996,3-2-4,1,1,1,1990.0,1000,3142
2026-05,2026-05-17,202605171505,0.32006169477925295,-0.6000000000000001,1-5-2,0,0,1,0.0,1000,3142
2026-05,2026-05-17,202605171901,0.3024169079949606,-0.6000000000000001,1-5-2,0,0,1,0.0,1000,3142
2026-05,2026-05-18,202605180603,0.3208826365895371,-0.6,4-5-6,0,0,1,0.0,1000,3142
2026-05,2026-05-18,202605181003,0.3671912778046307,-0.4,3-1-4,1,1,1,510.0,1000,3142
2026-05,2026-05-18,202605181008,0.4053480347967227,-0.4,3-1-4,1,1,1,1360.0,1000,3142
2026-05,2026-05-18,202605181411,0.3178054531319409,-0.8,6-3-2,0,0,1,0.0,1000,3142
2026-05,2026-05-18,202605181806,0.3114016573967641,-0.6000000000000001,1-2-6,0,0,1,0.0,1000,3142
2026-05,2026-05-19,202605190107,0.3243784192587493,-1.0,1-3-4,0,0,1,0.0,1000,3142
2026-05,2026-05-19,202605190201,0.3095313253028961,-0.8,2-4-3,0,0,1,0.0,1000,3142
2026-05,2026-05-19,202605191402,0.33609368086289143,0.20000000000000007,4-6-3,0,0,1,0.0,1000,3142
2026-05,2026-05-21,202605210508,0.3285157250484354,-1.0,1-2-4,0,0,1,0.0,1000,3142
2026-05,2026-05-21,202605211902,0.3329238843103071,-0.8,3-4-1,1,1,1,2130.0,1000,3142
2026-05,2026-05-22,202605221301,0.33572268991726734,-0.8,3-5-6,1,0,1,0.0,1000,3142
2026-05,2026-05-22,202605221803,0.3179459400993343,-0.6,3-4-1,1,1,1,3500.0,1000,3142
2026-05,2026-05-23,202605231606,0.34746073680198014,-0.8,1-2-3,0,0,1,0.0,1000,3142
2026-05,2026-05-23,202605231806,0.30283117319560204,-0.4,4-2-1,0,0,1,0.0,1000,3142
2026-05,2026-05-24,202605241305,0.3581199738033147,-0.8,6-1-2,0,0,1,0.0,1000,3142
2026-05,2026-05-24,202605241902,0.3498446672257832,-0.19999999999999996,3-1-4,1,1,1,1050.0,1000,3142
2026-05,2026-05-24,202605242308,0.31906294070175506,-0.6000000000000001,3-6-4,1,0,1,0.0,1000,3142
2026-05,2026-05-25,202605251006,0.31189770003813455,-0.20000000000000007,3-2-6,1,0,1,0.0,1000,3142
2026-05,2026-05-25,202605251303,0.3107583872527992,-0.4,3-4-6,1,0,1,0.0,1000,3142
2026-05,2026-05-25,202605252308,0.3129530151669303,-0.6,1-2-3,0,0,1,0.0,1000,3142
2026-05,2026-05-26,202605261007,0.39302779768538637,-0.4,5-1-4,0,0,1,0.0,1000,3142
2026-05,2026-05-26,202605261009,0.3887210589031268,-0.4,3-4-2,1,1,1,5660.0,1000,3142
2026-05,2026-05-26,202605261707,0.3488232674042081,-1.0,3-1-5,1,1,1,600.0,1000,3142
2026-05,2026-05-26,202605262408,0.3098875011095839,-0.6000000000000001,3-1-5,1,1,1,1370.0,1000,3142
2026-05,2026-05-27,202605271805,0.32458934243147297,-0.6000000000000001,4-6-5,0,0,1,0.0,1000,3142
2026-05,2026-05-29,202605290203,0.35392787983631463,-0.4,3-4-2,1,1,1,4630.0,1000,3142
2026-05,2026-05-29,202605290808,0.35302026286189236,-0.8,5-3-6,0,0,1,0.0,1000,3142
2026-05,2026-05-29,202605292308,0.30696486067696455,-0.4,4-5-3,0,0,1,0.0,1000,3142
2026-05,2026-05-30,202605301109,0.3663895886294499,0.4,3-1-5,1,1,1,760.0,1000,3142
2026-05,2026-05-30,202605301202,0.35067206772836035,-0.6000000000000001,1-5-4,0,0,1,0.0,1000,3142
2026-05,2026-05-31,202605311104,0.3077203650199102,-0.8,5-3-4,0,0,1,0.0,1000,3142
2026-06,2026-06-01,202606011407,0.3398730410806393,0.4,3-6-1,1,1,1,5030.0,1000,3730
2026-06,2026-06-01,202606012409,0.3526971303054573,-0.8,4-6-1,0,0,1,0.0,1000,3730
2026-06,2026-06-02,202606020501,0.312568766577239,-0.20000000000000007,1-3-2,0,0,1,0.0,1000,3730
2026-06,2026-06-02,202606020503,0.4060451137913982,-0.20000000000000007,1-5-2,0,0,1,0.0,1000,3730
2026-06,2026-06-03,202606031301,0.3554557331936231,-0.8,3-2-6,1,0,1,0.0,1000,3730
2026-06,2026-06-03,202606032410,0.30523424490260737,-0.6,6-3-1,0,0,1,0.0,1000,3730
2026-06,2026-06-04,202606041006,0.31788938926366456,-0.6,1-3-5,0,0,1,0.0,1000,3730
2026-06,2026-06-04,202606041010,0.30429913670967124,-0.20000000000000007,3-2-1,1,0,1,0.0,1000,3730
2026-06,2026-06-05,202606051010,0.3160020755789253,-0.6000000000000001,4-3-5,0,0,1,0.0,1000,3730
2026-06,2026-06-07,202606072401,0.3190759011832668,-0.6,5-1-6,0,0,1,0.0,1000,3730
2026-06,2026-06-08,202606080501,0.30510575397825546,-0.4,3-5-1,1,1,1,8300.0,1000,3730
2026-06,2026-06-08,202606081806,0.33920506716528415,-0.8,2-1-4,0,0,1,0.0,1000,3730
2026-06,2026-06-10,202606101104,0.32057159576981326,-0.6000000000000001,1-5-4,0,0,1,0.0,1000,3730
2026-06,2026-06-10,202606101105,0.32281798907736786,0.19999999999999996,5-3-2,0,0,1,0.0,1000,3730
2026-06,2026-06-11,202606110303,0.3086578322484195,0.0,3-1-2,1,1,1,3600.0,1000,3730
2026-06,2026-06-11,202606111408,0.34040484899945533,-0.8,4-6-3,0,0,1,0.0,1000,3730
2026-06,2026-06-12,202606120308,0.5058099070512839,0.0,3-5-6,1,0,1,0.0,1000,3730
2026-06,2026-06-12,202606121102,0.34937430680959797,-0.6,3-5-4,1,1,1,4080.0,1000,3730
2026-06,2026-06-12,202606121408,0.3290930225611951,-0.4,2-4-1,0,0,1,0.0,1000,3730
2026-06,2026-06-12,202606122203,0.3392940827618985,-0.4,3-2-5,1,1,1,4160.0,1000,3730
2026-06,2026-06-13,202606131402,0.5481184729356164,-0.19999999999999996,1-3-2,0,0,1,0.0,1000,3730
2026-06,2026-06-14,202606140307,0.46024419230621005,0.0,3-1-2,1,1,1,1180.0,1000,3730
2026-06,2026-06-15,202606150304,0.3972328828591331,0.0,1-3-2,0,0,1,0.0,1000,3730
2026-06,2026-06-15,202606152203,0.34489244559549725,-0.20000000000000007,3-2-5,1,0,1,0.0,1000,3730
2026-06,2026-06-15,202606152206,0.31140727081378194,-0.6000000000000001,2-1-3,0,0,1,0.0,1000,3730
2026-06,2026-06-15,202606152207,0.3547555459660251,-0.4,1-4-5,0,0,1,0.0,1000,3730
2026-06,2026-06-16,202606160908,0.40068634216262955,-0.6,3-5-2,1,0,1,0.0,1000,3730
2026-06,2026-06-16,202606161606,0.3137516999807596,-0.8,4-5-3,0,0,1,0.0,1000,3730
2026-06,2026-06-18,202606180407,0.3480731228841505,0.20000000000000007,3-6-2,1,0,1,0.0,1000,3730
2026-06,2026-06-18,202606180910,0.31783438972195893,-0.19999999999999996,3-2-1,1,0,1,0.0,1000,3730
2026-06,2026-06-19,202606190202,0.31369939145422493,-0.8,2-6-3,0,0,1,0.0,1000,3730
2026-06,2026-06-19,202606190203,0.3873644892153027,0.4,3-2-6,1,1,1,1340.0,1000,3730
2026-06,2026-06-19,202606190205,0.3012661757937785,0.8,1-6-3,0,0,1,0.0,1000,3730
2026-06,2026-06-19,202606190208,0.3058953020377046,-0.4,5-6-1,0,0,1,0.0,1000,3730
2026-06,2026-06-19,202606190405,0.39433465944201157,0.4,2-6-5,0,0,1,0.0,1000,3730
2026-06,2026-06-19,202606191310,0.31255381808413063,-0.8,3-1-5,1,1,1,830.0,1000,3730
2026-06,2026-06-19,202606192108,0.30322473599091876,-0.6000000000000001,1-3-2,0,0,1,0.0,1000,3730
2026-06,2026-06-20,202606200205,0.3249220327860523,-0.4,1-4-6,0,0,1,0.0,1000,3730
2026-06,2026-06-20,202606200208,0.40643222481715613,-0.6,5-6-3,0,0,1,0.0,1000,3730
2026-06,2026-06-20,202606200209,0.3523355229224113,-0.4,2-1-6,0,0,1,0.0,1000,3730
2026-06,2026-06-20,202606200401,0.38506775272071603,-0.4,1-4-3,0,0,1,0.0,1000,3730
2026-06,2026-06-20,202606200503,0.40250811922091273,-0.4,3-2-5,1,1,1,4940.0,1000,3730
2026-06,2026-06-20,202606201106,0.3689126866975689,-0.8,3-1-5,1,1,1,820.0,1000,3730
2026-06,2026-06-21,202606210202,0.47299581359596743,-0.4,2-3-5,0,0,1,0.0,1000,3730
2026-06,2026-06-21,202606210405,0.38419184954283286,-0.8,1-4-2,0,0,1,0.0,1000,3730
2026-06,2026-06-21,202606210807,0.33431827953349263,0.20000000000000007,4-1-5,0,0,1,0.0,1000,3730
2026-06,2026-06-21,202606211904,0.3308062099235237,-0.4,4-3-6,0,0,1,0.0,1000,3730
2026-06,2026-06-22,202606220201,0.3155113078845636,-0.20000000000000007,3-4-2,1,1,1,1310.0,1000,3730
2026-06,2026-06-22,202606220207,0.3075195407434322,-0.6,2-3-4,0,0,1,0.0,1000,3730
2026-06,2026-06-22,202606221005,0.3216609855187221,-1.0,3-1-5,1,1,1,960.0,1000,3730
2026-06,2026-06-22,202606221301,0.31546584181028503,-0.8,3-4-5,1,0,1,0.0,1000,3730
2026-06,2026-06-22,202606221503,0.3170654775432565,-0.20000000000000007,3-6-5,1,1,1,1330.0,1000,3730
2026-06,2026-06-22,202606221506,0.3205939166447347,-0.8,2-1-5,0,0,1,0.0,1000,3730
2026-06,2026-06-23,202606231502,0.31347957562949536,-0.4,3-2-5,1,1,1,7490.0,1000,3730
2026-06,2026-06-23,202606231906,0.30399121446600297,-0.8,1-2-3,0,0,1,0.0,1000,3730
2026-06,2026-06-23,202606232203,0.35592073404968755,-1.0,3-4-2,1,1,1,1270.0,1000,3730
2026-06,2026-06-24,202606240401,0.3205948303794751,-0.20000000000000007,1-3-5,0,0,1,0.0,1000,3730
2026-06,2026-06-24,202606242203,0.34561968664124376,-0.4,3-4-6,1,1,1,1420.0,1000,3730
2026-06,2026-06-25,202606250405,0.3238088463048852,-0.6,3-2-1,1,1,1,2900.0,1000,3730
2026-06,2026-06-25,202606250407,0.4456200000017924,-0.20000000000000007,3-4-5,1,1,1,1480.0,1000,3730
2026-06,2026-06-26,202606260401,0.41924114739810153,0.4,5-1-4,0,0,1,0.0,1000,3730
2026-06,2026-06-26,202606260409,0.3249486898910168,-0.6000000000000001,4-3-1,0,0,1,0.0,1000,3730
2026-06,2026-06-26,202606262202,0.3213448339635454,-0.6000000000000001,1-3-6,0,0,1,0.0,1000,3730
2026-06,2026-06-26,202606262203,0.40241965007684066,-1.0,3-1-5,1,1,1,2000.0,1000,3730
2026-06,2026-06-27,202606270907,0.3594357182470131,-1.0,4-3-1,0,0,1,0.0,1000,3730
2026-06,2026-06-27,202606271301,0.3451492615840179,-0.19999999999999996,3-5-4,1,1,1,1140.0,1000,3730
2026-06,2026-06-27,202606271706,0.34029313444141573,-0.8,3-2-4,1,1,1,8150.0,1000,3730
2026-06,2026-06-27,202606272106,0.3161399362291896,-0.19999999999999996,6-5-1,0,0,1,0.0,1000,3730
2026-06,2026-06-27,202606272203,0.3284986911801169,-0.19999999999999996,2-3-1,0,0,1,0.0,1000,3730
2026-06,2026-06-28,202606281203,0.3765783528115843,-0.8,2-3-1,0,0,1,0.0,1000,3730
2026-06,2026-06-30,202606300203,0.36880001831107206,-0.8,5-3-4,0,0,1,0.0,1000,3730
2026-06,2026-06-30,202606300506,0.34599272477430154,-0.6000000000000001,1-3-6,0,0,1,0.0,1000,3730
2026-06,2026-06-30,202606301906,0.32439434405547385,-0.8,3-5-4,1,1,1,2820.0,1000,3730
2026-07,2026-07-01,202607010608,0.3021977352538603,-0.4,3-5-4,1,1,1,31000.0,1000,4286
2026-07,2026-07-01,202607010611,0.3307714655710962,-1.0,3-1-2,1,1,1,1880.0,1000,4286
2026-07,2026-07-01,202607011107,0.3261720075514753,0.20000000000000007,1-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-01,202607012203,0.37528529617474504,-0.6000000000000001,1-3-5,0,0,1,0.0,1000,4286
2026-07,2026-07-01,202607012309,0.31320921442881255,0.19999999999999996,3-6-1,1,1,1,2300.0,1000,4286
2026-07,2026-07-02,202607020609,0.30283618280766494,-0.4,3-5-2,1,1,1,3690.0,1000,4286
2026-07,2026-07-02,202607020610,0.3779816689691979,-0.4,6-4-1,0,0,1,0.0,1000,4286
2026-07,2026-07-02,202607020802,0.3391029125189703,-0.4,1-2-5,0,0,1,0.0,1000,4286
2026-07,2026-07-02,202607020809,0.3338172088675351,-0.6000000000000001,1-3-6,0,0,1,0.0,1000,4286
2026-07,2026-07-02,202607022002,0.3740150517532471,-0.4,4-2-1,0,0,1,0.0,1000,4286
2026-07,2026-07-03,202607030403,0.31896631946768395,-0.8,2-3-1,0,0,1,0.0,1000,4286
2026-07,2026-07-03,202607030406,0.3440489558150736,-0.6000000000000001,3-1-6,1,1,1,2910.0,1000,4286
2026-07,2026-07-03,202607030602,0.32152349016759924,-0.6,4-2-3,0,0,1,0.0,1000,4286
2026-07,2026-07-03,202607031204,0.42744021494988554,-0.8,1-2-6,0,0,1,0.0,1000,4286
2026-07,2026-07-03,202607031904,0.3515885748026238,-0.8,1-2-4,0,0,1,0.0,1000,4286
2026-07,2026-07-03,202607032103,0.3069658277166274,-0.8,4-5-1,0,0,1,0.0,1000,4286
2026-07,2026-07-03,202607032108,0.3147984491601844,-0.8,1-4-3,0,0,1,0.0,1000,4286
2026-07,2026-07-04,202607041208,0.34762874475156047,-0.8,2-4-3,0,0,1,0.0,1000,4286
2026-07,2026-07-04,202607041305,0.32822756283038895,-0.4,1-3-4,0,0,1,0.0,1000,4286
2026-07,2026-07-05,202607050101,0.3061403042659741,-0.4,4-1-6,0,0,1,0.0,1000,4286
2026-07,2026-07-05,202607052108,0.36537967372797076,-0.4,6-3-4,0,0,1,0.0,1000,4286
