variant,date,race_code,p,head_hit
CURRENT,2026-09-04,202609040604,0.5984286279911817,1
CURRENT,2026-09-04,202609040605,0.3944639109905525,0
CURRENT,2026-09-04,202609040606,0.6046408006747275,1
CURRENT,2026-09-04,202609040607,0.6639807483725,1
CURRENT,2026-09-04,202609040608,0.6032008114327553,0
CURRENT,2026-09-04,202609040609,0.5932445527648407,1
CURRENT,2026-09-04,202609040610,0.7168623958556319,1
CURRENT,2026-09-04,202609040611,0.7789268945539762,1
CURRENT,2026-09-04,202609040612,0.7528707054271323,1
CURRENT,2026-09-04,202609040701,0.6478214212538678,1
CURRENT,2026-09-04,202609040702,0.4810304633208966,0
CURRENT,2026-09-04,202609040703,0.6296342487630525,1
CURRENT,2026-09-04,202609040704,0.43692770047141033,0
CURRENT,2026-09-04,202609040705,0.46800450392088677,1
CURRENT,2026-09-04,202609040706,0.490103402806785,0
CURRENT,2026-09-04,202609040707,0.8456214327124479,1
CURRENT,2026-09-04,202609040708,0.5944276586184946,1
CURRENT,2026-09-04,202609040709,0.5163821586209564,1
CURRENT,2026-09-04,202609040710,0.7277852917501498,1
CURRENT,2026-09-04,202609040711,0.6810076360163965,1
CURRENT,2026-09-04,202609040712,0.8120332200546367,1
CURRENT,2026-09-04,202609040901,0.6134474125565893,1
CURRENT,2026-09-04,202609040902,0.6399504850331301,1
CURRENT,2026-09-04,202609040903,0.6097449387564763,0
CURRENT,2026-09-04,202609040904,0.7308316848668455,1
CURRENT,2026-09-04,202609040905,0.4845277298885979,0
CURRENT,2026-09-04,202609040906,0.6442449999269569,1
CURRENT,2026-09-04,202609040907,0.7935387675842996,1
CURRENT,2026-09-04,202609040908,0.6121971962270294,1
CURRENT,2026-09-04,202609040909,0.7265039816498263,0
CURRENT,2026-09-04,202609040910,0.7257024894372731,1
CURRENT,2026-09-04,202609040911,0.6643795486723478,0
CURRENT,2026-09-04,202609040912,0.7654557727608252,1
CURRENT,2026-09-04,202609041001,0.7998593643486487,1
CURRENT,2026-09-04,202609041002,0.363032592988321,1
CURRENT,2026-09-04,202609041003,0.7457108141998371,1
CURRENT,2026-09-04,202609041004,0.448019442608136,0
CURRENT,2026-09-04,202609041005,0.2140154032235891,0
CURRENT,2026-09-04,202609041006,0.17872003109354567,0
CURRENT,2026-09-04,202609041007,0.3158508320747161,0
CURRENT,2026-09-04,202609041008,0.1350724041868048,0
CURRENT,2026-09-04,202609041009,0.5027025553241748,1
CURRENT,2026-09-04,202609041010,0.21564194011988408,1
CURRENT,2026-09-04,202609041011,0.4228788723192404,1
CURRENT,2026-09-04,202609041012,0.8861494805019758,1
CURRENT,2026-09-04,202609041101,0.5498179787915023,0
CURRENT,2026-09-04,202609041102,0.530579885904664,1
CURRENT,2026-09-04,202609041103,0.3899932807481336,0
CURRENT,2026-09-04,202609041104,0.5028582251711111,0
CURRENT,2026-09-04,202609041105,0.7852810723016813,0
CURRENT,2026-09-04,202609041106,0.4063649137340759,0
CURRENT,2026-09-04,202609041107,0.6157373984852027,0
CURRENT,2026-09-04,202609041108,0.6307978086676054,1
CURRENT,2026-09-04,202609041109,0.636308379700044,0
CURRENT,2026-09-04,202609041110,0.5875969284523115,1
CURRENT,2026-09-04,202609041111,0.7163771551053891,0
CURRENT,2026-09-04,202609041112,0.6576783558923075,1
CURRENT,2026-09-04,202609041201,0.3064798097260571,0
CURRENT,2026-09-04,202609041202,0.31487200478899346,0
CURRENT,2026-09-04,202609041203,0.3617043206652764,0
CURRENT,2026-09-04,202609041204,0.1673718588047583,0
CURRENT,2026-09-04,202609041205,0.7487938971811569,1
CURRENT,2026-09-04,202609041206,0.6869376514366928,1
CURRENT,2026-09-04,202609041207,0.4066672405909028,1
CURRENT,2026-09-04,202609041208,0.6044026362900227,0
CURRENT,2026-09-04,202609041209,0.7853659089660373,1
CURRENT,2026-09-04,202609041210,0.7761784457997273,1
CURRENT,2026-09-04,202609041211,0.7875910453989093,1
CURRENT,2026-09-04,202609041212,0.7218494128919518,1
CURRENT,2026-09-04,202609041301,0.4180383868469875,0
CURRENT,2026-09-04,202609041302,0.6192491269173989,1
CURRENT,2026-09-04,202609041303,0.46278017320238835,0
CURRENT,2026-09-04,202609041304,0.8459054391715457,1
CURRENT,2026-09-04,202609041305,0.59196228040561,0
CURRENT,2026-09-04,202609041306,0.39123664918905227,1
CURRENT,2026-09-04,202609041307,0.8855150350754379,1
CURRENT,2026-09-04,202609041308,0.8210214028443242,0
CURRENT,2026-09-04,202609041309,0.3002074034106656,1
CURRENT,2026-09-04,202609041310,0.7238226078923312,1
CURRENT,2026-09-04,202609041311,0.8246138796322632,1
CURRENT,2026-09-04,202609041312,0.835021252101329,1
CURRENT,2026-09-04,202609041701,0.7249576462613303,1
CURRENT,2026-09-04,202609041702,0.3596800987288542,0
CURRENT,2026-09-04,202609041703,0.18790973962501975,0
CURRENT,2026-09-04,202609041704,0.7066765014756553,1
CURRENT,2026-09-04,202609041705,0.7122459211384997,1
CURRENT,2026-09-04,202609041706,0.38189730123346555,0
CURRENT,2026-09-04,202609041707,0.2655523645808663,1
CURRENT,2026-09-04,202609041708,0.6623336463847087,0
CURRENT,2026-09-04,202609041709,0.532157303542707,0
CURRENT,2026-09-04,202609041710,0.25626353851209127,0
CURRENT,2026-09-04,202609041711,0.620009519107423,0
CURRENT,2026-09-04,202609041712,0.8553096954050741,1
CURRENT,2026-09-04,202609041801,0.8530542611139935,1
CURRENT,2026-09-04,202609041802,0.5281206978218314,1
CURRENT,2026-09-04,202609041803,0.7108423829377136,0
CURRENT,2026-09-04,202609041804,0.711147159624243,0
CURRENT,2026-09-04,202609041805,0.7768104738171717,1
CURRENT,2026-09-04,202609041806,0.4214092844823672,1
CURRENT,2026-09-04,202609041807,0.5510486017277764,0
CURRENT,2026-09-04,202609041808,0.5557440610333443,0
CURRENT,2026-09-04,202609041809,0.7295616795368586,1
CURRENT,2026-09-04,202609041810,0.8181092929297614,1
CURRENT,2026-09-04,202609041811,0.8173819695972163,0
CURRENT,2026-09-04,202609041812,0.8199634940892233,1
CURRENT,2026-09-04,202609042001,0.5702747034354544,1
CURRENT,2026-09-04,202609042002,0.5777634781855211,0
CURRENT,2026-09-04,202609042003,0.5397861426919806,0
CURRENT,2026-09-04,202609042004,0.6844863232392813,0
CURRENT,2026-09-04,202609042005,0.43855620925735433,0
CURRENT,2026-09-04,202609042006,0.6292665410445321,1
CURRENT,2026-09-04,202609042007,0.45500217723124764,0
CURRENT,2026-09-04,202609042008,0.48961909822031446,0
CURRENT,2026-09-04,202609042009,0.6321524802247306,1
CURRENT,2026-09-04,202609042010,0.6791772617376917,0
CURRENT,2026-09-04,202609042011,0.7419838183651648,1
CURRENT,2026-09-04,202609042012,0.7370549164619126,1
CURRENT,2026-09-04,202609042201,0.31266072673873824,0
CURRENT,2026-09-04,202609042202,0.34001269587957933,0
CURRENT,2026-09-04,202609042203,0.4938588783286147,0
CURRENT,2026-09-04,202609042204,0.38515330163954403,1
CURRENT,2026-09-04,202609042205,0.25485333644035696,0
CURRENT,2026-09-04,202609042206,0.3826091961590814,0
CURRENT,2026-09-04,202609042207,0.7029522531317345,0
CURRENT,2026-09-04,202609042208,0.6619692858532158,1
CURRENT,2026-09-04,202609042209,0.6540708235091327,0
CURRENT,2026-09-04,202609042210,0.7581867692833758,1
CURRENT,2026-09-04,202609042211,0.6436160764339078,0
CURRENT,2026-09-04,202609042212,0.7971736006405392,1
CURRENT,2026-09-04,202609042401,0.4900859311332576,1
CURRENT,2026-09-04,202609042402,0.6172280800961941,1
CURRENT,2026-09-04,202609042403,0.70748323180694,1
CURRENT,2026-09-04,202609042404,0.5634576102647318,1
CURRENT,2026-09-04,202609042405,0.6010241116030636,1
CURRENT,2026-09-04,202609042406,0.5631580720303033,0
CURRENT,2026-09-04,202609042407,0.7304608562041117,0
CURRENT,2026-09-04,202609042408,0.8219694134357084,1
CURRENT,2026-09-04,202609042409,0.8380838504813802,0
CURRENT,2026-09-04,202609042410,0.9274946483115915,1
CURRENT,2026-09-04,202609042411,0.5391748890082015,0
CURRENT,2026-09-04,202609042412,0.5848366271878003,1
CURRENT,2026-09-05,202609050101,0.30491531313625536,0
CURRENT,2026-09-05,202609050102,0.4711484773879014,1
CURRENT,2026-09-05,202609050103,0.2946149338950263,0
CURRENT,2026-09-05,202609050104,0.3144324701499677,0
CURRENT,2026-09-05,202609050105,0.5769718739635579,1
CURRENT,2026-09-05,202609050106,0.7858478273485561,0
CURRENT,2026-09-05,202609050107,0.5292561918691097,1
CURRENT,2026-09-05,202609050108,0.5676298282271266,1
CURRENT,2026-09-05,202609050109,0.4116113114569223,0
CURRENT,2026-09-05,202609050110,0.3112641911877947,0
CURRENT,2026-09-05,202609050111,0.7417854990365476,1
CURRENT,2026-09-05,202609050112,0.7076828454434592,1
CURRENT,2026-09-05,202609050201,0.4757660740908104,0
CURRENT,2026-09-05,202609050202,0.5088609432338532,1
CURRENT,2026-09-05,202609050203,0.21299491632919573,0
CURRENT,2026-09-05,202609050204,0.10649334219701344,0
CURRENT,2026-09-05,202609050205,0.4811385712231474,0
CURRENT,2026-09-05,202609050206,0.18457838084571296,0
CURRENT,2026-09-05,202609050207,0.7693474579175151,0
CURRENT,2026-09-05,202609050209,0.28867883723877225,0
CURRENT,2026-09-05,202609050210,0.25203495893342726,0
CURRENT,2026-09-05,202609050211,0.4116158007445587,0
CURRENT,2026-09-05,202609050212,0.6859246641232545,1
CURRENT,2026-09-05,202609050301,0.48374531931352444,0
CURRENT,2026-09-05,202609050302,0.5568923265965481,1
CURRENT,2026-09-05,202609050303,0.44463501518302606,1
CURRENT,2026-09-05,202609050304,0.2090585108072198,0
CURRENT,2026-09-05,202609050305,0.15715177287321513,0
CURRENT,2026-09-05,202609050306,0.3044911022399486,0
CURRENT,2026-09-05,202609050307,0.5695277382309235,1
CURRENT,2026-09-05,202609050308,0.6562556518060038,0
CURRENT,2026-09-05,202609050309,0.702346800281617,1
CURRENT,2026-09-05,202609050310,0.5947589148197298,0
CURRENT,2026-09-05,202609050311,0.5620964316649262,1
CURRENT,2026-09-05,202609050312,0.4605578500319472,0
CURRENT,2026-09-05,202609050401,0.5433204446655896,0
CURRENT,2026-09-05,202609050402,0.22490152134290964,1
CURRENT,2026-09-05,202609050403,0.6496581648315461,1
CURRENT,2026-09-05,202609050404,0.44193171783444835,1
CURRENT,2026-09-05,202609050405,0.25647839243904197,0
CURRENT,2026-09-05,202609050406,0.344854034887081,1
CURRENT,2026-09-05,202609050407,0.31743344594984185,0
CURRENT,2026-09-05,202609050408,0.35023012299387163,0
CURRENT,2026-09-05,202609050409,0.33922325544378046,0
CURRENT,2026-09-05,202609050410,0.5275128590600886,0
CURRENT,2026-09-05,202609050411,0.6645669946179387,0
CURRENT,2026-09-05,202609050412,0.6881620124222002,1
CURRENT,2026-09-05,202609050701,0.25789318941921013,0
CURRENT,2026-09-05,202609050702,0.43475461402077903,0
CURRENT,2026-09-05,202609050703,0.32418631735726344,1
CURRENT,2026-09-05,202609050704,0.316221111621234,1
CURRENT,2026-09-05,202609050705,0.2846728193607923,1
CURRENT,2026-09-05,202609050706,0.39714240247705723,0
CURRENT,2026-09-05,202609050707,0.4307702968468589,0
CURRENT,2026-09-05,202609050708,0.4663533725829698,1
CURRENT,2026-09-05,202609050709,0.8046873748318863,1
CURRENT,2026-09-05,202609050710,0.841673190792239,1
CURRENT,2026-09-05,202609050711,0.7197463559406626,1
CURRENT,2026-09-05,202609050712,0.7506054971766315,0
CURRENT,2026-09-05,202609050901,0.674945508902867,1
CURRENT,2026-09-05,202609050902,0.671165620443112,1
CURRENT,2026-09-05,202609050903,0.5620017542884045,1
CURRENT,2026-09-05,202609050904,0.6818644319329114,1
CURRENT,2026-09-05,202609050905,0.7089086965351868,0
CURRENT,2026-09-05,202609050906,0.6992322802705094,0
CURRENT,2026-09-05,202609050907,0.8071531505946163,0
CURRENT,2026-09-05,202609050908,0.7059530250112206,1
CURRENT,2026-09-05,202609050909,0.7723591245679613,1
CURRENT,2026-09-05,202609050910,0.6882941595750905,1
CURRENT,2026-09-05,202609050911,0.7495943543144847,1
CURRENT,2026-09-05,202609050912,0.5932445310771253,1
CURRENT,2026-09-05,202609051001,0.9106913778838288,0
CURRENT,2026-09-05,202609051002,0.6091604008028119,1
CURRENT,2026-09-05,202609051003,0.34829739362946255,0
CURRENT,2026-09-05,202609051004,0.5428540565153588,1
CURRENT,2026-09-05,202609051005,0.20765736894102862,1
CURRENT,2026-09-05,202609051006,0.30434428459429425,0
CURRENT,2026-09-05,202609051007,0.28652572120904346,1
CURRENT,2026-09-05,202609051008,0.303178228606972,0
CURRENT,2026-09-05,202609051009,0.32320351370930644,1
CURRENT,2026-09-05,202609051010,0.4091257947746465,1
CURRENT,2026-09-05,202609051011,0.15707736122872815,0
CURRENT,2026-09-05,202609051012,0.7935068191682549,1
CURRENT,2026-09-05,202609051101,0.39373310486411645,1
CURRENT,2026-09-05,202609051102,0.17606652169687118,0
CURRENT,2026-09-05,202609051103,0.1902024224170763,0
CURRENT,2026-09-05,202609051104,0.2600865152779157,0
CURRENT,2026-09-05,202609051105,0.8023302096650364,1
CURRENT,2026-09-05,202609051106,0.3498556152054204,1
CURRENT,2026-09-05,202609051107,0.6174200268392287,1
CURRENT,2026-09-05,202609051108,0.333432968188148,0
CURRENT,2026-09-05,202609051109,0.6054497590082256,1
CURRENT,2026-09-05,202609051110,0.40150754870340916,1
CURRENT,2026-09-05,202609051111,0.7301521785248607,1
CURRENT,2026-09-05,202609051112,0.7023154429096414,1
CURRENT,2026-09-05,202609051201,0.6395760203342494,0
CURRENT,2026-09-05,202609051202,0.7886939219449071,0
CURRENT,2026-09-05,202609051203,0.5810531516881389,0
CURRENT,2026-09-05,202609051204,0.68921630568121,1
CURRENT,2026-09-05,202609051205,0.563095964457803,0
CURRENT,2026-09-05,202609051206,0.672793860066402,1
CURRENT,2026-09-05,202609051207,0.6034069043780454,1
CURRENT,2026-09-05,202609051208,0.7504577532440123,0
CURRENT,2026-09-05,202609051209,0.3868307532122193,0
CURRENT,2026-09-05,202609051210,0.6150082798741127,0
CURRENT,2026-09-05,202609051211,0.7853222768564202,1
CURRENT,2026-09-05,202609051212,0.6312132398874789,0
CURRENT,2026-09-05,202609051301,0.5819923916566906,1
CURRENT,2026-09-05,202609051302,0.4372408870482661,1
CURRENT,2026-09-05,202609051303,0.4908660267763996,0
CURRENT,2026-09-05,202609051304,0.6236881018751635,1
CURRENT,2026-09-05,202609051305,0.3594059381038148,1
CURRENT,2026-09-05,202609051306,0.7367169293445854,1
CURRENT,2026-09-05,202609051307,0.6144601239722032,1
CURRENT,2026-09-05,202609051308,0.8414807636507549,1
CURRENT,2026-09-05,202609051309,0.8324005674402802,1
CURRENT,2026-09-05,202609051310,0.6512710617331934,1
CURRENT,2026-09-05,202609051311,0.6817759511749562,0
CURRENT,2026-09-05,202609051312,0.6723617558853541,1
CURRENT,2026-09-05,202609051701,0.6515407333340381,1
CURRENT,2026-09-05,202609051702,0.7084290345545222,1
CURRENT,2026-09-05,202609051703,0.791035368721773,1
CURRENT,2026-09-05,202609051704,0.2177622360283142,0
CURRENT,2026-09-05,202609051705,0.5598735239178562,0
CURRENT,2026-09-05,202609051706,0.23659663575097997,0
CURRENT,2026-09-05,202609051707,0.7616191175976774,1
CURRENT,2026-09-05,202609051708,0.6450236720255575,1
CURRENT,2026-09-05,202609051709,0.2574463711790658,1
CURRENT,2026-09-05,202609051710,0.311684143411553,1
CURRENT,2026-09-05,202609051711,0.6353350623314711,1
CURRENT,2026-09-05,202609051712,0.8734141145403197,1
CURRENT,2026-09-05,202609051801,0.8831147243504056,1
CURRENT,2026-09-05,202609051802,0.7165793020990735,1
CURRENT,2026-09-05,202609051803,0.6689864153023283,1
CURRENT,2026-09-05,202609051804,0.7360142787170695,1
CURRENT,2026-09-05,202609051805,0.6001741612418258,1
CURRENT,2026-09-05,202609051806,0.6908102438541509,0
CURRENT,2026-09-05,202609051807,0.5206478849979876,1
CURRENT,2026-09-05,202609051808,0.4320624822594137,1
CURRENT,2026-09-05,202609051809,0.8436818374106119,1
CURRENT,2026-09-05,202609051810,0.7663805090897582,1
CURRENT,2026-09-05,202609051811,0.8279639011540063,1
CURRENT,2026-09-05,202609051812,0.7618875537904484,1
CURRENT,2026-09-05,202609052001,0.6440771552723256,1
CURRENT,2026-09-05,202609052002,0.42149358734812836,0
CURRENT,2026-09-05,202609052003,0.6138146354647323,0
CURRENT,2026-09-05,202609052004,0.6550836035881143,1
CURRENT,2026-09-05,202609052005,0.7125765400775956,1
CURRENT,2026-09-05,202609052006,0.6764780447734761,1
CURRENT,2026-09-05,202609052007,0.6540362952780896,1
CURRENT,2026-09-05,202609052008,0.5758235530168522,1
CURRENT,2026-09-05,202609052009,0.7215381075729643,1
CURRENT,2026-09-05,202609052010,0.5149474209839202,0
CURRENT,2026-09-05,202609052011,0.6047803486697918,0
CURRENT,2026-09-05,202609052012,0.6738219979990843,1
CURRENT,2026-09-05,202609052201,0.6836807304641657,1
CURRENT,2026-09-05,202609052202,0.3494563735100397,0
CURRENT,2026-09-05,202609052203,0.2927541650174909,0
CURRENT,2026-09-05,202609052204,0.3534218642965783,0
CURRENT,2026-09-05,202609052205,0.7937193006629644,1
CURRENT,2026-09-05,202609052206,0.34037854800464273,1
CURRENT,2026-09-05,202609052207,0.8147922194010027,1
CURRENT,2026-09-05,202609052208,0.547774037350306,1
CURRENT,2026-09-05,202609052209,0.6250287943288101,1
CURRENT,2026-09-05,202609052210,0.7364453578587163,0
CURRENT,2026-09-05,202609052211,0.7651735786225526,1
CURRENT,2026-09-05,202609052212,0.8355629587795866,1
SHADOW_DROP_EX_ST,2026-09-01,202609010501,0.618064895553734,1
SHADOW_DROP_EX_ST,2026-09-01,202609010502,0.2957092298623218,0
SHADOW_DROP_EX_ST,2026-09-01,202609010503,0.5125916744461937,0
SHADOW_DROP_EX_ST,2026-09-01,202609010504,0.792304483839168,1
SHADOW_DROP_EX_ST,2026-09-01,202609010505,0.36904821200209526,0
SHADOW_DROP_EX_ST,2026-09-01,202609010506,0.4240184199567163,1
SHADOW_DROP_EX_ST,2026-09-01,202609010507,0.6871675867458923,1
SHADOW_DROP_EX_ST,2026-09-01,202609010508,0.24593631502037908,0
SHADOW_DROP_EX_ST,2026-09-01,202609010509,0.7093799653198919,0
SHADOW_DROP_EX_ST,2026-09-01,202609010510,0.7760938609749969,1
SHADOW_DROP_EX_ST,2026-09-01,202609010511,0.8010587965257786,1
SHADOW_DROP_EX_ST,2026-09-01,202609010512,0.8023254164995811,0
SHADOW_DROP_EX_ST,2026-09-01,202609010601,0.49751299473775656,1
SHADOW_DROP_EX_ST,2026-09-01,202609010602,0.12346401927093935,0
SHADOW_DROP_EX_ST,2026-09-01,202609010603,0.2310382582233638,0
SHADOW_DROP_EX_ST,2026-09-01,202609010604,0.8072578948549198,1
SHADOW_DROP_EX_ST,2026-09-01,202609010605,0.44020126356411754,0
SHADOW_DROP_EX_ST,2026-09-01,202609010606,0.10281787599372821,0
SHADOW_DROP_EX_ST,2026-09-01,202609010607,0.4190909287611347,1
SHADOW_DROP_EX_ST,2026-09-01,202609010608,0.5797905083280743,1
SHADOW_DROP_EX_ST,2026-09-01,202609010609,0.722154173922558,0
SHADOW_DROP_EX_ST,2026-09-01,202609010610,0.34441754719191425,1
SHADOW_DROP_EX_ST,2026-09-01,202609010611,0.5562870653314631,1
SHADOW_DROP_EX_ST,2026-09-01,202609010612,0.7520463307790788,1
SHADOW_DROP_EX_ST,2026-09-01,202609010701,0.39395338335037144,0
SHADOW_DROP_EX_ST,2026-09-01,202609010702,0.4396906085134552,0
SHADOW_DROP_EX_ST,2026-09-01,202609010703,0.7079570910632649,0
SHADOW_DROP_EX_ST,2026-09-01,202609010704,0.8561849344237313,1
SHADOW_DROP_EX_ST,2026-09-01,202609010705,0.6907798404630849,1
SHADOW_DROP_EX_ST,2026-09-01,202609010706,0.7435186798392461,0
SHADOW_DROP_EX_ST,2026-09-01,202609010707,0.6392239420021385,1
SHADOW_DROP_EX_ST,2026-09-01,202609010708,0.8045354535243496,0
SHADOW_DROP_EX_ST,2026-09-01,202609010709,0.7555761310542307,1
SHADOW_DROP_EX_ST,2026-09-01,202609010710,0.8503574204877181,1
SHADOW_DROP_EX_ST,2026-09-01,202609010711,0.6871894070715314,0
SHADOW_DROP_EX_ST,2026-09-01,202609010712,0.7918805034878106,0
SHADOW_DROP_EX_ST,2026-09-01,202609010801,0.7425642495273853,0
SHADOW_DROP_EX_ST,2026-09-01,202609010802,0.335436984496302,0
SHADOW_DROP_EX_ST,2026-09-01,202609010803,0.3822299485599502,0
SHADOW_DROP_EX_ST,2026-09-01,202609010804,0.6113906979914246,1
SHADOW_DROP_EX_ST,2026-09-01,202609010805,0.7141541734806757,0
SHADOW_DROP_EX_ST,2026-09-01,202609010806,0.6690295529461704,1
SHADOW_DROP_EX_ST,2026-09-01,202609010807,0.42967636906886275,1
SHADOW_DROP_EX_ST,2026-09-01,202609010808,0.21658964355492044,0
SHADOW_DROP_EX_ST,2026-09-01,202609010809,0.38572377202341845,0
SHADOW_DROP_EX_ST,2026-09-01,202609010810,0.7396383790745383,1
SHADOW_DROP_EX_ST,2026-09-01,202609010811,0.5689853222653861,1
SHADOW_DROP_EX_ST,2026-09-01,202609010812,0.7381751149997623,1
SHADOW_DROP_EX_ST,2026-09-01,202609011201,0.7620312271313666,1
SHADOW_DROP_EX_ST,2026-09-01,202609011202,0.5429283590305715,1
SHADOW_DROP_EX_ST,2026-09-01,202609011203,0.3444271536171668,0
SHADOW_DROP_EX_ST,2026-09-01,202609011204,0.2853926661987625,0
SHADOW_DROP_EX_ST,2026-09-01,202609011205,0.7930309191925357,1
SHADOW_DROP_EX_ST,2026-09-01,202609011206,0.3711421192173165,0
SHADOW_DROP_EX_ST,2026-09-01,202609011207,0.6731932232675067,1
SHADOW_DROP_EX_ST,2026-09-01,202609011208,0.6181214289314758,1
SHADOW_DROP_EX_ST,2026-09-01,202609011209,0.5617719328479015,1
SHADOW_DROP_EX_ST,2026-09-01,202609011210,0.714815177705129,1
SHADOW_DROP_EX_ST,2026-09-01,202609011211,0.5378297939057851,0
SHADOW_DROP_EX_ST,2026-09-01,202609011212,0.5905542231049554,1
SHADOW_DROP_EX_ST,2026-09-01,202609011301,0.49750941520031117,0
SHADOW_DROP_EX_ST,2026-09-01,202609011302,0.4940825682401544,1
SHADOW_DROP_EX_ST,2026-09-01,202609011303,0.27613444542462007,0
SHADOW_DROP_EX_ST,2026-09-01,202609011304,0.5303408808286523,0
SHADOW_DROP_EX_ST,2026-09-01,202609011305,0.31736524974374664,0
SHADOW_DROP_EX_ST,2026-09-01,202609011306,0.8241421377293167,0
SHADOW_DROP_EX_ST,2026-09-01,202609011307,0.5859099241069586,0
SHADOW_DROP_EX_ST,2026-09-01,202609011308,0.3084038727265552,0
SHADOW_DROP_EX_ST,2026-09-01,202609011309,0.5189780536585429,0
SHADOW_DROP_EX_ST,2026-09-01,202609011310,0.797118343906781,1
SHADOW_DROP_EX_ST,2026-09-01,202609011311,0.7658483981710471,1
SHADOW_DROP_EX_ST,2026-09-01,202609011312,0.6880101264279597,0
SHADOW_DROP_EX_ST,2026-09-01,202609011601,0.8727973270119734,1
SHADOW_DROP_EX_ST,2026-09-01,202609011602,0.27337270160968963,0
SHADOW_DROP_EX_ST,2026-09-01,202609011603,0.19013893151234929,0
SHADOW_DROP_EX_ST,2026-09-01,202609011604,0.6031413517265651,0
SHADOW_DROP_EX_ST,2026-09-01,202609011605,0.25177484544142703,0
SHADOW_DROP_EX_ST,2026-09-01,202609011606,0.38003294335167154,0
SHADOW_DROP_EX_ST,2026-09-01,202609011607,0.8090194917009196,0
SHADOW_DROP_EX_ST,2026-09-01,202609011608,0.3973037027840181,0
SHADOW_DROP_EX_ST,2026-09-01,202609011609,0.8115107075532803,1
SHADOW_DROP_EX_ST,2026-09-01,202609011610,0.421390679255955,0
SHADOW_DROP_EX_ST,2026-09-01,202609011611,0.7119625107086618,0
SHADOW_DROP_EX_ST,2026-09-01,202609011612,0.5026206171989249,0
SHADOW_DROP_EX_ST,2026-09-01,202609011801,0.7977090866237749,1
SHADOW_DROP_EX_ST,2026-09-01,202609011802,0.7812223871344874,1
SHADOW_DROP_EX_ST,2026-09-01,202609011803,0.8652115248690776,1
SHADOW_DROP_EX_ST,2026-09-01,202609011804,0.5897961497236016,1
SHADOW_DROP_EX_ST,2026-09-01,202609011805,0.292087908656935,1
SHADOW_DROP_EX_ST,2026-09-01,202609011806,0.44230851581961356,0
SHADOW_DROP_EX_ST,2026-09-01,202609011807,0.5306798010374182,1
SHADOW_DROP_EX_ST,2026-09-01,202609011808,0.28199683734831893,0
SHADOW_DROP_EX_ST,2026-09-01,202609011809,0.5600846049128404,0
SHADOW_DROP_EX_ST,2026-09-01,202609011810,0.35382664944719483,0
SHADOW_DROP_EX_ST,2026-09-01,202609011811,0.5329672630785341,0
SHADOW_DROP_EX_ST,2026-09-01,202609011812,0.7422638073574124,1
SHADOW_DROP_EX_ST,2026-09-01,202609011901,0.19500025917849362,0
SHADOW_DROP_EX_ST,2026-09-01,202609011902,0.4989831142183983,0
SHADOW_DROP_EX_ST,2026-09-01,202609011903,0.20641070568430658,0
SHADOW_DROP_EX_ST,2026-09-01,202609011904,0.7860798376870992,1
SHADOW_DROP_EX_ST,2026-09-01,202609011905,0.820268062942529,1
SHADOW_DROP_EX_ST,2026-09-01,202609011906,0.6443365952040749,0
SHADOW_DROP_EX_ST,2026-09-01,202609011907,0.7721243928475932,1
SHADOW_DROP_EX_ST,2026-09-01,202609011908,0.5584771447856308,1
SHADOW_DROP_EX_ST,2026-09-01,202609011909,0.7266164134582469,1
SHADOW_DROP_EX_ST,2026-09-01,202609011910,0.8159312037335624,1
SHADOW_DROP_EX_ST,2026-09-01,202609011911,0.7369718900479827,1
SHADOW_DROP_EX_ST,2026-09-01,202609011912,0.7907138869388685,1
SHADOW_DROP_EX_ST,2026-09-01,202609012001,0.36765078751014646,1
SHADOW_DROP_EX_ST,2026-09-01,202609012002,0.4659241803459143,0
SHADOW_DROP_EX_ST,2026-09-01,202609012003,0.4887301786629985,1
SHADOW_DROP_EX_ST,2026-09-01,202609012004,0.3045684926023766,1
SHADOW_DROP_EX_ST,2026-09-01,202609012005,0.5671583285585892,0
SHADOW_DROP_EX_ST,2026-09-01,202609012006,0.3027542994035349,0
SHADOW_DROP_EX_ST,2026-09-01,202609012007,0.5601763925378261,0
SHADOW_DROP_EX_ST,2026-09-01,202609012008,0.4295443201848877,0
SHADOW_DROP_EX_ST,2026-09-01,202609012009,0.39165123232618687,0
SHADOW_DROP_EX_ST,2026-09-01,202609012010,0.47146069692366216,0
SHADOW_DROP_EX_ST,2026-09-01,202609012011,0.5946820151855134,1
SHADOW_DROP_EX_ST,2026-09-01,202609012012,0.7508267351499238,1
SHADOW_DROP_EX_ST,2026-09-01,202609012101,0.7828627740019776,0
SHADOW_DROP_EX_ST,2026-09-01,202609012102,0.5126929801530917,1
SHADOW_DROP_EX_ST,2026-09-01,202609012103,0.7425889071182824,1
SHADOW_DROP_EX_ST,2026-09-01,202609012104,0.7725413723872189,1
SHADOW_DROP_EX_ST,2026-09-01,202609012105,0.8183011497031353,1
SHADOW_DROP_EX_ST,2026-09-01,202609012106,0.1195214893579485,0
SHADOW_DROP_EX_ST,2026-09-01,202609012107,0.6074323467213736,1
SHADOW_DROP_EX_ST,2026-09-01,202609012108,0.19525010490333125,0
SHADOW_DROP_EX_ST,2026-09-01,202609012109,0.7495484835179395,1
SHADOW_DROP_EX_ST,2026-09-01,202609012110,0.7106150578691479,0
