date,race_code,boat,racer_id,course,ex_st,actual_st,fstate,neighbor_ctx,hist_player_n,hist_course_n,hist_fstate_n,hist_neighbor_n,hist_meet_n,pred_player,pred_player_course,pred_player_fstate,pred_player_neighbor,pred_player_meet
2026-07-09,202607091802,5,4116,5,0.47,0.15,N,BOTH_FASTER,42,8,39,14,6,0.5079605085626028,0.44055450366968685,0.4872836233639026,0.4193881525687808,0.5071842034250411
2026-07-09,202607091802,6,3744,6,-0.01,0.09,F,EDGE,56,2,4,15,6,-0.0035765690112826405,0.013567573241538023,0.07785405859323043,-0.017688543527033137,-0.0024306276045130606
2026-07-09,202607091402,1,4247,1,0.12,0.32,N,EDGE,31,5,23,9,6,0.16229137671354502,0.14579529638920635,0.11633614690625069,0.14024988401875133,0.158916550685418
2026-07-09,202607091402,2,4816,2,0.02,0.25,N,MIXED,44,9,38,18,6,0.09785086009732122,0.07980701070559515,0.07879784455872563,0.07446271502433029,0.09614034403892849
2026-07-09,202607091402,3,4234,3,-0.05,0.26,F,BOTH_SLOWER,18,4,5,5,6,0.0551409444734052,0.056084566684043116,0.09644051516731193,0.07825869698549374,0.04005637778936208
2026-07-09,202607091402,4,5070,4,-0.02,0.22,F,BOTH_FASTER,26,4,2,3,6,0.061220734590426276,0.10673244075425577,0.1321655509428197,0.03525826750472863,0.0544882938361705
2026-07-09,202607091402,5,4703,5,-0.05,0.2,F,BOTH_SLOWER,46,7,13,8,6,0.013641900808131185,-0.022165276550093305,0.09430796867625195,0.06370367177491335,-0.017543239676747528
2026-07-09,202607091402,6,5124,6,-0.02,0.23,F,EDGE,22,1,5,2,6,0.061998326414229574,0.07171285121219677,0.1083627234986707,0.09899874481067218,0.045799330565691826
2026-07-09,202607091003,1,3909,1,0.01,0.1,N,EDGE,41,9,37,10,6,0.05831267539716366,0.05332507015886546,0.04836921052053447,0.057492253273936374,0.05132507015886546
2026-07-09,202607091003,2,3619,2,0.06,0.17,N,MIXED,31,6,30,12,6,0.11936454744525235,0.13468227372262617,0.11156075790754205,0.1147881824817508,0.09474581897810094
2026-07-09,202607091003,3,3699,3,0.05,0.18,N,MIXED,33,6,31,10,6,0.08334759175012432,0.0975071292083955,0.06054285271623637,0.1406303469062966,0.11233903670004972
2026-07-09,202607091003,4,3686,4,0.34,0.19,N,BOTH_FASTER,34,5,32,8,6,0.35349878284671243,0.30009024518911587,0.3363419130810599,0.3064994783628768,0.379399513138685
2026-07-09,202607091003,5,3692,5,0.3,0.24,N,MIXED,39,5,32,14,6,0.34232543765827234,0.3421775114499667,0.3072092796302535,0.3476976312974817,0.3359301750633089
2026-07-09,202607091003,6,3964,6,0.02,0.27,N,EDGE,41,5,31,9,6,0.08458718520108524,0.10886573738241014,0.043446570573148956,0.10983487408043409,0.10183487408043411
2026-07-09,202607091803,1,3349,1,-0.13,0.16,F,EDGE,20,4,4,5,6,-0.08320178515815514,-0.09592107109489309,-0.05292107109489309,-0.09901915554081189,-0.07128071406326206
2026-07-09,202607091803,2,5307,2,-0.12,0.18,F,MIXED,41,8,13,17,6,0.0022342440246146122,-0.017613895418022288,0.10175818232356254,0.011452411484682068,-0.0011063023901541486
2026-07-09,202607091803,3,4003,3,-0.04,0.16,F,MIXED,39,6,2,13,6,-0.00032762356621743316,-0.02183047844977538,0.016004282325336926,0.00252811887382607,0.008868950573513036
2026-07-09,202607091803,4,5311,4,-0.02,0.15,F,MIXED,35,6,5,15,6,0.05097658767234102,0.04382162716950384,0.12780541145764057,0.04837426314447839,0.0983906350689364
2026-07-09,202607091803,5,5228,5,-0.03,0.15,F,MIXED,28,5,6,10,6,0.05247227487514068,0.05043942265916765,0.1270694707709037,0.014677103078177753,0.07098890995005627
2026-07-09,202607091803,6,4315,6,0.14,0.16,N,EDGE,43,5,41,10,6,0.16781031028783672,0.20426016924791096,0.15291195450483022,0.18230386635793877,0.1831241241151347
2026-07-09,202607091403,1,5238,1,0.04,0.26,N,EDGE,42,8,33,18,6,0.10930666240875664,0.09041714103232427,0.07527794806288565,0.1119099989355225,0.13372266496350266
2026-07-09,202607091403,2,4570,2,0.12,0.24,N,BOTH_FASTER,31,5,28,2,6,0.1954621084208621,0.1938884227750157,0.18949331325074037,0.1715965813156466,0.20118484336834483
2026-07-09,202607091403,3,3615,3,0.02,0.2,N,BOTH_SLOWER,32,6,24,5,6,0.10723682012512731,0.09278507672923034,0.09078069735835881,0.13394735643188763,0.10889472805005092
2026-07-09,202607091403,4,4159,4,0.09,0.21,N,MIXED,41,8,30,20,6,0.14537149892657542,0.17444492811138945,0.10089524982109589,0.16854726898305583,0.12114859957063015
2026-07-09,202607091403,5,3771,5,0.19,0.23,N,MIXED,38,4,34,17,6,0.2296655509428197,0.2507993305656918,0.20469983264142297,0.23860840459377908,0.17786622037712788
2026-07-09,202607091403,6,5428,6,0.23,0.51,N,EDGE,13,12,10,12,6,0.2727802802284933,0.2653712045206089,0.237917605085685,0.2653712045206089,0.24011211209139732
2026-07-09,202607091004,1,4061,1,-0.01,0.1,F,EDGE,30,7,6,12,6,0.06459866113138367,0.06673784359910016,0.12229933056569185,0.08986622037712788,0.034839464452553474
2026-07-09,202607091004,2,3584,2,0.13,0.1,N,MIXED,38,7,37,18,6,0.17966555094281972,0.16753794658899374,0.169488216410626,0.17991638773570492,0.2438662203771279
2026-07-09,202607091004,3,3796,3,0.27,0.12,N,BOTH_FASTER,37,8,36,18,6,0.2888073711756457,0.31020315907527674,0.2717343863584256,0.2701185094605781,0.2525229484702583
2026-07-09,202607091004,4,3282,4,0.13,0.16,N,BOTH_SLOWER,37,7,33,4,6,0.19050949883522011,0.2163889994624093,0.17212966648746975,0.1933056993011321,0.17820379953408805
2026-07-09,202607091004,5,4081,5,0.17,0.16,N,BOTH_FASTER,43,7,41,12,6,0.21177257443878011,0.21235657281789852,0.1985241584389932,0.17281308036848228,0.19170902977551205
2026-07-09,202607091004,6,3945,6,0.09,0.09,N,EDGE,29,3,26,5,6,0.1426652934680858,0.16177686231205718,0.12424974252526608,0.14418106916441042,0.1650661173872343
2026-07-09,202607091804,1,4463,1,0.06,0.12,N,EDGE,37,6,30,10,6,0.1447648179841563,0.1457157423254115,0.13051635855291494,0.1467868067440586,0.11690592719366252
2026-07-09,202607091804,2,5106,2,0.19,0.09,N,BOTH_FASTER,39,8,28,2,6,0.27722339684194586,0.27238145578940537,0.23127471708975514,0.2316675476314594,0.27088935873677833
2026-07-09,202607091804,3,4988,3,0.03,0.07,N,MIXED,22,6,18,12,6,0.07293582641422955,0.06980124654044811,0.04615062327022405,0.0643119421380765,0.06117433056569181
2026-07-09,202607091804,4,4619,4,-0.03,0.05,F,BOTH_SLOWER,37,4,5,7,6,0.023700988196922256,-0.0017794070818466443,0.08656417538013941,0.05786199455242566,0.0104803952787689
2026-07-09,202607091804,5,4167,5,0.16,0.11,N,BOTH_FASTER,30,4,26,8,6,0.20784866113138364,0.18270919667883018,0.18897162396213443,0.186220854770593,0.20413946445255346
2026-07-09,202607091804,6,5468,6,0.08,0.15,N,EDGE,32,32,29,32,6,0.14628443917274636,0.14546596407990733,0.12764876100104225,0.14546596407990733,0.06651377566909854
2026-07-09,202607091404,1,4319,1,0.16,0.23,N,EDGE,44,7,38,13,6,0.2509990082454694,0.2604610807286782,0.24286350112438218,0.28084179207751664,0.23639960329818777
2026-07-09,202607091404,2,5051,2,0.14,0.22,N,MIXED,44,4,35,12,6,0.20711011935658052,0.22426607161394832,0.17786977356437766,0.2340367064521935,0.19384404774263223
2026-07-09,202607091404,3,3893,3,0.14,0.29,N,MIXED,38,9,31,16,6,0.21341555094281972,0.23403288704379457,0.19352684609883564,0.2300224229844054,0.2253662203771279
2026-07-09,202607091404,4,4145,4,0.06,0.24,N,BOTH_SLOWER,32,6,30,0,6,0.15961777250607964,0.13397555291970648,0.1616029620843466,0.15961777250607967,0.14284710900243186
2026-07-09,202607091404,5,5249,5,0.09,0.11,N,BOTH_FASTER,19,4,17,3,6,0.14151539466397745,0.14990923679838647,0.12169966817321151,0.0821213742204294,0.10860615786559097
2026-07-09,202607091404,6,5270,6,0.06,0.19,N,EDGE,40,6,38,12,6,0.09827892890510692,0.12580613111922012,0.08567439939615094,0.09831519852392454,0.12231157156204277
2026-07-09,202607091005,1,3303,1,0.09,0.18,N,EDGE,36,6,29,9,6,0.18899883576642057,0.19366608454987697,0.1781140861313864,0.1922662009732349,0.1705995343065682
2026-07-09,202607091005,2,3906,4,-0.06,0.27,F,BOTH_SLOWER,39,6,4,6,6,0.014570335617456048,-0.009381498857938646,0.09474220137047362,0.08228516780872802,0.04582813424698241
2026-07-09,202607091005,3,3772,5,0.03,0.21,N,MIXED,30,6,26,16,6,0.08459866113138365,0.06979933056569182,0.06742474896213443,0.07670872576310464,0.07883946445255346
2026-07-09,202607091005,4,4069,6,0.11,0.22,N,EDGE,41,8,30,17,6,0.20635189108343815,0.27915081046433066,0.17855864851390635,0.23687440636959256,0.16054075643337526
2026-07-09,202607091005,5,3257,2,0.12,0.17,N,BOTH_FASTER,46,32,27,4,6,0.24346332937955972,0.2584415783230884,0.2048721204932533,0.2240779976277358,0.23438533175182388
2026-07-09,202607091005,6,3517,3,-0.03,0.15,F,MIXED,50,13,10,28,6,0.04439910742092243,0.0382312970802913,0.14352466528284594,0.04665866601545689,-0.005240357031631029
2026-07-09,202607091805,1,4695,1,0.02,0.17,N,EDGE,34,6,27,13,6,0.09781696466489424,0.09974181566578046,0.06778490266634442,0.07404746252575607,0.0611267858659577
2026-07-09,202607091805,2,4603,2,0.16,0.17,N,BOTH_FASTER,35,5,29,2,6,0.23342103211678547,0.22459329024551936,0.21344360550573466,0.2063157740875891,0.2193684128467142
2026-07-09,202607091805,3,5114,3,0.06,0.16,N,MIXED,54,12,45,18,6,0.1524054132071148,0.15469069329126048,0.13773397018122918,0.16226801996844537,0.15196216528284592
2026-07-09,202607091805,4,3293,4,-0.04,0.19,F,MIXED,33,4,3,14,6,0.012649917331519676,0.011589950398911801,0.07843327822101309,0.017794975199455887,-0.008940033067392127
2026-07-09,202607091805,5,3714,5,-0.03,0.19,F,MIXED,28,7,2,8,6,0.029051222243561742,0.04648517949702849,0.08053841668267131,0.020307666675812172,0.03262048889742469
2026-07-09,202607091805,6,4058,6,0.07,0.23,N,EDGE,53,8,49,22,6,0.13466581659135468,0.11985677853915201,0.12069081635542053,0.11707124641243316,0.11986632663654188
2026-07-09,202607091405,1,4680,1,0.09,0.2,N,EDGE,45,6,36,14,6,0.17934448082282448,0.16883890707807891,0.15466825916516538,0.21530334424684736,0.21473779232912976
2026-07-09,202607091405,2,4484,2,0.28,0.18,N,BOTH_FASTER,31,6,31,8,6,0.3018035718354963,0.2825684525844148,0.2889411197571075,0.28791581650092696,0.3287214287341985
2026-07-09,202607091405,3,4897,3,0.14,0.19,N,MIXED,21,3,20,7,6,0.22432085307275312,0.24621390204850208,0.22330481224755844,0.25353270141819373,0.22872834122910127
2026-07-09,202607091405,4,5056,4,-0.1,0.18,F,MIXED,0,0,0,0,0,-0.030605355474465426,-0.030605355474465426,-0.030605355474465426,-0.030605355474465426,-0.030605355474465426
2026-07-09,202607091405,5,5462,6,0.09,0.17,N,EDGE,22,22,17,22,6,0.16574832641422954,0.16801749851733488,0.12932565036892946,0.16801749851733488,0.19529933056569182
2026-07-09,202607091405,6,4994,5,-0.1,0.15,F,MIXED,47,5,6,17,6,-0.014667606223590451,0.007454032968950669,0.05933286355487144,0.02443453750688944,-0.009867042489436179
2026-07-09,202607090201,1,4961,1,0.02,0.12,N,EDGE,34,8,26,14,6,0.07645332830125785,0.02633714070053908,0.031209999056485846,0.06543599849037736,0.12058133132050315
2026-07-09,202607090201,2,4336,2,0.03,0.1,N,MIXED,41,9,33,18,6,0.10184208716186952,0.10207016819808114,0.08105262879413377,0.12546052179046738,0.12173683486474782
2026-07-09,202607090201,3,4497,3,0.11,0.09,N,BOTH_FASTER,41,9,33,7,6,0.1769401263775558,0.19210938388435567,0.15773437841705987,0.11628005832810269,0.1807760505510223
2026-07-09,202607090201,4,4719,4,0.03,0.1,N,MIXED,44,8,21,11,6,0.1369249341713953,0.11939640035916942,0.08005739277882859,0.12714997676637482,0.12576997366855813
2026-07-09,202607090201,5,4169,5,-0.08,0.12,F,MIXED,35,7,8,14,6,0.01030992100567435,0.019373809694926622,0.08656139471671757,0.0510929763017023,0.013123968402269745
2026-07-09,202607090201,6,4063,6,-0.07,0.18,F,EDGE,47,4,12,14,6,0.003928885004479743,0.022357331002687844,0.07242073944593769,-0.001321334498656082,0.008571554001791895
2026-07-09,202607091101,1,3302,1,0.09,0.23,N,EDGE,26,4,25,8,6,0.13816517903487072,0.16289910742092242,0.12609648626481368,0.15492793387208748,0.1262660716139483
2026-07-09,202607091101,2,3580,2,0.13,0.24,N,BOTH_FASTER,33,6,29,4,6,0.20358014988965922,0.19345674161149629,0.19004231140965588,0.15314808993379553,0.1654320599558637
2026-07-09,202607091101,3,4385,3,0.08,0.23,N,BOTH_SLOWER,33,7,27,3,6,0.18985921965710106,0.17070425522635435,0.17270167630129113,0.22657281310473404,0.19794368786284042
2026-07-09,202607091101,4,5231,4,0.25,0.23,N,BOTH_FASTER,54,11,46,9,6,0.2930304132071148,0.2710695576025111,0.2605419707546671,0.26654549861617927,0.2722121652828459
2026-07-09,202607091101,5,5416,5,0.13,0.15,N,BOTH_SLOWER,16,4,15,1,6,0.18476717097135947,0.17886030258281568,0.17707633456324556,0.18694328940402238,0.1819068683885438
2026-07-09,202607091101,6,4878,6,0.19,0.24,N,EDGE,46,5,31,12,6,0.31203475795098834,0.2838371407005391,0.2760056364244846,0.3401226970947739,0.33681390318039534
2026-07-09,202607090801,1,4359,1,0.04,0.13,N,EDGE,44,8,43,18,6,0.06748048972695085,0.08892020988297894,0.05683434568085113,0.08520345576507105,0.13699219589078035
2026-07-09,202607090801,2,4421,2,0.07,0.18,N,MIXED,14,2,11,8,6,0.1730811018856394,0.21231082641422955,0.18285215360669627,0.18417761509384548,0.17323244075425578
2026-07-09,202607090801,3,3606,3,0.13,0.18,N,BOTH_FASTER,41,10,29,4,6,0.23360679304422244,0.22885254739158342,0.2037611645218667,0.16216407582653347,0.233442717217689
2026-07-09,202607090801,4,5247,4,0.08,0.15,N,MIXED,50,10,40,26,6,0.15139910742092244,0.12114966528284592,0.13387814444620727,0.16026233264142295,0.15855964296836897
2026-07-09,202607090801,5,5277,5,0.06,0.2,N,MIXED,21,4,18,7,6,0.12270794984694663,0.13762476990816797,0.09109365412840333,0.1127882845447446,0.12208317993877865
2026-07-09,202607090801,6,5454,6,0.16,0.34,N,EDGE,25,25,21,25,6,0.21525561272158134,0.21069463472030608,0.1722790250492403,0.21069463472030608,0.18410224508863252
2026-07-09,202607091006,1,3543,1,0.05,0.14,N,EDGE,22,3,20,4,6,0.10824832641422957,0.10216555094281972,0.09267269071097606,0.11294899584853775,0.08829933056569184
2026-07-09,202607091006,2,3915,2,0.22,0.16,N,BOTH_FASTER,56,9,48,10,6,0.302029491594778,0.3301451299712445,0.27985512869571605,0.20701105934804173,0.2898117966379112
2026-07-09,202607091006,3,3616,3,0.18,0.13,N,MIXED,37,5,30,16,6,0.25221162649479456,0.2393881599062516,0.22064638219357685,0.2815122617713076,0.2508846505979178
2026-07-09,202607091006,4,3226,4,0.14,0.08,N,MIXED,34,4,28,12,6,0.21236241921034882,0.1914174515262093,0.1860051328018263,0.20356525084789406,0.19694496768413952
2026-07-09,202607091006,5,3614,5,-0.04,0.11,F,BOTH_SLOWER,43,9,10,7,6,0.05007446123123294,0.00402978449249318,0.14377792296171235,0.06464975133749212,0.0790297844924932
2026-07-09,202607091006,6,3548,6,-0.01,0.08,F,EDGE,37,5,2,12,6,0.018807371175645647,0.024804020641261262,0.039105528381734235,0.015713568169659665,-0.009477051529741735
2026-07-09,202607091806,1,3745,1,0.13,0.28,N,EDGE,33,3,31,8,6,0.19032433593617085,0.20243844617966944,0.1859985409626223,0.20871042968693035,0.17012973437446835
2026-07-09,202607091806,2,2538,2,0.21,0.25,N,MIXED,33,8,29,13,6,0.2891615452384964,0.2610692336736413,0.25957055061231366,0.3223668037595252,0.37866461809539853
2026-07-09,202607091806,3,3361,3,0.31,0.22,N,BOTH_FASTER,32,5,29,6,6,0.35818920107750823,0.34810320058773175,0.33997529161328716,0.3340946005387541,0.3712756804310033
2026-07-09,202607091806,4,3743,4,0.08,0.23,N,MIXED,48,11,39,18,6,0.1235163180216439,0.10712340636058021,0.08580217573621919,0.14754574617207766,0.16740652720865756
2026-07-09,202607091806,5,4995,5,0.01,0.2,N,BOTH_SLOWER,32,4,29,2,6,0.05747491536322253,0.05148494921793353,0.038424271205123865,0.0843561865224169,-0.012010033854710998
2026-07-09,202607091806,6,3711,6,0.11,0.19,N,EDGE,49,7,46,18,6,0.14938892280093807,0.16202565667735602,0.13627564493856978,0.16109723070023452,0.12275556912037523
2026-07-09,202607090202,1,4844,1,0.12,0.18,N,EDGE,27,3,23,9,6,0.19253909311500933,0.17947050652111735,0.1732839502996571,0.1836823039126704,0.19701563724600374
2026-07-09,202607090202,2,3897,2,-0.05,0.18,F,MIXED,39,7,13,16,6,0.02334584582153769,0.06692885191763279,0.09684605657522243,0.04227613976951029,-0.017661661671384922
2026-07-09,202607090202,3,4245,3,-0.04,0.17,F,MIXED,31,4,5,17,6,0.0327791815915938,0.009667508954956286,0.10515228086814205,0.04463804737172012,0.025111672636637515
2026-07-09,202607090202,4,5073,4,0.05,0.17,N,BOTH_FASTER,40,5,35,5,6,0.11227892890510692,0.09306123394824015,0.08789447740074738,0.04033396122096741,0.12791157156204278
2026-07-09,202607090202,5,3557,5,-0.01,0.14,F,MIXED,58,8,26,20,6,0.10035215360669626,0.1101509229742984,0.1647535288012556,0.12700434314000683,0.14714086144267852
2026-07-09,202607090202,6,5043,6,-0.05,0.14,F,EDGE,44,5,12,16,6,0.027295304541765666,0.05125198429550855,0.10020954595836636,0.026535083056845182,0.0059181218167062635
2026-07-09,202607091406,1,3370,1,0.01,0.18,N,EDGE,16,3,14,6,6,0.056690247894436364,0.04779349859629091,0.025507074368330905,0.04501179061388484,0.05367609915777454
2026-07-09,202607091406,2,4587,2,-0.22,0.15,F,BOTH_SLOWER,24,6,10,5,6,-0.10606039866896039,-0.09219686600114685,-0.04039764950086014,-0.06785112654670566,-0.11542415946758416
2026-07-09,202607091406,3,5252,3,-0.06,0.15,F,MIXED,37,3,17,14,6,0.04859460521819883,0.1012852923676881,0.1109377231003997,0.03957838156545965,-0.004562157912720466
2026-07-09,202607091406,4,5124,4,-0.06,0.04,F,MIXED,22,3,5,5,6,0.02199832641422958,0.024665550942819733,0.0683627234986707,0.004726359862307045,0.005799330565691832
2026-07-09,202607091406,5,5361,5,-0.01,0.03,F,MIXED,24,6,1,8,6,0.02158666015456899,0.007459996743951159,0.025645708703916276,0.04996571149481528,0.037634664061827604
2026-07-09,202607091406,6,3804,6,0.15,0.05,N,EDGE,35,3,31,8,6,0.2018654765612299,0.2145769843741533,0.18597818538830757,0.18437091852624138,0.16874619062449195
2026-07-09,202607090802,1,3589,1,0.05,0.18,N,EDGE,31,4,22,7,6,0.1500962547623255,0.1260577528573953,0.14109205459192692,0.1423521175826118,0.1910385019049302
2026-07-09,202607090802,2,4596,2,0.3,0.18,N,BOTH_FASTER,46,7,39,8,6,0.35989190080813116,0.3268731849883682,0.3422078089966397,0.2970965289177705,0.34095676032325245
2026-07-09,202607090802,3,3541,3,-0.01,0.18,F,MIXED,28,7,0,14,6,0.0482617485593512,0.04381311471970055,0.0482617485593512,0.048978524567805354,0.04830469942374048
2026-07-09,202607090802,4,5256,4,-0.03,0.1,F,MIXED,47,6,13,18,6,0.020946428864128883,0.004639881098731112,0.09345676700972491,0.024403273882698896,0.06437857154565155
2026-07-09,202607090802,5,4085,5,-0.01,0.18,F,MIXED,31,4,2,17,6,0.0898523523233011,0.07091141139398066,0.12863926424247582,0.12691800495390462,0.11194094092932044
2026-07-09,202607090802,6,3392,6,-0.08,0.19,F,EDGE,33,4,2,12,6,-0.03688496638941056,0.00686902016635367,0.021086275207942082,-0.04507276657424797,-0.07675398655576422
2026-07-09,202607091102,1,5003,1,0.03,0.19,N,EDGE,36,4,27,7,6,0.1035640531577249,0.16013843189463495,0.060344979362010595,0.15626033222664226,0.14042562126308997
2026-07-09,202607091102,2,5213,2,0.04,0.14,N,MIXED,43,7,39,18,6,0.1187537065142518,0.12788632608350084,0.10827827197967801,0.11843842662856296,0.13250148260570072
2026-07-09,202607091102,3,4014,3,0.06,0.15,N,MIXED,43,6,35,15,6,0.1344140838727424,0.16637370860303785,0.10284108544479158,0.10840402396364068,0.11876563354909696
2026-07-09,202607091102,4,5165,4,0.35,0.28,N,BOTH_FASTER,22,4,20,10,6,0.3669983264142295,0.3021989958485377,0.32546115224943756,0.2944993724053361,0.3837993305656918
2026-07-09,202607091102,5,5088,5,0.18,0.19,N,BOTH_SLOWER,50,7,41,13,6,0.2265657740875891,0.22841497265581034,0.18913605626650073,0.2620734023434492,0.21162630963503562
2026-07-09,202607091102,6,4924,6,0.24,0.29,N,EDGE,45,3,42,11,6,0.3049808444591881,0.3510983407505699,0.2937476055573985,0.32764029804441935,0.30899233778367524
2026-07-09,202607091007,1,3977,1,0.08,0.12,N,EDGE,41,4,29,9,6,0.15713620480892834,0.170281722885357,0.10036620653867344,0.17152114859023798,0.11485448192357134
2026-07-09,202607091007,2,3875,4,0.17,0.2,N,MIXED,37,8,24,18,6,0.26838183926075204,0.2835922168260366,0.22167636785215042,0.252095459815188,0.24835273570430083
2026-07-09,202607091007,3,3072,2,0.03,0.15,N,BOTH_SLOWER,36,25,26,8,6,0.1276944879403336,0.1356828041174839,0.10363021648881256,0.15544049483157155,0.15207779517613346
2026-07-09,202607091007,4,3964,6,0.13,0.16,N,EDGE,41,5,31,9,6,0.19458718520108526,0.21886573738241014,0.15344657057314895,0.2198348740804341,0.2118348740804341
2026-07-09,202607091007,5,3554,3,0.08,0.17,N,MIXED,41,11,28,15,6,0.19752836167167342,0.1714805982370612,0.1730932402950012,0.2316747700014305,0.19801134466866938
2026-07-09,202607091007,6,3680,5,0.18,0.18,N,MIXED,44,7,40,17,6,0.22359160083806195,0.22934996961756704,0.20459890445713852,0.24311085239253788,0.2534366403352248
2026-07-09,202607091807,1,4957,1,0.03,0.15,N,EDGE,36,5,30,11,6,0.10204231402729014,0.11475035310579462,0.09006260789343726,0.12836787553904358,0.10781692561091605
2026-07-09,202607091807,2,4116,2,0.12,0.32,N,MIXED,42,9,39,17,6,0.1579605085626028,0.1698508700917078,0.1372836233639026,0.18512013266850508,0.1571842034250411
2026-07-09,202607091807,3,5311,3,0.21,0.23,N,BOTH_FASTER,35,6,30,7,6,0.280976587672341,0.22465496050283718,0.2579405423898346,0.23352765584877277,0.3283906350689364
2026-07-09,202607091807,4,4003,4,-0.04,0.09,F,BOTH_SLOWER,39,7,2,3,6,-0.00032762356621743316,-0.005535826261331124,0.016004282325336926,-0.006885082377478292,0.008868950573513036
2026-07-09,202607091807,5,4272,5,0.02,0.08,N,BOTH_FASTER,43,6,38,11,6,0.06441408387274236,0.05970704193637118,0.04719282961901032,0.041557911955085534,0.03576563354909694
2026-07-09,202607091807,6,3809,6,-0.05,0.06,F,EDGE,38,6,12,6,6,0.05966555094281971,0.09233277547140985,0.14822185031427326,0.09233277547140985,0.05086622037712789
2026-07-09,202607090203,1,4895,1,0.15,0.11,N,EDGE,33,5,23,8,6,0.2263708475640778,0.1998386441258606,0.1923525891511885,0.2205875060988905,0.2425483390256311
2026-07-09,202607090203,2,3960,2,0.11,0.21,N,MIXED,43,6,36,13,6,0.15101785745764804,0.15800892872882402,0.13038350344633068,0.17190037603925729,0.1634071429830592
2026-07-09,202607090203,3,4502,3,0.11,0.13,N,MIXED,44,5,33,16,6,0.1830360452825064,0.19165602469954895,0.15226195568448816,0.18719164871341082,0.17021441811300256
2026-07-09,202607090203,4,4700,4,0.07,0.28,N,BOTH_SLOWER,49,7,38,9,6,0.131931295682294,0.12858367493028955,0.08503608577485827,0.1654391849395843,0.1457725182729176
2026-07-09,202607090203,5,5206,5,0.29,0.12,N,BOTH_FASTER,34,6,30,8,6,0.30077151011943964,0.3195524217263865,0.2576285850199066,0.22818779005118842,0.32830860404777584
2026-07-09,202607090203,6,5295,6,0.1,0.16,N,EDGE,32,22,22,26,6,0.14176062964893682,0.12216299206762933,0.06287727778191504,0.13470511805917568,0.21070425185957475
2026-07-09,202607091407,1,4234,1,0.09,0.09,N,EDGE,18,2,13,4,6,0.1951409444734052,0.1701057083550539,0.19004450878107532,0.1910845666840431,0.18005637778936207
2026-07-09,202607091407,2,4152,2,0.01,0.13,N,MIXED,33,7,29,16,6,0.08241735919198478,0.09496185808860837,0.07098583300434025,0.09747746159781404,0.09796694367679391
2026-07-09,202607091407,3,3989,3,0.03,0.19,N,MIXED,23,3,19,12,6,0.1464832256137984,0.10432215040919893,0.1383559741473116,0.14382774187126612,0.11759329024551936
2026-07-09,202607091407,4,4857,4,0.03,0.09,N,MIXED,38,5,31,15,6,0.11029055094281971,0.11288575505971983,0.0946417109637005,0.13246396693604373,0.11311622037712789
2026-07-09,202607091407,5,5245,5,-0.02,0.13,F,BOTH_SLOWER,39,6,6,7,6,0.08497849888276215,0.0733225827747144,0.18248924944138106,0.11768238409973637,0.09499139955310486
2026-07-09,202607091407,6,3615,6,0.07,0.19,N,EDGE,32,3,24,8,6,0.1572368201251273,0.16038010230564043,0.1407806973583588,0.17238720862505458,0.15889472805005092
2026-07-09,202607090501,1,3808,1,0.11,0.33,N,EDGE,35,4,34,9,6,0.14342103211678545,0.15205261927007127,0.12876315481751782,0.1287017461800475,0.1683684128467142
2026-07-09,202607090501,2,4917,2,0.12,0.12,N,MIXED,33,7,26,15,6,0.1893941033780313,0.18972035540524523,0.16488639438338087,0.18696974382229464,0.2247576413512125
2026-07-09,202607090501,3,5259,3,0.17,0.12,N,BOTH_FASTER,33,6,31,4,6,0.23474294058733364,0.24820480362700015,0.2245529092844325,0.1518457643524002,0.24989717623493346
2026-07-09,202607090501,4,3161,4,0.01,0.23,N,MIXED,20,2,16,8,6,0.09846488150851153,0.09259866113138365,0.07685405859323041,0.1500563777893621,0.04738595260340462
2026-07-09,202607090501,5,4979,5,0.01,0.24,N,MIXED,29,4,25,12,6,0.06676785757064989,0.07206071454238994,0.03743894017496449,0.06281150807910552,0.07670714302825994
2026-07-09,202607090501,6,3300,6,0.17,0.26,N,EDGE,47,6,40,18,6,0.21550783237290083,0.23358724951978377,0.19050102161385662,0.21304362475989186,0.20620313294916032
2026-07-09,202607090803,1,3377,1,-0.06,0.39,F,EDGE,32,4,5,6,6,0.028189201077508247,0.016913520646504948,0.10537592786045905,0.02992793387208746,0.025275680431003297
2026-07-09,202607090803,5,4738,5,0.13,0.03,N,BOTH_FASTER,50,5,40,6,6,0.20623244075425579,0.19067224041141223,0.1862477096635986,0.16228288704379457,0.1884929763017023
2026-07-09,202607090803,6,4260,6,-0.01,0.08,F,EDGE,45,7,6,15,6,0.02788993536827901,0.011333816323821093,0.11894496768413952,-0.009174304180491704,0.005155974147311606
2026-07-09,202607091103,1,4694,1,0.05,0.02,N,EDGE,37,6,34,12,6,0.0775307754309648,0.1212653877154824,0.049879616314644715,0.11362136958809937,0.09101231017238592
2026-07-09,202607091103,2,5322,2,0.1,0.14,N,MIXED,43,5,40,13,6,0.13384804613689333,0.09846257062012363,0.11898017993089913,0.14647833035901894,0.15853921845475732
2026-07-09,202607091103,3,5163,3,0.35,0.05,N,BOTH_FASTER,39,5,32,9,6,0.43008053969908866,0.4282257489267756,0.4155390325840666,0.36003221587963546,0.4490322158796355
