actual_combo,actual_ticket_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,p1,p109,p1_refit_audit,payout100,period,race,race_code,ranked_others,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,train_n109,turn_margin23,valid_payout,valid_result,venue,wf_month,winner
1-3-5,7,2026-07-17,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.20004888311688318,0.06330828571428582,0.06330828571428582,-0.06965976623376613,2026-07,0.33666666666666667,0.4,1.0,0.4,0.8581818181818182,0.6388888888888888,0.7342857142857142,0.7142857142857141,0.3333333333333333,0.6,0.7592288311688312,0.4,0.4,0.19999999999999996,0.5599999999999999,1,0.7939999999999999,0.65930654,0.65956997,,1250,holdout3,12R,202607170712,4-5-3-6-2,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,0.559179948051948,0.6959205454545454,0.6959205454545454,0.8288885974025973,0.8281055714285714,0.6172174415584415,0.8288885974025973,1-4-5;1-5-4;1-4-3;1-3-4;1-4-6;1-5-3;1-3-5;1-4-2;1-6-4;1-5-6;1-6-5;1-5-2;1-2-4;1-3-6;1-6-3;1-2-5;1-3-2;1-2-3;1-6-2;1-2-6,35001,-0.4,1,1,07,2026-07,1
1-3-4,17,2026-07-17,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.16296274025974022,0.09751884415584411,0.09751884415584411,0.009665389610389652,2026-07,0.26,0.4,0.72,0.0,0.4890909090909092,0.30555555555555547,0.34651428571428566,0.4999999999999998,0.0,0.5,0.5348697012987013,0.6,0.0,0.0,0.72,0.9875,0.534,0.58809547,0.59308779,,970,holdout3,01R,202607170801,5-6-3-2-4,0.6,0.4,0.4,-0.6,0.37190696103896104,0.43735085714285715,0.43735085714285715,0.3619198701298701,0.5252043116883116,0.5239656623376623,0.5252043116883116,1-5-6;1-6-5;1-5-3;1-3-5;1-5-2;1-6-3;1-3-6;1-5-4;1-2-5;1-6-2;1-2-6;1-6-4;1-4-5;1-3-2;1-2-3;1-4-6;1-3-4;1-4-3;1-2-4;1-4-2,35001,-0.6,1,1,08,2026-07,1
1-5-2,9,2026-07-17,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,-0.16316354545454548,-0.16316354545454548,-0.09963783116883118,-0.16316354545454548,2026-07,0.31333333333333335,0.4,0.38,0.6,0.38727272727272727,0.5,0.5208571428571429,0.4999999999999998,0.4666666666666666,0.3,0.48688753246753247,0.4,0.8,0.0,0.62,0.9,0.4640000000000001,0.47512067,0.47384565,,11750,holdout3,02R,202607170802,2-3-4-5-6,-0.19999999999999996,-0.4,-0.4,0.20000000000000007,0.650051077922078,0.650051077922078,0.5865253636363637,0.5129290389610389,0.46224674025974033,0.46066940259740263,0.650051077922078,1-2-3;1-3-2;1-2-4;1-4-2;1-2-5;1-3-4;1-4-3;1-2-6;1-5-2;1-3-5;1-5-3;1-3-6;1-6-2;1-4-5;1-5-4;1-6-3;1-4-6;1-6-4;1-5-6;1-6-5,35001,-0.8,1,1,08,2026-07,1
1-6-2,9,2026-07-17,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,-0.28673714285714297,-0.28673714285714297,-0.02577222077922081,-0.28673714285714297,2026-07,0.5533333333333332,0.8,0.38,1.0,0.12727272727272732,0.24999999999999978,0.5195428571428572,0.28571428571428553,0.6666666666666666,0.2,0.44363838961038954,0.19999999999999996,0.6,0.4,0.36,0.7,0.358,0.34499557,0.33680102,,5140,holdout3,03R,202607170803,2-4-3-6-5,-0.6000000000000001,-0.6000000000000001,-0.4,-0.20000000000000007,0.7303755324675325,0.7303755324675325,0.46941061038961035,0.6108921298701299,0.24115087012987016,0.3968266688311688,0.7303755324675325,1-2-4;1-4-2;1-2-3;1-3-2;1-2-6;1-4-3;1-3-4;1-2-5;1-6-2;1-4-6;1-6-4;1-4-5;1-5-2;1-3-6;1-6-3;1-5-4;1-3-5;1-5-3;1-6-5;1-5-6,35001,-0.6,1,1,08,2026-07,1
4-5-6,0,2026-07-17,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,まくり,0.06652355194805193,0.06652355194805193,0.11320065584415584,-0.1632931363636363,2026-07,0.7233333333333333,0.8,0.38,0.6,0.38727272727272727,0.24999999999999978,0.5989714285714286,0.4999999999999998,0.6666666666666666,0.2222222222222222,0.512329461038961,0.8,0.8,0.6,0.82,0.79125,0.21400000000000005,0.36455899,0.37211729,,7640,holdout3,04R,202607170804,4-5-2-3-6,0.4,0.4,0.8,-0.19999999999999996,0.4458059090909091,0.4458059090909091,0.3991288051948052,0.6756225974025973,0.6119578181818182,0.38538514285714287,0.6756225974025973,1-4-5;1-5-4;1-4-2;1-2-4;1-4-3;1-5-2;1-2-5;1-4-6;1-3-4;1-5-3;1-3-5;1-5-6;1-6-4;1-2-3;1-3-2;1-6-5;1-2-6;1-6-2;1-3-6;1-6-3,35001,0.19999999999999996,1,1,08,2026-07,4
3-6-5,0,2026-07-17,1,snapshot,same,0,-0.20000000000000007,1,1,1,1,0,まくり,0.11268128571428576,-0.3509625584415583,-0.3509625584415583,-0.3509625584415583,2026-07,0.30333333333333334,0.6,0.38,0.6,0,0,0.6284,0.35714285714285704,0.4666666666666666,0.2,0.41957585714285717,0.0,0.8,0.0,0.54,0.7125,0.382,0.26397844,0.27416499,,1900,holdout3,05R,202607170805,3-6-5-4-2,-0.4,-0.6,-0.6,0.20000000000000007,0.3068945714285714,0.7705384155844155,0.7705384155844155,0.4200412467532468,0.5137812077922078,0.6848657012987013,0.7705384155844155,1-3-6;1-6-3;1-3-5;1-5-3;1-3-4;1-6-5;1-5-6;1-3-2;1-4-3;1-6-4;1-4-6;1-6-2;1-2-3;1-5-4;1-4-5;1-2-6;1-5-2;1-2-5;1-4-2;1-2-4,35001,-0.6,1,1,08,2026-07,3
1-3-2,12,2026-07-17,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.43484079220779215,0.2018601298701298,0.2018601298701298,0.08937062337662338,2026-07,0.33666666666666667,0.19999999999999996,1.0,0.6,0.7854545454545455,0.36111111111111116,0.7821142857142858,0.4999999999999998,0.5333333333333333,0.4,0.7304757922077921,0.8,1.0,0.0,0.74,1,0.732,0.74655559,0.74604961,,2250,holdout3,06R,202607170806,6-3-5-4-2,0.8,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.295635,0.5286156623376623,0.5286156623376623,0.35064485714285715,0.4441944025974026,0.6411051688311687,0.6411051688311687,1-6-3;1-3-6;1-6-5;1-5-6;1-6-4;1-3-5;1-5-3;1-6-2;1-4-6;1-3-4;1-4-3;1-3-2;1-2-6;1-5-4;1-4-5;1-2-3;1-5-2;1-2-5;1-4-2;1-2-4,35001,-1.0,1,1,08,2026-07,1
2-4-1,0,2026-07-17,1,snapshot,same,0,-0.4,1,1,1,1,0,抜き,-0.13253067532467538,-0.13253067532467538,0.04296592207792199,-0.13253067532467538,2026-07,0.33999999999999997,0.6,0.38,0.19999999999999996,0.3418181818181818,0.11111111111111113,0.8122285714285713,0.4999999999999998,0.19999999999999996,0.4,0.4910793116883116,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.52,0.8375,0.2619999999999999,0.35448862,0.35335513,,20560,holdout3,07R,202607170807,2-6-5-3-4,0.19999999999999996,-0.8,-0.8,-0.8,0.623609987012987,0.623609987012987,0.4481133896103896,0.3999453376623377,0.4565174935064935,0.5919540389610389,0.623609987012987,1-2-6;1-6-2;1-2-5;1-5-2;1-2-3;1-6-5;1-5-6;1-2-4;1-3-2;1-6-3;1-3-6;1-6-4;1-4-2;1-5-3;1-3-5;1-4-6;1-5-4;1-4-5;1-3-4;1-4-3,35001,-0.8,1,1,08,2026-07,2
5-2-1,0,2026-07-17,1,snapshot,same,0,-0.6000000000000001,1,1,1,1,0,抜き,-0.004756311688311643,-0.10443003896103892,-0.10443003896103892,-0.3691776623376624,2026-07,0.23,0.19999999999999996,0.38,0.0,0.23090909090909092,0,0.45651428571428576,0.21428571428571425,0.0,0.3,0.35487587012987015,0.8,0.0,0.0,0.45999999999999996,0.875,0.12400000000000003,0.14499806,0.14697187,,20420,holdout3,08R,202607170808,4-5-3-6-2,0.20000000000000007,0.20000000000000007,0.6000000000000001,-0.8,0.3596321818181818,0.45930590909090907,0.45930590909090907,0.7240535324675326,0.6833760779220779,0.393706961038961,0.7240535324675326,1-4-5;1-5-4;1-4-3;1-3-4;1-4-6;1-5-3;1-3-5;1-4-2;1-6-4;1-5-6;1-6-5;1-5-2;1-2-4;1-3-6;1-6-3;1-2-5;1-3-2;1-2-3;1-6-2;1-2-6,35001,-0.4,1,1,08,2026-07,5
2-1-6,0,2026-07-17,1,snapshot,same,0,-0.19999999999999996,1,1,1,1,0,差し,-0.30772780519480525,-0.30772780519480525,0.06604074025974027,-0.30772780519480525,2026-07,0.4533333333333333,0.8,0.38,0.8,0.2727272727272727,0.47222222222222227,0.48279999999999995,0.4285714285714285,0.4666666666666666,0.8,0.49048561038961036,0.4,0.6,0.0,0.72,1,0.398,0.41276298,0.40583645,,3190,holdout3,09R,202607170809,2-4-5-3-6,-0.6,-0.6,-0.4,-0.20000000000000007,0.7982134155844156,0.7982134155844156,0.4244448701298701,0.6026046493506494,0.44046696103896105,0.40007174025974024,0.7982134155844156,1-2-4;1-4-2;1-2-5;1-5-2;1-2-3;1-4-5;1-5-4;1-2-6;1-3-2;1-4-3;1-3-4;1-4-6;1-6-2;1-5-3;1-3-5;1-6-4;1-5-6;1-6-5;1-3-6;1-6-3,35001,-0.8,1,1,08,2026-07,2
1-3-4,1,2026-07-17,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,0.2393556233766233,-0.040389298701298704,-0.040389298701298704,-0.040389298701298704,2026-07,0.24333333333333332,0.19999999999999996,0.72,0.4,0.5181818181818181,0,0.6329142857142857,0.35714285714285704,0.4666666666666666,0.6,0.5982528311688311,0.4,1.0,0.0,0.64,1,0.674,0.55396652,0.56244575,,490,holdout3,10R,202607170810,3-4-5-6-2,0.4,-0.6,-0.6,0.6,0.3588972077922078,0.6386421298701298,0.6386421298701298,0.5655253636363637,0.4755447012987013,0.45018953246753246,0.6386421298701298,1-3-4;1-4-3;1-3-5;1-5-3;1-3-6;1-4-5;1-5-4;1-3-2;1-6-3;1-4-6;1-6-4;1-4-2;1-2-3;1-5-6;1-6-5;1-2-4;1-5-2;1-2-5;1-6-2;1-2-6,35001,-0.8,1,1,08,2026-07,1
1-2-3,9,2026-07-17,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.1981913896103895,0.002597064935064841,0.002597064935064841,0.002597064935064841,2026-07,0.32,0.0,1.0,0.8,0.6618181818181817,0.43749999999999994,0.6545714285714286,0.4999999999999998,0.6,0.9,0.7050225974025973,1.0,1.0,0.0,0.5599999999999999,1,0.78,0.7326048,0.73648238,,950,holdout3,11R,202607170811,3-5-6-2-4,0.6,0.4,0.4,0.8,0.5068312077922078,0.7024255324675325,0.7024255324675325,0.338079,0.7006007922077921,0.590959987012987,0.7024255324675325,1-3-5;1-5-3;1-3-6;1-6-3;1-3-2;1-5-6;1-6-5;1-3-4;1-2-3;1-5-2;1-2-5;1-5-4;1-4-3;1-6-2;1-2-6;1-4-5;1-6-4;1-4-6;1-2-4;1-4-2,35001,-0.4,1,1,08,2026-07,1
1-2-5,10,2026-07-17,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,0.08646283116883124,0.08646283116883124,0.3144893636363638,0.0740483636363638,2026-07,0.42333333333333334,0.19999999999999996,1.0,0.0,0.6672727272727272,0.39583333333333326,0.6828,0.7142857142857141,0.4666666666666666,0.8,0.7147035324675326,0.8,1.0,0.4,0.62,1,0.6039999999999999,0.63732883,0.64240941,,1790,holdout3,12R,202607170812,4-2-6-5-3,0.4,0.4,0.8,0.4,0.6282407012987014,0.6282407012987014,0.4002141688311688,0.6406551688311688,0.48613753246753244,0.6233328181818182,0.6406551688311688,1-4-2;1-2-4;1-4-6;1-6-4;1-4-5;1-2-6;1-6-2;1-4-3;1-5-4;1-2-5;1-5-2;1-2-3;1-3-4;1-6-5;1-5-6;1-3-2;1-6-3;1-3-6;1-5-3;1-3-5,35001,-0.19999999999999996,1,1,08,2026-07,1
1-2-3,11,2026-07-17,1,snapshot,same,0,0.19999999999999996,1,1,1,1,1,抜き,0.250005012987013,0.1886872337662338,0.1886872337662338,0.1679656623376623,2026-07,0.7999999999999999,1.0,0.38,0.0,0.4945454545454545,0.6666666666666666,0.7147999999999999,0.4999999999999998,0.39999999999999997,0.5,0.6227496363636363,0.6,0.19999999999999996,1.0,0.58,0.975,0.44800000000000006,0.71341472,0.70611083,,1710,holdout3,01R,202607171101,6-3-5-2-4,-0.20000000000000007,-0.20000000000000007,0.6,-0.20000000000000007,0.37274462337662334,0.43406240259740253,0.43406240259740253,0.36985606493506495,0.39252458441558435,0.45478397402597404,0.45478397402597404,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,35001,0.4,1,1,11,2026-07,1
3-4-2,0,2026-07-17,1,snapshot,same,0,0.19999999999999996,1,1,1,1,0,まくり差し,0.0100432727272729,0.0100432727272729,0.1556033116883117,-0.0960844935064934,2026-07,0.7666666666666667,1.0,0.38,0.19999999999999996,0,1,0.8352571428571429,0.4999999999999998,0.3333333333333333,0.5555555555555556,0.6079237142857143,1.0,0.19999999999999996,0.6,0.54,0.975,0.502,0.59378262,0.58602431,,16810,holdout3,02R,202607171102,4-2-5-3-6,1.0,0.19999999999999996,0.19999999999999996,-0.4,0.5978804415584414,0.5978804415584414,0.45232040259740264,0.7040082077922077,0.5953916103896104,0.3795234805194805,0.7040082077922077,1-4-2;1-2-4;1-4-5;1-5-4;1-4-3;1-2-5;1-5-2;1-4-6;1-3-4;1-2-3;1-3-2;1-2-6;1-6-4;1-5-3;1-3-5;1-6-2;1-5-6;1-6-5;1-3-6;1-6-3,35001,0.4,1,1,11,2026-07,3
3-5-2,0,2026-07-17,1,snapshot,same,0,-0.8,1,1,1,1,0,差し,-0.25212284415584424,-0.25212284415584424,-0.24847388311688307,-0.25212284415584424,2026-07,0.13333333333333333,0.0,0.15,0.19999999999999996,0.058181818181818154,0.9166666666666667,0.6687428571428571,0.4999999999999998,0.06666666666666665,0.4,0.3687258311688311,0.6,0.0,0.0,0.62,0.9125,0.2039999999999999,0.34085025,0.3318788,,13800,holdout3,03R,202607171103,2-3-6-4-5,-0.4,-0.4,-0.20000000000000007,-1.0,0.6208486753246754,0.6208486753246754,0.6171997142857142,0.478927064935065,0.3852157142857142,0.5874835714285714,0.6208486753246754,1-2-3;1-3-2;1-2-6;1-6-2;1-2-4;1-3-6;1-6-3;1-2-5;1-4-2;1-3-4;1-4-3;1-3-5;1-5-2;1-6-4;1-4-6;1-5-3;1-6-5;1-5-6;1-4-5;1-5-4,35001,-0.8,1,1,11,2026-07,3
1-4-2,14,2026-07-17,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,0.04740385714285711,-0.0513718701298701,-0.0513718701298701,-0.1821072077922078,2026-07,0.22666666666666666,0.19999999999999996,0.38,0.0,0.5709090909090908,0,0.5016,0.6428571428571428,0.1333333333333333,0.6,0.5017218701298701,0.4,0.19999999999999996,0.19999999999999996,0.78,1,0.42799999999999994,0.32583455,0.3406402,,2330,holdout3,04R,202607171104,6-3-4-2-5,0.4,-0.19999999999999996,-0.19999999999999996,-0.4,0.454318012987013,0.5530937402597402,0.5530937402597402,0.48585474025974024,0.45302005194805195,0.6838290779220779,0.6838290779220779,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-6-5;1-2-6;1-3-2;1-2-3;1-3-5;1-5-6;1-4-2;1-2-4;1-5-3;1-4-5;1-5-4;1-2-5;1-5-2,35001,-0.4,1,1,11,2026-07,1
3-4-1,0,2026-07-17,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり,0.12096924675324677,0.10985155844155842,0.10985155844155842,-0.14580951948051935,2026-07,0.4033333333333333,0.0,0.72,0.6,0,0.6666666666666666,0.4126857142857143,0.6428571428571428,0.6666666666666666,0.4,0.5548737142857143,0.6,0.8,0.6,0.6599999999999999,1,0.5740000000000001,0.51928562,0.53409394,,19890,holdout3,05R,202607171105,5-6-4-3-2,-0.4,-0.4,0.4,0.20000000000000007,0.43390446753246753,0.4450221558441559,0.4450221558441559,0.46138777922077917,0.7006832337662336,0.5779495974025973,0.7006832337662336,1-5-6;1-6-5;1-5-4;1-4-5;1-5-3;1-6-4;1-4-6;1-5-2;1-3-5;1-6-3;1-3-6;1-6-2;1-2-5;1-4-3;1-3-4;1-2-6;1-4-2;1-2-4;1-3-2;1-2-3,35001,-0.20000000000000007,1,1,11,2026-07,3
1-4-6,1,2026-07-17,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,-0.029794961038961065,-0.029794961038961065,0.11209690909090908,-0.20766844155844155,2026-07,0.92,1.0,0.38,0.8,0.33272727272727276,0.3333333333333334,0.5134857142857143,0.35714285714285704,0.7999999999999999,0.3,0.5147286103896104,0.8,0.6,1.0,0.62,0.7875,0.20999999999999996,0.34908772,0.34826314,,2530,holdout3,06R,202607171106,4-6-2-5-3,-0.19999999999999996,-0.19999999999999996,0.8,0.19999999999999996,0.5445235714285714,0.5445235714285714,0.4026317012987013,0.7223970519480519,0.4029874025974025,0.645002987012987,0.7223970519480519,1-4-6;1-6-4;1-4-2;1-2-4;1-4-5;1-6-2;1-2-6;1-4-3;1-5-4;1-6-5;1-5-6;1-6-3;1-3-4;1-2-5;1-5-2;1-3-6;1-2-3;1-3-2;1-5-3;1-3-5,35001,0.4,1,1,11,2026-07,1
2-1-4,0,2026-07-17,1,snapshot,same,0,0.19999999999999996,1,1,1,1,0,差し,-0.22095323376623383,-0.35880941558441565,-0.35880941558441565,-0.35880941558441565,2026-07,0.4433333333333333,1.0,0.38,0.19999999999999996,0.1763636363636364,0.75,0.3751428571428571,0.4999999999999998,0.26666666666666666,0.3,0.40098837662337655,0.19999999999999996,0.6,0.0,0.64,0.7625,0.20199999999999996,0.30772211,0.3060113,,2210,holdout3,07R,202607171107,3-2-4-5-6,-0.20000000000000007,-0.4,-0.4,0.19999999999999996,0.6219416103896104,0.7597977922077922,0.7597977922077922,0.5621746363636364,0.5186380779220778,0.3012531038961039,0.7597977922077922,1-3-2;1-2-3;1-3-4;1-4-3;1-3-5;1-2-4;1-4-2;1-3-6;1-5-3;1-2-5;1-5-2;1-2-6;1-6-3;1-4-5;1-5-4;1-6-2;1-4-6;1-6-4;1-5-6;1-6-5,35001,-1.0,1,1,11,2026-07,2
2-1-4,0,2026-07-17,1,snapshot,same,0,-0.8,1,1,1,1,0,差し,-0.13797750649350654,-0.13797750649350654,-0.006906857142857159,-0.13797750649350654,2026-07,0.30000000000000004,0.0,0.38,1.0,0.5145454545454545,1,0.23508571428571426,0.35714285714285704,0.6,0.5,0.44053106493506494,0.4,0.4,0.4,0.62,1,0.434,0.56889201,0.56268589,,1120,holdout3,08R,202607171108,2-4-5-3-6,-0.4,-0.4,-0.19999999999999996,0.20000000000000007,0.5785085714285715,0.5785085714285715,0.4474379220779221,0.5570568051948052,0.49416801298701296,0.32874511688311686,0.5785085714285715,1-2-4;1-4-2;1-2-5;1-5-2;1-2-3;1-4-5;1-5-4;1-2-6;1-3-2;1-4-3;1-3-4;1-4-6;1-6-2;1-5-3;1-3-5;1-6-4;1-5-6;1-6-5;1-3-6;1-6-3,35001,-0.6,1,1,11,2026-07,2
1-3-6,7,2026-07-17,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,-0.1862284935064934,-0.1862284935064934,0.02343102597402602,-0.1862284935064934,2026-07,0.6833333333333333,0.4,0.72,1.0,0.6418181818181818,0.08333333333333318,0.15200000000000002,0.28571428571428553,0.6666666666666666,0.3,0.5732797402597403,0.8,0.0,1.0,0.52,0.95,0.5720000000000001,0.36775258,0.37114009,,1680,holdout3,09R,202607171109,2-6-3-5-4,-0.19999999999999996,-0.19999999999999996,0.8,-0.8,0.7595082337662337,0.7595082337662337,0.5498487142857142,0.3123008311688311,0.4447665194805195,0.6658724935064936,0.7595082337662337,1-2-6;1-6-2;1-2-3;1-3-2;1-2-5;1-6-3;1-3-6;1-2-4;1-5-2;1-6-5;1-5-6;1-6-4;1-4-2;1-3-5;1-5-3;1-4-6;1-3-4;1-4-3;1-5-4;1-4-5,35001,0.19999999999999996,1,1,11,2026-07,1
4-1-2,0,2026-07-17,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり,0.11953693506493501,0.11953693506493501,0.19297966233766234,0.06561927272727286,2026-07,0.5966666666666667,0.6,1.0,1.0,0,0,0.48919999999999997,0.7142857142857141,0.7333333333333334,0.5,0.6656497142857143,0.19999999999999996,0.4,0.8,0.5,0.95,0.6699999999999999,0.56583088,0.58959615,,4310,holdout3,10R,202607171110,4-2-6-3-5,-0.4,-0.4,0.19999999999999996,-0.6,0.5461127792207793,0.5461127792207793,0.47267005194805195,0.6000304415584414,0.3462446233766234,0.5311485714285714,0.6000304415584414,1-4-2;1-2-4;1-4-6;1-6-4;1-4-3;1-2-6;1-6-2;1-4-5;1-3-4;1-2-3;1-3-2;1-2-5;1-5-4;1-6-3;1-3-6;1-5-2;1-6-5;1-5-6;1-3-5;1-5-3,35001,0.20000000000000007,1,1,11,2026-07,4
1-2-6,5,2026-07-17,1,snapshot,same,1,-1.0,1,1,1,1,1,逃げ,0.10481797402597404,0.10481797402597404,0.1179589740259741,0.10481797402597404,2026-07,0.35,0.0,1.0,0.6,0.8436363636363636,0,0.7177714285714286,0.4999999999999998,0.6,0.8,0.7079720519480519,0.4,0.6,0.6,0.6599999999999999,1,0.634,0.61113353,0.61558955,,4590,holdout3,11R,202607171111,2-3-4-6-5,-0.19999999999999996,-0.6,-0.6,0.19999999999999996,0.6031540779220779,0.6031540779220779,0.5900130779220778,0.5129221558441559,0.3963454025974026,0.49859867532467533,0.6031540779220779,1-2-3;1-3-2;1-2-4;1-4-2;1-2-6;1-3-4;1-4-3;1-2-5;1-6-2;1-3-6;1-6-3;1-3-5;1-5-2;1-4-6;1-6-4;1-5-3;1-4-5;1-5-4;1-6-5;1-5-6,35001,-0.20000000000000007,1,1,11,2026-07,1
1-3-6,13,2026-07-17,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.19150522077922083,0.19150522077922083,0.3236586233766233,-0.036389584415584375,2026-07,0.44,0.4,1.0,0.8,0.7345454545454545,0.5833333333333334,0.36422857142857135,0.7142857142857141,0.6,0.9,0.7092082077922077,0.4,0.6,0.4,0.7,1,0.8160000000000001,0.74833751,0.7559188,,2960,holdout3,12R,202607171112,6-4-2-5-3,0.4,-0.4,-0.4,-0.20000000000000007,0.5177029870129869,0.5177029870129869,0.3855495844155844,0.5354987142857143,0.5150937402597403,0.7455977922077921,0.7455977922077921,1-6-4;1-4-6;1-6-2;1-2-6;1-6-5;1-4-2;1-2-4;1-6-3;1-5-6;1-4-5;1-5-4;1-4-3;1-3-6;1-2-5;1-5-2;1-3-4;1-2-3;1-3-2;1-5-3;1-3-5,35001,-0.19999999999999996,1,1,11,2026-07,1
6-2-3,0,2026-07-17,1,snapshot,same,0,-1.0,1,1,1,1,0,まくり差し,-0.03592132467532472,-0.03592132467532472,0.07364223376623374,-0.03592132467532472,2026-07,0.42000000000000004,0.0,0.38,1.0,0.8181818181818182,0,0.6244571428571428,0.4285714285714285,0.9,0.5,0.5104936883116883,0.19999999999999996,0.5,0.8,0.54,0.875,0.26400000000000007,0.45800583,0.44203103,,50530,holdout3,01R,202607171201,2-4-3-6-5,-0.8,-0.8,-0.20000000000000007,0.0,0.546415012987013,0.546415012987013,0.43685145454545454,0.44163593506493504,0.28600714285714285,0.4340324675324675,0.546415012987013,1-2-4;1-4-2;1-2-3;1-3-2;1-2-6;1-4-3;1-3-4;1-2-5;1-6-2;1-4-6;1-6-4;1-4-5;1-5-2;1-3-6;1-6-3;1-5-4;1-3-5;1-5-3;1-6-5;1-5-6,35001,0.6000000000000001,1,1,12,2026-07,6
1-3-4,3,2026-07-17,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,0.2078324415584416,-0.24926264935064935,-0.24926264935064935,-0.24926264935064935,2026-07,0.36000000000000004,0.19999999999999996,0.38,0.6,0.4345454545454545,0.5833333333333334,0.5614857142857143,0.4999999999999998,0.39999999999999997,0.5,0.5121362077922078,0.8,0.5,0.19999999999999996,0.6599999999999999,1,0.42799999999999994,0.42753918,0.41858223,,890,holdout3,02R,202607171202,3-5-4-6-2,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,0.0,0.3043037662337662,0.7613988571428572,0.7613988571428572,0.4223596363636364,0.664706,0.3823672857142857,0.7613988571428572,1-3-5;1-5-3;1-3-4;1-4-3;1-3-6;1-5-4;1-4-5;1-3-2;1-6-3;1-5-6;1-6-5;1-5-2;1-2-3;1-4-6;1-6-4;1-2-5;1-4-2;1-2-4;1-6-2;1-2-6,35001,-0.4,1,1,12,2026-07,1
3-2-1,0,2026-07-17,1,snapshot,same,0,0.4,1,1,1,1,0,差し,-0.1579758051948053,-0.438497116883117,-0.438497116883117,-0.438497116883117,2026-07,0.59,0.8,0.38,0.6,0,0.16666666666666635,0.13354285714285713,0.28571428571428553,0.6,0.2,0.30433157142857137,0.19999999999999996,0.5,0.6,0.5,0.5875,0.06600000000000002,0.18944922,0.18527247,,2820,holdout3,04R,202607171204,3-5-2-4-6,0.19999999999999996,-0.6000000000000001,-0.6000000000000001,0.0,0.4623073766233767,0.7428286883116884,0.7428286883116884,0.37785485714285716,0.5522281298701298,0.34021085714285715,0.7428286883116884,1-3-5;1-5-3;1-3-2;1-2-3;1-3-4;1-5-2;1-2-5;1-3-6;1-4-3;1-5-4;1-4-5;1-5-6;1-6-3;1-2-4;1-4-2;1-6-5;1-2-6;1-6-2;1-4-6;1-6-4,35001,-0.4,1,1,12,2026-07,3
1-6-4,8,2026-07-17,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.27912494805194804,0.23882651948051953,0.23882651948051953,-0.19196929870129875,2026-07,0.7100000000000001,0.6,0.72,0.6,0.4563636363636363,0.9166666666666669,0.3231428571428571,0.6428571428571428,0.7,0.6,0.6203405194805195,0.8,0.5,0.8,0.78,1,0.516,0.69535384,0.68029807,,5970,holdout3,05R,202607171205,6-5-3-2-4,0.6000000000000001,0.4,0.4,0.0,0.34121557142857145,0.38151399999999996,0.38151399999999996,0.21360714285714286,0.4844489090909091,0.8123098181818182,0.8123098181818182,1-6-5;1-5-6;1-6-3;1-3-6;1-6-2;1-5-3;1-3-5;1-6-4;1-2-6;1-5-2;1-2-5;1-5-4;1-4-6;1-3-2;1-2-3;1-4-5;1-3-4;1-4-3;1-2-4;1-4-2,35001,0.4,1,1,12,2026-07,1
