pre_cut,post_cut,n,R,head4_rate_pct,trifecta_hits,trifecta_hit_rate_pct,avg_comp_odds,cost_yen,return_yen,profit_yen,roi_pct,R_feb_jun,roi_feb_jun_pct,hit_feb_jun_pct
0.2,0.35,8,63,47.61904761904761,18,28.57142857142857,3.015629654654179,630000,495230.0,-134770.0,78.60793650793651,45,51.23777777777778,20.0
0.2,0.35,9,63,47.61904761904761,18,28.57142857142857,2.8179333436058664,630000,468910.0,-161090.0,74.43015873015872,45,49.06666666666667,20.0
0.2,0.35,10,63,47.61904761904761,19,30.158730158730158,2.6295381606301764,630000,457520.0,-172480.0,72.62222222222222,45,49.98222222222222,22.22222222222222
0.2,0.35,11,63,47.61904761904761,21,33.33333333333333,2.471892688859546,630000,476120.0,-153880.0,75.57460317460317,45,56.815555555555555,26.666666666666668
0.2,0.35,12,63,47.61904761904761,22,34.92063492063492,2.3496147543320633,630000,485450.0,-144550.0,77.05555555555556,45,60.22666666666667,28.888888888888886
0.2,0.35,13,63,47.61904761904761,24,38.095238095238095,2.2537593088534185,630000,533100.0,-96900.0,84.61904761904762,45,64.22444444444444,31.11111111111111
0.2,0.35,14,63,47.61904761904761,25,39.682539682539684,2.16691747308499,630000,510870.0,-119130.0,81.0904761904762,45,60.52444444444444,31.11111111111111
0.2,0.35,15,63,47.61904761904761,27,42.857142857142854,2.0990914316467655,630000,557830.0,-72170.0,88.54444444444445,45,71.74222222222222,35.55555555555556
0.2,0.35,16,63,47.61904761904761,28,44.44444444444444,2.045299487307143,630000,566790.0,-63210.0,89.96666666666667,45,74.92222222222222,37.77777777777778
0.2,0.35,17,63,47.61904761904761,29,46.03174603174603,2.0025792008344423,630000,574260.0,-55740.0,91.15238095238095,45,77.27555555555556,40.0
0.2,0.35,18,63,47.61904761904761,29,46.03174603174603,1.9600861424858695,630000,554770.0,-75230.0,88.05873015873016,45,73.61555555555556,40.0
0.2,0.35,19,63,47.61904761904761,30,47.61904761904761,1.9311198398844454,630000,566190.0,-63810.0,89.87142857142857,45,73.33555555555556,40.0
0.2,0.35,20,63,47.61904761904761,30,47.61904761904761,1.9024218703863198,630000,563420.0,-66580.0,89.43174603174603,45,73.39111111111112,40.0
0.2,0.38,2,39,56.41025641025641,8,20.51282051282051,9.299755589524395,390000,639790.0,249790.0,164.04871794871795,27,93.27407407407408,14.814814814814813
0.2,0.38,3,39,56.41025641025641,10,25.64102564102564,6.274452805390088,390000,528920.0,138920.0,135.62051282051283,27,74.82592592592593,14.814814814814813
0.2,0.38,4,39,56.41025641025641,11,28.205128205128204,4.852772202455599,390000,470040.0,80040.0,120.52307692307693,27,60.31481481481482,14.814814814814813
0.2,0.38,5,39,56.41025641025641,12,30.76923076923077,3.9966857282631283,390000,440260.0,50260.0,112.88717948717948,27,67.65555555555555,18.51851851851852
0.2,0.38,6,39,56.41025641025641,13,33.33333333333333,3.4232055153130787,390000,415560.0,25560.0,106.55384615384615,27,59.64074074074074,18.51851851851852
0.2,0.38,7,39,56.41025641025641,14,35.8974358974359,3.15575757232028,390000,429140.0,39140.0,110.03589743589744,27,67.43703703703704,22.22222222222222
0.2,0.38,8,39,56.41025641025641,16,41.02564102564102,2.908236937271457,390000,443030.0,53030.0,113.5974358974359,27,66.06296296296296,25.925925925925924
0.2,0.38,9,39,56.41025641025641,16,41.02564102564102,2.7418084262794626,390000,417560.0,27560.0,107.06666666666666,27,62.75925925925926,25.925925925925924
0.2,0.38,10,39,56.41025641025641,17,43.58974358974359,2.5807812561686743,390000,408420.0,18420.0,104.72307692307692,27,65.11851851851851,29.629629629629626
0.2,0.38,11,39,56.41025641025641,19,48.717948717948715,2.4463442385961782,390000,430120.0,40120.0,110.28717948717949,27,77.65555555555555,37.03703703703704
0.2,0.38,12,39,56.41025641025641,20,51.28205128205128,2.333111575157817,390000,440300.0,50300.0,112.8974358974359,27,83.65555555555555,40.74074074074074
0.2,0.38,13,39,56.41025641025641,20,51.28205128205128,2.2501646346803135,390000,425840.0,35840.0,109.18974358974359,27,80.73703703703704,40.74074074074074
0.2,0.38,14,39,56.41025641025641,20,51.28205128205128,2.1593243188563047,390000,402360.0,12360.0,103.16923076923077,27,77.17407407407407,40.74074074074074
0.2,0.38,15,39,56.41025641025641,22,56.41025641025641,2.0925566131358604,390000,449320.0,59320.0,115.2102564102564,27,95.87037037037037,48.148148148148145
0.2,0.38,16,39,56.41025641025641,22,56.41025641025641,2.036574894500768,390000,436520.0,46520.0,111.92820512820512,27,93.11111111111111,48.148148148148145
0.2,0.38,17,39,56.41025641025641,22,56.41025641025641,1.9989611473342228,390000,427370.0,37370.0,109.58205128205128,27,90.87777777777778,48.148148148148145
0.2,0.38,18,39,56.41025641025641,22,56.41025641025641,1.9538411240512545,390000,419210.0,29210.0,107.48974358974358,27,87.85555555555555,48.148148148148145
0.2,0.38,19,39,56.41025641025641,22,56.41025641025641,1.9248985229117908,390000,410850.0,20850.0,105.34615384615384,27,87.38888888888889,48.148148148148145
0.2,0.38,20,39,56.41025641025641,22,56.41025641025641,1.896734463203686,390000,405040.0,15040.0,103.85641025641026,27,85.23703703703704,48.148148148148145
0.2,0.4,2,32,53.125,5,15.625,9.386348210255516,320000,354410.0,34410.0,110.753125,22,49.163636363636364,9.090909090909092
0.2,0.4,3,32,53.125,6,18.75,6.2989298527399225,320000,314440.0,-5560.0,98.2625,22,39.845454545454544,9.090909090909092
0.2,0.4,4,32,53.125,7,21.875,4.847464772389918,320000,302350.0,-17650.0,94.484375,22,33.63636363636363,9.090909090909092
0.2,0.4,5,32,53.125,8,25.0,3.9998389743863445,320000,300530.0,-19470.0,93.915625,22,50.13181818181818,13.636363636363635
0.2,0.4,6,32,53.125,9,28.125,3.4723720750035483,320000,300800.0,-19200.0,94.0,22,45.67272727272727,13.636363636363635
0.2,0.4,7,32,53.125,10,31.25,3.181261187117633,320000,321290.0,1290.0,100.403125,22,57.63181818181818,18.181818181818183
0.2,0.4,8,32,53.125,12,37.5,2.9159812760678436,320000,345880.0,25880.0,108.0875,22,60.05909090909091,22.727272727272727
0.2,0.4,9,32,53.125,12,37.5,2.7443728553609192,320000,326560.0,6560.0,102.05,22,57.05909090909091,22.727272727272727
0.2,0.4,10,32,53.125,13,40.625,2.577563084195112,320000,324010.0,4010.0,101.253125,22,61.95909090909091,27.27272727272727
0.2,0.4,11,32,53.125,15,46.875,2.4438267091841963,320000,349680.0,29680.0,109.275,22,78.4,36.36363636363637
0.2,0.4,12,32,53.125,16,50.0,2.3338772871338307,320000,360710.0,40710.0,112.721875,22,86.15,40.909090909090914
0.2,0.4,13,32,53.125,16,50.0,2.2458009247688255,320000,350930.0,30930.0,109.665625,22,82.95454545454545,40.909090909090914
0.2,0.4,14,32,53.125,16,50.0,2.151025529621108,320000,329770.0,9770.0,103.053125,22,79.63636363636364,40.909090909090914
0.2,0.4,15,32,53.125,17,53.125,2.0837936973938755,320000,351280.0,31280.0,109.775,22,90.26363636363637,45.45454545454545
0.2,0.4,16,32,53.125,17,53.125,2.0225185563435963,320000,338480.0,18480.0,105.775,22,86.87727272727273,45.45454545454545
0.2,0.4,17,32,53.125,17,53.125,1.9840213691678807,320000,331510.0,11510.0,103.596875,22,84.13636363636364,45.45454545454545
0.2,0.4,18,32,53.125,17,53.125,1.9342277802879093,320000,324200.0,4200.0,101.3125,22,80.81363636363636,45.45454545454545
0.2,0.4,19,32,53.125,17,53.125,1.902137356105426,320000,315840.0,-4160.0,98.7,22,80.24090909090908,45.45454545454545
0.2,0.4,20,32,53.125,17,53.125,1.8717919064376303,320000,311500.0,-8500.0,97.34375,22,78.26818181818182,45.45454545454545
0.2,0.45,2,13,53.84615384615385,2,15.384615384615385,8.882612538863226,130000,113600.0,-16400.0,87.38461538461539,10,57.2,10.0
0.2,0.45,3,13,53.84615384615385,2,15.384615384615385,6.424275037372821,130000,82020.0,-47980.0,63.09230769230769,10,41.6,10.0
0.2,0.45,4,13,53.84615384615385,2,15.384615384615385,4.9106960710662335,130000,57160.0,-72840.0,43.96923076923077,10,29.9,10.0
0.2,0.45,5,13,53.84615384615385,3,23.076923076923077,3.846821234450152,130000,94590.0,-35410.0,72.76153846153846,10,71.09,20.0
0.2,0.45,6,13,53.84615384615385,4,30.76923076923077,3.2866559166131015,130000,122260.0,-7740.0,94.04615384615384,10,62.26,20.0
0.2,0.45,7,13,53.84615384615385,5,38.46153846153847,2.9772818373190217,130000,147210.0,17210.0,113.23846153846154,10,89.55,30.0
0.2,0.45,8,13,53.84615384615385,6,46.15384615384615,2.6703962277849325,130000,152590.0,22590.0,117.37692307692308,10,95.87,40.0
0.2,0.45,9,13,53.84615384615385,6,46.15384615384615,2.5363321634798504,130000,145090.0,15090.0,111.6076923076923,10,90.25,40.0
0.2,0.45,10,13,53.84615384615385,6,46.15384615384615,2.3940859049298213,130000,133950.0,3950.0,103.03846153846153,10,83.33,40.0
0.2,0.45,11,13,53.84615384615385,7,53.84615384615385,2.270067193981694,130000,151440.0,21440.0,116.49230769230769,10,104.1,50.0
0.2,0.45,12,13,53.84615384615385,7,53.84615384615385,2.1521873556529902,130000,146590.0,16590.0,112.76153846153846,10,101.59,50.0
0.2,0.45,13,13,53.84615384615385,7,53.84615384615385,2.057436929489147,130000,140580.0,10580.0,108.13846153846154,10,96.52,50.0
0.2,0.45,14,13,53.84615384615385,7,53.84615384615385,1.9865028398239615,130000,130940.0,940.0,100.72307692307692,10,89.22,50.0
0.2,0.45,15,13,53.84615384615385,7,53.84615384615385,1.9229697943434199,130000,129680.0,-320.0,99.75384615384615,10,87.96,50.0
0.2,0.45,16,13,53.84615384615385,7,53.84615384615385,1.8741664408357173,130000,125870.0,-4130.0,96.82307692307693,10,84.15,50.0
0.2,0.45,17,13,53.84615384615385,7,53.84615384615385,1.8407903714610083,130000,123670.0,-6330.0,95.13076923076923,10,82.89,50.0
0.2,0.45,18,13,53.84615384615385,7,53.84615384615385,1.8102205430137224,130000,121160.0,-8840.0,93.2,10,80.38,50.0
0.2,0.45,19,13,53.84615384615385,7,53.84615384615385,1.7726745100652994,130000,119900.0,-10100.0,92.23076923076923,10,79.12,50.0
0.2,0.45,20,13,53.84615384615385,7,53.84615384615385,1.7358395412472447,130000,118640.0,-11360.0,91.26153846153846,10,77.86,50.0
0.22,0.15,2,217,38.24884792626728,21,9.67741935483871,10.691676719861885,2170000,1745840.0,-424160.0,80.45345622119815,176,74.08125,9.090909090909092
0.22,0.15,3,217,38.24884792626728,27,12.442396313364055,7.5549151211452985,2170000,1704320.0,-465680.0,78.54009216589861,176,75.77102272727272,11.363636363636363
0.22,0.15,4,217,38.24884792626728,31,14.285714285714285,6.05860040920946,2170000,1604960.0,-565040.0,73.96129032258065,176,71.53465909090909,13.068181818181818
0.22,0.15,5,217,38.24884792626728,38,17.51152073732719,4.98804076103223,2170000,1651900.0,-518100.0,76.12442396313364,176,72.73011363636364,15.909090909090908
0.22,0.15,6,217,38.24884792626728,43,19.81566820276498,4.351211455444855,2170000,1610490.0,-559510.0,74.21612903225807,176,68.37840909090909,17.613636363636363
0.22,0.15,7,217,38.24884792626728,46,21.19815668202765,3.9326351380517526,2170000,1594420.0,-575580.0,73.47557603686636,176,68.14943181818182,19.318181818181817
0.22,0.15,8,217,38.24884792626728,55,25.34562211981567,3.632386040593217,2170000,1692480.0,-477520.0,77.99447004608295,176,70.12102272727273,22.727272727272727
0.22,0.15,9,217,38.24884792626728,59,27.188940092165897,3.3950080840915287,2170000,1773520.0,-396480.0,81.72903225806452,176,74.62159090909091,24.431818181818183
0.22,0.15,10,217,38.24884792626728,63,29.03225806451613,3.1958851219515525,2170000,1789270.0,-380730.0,82.45483870967742,176,76.45568181818182,26.704545454545453
0.22,0.15,11,217,38.24884792626728,66,30.414746543778804,3.0227188596868886,2170000,1783530.0,-386470.0,82.19032258064516,176,76.22954545454546,27.84090909090909
0.22,0.15,12,217,38.24884792626728,69,31.797235023041477,2.8837060805449424,2170000,1815690.0,-354310.0,83.67235023041475,176,78.83636363636364,29.545454545454547
0.22,0.15,13,217,38.24884792626728,73,33.6405529953917,2.7823845399345544,2170000,1888420.0,-281580.0,87.02396313364055,176,81.63125,31.25
0.22,0.15,14,217,38.24884792626728,74,34.10138248847927,2.695129026909069,2170000,1819720.0,-350280.0,83.85806451612903,176,78.35625,31.25
0.22,0.15,15,217,38.24884792626728,76,35.02304147465438,2.6189913309004216,2170000,1822220.0,-347780.0,83.97327188940092,176,79.40454545454546,32.38636363636363
0.22,0.15,16,217,38.24884792626728,78,35.944700460829495,2.554632151254212,2170000,1828470.0,-341530.0,84.26129032258065,176,78.99090909090908,32.95454545454545
0.22,0.15,17,217,38.24884792626728,80,36.86635944700461,2.5020418465098797,2170000,1827990.0,-342010.0,84.23917050691244,176,79.14090909090909,34.090909090909086
0.22,0.15,18,217,38.24884792626728,80,36.86635944700461,2.453184726217894,2170000,1773050.0,-396950.0,81.7073732718894,176,76.375,34.090909090909086
0.22,0.15,19,217,38.24884792626728,82,37.78801843317972,2.4181568911532203,2170000,1804790.0,-365210.0,83.17004608294931,176,77.65965909090909,34.659090909090914
0.22,0.15,20,217,38.24884792626728,83,38.24884792626728,2.3838094293172634,2170000,1805620.0,-364380.0,83.20829493087558,176,77.93636363636364,35.22727272727273
0.22,0.18,2,215,38.604651162790695,21,9.767441860465116,10.670702308747533,2150000,1745840.0,-404160.0,81.20186046511628,174,74.93275862068965,9.195402298850574
0.22,0.18,3,215,38.604651162790695,27,12.558139534883722,7.52392026419015,2150000,1704320.0,-445680.0,79.2706976744186,174,76.6419540229885,11.494252873563218
0.22,0.18,4,215,38.604651162790695,31,14.418604651162791,6.031217760370954,2150000,1604960.0,-545040.0,74.6493023255814,174,72.35689655172413,13.218390804597702
0.22,0.18,5,215,38.604651162790695,38,17.674418604651162,4.971633573329649,2150000,1651900.0,-498100.0,76.83255813953488,174,73.566091954023,16.091954022988507
0.22,0.18,6,215,38.604651162790695,43,20.0,4.340030572007983,2150000,1610490.0,-539510.0,74.90651162790698,174,69.16436781609195,17.81609195402299
0.22,0.18,7,215,38.604651162790695,46,21.3953488372093,3.919833731926,2150000,1594420.0,-555580.0,74.15906976744186,174,68.93275862068965,19.54022988505747
0.22,0.18,8,215,38.604651162790695,55,25.581395348837212,3.618044686746609,2150000,1692480.0,-457520.0,78.72,174,70.92701149425288,22.988505747126435
0.22,0.18,9,215,38.604651162790695,59,27.44186046511628,3.3801045300028436,2150000,1773520.0,-376480.0,82.48930232558139,174,75.47931034482758,24.71264367816092
0.22,0.18,10,215,38.604651162790695,63,29.30232558139535,3.1801952054896225,2150000,1789270.0,-360730.0,83.22186046511628,174,77.3344827586207,27.011494252873565
0.22,0.18,11,215,38.604651162790695,66,30.697674418604652,3.008302792455838,2150000,1783530.0,-366470.0,82.95488372093023,174,77.10574712643678,28.160919540229884
0.22,0.18,12,215,38.604651162790695,69,32.093023255813954,2.869703142093135,2150000,1815690.0,-334310.0,84.4506976744186,174,79.74252873563218,29.88505747126437
0.22,0.18,13,215,38.604651162790695,73,33.95348837209302,2.769246233391899,2150000,1888420.0,-261580.0,87.83348837209303,174,82.56954022988506,31.60919540229885
0.22,0.18,14,215,38.604651162790695,74,34.418604651162795,2.6819791249199314,2150000,1819720.0,-330280.0,84.63813953488372,174,79.25689655172414,31.60919540229885
0.22,0.18,15,215,38.604651162790695,76,35.348837209302324,2.6055964944922696,2150000,1822220.0,-327780.0,84.75441860465116,174,80.31724137931035,32.758620689655174
0.22,0.18,16,215,38.604651162790695,78,36.27906976744186,2.5414151866065193,2150000,1828470.0,-321530.0,85.04511627906977,174,79.89885057471264,33.33333333333333
0.22,0.18,17,215,38.604651162790695,80,37.2093023255814,2.48871569569297,2150000,1827990.0,-322010.0,85.02279069767442,174,80.05057471264368,34.48275862068966
0.22,0.18,18,215,38.604651162790695,80,37.2093023255814,2.4400795071205885,2150000,1773050.0,-376950.0,82.46744186046512,174,77.25287356321839,34.48275862068966
0.22,0.18,19,215,38.604651162790695,82,38.139534883720934,2.405048810900433,2150000,1804790.0,-345210.0,83.94372093023256,174,78.55229885057472,35.05747126436782
0.22,0.18,20,215,38.604651162790695,83,38.604651162790695,2.370742448470265,2150000,1805620.0,-344380.0,83.98232558139534,174,78.83218390804598,35.63218390804598
0.22,0.2,2,209,38.75598086124402,21,10.047846889952153,10.538341666029051,2090000,1745840.0,-344160.0,83.53301435406699,170,76.69588235294118,9.411764705882353
0.22,0.2,3,209,38.75598086124402,26,12.440191387559809,7.4067490133379374,2090000,1651740.0,-438260.0,79.03062200956938,170,75.35235294117648,11.176470588235295
0.22,0.2,4,209,38.75598086124402,30,14.354066985645932,5.938473049171274,2090000,1566720.0,-523280.0,74.96267942583732,170,71.81,12.941176470588237
0.22,0.2,5,209,38.75598086124402,36,17.22488038277512,4.900053234653491,2090000,1537380.0,-552620.0,73.55885167464115,170,68.56058823529412,15.294117647058824
0.22,0.2,6,209,38.75598086124402,41,19.617224880382775,4.272134108369767,2090000,1512330.0,-577670.0,72.3602870813397,170,65.01764705882353,17.058823529411764
0.22,0.2,7,209,38.75598086124402,44,21.052631578947366,3.857927450307214,2090000,1498650.0,-591350.0,71.70574162679426,170,64.92117647058824,18.823529411764707
0.22,0.2,8,209,38.75598086124402,53,25.358851674641148,3.557813007462813,2090000,1602500.0,-487500.0,76.67464114832536,170,67.30294117647058,22.35294117647059
0.22,0.2,9,209,38.75598086124402,57,27.27272727272727,3.3192284984254834,2090000,1685930.0,-404070.0,80.6665071770335,170,72.1029411764706,24.11764705882353
0.22,0.2,10,209,38.75598086124402,61,29.1866028708134,3.1227587908404772,2090000,1707470.0,-382530.0,81.69712918660287,170,74.34235294117647,26.47058823529412
0.22,0.2,11,209,38.75598086124402,64,30.62200956937799,2.9562802707469378,2090000,1701730.0,-388270.0,81.4224880382775,170,74.10823529411765,27.647058823529413
0.22,0.2,12,209,38.75598086124402,67,32.057416267942585,2.8215877886349343,2090000,1742070.0,-347930.0,83.35263157894737,170,77.28823529411764,29.411764705882355
0.22,0.2,13,209,38.75598086124402,71,33.97129186602871,2.7215314443001577,2090000,1814800.0,-275200.0,86.83253588516746,170,80.18176470588236,31.176470588235293
0.22,0.2,14,209,38.75598086124402,72,34.44976076555024,2.634356000392657,2090000,1748490.0,-341510.0,83.65980861244019,170,76.93176470588236,31.176470588235293
0.22,0.2,15,209,38.75598086124402,74,35.406698564593306,2.5631064830885393,2090000,1756780.0,-333220.0,84.05645933014354,170,78.35764705882353,32.35294117647059
0.22,0.2,16,209,38.75598086124402,76,36.36363636363637,2.5010118851219936,2090000,1763030.0,-326970.0,84.35550239234449,170,77.92941176470588,32.94117647058823
0.22,0.2,17,209,38.75598086124402,78,37.32057416267943,2.448466504344348,2090000,1762550.0,-327450.0,84.33253588516746,170,78.08470588235294,34.11764705882353
0.22,0.2,18,209,38.75598086124402,78,37.32057416267943,2.400709695105834,2090000,1707610.0,-382390.0,81.70382775119617,170,75.22117647058823,34.11764705882353
0.22,0.2,19,209,38.75598086124402,80,38.27751196172249,2.3667550112148965,2090000,1739350.0,-350650.0,83.22248803827752,170,76.55117647058823,34.705882352941174
0.22,0.2,20,209,38.75598086124402,81,38.75598086124402,2.332839258586333,2090000,1740180.0,-349820.0,83.2622009569378,170,76.83764705882353,35.294117647058826
0.22,0.22,2,203,39.40886699507389,21,10.344827586206897,10.330083914164328,2030000,1745840.0,-284160.0,86.00197044334975,164,79.50182926829268,9.75609756097561
0.22,0.22,3,203,39.40886699507389,26,12.807881773399016,7.287784697203307,2030000,1651740.0,-378260.0,81.36650246305419,164,78.10914634146341,11.585365853658537
0.22,0.22,4,203,39.40886699507389,30,14.77832512315271,5.834278305715329,2030000,1566720.0,-463280.0,77.1783251231527,164,74.43719512195122,13.414634146341465
0.22,0.22,5,203,39.40886699507389,36,17.733990147783253,4.827418998777374,2030000,1537380.0,-492620.0,75.73300492610838,164,71.06890243902438,15.853658536585366
0.22,0.22,6,203,39.40886699507389,41,20.19704433497537,4.205708457676576,2030000,1512330.0,-517670.0,74.49901477832512,164,67.39634146341463,17.682926829268293
0.22,0.22,7,203,39.40886699507389,43,21.182266009852217,3.806721906809122,2030000,1471350.0,-558650.0,72.48029556650246,164,65.63170731707316,18.902439024390244
0.22,0.22,8,203,39.40886699507389,52,25.615763546798032,3.505674939216441,2030000,1575200.0,-454800.0,77.5960591133005,164,68.10060975609755,22.5609756097561
0.22,0.22,9,203,39.40886699507389,56,27.586206896551722,3.270564557508904,2030000,1659680.0,-370320.0,81.7576354679803,164,73.14024390243902,24.390243902439025
0.22,0.22,10,203,39.40886699507389,60,29.55665024630542,3.075626581751633,2030000,1681220.0,-348780.0,82.81871921182265,164,75.46158536585367,26.82926829268293
0.22,0.22,11,203,39.40886699507389,63,31.03448275862069,2.908619718678475,2030000,1677580.0,-352420.0,82.63940886699507,164,75.34695121951219,28.04878048780488
0.22,0.22,12,203,39.40886699507389,66,32.51231527093596,2.776965793438932,2030000,1717920.0,-312080.0,84.62660098522167,164,78.64329268292683,29.878048780487802
0.22,0.22,13,203,39.40886699507389,70,34.48275862068966,2.680428946009957,2030000,1791700.0,-238300.0,88.26108374384236,164,81.70670731707317,31.70731707317073
0.22,0.22,14,203,39.40886699507389,71,34.97536945812808,2.595191984666369,2030000,1725390.0,-304610.0,84.99458128078818,164,78.33780487804879,31.70731707317073
0.22,0.22,15,203,39.40886699507389,73,35.960591133004925,2.5252881769988225,2030000,1735780.0,-294220.0,85.5064039408867,164,79.94390243902438,32.926829268292686
0.22,0.22,16,203,39.40886699507389,75,36.94581280788177,2.464507462596305,2030000,1744130.0,-285870.0,85.91773399014778,164,79.6280487804878,33.53658536585366
0.22,0.22,17,203,39.40886699507389,77,37.93103448275862,2.4116121897386167,2030000,1743650.0,-286350.0,85.89408866995073,164,79.7890243902439,34.756097560975604
0.22,0.22,18,203,39.40886699507389,77,37.93103448275862,2.363778924783435,2030000,1688710.0,-341290.0,83.18768472906405,164,76.82073170731708,34.756097560975604
0.22,0.22,19,203,39.40886699507389,79,38.91625615763547,2.330525980269788,2030000,1721500.0,-308500.0,84.80295566502463,164,78.26341463414634,35.36585365853659
0.22,0.22,20,203,39.40886699507389,80,39.40886699507389,2.2969303256914753,2030000,1722330.0,-307670.0,84.84384236453202,164,78.56036585365854,35.97560975609756
0.22,0.25,2,179,41.340782122905026,20,11.1731843575419,10.317806256518566,1790000,1665280.0,-124720.0,93.03240223463688,145,84.36344827586207,10.344827586206897
0.22,0.25,3,179,41.340782122905026,25,13.966480446927374,7.212356064006371,1790000,1577540.0,-212460.0,88.13072625698324,145,83.22689655172414,12.413793103448276
0.22,0.25,4,179,41.340782122905026,29,16.201117318435752,5.742519716655311,1790000,1496760.0,-293240.0,83.61787709497207,145,79.36620689655173,14.482758620689657
0.22,0.25,5,179,41.340782122905026,33,18.435754189944134,4.738717659912957,1790000,1423330.0,-366670.0,79.51564245810056,145,75.45172413793104,16.551724137931036
0.22,0.25,6,179,41.340782122905026,38,21.22905027932961,4.11100173025654,1790000,1421380.0,-368620.0,79.40670391061452,145,72.23862068965518,18.620689655172416
0.22,0.25,7,179,41.340782122905026,40,22.3463687150838,3.7179013351744095,1790000,1385560.0,-404440.0,77.40558659217876,145,70.59862068965518,20.0
0.22,0.25,8,179,41.340782122905026,49,27.37430167597765,3.420364373592343,1790000,1495490.0,-294510.0,83.54692737430167,145,73.8103448275862,24.137931034482758
0.22,0.25,9,179,41.340782122905026,53,29.608938547486037,3.1971646854595344,1790000,1581810.0,-208190.0,88.36927374301676,145,79.63724137931034,26.20689655172414
0.22,0.25,10,179,41.340782122905026,57,31.843575418994412,3.0017339326934303,1790000,1603350.0,-186650.0,89.57262569832402,145,82.26275862068965,28.965517241379313
0.22,0.25,11,179,41.340782122905026,59,32.960893854748605,2.8447334242196844,1790000,1581130.0,-208870.0,88.33128491620111,145,82.34275862068965,30.344827586206897
0.22,0.25,12,179,41.340782122905026,62,34.63687150837989,2.7153903105125496,1790000,1625140.0,-164860.0,90.78994413407821,145,86.21724137931035,32.41379310344827
0.22,0.25,13,179,41.340782122905026,65,36.312849162011176,2.621605878297735,1790000,1651410.0,-138590.0,92.25754189944134,145,86.29862068965517,33.793103448275865
0.22,0.25,14,179,41.340782122905026,66,36.87150837988827,2.537161494046489,1790000,1587220.0,-202780.0,88.67150837988827,145,82.63448275862069,33.793103448275865
0.22,0.25,15,179,41.340782122905026,68,37.988826815642454,2.4668248841332847,1790000,1604810.0,-185190.0,89.65418994413407,145,84.51448275862069,35.172413793103445
0.22,0.25,16,179,41.340782122905026,70,39.10614525139665,2.406469131646329,1790000,1613160.0,-176840.0,90.12067039106145,145,84.15724137931035,35.86206896551724
0.22,0.25,17,179,41.340782122905026,71,39.66480446927375,2.3541508157981452,1790000,1602010.0,-187990.0,89.4977653631285,145,83.60344827586206,36.55172413793103
0.22,0.25,18,179,41.340782122905026,71,39.66480446927375,2.3053812683880834,1790000,1547070.0,-242930.0,86.42849162011173,145,80.24620689655173,36.55172413793103
0.22,0.25,19,179,41.340782122905026,73,40.78212290502793,2.27314075598031,1790000,1581980.0,-208020.0,88.37877094972067,145,82.02413793103449,37.24137931034483
0.22,0.25,20,179,41.340782122905026,74,41.340782122905026,2.2397501685311902,1790000,1582810.0,-207190.0,88.42513966480448,145,82.36,37.93103448275862
0.22,0.28,2,132,41.66666666666667,16,12.121212121212121,9.744093887824139,1320000,1307180.0,-12820.0,99.02878787878788,103,83.99708737864077,10.679611650485436
0.22,0.28,3,132,41.66666666666667,20,15.151515151515152,6.821042206056377,1320000,1237070.0,-82930.0,93.71742424242424,103,84.10873786407767,12.62135922330097
0.22,0.28,4,132,41.66666666666667,23,17.424242424242426,5.463087325576689,1320000,1111280.0,-208720.0,84.18787878787879,103,74.30388349514563,14.563106796116504
0.22,0.28,5,132,41.66666666666667,26,19.696969696969695,4.513599852089852,1320000,1046830.0,-273170.0,79.30530303030304,103,69.66504854368932,16.50485436893204
0.22,0.28,6,132,41.66666666666667,30,22.727272727272727,3.888607614285901,1320000,1039760.0,-280240.0,78.76969696969697,103,69.57281553398059,19.41747572815534
0.22,0.28,7,132,41.66666666666667,31,23.484848484848484,3.533700797186419,1320000,1005200.0,-314800.0,76.15151515151516,103,67.38640776699029,20.388349514563107
0.22,0.28,8,132,41.66666666666667,38,28.78787878787879,3.279029928963237,1320000,1113270.0,-206730.0,84.33863636363637,103,73.02427184466019,25.24271844660194
0.22,0.28,9,132,41.66666666666667,40,30.303030303030305,3.0761325603935807,1320000,1140180.0,-179820.0,86.37727272727273,103,78.23009708737864,27.184466019417474
0.22,0.28,10,132,41.66666666666667,42,31.818181818181817,2.8985904642777496,1320000,1129480.0,-190520.0,85.56666666666666,103,78.79611650485437,29.126213592233007
0.22,0.28,11,132,41.66666666666667,44,33.33333333333333,2.7423246347300454,1320000,1119370.0,-200630.0,84.80075757575757,103,79.5368932038835,31.06796116504854
0.22,0.28,12,132,41.66666666666667,45,34.090909090909086,2.61571539316223,1320000,1097360.0,-222640.0,83.13333333333334,103,78.08349514563106,32.038834951456316
0.22,0.28,13,132,41.66666666666667,47,35.60606060606061,2.5231727767761107,1320000,1127810.0,-192190.0,85.44015151515151,103,78.60388349514564,33.00970873786408
0.22,0.28,14,132,41.66666666666667,48,36.36363636363637,2.4403019151419123,1320000,1081360.0,-238640.0,81.92121212121212,103,74.9504854368932,33.00970873786408
0.22,0.28,15,132,41.66666666666667,50,37.878787878787875,2.373021964340053,1320000,1105930.0,-214070.0,83.78257575757576,103,77.77669902912622,34.95145631067961
0.22,0.28,16,132,41.66666666666667,51,38.63636363636363,2.314879428136175,1320000,1105940.0,-214060.0,83.78333333333333,103,78.29708737864078,35.92233009708738
