R,head_hits,exact3_hits,exact3_rate,second_top1,second_top2,second_top3,worst_month_second_top2,outer456_top2,boat2_top2,boat3_top2,boat4_top2,boat5_top2,boat6_top2,config,specialist_mix,gate_power,gate_floor,delta_top2_pp,delta_outer_pp,delta_exact3_pp
345,290,116,0.336231884057971,0.3793103448275862,0.6620689655172414,0.8689655172413793,0.5866666666666667,0.3793103448275862,0.8947368421052632,0.6404494382022472,0.5,0.34375,0.07692307692307693,ROLE_m0.80_g0.85_f0.12,0.8,0.85,0.12,-6.206896551724139,11.494252873563216,-5.797101449275366
345,290,117,0.3391304347826087,0.3793103448275862,0.6655172413793103,0.8689655172413793,0.6,0.367816091954023,0.8947368421052632,0.6629213483146067,0.5,0.3125,0.07692307692307693,ROLE_m0.80_g1.00_f0.03,0.8,1.0,0.03,-5.862068965517242,10.344827586206895,-5.507246376811597
345,290,117,0.3391304347826087,0.3793103448275862,0.6655172413793103,0.8689655172413793,0.6,0.367816091954023,0.8947368421052632,0.6629213483146067,0.5,0.3125,0.07692307692307693,ROLE_m0.80_g1.00_f0.08,0.8,1.0,0.08,-5.862068965517242,10.344827586206895,-5.507246376811597
345,290,117,0.3391304347826087,0.3793103448275862,0.6655172413793103,0.8689655172413793,0.6,0.367816091954023,0.8947368421052632,0.6629213483146067,0.5,0.3125,0.07692307692307693,ROLE_m0.80_g1.00_f0.12,0.8,1.0,0.12,-5.862068965517242,10.344827586206895,-5.507246376811597
345,290,118,0.34202898550724636,0.3793103448275862,0.6689655172413793,0.8689655172413793,0.6,0.367816091954023,0.8947368421052632,0.6741573033707865,0.5238095238095238,0.28125,0.07692307692307693,ROLE_m0.80_g1.20_f0.03,0.8,1.2,0.03,-5.517241379310345,10.344827586206895,-5.21739130434783
345,290,118,0.34202898550724636,0.3793103448275862,0.6689655172413793,0.8689655172413793,0.6,0.367816091954023,0.8947368421052632,0.6741573033707865,0.5238095238095238,0.28125,0.07692307692307693,ROLE_m0.80_g1.20_f0.08,0.8,1.2,0.08,-5.517241379310345,10.344827586206895,-5.21739130434783
345,290,118,0.34202898550724636,0.3793103448275862,0.6689655172413793,0.8689655172413793,0.6,0.367816091954023,0.8947368421052632,0.6741573033707865,0.5238095238095238,0.28125,0.07692307692307693,ROLE_m0.80_g1.20_f0.12,0.8,1.2,0.12,-5.517241379310345,10.344827586206895,-5.21739130434783
345,290,118,0.34202898550724636,0.38275862068965516,0.6758620689655173,0.8724137931034482,0.6,0.3793103448275862,0.8947368421052632,0.6853932584269663,0.5238095238095238,0.3125,0.07692307692307693,ROLE_m0.80_g1.50_f0.03,0.8,1.5,0.03,-4.82758620689655,11.494252873563216,-5.21739130434783
345,290,118,0.34202898550724636,0.38275862068965516,0.6758620689655173,0.8724137931034482,0.6,0.3793103448275862,0.8947368421052632,0.6853932584269663,0.5238095238095238,0.3125,0.07692307692307693,ROLE_m0.80_g1.50_f0.08,0.8,1.5,0.08,-4.82758620689655,11.494252873563216,-5.21739130434783
345,290,118,0.34202898550724636,0.38275862068965516,0.6758620689655173,0.8724137931034482,0.6,0.3793103448275862,0.8947368421052632,0.6853932584269663,0.5238095238095238,0.3125,0.07692307692307693,ROLE_m0.80_g1.50_f0.12,0.8,1.5,0.12,-4.82758620689655,11.494252873563216,-5.21739130434783
345,290,108,0.3130434782608696,0.39655172413793105,0.6551724137931034,0.8620689655172413,0.6,0.47126436781609193,0.8596491228070176,0.5730337078651685,0.5952380952380952,0.46875,0.07692307692307693,ROLE_m1.00_g0.65_f0.03,1.0,0.65,0.03,-6.896551724137934,20.68965517241379,-8.115942028985506
345,290,108,0.3130434782608696,0.39655172413793105,0.6551724137931034,0.8620689655172413,0.6,0.47126436781609193,0.8596491228070176,0.5730337078651685,0.5952380952380952,0.46875,0.07692307692307693,ROLE_m1.00_g0.65_f0.08,1.0,0.65,0.08,-6.896551724137934,20.68965517241379,-8.115942028985506
345,290,108,0.3130434782608696,0.39655172413793105,0.6551724137931034,0.8620689655172413,0.6,0.47126436781609193,0.8596491228070176,0.5730337078651685,0.5952380952380952,0.46875,0.07692307692307693,ROLE_m1.00_g0.65_f0.12,1.0,0.65,0.12,-6.896551724137934,20.68965517241379,-8.115942028985506
345,290,109,0.3159420289855073,0.38620689655172413,0.6620689655172414,0.8655172413793103,0.5866666666666667,0.45977011494252873,0.8596491228070176,0.6067415730337079,0.5714285714285714,0.46875,0.07692307692307693,ROLE_m1.00_g0.85_f0.03,1.0,0.85,0.03,-6.206896551724139,19.54022988505747,-7.826086956521738
