date,month,race_code,PRE,POST,head4,train_head4,old_rank,v258_rank,old_order,v258_order,old_hit_n2,old_ret_n2,old_comp_n2,old_hit_n3,old_ret_n3,old_comp_n3,old_hit_n5,old_ret_n5,old_comp_n5,old_hit_n10,old_ret_n10,old_comp_n10,old_var10_n,old_var10_hit,old_var10_ret,old_var10_comp,v258_hit_n2,v258_ret_n2,v258_comp_n2,v258_hit_n3,v258_ret_n3,v258_comp_n3,v258_hit_n5,v258_ret_n5,v258_comp_n5,v258_hit_n10,v258_ret_n10,v258_comp_n10,v258_var10_n,v258_var10_hit,v258_var10_ret,v258_var10_comp
2026-05-02,2026-05,202605020211,0.1644551297440799,0.2325015736151611,1,143,2,10,4-1-5 4-5-1 4-5-6 4-1-6 4-6-5 4-6-1 4-2-5 4-5-2 4-1-2 4-2-1 4-2-6 4-6-2 4-5-3 4-1-3 4-3-5 4-3-1 4-3-6 4-6-3 4-2-3 4-3-2,4-1-6 4-5-6 4-1-5 4-1-2 4-2-6 4-1-3 4-5-2 4-2-5 4-6-5 4-5-1 4-3-6 4-5-3 4-3-5 4-6-2 4-2-1 4-2-3 4-6-1 4-3-2 4-6-3 4-3-1,1.0,94500.0,9.485639686684074,1.0,71400.0,7.246597059339489,1.0,56700.0,5.6623388897804325,1.0,35700.0,3.597558477079939,2.0,1.0,94500.0,9.485639686684074,0.0,0.0,17.04072463768116,0.0,0.0,8.584691771716514,0.0,0.0,6.3882602862452895,1.0,37800.0,3.7542303666091366,3.0,0.0,0.0,8.584691771716514
2026-05-02,2026-05,202605020908,0.1443447007521366,0.1643908424685982,0,143,0,0,4-2-5 4-5-2 4-2-1 4-2-6 4-1-2 4-6-2 4-2-3 4-5-1 4-1-5 4-3-2 4-5-6 4-6-5 4-6-1 4-1-6 4-3-5 4-5-3 4-3-1 4-1-3 4-3-6 4-6-3,4-2-1 4-2-5 4-5-1 4-1-5 4-2-6 4-2-3 4-5-6 4-1-2 4-1-6 4-5-2 4-1-3 4-6-1 4-3-1 4-6-5 4-5-3 4-3-5 4-6-2 4-3-2 4-3-6 4-6-3,0.0,0.0,9.885678391959798,0.0,0.0,7.1849790652622225,0.0,0.0,4.598674511725055,0.0,0.0,3.2716566081379908,2.0,0.0,0.0,9.885678391959798,0.0,0.0,10.791255605381167,0.0,0.0,8.297186940257296,0.0,0.0,5.352711025902239,0.0,0.0,3.0254681775239316,2.0,0.0,0.0,10.791255605381167
2026-05-02,2026-05,202605021004,0.3170418576456461,0.242679099962364,0,143,0,0,4-6-1 4-1-6 4-3-1 4-1-3 4-1-2 4-2-1 4-6-3 4-5-1 4-3-6 4-1-5 4-6-2 4-2-6 4-6-5 4-5-6 4-3-2 4-2-3 4-5-3 4-3-5 4-5-2 4-2-5,4-1-2 4-1-6 4-6-2 4-6-1 4-1-5 4-6-5 4-5-6 4-5-2 4-1-3 4-2-6 4-5-1 4-2-1 4-6-3 4-2-5 4-3-6 4-3-2 4-3-1 4-3-5 4-2-3 4-5-3,0.0,0.0,5.699612403100775,0.0,0.0,5.50806962133799,0.0,0.0,3.742251976633496,0.0,0.0,2.77174417115624,2.0,0.0,0.0,5.699612403100775,0.0,0.0,5.412393162393163,0.0,0.0,4.705020380785305,0.0,0.0,3.244423301576278,0.0,0.0,2.450391925837122,2.0,0.0,0.0,5.412393162393163
2026-05-02,2026-05,202605021103,0.2812834816896395,0.258604833592198,1,143,1,1,4-1-5 4-5-1 4-5-2 4-2-5 4-1-2 4-2-1 4-5-6 4-1-6 4-6-5 4-6-1 4-2-6 4-6-2 4-3-5 4-3-1 4-5-3 4-1-3 4-3-2 4-2-3 4-3-6 4-6-3,4-1-5 4-1-2 4-2-5 4-3-5 4-2-1 4-5-2 4-5-1 4-1-6 4-1-3 4-5-6 4-3-2 4-3-1 4-2-6 4-2-3 4-6-5 4-5-3 4-3-6 4-6-2 4-6-1 4-6-3,1.0,62160.0,6.268235294117647,1.0,48840.0,4.9118953823660805,1.0,35520.0,3.5242861182213647,1.0,27750.0,2.8277155862962533,2.0,1.0,62160.0,6.268235294117647,1.0,69930.0,6.9929999999999986,1.0,58830.0,5.873780697136841,1.0,48840.0,4.929425715255548,1.0,26640.0,2.6829824711077346,2.0,1.0,69930.0,6.9929999999999986
2026-05-02,2026-05,202605021104,0.0882640620349136,0.0991108404899883,0,143,0,0,4-6-5 4-2-5 4-5-2 4-5-6 4-6-2 4-1-5 4-5-1 4-2-6 4-3-5 4-5-3 4-1-2 4-6-1 4-2-1 4-1-6 4-3-2 4-6-3 4-2-3 4-3-6 4-1-3 4-3-1,4-6-5 4-1-5 4-2-5 4-5-6 4-1-6 4-1-2 4-6-1 4-6-2 4-3-5 4-5-1 4-5-2 4-2-6 4-2-1 4-1-3 4-6-3 4-3-6 4-5-3 4-3-1 4-2-3 4-3-2,0.0,0.0,25.836003770028277,0.0,0.0,18.707345306086296,0.0,0.0,10.160400166634435,0.0,0.0,6.162411558821997,5.0,0.0,0.0,10.160400166634435,0.0,0.0,22.49722222222222,0.0,0.0,16.478890173410402,0.0,0.0,8.941350541490088,0.0,0.0,6.030176186572532,4.0,0.0,0.0,10.359903865140275
2026-05-02,2026-05,202605021911,0.1453653470779662,0.1847519165613305,0,143,0,0,4-1-5 4-5-1 4-6-5 4-5-6 4-2-5 4-5-2 4-3-5 4-5-3 4-1-6 4-6-1 4-1-2 4-1-3 4-2-1 4-3-1 4-2-6 4-6-2 4-6-3 4-3-6 4-2-3 4-3-2,4-1-5 4-5-6 4-1-2 4-1-6 4-6-5 4-5-1 4-2-5 4-1-3 4-5-2 4-3-5 4-5-3 4-6-1 4-2-1 4-2-6 4-6-2 4-2-3 4-3-1 4-3-6 4-3-2 4-6-3,0.0,0.0,5.689655172413793,0.0,0.0,5.308759686777295,0.0,0.0,3.7601792315419575,0.0,0.0,2.8673494755239726,2.0,0.0,0.0,5.689655172413793,0.0,0.0,7.191724137931035,0.0,0.0,6.3208806521284755,0.0,0.0,5.295651970131745,0.0,0.0,2.794864166541244,2.0,0.0,0.0,7.191724137931035
2026-05-02,2026-05,202605022205,0.0962674859321034,0.0951890972813888,0,143,0,0,4-2-1 4-1-2 4-2-6 4-6-2 4-1-6 4-6-1 4-2-3 4-1-3 4-3-2 4-3-1 4-5-2 4-2-5 4-5-1 4-1-5 4-6-3 4-3-6 4-5-6 4-6-5 4-5-3 4-3-5,4-1-6 4-1-2 4-1-3 4-2-6 4-1-5 4-2-1 4-6-1 4-2-3 4-2-5 4-6-2 4-5-6 4-6-5 4-5-1 4-6-3 4-3-1 4-3-6 4-5-2 4-3-2 4-3-5 4-5-3,0.0,0.0,11.211814345991561,0.0,0.0,8.24790481117434,0.0,0.0,4.78977839041459,0.0,0.0,3.621248708778407,2.0,0.0,0.0,11.211814345991561,0.0,0.0,8.736,0.0,0.0,7.736239782016349,0.0,0.0,5.876731900676274,0.0,0.0,3.6110724343192206,2.0,0.0,0.0,8.736
2026-05-02,2026-05,202605022307,0.3101197139554035,0.3734344459413318,0,143,0,0,4-2-1 4-1-2 4-3-1 4-1-3 4-3-2 4-2-3 4-5-1 4-5-2 4-1-5 4-2-5 4-1-6 4-2-6 4-6-1 4-6-2 4-5-3 4-3-5 4-3-6 4-6-3 4-5-6 4-6-5,4-5-1 4-1-2 4-3-1 4-2-1 4-1-3 4-5-2 4-3-2 4-2-3 4-5-6 4-1-6 4-5-3 4-6-1 4-1-5 4-2-6 4-3-6 4-2-5 4-3-5 4-6-2 4-6-3 4-6-5,0.0,0.0,3.5517857142857143,0.0,0.0,3.3539060530517353,0.0,0.0,2.6737520228237774,0.0,0.0,2.2040887061639522,2.0,0.0,0.0,3.5517857142857143,0.0,0.0,4.869823008849557,0.0,0.0,4.505365645344892,0.0,0.0,2.70036189123966,0.0,0.0,1.9855469480372039,2.0,0.0,0.0,4.869823008849557
2026-05-03,2026-05,202605030104,0.1920775381684935,0.184438983643382,0,143,0,0,4-6-1 4-1-6 4-6-2 4-2-6 4-5-6 4-6-5 4-6-3 4-3-6 4-2-1 4-1-2 4-5-1 4-1-5 4-5-2 4-2-5 4-3-1 4-1-3 4-3-2 4-2-3 4-5-3 4-3-5,4-6-1 4-6-2 4-1-6 4-1-2 4-5-6 4-5-1 4-6-5 4-2-1 4-2-6 4-5-2 4-3-1 4-1-5 4-3-6 4-3-2 4-6-3 4-2-5 4-1-3 4-3-5 4-2-3 4-5-3,0.0,0.0,6.849097472924187,0.0,0.0,4.555102040816327,0.0,0.0,3.527300430354234,0.0,0.0,2.6312079279636564,2.0,0.0,0.0,6.849097472924187,0.0,0.0,6.486153846153846,0.0,0.0,4.555102040816327,0.0,0.0,3.6048803881955327,0.0,0.0,2.5319742749833027,2.0,0.0,0.0,6.486153846153846
2026-05-03,2026-05,202605030105,0.3804280498524273,0.3744645238539404,0,143,0,0,4-5-2 4-2-5 4-5-1 4-5-6 4-1-5 4-6-5 4-5-3 4-3-5 4-2-1 4-2-6 4-1-2 4-6-2 4-2-3 4-3-2 4-6-1 4-1-6 4-3-1 4-3-6 4-1-3 4-6-3,4-5-1 4-5-6 4-5-2 4-2-1 4-3-1 4-5-3 4-1-2 4-2-5 4-2-6 4-6-1 4-1-5 4-1-6 4-3-5 4-3-2 4-3-6 4-2-3 4-1-3 4-6-5 4-6-2 4-6-3,0.0,0.0,6.595289855072465,0.0,0.0,3.9898934438681395,0.0,0.0,2.518390832351469,0.0,0.0,2.018579942662413,2.0,0.0,0.0,6.595289855072465,0.0,0.0,6.250566037735849,0.0,0.0,3.9725318488855645,0.0,0.0,3.38269003956565,0.0,0.0,2.151160784306733,2.0,0.0,0.0,6.250566037735849
2026-05-03,2026-05,202605030608,0.2680985643867173,0.2563048985518256,0,143,0,0,4-1-6 4-1-5 4-1-2 4-6-1 4-2-1 4-5-1 4-1-3 4-3-1 4-6-5 4-2-6 4-5-6 4-6-2 4-2-5 4-5-2 4-3-6 4-6-3 4-3-5 4-3-2 4-2-3 4-5-3,4-1-5 4-1-2 4-1-6 4-5-6 4-6-5 4-2-5 4-1-3 4-5-2 4-2-6 4-5-1 4-6-2 4-6-1 4-2-1 4-3-5 4-5-3 4-2-3 4-3-6 4-3-2 4-6-3 4-3-1,0.0,0.0,3.897435897435898,0.0,0.0,3.130164486465484,0.0,0.0,2.3511994175969213,0.0,0.0,1.6802692217455466,2.0,0.0,0.0,3.897435897435898,0.0,0.0,5.322175732217573,0.0,0.0,3.130164486465484,0.0,0.0,2.2192422004043353,0.0,0.0,1.6783340282264705,2.0,0.0,0.0,5.322175732217573
2026-05-03,2026-05,202605030708,0.3305823420060407,0.3164063281071729,0,143,0,0,4-1-6 4-6-1 4-1-5 4-5-1 4-1-3 4-3-1 4-1-2 4-5-6 4-6-5 4-3-6 4-2-1 4-6-3 4-2-6 4-6-2 4-3-5 4-5-3 4-2-5 4-5-2 4-3-2 4-2-3,4-1-6 4-1-5 4-1-2 4-1-3 4-6-5 4-5-6 4-6-1 4-3-5 4-3-6 4-2-5 4-2-6 4-6-2 4-5-1 4-3-1 4-6-3 4-5-2 4-2-1 4-3-2 4-2-3 4-5-3,0.0,0.0,7.861964735516373,0.0,0.0,5.134465587764539,0.0,0.0,3.6560744515040495,0.0,0.0,2.729034078116756,2.0,0.0,0.0,7.861964735516373,0.0,0.0,6.24375,0.0,0.0,4.919719804712376,0.0,0.0,3.7232047297195665,0.0,0.0,3.0073695191428875,2.0,0.0,0.0,6.24375
2026-05-03,2026-05,202605030805,0.2581629774000042,0.2528342162719853,1,143,1,6,4-6-2 4-2-6 4-6-5 4-5-6 4-6-1 4-1-6 4-3-6 4-6-3 4-2-5 4-5-2 4-2-1 4-1-2 4-3-2 4-2-3 4-5-1 4-1-5 4-3-5 4-5-3 4-3-1 4-1-3,4-6-1 4-6-5 4-2-1 4-2-6 4-2-5 4-6-2 4-5-6 4-3-1 4-5-1 4-3-5 4-3-6 4-2-3 4-6-3 4-1-5 4-1-6 4-1-2 4-3-2 4-5-2 4-1-3 4-5-3,1.0,95360.0,9.537439613526569,1.0,67050.0,6.733187629848612,1.0,41720.0,4.230244465276606,1.0,31290.0,3.1508507358199926,2.0,1.0,95360.0,9.537439613526569,0.0,0.0,9.52219387755102,0.0,0.0,8.477850580150024,0.0,0.0,6.038249529277231,1.0,35760.0,3.5778110936450154,2.0,0.0,0.0,9.52219387755102
2026-05-03,2026-05,202605030811,0.0625384235511644,0.0605607900480887,0,143,0,0,4-2-1 4-1-2 4-2-5 4-5-2 4-1-5 4-2-3 4-3-2 4-2-6 4-5-1 4-6-2 4-3-1 4-1-3 4-1-6 4-6-1 4-3-5 4-6-5 4-5-3 4-5-6 4-3-6 4-6-3,4-1-2 4-1-5 4-2-5 4-1-6 4-2-1 4-1-3 4-2-6 4-2-3 4-3-5 4-5-1 4-5-6 4-3-1 4-5-2 4-3-2 4-6-5 4-6-1 4-3-6 4-6-2 4-5-3 4-6-3,0.0,0.0,8.817567567567567,0.0,0.0,7.4751510767866725,0.0,0.0,5.352121403769568,0.0,0.0,4.262695707554349,2.0,0.0,0.0,8.817567567567567,0.0,0.0,9.529550827423169,0.0,0.0,7.980633298790742,0.0,0.0,5.400154637993618,0.0,0.0,4.190714985849033,2.0,0.0,0.0,9.529550827423169
2026-05-03,2026-05,202605031208,0.1956384713266967,0.209505117385073,0,143,0,0,4-1-6 4-6-1 4-1-2 4-2-1 4-2-6 4-6-2 4-3-1 4-1-3 4-1-5 4-3-6 4-5-1 4-6-3 4-6-5 4-5-6 4-3-2 4-2-3 4-2-5 4-5-2 4-3-5 4-5-3,4-1-6 4-1-5 4-1-2 4-2-6 4-2-5 4-6-5 4-3-6 4-3-5 4-2-1 4-1-3 4-6-1 4-3-1 4-5-6 4-6-2 4-3-2 4-5-1 4-2-3 4-5-2 4-6-3 4-5-3,0.0,0.0,11.18339552238806,0.0,0.0,6.681845835655625,0.0,0.0,5.277849790815988,0.0,0.0,4.131469072462208,2.0,0.0,0.0,11.18339552238806,0.0,0.0,13.703562119895741,0.0,0.0,7.506679587378223,0.0,0.0,6.5789173548644095,0.0,0.0,5.001553993533477,3.0,0.0,0.0,7.506679587378223
2026-05-03,2026-05,202605031702,0.1569395692606917,0.1561729475284941,0,143,0,0,4-1-2 4-2-1 4-1-5 4-5-1 4-1-6 4-1-3 4-6-1 4-3-1 4-5-2 4-2-5 4-6-2 4-2-6 4-3-2 4-2-3 4-5-6 4-6-5 4-3-5 4-5-3 4-3-6 4-6-3,4-1-2 4-1-5 4-1-6 4-1-3 4-2-5 4-5-6 4-2-6 4-5-2 4-2-1 4-5-1 4-3-5 4-2-3 4-3-2 4-6-5 4-6-2 4-3-6 4-3-1 4-6-1 4-5-3 4-6-3,0.0,0.0,13.006993006993008,0.0,0.0,9.423162385565728,0.0,0.0,7.258204614174675,0.0,0.0,5.486348078627169,3.0,0.0,0.0,9.423162385565728,0.0,0.0,12.619926199261993,0.0,0.0,10.883525573199336,0.0,0.0,8.767025402477863,0.0,0.0,5.334596749169673,4.0,0.0,0.0,9.732212685712712
2026-05-03,2026-05,202605032307,0.3610218983946788,0.3499606579129285,1,143,8,11,4-2-6 4-3-6 4-6-2 4-6-3 4-2-3 4-3-2 4-5-6 4-1-6 4-6-5 4-5-2 4-2-5 4-6-1 4-5-3 4-2-1 4-1-2 4-3-5 4-1-3 4-3-1 4-5-1 4-1-5,4-5-6 4-5-1 4-2-1 4-3-1 4-2-6 4-2-3 4-6-1 4-5-2 4-3-6 4-5-3 4-1-6 4-1-3 4-1-2 4-3-2 4-6-2 4-6-3 4-2-5 4-3-5 4-1-5 4-6-5,0.0,0.0,7.57125748502994,0.0,0.0,4.091016832079107,0.0,0.0,2.8184312383089623,1.0,19620.0,1.9832559628149702,2.0,0.0,0.0,7.57125748502994,0.0,0.0,124.56183057448882,0.0,0.0,13.068258148660222,0.0,0.0,4.974075987139068,0.0,0.0,2.4773022465135313,4.0,0.0,0.0,8.708110950083153
2026-05-04,2026-05,202605040202,0.5198744572592315,0.547297899282339,0,143,0,0,4-6-2 4-2-6 4-6-5 4-5-6 4-2-5 4-5-2 4-3-6 4-6-3 4-3-2 4-3-5 4-2-3 4-6-1 4-5-3 4-1-6 4-2-1 4-1-2 4-1-5 4-5-1 4-3-1 4-1-3,4-2-5 4-6-5 4-2-6 4-2-1 4-5-6 4-3-5 4-6-1 4-5-1 4-1-5 4-2-3 4-3-6 4-6-2 4-3-1 4-5-2 4-1-6 4-3-2 4-1-2 4-6-3 4-5-3 4-1-3,0.0,0.0,8.46798866855524,0.0,0.0,6.272970394907993,0.0,0.0,3.550802372634726,0.0,0.0,2.686324503611393,2.0,0.0,0.0,8.46798866855524,0.0,0.0,10.420235294117646,0.0,0.0,5.992002763623801,0.0,0.0,3.985587404963019,0.0,0.0,3.3528354863084524,2.0,0.0,0.0,10.420235294117646
2026-05-04,2026-05,202605040205,0.190551970566282,0.2039758713428062,0,143,0,0,4-1-5 4-5-1 4-1-2 4-2-1 4-2-5 4-5-2 4-1-6 4-6-1 4-6-5 4-5-6 4-1-3 4-3-1 4-3-5 4-5-3 4-6-2 4-2-6 4-3-2 4-2-3 4-3-6 4-6-3,4-1-5 4-1-2 4-2-5 4-3-5 4-6-5 4-5-1 4-5-2 4-1-6 4-1-3 4-2-1 4-3-1 4-3-2 4-6-1 4-5-6 4-6-2 4-5-3 4-2-6 4-2-3 4-3-6 4-6-3,0.0,0.0,4.373714285714286,0.0,0.0,3.3153055739985455,0.0,0.0,2.608080429763937,0.0,0.0,2.099625429673046,2.0,0.0,0.0,4.373714285714286,0.0,0.0,5.2834080717488785,0.0,0.0,4.296454845256215,0.0,0.0,4.139386376077016,0.0,0.0,2.03044139037088,2.0,0.0,0.0,5.2834080717488785
2026-05-04,2026-05,202605040403,0.1641367880786665,0.2301344297282892,0,143,0,0,4-2-6 4-6-2 4-2-1 4-1-2 4-2-5 4-5-2 4-6-1 4-1-6 4-2-3 4-3-2 4-5-6 4-6-5 4-3-6 4-6-3 4-5-1 4-1-5 4-3-1 4-1-3 4-3-5 4-5-3,4-1-2 4-2-6 4-2-5 4-2-1 4-1-5 4-1-6 4-2-3 4-1-3 4-5-6 4-5-2 4-6-2 4-5-1 4-6-5 4-6-1 4-5-3 4-3-2 4-6-3 4-3-1 4-3-5 4-3-6,0.0,0.0,11.167303609341825,0.0,0.0,7.384505010433035,0.0,0.0,4.97681950657794,0.0,0.0,3.599566098582305,2.0,0.0,0.0,11.167303609341825,0.0,0.0,10.983442265795206,0.0,0.0,8.301655414241019,0.0,0.0,5.581402634522218,0.0,0.0,3.9103645589705454,2.0,0.0,0.0,10.983442265795206
2026-05-04,2026-05,202605040701,0.2049412349595569,0.250317961136713,1,143,2,2,4-2-5 4-2-1 4-5-2 4-2-3 4-1-2 4-3-2 4-2-6 4-6-2 4-1-5 4-3-5 4-5-1 4-3-1 4-5-3 4-6-5 4-1-3 4-5-6 4-6-1 4-1-6 4-3-6 4-6-3,4-2-5 4-2-1 4-1-5 4-2-6 4-2-3 4-5-1 4-1-2 4-6-5 4-3-5 4-5-2 4-5-6 4-3-1 4-6-1 4-3-2 4-6-2 4-1-6 4-1-3 4-5-3 4-3-6 4-6-3,1.0,93100.0,9.398936170212767,1.0,72200.0,7.280416868637906,1.0,49400.0,4.992357974251904,1.0,38000.0,3.7071379044505535,2.0,1.0,93100.0,9.398936170212767,1.0,93100.0,9.398936170212767,1.0,81700.0,8.084332008802065,1.0,57000.0,5.70113695156669,1.0,36100.0,3.657600729897571,2.0,1.0,93100.0,9.398936170212767
2026-05-04,2026-05,202605040705,0.3502348403420912,0.3295835401999765,1,143,2,10,4-1-5 4-5-1 4-1-2 4-2-1 4-2-5 4-5-2 4-1-3 4-3-1 4-3-5 4-1-6 4-5-3 4-6-1 4-6-5 4-5-6 4-3-2 4-2-3 4-6-2 4-2-6 4-3-6 4-6-3,4-1-5 4-1-2 4-1-6 4-1-3 4-2-5 4-6-5 4-5-2 4-5-6 4-3-5 4-5-1 4-3-2 4-6-2 4-2-1 4-3-1 4-6-1 4-5-3 4-2-6 4-3-6 4-2-3 4-6-3,1.0,45240.0,4.554973821989528,1.0,32480.0,3.2863819706767394,1.0,29000.0,2.851805256506839,1.0,20880.0,2.1126356344893877,2.0,1.0,45240.0,4.554973821989528,0.0,0.0,4.585492227979275,0.0,0.0,3.9556755750069836,0.0,0.0,3.246925685082032,1.0,20880.0,2.057972803990292,2.0,0.0,0.0,4.585492227979275
2026-05-04,2026-05,202605040802,0.0928987900013372,0.08378733457415,1,143,1,1,4-2-5 4-5-2 4-2-6 4-2-3 4-6-2 4-3-2 4-2-1 4-1-2 4-6-5 4-5-6 4-3-5 4-5-3 4-1-5 4-5-1 4-3-6 4-6-3 4-1-6 4-6-1 4-1-3 4-3-1,4-2-5 4-2-1 4-3-5 4-1-5 4-5-1 4-6-5 4-5-6 4-2-6 4-3-1 4-2-3 4-5-2 4-6-1 4-1-2 4-3-2 4-3-6 4-1-6 4-5-3 4-6-2 4-1-3 4-6-3,1.0,113399.99999999999,11.363924050632912,1.0,94500.0,9.409169293262185,1.0,75600.0,7.607635994337644,1.0,47250.0,4.747028794552831,3.0,1.0,94500.0,9.409169293262185,1.0,120959.99999999999,12.056896551724137,1.0,113399.99999999999,11.37523627808455,1.0,88830.0,8.76790080397979,1.0,56699.99999999999,5.727274818251833,4.0,1.0,100169.99999999999,9.98947271228332
2026-05-04,2026-05,202605040805,0.1698837260838202,0.1598254807308,1,143,5,3,4-1-2 4-2-1 4-2-6 4-6-2 4-2-5 4-5-2 4-2-3 4-3-2 4-1-6 4-6-1 4-1-5 4-1-3 4-5-1 4-3-1 4-6-5 4-5-6 4-6-3 4-3-6 4-3-5 4-5-3,4-1-5 4-1-2 4-2-5 4-1-6 4-1-3 4-2-6 4-2-1 4-2-3 4-6-5 4-5-6 4-3-5 4-6-2 4-5-2 4-6-1 4-3-2 4-5-1 4-3-1 4-3-6 4-6-3 4-5-3,0.0,0.0,12.370967741935484,0.0,0.0,10.065127582017011,1.0,75800.0,7.586900906847724,1.0,53060.0,5.155166566522353,3.0,0.0,0.0,10.065127582017011,0.0,0.0,17.48614609571788,1.0,121280.0,11.965536216988125,1.0,94750.0,9.508463497324113,1.0,53060.0,5.1748634783582235,5.0,1.0,94750.0,9.508463497324113
2026-05-04,2026-05,202605041307,0.1176422892416794,0.1500815083243463,0,143,0,0,4-6-5 4-5-6 4-1-5 4-1-6 4-6-1 4-5-1 4-6-2 4-5-2 4-2-5 4-1-2 4-2-6 4-2-1 4-3-5 4-6-3 4-5-3 4-3-6 4-1-3 4-3-1 4-3-2 4-2-3,4-1-5 4-1-2 4-6-5 4-6-2 4-1-6 4-6-1 4-5-2 4-1-3 4-3-5 4-5-6 4-2-5 4-3-2 4-6-3 4-5-1 4-3-6 4-3-1 4-2-6 4-5-3 4-2-1 4-2-3,0.0,0.0,20.259209039548022,0.0,0.0,10.879799312622492,0.0,0.0,7.005339439781688,0.0,0.0,4.988742163552182,3.0,0.0,0.0,10.879799312622492,0.0,0.0,18.245480494766888,0.0,0.0,13.827198783655625,0.0,0.0,8.76083403980648,0.0,0.0,5.326998973561328,5.0,0.0,0.0,8.76083403980648
2026-05-04,2026-05,202605041410,0.1076218224204562,0.1412614052255243,1,143,7,8,4-1-5 4-5-1 4-5-6 4-6-5 4-5-2 4-2-5 4-1-6 4-6-1 4-1-2 4-2-1 4-5-3 4-3-5 4-6-2 4-2-6 4-1-3 4-3-1 4-3-6 4-6-3 4-3-2 4-2-3,4-1-2 4-5-2 4-1-5 4-5-6 4-2-5 4-5-1 4-2-1 4-1-6 4-1-3 4-2-6 4-2-3 4-6-2 4-6-5 4-5-3 4-3-2 4-3-5 4-6-1 4-3-1 4-3-6 4-6-3,0.0,0.0,12.67911877394636,0.0,0.0,10.293215606777,0.0,0.0,7.518446633804893,1.0,36680.0,3.754442148790399,3.0,0.0,0.0,10.293215606777,0.0,0.0,12.764412811387903,0.0,0.0,8.036920852909288,0.0,0.0,6.023467883745036,1.0,36680.0,3.6144826097939853,3.0,0.0,0.0,8.036920852909288
2026-05-04,2026-05,202605041707,0.1920911374787755,0.2390582066643913,0,143,0,0,4-3-2 4-2-5 4-5-2 4-2-3 4-2-1 4-1-2 4-2-6 4-6-2 4-3-5 4-5-3 4-3-1 4-1-5 4-5-1 4-3-6 4-1-3 4-6-5 4-5-6 4-6-3 4-1-6 4-6-1,4-2-1 4-2-5 4-1-2 4-1-5 4-2-3 4-2-6 4-5-1 4-5-2 4-3-1 4-3-5 4-3-2 4-5-6 4-1-6 4-1-3 4-6-1 4-6-5 4-6-2 4-3-6 4-5-3 4-6-3,0.0,0.0,51.02214472537053,0.0,0.0,33.291445740922185,0.0,0.0,16.770328584412134,0.0,0.0,11.559340987885854,12.0,0.0,0.0,10.212685403779046,0.0,0.0,33.32890855457227,0.0,0.0,21.785432045025384,0.0,0.0,15.109419745466388,0.0,0.0,10.71688928749004,11.0,0.0,0.0,10.014504864078033
2026-05-04,2026-05,202605042009,0.117779328425324,0.1429770400980709,0,143,0,0,4-2-6 4-1-2 4-2-1 4-6-2 4-2-5 4-2-3 4-5-2 4-3-2 4-1-6 4-6-1 4-1-5 4-6-5 4-5-6 4-1-3 4-3-6 4-5-1 4-3-1 4-6-3 4-3-5 4-5-3,4-1-5 4-2-5 4-1-2 4-1-6 4-2-6 4-2-1 4-1-3 4-2-3 4-3-5 4-5-6 4-3-1 4-6-5 4-3-6 4-5-1 4-3-2 4-5-2 4-6-1 4-5-3 4-6-2 4-6-3,0.0,0.0,8.64406779661017,0.0,0.0,5.536444381784858,0.0,0.0,4.312984100919179,0.0,0.0,3.02286476249689,2.0,0.0,0.0,8.64406779661017,0.0,0.0,19.04527559055118,0.0,0.0,8.391153512575888,0.0,0.0,4.948264912002036,0.0,0.0,3.139931506539501,3.0,0.0,0.0,8.391153512575888
2026-05-05,2026-05,202605050109,0.1337029014540522,0.0821977904740592,0,143,0,0,4-6-2 4-2-6 4-2-1 4-6-1 4-1-2 4-1-6 4-2-5 4-6-5 4-5-2 4-2-3 4-6-3 4-5-6 4-3-2 4-3-6 4-1-5 4-5-1 4-1-3 4-3-1 4-5-3 4-3-5,4-2-5 4-2-1 4-6-5 4-6-1 4-2-3 4-1-5 4-1-3 4-2-6 4-6-3 4-5-1 4-6-2 4-1-2 4-3-1 4-3-5 4-1-6 4-5-6 4-5-3 4-5-2 4-3-6 4-3-2,0.0,0.0,50.21507633587787,0.0,0.0,29.700474168381014,0.0,0.0,18.70994085438272,0.0,0.0,11.197708148187806,12.0,0.0,0.0,10.032729050961471,0.0,0.0,44.17711818672423,0.0,0.0,35.3213087118485,0.0,0.0,25.21943502243434,0.0,0.0,13.57019595075001,14.0,0.0,0.0,10.087955884309176
2026-05-05,2026-05,202605050202,0.3605852253864269,0.3372270434799845,0,143,0,0,4-1-6 4-6-1 4-5-6 4-3-6 4-6-5 4-6-3 4-6-2 4-2-6 4-5-1 4-1-5 4-1-3 4-3-1 4-5-3 4-1-2 4-3-5 4-2-1 4-5-2 4-3-2 4-2-5 4-2-3,4-5-6 4-5-1 4-6-1 4-1-6 4-3-1 4-2-1 4-2-6 4-3-6 4-5-2 4-1-2 4-1-3 4-5-3 4-6-2 4-2-3 4-3-2 4-6-3 4-6-5 4-1-5 4-2-5 4-3-5,0.0,0.0,3.988271604938272,0.0,0.0,3.9120876781664933,0.0,0.0,3.295196586877267,0.0,0.0,2.5226778101515297,2.0,0.0,0.0,3.988271604938272,0.0,0.0,129.91508659168008,0.0,0.0,6.73208431090346,0.0,0.0,3.4069201390227835,0.0,0.0,2.751064170914891,3.0,0.0,0.0,6.73208431090346
