actual_combo,actual_pair_rank20_v93,actual_rank20,actual_second_rank,actual_second_rank_v93,actual_third_rank,actual_third_rank_v93,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,delta_CORR20_v91,delta_CORR25_v91,delta_CORR32_v91,delta_CORR35_v91,delta_RAW20_v91,delta_RAW25_v91,delta_RAW32_v91,delta_RAW35_v91,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,opp_direct_b1_v93,opp_direct_b2_v93,opp_direct_b3_v93,opp_direct_b5_v93,opp_direct_b6_v93,opp_grade_b1_v93,opp_grade_b2_v93,opp_grade_b3_v93,opp_grade_b5_v93,opp_grade_b6_v93,opp_local_b1_v93,opp_local_b2_v93,opp_local_b3_v93,opp_local_b5_v93,opp_local_b6_v93,opp_motor_b1_v93,opp_motor_b2_v93,opp_motor_b3_v93,opp_motor_b5_v93,opp_motor_b6_v93,opp_national_b1_v93,opp_national_b2_v93,opp_national_b3_v93,opp_national_b5_v93,opp_national_b6_v93,opp_nst_b1_v93,opp_nst_b2_v93,opp_nst_b3_v93,opp_nst_b5_v93,opp_nst_b6_v93,opp_score_b1_v93,opp_score_b2_v93,opp_score_b3_v93,opp_score_b5_v93,opp_score_b6_v93,opp_waku_b1_v93,opp_waku_b2_v93,opp_waku_b3_v93,opp_waku_b5_v93,opp_waku_b6_v93,payout100,period_v90,period_v91,period_v94,preview_comp,production_buy,race_code,rank2_v94,rank3_v94,rank_b1_v93,rank_b2_v93,rank_b3_v93,rank_b5_v93,rank_b6_v93,ranked_others,ranked_others_v93,relative_deg,relative_wind,result_join_v93,route_hit,score,score2_b1_v94,score2_b2_v94,score2_b3_v94,score2_b5_v94,score2_b6_v94,score3_b1_v94,score3_b2_v94,score3_b3_v94,score3_b5_v94,score3_b6_v94,score_BASE_v91,score_CORR20_v91,score_CORR25_v91,score_CORR32_v91,score_CORR35_v91,score_RAW20_v91,score_RAW25_v91,score_RAW32_v91,score_RAW35_v91,score_wind_v83,second,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,third,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,v91_avg,v91_base_comp_recalc,v91_ex,v91_st_corr,v91_st_raw,v91_straight,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
1-3-4,0,0,2,2,0,0,1,1,1,1,2026-07-17,-5.0,-2.5,,,-5.0,-2.5,,,1,4,1,snapshot,same,S,1,1,1,4,0,-1.1271,0.2182,逃げ,4カドまくり,0.63,0.27,0.42,0.61,0.09,0.72,0.38,0.38,0.15,0.38,0.841818,0.323636,0.252727,0,0.4,0.374686,0.790971,0.842343,0.399257,0.173714,0.732,0.234,0.268,0.064,0.142,0.642857,0.357143,0.214286,0.214286,0.642857,0.556579,0.346359,0.370022,0.233119,0.223369,0,0,0,0,0,1520,recent3,recent3,recent3,0.85,0,202607171308,1-2-3-6-5,1-5-2-3-6,1,3,2,4,5,1-3-2-5-6,1-3-2-5-6,225,左横,official_realtime,0,82.6829,1.309673,-0.350391,-0.432765,-1.199353,-0.55265,0.432951,0.073377,0.068882,0.098257,-0.377146,82.6829,77.6829,80.1829,,,77.6829,80.1829,,,84.6829,3,,,-0.006038,0.007486,0.003058,0.001075,-0.004435,-0.001145,5,2,4,1,3,6,0.2,0.8,0.4,1.0,0.6,0.0,0.24,0.05,0.19,0.0,0.05,0.32,5,2,4,1,3,6,0.2,0.8,0.4,1.0,0.6,0.0,snapshot,4,0,0,4-1-3;4-3-1;4-1-2;4-2-1;4-1-5;4-3-2;4-2-3;4-1-6;4-5-1;4-3-5;4-5-3;4-3-6;4-6-1;4-2-5;4-5-2;4-6-3;4-2-6;4-6-2;4-5-6;4-6-5,4-1-3;4-1-2;4-1-5;4-3-1;4-3-2;4-3-5,-0.5,-1.19,0.9,0.85,1.0,1.0,1.0,0.5,1,1,13,尼崎,2.0,3-4m,左横_3-4m,favorable,6,32.6087,9.0373,23.5714,46,snapshot,3.0,1
1-4-6,0,0,0,0,1,1,0,0,0,0,2026-07-17,-5.0,-2.5,,,-9.0,-7.5,,,1,4,1,snapshot,same,B,1,1,1,4,0,-1.8521,0.037,逃げ,4カドまくり,0.59,0.46,0.19,0.56,0.84,0.72,0.38,0.38,0.15,1.0,0.581818,0.303636,0.376364,0,0.912727,0.676571,0.666971,0.628971,0.484229,0.730057,0.626,0.22,0.174,0,0.744,0.428571,0.357143,0.428571,1,0.714286,0.540474,0.355219,0.303666,0.297119,0.713974,0,0,0,0,0,1190,recent3,recent3,recent3,0.48,0,202607171805,6-1-3-2-5,6-1-2-3-5,2,3,4,5,1,6-1-2-3-5,6-1-2-3-5,225,左横,official_realtime,0,46.1079,0.944276,-0.413955,-0.372873,-0.561109,1.289191,0.540058,0.028063,-0.334265,-0.99921,0.542022,46.1079,41.1079,43.6079,,,37.1079,38.6079,,,46.1079,4,,,-0.006038,0.007486,0.003058,0.001075,-0.004435,-0.001145,2,6,3,1,4,5,0.8,0.0,0.6,1.0,0.4,0.2,-0.05,0.11,-0.04,-0.05,-0.01,0.03,1,6,3,2,4,5,1.0,0.0,0.6,0.8,0.4,0.2,snapshot,6,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-3;4-1-2;4-2-1;4-6-5;4-3-6;4-1-3;4-3-1;4-1-5;4-5-6;4-2-3;4-3-2;4-5-1;4-2-5;4-5-2;4-3-5;4-5-3,4-6-1;4-6-2;4-6-3;4-1-6;4-1-2;4-1-3,0,-0.04,0.3,0.48,0.0,1.0,0.8,0.5,1,1,18,徳山,0.0,0-2m,左横_0-2m,neutral,6,21.875,-1.6964,23.5714,64,snapshot,1.0,1
3-1-2,3,0,1,1,4,4,1,1,0,0,2026-07-17,-10.0,-5.0,,,-10.0,-5.0,,,1,4,1,snapshot,same,A,1,1,1,4,0,1.596,0.899,まくり差し,4カドまくり,0.163333,0.263333,0.43,0.516667,0.84,1.0,0.72,0.38,0.72,0.72,0.710909,0.272727,0.28,0.090909,0.454545,0.282057,0.243829,0.783886,0.422057,0.257314,0.726,0.464,0.252,0.432,0.484,0.714286,0.5,0.142857,0.5,0.642857,0.496448,0.359029,0.354598,0.414302,0.496324,0,0,0,0,0,17440,recent3,recent3,recent3,0.629,0,202607172410,1-2-6-5-3,3-1-6-5-2,1,4,5,3,2,1-6-5-2-3,1-6-5-2-3,90,右横,official_realtime,0,64.456,1.62399,0.345242,-0.525893,0.240396,0.304627,0.099021,-0.162961,0.14618,0.000582,0.026612,64.456,54.456,59.456,,,54.456,59.456,,,64.456,1,,,-0.006038,0.007486,0.003058,0.001075,-0.004435,-0.001145,6,2,4,1,3,5,0.0,0.8,0.4,1.0,0.6,0.2,0.09,0.01,0.07,-0.01,0.05,0.09,5,2,4,1,3,6,0.2,0.8,0.4,1.0,0.6,0.0,snapshot,2,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,0,-0.04,0.53333,0.629,0.8,1.0,1.0,0.0,1,1,24,大村,0.0,0-2m,右横_0-2m,neutral,3,22.8571,-0.7143,23.5714,70,snapshot,1.0,3
1-6-2,4,0,1,1,5,5,0,0,0,0,2026-07-18,4.0,2.0,,,4.0,2.0,,,1,4,1,snapshot,same,B,1,1,1,4,0,0.3426,0.5857,逃げ,4カドまくり,0.243333,0.523333,0.596667,0.443333,0.96,0.38,0.15,0.38,0.38,0.38,0.409091,0,0.161818,0.501818,0.954545,0.251429,0.794514,0.325714,0.5784,0.455714,0.29,0,0.02,0.202,0.406,0.571429,0.214286,0.428571,0.285714,0.357143,0.286599,0.272553,0.278888,0.343168,0.496718,0,0,0,0,0,5830,recent3,recent3,recent3,0.287,0,202607180401,1-6-5-3-2,6-5-2-1-3,3,5,4,2,1,6-1-5-3-2,6-5-1-3-2,270,左横,official_realtime,0,29.0026,0.094888,-1.180422,-0.753891,-0.488113,-0.237123,-0.17993,-0.084895,-0.677044,0.416139,0.78594,29.0026,33.0026,31.0026,,,33.0026,31.0026,,,31.0026,6,,,-0.006056,0.00753,0.003035,0.001074,-0.004466,-0.001117,3,6,4,5,1,2,0.6,0.0,0.4,0.2,1.0,0.8,0.02,0.36,0.1,0.14,-0.04,-0.01,3,6,4,5,1,2,0.6,0.0,0.4,0.2,1.0,0.8,snapshot,2,0,0,4-6-1;4-1-6;4-6-5;4-5-6;4-6-3;4-1-5;4-5-1;4-6-2;4-3-6;4-1-3;4-3-1;4-1-2;4-2-6;4-5-3;4-3-5;4-2-1;4-5-2;4-2-5;4-3-2;4-2-3,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,0,-0.04,0.46667,0.287,0.0,0.2,0.2,0.6,1,1,4,平和島,2.0,3-4m,左横_3-4m,favorable,5,32.6087,9.0373,23.5714,46,snapshot,4.0,1
4-1-5,3,3,1,1,3,4,1,1,0,0,2026-07-18,-3.0,-1.5,,,-7.0,-6.5,,,1,4,1,snapshot,same,A,1,1,1,4,1,0.5112,0.6278,まくり差し,4カドまくり,0.85,0.37,0.16,0.41,0.71,1.0,0.38,0.38,0.38,0.38,0.636364,0.818182,0.303636,0.454545,0,0.580971,0.624457,0.870686,0.185657,0.133543,0.942,0.264,0.268,0.528,0.066,0.714286,0.428571,0.428571,0.285714,0.285714,0.70594,0.387744,0.351399,0.32856,0.249557,0,0,0,0,0,1710,recent3,recent3,recent3,0.603,0,202607181208,1-5-2-3-6,5-1-2-6-3,1,2,3,4,5,1-2-5-3-6,1-2-3-5-6,,missing,official_realtime,0,60.7712,1.948019,-0.130147,-0.202642,-0.099658,-1.154407,0.44825,0.258774,-0.204953,0.618678,-0.166052,60.7712,57.7712,59.2712,,,53.7712,54.2712,,,60.7712,1,,,-0.006056,0.00753,0.003035,0.001074,-0.004466,-0.001117,3,4,6,2,1,5,0.6,0.4,0.0,0.8,1.0,0.2,0.11,0.17,0.31,0.11,0.1,0.3,2,4,6,3,1,5,0.8,0.4,0.0,0.6,1.0,0.2,snapshot,5,1,1,4-1-2;4-2-1;4-1-5;4-5-1;4-1-3;4-2-5;4-5-2;4-1-6;4-3-1;4-2-3;4-3-2;4-2-6;4-6-1;4-5-3;4-3-5;4-6-2;4-5-6;4-6-5;4-3-6;4-6-3,4-1-2;4-1-5;4-1-3;4-2-1;4-2-5;4-2-3,0,-0.04,0.4,0.603,0.6,0.8,0.6,0.5,1,1,12,住之江,0.0,0-2m,missing,neutral,0,0,0,0,0,snapshot,0.0,4
4-2-5,1,1,1,1,2,2,0,0,0,0,2026-07-18,3.0,1.5,,,3.0,1.5,,,1,4,1,snapshot,same,B,1,1,1,4,1,1.9928,0.9982,まくり差し,4カドまくり,0.43,0.39,0.37,0.74,0.74,0.38,0.72,0.15,0.38,0.15,0.369091,0.841818,0,0.598182,0,0.557143,0.374686,0.399257,0.660343,0.608971,0.348,0.732,0.064,0.506,0,0.5,0.642857,0.214286,0.285714,0.357143,0.373562,0.513379,0.189919,0.475967,0.292868,0,0,0,0,0,1980,recent3,recent3,recent3,0.382,0,202607181303,2-1-5-3-6,5-2-1-6-3,3,1,5,2,4,2-5-1-6-3,2-5-1-6-3,225,左横,official_realtime,0,40.1528,0.158644,1.068319,-1.145054,-0.005675,-1.329072,0.066021,0.320538,-0.371886,0.855514,-0.119403,40.1528,43.1528,41.6528,,,43.1528,41.6528,,,42.1528,2,,,-0.006056,0.00753,0.003035,0.001074,-0.004466,-0.001117,1,4,2,5,3,6,1.0,0.4,0.8,0.2,0.6,0.0,0.18,0.29,0.19,0.29,0.21,0.3,1,4,2,5,3,6,1.0,0.4,0.8,0.2,0.6,0.0,snapshot,5,1,1,4-2-5;4-5-2;4-2-1;4-1-2;4-2-6;4-5-1;4-1-5;4-2-3;4-6-2;4-5-6;4-6-5;4-5-3;4-3-2;4-1-6;4-6-1;4-3-5;4-1-3;4-3-1;4-6-3;4-3-6,4-2-5;4-2-1;4-2-6;4-5-2;4-5-1;4-5-6,0,-0.04,0.5,0.382,0.4,0.2,0.2,0.5,1,1,13,尼崎,2.0,3-4m,左横_3-4m,favorable,6,32.6087,9.0373,23.5714,46,snapshot,3.0,4
1-3-2,5,0,3,2,1,1,0,0,0,0,2026-07-18,3.0,1.5,,,3.0,1.5,,,1,4,1,snapshot,same,B,1,1,1,4,0,-1.6269,0.0933,逃げ,4カドまくり,0.19,0.89,0.89,0.36,0.42,0.72,1.0,0.38,0.15,0.38,0.663636,0.912727,0.034545,0,0.385455,0.307657,0.730057,0.683771,0.336743,0.458457,0.694,0.744,0.34,0,0.38,0.5,0.714286,0.357143,1,0.428571,0.431653,0.722974,0.436748,0.236046,0.355946,0,0,0,0,0,1520,recent3,recent3,recent3,0.363,0,202607181811,2-1-3-6-5,1-2-6-3-5,3,1,2,5,4,2-1-3-6-5,2-3-1-6-5,225,左横,official_realtime,0,34.6331,1.078778,1.513555,-0.322326,-0.581473,-0.35546,0.414211,0.356348,-0.172322,-1.063893,0.276964,34.6331,37.6331,36.1331,,,37.6331,36.1331,,,36.6331,3,,,-0.006056,0.00753,0.003035,0.001074,-0.004466,-0.001117,4,2,1,5,6,3,0.4,0.8,1.0,0.2,0.0,0.6,0.06,0.02,-0.01,0.07,0.09,0.04,4,2,1,5,6,3,0.4,0.8,1.0,0.2,0.0,0.6,snapshot,2,0,0,4-2-1;4-1-2;4-2-3;4-3-2;4-2-6;4-1-3;4-3-1;4-2-5;4-6-2;4-1-6;4-6-1;4-1-5;4-5-2;4-3-6;4-6-3;4-5-1;4-3-5;4-5-3;4-6-5;4-5-6,4-2-1;4-2-3;4-2-6;4-1-2;4-1-3;4-1-6,0,-0.04,0.0,0.363,0.6,0.2,0.2,0.5,1,1,18,徳山,2.0,3-4m,左横_3-4m,favorable,6,32.6087,9.0373,23.5714,46,snapshot,3.0,1
1-2-3,11,0,2,3,4,4,1,1,0,0,2026-07-18,-2.0,-1.0,,,-2.0,-1.0,,,1,4,1,snapshot,same,A,1,1,1,4,0,-1.0924,0.2269,逃げ,4カドまくり,0.69,0.62,0.31,0.226667,0.46,1.0,0.38,0.38,0.15,0.38,0.889091,0.341818,0.052727,0,0.450909,0.481257,0.69,0.3848,0.424686,0.558286,0.67,0.162,0.15,0,0.326,0.642857,0.214286,0.285714,0.285714,0.357143,0.622298,0.367111,0.240448,0.162711,0.368664,0,0,0,0,0,1480,recent3,recent3,recent3,0.687,0,202607182006,1-6-2-3-5,6-1-2-5-3,1,3,4,5,2,1-2-6-3-5,1-6-2-3-5,135,向かい,official_realtime,0,66.4176,1.544165,-0.621823,-0.69561,-1.203393,-0.461428,0.350944,0.201391,-0.420319,-0.096986,0.3864,66.4176,64.4176,65.4176,,,64.4176,65.4176,,,64.4176,2,,,-0.006056,0.00753,0.003035,0.001074,-0.004466,-0.001117,3,5,4,1,2,6,0.6,0.2,0.4,1.0,0.8,0.0,0.05,0.11,0.07,-0.05,0.04,0.21,3,5,4,1,2,6,0.6,0.2,0.4,1.0,0.8,0.0,snapshot,3,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-3;4-2-6;4-6-2;4-1-5;4-3-1;4-2-3;4-3-2;4-2-5;4-5-1;4-6-3;4-3-6;4-5-2;4-6-5;4-5-6;4-3-5;4-5-3,4-1-2;4-1-6;4-1-3;4-2-1;4-2-6;4-2-3,-0.5,-1.19,0.86667,0.687,0.2,1.0,1.0,0.8,1,1,20,若松,-2.0,0-2m,向かい_0-2m,unfavorable,4,15.9091,-7.6623,23.5714,44,snapshot,2.0,1
4-5-1,17,13,5,5,1,1,1,1,1,1,2026-07-18,0.0,0.0,,,-4.0,-5.0,,,1,4,1,snapshot,same,S,1,1,1,4,1,1.8135,0.9534,まくり,4カドまくり,0.78,0.326667,0.486667,0.21,0.476667,0.72,0.38,0.38,0.15,0.38,0.854545,0,0.252727,0.56,0.28,0.325086,0.519829,0.688686,0.130286,0.842343,0.596,0.41,0.066,0.436,0.136,0.642857,0.642857,0.285714,0.642857,0.142857,0.550325,0.343728,0.323949,0.269446,0.350895,0,0,0,0,0,3240,recent3,recent3,recent3,0.751,0,202607182102,1-2-5-3-6,6-1-5-3-2,1,3,4,5,2,1-2-6-3-5,1-6-2-3-5,180,向かい,official_realtime,1,76.8735,1.092823,0.010459,-0.704314,-0.121464,-0.931182,0.293392,-0.383192,-0.284659,0.133608,0.455005,76.8735,76.8735,76.8735,,,72.8735,71.8735,,,74.8735,5,,,-0.006056,0.00753,0.003035,0.001074,-0.004466,-0.001117,2,4,5,1,3,6,0.8,0.4,0.2,1.0,0.6,0.0,0.05,0.13,0.17,0.05,0.1,0.19,1,4,5,2,3,6,1.0,0.4,0.2,0.8,0.6,0.0,snapshot,1,1,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-3;4-2-6;4-6-2;4-1-5;4-3-1;4-2-3;4-3-2;4-2-5;4-5-1;4-6-3;4-3-6;4-5-2;4-6-5;4-5-6;4-3-5;4-5-3,4-1-2;4-1-6;4-1-3;4-2-1;4-2-6;4-2-3,0,-0.04,1.0,0.751,0.2,1.0,0.8,1.0,1,1,21,芦屋,-2.0,0-2m,向かい_0-2m,unfavorable,5,15.9091,-7.6623,23.5714,44,snapshot,2.0,4
,0,0,0,0,0,0,0,0,0,0,2026-07-19,0.0,0.0,,,0.0,0.0,,,0,0,1,missing,missing,B,0,0,0,4,0,1.6896,0.9224,,4カドまくり,0.5,0.5,0.5,0.5,0.5,0.72,0.38,0.38,0.38,0.38,0,0.249091,0.141818,0.585455,0.454545,0.485143,0.711257,0.868914,0.755543,0.721886,0.586,0.118,0.296,0.432,0.276,0.571429,0.285714,0.357143,0.642857,0.714286,0.580443,0.395025,0.468119,0.537516,0.47861,1,0.425,0.5375,0.55,0.4,0,recent3,recent3,recent3,0.5,0,202607190205,1-5-6-3-2,5-2-6-1-3,1,5,4,2,3,1-5-6-3-2,1-5-6-3-2,,missing,missing,0,51.6496,0.800355,-0.639806,-0.294329,0.237634,-0.178198,-0.100548,-0.001254,-0.140274,0.296055,-0.088809,51.6496,51.6496,51.6496,,,51.6496,51.6496,,,51.6496,,,,-0.006039,0.007583,0.003089,0.001023,-0.004523,-0.001132,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,missing,,0,0,4-1-5;4-5-1;4-1-6;4-6-1;4-1-3;4-5-6;4-6-5;4-1-2;4-3-1;4-5-3;4-3-5;4-5-2;4-2-1;4-6-3;4-3-6;4-2-5;4-6-2;4-2-6;4-3-2;4-2-3,4-1-5;4-1-6;4-1-3;4-5-1;4-5-6;4-5-3,0,-0.04,0.5,0.5,0.5,0.5,0.5,0.5,0,0,2,戸田,0.0,missing,missing,neutral,0,0,0,0,0,missing,,0
1-3-2,20,0,5,5,4,4,1,1,1,1,2026-07-19,-4.0,-2.0,,,-4.0,-2.0,,,1,4,1,snapshot,same,S,1,1,1,4,0,-1.9786,0.0054,逃げ,4カドまくり,0.48,0.096667,0.376667,0.626667,0.69,0.38,0.38,0.38,0.72,0.38,0.030909,0.298182,0.507273,0,0.421818,0.525714,0.394286,0.054286,0.275771,0.626457,0.492,0.158,0.114,0.514,0.452,0.571429,0.642857,0.357143,0.5,0.428571,0.513953,0.30896,0.293963,0.479291,0.504945,1,0.4,0.475,0.475,0.425,8380,recent3,recent3,recent3,0.715,0,202607190407,1-5-6-2-3,6-5-1-3-2,1,4,5,3,2,1-6-5-2-3,1-6-5-2-3,270,左横,official_realtime,0,69.4814,0.324312,-0.286622,-0.618634,0.297364,-0.216434,-0.075638,-0.542538,-0.382601,0.002875,0.453923,69.4814,65.4814,67.4814,,,65.4814,67.4814,,,69.4814,3,,,-0.006039,0.007583,0.003089,0.001023,-0.004523,-0.001132,4,6,2,1,3,5,0.4,0.0,0.8,1.0,0.6,0.2,0.02,0.11,0.01,-0.03,0.01,0.07,4,6,2,1,3,5,0.4,0.0,0.8,1.0,0.6,0.2,snapshot,2,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-2;4-6-5;4-5-6;4-1-3;4-2-1;4-6-2;4-2-6;4-6-3;4-3-1;4-5-2;4-2-5;4-3-6;4-5-3;4-3-5;4-2-3;4-3-2,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,0,-0.04,0.6,0.715,0.6,1.0,1.0,0.6,1,1,4,平和島,0.0,5m+,左横_5m+,neutral,5,31.8182,8.2468,23.5714,22,snapshot,5.0,1
4-3-1,13,9,4,4,1,1,0,0,0,0,2026-07-19,1.0,0.5,,,-3.0,-4.5,,,0,3,0,snapshot,changed,B,1,1,1,4,1,-0.7725,0.3069,まくり差し,4カドまくり,0.17,0.42,0.51,0.48,0.88,0.72,0.72,0.38,0.38,0.15,1,0.429091,0,0.405455,0,0.122686,0.318114,0.468343,0.4148,0.251543,0.66,0.49,0.27,0.322,0,0.642857,0.428571,0.571429,0.571429,0.285714,0.559914,0.506753,0.390197,0.416386,0.276877,1,0.7375,0.425,0.4125,0.2,6520,recent3,recent3,recent3,0.539,0,202607191206,1-2-5-3-6,1-2-5-6-3,1,2,4,3,5,1-2-5-3-6,1-2-5-3-6,135,向かい,official_realtime,0,51.9375,1.22284,0.374242,-0.267537,-0.116903,-1.477234,0.325109,0.089978,-0.657527,0.062278,-0.118216,51.9375,52.9375,52.4375,,,48.9375,47.4375,,,49.9375,3,,,-0.006039,0.007583,0.003089,0.001023,-0.004523,-0.001132,5,6,1,4,3,2,0.2,0.0,1.0,0.4,0.6,0.8,0.05,0.09,0.03,0.05,0.04,0.04,4,6,1,5,2,3,0.4,0.0,1.0,0.2,0.8,0.6,snapshot,1,1,0,4-1-2;4-2-1;4-1-5;4-5-1;4-1-3;4-2-5;4-5-2;4-1-6;4-3-1;4-2-3;4-3-2;4-2-6;4-6-1;4-5-3;4-3-5;4-6-2;4-5-6;4-6-5;4-3-6;4-6-3,4-1-2;4-1-5;4-1-3;4-2-1;4-2-5;4-2-3,-0.5,-1.19,0.4,0.539,0.8,0.4,0.2,0.5,1,1,12,住之江,-2.0,0-2m,向かい_0-2m,unfavorable,4,15.9091,-7.6623,23.5714,44,snapshot,2.0,4
,0,0,0,0,0,0,0,0,0,0,2026-07-19,0.0,0.0,,,0.0,0.0,,,0,0,1,missing,missing,B,0,0,0,4,0,0.8403,0.7101,,4カドまくり,0.5,0.5,0.5,0.5,0.5,0.72,0.38,0.38,0.72,0.38,0.587273,0.370909,0,0.570909,0.669091,0.480686,0.628914,0.721886,0.611543,0.626057,0.538,0.336,0,0.576,0.614,0.5,0.571429,0.5,0.5,0.571429,0.611118,0.513157,0.351021,0.584025,0.543846,1,0.85,0.25,0.575,0.5,0,recent3,recent3,recent3,0.5,0,202607191605,1-5-6-2-3,6-5-1-2-3,1,4,5,2,3,1-5-6-2-3,1-5-6-2-3,,missing,missing,0,50.8003,0.843366,-0.036873,-0.679206,0.642588,0.23991,0.284445,-0.100885,-0.77825,0.492156,0.563506,50.8003,50.8003,50.8003,,,50.8003,50.8003,,,50.8003,,,,-0.006039,0.007583,0.003089,0.001023,-0.004523,-0.001132,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,missing,,0,0,4-1-5;4-5-1;4-1-6;4-6-1;4-1-2;4-5-6;4-6-5;4-1-3;4-2-1;4-5-2;4-2-5;4-5-3;4-3-1;4-6-2;4-2-6;4-3-5;4-6-3;4-3-6;4-2-3;4-3-2,4-1-5;4-1-6;4-1-2;4-5-1;4-5-6;4-5-2,0,-0.04,0.5,0.5,0.5,0.5,0.5,0.5,0,0,16,児島,0.0,missing,missing,neutral,0,0,0,0,0,missing,,0
1-2-4,0,0,1,1,0,0,1,1,1,1,2026-07-19,2.0,1.0,,,2.0,1.0,,,1,4,1,snapshot,same,S,1,1,1,4,0,1.8573,0.9643,逃げ,4カドまくり,0.266667,0.65,0.216667,0.613333,0.55,0.72,1.0,0.38,0.38,0.15,0.641818,0.741818,0.350909,0.474545,0,0.753771,0.574171,0.497029,0.432171,0.558229,0.626,0.818,0.178,0.298,0,0.428571,0.714286,0.214286,0.5,0,0.630198,0.756035,0.325598,0.439503,0.243899,1,0.7875,0.4625,0.425,0.2,490,recent3,recent3,recent3,0.761,0,202607192005,2-1-5-3-6,1-6-2-5-3,2,1,4,3,5,2-1-5-3-6,2-1-5-3-6,45,右横,official_realtime,0,77.9173,0.996646,1.551138,-0.598496,-0.199743,-1.653388,0.566068,0.265321,-0.095982,0.190652,0.323023,77.9173,79.9173,78.9173,,,79.9173,78.9173,,,77.9173,2,,,-0.006039,0.007583,0.003089,0.001023,-0.004523,-0.001132,1,4,6,3,2,5,1.0,0.4,0.0,0.6,0.8,0.2,-0.11,0.11,0.19,0.08,0.04,0.14,1,4,6,3,2,5,1.0,0.4,0.0,0.6,0.8,0.2,snapshot,4,0,0,4-2-1;4-1-2;4-2-5;4-5-2;4-2-3;4-1-5;4-5-1;4-2-6;4-3-2;4-1-3;4-3-1;4-1-6;4-6-2;4-5-3;4-3-5;4-6-1;4-5-6;4-6-5;4-3-6;4-6-3,4-2-1;4-2-5;4-2-3;4-1-2;4-1-5;4-1-3,0,-0.04,0.66667,0.761,1.0,0.6,0.6,0.8,1,1,20,若松,0.0,0-2m,右横_0-2m,neutral,2,22.8571,-0.7143,23.5714,70,snapshot,2.0,1
