date,month,race_code,layer,model,n,winner,second,third,head4_win,hit,return_yen,profit_yen,comp_odds,tickets
2026-05-02,2026-05,202605020202,S,v284,4,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v284,6,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v284,8,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605020202,S,v284,10,5,2,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605021103,S,v283,4,4,1,5,1,1,38850.0,28850.0,3.8986742229460587,4-1-5|4-1-2|4-5-1|4-5-2
2026-05-02,2026-05,202605021103,S,v283,6,4,1,5,1,1,33300.0,23300.0,3.2803829908559017,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5
2026-05-02,2026-05,202605021103,S,v283,8,4,1,5,1,1,28860.0,18860.0,2.895767430226147,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3
2026-05-02,2026-05,202605021103,S,v283,10,4,1,5,1,1,27750.0,17750.0,2.7935105854806053,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5|4-3-2
2026-05-02,2026-05,202605021103,S,v284,4,4,1,5,1,1,38850.0,28850.0,3.8986742229460587,4-1-5|4-1-2|4-5-1|4-5-2
2026-05-02,2026-05,202605021103,S,v284,6,4,1,5,1,1,33300.0,23300.0,3.2803829908559017,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5
2026-05-02,2026-05,202605021103,S,v284,8,4,1,5,1,1,29970.0,19970.0,2.9639895547023025,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-2-3
2026-05-02,2026-05,202605021103,S,v284,10,4,1,5,1,1,28860.0,18860.0,2.8569468160052907,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-2-3|4-3-2|4-3-5
2026-05-02,2026-05,202605022307,S,v283,4,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v283,6,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v283,8,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v283,10,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v284,4,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v284,6,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v284,8,1,3,4,0,0,0.0,-10000.0,,
2026-05-02,2026-05,202605022307,S,v284,10,1,3,4,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v283,4,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v283,6,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v283,8,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v283,10,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v284,4,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v284,6,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v284,8,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030105,S,v284,10,1,6,5,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v283,4,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v283,6,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v283,8,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v283,10,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v284,4,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v284,6,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v284,8,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030708,S,v284,10,1,4,3,0,0,0.0,-10000.0,,
2026-05-03,2026-05,202605030805,A,v283,4,4,6,2,1,1,62580.0,52580.0,6.311589268840274,4-6-5|4-2-6|4-6-2|4-2-5
2026-05-03,2026-05,202605030805,A,v283,6,4,6,2,1,1,40230.0,30230.0,4.059865272815338,4-6-5|4-2-6|4-6-2|4-2-5|4-5-6|4-6-1
2026-05-03,2026-05,202605030805,A,v283,8,4,6,2,1,1,34270.0,24270.0,3.430210245637275,4-6-5|4-2-6|4-6-2|4-2-5|4-5-6|4-6-1|4-1-6|4-3-6
2026-05-03,2026-05,202605030805,A,v283,10,4,6,2,1,1,31290.0,21290.0,3.108721620458127,4-6-5|4-2-6|4-6-2|4-2-5|4-5-6|4-6-1|4-1-6|4-3-6|4-2-1|4-6-3
2026-05-03,2026-05,202605030805,A,v284,4,4,6,2,1,1,62580.0,52580.0,6.193688689757911,4-6-5|4-2-6|4-2-1|4-6-2
2026-05-03,2026-05,202605030805,A,v284,6,4,6,2,1,1,50660.0,40660.0,5.053044083814558,4-6-5|4-2-6|4-2-1|4-6-2|4-5-6|4-2-5
2026-05-03,2026-05,202605030805,A,v284,8,4,6,2,1,1,40230.0,30230.0,3.972316917941634,4-6-5|4-2-6|4-2-1|4-6-2|4-5-6|4-2-5|4-6-3|4-1-6
2026-05-03,2026-05,202605030805,A,v284,10,4,6,2,1,1,35760.0,25760.0,3.6594842319437015,4-6-5|4-2-6|4-2-1|4-6-2|4-5-6|4-2-5|4-6-3|4-1-6|4-1-5|4-3-6
2026-05-03,2026-05,202605032307,S,v283,4,4,1,6,1,0,0.0,-10000.0,4.5452774890362,4-2-3|4-3-6|4-2-6|4-3-2
2026-05-03,2026-05,202605032307,S,v283,6,4,1,6,1,0,0.0,-10000.0,3.801867522348908,4-2-3|4-3-6|4-2-6|4-3-2|4-5-6|4-3-1
2026-05-03,2026-05,202605032307,S,v283,8,4,1,6,1,1,23980.0,13980.0,2.362586653766943,4-2-3|4-3-6|4-2-6|4-3-2|4-5-6|4-3-1|4-1-6|4-2-1
2026-05-03,2026-05,202605032307,S,v283,10,4,1,6,1,1,20710.0,10710.0,2.0783511446094347,4-2-3|4-3-6|4-2-6|4-3-2|4-5-6|4-3-1|4-1-6|4-2-1|4-1-3|4-5-3
2026-05-03,2026-05,202605032307,S,v284,4,4,1,6,1,0,0.0,-10000.0,4.95789521356353,4-2-3|4-3-1|4-3-6|4-2-1
2026-05-03,2026-05,202605032307,S,v284,6,4,1,6,1,0,0.0,-10000.0,3.82185572888916,4-2-3|4-3-1|4-3-6|4-2-1|4-5-6|4-1-3
2026-05-03,2026-05,202605032307,S,v284,8,4,1,6,1,0,0.0,-10000.0,2.585513279575268,4-2-3|4-3-1|4-3-6|4-2-1|4-5-6|4-1-3|4-3-2|4-2-6
2026-05-03,2026-05,202605032307,S,v284,10,4,1,6,1,1,20710.0,10710.0,2.042839916607658,4-2-3|4-3-1|4-3-6|4-2-1|4-5-6|4-1-3|4-3-2|4-2-6|4-1-6|4-6-5
2026-05-04,2026-05,202605040202,S,v283,4,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v283,6,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v283,8,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v283,10,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v284,4,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v284,6,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v284,8,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040202,S,v284,10,2,4,1,0,0,0.0,-10000.0,,
2026-05-04,2026-05,202605040701,A,v283,4,4,2,1,1,1,87400.0,77400.0,8.670798888341404,4-2-1|4-2-5|4-3-1|4-3-5
2026-05-04,2026-05,202605040701,A,v283,6,4,2,1,1,1,62700.0,52700.0,6.285920447093293,4-2-1|4-2-5|4-3-1|4-3-5|4-2-3|4-1-5
2026-05-04,2026-05,202605040701,A,v283,8,4,2,1,1,1,47500.0,37500.0,4.683770796629721,4-2-1|4-2-5|4-3-1|4-3-5|4-2-3|4-1-5|4-5-1|4-1-2
2026-05-04,2026-05,202605040701,A,v283,10,4,2,1,1,1,43700.0,33700.0,4.338092634893208,4-2-1|4-2-5|4-3-1|4-3-5|4-2-3|4-1-5|4-5-1|4-1-2|4-3-2|4-1-3
2026-05-04,2026-05,202605040701,A,v284,4,4,2,1,1,1,83600.0,73600.0,8.385955926884021,4-2-1|4-2-5|4-3-1|4-3-2
2026-05-04,2026-05,202605040701,A,v284,6,4,2,1,1,1,60800.0,50800.0,6.13485437330813,4-2-1|4-2-5|4-3-1|4-3-2|4-2-3|4-1-5
2026-05-04,2026-05,202605040701,A,v284,8,4,2,1,1,1,45600.0,35600.0,4.599381212850193,4-2-1|4-2-5|4-3-1|4-3-2|4-2-3|4-1-5|4-1-2|4-5-1
2026-05-04,2026-05,202605040701,A,v284,10,4,2,1,1,1,43700.0,33700.0,4.34701409612673,4-2-1|4-2-5|4-3-1|4-3-2|4-2-3|4-1-5|4-1-2|4-5-1|4-3-5|4-6-5
2026-05-04,2026-05,202605040705,S,v283,4,4,5,1,1,1,29000.0,19000.0,2.933273634177725,4-1-5|4-1-2|4-5-1|4-5-2
2026-05-04,2026-05,202605040705,S,v283,6,4,5,1,1,1,24360.0,14360.0,2.4404056343459097,4-1-5|4-1-2|4-5-1|4-5-2|4-1-6|4-1-3
2026-05-04,2026-05,202605040705,S,v283,8,4,5,1,1,1,20880.0,10880.0,2.1422827101805426,4-1-5|4-1-2|4-5-1|4-5-2|4-1-6|4-1-3|4-2-5|4-5-6
2026-05-04,2026-05,202605040705,S,v283,10,4,5,1,1,1,20880.0,10880.0,2.057972803990292,4-1-5|4-1-2|4-5-1|4-5-2|4-1-6|4-1-3|4-2-5|4-5-6|4-3-5|4-6-5
2026-05-04,2026-05,202605040705,S,v284,4,4,5,1,1,1,29000.0,19000.0,2.933273634177725,4-1-5|4-1-2|4-5-1|4-5-2
2026-05-04,2026-05,202605040705,S,v284,6,4,5,1,1,1,24360.0,14360.0,2.4404056343459097,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-1-6
2026-05-04,2026-05,202605040705,S,v284,8,4,5,1,1,1,23200.0,13200.0,2.2816004388392446,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-1-6|4-2-5|4-3-5
2026-05-04,2026-05,202605040705,S,v284,10,4,5,1,1,1,22040.0,12040.0,2.197728595069548,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-1-6|4-2-5|4-3-5|4-6-1|4-3-2
2026-05-05,2026-05,202605050202,S,v283,4,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v283,6,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v283,8,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v283,10,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v284,4,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v284,6,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v284,8,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050202,S,v284,10,1,6,4,0,0,0.0,-10000.0,,
2026-05-05,2026-05,202605050702,S,v283,4,4,5,2,1,0,0.0,-10000.0,3.9621022256717553,4-2-6|4-2-1|4-1-6|4-1-2
