scope,family,nparam,floor,conf,base_R,base_roi_pct,added_R,added_roi_pct,added_profit_yen,R,roi_pct,profit_yen,head_rate_pct,hit_rate_pct,min_added_month_R,min_added_month_roi_pct,min_combined_month_roi_pct
S+A,JM4_FIXED,5,6.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,6.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,6.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,6.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,6.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,6.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,6.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,7.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,7.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,7.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,5,7.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,7.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,7.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,7.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,7.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,7.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,5,7.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,7.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,7.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,7.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,7.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,5,7.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,4.5,1.25,28,310.98214285714283,7,66.70000000000002,-23309.999999999993,35,262.1257142857143,567440.0,54.285714285714285,28.57142857142857,1,0.0,160.12
S+A,P2R_FIXED,6,4.5,1.5,28,310.98214285714283,5,93.38000000000002,-3309.9999999999927,33,278.0121212121212,587440.0,57.57575757575758,30.303030303030305,1,0.0,160.12
S+A,P2R_FIXED,6,4.5,1.75,28,310.98214285714283,4,116.72500000000002,6690.000000000007,32,286.7,597440.0,59.375,31.25,1,0.0,160.12
S+A,P2R_FIXED,6,4.5,2.0,28,310.98214285714283,3,155.63333333333335,16690.000000000007,31,295.9483870967742,607440.0,61.29032258064516,32.25806451612903,1,0.0,160.12
S+A,JM4_FIXED,6,4.5,0.3,28,310.98214285714283,10,92.45000000000002,-7549.999999999985,38,253.47368421052633,583200.0,52.63157894736842,28.947368421052634,1,0.0,160.12
S+A,JM4_FIXED,6,4.5,0.35,28,310.98214285714283,6,77.81666666666668,-13309.999999999993,34,269.83529411764704,577440.0,55.88235294117647,29.411764705882355,1,0.0,160.12
S+A,JM4_FIXED,6,4.5,0.4,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,4.5,0.45,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,4.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,4.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,4.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,4.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,4.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,4.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,4.5,0.9,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,P2R_FIXED,6,5.0,1.25,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,P2R_FIXED,6,5.0,1.5,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,P2R_FIXED,6,5.0,1.75,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,P2R_FIXED,6,5.0,2.0,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,5.0,0.3,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,5.0,0.35,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,5.0,0.4,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,5.0,0.45,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,JM4_FIXED,6,5.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.0,0.9,28,310.98214285714283,1,0.0,-10000.0,29,300.2586206896552,580750.0,62.06896551724138,31.03448275862069,0,0.0,166.4625
S+A,P2R_FIXED,6,5.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,5.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,5.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,5.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,5.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,5.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,6.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,6.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,6.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,7.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,7.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,7.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,6,7.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,7.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,7.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,7.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,7.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,7.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,6,7.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,7.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,7.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,7.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,7.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,6,7.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,4.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,4.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,4.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,4.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,4.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,4.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,4.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,4.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,4.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,4.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,4.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,4.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,4.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,4.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,4.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.0,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.0,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.0,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.0,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.0,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.0,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.0,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.0,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.0,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.0,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.0,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.0,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.0,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.0,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.0,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.5,1.25,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.5,1.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.5,1.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,P2R_FIXED,8,5.5,2.0,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.5,0.3,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.5,0.35,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.5,0.4,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.5,0.45,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.5,0.5,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,JM4_FIXED,8,5.5,0.55,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.5,0.7,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.5,0.75,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.5,0.8,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.5,0.85,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
S+A,ENT_FIXED,8,5.5,0.9,28,310.98214285714283,0,,0.0,28,310.98214285714283,590750.0,64.28571428571429,32.142857142857146,0,,166.4625
