combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,period,race_code,return,stake,train_pair_count
3-6-5,0.0009502589295911513,2026-08-12,0.4973655237480086,0,0.02019114955501894,3攻め頭,523.4,0.003436791413620245,latest_month,202608122112,0,100,0
3-2-6,0.0008513617318521199,2026-08-12,0.4973655237480085,0,0.018089776920741034,3攻め頭,584.2,0.0030791109652325162,latest_month,202608122112,0,100,0
3-6-4,0.0006689516123039792,2026-08-12,0.4973655237480085,0,0.014213917521313938,3攻め頭,743.5,0.0024193902163938616,latest_month,202608122112,0,100,0
3-1-5,0.03878323878158717,2026-08-12,0.6360451160180295,0,0.1232082355722521,3攻め頭,16.4,0.19118438052293654,latest_month,202608122302,0,2100,8
3-1-2,0.030760849566224713,2026-08-12,0.2337824567033078,0,0.265870403076965,3攻め頭,7.6,0.15163751541735573,latest_month,202608122302,0,1700,5
3-5-4,0.009066407603439646,2026-08-12,1.456971701872751,0,0.01257383362405062,3攻め頭,160.7,0.0446934184892001,latest_month,202608122302,0,600,2
3-6-2,0.008687053279958381,2026-08-12,11.05861882538702,0,0.0015872859885191944,3攻め頭,1273.0,0.04282336782783305,latest_month,202608122302,0,600,2
4-3-5,0.02440499578403547,2026-08-12,3.711999858751795,0,0.00735252447557707,4刺され,152.1,0.31221693813881674,latest_month,202608122306,0,2800,4
4-3-2,0.00948341675006353,2026-08-12,0.14699295962598471,0,0.07214961114421112,4刺され,15.5,0.12132283762720686,latest_month,202608122306,0,1100,1
4-1-2,0.005722776045940127,2026-08-12,0.0537940948318372,0,0.11897010348247578,4刺され,9.4,0.07321237137383126,latest_month,202608122306,0,700,0
4-2-5,0.0006633057315886216,2026-08-12,0.05379409483183721,0,0.013789383141002125,4刺され,81.1,0.008485774240616695,latest_month,202608122306,0,200,0
4-1-5,0.0004908220331372008,2026-08-12,0.053794094831837204,0,0.010203640262183143,4刺され,109.6,0.0062791632382665505,latest_month,202608122306,0,200,0
3-1-5,0.04677887264746576,2026-08-12,0.5379570354458563,0,0.13802396059807487,3攻め頭,11.5,0.1937062060592468,latest_month,202608122307,0,2000,8
3-1-2,0.02856509525309728,2026-08-12,0.6484276622453082,0,0.06992403290210841,3攻め頭,22.7,0.11828494177057165,latest_month,202608122307,0,1300,5
3-1-6,0.01846336195840283,2026-08-12,0.3951159459098205,0,0.07417175452700286,3攻め頭,21.4,0.07645476672800049,latest_month,202608122307,0,900,3
3-4-1,0.01675700639668526,2026-08-12,0.8143905108789036,0,0.0326599906764992,3攻め頭,48.6,0.0693889345832339,latest_month,202608122307,0,800,3
3-1-5,0.047129507743008614,2026-08-14,2.1915221100499007,0,0.03541240707669723,3攻め頭,46.5,0.1762404097151825,latest_month,202608140403,0,1500,8
3-1-2,0.03130930645964576,2026-08-14,0.8203038292427189,0,0.06285026446818401,3攻め頭,26.2,0.1170808960796909,latest_month,202608140403,0,1000,5
3-4-1,0.019834893707243548,2026-08-14,0.5375256194663002,0,0.060762986312414065,3攻め頭,27.1,0.07417242320211304,latest_month,202608140403,0,700,3
3-1-4,0.018986058982759058,2026-08-14,0.7423549062258792,0,0.042114499464614354,3攻め頭,39.1,0.07099821267482798,latest_month,202608140403,0,600,3
3-1-6,0.01737366965797894,2026-08-14,4.275660102828617,0,0.006691088699985458,3攻め頭,246.1,0.0649686959489337,latest_month,202608140403,0,600,3
3-2-5,0.016695207198292275,2026-08-14,0.23540242149592108,0,0.11678559780612917,3攻め頭,14.1,0.06243159111593688,latest_month,202608140403,0,600,2
5-3-4,0.005935417857794527,2026-08-14,0.6730763850738994,0,0.12514805979388516,5まくり差し,113.4,0.18192586166828015,latest_month,202608140602,0,600,1
5-3-6,0.004642931388001704,2026-08-14,0.9323006227107422,0,0.07067624492343913,5まくり差し,200.8,0.14230999630795577,latest_month,202608140602,0,500,1
5-1-6,0.004083938383903663,2026-08-14,1.2300822412317831,0,0.047117496615626094,5まくり差し,301.2,0.1251763611750008,latest_month,202608140602,0,500,1
5-3-1,0.0023899033759308703,2026-08-14,0.33673738566865963,0,0.10072242711587351,5まくり差し,140.9,0.07325267426608983,latest_month,202608140602,0,300,0
5-1-3,0.0022938514010126675,2026-08-14,0.33673738566865963,0,0.09667431866911837,5まくり差し,146.8,0.07030859539572246,latest_month,202608140602,0,300,0
5-4-3,0.0018502054157618665,2026-08-14,0.3367373856686597,0,0.07797686802542077,5まくり差し,182.0,0.056710449473033296,latest_month,202608140602,0,300,0
5-4-6,0.0014071767056776418,2026-08-14,0.3367373856686597,0,0.059305432430533135,5まくり差し,239.3,0.04313122358584229,latest_month,202608140602,0,200,0
5-1-4,0.0012911709573184805,2026-08-14,0.33673738566865974,0,0.05441637262510191,5まくり差し,260.8,0.039575543727346854,latest_month,202608140602,0,200,0
5-1-2,0.0012143432588123321,2026-08-14,0.33673738566865974,0,0.05117847090020403,5まくり差し,277.3,0.037220706109239304,latest_month,202608140602,0,200,0
5-4-1,0.0008866176557889933,2026-08-14,0.3367373856686597,0,0.03736648230812685,5まくり差し,379.8,0.027175623496819533,latest_month,202608140602,0,200,0
5-2-1,0.0008479914018349524,2026-08-14,0.33673738566865963,0,0.03573857965405836,5まくり差し,397.1,0.025991694293860633,latest_month,202608140602,0,200,0
5-6-3,0.0008287900213356133,2026-08-14,0.3367373856686597,0,0.03492933787995712,5まくり差し,406.3,0.025403154821787004,latest_month,202608140602,0,200,0
5-6-4,0.0007709189232341111,2026-08-14,0.33673738566865974,0,0.032490361677258654,5まくり差し,436.8,0.02362935394709721,latest_month,202608140602,0,200,0
5-3-2,0.0007323562106756409,2026-08-14,0.3367373856686597,0,0.0308651369739595,5まくり差し,459.8,0.022447372344697823,latest_month,202608140602,0,200,0
5-2-3,0.0007131244931568397,2026-08-14,0.3367373856686597,0,0.030054616646816138,5まくり差し,472.2,0.021857903015866285,latest_month,202608140602,0,200,0
5-2-4,0.0006745540578298471,2026-08-14,0.3367373856686597,0,0.02842906646760132,5まくり差し,499.2,0.020675684703710055,latest_month,202608140602,0,200,0
5-4-2,0.0006167351385872889,2026-08-14,0.33673738566865974,0,0.02599228934180692,5まくり差し,546.0,0.018903483157677765,latest_month,202608140602,0,200,0
5-2-6,0.0005396432462638777,2026-08-14,0.3367373856686597,0,0.022743253174081053,5まくり差し,624.0,0.016540547762968042,latest_month,202608140602,0,100,0
5-6-1,0.0004818105389449988,2026-08-14,0.3367373856686597,0,0.020305894950102415,5まくり差し,698.9,0.014767923600074487,latest_month,202608140602,0,100,0
5-6-2,0.0004239957009174762,2026-08-14,0.33673738566865963,0,0.01786928982702918,5まくり差し,794.2,0.012995847146930316,latest_month,202608140602,0,100,0
5-1-6,0.004827891213065846,2026-08-14,2.1691715220304846,0,0.04351686140700289,5まくり差し,449.3,0.12255771738691121,latest_month,202608141007,0,500,1
5-3-4,0.004743069236020155,2026-08-14,2.2866336786853165,0,0.040556162269583904,5まくり差し,482.1,0.12040448165060649,latest_month,202608141007,0,500,1
5-3-6,0.0045729388892373395,2026-08-14,2.582795884641249,0,0.034617786526498585,5まくり差し,564.8,0.11608566292836262,latest_month,202608141007,0,400,1
5-1-3,0.0027771682977592786,2026-08-14,0.5601548456580464,0,0.09693666747727515,5まくり差し,201.7,0.0704993945289274,latest_month,202608141007,0,300,0
5-1-4,0.0022669156036343443,2026-08-14,0.5601548456580465,0,0.07912636920342532,5まくり差し,247.1,0.057546450329763875,latest_month,202608141007,0,300,0
5-1-2,0.0022388283199762053,2026-08-14,0.5601548456580465,0,0.07814598653144045,5まくり差し,250.2,0.05683344475013852,latest_month,202608141007,0,300,0
5-2-1,0.0020971727654737794,2026-08-14,0.5601548456580465,0,0.07320151939410856,5まくり差し,267.1,0.05323746865026078,latest_month,202608141007,0,300,0
5-3-1,0.0020685186324152383,2026-08-14,0.5601548456580465,0,0.07220135092380502,5まくり差し,270.8,0.05251007339913093,latest_month,202608141007,0,300,0
5-3-2,0.002040636960502902,2026-08-14,0.5601548456580465,0,0.07122814510078834,5まくり差し,274.5,0.05180228734602789,latest_month,202608141007,0,200,0
5-2-3,0.0017850696165011043,2026-08-14,0.5601548456580465,0,0.06230760302793626,5まくり差し,313.8,0.045314620383953653,latest_month,202608141007,0,200,0
5-2-4,0.0017850696165011043,2026-08-14,0.5601548456580465,0,0.06230760302793626,5まくり差し,313.8,0.045314620383953653,latest_month,202608141007,0,200,0
5-4-6,0.001360259460072964,2026-08-14,0.5601548456580466,0,0.04747966447344924,5まくり差し,411.8,0.03453066507159946,latest_month,202608141007,0,200,0
5-4-1,0.0011619059233728408,2026-08-14,0.5601548456580466,0,0.040556162269583904,5まくり差し,482.1,0.02949539074151557,latest_month,202608141007,0,200,0
5-2-6,0.0011334578018171722,2026-08-14,0.5601548456580465,0,0.03956318460171266,5まくり差し,494.2,0.028773225164881937,latest_month,202608141007,0,200,0
5-4-2,0.0009351499927513297,2026-08-14,0.5601548456580465,0,0.03264127851446811,5まくり差し,599.0,0.023739111646885903,latest_month,202608141007,0,200,0
5-4-3,0.0008500073530471116,2026-08-14,0.5601548456580465,0,0.029669386692210014,5まくり差し,659.0,0.02157773577615274,latest_month,202608141007,0,200,0
5-6-4,0.0008500073530471116,2026-08-14,0.5601548456580465,0,0.029669386692210014,5まくり差し,659.0,0.02157773577615274,latest_month,202608141007,0,200,0
5-6-2,0.0007367550251980094,2026-08-14,0.5601548456580465,0,0.02571633017251927,5まくり差し,760.3,0.018702785580014016,latest_month,202608141007,0,100,0
5-6-3,0.0006233639502092661,2026-08-14,0.5601548456580465,0,0.021758430703501443,5まくり差し,898.6,0.015824313238910145,latest_month,202608141007,0,100,0
5-6-1,0.0005386104285173525,2026-08-14,0.5601548456580466,0,0.018800120990544615,5まくり差し,1040.0,0.013672815265850631,latest_month,202608141007,0,100,0
4-3-5,0.011489803114698832,2026-08-14,1.3810743343867997,0,0.07472501505774684,4刺され,120.2,0.35367693234322883,latest_month,202608141009,0,1200,4
4-3-2,0.0033276148739684185,2026-08-14,0.7210941431889563,0,0.041448762390130005,4刺され,216.7,0.1024300076246954,latest_month,202608141009,0,400,1
4-1-3,0.0024870571660628982,2026-08-14,0.17956552738974127,0,0.12440369542854807,4刺され,72.2,0.07655612026372188,latest_month,202608141009,0,300,0
4-3-1,0.002332019836230406,2026-08-14,0.17956552738974127,0,0.11664865986936586,4刺され,77.0,0.07178379068884053,latest_month,202608141009,0,300,0
4-1-5,0.0016309312206152704,2026-08-14,0.17956552738974127,0,0.0815798983645883,4刺され,110.1,0.050203014378208184,latest_month,202608141009,0,200,0
4-5-1,0.0013116546924013238,2026-08-14,0.17956552738974124,0,0.06560954572637816,4刺され,136.9,0.040375105062386556,latest_month,202608141009,0,200,0
4-1-6,0.0011111728180058246,2026-08-14,0.17956552738974127,0,0.05558135402191319,4刺され,161.6,0.034203910167331195,latest_month,202608141009,0,200,0
4-5-3,0.0010836784996363386,2026-08-14,0.1795655273897413,0,0.05420607610103303,4刺され,165.7,0.0333575852929434,latest_month,202608141009,0,200,0
4-3-6,0.001065670785695794,2026-08-14,0.17956552738974127,0,0.053305322314190925,4刺され,168.5,0.03280327527027134,latest_month,202608141009,0,200,0
4-5-6,0.0009470755664015888,2026-08-14,0.17956552738974124,1,0.04737313718323402,4刺され,189.6,0.02915269980506709,latest_month,202608141009,26360,200,0
4-1-2,0.0008742235997553129,2026-08-14,0.17956552738974127,0,0.04372904970760064,4刺され,205.4,0.026910184435446547,latest_month,202608141009,0,200,0
4-2-1,0.0007194131706319762,2026-08-14,0.17956552738974127,0,0.035985363821879696,4刺され,249.6,0.022144839275002888,latest_month,202608141009,0,200,0
4-2-5,0.0006374353119976616,2026-08-14,0.17956552738974127,0,0.0318847952074589,4刺され,281.7,0.019621412435359323,latest_month,202608141009,0,200,0
4-6-1,0.0006191914737577284,2026-08-14,0.17956552738974124,0,0.030972230379107485,4刺され,290.0,0.01905983407945076,latest_month,202608141009,0,200,0
4-2-6,0.000600955580286952,2026-08-14,0.17956552738974127,0,0.030060062951610345,4刺され,298.8,0.018498500277914057,latest_month,202608141009,0,200,0
4-2-3,0.0005554145604384201,2026-08-14,0.17956552738974124,0,0.027782081070031456,4刺され,323.3,0.01709666527386551,latest_month,202608141009,0,200,0
4-6-3,0.00048257330661043065,2026-08-14,0.17956552738974127,0,0.024138529454289626,4刺され,372.1,0.014854479664178232,latest_month,202608141009,0,100,0
4-5-2,0.0004734129380167184,2026-08-14,0.1795655273897413,0,0.023680323780493465,4刺され,379.3,0.014572506941842133,latest_month,202608141009,0,100,0
4-6-5,0.00040968635042149497,2026-08-14,0.17956552738974124,0,0.020492691786313414,4刺され,438.3,0.012610887253115948,latest_month,202608141009,0,100,0
4-6-2,0.00032773412555163586,2026-08-14,0.17956552738974127,0,0.016393405384086825,4刺され,547.9,0.010088249467130354,latest_month,202608141009,0,100,0
3-1-5,0.04383868308113911,2026-08-14,3.8797234526808113,0,0.039765563640686924,3攻め頭,88.5,0.176981372534585,latest_month,202608141903,0,700,8
3-1-2,0.027717591797939083,2026-08-14,3.0101304692561843,0,0.03240563887846034,3攻め頭,108.6,0.11189883214952519,latest_month,202608141903,0,500,5
3-1-4,0.021967587106575703,2026-08-14,0.5294188492684745,1,0.14602706980086277,3攻め頭,24.1,0.08868545868950857,latest_month,202608141903,12920,400,3
3-1-6,0.020566519167879344,2026-08-14,0.6416753980378356,0,0.11279655071156389,3攻め頭,31.2,0.08302920012111728,latest_month,202608141903,0,400,3
3-4-1,0.018605113243992565,2026-08-14,0.9879315132560053,0,0.06627593940114487,3攻め頭,53.1,0.07511079819593956,latest_month,202608141903,0,400,3
3-4-6,0.015995631846256117,2026-08-14,0.4350811862181664,0,0.1293842787573821,3攻め頭,27.2,0.06457604744806505,latest_month,202608141903,0,300,2
3-4-2,0.011698827136994643,2026-08-14,1.4986197562490138,0,0.02747269619204366,3攻め頭,128.1,0.04722939509651808,latest_month,202608141903,0,300,2
3-6-2,0.011458707983443494,2026-08-14,1.8517272101244684,0,0.021777551870054413,3攻め頭,161.6,0.04626000882894544,latest_month,202608141903,0,300,2
3-5-1,0.011179259774502136,2026-08-14,2.5969420456168466,0,0.015149601300907416,3攻め頭,232.3,0.0451318470299417,latest_month,202608141903,0,300,2
3-2-5,0.011059510219718691,2026-08-14,3.1619139718175737,0,0.012309382239247265,3攻め頭,285.9,0.044648405487531455,latest_month,202608141903,0,300,2
3-5-4,0.010971604726237587,2026-08-14,3.776426346770977,0,0.010224440389891901,3攻め頭,344.2,0.044293521768492244,latest_month,202608141903,0,200,2
3-4-5,0.01089179708770694,2026-08-14,4.600695089847411,0,0.008331563404831422,3攻め頭,422.4,0.04397132994124791,latest_month,202608141903,0,200,2
3-2-4,0.0066997307822253774,2026-08-14,0.6954320551949942,0,0.03390416553179955,3攻め頭,103.8,0.027047517537327585,latest_month,202608141903,0,200,1
3-2-1,0.0058451501402931455,2026-08-14,1.508633251209661,0,0.013635228137159212,3攻め頭,258.1,0.023597485640367528,latest_month,202608141903,0,200,1
3-5-2,0.005685422829927584,2026-08-14,2.0319701194161186,0,0.009846816961949617,3攻め頭,357.4,0.022952649695651,latest_month,202608141903,0,200,1
3-2-6,0.0007266357233757076,2026-08-14,0.1483790147133195,0,0.0172343407551459,3攻め頭,204.2,0.002933504809386537,latest_month,202608141903,0,100,0
3-1-5,0.058135907532440224,2026-08-14,0.7208852534022588,0,0.2376563752135603,3攻め頭,12.4,0.21066491492996778,latest_month,202608142103,0,1600,8
3-1-2,0.03594954145916625,2026-08-14,0.7549403706424912,0,0.14033043107848323,3攻め頭,21.0,0.13026900954527376,latest_month,202608142103,0,1000,5
3-1-4,0.022123683799435294,2026-08-14,0.6791970926426635,0,0.0959915000862589,3攻め頭,30.7,0.08016876597212919,latest_month,202608142103,0,700,3
3-4-1,0.019465321658238582,2026-08-14,1.4560060600362459,0,0.03939758091775599,3攻め頭,74.8,0.07053575845408613,latest_month,202608142103,0,600,3
3-1-6,0.01863555148615179,2026-08-14,2.5269807815221825,0,0.0217325888838359,3攻め頭,135.6,0.06752895129937633,latest_month,202608142103,0,600,3
3-2-5,0.014163166903136714,2026-08-14,0.8101331468594201,0,0.05151991350783475,3攻め頭,57.2,0.05132253846941869,latest_month,202608142103,0,500,2
5-1-6,0.004431593431054743,2026-08-14,1.5989189099245513,0,0.07118131139791826,5まくり差し,360.8,0.1426773173803042,latest_month,202608142104,0,500,1
5-3-4,0.003599251042732604,2026-08-14,2.692239779963988,0,0.034334514909584106,5まくり差し,748.0,0.11587964720697026,latest_month,202608142104,0,400,1
5-3-6,0.003447871284557557,2026-08-14,3.2044515718677937,0,0.027633115076790307,5まくり差し,929.4,0.11100590187402931,latest_month,202608142104,0,400,1
5-1-4,0.0027625840221930063,2026-08-14,0.5801426446605313,0,0.12229627215413769,5まくり差し,210.0,0.08894274338482741,latest_month,202608142104,0,400,0
5-1-3,0.0022706170045421964,2026-08-14,0.5801426446605312,0,0.10051748396230493,5まくり差し,255.5,0.07310362469985814,latest_month,202608142104,0,300,0
5-1-2,0.0020623627609688278,2026-08-14,0.5801426446605312,0,0.09129831906281163,5まくり差し,281.3,0.06639877750022664,latest_month,202608142104,0,300,0
5-4-1,0.0017027961393029974,2026-08-14,0.5801426446605312,0,0.0753807371657438,5まくり差し,340.7,0.05482235430235913,latest_month,202608142104,0,300,0
5-3-1,0.0014377760710298174,2026-08-14,0.5801426446605313,0,0.06364861747798987,5まくり差し,403.5,0.046289903620356274,latest_month,202608142104,0,200,0
5-2-1,0.0010404279854026744,2026-08-14,0.5801426446605312,0,0.04605849561041771,5まくり差し,557.6,0.03349708771666742,latest_month,202608142104,0,200,0
5-4-6,0.0009648139774830057,2026-08-14,0.5801426446605312,0,0.042711154419372885,5まくり差し,601.3,0.031062657759543918,latest_month,202608142104,0,200,0
5-2-4,0.0009268935048099237,2026-08-14,0.5801426446605312,0,0.04103246070038171,5まくり差し,625.9,0.02984178960027761,latest_month,202608142104,0,200,0
5-2-3,0.0008701704584678733,2026-08-14,0.5801426446605312,0,0.03852139965857044,5まくり差し,666.7,0.028015563388051227,latest_month,202608142104,0,200,0
5-3-2,0.0008323423883221395,2026-08-14,0.5801426446605312,0,0.036846796488334166,5まくり差し,697.0,0.02679767017333394,latest_month,202608142104,0,200,0
5-4-2,0.0007755917709365391,2026-08-14,0.5801426446605312,0,0.034334514909584106,5まくり差し,748.0,0.02497055629787935,latest_month,202608142104,0,200,0
5-2-6,0.0007566748984746722,2026-08-14,0.5801426446605312,0,0.03349708771666742,5まくり差し,766.7,0.024361518339394487,latest_month,202608142104,0,200,0
5-6-4,0.0007187989650111898,2026-08-14,0.5801426446605312,0,0.03182036569491874,5まくり差し,807.1,0.02314208414175908,latest_month,202608142104,0,200,0
5-6-2,0.0006998946129334434,2026-08-14,0.5801426446605312,0,0.030983492764349033,5まくり差し,828.9,0.022533449283162935,latest_month,202608142104,0,200,0
5-6-1,0.0006809985264239126,2026-08-14,0.5801426446605311,0,0.030146985740543388,5まくり差し,851.9,0.02192508053857701,latest_month,202608142104,0,200,0
5-4-3,0.0005676542511355491,2026-08-14,0.5801426446605312,0,0.025129370990576234,5まくり差し,1022.0,0.018275906174964534,latest_month,202608142104,0,100,0
5-6-3,0.0005111388939740364,2026-08-14,0.5801426446605312,0,0.022627504099003447,5まくり差し,1135.0,0.016456366617457054,latest_month,202608142104,0,100,0
3-1-5,0.045488414178424884,2026-08-14,2.85212356898724,0,0.022679109713269488,3攻め頭,62.7,0.1740730399511948,latest_month,202608142203,0,2000,8
3-1-2,0.03560832623485329,2026-08-14,0.28842744250231167,0,0.1755531085212342,3攻め頭,8.1,0.13626435889723135,latest_month,202608142203,0,1500,5
3-1-4,0.02015510081258784,2026-08-14,0.36682283478909866,0,0.07813077906714269,3攻め頭,18.2,0.0771286432454711,latest_month,202608142203,0,900,3
3-5-4,0.011458506883385481,2026-08-14,2.140449085816408,0,0.007612313592194845,3攻め頭,186.8,0.043848904441224655,latest_month,202608142203,0,600,2
5-1-6,0.0039230695143532,2026-08-14,3.6311931424853223,0,0.04979050472460894,5まくり差し,925.6,0.1271203670724428,latest_month,202608142404,0,500,1
5-3-4,0.0038146974827627253,2026-08-14,3.9100649198317936,0,0.044962040168876144,5まくり差し,1025.0,0.12360875648645532,latest_month,202608142404,0,500,1
5-3-6,0.00358152637093373,2026-08-14,4.774174652454662,0,0.03457321168274422,5まくり差し,1333.0,0.11605324486017755,latest_month,202608142404,0,400,1
5-1-4,0.002101534057067865,2026-08-14,1.034375062888803,0,0.09363285488236092,5まくり差し,492.2,0.0680966217326261,latest_month,202608142404,0,300,0
5-4-1,0.0019348579552727334,2026-08-14,1.0343750628888033,0,0.08620668008435849,5まくり差し,534.6,0.06269576733407888,latest_month,202608142404,0,300,0
5-2-4,0.0017681625006646209,2026-08-14,1.034375062888803,0,0.07877964303093683,5まくり差し,585.0,0.0572942858406813,latest_month,202608142404,0,300,0
5-1-3,0.0015845206232977993,2026-08-14,1.0343750628888033,0,0.0705975661352605,5まくり差し,652.8,0.05134368446200761,latest_month,202608142404,0,300,0
5-2-6,0.0013594099919684627,2026-08-14,1.0343750628888033,0,0.06056786854133007,5まくり差し,760.9,0.044049358939149116,latest_month,202608142404,0,200,0
5-4-6,0.0013009370681534439,2026-08-14,1.0343750628888033,0,0.05796263510639925,5まくり差し,795.1,0.04215464371374489,latest_month,202608142404,0,200,0
5-1-2,0.0012009463170658346,2026-08-14,1.0343750628888033,0,0.05350759453511906,5まくり差し,861.3,0.038914614207359303,latest_month,202608142404,0,200,0
5-3-1,0.0011508400788704976,2026-08-14,1.034375062888803,0,0.051275134816530975,5まくり差し,898.8,0.03729100713929524,latest_month,202608142404,0,200,0
5-2-3,0.001084136948840586,2026-08-14,1.034375062888803,0,0.0483032084405178,5まくり差し,954.1,0.03512960613855839,latest_month,202608142404,0,200,0
5-4-3,0.0010180856918196883,2026-08-14,1.0343750628888033,0,0.045360325957773666,5まくり差し,1016.0,0.032989327969289925,latest_month,202608142404,0,200,0
5-2-1,0.0008924720128462496,2026-08-14,1.0343750628888033,0,0.0397636679664349,5まくり差し,1159.0,0.02891903124831628,latest_month,202608142404,0,200,0
5-4-2,0.0008677643145040295,2026-08-14,1.034375062888803,0,0.03866282816535071,5まくり差し,1192.0,0.02811842048389141,latest_month,202608142404,0,200,0
5-6-4,0.0008506373872440815,2026-08-14,1.034375062888803,0,0.03789974603050826,5まくり差し,1216.0,0.02756345165855145,latest_month,202608142404,0,200,0
5-3-2,0.0007926245692634507,2026-08-14,1.0343750628888033,0,0.03531501239317858,5まくり差し,1305.0,0.025683645376857137,latest_month,202608142404,0,200,0
5-6-1,0.000600682382629967,2026-08-14,1.0343750628888033,0,0.02676311914814056,5まくり差し,1722.0,0.019464086653193127,latest_month,202608142404,0,200,0
5-6-3,0.0005337332625845217,2026-08-14,1.034375062888803,0,0.02378023280345616,5まくり差し,1938.0,0.017294714766149927,latest_month,202608142404,0,100,0
5-6-2,0.0005004233492447041,2026-08-14,1.0343750628888033,0,0.022296125386114196,5まくり差し,2067.0,0.016215363917173955,latest_month,202608142404,0,100,0
3-1-5,0.04795947402775599,2026-08-15,1.8224600130547275,0,0.08710553248979531,3攻め頭,38.0,0.18503923957273113,latest_month,202608150303,0,1000,8
3-1-2,0.029525145179446,2026-08-15,2.2084808594225604,0,0.044251473724762326,3攻め頭,74.8,0.11391514446378934,latest_month,202608150303,0,700,5
3-1-4,0.019947634547302612,2026-08-15,0.855753522079282,0,0.07715641572522662,3攻め頭,42.9,0.07696279416599602,latest_month,202608150303,0,500,3
3-4-1,0.01945264743341073,2026-08-15,0.9765229011572187,0,0.06593645885681718,3攻め頭,50.2,0.0750530142735008,latest_month,202608150303,0,500,3
3-1-6,0.017405773127183544,2026-08-15,2.9485379677448926,0,0.01953961177457038,3攻め頭,169.4,0.06715567859992687,latest_month,202608150303,0,400,3
3-5-4,0.016358605838877407,2026-08-15,0.4482257999852409,0,0.12080329323402271,3攻め頭,27.4,0.06311545416749323,latest_month,202608150303,0,400,2
3-4-5,0.016170949543109926,2026-08-15,0.45925496702432184,0,0.11654965614831768,3攻め頭,28.4,0.0623914308337562,latest_month,202608150303,0,400,2
3-5-1,0.014831943682685715,2026-08-15,0.5695466374151315,0,0.08619818319302662,3攻め頭,38.4,0.05722522267115347,latest_month,202608150303,0,400,2
3-4-6,0.011982343430167264,2026-08-15,1.8356950135016248,0,0.02160581093088918,3攻め頭,153.2,0.046230776328661995,latest_month,202608150303,0,300,2
3-6-2,0.011422345884300182,2026-08-15,4.242259261429087,0,0.008912251574077067,3攻め頭,371.4,0.04407017048069396,latest_month,202608150303,0,300,2
3-6-1,0.0006049155887092912,2026-08-15,0.1460266231144229,0,0.013711724252743257,3攻め頭,241.4,0.002333910511105235,latest_month,202608150303,0,100,0
3-1-5,0.045694182059338055,2026-08-15,3.3311058721257445,0,0.03150607300328031,3攻め頭,72.9,0.17557550178779244,latest_month,202608150309,0,1500,8
3-1-2,0.03189088671871638,2026-08-15,0.7717594585929364,0,0.09490879016277416,3攻め頭,24.2,0.122537666410685,latest_month,202608150309,0,1000,5
3-1-6,0.022632325575687513,2026-08-15,0.38248630222911895,0,0.1359048947892979,3攻め頭,16.9,0.08696253528328476,latest_month,202608150309,0,800,3
3-1-4,0.02223318407269304,2026-08-15,0.40242063171574405,0,0.12689462552149913,3攻め頭,18.1,0.08542887242919135,latest_month,202608150309,0,800,3
3-4-2,0.013159555674792489,2026-08-15,0.6421863169298734,0,0.0470654246299003,3攻め頭,48.8,0.05056432759657879,latest_month,202608150309,0,500,2
3-6-2,0.012004650301458721,2026-08-15,1.3133087429795842,0,0.020994449012240717,3攻め頭,109.4,0.046126714725487794,latest_month,202608150309,0,400,2
5-3-4,0.003960516848060039,2026-08-15,0.2938703501260549,0,0.050694796457485244,5まくり差し,74.2,0.127778033787262,latest_month,202608150404,0,700,1
5-2-4,0.0035777658044779644,2026-08-15,0.08479304956612775,0,0.15871535430993272,5まくり差し,23.7,0.11542934858904196,latest_month,202608150404,0,700,0
5-1-6,0.00328804205993616,2026-08-15,0.5928339834064896,0,0.020862750400140906,5まくり差し,180.3,0.10608200029101154,latest_month,202608150404,0,600,1
5-4-2,0.0032240703257082797,2026-08-15,0.08479304956612775,0,0.143024863009331,5まくり差し,26.3,0.10401808218860434,latest_month,202608150404,0,600,0
5-3-6,0.003147944379801788,2026-08-15,0.8083921167330992,0,0.01464779554963164,5まくり差し,256.8,0.1015620331270048,latest_month,202608150404,0,600,1
5-2-3,0.002709043117128682,2026-08-15,0.08479304956612775,0,0.12017744080336758,5まくり差し,31.3,0.08740177512972186,latest_month,202608150404,0,500,0
5-3-2,0.0018002770608519694,2026-08-15,0.08479304956612777,0,0.07986314006678143,5まくり差し,47.1,0.058082283684931936,latest_month,202608150404,0,400,0
5-4-3,0.0016151057060214812,2026-08-15,0.08479304956612777,0,0.0716486456599125,5まくり差し,52.5,0.0521081059344818,latest_month,202608150404,0,400,0
5-4-1,0.0013248913994707465,2026-08-15,0.08479304956612778,0,0.058774279642896964,5まくり差し,64.0,0.042744930649379606,latest_month,202608150404,0,300,0
5-1-3,0.0007216429750308745,2026-08-15,0.08479304956612775,0,0.03201322465655664,5まくり差し,117.5,0.023282345204768462,latest_month,202608150404,0,200,0
3-1-5,0.04822458286962927,2026-08-15,0.6751441601748098,0,0.1804960619195782,3攻め頭,14.0,0.2009354999012048,latest_month,202608150505,0,1400,8
3-1-2,0.02843979384470386,2026-08-15,1.009612681486987,0,0.07118154554574915,3攻め頭,35.5,0.1184989864758722,latest_month,202608150505,0,900,5
3-5-1,0.0170041293213905,2026-08-15,0.2584627656851356,0,0.16624637282066415,3攻め頭,15.2,0.07085044643755985,latest_month,202608150505,0,600,2
