date,race_code,boat,tilt,band,delta,up,down,same,win,makuri,ms,attack,stfast,strength,turn,stretch
2026-07-11,202607111606,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.8094,0.7996327387198321,0.7997901364113327
2026-07-11,202607111606,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.261,0.32442287513116475,0.5939559286463799
2026-07-11,202607111606,5,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.14470000000000002,0.2003672612801679,0.14020986358866735
2026-07-11,202607111607,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.30749999999999994,0.8,0.68
2026-07-11,202607111607,4,-0.5,-0.5以下,,0,0,0,1,1,0,1,0.5833333333333334,0.6672,0.2003672612801679,0.20020986358866735
2026-07-11,202607111607,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.15450000000000003,0.5236883525708289,0.793536201469045
2026-07-11,202607111608,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.22399999999999992,0.3043704092339979,0.26249737670514167
2026-07-11,202607111608,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.17130000000000004,0.37958027282266527,0.06833158447009445
2026-07-11,202607111608,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.01200000000000001,0.3908919202518363,0.2347953830010493
2026-07-11,202607111609,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.199,0.31458027282266526,0.36833158447009445
2026-07-11,202607111609,4,-0.5,-0.5以下,,0,0,0,1,0,1,1,0.8333333333333334,0.7419,0.7043704092339979,0.7824973767051417
2026-07-11,202607111609,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.6956295907660021,0.6175026232948584
2026-07-11,202607111610,3,-0.5,-0.5以下,,0,0,0,1,1,0,1,0.5,0.5683,0.23937040923399786,0.8024973767051417
2026-07-11,202607111610,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.09580000000000002,0.2857869884575026,0.35187827911857295
2026-07-11,202607111610,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.537,0.11458027282266525,0.22833158447009444
2026-07-11,202607111611,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.44100000000000006,0.5240556138509969,0.6137460650577125
2026-07-11,202607111611,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.24750000000000005,0.31458027282266526,0.6083315844700945
2026-07-11,202607111611,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.6584,0.5240556138509969,0.7337460650577126
2026-07-11,202607111612,3,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.7399,1.0,0.7
2026-07-11,202607111612,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.8094,0.7996327387198321,0.7997901364113327
2026-07-11,202607111612,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.49589999999999995,0.7142130115424974,0.888121720881427
2026-07-11,202607111901,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.23259999999999997,0.2003672612801679,0.29020986358866735
2026-07-11,202607111901,4,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.4160999999999999,0.009842602308499473,0.2556243441762854
2026-07-11,202607111901,5,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.04499999999999997,0.4291605456453305,0.8366631689401889
2026-07-11,202607111902,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.31340000000000007,0.6945278069254984,0.6168730325288563
2026-07-11,202607111902,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.2534,0.19015739769150047,0.21437565582371457
2026-07-11,202607111902,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.648,0.39052465897166844,0.3545855194123819
2026-07-11,202607111903,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.351,0.33426547743966417,0.6395802728226652
2026-07-11,202607111903,4,0.0,0,,0,0,0,0,0,0,0,0.0,0.0,0.5149475341028331,0.5685414480587618
2026-07-11,202607111903,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.2755000000000001,0.23900314795383001,0.8622875131164743
2026-07-11,202607111904,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.534,0.40947534102833155,0.385414480587618
2026-07-11,202607111904,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.48549999999999993,0.5905246589716685,0.46458551941238196
2026-07-11,202607111904,5,0.0,0,,0,0,0,0,0,0,0,0.0,0.09200000000000003,0.019685204616998953,0.2712486883525708
2026-07-11,202607111905,3,0.0,0,,0,0,0,0,0,0,0,0.5,0.6810999999999999,0.8850524658971669,0.7114585519412382
2026-07-11,202607111905,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.243,0.8854197271773347,0.47166841552990557
2026-07-11,202607111905,5,0.0,0,,0,0,0,0,0,0,0,0.0,0.0,0.8657345225603359,0.5604197271773348
2026-07-11,202607111906,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.1488,0.019685204616998953,0.21124868835257085
2026-07-11,202607111906,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.22510000000000002,0.8558919202518365,0.30479538300104936
2026-07-11,202607111906,5,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.0,0.11494753410283315,0.3785414480587618
2026-07-11,202607111907,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.7089,0.2003672612801679,0.20020986358866735
2026-07-11,202607111907,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.10950000000000006,0.41020986358866735,0.5358342077649527
2026-07-11,202607111907,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.2534,0.19015739769150047,0.21437565582371457
2026-07-11,202607111908,3,0.0,0,,0,0,0,0,0,0,0,0.0,0.09200000000000003,0.019685204616998953,0.2712486883525708
2026-07-11,202607111908,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.5455,0.5247901364113327,0.7941657922350471
2026-07-11,202607111908,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.24599999999999994,0.47557712486883524,0.3860440713536201
2026-07-11,202607111909,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.09900000000000002,0.7708394543546695,0.3933368310598111
2026-07-11,202607111909,4,0.0,0,,0,0,0,0,0,0,0,0.0,0.0,0.8657345225603359,0.5604197271773348
2026-07-11,202607111909,5,0.5,+0.5,,0,0,0,0,0,0,0,0.5,0.7709999999999999,0.4948950682056663,0.4470828961175236
2026-07-11,202607111910,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.40079999999999993,0.39015739769150054,0.29437565582371455
2026-07-11,202607111910,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.5561,0.4941605456453305,0.5366631689401888
2026-07-11,202607111910,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.3837999999999999,0.009842602308499473,0.3456243441762854
2026-07-11,202607111911,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.5599,0.33426547743966417,0.8195802728226653
2026-07-11,202607111911,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.6444000000000001,0.5153147953830011,0.5687513116474292
2026-07-11,202607111911,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.48549999999999993,0.5905246589716685,0.46458551941238196
2026-07-11,202607111912,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6562,0.33426547743966417,0.7295802728226652
2026-07-11,202607111912,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6345000000000001,0.14447534102833157,0.6654144805876181
2026-07-11,202607111912,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.6906,0.19015739769150047,0.034375655823714574
2026-07-11,202607112001,3,0.5,+0.5,,0,0,0,0,0,0,0,0.5,0.4310999999999999,0.4091080797481637,0.5052046169989507
2026-07-11,202607112001,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.07050000000000002,0.21931794333683108,0.47103882476390346
2026-07-11,202607112001,5,2.5,+1.0以上,,0,0,0,1,1,0,1,0.08333333333333341,0.2672,0.09489506820566629,0.3170828961175236
2026-07-11,202607112002,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.39599999999999996,0.7145802728226652,0.9483315844700945
2026-07-11,202607112002,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.6971,0.10473767051416577,0.122707240293809
2026-07-11,202607112002,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.8259000000000001,0.8003672612801678,0.7402098635886674
2026-07-11,202607112003,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.6209,0.2102098635886674,0.5458342077649527
2026-07-11,202607112003,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.47250000000000003,0.39052465897166844,0.23458551941238193
2026-07-11,202607112003,5,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.5569,0.40947534102833155,0.5054144805876181
2026-07-11,202607112004,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.20400000000000004,0.4857869884575026,0.4318782791185729
2026-07-11,202607112004,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.5246,0.4948950682056663,0.5370828961175236
2026-07-11,202607112004,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.41000000000000003,0.019685204616998953,0.5112486883525709
2026-07-11,202607112005,3,0.5,+0.5,,0,0,0,0,0,0,0,0.4166666666666666,0.23580000000000007,0.39052465897166844,0.17458551941238193
2026-07-11,202607112005,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.6148999999999999,0.38104931794333685,0.06917103882476391
2026-07-11,202607112005,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.3067,0.7806820566631689,0.3489611752360965
2026-07-11,202607112006,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.9610000000000001,0.10473767051416577,0.182707240293809
2026-07-11,202607112006,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.7173,0.6661017838405037,0.1806295907660021
2026-07-11,202607112006,5,0.0,0,,0,0,0,0,0,0,0,0.75,0.8544,0.2850524658971668,0.23145855194123818
2026-07-11,202607112007,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.2951999999999999,0.5697376705141658,0.162707240293809
2026-07-11,202607112007,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.5733999999999999,0.39963273871983207,0.45979013641133265
2026-07-11,202607112007,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.15620000000000006,0.6657345225603357,0.18041972717733473
2026-07-11,202607112008,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.5536000000000001,0.6193179433368311,0.8110388247639034
2026-07-11,202607112008,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.20400000000000004,0.4857869884575026,0.4318782791185729
2026-07-11,202607112008,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.39599999999999996,0.7145802728226652,0.9483315844700945
2026-07-11,202607112009,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.47250000000000003,0.39052465897166844,0.23458551941238193
2026-07-11,202607112009,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.4798000000000001,0.2956295907660021,0.2775026232948583
2026-07-11,202607112009,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.344,0.31494753410283316,0.3685414480587618
2026-07-11,202607112010,3,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.21150000000000002,0.19052465897166843,0.15458551941238197
2026-07-11,202607112010,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6610999999999999,0.47520986358866735,0.08583420776495278
2026-07-11,202607112010,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.5551,0.7145802728226652,0.6483315844700944
2026-07-11,202607112011,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.5246,0.4948950682056663,0.5370828961175236
2026-07-11,202607112011,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.1666666666666666,0.6175,0.6952623294858342,0.617292759706191
2026-07-11,202607112011,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.8333333333333334,0.8982000000000001,0.6189506820566631,0.8708289611752361
2026-07-11,202607112012,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.7435999999999999,0.039370409233997906,0.5424973767051416
2026-07-11,202607112012,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.3067,0.7806820566631689,0.3489611752360965
2026-07-11,202607112012,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.2951999999999999,0.5697376705141658,0.162707240293809
2026-07-11,202607112201,3,0.0,0,,0,0,0,0,0,0,0,0.5,0.3218,0.6102098635886675,0.8258342077649528
2026-07-11,202607112201,4,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.17589999999999995,0.7806820566631689,0.40896117523609654
2026-07-11,202607112201,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.07479999999999996,0.5697376705141658,0.162707240293809
2026-07-11,202607112202,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.0,0.04921301154249738,0.768121720881427
2026-07-11,202607112202,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.0,0.2102098635886674,0.4858342077649528
2026-07-11,202607112202,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.031200000000000012,0.4287932843651626,0.8964533053515216
2026-07-11,202607112203,3,0.5,+0.5,,0,0,0,0,0,0,0,0.8333333333333334,0.9184,0.19052465897166843,0.03458551941238196
2026-07-11,202607112203,4,-0.5,-0.5以下,,0,0,0,1,0,1,1,0.25,0.33699999999999997,0.19999999999999996,0.13999999999999996
2026-07-11,202607112203,5,0.5,+0.5,,0,0,0,0,0,0,0,0.5,0.0,0.4098426023084995,0.6256243441762854
2026-07-11,202607112204,3,0.0,0,,0,0,0,0,0,0,0,0.08333333333333341,0.030899999999999976,0.40036726128016786,0.4602098635886674
2026-07-11,202607112204,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.4385,0.3054721930745016,0.2631269674711438
2026-07-11,202607112204,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6137999999999999,0.5697376705141658,0.342707240293809
2026-07-11,202607112205,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.6523,0.18979013641133263,0.15416579223504723
2026-07-11,202607112205,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.6375,0.7806820566631689,0.5289611752360965
2026-07-11,202607112205,5,0.0,0,,0,0,0,1,0,1,1,0.4166666666666666,0.3054,0.6948950682056663,0.49708289611752365
2026-07-11,202607112206,3,0.0,0,,0,0,0,0,0,0,0,0.5,0.19649999999999992,0.7145802728226652,0.7683315844700944
2026-07-11,202607112206,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.1666666666666666,0.36240000000000006,0.19999999999999996,0.13999999999999996
2026-07-11,202607112206,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.0,0.2102098635886674,0.4858342077649528
2026-07-11,202607112207,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.031200000000000012,0.4287932843651626,0.8964533053515216
2026-07-11,202607112207,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.6086,0.6091080797481637,0.7652046169989507
2026-07-11,202607112207,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.33699999999999997,0.19999999999999996,0.13999999999999996
2026-07-11,202607112208,3,0.0,0,,0,0,0,0,0,0,0,0.0,0.12250000000000003,0.0,0.059999999999999984
2026-07-11,202607112208,4,0.5,+0.5,,0,0,0,0,0,0,0,0.5,0.0,0.4098426023084995,0.6256243441762854
2026-07-11,202607112208,5,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.17589999999999995,0.7806820566631689,0.40896117523609654
2026-07-11,202607112209,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.46570000000000006,0.11494753410283315,0.4685414480587618
2026-07-11,202607112209,4,0.0,0,,0,0,0,0,0,0,0,0.9166666666666667,0.8998,0.6091080797481637,0.6452046169989507
2026-07-11,202607112209,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.4385,0.3054721930745016,0.2631269674711438
2026-07-11,202607112210,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.45469999999999994,0.5905246589716685,0.6145855194123819
2026-07-11,202607112210,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.5636999999999999,0.8850524658971669,0.5314585519412383
2026-07-11,202607112210,5,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.007499999999999973,0.6952623294858342,0.737292759706191
2026-07-11,202607112211,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6375,0.7806820566631689,0.5289611752360965
2026-07-11,202607112211,4,0.0,0,,0,0,0,1,0,0,0,0.3333333333333334,0.3824000000000001,0.13426547743966422,0.5595802728226653
2026-07-11,202607112211,5,0.0,0,,0,0,0,0,0,0,0,0.8333333333333334,0.6715,0.2945278069254984,0.2768730325288562
2026-07-11,202607112212,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.6134999999999999,0.33389821615949633,0.7593704092339979
2026-07-11,202607112212,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7762,0.31421301154249737,0.5481217208814271
2026-07-11,202607112212,5,0.0,0,,0,0,0,0,0,0,0,0.75,0.6381,0.49452780692549847,0.5968730325288563
2026-07-11,202607112301,3,0.0,0,,0,0,0,0,0,0,0,0.25,0.2935000000000001,0.6759443861490031,0.5262539349422874
2026-07-11,202607112301,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.1666666666666666,0.2867,0.009842602308499473,0.4056243441762854
2026-07-11,202607112301,5,0.0,0,,0,0,0,0,0,0,0,0.25,0.3460000000000001,0.580682056663169,0.3889611752360965
2026-07-11,202607112302,3,0.0,0,,0,0,0,1,0,0,0,0.9166666666666667,0.9736,0.47594438614900314,0.2662539349422875
2026-07-11,202607112302,4,0.0,0,,0,0,0,0,0,0,0,0.0,0.0,0.4291605456453305,0.8966631689401889
2026-07-11,202607112302,5,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.12209999999999996,0.4302623294858342,0.897292759706191
2026-07-11,202607112303,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.18730000000000002,0.13463273871983208,0.49979013641133263
2026-07-11,202607112303,4,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.5147999999999999,0.2003672612801679,0.14020986358866735
2026-07-11,202607112303,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.4508,0.09526232948583419,0.257292759706191
2026-07-11,202607112304,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.2565,0.6759443861490031,0.40625393494228745
2026-07-11,202607112304,4,0.0,0,,0,0,0,0,0,0,0,0.25,0.07139999999999998,0.6196852046169989,0.9312486883525709
2026-07-11,202607112304,5,0.0,0,,0,0,0,0,0,0,0,1.0,0.0,0.7142130115424974,0.828121720881427
2026-07-11,202607112305,3,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.06150000000000002,0.6755771248688351,0.5260440713536201
2026-07-11,202607112305,4,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.38370000000000004,0.5043704092339979,0.6424973767051417
2026-07-11,202607112305,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.6797,0.8952623294858343,0.817292759706191
2026-07-11,202607112306,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.0,0.5043704092339979,0.4624973767051416
2026-07-11,202607112306,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.7085000000000001,0.4861542497376705,0.19208814270724028
2026-07-11,202607112306,5,0.0,0,,0,0,0,0,0,0,0,0.08333333333333341,0.21829999999999994,0.6854197271773347,0.45166841552990555
2026-07-11,202607112307,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.6503,0.23900314795383001,0.6822875131164743
2026-07-11,202607112307,4,0.0,0,,0,0,0,1,0,0,0,0.3333333333333334,0.18299999999999997,0.13426547743966422,0.4395802728226653
2026-07-11,202607112307,5,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.18730000000000002,0.13463273871983208,0.49979013641133263
2026-07-11,202607112308,3,0.0,0,,0,0,0,0,0,0,0,0.1666666666666666,0.12209999999999996,0.4302623294858342,0.897292759706191
2026-07-11,202607112308,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.31059999999999993,0.2196852046169989,0.4112486883525708
2026-07-11,202607112308,5,0.0,0,,0,0,0,1,0,0,0,0.75,0.8212999999999999,0.6945278069254984,0.6768730325288563
2026-07-11,202607112309,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.4166666666666666,0.6797,0.8952623294858343,0.817292759706191
2026-07-11,202607112309,4,0.0,0,,0,0,0,0,0,0,0,0.4166666666666666,0.4704,0.4952623294858342,0.357292759706191
2026-07-11,202607112309,5,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.8594999999999999,0.5901573976915006,0.37437565582371457
2026-07-11,202607112310,3,0.0,0,,0,0,0,0,0,0,0,0.3333333333333334,0.38370000000000004,0.5043704092339979,0.6424973767051417
2026-07-11,202607112310,4,0.0,0,,0,0,0,1,0,0,0,0.9166666666666667,0.9736,0.47594438614900314,0.2662539349422875
2026-07-11,202607112310,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.1666666666666666,0.3959999999999999,0.14410807974816367,0.8452046169989508
2026-07-11,202607112311,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.5105000000000001,0.5236883525708289,0.7335362014690451
2026-07-11,202607112311,4,0.0,0,,0,0,0,0,0,0,0,0.5,0.5960000000000001,0.6948950682056663,0.6770828961175237
2026-07-11,202607112311,5,0.0,0,,0,0,0,0,0,0,0,0.5,0.38849999999999996,0.32405561385099685,0.4737460650577125
2026-07-11,202607112312,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.5692999999999999,0.18979013641133263,0.15416579223504723
2026-07-11,202607112312,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.345,0.23937040923399786,0.6824973767051417
2026-07-11,202607112312,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.5147999999999999,0.2003672612801679,0.14020986358866735
2026-07-12,202607120201,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.9334000000000001,0.4287932843651626,0.8964533053515216
2026-07-12,202607120201,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,1.0,0.9051049317943338,0.8029171038824764
2026-07-12,202607120201,5,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.6068999999999999,0.1247901364113326,0.4541657922350472
2026-07-12,202607120202,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.7255,0.029527806925498425,0.43687303252885623
2026-07-12,202607120202,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.25,0.1365,0.2952623294858342,0.15729275970619094
2026-07-12,202607120202,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.9272,0.5240556138509969,0.8537460650577124
2026-07-12,202607120203,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,1.0,0.9901573976915006,0.6543756558237146
2026-07-12,202607120203,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.8306,0.2952623294858342,0.21729275970619094
2026-07-12,202607120203,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.7786,0.4287932843651626,0.8964533053515216
2026-07-12,202607120204,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.4685999999999999,0.4298950682056663,0.7170828961175236
2026-07-12,202607120204,4,-0.5,-0.5以下,,0,0,0,1,1,0,1,0.9166666666666667,0.7644,0.5047376705141657,0.582707240293809
2026-07-12,202607120204,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.9297,0.6945278069254984,0.6768730325288563
2026-07-12,202607120205,3,0.0,0,,0,0,0,0,0,0,0,0.5833333333333334,0.7817000000000001,0.5051049317943337,0.40291710388247637
2026-07-12,202607120205,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.9402999999999999,0.9901573976915006,0.7743756558237147
2026-07-12,202607120205,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.3327,0.18979013641133263,0.0941657922350472
2026-07-12,202607120206,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.5625,0.40947534102833155,0.6254144805876181
2026-07-12,202607120206,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,0.7289999999999999,0.6854197271773347,0.5116684155299056
2026-07-12,202607120206,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.8333333333333334,0.7121,0.7047376705141657,0.6027072402938091
2026-07-12,202607120207,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.8639,0.5244228751311647,0.9139559286463799
2026-07-12,202607120207,4,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.98,0.019685204616998953,0.2712486883525708
2026-07-12,202607120207,5,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.6896,0.6752098635886673,0.22583420776495278
2026-07-12,202607120208,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.32499999999999996,0.2094753410283316,0.30541448058761805
2026-07-12,202607120208,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.8355,0.009842602308499473,0.22562434417628538
2026-07-12,202607120208,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.5594,0.5142130115424974,0.7481217208814271
2026-07-12,202607120209,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.9272,0.5240556138509969,0.8537460650577124
2026-07-12,202607120209,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.3333333333333334,0.30590000000000006,0.47594438614900314,0.2062539349422875
2026-07-12,202607120209,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5833333333333334,1.0,0.9901573976915006,0.6543756558237146
2026-07-12,202607120210,3,0.0,0,,0,0,0,0,0,0,0,0.6666666666666666,0.9096,0.9051049317943338,0.9229171038824764
2026-07-12,202607120210,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.5,0.8080999999999999,0.7996327387198321,0.7997901364113327
2026-07-12,202607120210,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.6666666666666666,0.8930000000000001,0.40036726128016786,0.3402098635886674
2026-07-12,202607120211,3,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,1.0,0.284685204616999,0.2312486883525708
2026-07-12,202607120211,4,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.8382000000000001,0.47557712486883524,0.2660440713536201
2026-07-12,202607120211,5,-0.5,-0.5以下,,0,0,0,0,0,0,0,0.75,0.8832,0.47594438614900314,0.1462539349422875
2026-07-12,202607120212,3,-0.5,-0.5以下,,0,0,0,1,1,0,1,0.6666666666666666,0.8497,0.4941605456453305,0.5966631689401889
