actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,delta_CORR20_v91,delta_CORR25_v91,delta_CORR32_v91,delta_CORR35_v91,delta_RAW20_v91,delta_RAW25_v91,delta_RAW32_v91,delta_RAW35_v91,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,period_v90,period_v91,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_BASE_v91,score_CORR20_v91,score_CORR25_v91,score_CORR32_v91,score_CORR35_v91,score_RAW20_v91,score_RAW25_v91,score_RAW32_v91,score_RAW35_v91,score_wind_v83,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,v91_avg,v91_base_comp_recalc,v91_ex,v91_st_corr,v91_st_raw,v91_straight,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
2-4-3,0,2,0,0,0,0,0,2025-12-29,,,-2.4,-4.2,,,-2.4,-4.2,1,3,1,backfill,same,B,1,1,1,3,0,1.5426,0.8857,まくり,3まくり,10770,prior7,prior7,0.44967,0,202512290403,1-4-5-2-6,90,右横,0,46.4593,46.4593,,,44.0593,42.2593,,,44.0593,42.2593,44.4593,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,4,1,6,5,3,2,0.4,1.0,0.0,0.2,0.6,0.8,-0.04,-0.14,0.01,-0.03,-0.08,-0.1,4,1,6,5,3,2,0.4,1.0,0.0,0.2,0.6,0.8,backfill,0,0,3-1-4;3-4-1;3-1-5;3-5-1;3-1-2;3-4-5;3-5-4;3-1-6;3-2-1;3-4-2;3-2-4;3-4-6;3-6-1;3-5-2;3-2-5;3-6-4;3-5-6;3-6-5;3-2-6;3-6-2,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,-0.5,-0.05,0.73333,0.449667,0.6,0.0,0.0,0.6,1,1,4,平和島,-2.0,0-2m,右横_0-2m,unfavorable,1,17.7778,-7.17,24.9478,90,backfill,1.0,2
3-4-1,4,3,1,1,1,1,1,2025-12-29,,,0.0,-0.0,,,0.0,-0.0,1,3,1,backfill,same,S,1,1,1,3,1,1.9667,0.9917,まくり,3まくり,8950,prior7,prior7,0.819,1,202512290509,1-6-4-5-2,180,向かい,1,83.8167,83.8167,,,83.8167,83.8167,,,83.8167,83.8167,83.8167,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,2,6,1,3,5,4,0.8,0.0,1.0,0.6,0.2,0.4,0.13,0.23,0.11,0.16,0.18,0.17,2,6,1,3,5,4,0.8,0.0,1.0,0.6,0.2,0.4,backfill,1,0,3-1-6;3-6-1;3-1-4;3-4-1;3-1-5;3-6-4;3-4-6;3-1-2;3-5-1;3-6-5;3-5-6;3-6-2;3-2-1;3-4-5;3-5-4;3-2-6;3-4-2;3-2-4;3-5-2;3-2-5,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,-0.5,-0.05,0.6,0.819,1.0,1.0,1.0,0.6,1,1,5,多摩川,0.0,0-2m,向かい_0-2m,neutral,1,22.807,-2.1408,24.9478,57,backfill,1.0,3
5-4-2,0,0,4,1,1,1,1,2025-12-29,0.0,0.0,,,0.0,0.0,,,1,4,1,backfill,same,S,1,1,1,4,0,0.9139,0.7285,まくり差し,4カドまくり,9550,prior7,prior7,0.955,0,202512290801,1-5-3-2-6,90,右横,0,99.4139,99.4139,99.4139,99.4139,,,99.4139,99.4139,,,99.4139,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,2,5,6,1,3,4,0.8,0.2,0.0,1.0,0.6,0.4,0.04,0.16,0.16,-0.02,0.09,0.14,2,5,6,1,3,4,0.8,0.2,0.0,1.0,0.6,0.4,backfill,0,0,4-1-5;4-5-1;4-1-3;4-3-1;4-1-2;4-5-3;4-3-5;4-1-6;4-2-1;4-5-2;4-2-5;4-5-6;4-6-1;4-3-2;4-2-3;4-6-5;4-3-6;4-6-3;4-2-6;4-6-2,4-1-5;4-1-3;4-1-2;4-5-1;4-5-3;4-5-2,0.5,3.0,0.86667,0.955,1.0,1.0,1.0,1.0,1,1,8,常滑,0.0,0-2m,右横_0-2m,neutral,1,22.8571,-0.7143,23.5714,70,backfill,0.0,5
1-4-5,0,0,3,1,1,1,1,2025-12-29,0.0,0.0,,,0.0,0.0,,,1,4,1,backfill,same,S,1,1,1,4,0,0.9139,0.7285,逃げ,4カドまくり,1410,prior7,prior7,0.965,0,202512290810,1-6-5-3-2,90,右横,0,97.3739,97.3739,97.3739,97.3739,,,97.3739,97.3739,,,97.3739,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,5,6,4,1,3,2,0.2,0.0,0.4,1.0,0.6,0.8,0.12,0.24,0.07,-0.01,0.06,-0.01,5,6,4,1,3,2,0.2,0.0,0.4,1.0,0.6,0.8,backfill,0,0,4-1-6;4-6-1;4-1-5;4-5-1;4-1-3;4-6-5;4-5-6;4-1-2;4-3-1;4-6-3;4-3-6;4-6-2;4-2-1;4-5-3;4-3-5;4-2-6;4-5-2;4-2-5;4-3-2;4-2-3,4-1-6;4-1-5;4-1-3;4-6-1;4-6-5;4-6-3,0,-0.04,0.93333,0.965,1.0,1.0,1.0,1.0,1,1,8,常滑,0.0,0-2m,右横_0-2m,neutral,1,22.8571,-0.7143,23.5714,70,backfill,1.0,1
1-4-6,0,2,3,0,0,0,0,2025-12-29,,,-2.4,-4.2,,,-2.4,-4.2,1,3,1,backfill,same,B,1,1,1,3,0,1.9501,0.9875,抜き,3まくり,2050,prior7,prior7,0.40567,0,202512291605,1-4-6-5-2,0,追い,0,42.3068,42.3068,,,39.9068,38.1068,,,39.9068,38.1068,42.3068,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,6,4,5,3,2,1,0.0,0.4,0.2,0.6,0.8,1.0,0.32,0.15,0.18,0.01,-0.03,-0.1,6,4,5,3,2,1,0.0,0.4,0.2,0.6,0.8,1.0,backfill,0,0,3-1-4;3-4-1;3-1-6;3-6-1;3-1-5;3-4-6;3-6-4;3-1-2;3-5-1;3-4-5;3-5-4;3-4-2;3-2-1;3-6-5;3-5-6;3-2-4;3-6-2;3-2-6;3-5-2;3-2-5,3-1-4;3-1-6;3-1-5;3-4-1;3-4-6;3-4-5,0,-0.21,0.33333,0.405667,0.8,0.2,0.2,0.2,1,1,16,児島,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,1.0,1
4-1-6,3,1,3,1,1,1,0,2025-12-29,4.0,2.0,,,4.0,2.0,,,1,4,1,backfill,same,S,1,1,1,4,1,1.2185,0.8046,まくり,4カドまくり,2870,prior7,prior7,0.675,0,202512291606,1-3-6-2-5,0,追い,1,68.6785,68.6785,72.6785,70.6785,,,72.6785,70.6785,,,66.6785,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,5,6,3,4,2,1,0.2,0.0,0.6,0.4,0.8,1.0,0.1,0.13,0.05,0.09,-0.04,-0.05,5,6,3,4,2,1,0.2,0.0,0.6,0.4,0.8,1.0,backfill,1,1,4-1-3;4-3-1;4-1-6;4-6-1;4-1-2;4-3-6;4-6-3;4-1-5;4-2-1;4-3-2;4-2-3;4-3-5;4-5-1;4-6-2;4-2-6;4-5-3;4-6-5;4-5-6;4-2-5;4-5-2,4-1-3;4-1-6;4-1-2;4-3-1;4-3-6;4-3-2,0,-0.04,0.86667,0.675,0.8,0.4,0.4,0.8,1,1,16,児島,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,2.0,4
1-2-3,0,2,0,1,1,0,0,2025-12-29,,,0.8,1.4,,,0.8,1.4,1,3,1,backfill,same,A,1,1,1,3,0,1.6258,0.9064,逃げ,3まくり,540,prior7,prior7,0.551,1,202512291810,1-2-4-5-6,0,追い,0,56.5158,56.5158,,,57.3158,57.9158,,,57.3158,57.9158,56.5158,,,-0.007365,0.005589,0.002774,0.002066,-0.003694,0.000634,2,4,3,6,1,5,0.8,0.4,0.6,0.0,1.0,0.2,0.08,0.17,0.12,0.3,0.08,0.26,1,4,3,6,2,5,1.0,0.4,0.6,0.0,0.8,0.2,backfill,0,0,3-1-2;3-2-1;3-1-4;3-4-1;3-1-5;3-2-4;3-4-2;3-1-6;3-5-1;3-2-5;3-5-2;3-2-6;3-6-1;3-4-5;3-5-4;3-6-2;3-4-6;3-6-4;3-5-6;3-6-5,3-1-2;3-1-4;3-1-5;3-2-1;3-2-4;3-2-5,0,-0.21,0.8,0.551,0.4,0.6,0.6,0.5,1,1,18,徳山,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,1.0,1
3-1-6,11,4,2,1,1,1,1,2025-12-30,,,0.0,-0.0,,,0.0,-0.0,0,2,0,backfill,changed,S,1,1,1,3,1,1.5738,0.8934,まくり,3まくり,3120,prior7,prior7,0.85167,1,202512300103,4-6-5-1-2,0,追い,1,86.6904,86.6904,,,86.6904,86.6904,,,86.6904,86.6904,86.6904,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,6,2,1,3,5,4,0.0,0.8,1.0,0.6,0.2,0.4,0.08,0.03,-0.02,0.03,0.06,0.04,6,2,1,3,5,4,0.0,0.8,1.0,0.6,0.2,0.4,backfill,1,0,3-4-6;3-6-4;3-4-5;3-5-4;3-4-1;3-6-5;3-5-6;3-4-2;3-1-4;3-6-1;3-1-6;3-6-2;3-2-4;3-5-1;3-1-5;3-2-6;3-5-2;3-2-5;3-1-2;3-2-1,3-4-6;3-4-5;3-4-1;3-6-4;3-6-5;3-6-1,-0.5,-0.05,0.53333,0.851667,1.0,1.0,1.0,0.8,1,1,1,桐生,0.0,0-2m,追い_0-2m,neutral,3,25.8503,0.9025,24.9478,147,backfill,1.0,3
1-2-5,0,4,1,0,0,0,0,2025-12-30,,,3.2,5.6,,,3.2,5.6,1,3,1,backfill,same,B,1,1,1,3,0,1.5574,0.8893,逃げ,3まくり,4610,prior7,prior7,0.405,0,202512300502,5-1-4-2-6,,missing,0,42.0074,42.0074,,,45.2074,47.6074,,,45.2074,47.6074,42.0074,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,4,1,2,6,3,5,0.4,1.0,0.8,0.0,0.6,0.2,0.09,0.03,0.03,0.18,0.05,0.12,4,1,2,6,3,5,0.4,1.0,0.8,0.0,0.6,0.2,backfill,0,0,3-5-1;3-1-5;3-5-4;3-4-5;3-5-2;3-1-4;3-4-1;3-5-6;3-2-5;3-1-2;3-2-1;3-1-6;3-6-5;3-4-2;3-2-4;3-6-1;3-4-6;3-6-4;3-2-6;3-6-2,3-5-1;3-5-4;3-5-2;3-1-5;3-1-4;3-1-2,-0.5,-0.05,0.4,0.405,0.0,0.8,0.8,0.4,1,1,5,多摩川,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,1
1-2-3,0,1,5,1,1,0,0,2025-12-30,-4.0,-2.0,,,-4.0,-2.0,,,1,4,1,backfill,same,A,1,1,1,4,0,1.4137,0.8534,逃げ,4カドまくり,3530,prior7,prior7,0.583,0,202512300607,2-1-5-6-3,315,追い,0,58.5237,58.5237,54.5237,56.5237,,,54.5237,56.5237,,,56.5237,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,2,5,6,3,1,4,0.8,0.2,0.0,0.6,1.0,0.4,0.05,0.15,0.18,0.07,0.05,0.14,1,5,6,3,2,4,1.0,0.2,0.0,0.6,0.8,0.4,backfill,0,0,4-2-1;4-1-2;4-2-5;4-5-2;4-2-6;4-1-5;4-5-1;4-2-3;4-6-2;4-1-6;4-6-1;4-1-3;4-3-2;4-5-6;4-6-5;4-3-1;4-5-3;4-3-5;4-6-3;4-3-6,4-2-1;4-2-5;4-2-6;4-1-2;4-1-5;4-1-6,-0.5,-1.19,0.73333,0.583,0.8,0.6,0.6,0.2,1,1,6,浜名湖,-2.0,0-2m,追い_0-2m,unfavorable,2,15.0,-8.5714,23.5714,100,backfill,1.0,1
3-5-1,3,1,3,0,0,0,0,2025-12-30,,,3.2,5.6,,,3.2,5.6,1,3,1,backfill,same,B,1,1,1,3,1,0.8934,0.7234,差し,3まくり,1310,prior7,prior7,0.32833,0,202512300701,5-4-1-2-6,270,左横,0,33.6768,33.6768,,,36.8768,39.2768,,,36.8768,39.2768,33.6768,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,5,4,2,1,3,6,0.2,0.4,0.8,1.0,0.6,0.0,0.15,0.07,0.03,-0.02,0.05,0.17,5,4,2,1,3,6,0.2,0.4,0.8,1.0,0.6,0.0,backfill,1,1,3-5-4;3-4-5;3-5-1;3-1-5;3-5-2;3-4-1;3-1-4;3-5-6;3-2-5;3-4-2;3-2-4;3-4-6;3-6-5;3-1-2;3-2-1;3-6-4;3-1-6;3-6-1;3-2-6;3-6-2,3-5-4;3-5-1;3-5-2;3-4-5;3-4-1;3-4-2,-0.5,-0.05,0.46667,0.328333,0.0,0.8,0.8,0.0,1,1,7,蒲郡,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,3
1-2-4,0,3,5,1,1,0,0,2025-12-30,,,-3.2,-5.6,,,-3.2,-5.6,1,3,1,backfill,same,A,1,1,1,3,0,1.3934,0.8484,逃げ,3まくり,7120,prior7,prior7,0.56233,1,202512300806,1-5-2-6-4,90,右横,0,57.4168,57.4168,,,54.2168,51.8168,,,54.2168,51.8168,55.4168,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,2,6,5,4,3,1,0.8,0.0,0.2,0.4,0.6,1.0,0.06,0.2,0.17,0.1,0.08,0.0,2,6,5,4,3,1,0.8,0.0,0.2,0.4,0.6,1.0,backfill,0,0,3-1-5;3-5-1;3-1-2;3-2-1;3-1-6;3-5-2;3-2-5;3-1-4;3-6-1;3-5-6;3-6-5;3-5-4;3-4-1;3-2-6;3-6-2;3-4-5;3-2-4;3-4-2;3-6-4;3-4-6,3-1-5;3-1-2;3-1-6;3-5-1;3-5-2;3-5-6,0,-0.21,0.66667,0.562333,1.0,0.2,0.2,0.4,1,1,8,常滑,-2.0,0-2m,右横_0-2m,unfavorable,1,17.7778,-7.17,24.9478,90,backfill,2.0,1
4-2-5,4,3,1,0,0,0,0,2025-12-30,8.0,4.0,,,8.0,4.0,,,1,4,1,backfill,same,B,1,1,1,4,1,-1.1531,0.2117,まくり,4カドまくり,1890,prior7,prior7,0.525,0,202512300811,5-6-2-1-3,,missing,1,51.3069,51.3069,59.3069,55.3069,,,59.3069,55.3069,,,51.3069,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,2,4,5,6,1,3,0.8,0.4,0.2,0.0,1.0,0.6,0.08,0.1,0.12,0.13,0.04,0.09,2,4,5,6,1,3,0.8,0.4,0.2,0.0,1.0,0.6,backfill,1,0,4-5-6;4-6-5;4-5-2;4-2-5;4-5-1;4-6-2;4-2-6;4-5-3;4-1-5;4-6-1;4-1-6;4-6-3;4-3-5;4-2-1;4-1-2;4-3-6;4-2-3;4-3-2;4-1-3;4-3-1,4-5-6;4-5-2;4-5-1;4-6-5;4-6-2;4-6-1,0,-0.04,0.66667,0.525,0.8,0.0,0.0,0.8,1,1,8,常滑,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,4
5-4-1,0,0,4,0,0,0,0,2025-12-30,-2.0,-1.0,,,-2.0,-1.0,,,1,4,1,backfill,same,B,1,1,1,4,0,0.9055,0.7264,まくり差し,4カドまくり,12170,prior7,prior7,0.493,0,202512301009,6-5-2-1-3,90,右横,0,49.0155,49.0155,47.0155,48.0155,,,47.0155,48.0155,,,49.0155,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,6,1,3,4,5,2,0.0,1.0,0.6,0.4,0.2,0.8,0.09,-0.03,0.01,0.01,0.04,-0.03,6,1,3,4,5,2,0.0,1.0,0.6,0.4,0.2,0.8,backfill,0,0,4-6-5;4-5-6;4-6-2;4-2-6;4-6-1;4-5-2;4-2-5;4-6-3;4-1-6;4-5-1;4-1-5;4-5-3;4-3-6;4-2-1;4-1-2;4-3-5;4-2-3;4-3-2;4-1-3;4-3-1,4-6-5;4-6-2;4-6-1;4-5-6;4-5-2;4-5-1,-0.5,-1.19,0.53333,0.493,0.8,0.4,0.4,0.2,1,1,10,三国,0.0,0-2m,右横_0-2m,neutral,1,22.8571,-0.7143,23.5714,70,backfill,0.0,5
4-2-5,6,2,3,1,1,1,1,2025-12-30,-2.0,-1.0,,,-2.0,-1.0,,,1,4,1,backfill,same,S,1,1,1,4,1,0.9055,0.7264,まくり,4カドまくり,4770,prior7,prior7,0.865,0,202512301707,1-2-5-3-6,270,左横,1,87.3655,87.3655,85.3655,86.3655,,,85.3655,86.3655,,,87.3655,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,3,5,6,1,4,2,0.6,0.2,0.0,1.0,0.4,0.8,-0.03,0.06,0.11,-0.05,-0.02,-0.03,2,5,6,1,4,3,0.8,0.2,0.0,1.0,0.4,0.6,backfill,1,1,4-1-2;4-2-1;4-1-5;4-5-1;4-1-3;4-2-5;4-5-2;4-1-6;4-3-1;4-2-3;4-3-2;4-2-6;4-6-1;4-5-3;4-3-5;4-6-2;4-5-6;4-6-5;4-3-6;4-6-3,4-1-2;4-1-5;4-1-3;4-2-1;4-2-5;4-2-3,0,-0.04,0.93333,0.865,0.8,1.0,1.0,0.8,1,1,17,宮島,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,0.0,4
3-1-2,1,1,2,1,1,1,1,2025-12-30,,,0.8,1.4,,,0.8,1.4,1,3,1,backfill,same,S,1,1,1,3,1,1.9262,0.9816,まくり差し,3まくり,1130,prior7,prior7,0.69633,1,202512301905,1-2-6-4-5,45,右横,0,71.3496,71.3496,,,72.1496,72.7496,,,72.1496,72.7496,73.3496,,,-0.007381,0.00573,0.002715,0.002106,-0.003723,0.000557,3,2,1,5,4,6,0.6,0.8,1.0,0.2,0.4,0.0,0.13,0.08,0.01,0.21,0.16,0.28,3,2,1,5,4,6,0.6,0.8,1.0,0.2,0.4,0.0,backfill,1,1,3-1-2;3-2-1;3-1-6;3-6-1;3-1-4;3-2-6;3-6-2;3-1-5;3-4-1;3-2-4;3-4-2;3-2-5;3-5-1;3-6-4;3-4-6;3-5-2;3-6-5;3-5-6;3-4-5;3-5-4,3-1-2;3-1-6;3-1-4;3-2-1;3-2-6;3-2-4,0,-0.21,0.46667,0.696333,0.8,1.0,1.0,0.4,1,1,19,下関,2.0,3-4m,右横_3-4m,favorable,2,30.7692,5.8214,24.9478,65,backfill,3.0,3
4-1-3,1,1,2,1,1,1,1,2025-12-31,4.0,2.0,,,4.0,2.0,,,1,4,1,backfill,same,S,1,1,1,4,1,1.1768,0.7942,抜き,4カドまくり,2450,prior7,prior7,0.701,0,202512310205,1-3-5-6-2,0,追い,0,70.0868,70.0868,74.0868,72.0868,,,74.0868,72.0868,,,68.0868,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,6,2,1,4,5,3,0.0,0.8,1.0,0.4,0.2,0.6,0.15,-0.04,-0.06,0.03,0.05,-0.02,6,2,1,4,5,3,0.0,0.8,1.0,0.4,0.2,0.6,backfill,1,1,4-1-3;4-3-1;4-1-5;4-5-1;4-1-6;4-3-5;4-5-3;4-1-2;4-6-1;4-3-6;4-6-3;4-3-2;4-2-1;4-5-6;4-6-5;4-2-3;4-5-2;4-2-5;4-6-2;4-2-6,4-1-3;4-1-5;4-1-6;4-3-1;4-3-5;4-3-6,-0.5,-1.19,0.66667,0.701,1.0,0.4,0.4,0.8,1,1,2,戸田,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,0.0,4
3-5-2,17,3,5,0,0,0,0,2025-12-31,,,-1.6,-2.8,,,-1.6,-2.8,0,2,0,backfill,changed,B,1,1,1,3,1,-1.7485,0.0629,まくり,3まくり,9600,prior7,prior7,0.41367,0,202512310506,6-1-5-4-2,315,追い,1,39.5682,39.5682,,,37.9682,36.7682,,,37.9682,36.7682,39.5682,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,5,2,6,1,3,4,0.2,0.8,0.0,1.0,0.6,0.4,0.16,0.11,0.28,-0.06,0.11,0.12,5,2,6,1,3,4,0.2,0.8,0.0,1.0,0.6,0.4,backfill,1,0,3-6-1;3-1-6;3-6-5;3-5-6;3-6-4;3-1-5;3-5-1;3-6-2;3-4-6;3-1-4;3-4-1;3-1-2;3-2-6;3-5-4;3-4-5;3-2-1;3-5-2;3-2-5;3-4-2;3-2-4,3-6-1;3-6-5;3-6-4;3-1-6;3-1-5;3-1-4,-0.5,-0.05,0.33333,0.413667,0.4,0.0,0.0,1.0,1,1,5,多摩川,0.0,0-2m,追い_0-2m,neutral,4,25.8503,0.9025,24.9478,147,backfill,1.0,3
5-3-1,0,5,4,1,1,1,1,2025-12-31,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,S,1,1,1,4,0,-1.254,0.1865,まくり差し,4カドまくり,55340,prior7,prior7,0.705,0,202512310602,5-2-6-1-3,315,追い,0,69.206,69.206,71.206,70.206,,,71.206,70.206,,,69.206,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,2,5,6,3,4,1,0.8,0.2,0.0,0.6,0.4,1.0,0.05,0.12,0.49,0.08,0.11,0.04,2,5,6,3,4,1,0.8,0.2,0.0,0.6,0.4,1.0,backfill,0,0,4-5-2;4-2-5;4-5-6;4-6-5;4-5-1;4-2-6;4-6-2;4-5-3;4-1-5;4-2-1;4-1-2;4-2-3;4-3-5;4-6-1;4-1-6;4-3-2;4-6-3;4-3-6;4-1-3;4-3-1,4-5-2;4-5-6;4-5-1;4-2-5;4-2-6;4-2-1,0,-0.04,0.66667,0.705,0.8,0.6,0.6,0.8,1,1,6,浜名湖,0.0,5m+,追い_5m+,neutral,2,19.3548,-4.2166,23.5714,31,backfill,6.0,5
3-1-2,10,2,4,0,0,0,0,2025-12-31,,,0.8,1.4,,,0.8,1.4,1,3,1,backfill,same,B,1,1,1,3,1,1.7241,0.931,まくり,3まくり,9890,prior7,prior7,0.47233,0,202512310705,5-1-4-2-6,45,右横,1,48.9075,48.9075,,,49.7075,50.3075,,,49.7075,50.3075,46.9075,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,1,2,3,5,4,6,1.0,0.8,0.6,0.2,0.4,0.0,-0.21,-0.17,-0.04,0.08,-0.03,0.12,1,2,3,5,4,6,1.0,0.8,0.6,0.2,0.4,0.0,backfill,1,1,3-5-1;3-1-5;3-5-4;3-4-5;3-5-2;3-1-4;3-4-1;3-5-6;3-2-5;3-1-2;3-2-1;3-1-6;3-6-5;3-4-2;3-2-4;3-6-1;3-4-6;3-6-4;3-2-6;3-6-2,3-5-1;3-5-4;3-5-2;3-1-5;3-1-4;3-1-2,-0.5,-0.05,0.46667,0.472333,0.4,0.6,0.6,0.4,1,1,7,蒲郡,-2.0,0-2m,右横_0-2m,unfavorable,4,17.7778,-7.17,24.9478,90,backfill,2.0,3
1-3-6,0,0,2,1,1,1,1,2025-12-31,,,-2.4,-4.2,,,-2.4,-4.2,1,3,1,backfill,same,S,1,1,1,3,0,1.7647,0.9412,逃げ,3まくり,590,prior7,prior7,0.661,1,202512310710,1-6-5-4-2,270,左横,0,67.8147,67.8147,,,65.4147,63.6147,,,65.4147,63.6147,67.8147,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,1,6,4,5,3,2,1.0,0.0,0.4,0.2,0.6,0.8,-0.1,0.25,0.06,0.06,0.03,0.02,1,6,4,5,3,2,1.0,0.0,0.4,0.2,0.6,0.8,backfill,0,0,3-1-6;3-6-1;3-1-5;3-5-1;3-1-4;3-6-5;3-5-6;3-1-2;3-4-1;3-6-4;3-4-6;3-6-2;3-2-1;3-5-4;3-4-5;3-2-6;3-5-2;3-2-5;3-4-2;3-2-4,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,-0.5,-0.05,0.4,0.661,1.0,0.4,0.4,0.8,1,1,7,蒲郡,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,1
4-1-6,6,2,3,0,0,0,0,2025-12-31,4.0,2.0,,,4.0,2.0,,,1,4,1,backfill,same,B,1,1,1,4,1,1.3312,0.8328,まくり,4カドまくり,1260,prior7,prior7,0.427,0,202512310810,5-1-6-2-3,90,右横,1,43.9912,43.9912,47.9912,45.9912,,,47.9912,45.9912,,,43.9912,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,5,2,1,6,4,3,0.2,0.8,1.0,0.0,0.4,0.6,0.12,0.04,0.03,0.14,0.06,0.05,5,2,1,6,4,3,0.2,0.8,1.0,0.0,0.4,0.6,backfill,1,1,4-5-1;4-1-5;4-5-6;4-6-5;4-5-2;4-1-6;4-6-1;4-5-3;4-2-5;4-1-2;4-2-1;4-1-3;4-3-5;4-6-2;4-2-6;4-3-1;4-6-3;4-3-6;4-2-3;4-3-2,4-5-1;4-5-6;4-5-2;4-1-5;4-1-6;4-1-2,0,-0.04,0.6,0.427,0.8,0.0,0.0,0.4,1,1,8,常滑,0.0,5m+,右横_5m+,neutral,1,18.1818,-5.3896,23.5714,22,backfill,6.0,4
6-4-1,0,3,2,0,0,0,0,2025-12-31,,,0.0,0.0,,,0.0,0.0,1,3,1,backfill,same,B,1,1,1,3,0,-1.927,0.0183,まくり差し,3まくり,3710,prior7,prior7,0.04767,0,202512310811,6-1-4-5-2,90,右横,0,2.7897,2.7897,,,2.7897,2.7897,,,2.7897,2.7897,2.7897,,,-0.007465,0.005692,0.002516,0.00218,-0.003659,0.000739,5,4,6,3,2,1,0.2,0.4,0.0,0.6,0.8,1.0,0.21,0.22,0.42,0.13,0.07,-0.06,4,5,6,3,2,1,0.4,0.2,0.0,0.6,0.8,1.0,backfill,0,0,3-6-1;3-1-6;3-6-4;3-4-6;3-6-5;3-1-4;3-4-1;3-6-2;3-5-6;3-1-5;3-5-1;3-1-2;3-2-6;3-4-5;3-5-4;3-2-1;3-4-2;3-2-4;3-5-2;3-2-5,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,-0.5,-0.05,0.13333,0.047667,0.0,0.0,0.0,0.0,1,1,8,常滑,0.0,5m+,右横_5m+,neutral,1,40.0,15.0522,24.9478,25,backfill,8.0,6
