month,race_code,p2_top1,p2_top2,p2_ratio,p2_top2_mass,joint_mass2,joint_mass4,joint_mass6,joint_mass8,joint_mass10,joint_entropy,cond_ratio_mean_top2second,full_order
2026-05,202605022307,0.519946652445956,0.19148882995212899,2.7152845028920973,0.711435482398085,0.26040354657100717,0.4045833237557557,0.554918395256758,0.67097064704194,0.761021595108652,0.9288343446017141,3.304880446731107,4-1-3|4-1-2|4-3-1|4-3-2|4-1-6|4-2-1|4-2-3|4-1-5|4-5-1|4-6-1|4-5-3|4-3-6|4-2-6|4-5-2|4-6-3|4-5-6|4-3-5|4-2-5|4-6-2|4-6-5
2026-05,202605030105,0.5200374648980891,0.19573844641604343,2.6567977544521115,0.7157759113141325,0.22805688614613806,0.35882775314784904,0.5105338808919734,0.6143182111265965,0.6987399136059022,0.952957269903712,1.745053358079698,4-5-1|4-5-6|4-2-1|4-2-5|4-5-2|4-5-3|4-1-5|4-1-2|4-3-1|4-2-6|4-2-3|4-1-6|4-3-2|4-3-5|4-1-3|4-6-5|4-6-1|4-3-6|4-6-2|4-6-3
2026-05,202605030708,0.8325756712480672,0.06556430205286284,12.698612586110997,0.8981399733009301,0.4006013932064254,0.48902268021641054,0.6901517255204859,0.7583090169511127,0.8129537296988774,0.8490367852877363,1.6737857398865017,4-1-6|4-1-5|4-6-5|4-6-1|4-1-3|4-1-2|4-5-6|4-3-6|4-3-1|4-3-5|4-2-6|4-5-1|4-6-3|4-2-1|4-2-5|4-6-2|4-3-2|4-2-3|4-5-3|4-5-2
2026-05,202605030805,0.3440349959024508,0.2729416905531401,1.2604706712456932,0.6169766864555909,0.1991705235740786,0.3306598147145095,0.4630757830852909,0.5773731591750185,0.674587180644669,0.969468988650948,2.8198715336017646,4-6-5|4-2-6|4-6-2|4-2-5|4-5-6|4-6-1|4-1-6|4-3-6|4-2-1|4-6-3|4-2-3|4-1-5|4-3-5|4-3-2|4-1-2|4-3-1|4-5-2|4-5-1|4-1-3|4-5-3
2026-05,202605032307,0.24727955414786149,0.22885926432345333,1.0804874116801069,0.4761388184713148,0.13780398364133342,0.26299655033609487,0.39418757558408524,0.506133664370908,0.6095520030357645,0.9889724450570846,1.2790146645064475,4-2-3|4-3-6|4-2-6|4-3-2|4-5-6|4-3-1|4-1-6|4-2-1|4-1-3|4-5-3|4-5-1|4-6-3|4-6-1|4-5-2|4-1-2|4-6-2|4-6-5|4-3-5|4-2-5|4-1-5
2026-05,202605040202,0.49305245195787006,0.2787917783886052,1.7685329704042023,0.7718442303464752,0.2586471391875744,0.434997925354092,0.5700511462796859,0.6728393009846678,0.7533351846364991,0.9250282828691442,3.1553371251735127,4-2-5|4-2-6|4-6-5|4-6-2|4-5-6|4-2-3|4-2-1|4-3-5|4-5-2|4-6-1|4-3-6|4-6-3|4-3-2|4-5-1|4-5-3|4-1-5|4-1-6|4-3-1|4-1-2|4-1-3
2026-05,202605040701,0.48411561178609824,0.16913672696249113,2.862273738414359,0.6532523387485893,0.23465160337188196,0.35485791106627596,0.5035991542347469,0.6152172166904578,0.7106804918445898,0.9517599079619217,1.8029929232782558,4-2-1|4-2-5|4-3-1|4-3-5|4-2-3|4-1-5|4-5-1|4-1-2|4-3-2|4-1-3|4-2-6|4-5-2|4-6-5|4-6-1|4-5-3|4-1-6|4-6-2|4-5-6|4-3-6|4-6-3
2026-05,202605040705,0.6497651269293072,0.14295514267527895,4.545237861118726,0.7927202696045862,0.30501755133134145,0.4243879108521829,0.5669741975360375,0.668698393928563,0.7523548147898884,0.916921906533072,2.462791209193776,4-1-5|4-1-2|4-5-1|4-5-2|4-1-6|4-1-3|4-2-5|4-5-6|4-3-5|4-6-5|4-2-1|4-5-3|4-3-2|4-3-1|4-2-3|4-2-6|4-6-1|4-6-2|4-3-6|4-6-3
2026-05,202605050202,0.2887993763501292,0.2537246306922395,1.1382394194926797,0.5425240070423687,0.20743545971543342,0.3144989269560756,0.4665067101508239,0.5867856501322137,0.6806154742308048,0.9630553880707244,5.236055765651594,4-6-1|4-1-6|4-6-3|4-1-3|4-5-6|4-5-1|4-3-1|4-3-6|4-6-5|4-6-2|4-1-2|4-2-1|4-2-6|4-1-5|4-5-3|4-3-2|4-5-2|4-2-3|4-3-5|4-2-5
2026-05,202605050702,0.3944965562612422,0.2873646675769672,1.3728081450917446,0.6818612238382094,0.19260627312347434,0.3525950626883675,0.47593923261863413,0.5833843747838483,0.6671767213694053,0.9679764787039056,1.2602037587648498,4-2-6|4-2-1|4-1-6|4-1-2|4-2-5|4-1-5|4-2-3|4-5-6|4-6-1|4-1-3|4-3-2|4-6-2|4-6-5|4-5-1|4-3-6|4-3-1|4-5-2|4-3-5|4-6-3|4-5-3
