date,month,race_code,venue,race,legacy_pre_p,new_pre_p,new_threshold,new_pre_selected,p109,live_buy_if_new,entry_course,head_hit,rank_l50,payout100
2026-06-24,2026-06,202606241103,11,03R,0.3872815496797946,0.5252770429729625,0.58,0,0.3577629347838069,0,1,1,9,1840
2026-06-24,2026-06,202606241104,11,04R,0.5695754636496324,0.5252770429729625,0.58,0,0.726692621590264,0,1,1,2,790
2026-06-24,2026-06,202606241105,11,05R,0.2830219110554091,0.5252770429729625,0.58,0,0.3139527951203151,0,1,0,0,5440
2026-06-24,2026-06,202606241106,11,06R,0.54837943671844,0.5252770429729625,0.58,0,0.6254441001137984,0,1,1,4,540
2026-06-24,2026-06,202606241107,11,07R,0.4184406120783914,0.5252770429729625,0.58,0,0.43717662215233144,0,1,1,6,3710
2026-06-24,2026-06,202606241108,11,08R,0.6343136487092915,0.5252770429729625,0.58,0,0.7777445074595049,0,1,1,5,2260
2026-06-24,2026-06,202606241109,11,09R,0.6316108066407286,0.5252770429729625,0.58,0,0.6814326818730486,0,1,0,0,61640
2026-06-24,2026-06,202606241110,11,10R,0.4965496273367817,0.5252770429729625,0.58,0,0.4108339074940242,0,1,1,2,840
2026-06-24,2026-06,202606241111,11,11R,0.7332628159992727,0.5252770429729625,0.58,0,0.7508719395035305,0,1,1,5,1060
2026-06-24,2026-06,202606241112,11,12R,0.7268226746244318,0.5252770429729625,0.58,0,0.6913766350439006,0,1,1,19,1830
2026-06-24,2026-06,202606241201,12,01R,0.27389751291748915,0.6056337852571975,0.58,1,0.42877891226882786,0,1,1,1,2070
2026-06-24,2026-06,202606241202,12,02R,0.4004162185239929,0.6056337852571975,0.58,1,0.39208011017201694,0,1,0,0,1750
2026-06-24,2026-06,202606241203,12,03R,0.4249922038635155,0.6056337852571975,0.58,1,0.4731308089899227,0,1,0,0,5140
2026-06-24,2026-06,202606241204,12,04R,0.34871541671196915,0.6056337852571975,0.58,1,0.4641934061562578,0,1,0,0,1410
2026-06-24,2026-06,202606241205,12,05R,0.5570015021038411,0.6056337852571975,0.58,1,0.6732963417064916,0,1,0,0,11780
2026-06-24,2026-06,202606241206,12,06R,0.46688978682212406,0.6056337852571975,0.58,1,0.3952505957533162,0,1,0,0,5850
2026-06-24,2026-06,202606241207,12,07R,0.38445554101473145,0.6056337852571975,0.58,1,0.3087588109158953,0,1,0,0,8310
2026-06-24,2026-06,202606241208,12,08R,0.5438264193767535,0.6056337852571975,0.58,1,0.5708408432482713,0,1,1,3,1030
2026-06-24,2026-06,202606241209,12,09R,0.6175092902900248,0.6056337852571975,0.58,1,0.703833323755918,0,1,0,0,830
2026-06-24,2026-06,202606241210,12,10R,0.7088444254910873,0.6056337852571975,0.58,1,0.6858676610840997,0,1,1,3,1290
2026-06-24,2026-06,202606241211,12,11R,0.7066023957414868,0.6056337852571975,0.58,1,0.8087766060642799,1,1,1,4,490
2026-06-24,2026-06,202606241212,12,12R,0.7381979898537468,0.6056337852571975,0.58,1,0.7076588470893315,0,1,0,0,1500
2026-06-24,2026-06,202606241401,14,01R,0.7594601405258555,0.4660152681146254,0.58,0,0.6994873002148287,0,1,1,9,1950
2026-06-24,2026-06,202606241402,14,02R,0.6335102487200936,0.4660152681146254,0.58,0,0.5496316287505105,0,1,1,14,690
2026-06-24,2026-06,202606241403,14,03R,0.70760707235845,0.4660152681146254,0.58,0,0.6663415930593474,0,1,1,3,1830
2026-06-24,2026-06,202606241404,14,04R,0.5517645741553118,0.4660152681146254,0.58,0,0.42180930495434915,0,1,0,0,5340
2026-06-24,2026-06,202606241405,14,05R,0.7624325887700123,0.4660152681146254,0.58,0,0.6578644355993828,0,1,0,0,21050
2026-06-24,2026-06,202606241406,14,06R,0.618790680741131,0.4660152681146254,0.58,0,0.45456969268863734,0,1,0,0,35060
2026-06-24,2026-06,202606241407,14,07R,0.795226440949218,0.4660152681146254,0.58,0,0.7242682162810602,0,1,0,0,3630
2026-06-24,2026-06,202606241408,14,08R,0.7203391391233965,0.4660152681146254,0.58,0,0.6242862482330882,0,1,1,15,5750
2026-06-24,2026-06,202606241409,14,09R,0.45206481634787044,0.4660152681146254,0.58,0,0.3769043363451767,0,1,0,0,6840
2026-06-24,2026-06,202606241410,14,10R,0.7369431450619064,0.4660152681146254,0.58,0,0.5652991143063302,0,1,0,0,5990
2026-06-24,2026-06,202606241411,14,11R,0.6878400616271182,0.4660152681146254,0.58,0,0.49263583758112445,0,1,0,0,4190
2026-06-24,2026-06,202606241412,14,12R,0.801538058642107,0.4660152681146254,0.58,0,0.7848753858192509,0,1,1,10,2410
2026-06-24,2026-06,202606241501,15,01R,0.4328516352518137,0.553946621410639,0.58,0,0.4887342744715313,0,1,0,0,2450
2026-06-24,2026-06,202606241502,15,02R,0.41535418629183984,0.553946621410639,0.58,0,0.46666838543979106,0,1,0,0,102980
2026-06-24,2026-06,202606241503,15,03R,0.4704248404465653,0.553946621410639,0.58,0,0.45728195879435796,0,1,1,6,1320
2026-06-24,2026-06,202606241504,15,04R,0.38990113357425177,0.553946621410639,0.58,0,0.3854190613160544,0,1,1,3,1390
2026-06-24,2026-06,202606241505,15,05R,0.6890069240561106,0.553946621410639,0.58,0,0.703456639253689,0,1,1,15,5220
2026-06-24,2026-06,202606241506,15,06R,0.3637051301199614,0.553946621410639,0.58,0,0.2898547090213469,0,1,0,0,1330
2026-06-24,2026-06,202606241507,15,07R,0.7430585684147842,0.553946621410639,0.58,0,0.7678893958955332,0,1,1,1,1210
2026-06-24,2026-06,202606241508,15,08R,0.29236859123091474,0.553946621410639,0.58,0,0.302200549575195,0,1,0,0,10280
2026-06-24,2026-06,202606241509,15,09R,0.7576429920731031,0.553946621410639,0.58,0,0.7608983278952486,0,1,0,0,16180
2026-06-24,2026-06,202606241510,15,10R,0.7525165119613252,0.553946621410639,0.58,0,0.7516837288095307,0,1,1,2,1780
2026-06-24,2026-06,202606241511,15,11R,0.7706493777829566,0.553946621410639,0.58,0,0.7281709749869976,0,1,0,0,11170
2026-06-24,2026-06,202606241512,15,12R,0.7201718991906699,0.553946621410639,0.58,0,0.6458970438920498,0,1,0,0,30320
2026-06-24,2026-06,202606241601,16,01R,0.6099572385458084,0.5554572303824171,0.58,0,0.7057335350706058,0,1,1,2,380
2026-06-24,2026-06,202606241602,16,02R,0.44535841184163366,0.5554572303824171,0.58,0,0.6088725288585635,0,1,0,0,12500
2026-06-24,2026-06,202606241603,16,03R,0.25529349248443656,0.5554572303824171,0.58,0,0.24762318654750437,0,1,0,0,6010
2026-06-24,2026-06,202606241604,16,04R,0.2661573905244414,0.5554572303824171,0.58,0,0.29085825559990564,0,1,0,0,17180
2026-06-24,2026-06,202606241605,16,05R,0.7385783366158643,0.5554572303824171,0.58,0,0.725801393112502,0,1,1,2,400
2026-06-24,2026-06,202606241606,16,06R,0.19328445907713146,0.5554572303824171,0.58,0,0.15962931771183944,0,1,0,0,7540
2026-06-24,2026-06,202606241607,16,07R,0.22588582953247976,0.5554572303824171,0.58,0,0.20264175302565143,0,1,0,0,1420
2026-06-24,2026-06,202606241608,16,08R,0.5016055410477775,0.5554572303824171,0.58,0,0.43365340253651474,0,1,1,12,7710
2026-06-24,2026-06,202606241609,16,09R,0.6019166868121527,0.5554572303824171,0.58,0,0.6060927388155759,0,1,1,4,1010
2026-06-24,2026-06,202606241610,16,10R,0.7003796902805826,0.5554572303824171,0.58,0,0.7285372016872982,0,1,1,15,5670
2026-06-24,2026-06,202606241611,16,11R,0.7356686185720217,0.5554572303824171,0.58,0,0.7426361784736055,0,1,0,0,9600
2026-06-24,2026-06,202606241612,16,12R,0.6504319572523282,0.5554572303824171,0.58,0,0.643510973480312,0,1,1,9,1230
2026-06-24,2026-06,202606241901,19,01R,0.6065811536753934,0.6128652515367219,0.58,1,0.7168546718909392,0,1,1,2,2120
2026-06-24,2026-06,202606241902,19,02R,0.4417928428526942,0.6128652515367219,0.58,1,0.4600623578222302,0,1,1,2,5240
2026-06-24,2026-06,202606241903,19,03R,0.738751203562837,0.6128652515367219,0.58,1,0.6753452961075574,0,1,1,1,770
2026-06-24,2026-06,202606241904,19,04R,0.6110728484965612,0.6128652515367219,0.58,1,0.750064055233532,1,1,1,4,810
2026-06-24,2026-06,202606241905,19,05R,0.6396843254310524,0.6128652515367219,0.58,1,0.7448840663037426,1,1,0,0,3180
2026-06-24,2026-06,202606241906,19,06R,0.7201056955411719,0.6128652515367219,0.58,1,0.7235832853915273,1,1,1,2,760
2026-06-24,2026-06,202606241907,19,07R,0.7315972907137248,0.6128652515367219,0.58,1,0.8448129320522054,1,1,0,0,11980
2026-06-24,2026-06,202606241908,19,08R,0.6248863554079274,0.6128652515367219,0.58,1,0.7488353872231323,1,1,1,1,370
2026-06-24,2026-06,202606241909,19,09R,0.7043865868371948,0.6128652515367219,0.58,1,0.7773947378369598,1,1,1,2,1540
2026-06-24,2026-06,202606241910,19,10R,0.7993785452343178,0.6128652515367219,0.58,1,0.8230805800113112,1,1,1,3,690
2026-06-24,2026-06,202606241911,19,11R,0.7822529610917902,0.6128652515367219,0.58,1,0.8626468620874161,1,1,1,5,700
2026-06-24,2026-06,202606241912,19,12R,0.7613358103611723,0.6128652515367219,0.58,1,0.6570778874934708,0,1,1,8,3110
2026-06-24,2026-06,202606242201,22,01R,0.7325492503137176,0.6033289026796698,0.58,1,0.8675349127837615,1,1,1,17,470
2026-06-24,2026-06,202606242202,22,02R,0.3555858924284596,0.6033289026796698,0.58,1,0.3369318588587981,0,1,1,13,12060
2026-06-24,2026-06,202606242203,22,03R,0.32968869323581956,0.6033289026796698,0.58,1,0.2513265427043582,0,1,0,0,1420
2026-06-24,2026-06,202606242204,22,04R,0.33286019237318115,0.6033289026796698,0.58,1,0.2977717241568779,0,1,0,0,8190
2026-06-24,2026-06,202606242205,22,05R,0.5204102346039721,0.6033289026796698,0.58,1,0.5440904200395358,0,1,0,0,22980
2026-06-24,2026-06,202606242206,22,06R,0.4054159099765853,0.6033289026796698,0.58,1,0.49647965014372786,0,1,1,2,1180
2026-06-24,2026-06,202606242207,22,07R,0.5565124798854485,0.6033289026796698,0.58,1,0.5442993997434658,0,1,0,0,7330
2026-06-24,2026-06,202606242208,22,08R,0.6823847814059015,0.6033289026796698,0.58,1,0.8266368763139806,1,1,1,3,1070
2026-06-24,2026-06,202606242209,22,09R,0.6217616603489406,0.6033289026796698,0.58,1,0.5770538810712003,0,1,0,0,820
2026-06-24,2026-06,202606242210,22,10R,0.522101718279006,0.6033289026796698,0.58,1,0.4127554277102797,0,1,1,1,1100
2026-06-24,2026-06,202606242211,22,11R,0.6645105176598435,0.6033289026796698,0.58,1,0.7304154403190978,1,1,1,1,610
2026-06-24,2026-06,202606242212,22,12R,0.7382468631681133,0.6033289026796698,0.58,1,0.7939930313221398,1,1,1,11,1410
2026-06-24,2026-06,202606242301,23,01R,0.6926183512474479,0.5650174865863303,0.58,0,0.8587782596699121,0,1,1,5,510
2026-06-24,2026-06,202606242302,23,02R,0.5791437568355604,0.5650174865863303,0.58,0,0.5462521563207813,0,1,0,0,1040
2026-06-24,2026-06,202606242303,23,03R,0.6064044470604792,0.5650174865863303,0.58,0,0.7058341832838431,0,1,1,8,2860
2026-06-24,2026-06,202606242304,23,04R,0.489294273841263,0.5650174865863303,0.58,0,0.3665555616267735,0,1,1,8,4390
2026-06-24,2026-06,202606242305,23,05R,0.5946245801289877,0.5650174865863303,0.58,0,0.7167024652791105,0,1,1,1,420
2026-06-24,2026-06,202606242306,23,06R,0.2743163013759377,0.5650174865863303,0.58,0,0.30425137639701566,0,1,0,0,2710
2026-06-24,2026-06,202606242307,23,07R,0.4054557403581235,0.5650174865863303,0.58,0,0.41815196011610356,0,1,0,0,2920
2026-06-24,2026-06,202606242308,23,08R,0.36719320211938594,0.5650174865863303,0.58,0,0.3269287699721868,0,1,0,0,3010
2026-06-24,2026-06,202606242309,23,09R,0.2976670535932939,0.5650174865863303,0.58,0,0.20456903561519055,0,1,0,0,2080
2026-06-24,2026-06,202606242310,23,10R,0.4529407699248718,0.5650174865863303,0.58,0,0.3976420289575187,0,1,0,0,82030
2026-06-24,2026-06,202606242311,23,11R,0.62610290616527,0.5650174865863303,0.58,0,0.719407712834265,0,1,0,0,10340
2026-06-24,2026-06,202606242312,23,12R,0.6993999366281379,0.5650174865863303,0.58,0,0.705787571450378,0,1,1,18,5910
2026-06-25,2026-06,202606250101,01,01R,0.45945811075909687,0.49641713748568234,0.58,0,0.5195266011354037,0,1,0,0,15800
2026-06-25,2026-06,202606250102,01,02R,0.5111810623169866,0.49641713748568234,0.58,0,0.6147742283656792,0,1,1,10,1790
2026-06-25,2026-06,202606250103,01,03R,0.48640200910626974,0.49641713748568234,0.58,0,0.5004934155246634,0,1,0,0,4470
2026-06-25,2026-06,202606250104,01,04R,0.4511584392384348,0.49641713748568234,0.58,0,0.30300048619502035,0,1,0,0,28430
2026-06-25,2026-06,202606250105,01,05R,0.4119277783057573,0.49641713748568234,0.58,0,0.2320221924419273,0,1,1,2,1550
2026-06-25,2026-06,202606250106,01,06R,0.6279098139454155,0.49641713748568234,0.58,0,0.7674102151920719,0,1,0,0,7270
2026-06-25,2026-06,202606250107,01,07R,0.5522592425749411,0.49641713748568234,0.58,0,0.3898436329339428,0,1,1,15,20490
2026-06-25,2026-06,202606250108,01,08R,0.637465099419757,0.49641713748568234,0.58,0,0.5873655585723013,0,1,0,0,4840
2026-06-25,2026-06,202606250109,01,09R,0.5342554440324274,0.49641713748568234,0.58,0,0.3627715416935282,0,1,0,0,5230
2026-06-25,2026-06,202606250110,01,10R,0.6233974526993881,0.49641713748568234,0.58,0,0.44128982941031764,0,1,0,0,3500
2026-06-25,2026-06,202606250111,01,11R,0.6477205249748046,0.49641713748568234,0.58,0,0.5768764310402021,0,1,1,2,1000
2026-06-25,2026-06,202606250112,01,12R,0.7428095343240185,0.49641713748568234,0.58,0,0.6621348872803954,0,1,0,0,3940
2026-06-25,2026-06,202606250301,03,01R,0.35045876504109746,0.47431679227889,0.58,0,0.38812217447093544,0,1,0,0,3900
2026-06-25,2026-06,202606250302,03,02R,0.403695975458736,0.47431679227889,0.58,0,0.4498355690502653,0,1,0,0,3270
2026-06-25,2026-06,202606250303,03,03R,0.22072194875892248,0.47431679227889,0.58,0,0.2030002096089711,0,1,0,0,2300
2026-06-25,2026-06,202606250304,03,04R,0.37813969222425403,0.47431679227889,0.58,0,0.4241019421898687,0,1,1,16,10590
2026-06-25,2026-06,202606250305,03,05R,0.46139254151713394,0.47431679227889,0.58,0,0.491614872874289,0,1,1,8,2950
2026-06-25,2026-06,202606250306,03,06R,0.5456697890429597,0.47431679227889,0.58,0,0.6372457433329791,0,1,1,1,1000
2026-06-25,2026-06,202606250307,03,07R,0.35576035750503726,0.47431679227889,0.58,0,0.49063007599708686,0,1,0,0,7880
2026-06-25,2026-06,202606250308,03,08R,0.45902808882363294,0.47431679227889,0.58,0,0.5783538459410589,0,1,1,16,7180
2026-06-25,2026-06,202606250309,03,09R,0.5843250236753643,0.47431679227889,0.58,0,0.6221245984141499,0,1,0,0,1050
2026-06-25,2026-06,202606250310,03,10R,0.5468841715547501,0.47431679227889,0.58,0,0.6068291092585679,0,1,0,0,12280
2026-06-25,2026-06,202606250311,03,11R,0.4788217156174983,0.47431679227889,0.58,0,0.5346230751528976,0,1,0,0,9890
2026-06-25,2026-06,202606250312,03,12R,0.705469045780567,0.47431679227889,0.58,0,0.7618863974778068,0,1,1,1,960
2026-06-25,2026-06,202606250401,04,01R,0.25489366260827107,0.4620798283807201,0.58,0,0.37794903644673,0,1,0,0,14290
2026-06-25,2026-06,202606250402,04,02R,0.6602317107122289,0.4620798283807201,0.58,0,0.84078412584156,0,1,1,15,3750
2026-06-25,2026-06,202606250403,04,03R,0.4137220399045203,0.4620798283807201,0.58,0,0.4130706177668457,0,1,0,0,4520
2026-06-25,2026-06,202606250404,04,04R,0.34206910604231217,0.4620798283807201,0.58,0,0.28591343452939355,0,1,0,0,2440
2026-06-25,2026-06,202606250405,04,05R,0.3683664926221634,0.4620798283807201,0.58,0,0.3345733181113684,0,1,0,0,2900
2026-06-25,2026-06,202606250406,04,06R,0.458782006938591,0.4620798283807201,0.58,0,0.624929393606279,0,1,1,6,3430
2026-06-25,2026-06,202606250407,04,07R,0.18873553018124004,0.4620798283807201,0.58,0,0.09659003412391218,0,1,0,0,1480
2026-06-25,2026-06,202606250408,04,08R,0.43971254313608243,0.4620798283807201,0.58,0,0.5437725320698572,0,1,0,0,14550
2026-06-25,2026-06,202606250409,04,09R,0.3222219951179205,0.4620798283807201,0.58,0,0.37088159643709634,0,1,0,0,4760
2026-06-25,2026-06,202606250410,04,10R,0.5135022210378518,0.4620798283807201,0.58,0,0.4402745371111762,0,1,1,14,4900
2026-06-25,2026-06,202606250411,04,11R,0.5847173854011968,0.4620798283807201,0.58,0,0.6393250265019869,0,1,0,0,7680
2026-06-25,2026-06,202606250412,04,12R,0.617827694721328,0.4620798283807201,0.58,0,0.7290328493123372,0,1,1,12,1330
2026-06-25,2026-06,202606250601,06,01R,0.3819245695377733,0.5371387234596963,0.58,0,0.5168544410008262,0,1,1,9,1880
2026-06-25,2026-06,202606250602,06,02R,0.5273310857949636,0.5371387234596963,0.58,0,0.660715169390776,0,1,1,10,1080
2026-06-25,2026-06,202606250603,06,03R,0.42928136309195086,0.5371387234596963,0.58,0,0.4536290408334826,0,1,1,15,3640
2026-06-25,2026-06,202606250604,06,04R,0.6461011728984798,0.5371387234596963,0.58,0,0.7284717777380487,0,1,1,4,1750
2026-06-25,2026-06,202606250605,06,05R,0.5854116997234505,0.5371387234596963,0.58,0,0.6639972551495202,0,1,1,16,4030
2026-06-25,2026-06,202606250606,06,06R,0.4450928186355203,0.5371387234596963,0.58,0,0.5261550389727292,0,1,1,4,1250
2026-06-25,2026-06,202606250607,06,07R,0.6608400091204111,0.5371387234596963,0.58,0,0.5985846141462164,0,1,0,0,2340
2026-06-25,2026-06,202606250608,06,08R,0.621721687921893,0.5371387234596963,0.58,0,0.6394460026171852,0,1,1,1,480
2026-06-25,2026-06,202606250609,06,09R,0.6294507169553657,0.5371387234596963,0.58,0,0.7728943190820832,0,1,1,9,2290
2026-06-25,2026-06,202606250610,06,10R,0.6984621401953939,0.5371387234596963,0.58,0,0.7830428386338151,0,1,1,5,2390
2026-06-25,2026-06,202606250611,06,11R,0.6992460758111853,0.5371387234596963,0.58,0,0.642426241156518,0,1,1,6,1130
2026-06-25,2026-06,202606250612,06,12R,0.7406134565294515,0.5371387234596963,0.58,0,0.5856067154649239,0,1,0,0,5830
2026-06-25,2026-06,202606250701,07,01R,0.4230607882868053,0.5705623253125657,0.58,0,0.3903447404529874,0,1,1,1,580
2026-06-25,2026-06,202606250702,07,02R,0.41938699587617756,0.5705623253125657,0.58,0,0.49757391646078075,0,1,1,18,66190
2026-06-25,2026-06,202606250704,07,04R,0.34157418176061993,0.5705623253125657,0.58,0,0.17971681134136552,0,1,0,0,1870
2026-06-25,2026-06,202606250705,07,05R,0.48462927040319587,0.5705623253125657,0.58,0,0.4032153000901341,0,1,1,14,6270
2026-06-25,2026-06,202606250706,07,06R,0.38751923300108554,0.5705623253125657,0.58,0,0.3501874971259683,0,1,1,5,5250
2026-06-25,2026-06,202606250707,07,07R,0.7659083814545558,0.5705623253125657,0.58,0,0.8333349792948909,0,1,1,1,410
2026-06-25,2026-06,202606250708,07,08R,0.34308235976698825,0.5705623253125657,0.58,0,0.24275367330061845,0,1,0,0,15260
2026-06-25,2026-06,202606250709,07,09R,0.7720970401848267,0.5705623253125657,0.58,0,0.8442455116157623,0,1,0,0,2430
2026-06-25,2026-06,202606250710,07,10R,0.6856729048033723,0.5705623253125657,0.58,0,0.6771801092548057,0,1,1,8,2120
2026-06-25,2026-06,202606250711,07,11R,0.7711253935505687,0.5705623253125657,0.58,0,0.7579083163811331,0,1,0,0,53020
2026-06-25,2026-06,202606250712,07,12R,0.747804623231855,0.5705623253125657,0.58,0,0.711848154550051,0,1,0,0,47910
2026-06-25,2026-06,202606250801,08,01R,0.6109767597646519,0.5613312777450464,0.58,0,0.8113308608976315,0,1,1,16,2530
2026-06-25,2026-06,202606250802,08,02R,0.2523125139794813,0.5613312777450464,0.58,0,0.3840919211543029,0,1,0,0,2010
2026-06-25,2026-06,202606250803,08,03R,0.3187777713692035,0.5613312777450464,0.58,0,0.48506229891957403,0,1,1,7,3340
2026-06-25,2026-06,202606250804,08,04R,0.33672758333354696,0.5613312777450464,0.58,0,0.25627966744808056,0,1,0,0,12720
2026-06-25,2026-06,202606250805,08,05R,0.6142325608491497,0.5613312777450464,0.58,0,0.6419409017464665,0,1,1,5,900
2026-06-25,2026-06,202606250806,08,06R,0.5120544795143821,0.5613312777450464,0.58,0,0.500190462318433,0,1,0,0,2110
2026-06-25,2026-06,202606250807,08,07R,0.6909595717112363,0.5613312777450464,0.58,0,0.7821585342542697,0,1,0,0,30280
2026-06-25,2026-06,202606250808,08,08R,0.3258620142338266,0.5613312777450464,0.58,0,0.3249362645706525,0,1,1,16,7700
2026-06-25,2026-06,202606250809,08,09R,0.2994638061609883,0.5613312777450464,0.58,0,0.37366910151639066,0,1,0,0,4070
2026-06-25,2026-06,202606250810,08,10R,0.6432994678908511,0.5613312777450464,0.58,0,0.4723816090770581,0,1,0,0,6250
2026-06-25,2026-06,202606250811,08,11R,0.6803800230114572,0.5613312777450464,0.58,0,0.70662074538293,0,1,1,1,530
2026-06-25,2026-06,202606250812,08,12R,0.8095644152210433,0.5613312777450464,0.58,0,0.7579991000076837,0,1,0,0,1770
2026-06-25,2026-06,202606250901,09,01R,0.7240916205328313,0.5914632160541999,0.58,1,0.8295588655781927,1,1,1,5,450
2026-06-25,2026-06,202606250902,09,02R,0.3904975404679242,0.5914632160541999,0.58,1,0.3534734616105139,0,1,1,5,2330
2026-06-25,2026-06,202606250903,09,03R,0.4752035147271594,0.5914632160541999,0.58,1,0.3828467794623192,0,1,0,0,1870
2026-06-25,2026-06,202606250904,09,04R,0.3366284456294721,0.5914632160541999,0.58,1,0.2887239378121791,0,1,0,0,49180
2026-06-25,2026-06,202606250905,09,05R,0.8171617185250555,0.5914632160541999,0.58,1,0.8826564581826748,1,1,0,0,41940
2026-06-25,2026-06,202606250906,09,06R,0.444729574478574,0.5914632160541999,0.58,1,0.4210740611411126,0,1,0,0,2560
2026-06-25,2026-06,202606250907,09,07R,0.5327244189865894,0.5914632160541999,0.58,1,0.49146877310772397,0,1,0,0,1330
2026-06-25,2026-06,202606250908,09,08R,0.4226659129882185,0.5914632160541999,0.58,1,0.4498276177417685,0,1,0,0,1270
2026-06-25,2026-06,202606250909,09,09R,0.4239134659607666,0.5914632160541999,0.58,1,0.35860589017936834,0,1,0,0,3020
2026-06-25,2026-06,202606250910,09,10R,0.37324416018147083,0.5914632160541999,0.58,1,0.28909366456545316,0,1,0,0,1660
2026-06-25,2026-06,202606250911,09,11R,0.7497447285242306,0.5914632160541999,0.58,1,0.8230303131417961,1,1,0,0,200280
2026-06-25,2026-06,202606250912,09,12R,0.7604892511623086,0.5914632160541999,0.58,1,0.8025857972157534,1,1,1,2,900
2026-06-25,2026-06,202606251201,12,01R,0.20206988343451143,0.6056337852571975,0.58,1,0.21008606016054993,0,1,0,0,1250
2026-06-25,2026-06,202606251202,12,02R,0.3799725175844025,0.6056337852571975,0.58,1,0.5854406444058097,0,1,0,0,77830
2026-06-25,2026-06,202606251203,12,03R,0.3504551089683726,0.6056337852571975,0.58,1,0.38690631115925594,0,0,0,0,1210
2026-06-25,2026-06,202606251204,12,04R,0.3170801252477906,0.6056337852571975,0.58,1,0.3150431881123896,0,1,1,4,2090
2026-06-25,2026-06,202606251205,12,05R,0.6835830254575812,0.6056337852571975,0.58,1,0.724161092905863,1,1,1,5,1190
2026-06-25,2026-06,202606251206,12,06R,0.6309020026367969,0.6056337852571975,0.58,1,0.6335468054855,0,1,0,0,10770
2026-06-25,2026-06,202606251207,12,07R,0.4525286484899704,0.6056337852571975,0.58,1,0.43186168901583866,0,1,0,0,700
2026-06-25,2026-06,202606251208,12,08R,0.25415136979797204,0.6056337852571975,0.58,1,0.3042264066725807,0,1,1,11,5700
2026-06-25,2026-06,202606251209,12,09R,0.6322363341848196,0.6056337852571975,0.58,1,0.7168278086140772,0,1,0,0,4140
2026-06-25,2026-06,202606251210,12,10R,0.7440904528316193,0.6056337852571975,0.58,1,0.8100484992865229,1,1,1,8,5760
2026-06-25,2026-06,202606251211,12,11R,0.6719283414918837,0.6056337852571975,0.58,1,0.7519486442043756,1,1,1,1,3260
2026-06-25,2026-06,202606251212,12,12R,0.6447938617285279,0.6056337852571975,0.58,1,0.6755483374379401,0,1,1,1,850
2026-06-25,2026-06,202606251301,13,01R,0.5925574012903322,0.6105166302065163,0.58,1,0.6597039265066347,0,1,0,0,1660
2026-06-25,2026-06,202606251302,13,02R,0.5115620967256183,0.6105166302065163,0.58,1,0.5504596568915113,0,1,0,0,1390
2026-06-25,2026-06,202606251303,13,03R,0.3429309989061511,0.6105166302065163,0.58,1,0.31093581541106746,0,1,0,0,2440
2026-06-25,2026-06,202606251304,13,04R,0.5404052604844406,0.6105166302065163,0.58,1,0.4960429749281733,0,1,0,0,8670
2026-06-25,2026-06,202606251305,13,05R,0.3372704928783293,0.6105166302065163,0.58,1,0.27671497834255576,0,1,0,0,3940
2026-06-25,2026-06,202606251306,13,06R,0.7535523385908934,0.6105166302065163,0.58,1,0.7188094085471831,0,1,1,3,1380
2026-06-25,2026-06,202606251307,13,07R,0.6092252939575161,0.6105166302065163,0.58,1,0.5916769824186829,0,1,1,2,450
2026-06-25,2026-06,202606251308,13,08R,0.5536405658995872,0.6105166302065163,0.58,1,0.5660888363675886,0,1,0,0,2870
2026-06-25,2026-06,202606251309,13,09R,0.6085208925420965,0.6105166302065163,0.58,1,0.7356334030002528,1,1,1,1,660
2026-06-25,2026-06,202606251310,13,10R,0.6088649433054283,0.6105166302065163,0.58,1,0.6064236294068538,0,1,0,0,2260
2026-06-25,2026-06,202606251311,13,11R,0.6971622428418606,0.6105166302065163,0.58,1,0.76359958749675,1,1,1,4,520
2026-06-25,2026-06,202606251312,13,12R,0.7370405625332874,0.6105166302065163,0.58,1,0.6716957318997276,0,1,1,2,2280
2026-06-25,2026-06,202606251401,14,01R,0.7103322164673329,0.4660152681146254,0.58,0,0.5349015140470119,0,1,1,12,1460
2026-06-25,2026-06,202606251402,14,02R,0.7126164362863028,0.4660152681146254,0.58,0,0.6981245851434865,0,1,0,0,7970
2026-06-25,2026-06,202606251403,14,03R,0.6967657992448384,0.4660152681146254,0.58,0,0.4988973596297851,0,1,1,4,1330
2026-06-25,2026-06,202606251404,14,04R,0.7595393787499801,0.4660152681146254,0.58,0,0.6412056258447827,0,1,1,4,1260
2026-06-25,2026-06,202606251405,14,05R,0.7647194414644908,0.4660152681146254,0.58,0,0.7277708515893888,0,1,0,0,8430
2026-06-25,2026-06,202606251406,14,06R,0.6979574290074333,0.4660152681146254,0.58,0,0.5722630249160126,0,1,0,0,8890
2026-06-25,2026-06,202606251407,14,07R,0.6452651749268732,0.4660152681146254,0.58,0,0.4745214252890463,0,1,0,0,5910
2026-06-25,2026-06,202606251408,14,08R,0.776080272709534,0.4660152681146254,0.58,0,0.7417594616825269,0,1,0,0,4600
2026-06-25,2026-06,202606251409,14,09R,0.7435282850332261,0.4660152681146254,0.58,0,0.5670755976329619,0,1,1,2,1360
2026-06-25,2026-06,202606251410,14,10R,0.697812768093405,0.4660152681146254,0.58,0,0.5439653558911757,0,1,1,11,1880
2026-06-25,2026-06,202606251411,14,11R,0.5815781801030109,0.4660152681146254,0.58,0,0.5338252103406524,0,1,1,2,3500
