date,race_code,boat,racer_id,course,ex_st,actual_st,hist_n,prior_bias,pred_global,pred_player,abs_err_global,abs_err_player
2026-07-14,202607140307,1,3313,1,0.08,0.13,36,0.09050770646422816,0.14933544973544974,0.17050770646422816,0.019335449735449733,0.04050770646422816
2026-07-14,202607140307,2,5082,2,0.11,0.14,45,0.09624280904280907,0.17933544973544974,0.20624280904280906,0.03933544973544972,0.06624280904280905
2026-07-14,202607140307,3,5186,3,0.04,0.15,49,0.06327719487041521,0.10933544973544973,0.1032771948704152,0.040664550264550264,0.046722805129584793
2026-07-14,202607140307,4,4176,4,-0.04,0.14,24,0.025392779333955808,0.029335449735449735,-0.014607220666044193,0.11066455026455027,0.1546072206660442
2026-07-14,202607140307,5,4064,5,0.1,0.13,59,0.07033847097615213,0.16933544973544973,0.17033847097615212,0.03933544973544972,0.04033847097615212
2026-07-14,202607140307,6,5273,6,-0.02,0.18,50,0.0920559082892416,0.04933544973544973,0.07205590828924159,0.13066455026455026,0.1079440917107584
2026-07-14,202607140506,1,3746,1,0.21,0.23,48,0.06316128443714651,0.2793354497354497,0.2731612844371465,0.049335449735449705,0.04316128443714648
2026-07-14,202607140506,2,5061,2,0.13,0.19,30,0.07908386243386242,0.19933544973544975,0.20908386243386243,0.009335449735449752,0.019083862433862425
2026-07-14,202607140506,3,4891,3,0.05,0.15,21,0.07623724185014508,0.11933544973544974,0.12623724185014507,0.030664550264550255,0.02376275814985493
2026-07-14,202607140506,4,4514,4,0.14,0.16,38,0.15902821869488534,0.20933544973544976,0.2990282186948854,0.04933544973544976,0.13902821869488538
2026-07-14,202607140506,5,4138,5,0.02,0.13,43,0.08195008485574526,0.08933544973544974,0.10195008485574526,0.040664550264550264,0.028049915144254742
2026-07-14,202607140506,6,5201,6,0.09,0.17,36,0.07963814124683688,0.15933544973544972,0.16963814124683688,0.010664550264550293,0.00036185875316313565
2026-07-14,202607141308,1,5340,1,0.37,0.21,55,0.0538977614977615,0.43933544973544975,0.4238977614977615,0.22933544973544975,0.2138977614977615
2026-07-14,202607141308,2,4450,2,0.27,0.19,59,0.06280223909209418,0.33933544973544977,0.33280223909209417,0.14933544973544977,0.14280223909209416
2026-07-14,202607141308,3,5148,3,0.09,0.18,27,0.07117174317174318,0.15933544973544972,0.16117174317174318,0.020664550264550274,0.018828256828256812
2026-07-14,202607141308,4,3778,4,-0.12,0.19,16,0.08166748066748065,-0.05066455026455026,-0.03833251933251934,0.24066455026455025,0.22833251933251936
2026-07-14,202607141308,5,5437,6,0.18,0.26,28,-0.0009643553327763869,0.24933544973544974,0.1790356446672236,0.010664550264550265,0.0809643553327764
2026-07-14,202607141308,6,4208,5,0.19,0.17,57,0.05303514175155967,0.25933544973544975,0.24303514175155966,0.08933544973544974,0.07303514175155965
2026-07-14,202607140908,1,5032,1,0.17,0.16,51,0.08366154913695896,0.23933544973544973,0.253661549136959,0.07933544973544973,0.09366154913695898
2026-07-14,202607140908,2,4461,2,0.18,0.21,42,0.05275681725681727,0.24933544973544974,0.23275681725681727,0.03933544973544975,0.022756817256817274
2026-07-14,202607140908,3,5100,3,0.12,0.16,33,0.058217546450104594,0.18933544973544975,0.1782175464501046,0.029335449735449742,0.018217546450104594
2026-07-14,202607140908,4,4114,4,0.24,0.19,35,0.054518988830099945,0.30933544973544974,0.2945189888300999,0.11933544973544974,0.10451898883009991
2026-07-14,202607140908,5,5455,6,0.13,0.09,32,0.07531796422272613,0.19933544973544975,0.20531796422272613,0.10933544973544976,0.11531796422272614
2026-07-14,202607140908,6,4537,5,0.07,0.22,46,0.05077418745275889,0.13933544973544976,0.12077418745275889,0.08066455026455024,0.09922581254724111
2026-07-14,202607142312,1,4503,1,0.02,0.25,49,0.06598905927719488,0.08933544973544974,0.08598905927719488,0.16066455026455026,0.16401094072280512
2026-07-14,202607142312,2,4523,2,0.05,0.26,35,0.06607454438565548,0.11933544973544974,0.11607454438565548,0.14066455026455027,0.14392545561434453
2026-07-14,202607142312,3,4154,3,0.07,0.25,37,0.06305009568839356,0.13933544973544976,0.13305009568839357,0.11066455026455024,0.11694990431160643
2026-07-14,202607142312,4,5020,4,0.25,0.28,36,0.06463814124683691,0.31933544973544975,0.3146381412468369,0.03933544973544972,0.034638141246836895
2026-07-14,202607142312,5,3961,5,0.31,0.27,56,0.04292961359628028,0.37933544973544975,0.3529296135962803,0.10933544973544973,0.08292961359628026
2026-07-14,202607142312,6,5143,6,0.11,0.26,47,0.0846202543395526,0.17933544973544974,0.1946202543395526,0.08066455026455027,0.06537974566044741
2026-07-14,202607142205,1,4522,1,-0.03,0.18,46,0.07880990173847315,0.03933544973544974,0.048809901738473147,0.14066455026455027,0.13119009826152683
2026-07-14,202607142205,2,5263,2,0.07,0.18,38,0.08361155202821872,0.13933544973544976,0.15361155202821875,0.04066455026455024,0.026388447971781248
2026-07-14,202607142205,3,5209,3,-0.04,0.04,17,0.06012424064275916,0.029335449735449735,0.02012424064275916,0.010664550264550265,0.01987575935724084
2026-07-14,202607142205,4,4952,4,-0.02,0.19,40,0.10786708994708995,0.04933544973544973,0.08786708994708994,0.14066455026455027,0.10213291005291006
2026-07-14,202607142205,5,4301,5,0.01,0.17,25,0.05866727135298565,0.07933544973544973,0.06866727135298564,0.09066455026455028,0.10133272864701437
2026-07-14,202607142205,6,4351,6,0.24,0.21,52,0.07457023382829836,0.30933544973544974,0.31457023382829835,0.09933544973544975,0.10457023382829836
2026-07-14,202607140406,1,5127,1,0.14,0.25,45,0.10478826358826358,0.20933544973544976,0.2447882635882636,0.04066455026455024,0.00521173641173639
2026-07-14,202607140406,2,5160,2,0.06,0.16,49,0.09565007622634739,0.12933544973544975,0.15565007622634738,0.030664550264550255,0.00434992377365262
2026-07-14,202607140406,3,4648,3,0.08,0.13,38,0.06236155202821871,0.14933544973544974,0.1423615520282187,0.019335449735449733,0.012361552028218703
2026-07-14,202607140406,4,4976,4,0.22,0.18,37,0.10177349994371271,0.2893354497354497,0.32177349994371274,0.10933544973544973,0.14177349994371274
2026-07-14,202607140406,5,4788,5,0.15,0.19,47,0.07233955258516661,0.21933544973544972,0.2223395525851666,0.029335449735449715,0.0323395525851666
2026-07-14,202607140406,6,5327,6,0.09,0.21,17,0.06679090730942583,0.15933544973544972,0.15679090730942583,0.05066455026455027,0.05320909269057417
2026-07-14,202607140308,1,4352,1,-0.01,0.07,23,0.04919256052589386,0.059335449735449734,0.03919256052589386,0.010664550264550272,0.03080743947410615
2026-07-14,202607140308,2,5031,2,0.01,0.15,35,0.06251898883009994,0.07933544973544973,0.07251898883009994,0.07066455026455026,0.07748101116990005
2026-07-14,202607140308,3,5049,3,-0.02,0.13,30,0.06308386243386244,0.04933544973544973,0.04308386243386243,0.08066455026455027,0.08691613756613757
2026-07-14,202607140308,4,4562,4,-0.05,0.18,45,0.11733371813371815,0.019335449735449733,0.06733371813371815,0.16066455026455026,0.11266628186628184
2026-07-14,202607140308,5,5427,5,-0.02,0.17,28,0.06929880256196047,0.04933544973544973,0.04929880256196047,0.12066455026455028,0.12070119743803955
2026-07-14,202607140308,6,3647,6,0.16,0.16,38,0.1054865520282187,0.22933544973544973,0.2654865520282187,0.06933544973544972,0.10548655202821869
2026-07-14,202607140607,1,4209,1,0.22,0.16,42,0.04891066341066342,0.2893354497354497,0.26891066341066344,0.12933544973544972,0.10891066341066344
2026-07-14,202607140607,2,4623,2,0.09,0.15,38,0.06673655202821867,0.15933544973544972,0.15673655202821868,0.009335449735449725,0.006736552028218684
2026-07-14,202607140607,3,4796,3,0.02,0.16,50,0.05905590828924164,0.08933544973544974,0.07905590828924164,0.07066455026455026,0.08094409171075836
2026-07-14,202607140607,4,4649,4,0.17,0.2,47,0.05444481574306137,0.23933544973544973,0.22444481574306138,0.03933544973544972,0.02444481574306137
2026-07-14,202607140607,5,3814,5,0.12,0.23,45,0.05133371813371815,0.18933544973544975,0.17133371813371814,0.040664550264550264,0.058666281866281866
2026-07-14,202607140607,6,4688,6,0.04,0.23,51,0.04743204094023766,0.10933544973544973,0.08743204094023765,0.12066455026455028,0.14256795905976236
2026-07-14,202607140507,1,4977,1,0.29,0.11,48,0.07729921547162925,0.35933544973544973,0.36729921547162925,0.24933544973544974,0.25729921547162926
2026-07-14,202607140507,2,4743,2,0.27,0.12,56,0.035050825717492386,0.33933544973544977,0.3050508257174924,0.21933544973544977,0.18505082571749243
2026-07-14,202607140507,3,4651,3,0.49,0.19,22,0.04354232804232804,0.5593354497354497,0.533542328042328,0.3693354497354497,0.34354232804232804
2026-07-14,202607140507,4,4854,4,0.28,0.16,26,0.06342651381540271,0.3493354497354498,0.34342651381540273,0.18933544973544977,0.18342651381540273
2026-07-14,202607140507,5,4191,5,0.17,0.14,56,0.06595991662658328,0.23933544973544973,0.23595991662658328,0.09933544973544972,0.09595991662658326
2026-07-14,202607140507,6,4533,6,0.1,0.11,18,0.10833408919123204,0.16933544973544973,0.20833408919123203,0.05933544973544973,0.09833408919123203
2026-07-14,202607141309,1,4642,1,0.29,0.05,50,0.07738924162257496,0.35933544973544973,0.3673892416225749,0.30933544973544974,0.3173892416225749
2026-07-14,202607141309,2,5250,2,0.54,0.13,45,0.012606445406445408,0.6093354497354497,0.5526064454064454,0.4793354497354497,0.42260644540644543
2026-07-14,202607141309,3,5324,3,0.51,0.21,24,0.06656924992219108,0.5793354497354497,0.576569249922191,0.36933544973544974,0.3665692499221911
2026-07-14,202607141309,4,4224,4,0.2,0.23,39,0.026599071374581583,0.26933544973544976,0.2265990713745816,0.03933544973544975,0.003400928625418409
2026-07-14,202607141309,5,5442,6,0.41,0.38,24,0.0865692499221911,0.4793354497354497,0.4965692499221911,0.09933544973544972,0.11656924992219109
2026-07-14,202607141309,6,4456,5,0.21,0.24,41,0.057908911712833286,0.2793354497354497,0.26790891171283326,0.03933544973544972,0.027908911712833273
2026-07-14,202607140909,1,5125,1,0.45,0.25,39,0.03210927545621423,0.5193354497354498,0.48210927545621424,0.26933544973544976,0.23210927545621424
2026-07-14,202607140909,2,3951,2,0.19,0.24,52,0.08247345963474999,0.25933544973544975,0.27247345963475,0.01933544973544976,0.03247345963475001
2026-07-14,202607140909,3,4299,3,0.17,0.18,27,0.05765822965822966,0.23933544973544973,0.22765822965822968,0.05933544973544974,0.04765822965822969
2026-07-14,202607140909,4,5331,4,0.06,0.21,30,0.054333862433862436,0.12933544973544975,0.11433386243386243,0.08066455026455024,0.09566613756613757
2026-07-14,202607140909,5,5449,6,-0.01,0.12,29,0.01931678198344865,0.059335449735449734,0.00931678198344865,0.06066455026455026,0.11068321801655134
2026-07-14,202607140909,6,5341,5,0.15,0.26,24,0.0365692499221911,0.21933544973544972,0.1865692499221911,0.04066455026455029,0.07343075007780892
2026-07-14,202607142206,1,4395,1,0.1,0.07,47,-0.0016955351341316311,0.16933544973544973,0.09830446486586837,0.09933544973544972,0.028304464865868365
2026-07-14,202607142206,2,5152,2,-0.07,0.15,33,0.10798498831056971,-0.0006645502645502704,0.037984988310569706,0.15066455026455028,0.11201501168943029
2026-07-14,202607142206,3,5351,3,-0.09,0.11,37,0.08539052122030846,-0.02066455026455026,-0.004609478779691534,0.13066455026455026,0.11460947877969153
2026-07-14,202607142206,4,5101,4,0.05,0.17,19,0.04494325852946542,0.11933544973544974,0.09494325852946542,0.05066455026455027,0.0750567414705346
2026-07-14,202607142206,5,4506,5,0.16,0.14,41,0.07045793132067643,0.22933544973544973,0.23045793132067643,0.08933544973544971,0.09045793132067642
2026-07-14,202607142206,6,4256,6,0.07,0.14,49,0.07870092368397454,0.13933544973544976,0.14870092368397453,0.0006645502645502566,0.008700923683974515
2026-07-14,202607140309,1,4787,1,0.07,0.16,51,0.06874351635007372,0.13933544973544976,0.13874351635007373,0.020664550264550247,0.021256483649926272
2026-07-14,202607140309,2,4949,2,0.16,0.15,40,0.06746708994708996,0.22933544973544973,0.22746708994708997,0.07933544973544973,0.07746708994708998
2026-07-14,202607140309,3,4211,3,0.04,0.13,40,0.06566708994708993,0.10933544973544973,0.10566708994708993,0.020664550264550274,0.02433291005291008
2026-07-14,202607140309,4,4740,4,0.17,0.19,51,0.08316974585827044,0.23933544973544973,0.25316974585827046,0.04933544973544973,0.06316974585827045
2026-07-14,202607140309,5,3888,5,0.01,0.12,59,0.05381673184571736,0.07933544973544973,0.06381673184571736,0.040664550264550264,0.05618326815428264
2026-07-14,202607140309,6,5349,6,0.31,0.22,33,0.037287313891965046,0.37933544973544975,0.34728731389196504,0.15933544973544975,0.12728731389196504
2026-07-14,202607140407,1,5123,1,0.08,0.14,35,0.03407454438565551,0.14933544973544974,0.11407454438565551,0.009335449735449725,0.025925455614344506
2026-07-14,202607140407,2,4529,2,0.21,0.08,35,0.06674121105232216,0.2793354497354497,0.27674121105232213,0.1993354497354497,0.19674121105232212
2026-07-14,202607140407,3,4564,3,0.11,0.09,42,0.0837183557183557,0.17933544973544974,0.19371835571835572,0.08933544973544974,0.10371835571835572
2026-07-14,202607140407,4,5028,4,-0.03,0.07,58,0.08181403672580144,0.03933544973544974,0.05181403672580144,0.03066455026455027,0.018185963274198566
2026-07-14,202607140407,5,4164,5,0.31,0.11,42,0.035641432641432644,0.37933544973544975,0.34564143264143266,0.26933544973544976,0.23564143264143267
2026-07-14,202607140407,6,5357,6,0.05,0.07,33,0.005426848775685992,0.11933544973544974,0.055426848775685995,0.04933544973544973,0.014573151224314011
2026-07-14,202607140608,1,5155,1,0.31,0.12,49,0.06293821181956777,0.37933544973544975,0.37293821181956777,0.25933544973544975,0.25293821181956777
2026-07-14,202607140608,2,4317,2,0.35,0.19,38,0.02152821869488536,0.41933544973544973,0.37152821869488534,0.22933544973544973,0.18152821869488533
2026-07-14,202607140608,3,4300,3,0.28,0.17,42,0.020064509564509562,0.3493354497354498,0.3000645095645096,0.17933544973544976,0.13006450956450957
2026-07-14,202607140608,4,4433,4,0.11,0.11,60,0.08733363567649281,0.17933544973544974,0.1973336356764928,0.06933544973544974,0.08733363567649281
2026-07-14,202607140608,5,4443,5,0.16,0.08,52,0.056989588667008026,0.22933544973544973,0.21698958866700802,0.1493354497354497,0.136989588667008
2026-07-14,202607140608,6,5204,6,0.32,0.06,42,0.04121835571835574,0.38933544973544976,0.36121835571835575,0.32933544973544976,0.30121835571835576
2026-07-14,202607140508,1,4761,1,0.15,0.12,51,0.03841564749761472,0.21933544973544972,0.18841564749761472,0.09933544973544972,0.06841564749761472
2026-07-14,202607140508,2,4836,2,0.23,0.16,30,0.07983386243386245,0.29933544973544973,0.30983386243386246,0.13933544973544973,0.14983386243386246
2026-07-14,202607140508,3,3891,3,0.16,0.19,47,0.06812902626937715,0.22933544973544973,0.22812902626937714,0.03933544973544972,0.03812902626937714
2026-07-14,202607140508,4,5044,4,0.08,0.13,22,0.09760482804232803,0.14933544973544974,0.17760482804232802,0.019335449735449733,0.04760482804232802
2026-07-14,202607140508,5,4660,5,0.11,0.17,21,0.07817272572111282,0.17933544973544974,0.18817272572111282,0.009335449735449725,0.01817272572111281
2026-07-14,202607140508,6,4886,6,0.14,0.18,35,0.06963009994121105,0.20933544973544976,0.20963009994121107,0.02933544973544977,0.029630099941211074
2026-07-14,202607142207,1,4403,1,-0.03,0.01,55,0.06466699226699227,0.03933544973544974,0.03466699226699227,0.029335449735449735,0.024666992266992267
2026-07-14,202607142207,2,4684,2,0.02,0.01,52,0.05021539511862092,0.08933544973544974,0.07021539511862092,0.07933544973544975,0.06021539511862092
2026-07-14,202607142207,3,5138,3,0.1,0.02,30,0.07408386243386242,0.16933544973544973,0.17408386243386242,0.14933544973544974,0.15408386243386243
2026-07-14,202607142207,4,4329,4,0.06,0.03,35,0.0920745443856555,0.12933544973544975,0.15207454438565549,0.09933544973544975,0.12207454438565549
2026-07-14,202607142207,5,4288,5,-0.01,0.06,49,0.04802295758227961,0.059335449735449734,0.03802295758227961,0.0006645502645502635,0.021977042417720388
2026-07-14,202607142207,6,5409,6,0.11,0.03,20,0.08711181657848326,0.17933544973544974,0.19711181657848326,0.14933544973544974,0.16711181657848326
2026-07-14,202607140910,1,5183,1,0.13,0.17,38,0.0779865520282187,0.19933544973544975,0.2079865520282187,0.029335449735449742,0.037986552028218684
2026-07-14,202607140910,2,4233,2,0.09,0.2,48,0.09729921547162926,0.15933544973544972,0.18729921547162925,0.04066455026455029,0.012700784528370757
2026-07-14,202607140910,3,5217,3,0.24,0.23,52,0.09311862092507257,0.30933544973544974,0.33311862092507255,0.07933544973544973,0.10311862092507254
2026-07-14,202607140910,4,4377,4,0.05,0.18,51,0.03202220487466389,0.11933544973544974,0.08202220487466388,0.060664550264550254,0.09797779512533611
2026-07-14,202607140910,5,4618,5,0.11,0.25,43,0.08345951881800938,0.17933544973544974,0.19345951881800938,0.07066455026455026,0.05654048118199062
2026-07-14,202607140910,6,3988,6,0.13,0.24,58,0.05093168378462494,0.19933544973544975,0.18093168378462493,0.04066455026455024,0.05906831621537506
2026-07-14,202607141310,1,4590,1,0.09,0.14,56,0.08338415905082573,0.15933544973544972,0.17338415905082571,0.019335449735449706,0.0333841590508257
2026-07-14,202607141310,2,5078,2,0.04,0.15,35,0.09763009994121105,0.10933544973544973,0.13763009994121106,0.040664550264550264,0.012369900058788935
2026-07-14,202607141310,3,3509,3,0.04,0.11,28,0.0395619604566973,0.10933544973544973,0.0795619604566973,0.0006645502645502704,0.030438039543302695
2026-07-14,202607141310,4,3435,4,0.24,0.06,56,0.06853567420234088,0.30933544973544974,0.30853567420234085,0.24933544973544974,0.24853567420234085
2026-07-14,202607141310,5,5320,5,0.11,0.09,24,0.07245160286336758,0.17933544973544974,0.1824516028633676,0.08933544973544974,0.0924516028633676
2026-07-14,202607141310,6,4117,6,0.16,0.15,47,0.07690095609393854,0.22933544973544973,0.23690095609393855,0.07933544973544973,0.08690095609393855
2026-07-14,202607140701,1,3874,1,0.01,0.13,46,0.07023847316704461,0.07933544973544973,0.0802384731670446,0.05066455026455027,0.0497615268329554
2026-07-14,202607140701,2,4342,2,0.09,0.16,14,0.016389770723104057,0.15933544973544972,0.10638977072310406,0.0006645502645502843,0.053610229276895946
2026-07-14,202607140701,3,4148,3,0.12,0.15,56,0.05505082571749239,0.18933544973544975,0.1750508257174924,0.03933544973544975,0.025050825717492398
2026-07-14,202607140701,4,4604,4,0.15,0.18,62,0.07615770135214579,0.21933544973544972,0.2261577013521458,0.03933544973544972,0.04615770135214581
2026-07-14,202607140701,5,3719,5,0.05,0.15,49,0.09632804232804235,0.11933544973544974,0.14632804232804236,0.030664550264550255,0.003671957671957632
2026-07-14,202607140701,6,4437,6,0.16,0.24,48,0.04919576719576721,0.22933544973544973,0.2091957671957672,0.010664550264550265,0.03080423280423278
2026-07-14,202607140101,1,5285,1,0.09,0.15,26,0.031482069370958266,0.15933544973544972,0.12148206937095826,0.009335449735449725,0.028517930629041732
2026-07-14,202607140101,2,3963,2,0.03,0.16,41,0.05751675485008819,0.09933544973544974,0.0875167548500882,0.06066455026455027,0.0724832451499118
2026-07-14,202607140101,3,3591,3,0.02,0.18,31,0.06374035359401213,0.08933544973544974,0.08374035359401213,0.09066455026455025,0.09625964640598786
2026-07-14,202607140101,4,4706,4,-0.04,0.22,42,0.051795278795278794,0.029335449735449735,0.011795278795278794,0.19066455026455026,0.20820472120472122
2026-07-14,202607140101,5,5347,5,0.18,0.23,17,0.06419831471683324,0.24933544973544974,0.24419831471683323,0.019335449735449733,0.014198314716833221
2026-07-14,202607140101,6,4487,6,-0.06,0.21,36,0.0837685760294456,0.009335449735449738,0.0237685760294456,0.20066455026455027,0.1862314239705544
2026-07-14,202607140310,1,3959,1,0.09,0.12,52,0.0623121693121693,0.15933544973544972,0.1523121693121693,0.03933544973544972,0.03231216931216929
2026-07-14,202607140310,2,4460,2,0.16,0.12,32,0.07174653565129756,0.22933544973544973,0.23174653565129755,0.10933544973544973,0.11174653565129755
2026-07-14,202607140310,3,4054,3,0.29,0.17,43,-0.0016348208046321274,0.35933544973544973,0.28836517919536786,0.18933544973544972,0.11836517919536785
2026-07-14,202607140310,4,4420,4,0.1,0.19,51,0.10726810651400816,0.16933544973544973,0.20726810651400818,0.020664550264550274,0.017268106514008175
2026-07-14,202607140310,5,5315,5,0.05,0.21,30,0.07083386243386244,0.11933544973544974,0.12083386243386245,0.09066455026455025,0.08916613756613755
2026-07-14,202607140310,6,5170,6,0.27,0.21,33,0.05868266272917437,0.33933544973544977,0.3286826627291744,0.12933544973544978,0.11868266272917441
2026-07-14,202607141501,1,4323,1,0.08,0.08,49,0.024802618599228773,0.14933544973544974,0.10480261859922878,0.06933544973544974,0.024802618599228776
2026-07-14,202607141501,2,5400,2,0.18,0.11,37,0.04794371270967015,0.24933544973544974,0.22794371270967015,0.13933544973544976,0.11794371270967015
2026-07-14,202607141501,3,3277,3,0.1,0.12,36,0.07615988037727167,0.16933544973544973,0.17615988037727168,0.04933544973544973,0.05615988037727168
2026-07-14,202607141501,4,5441,4,-0.07,0.18,20,0.04377848324514991,-0.0006645502645502704,-0.0262215167548501,0.18066455026455025,0.2062215167548501
2026-07-14,202607141501,5,4216,5,-0.02,0.15,36,0.053768576029445604,0.04933544973544973,0.03376857602944561,0.10066455026455026,0.11623142397055439
2026-07-14,202607141501,6,3372,6,0.08,0.21,40,0.10506708994708994,0.14933544973544974,0.18506708994708992,0.060664550264550254,0.024932910052910068
2026-07-14,202607140408,1,5290,1,0.03,0.09,32,0.06555605946082135,0.09933544973544974,0.09555605946082135,0.009335449735449738,0.005556059460821355
2026-07-14,202607140408,2,4327,2,0.1,0.13,37,0.10070967015647869,0.16933544973544973,0.2007096701564787,0.03933544973544972,0.0707096701564787
2026-07-14,202607140408,3,5199,3,0.06,0.11,33,0.07124080226405809,0.12933544973544975,0.1312408022640581,0.019335449735449747,0.021240802264058098
2026-07-14,202607140408,4,4121,4,0.03,0.09,31,0.06617937798425604,0.09933544973544974,0.09617937798425603,0.009335449735449738,0.006179377984256038
2026-07-14,202607140408,5,4374,5,0.15,0.11,48,0.05488542236818099,0.21933544973544972,0.20488542236818097,0.10933544973544972,0.09488542236818097
2026-07-14,202607140408,6,5294,6,0.11,0.11,27,0.056847418847418854,0.17933544973544974,0.16684741884741885,0.06933544973544974,0.056847418847418854
2026-07-14,202607140609,1,4190,1,0.2,0.13,39,0.06986437749703057,0.26933544973544976,0.26986437749703057,0.13933544973544976,0.13986437749703057
2026-07-14,202607140609,2,5174,2,0.1,0.08,43,0.0734595188180094,0.16933544973544973,0.17345951881800942,0.08933544973544973,0.09345951881800942
2026-07-14,202607140609,3,5146,3,0.04,0.11,42,0.09064143264143265,0.10933544973544973,0.13064143264143266,0.0006645502645502704,0.020641432641432658
2026-07-14,202607140609,4,4017,4,0.17,0.17,38,0.06548655202821868,0.23933544973544973,0.2354865520282187,0.06933544973544972,0.06548655202821868
2026-07-14,202607140609,5,5291,5,0.12,0.19,52,0.06295733060249188,0.18933544973544975,0.18295733060249186,0.0006645502645502566,0.007042669397508139
2026-07-14,202607140609,6,5189,6,0.07,0.24,49,0.1261585508026186,0.13933544973544976,0.1961585508026186,0.10066455026455023,0.043841449197381394
2026-07-14,202607140509,1,4175,1,0.16,0.12,34,0.028712602212602214,0.22933544973544973,0.18871260221260222,0.10933544973544973,0.06871260221260223
2026-07-14,202607140509,2,4850,2,0.07,0.1,57,0.03109484324409698,0.13933544973544976,0.10109484324409698,0.03933544973544975,0.0010948432440969769
2026-07-14,202607140509,3,5179,3,0.26,0.21,8,0.05240858318636096,0.32933544973544976,0.312408583186361,0.11933544973544977,0.10240858318636101
2026-07-14,202607140509,4,4781,4,0.04,0.15,18,0.05226266061980348,0.10933544973544973,0.09226266061980348,0.040664550264550264,0.05773733938019651
2026-07-14,202607140509,5,4809,5,0.12,0.15,39,0.08925213259907135,0.18933544973544975,0.20925213259907133,0.03933544973544975,0.05925213259907133
2026-07-14,202607140509,6,5140,6,0.03,0.14,20,0.06977848324514993,0.09933544973544974,0.09977848324514993,0.04066455026455028,0.040221516754850084
2026-07-14,202607142208,1,5210,1,0.02,0.18,48,0.07229921547162926,0.08933544973544974,0.09229921547162927,0.09066455026455025,0.08770078452837073
2026-07-14,202607142208,2,4232,2,0.12,0.2,36,0.057899010812054286,0.18933544973544975,0.17789901081205428,0.010664550264550265,0.02210098918794573
2026-07-14,202607142208,3,5240,3,0.04,0.21,29,0.09675267941934608,0.10933544973544973,0.13675267941934607,0.10066455026455026,0.07324732058065392
2026-07-14,202607142208,4,4861,4,0.16,0.2,38,0.0723615520282187,0.22933544973544973,0.2323615520282187,0.029335449735449715,0.03236155202821869
2026-07-14,202607142208,5,4632,5,0.18,0.22,46,0.0839884731670446,0.24933544973544974,0.2639884731670446,0.029335449735449742,0.0439884731670446
2026-07-14,202607142208,6,4588,6,0.09,0.27,48,0.049885422368180984,0.15933544973544972,0.13988542236818097,0.1106645502645503,0.13011457763181905
2026-07-14,202607140702,1,4227,1,0.17,0.12,45,0.06315189995189995,0.23933544973544973,0.23315189995189994,0.11933544973544974,0.11315189995189995
2026-07-14,202607140702,6,3783,6,0.27,0.14,60,0.08461934996220713,0.33933544973544977,0.3546193499622071,0.19933544973544975,0.2146193499622071
2026-07-14,202607141502,1,3947,1,-0.01,0.23,41,0.08712459798734311,0.059335449735449734,0.07712459798734311,0.17066455026455027,0.1528754020126569
2026-07-14,202607141502,2,4404,2,0.21,0.24,27,0.08955012155012157,0.2793354497354497,0.29955012155012156,0.03933544973544972,0.05955012155012157
2026-07-14,202607141502,3,3284,3,0.16,0.21,21,0.11139853217272573,0.22933544973544973,0.27139853217272575,0.019335449735449733,0.061398532172725756
2026-07-14,202607141502,4,4143,4,0.21,0.17,48,0.038850939609560306,0.2793354497354497,0.24885093960956028,0.1093354497354497,0.07885093960956027
2026-07-14,202607141502,5,5115,5,-0.09,0.12,39,0.0965990713745816,-0.02066455026455026,0.0065990713745816,0.14066455026455027,0.1134009286254184
2026-07-14,202607141502,6,3497,6,-0.1,0.16,41,0.04143832347753916,-0.03066455026455027,-0.058561676522460845,0.19066455026455026,0.21856167652246083
2026-07-14,202607140102,1,4778,1,0.21,0.2,39,0.06537458157866323,0.2793354497354497,0.27537458157866324,0.0793354497354497,0.07537458157866322
2026-07-14,202607140102,2,4791,2,0.03,0.21,50,0.08372257495590826,0.09933544973544974,0.11372257495590826,0.11066455026455026,0.09627742504409173
2026-07-14,202607140102,3,4124,3,-0.03,0.2,32,0.06650844041320232,0.03933544973544974,0.03650844041320232,0.1606645502645503,0.16349155958679767
2026-07-14,202607140102,4,4023,4,-0.04,0.27,32,0.05174653565129757,0.029335449735449735,0.011746535651297567,0.24066455026455028,0.25825346434870244
2026-07-14,202607140102,5,4230,5,-0.08,0.19,10,0.06216772486772486,-0.010664550264550265,-0.017832275132275144,0.20066455026455027,0.20783227513227515
2026-07-14,202607140102,6,5211,6,-0.05,0.26,36,0.06246422820335863,0.019335449735449733,0.01246422820335863,0.24066455026455028,0.24753577179664138
2026-07-14,202607140311,1,4769,1,0.05,0.05,47,0.027251833286921004,0.11933544973544974,0.077251833286921,0.06933544973544974,0.027251833286921004
2026-07-14,202607140311,2,4089,2,0.07,0.06,36,0.06572509776857602,0.13933544973544976,0.13572509776857603,0.07933544973544976,0.07572509776857603
2026-07-14,202607140311,3,5345,3,0.19,0.11,46,0.04934561602418746,0.25933544973544975,0.23934561602418747,0.14933544973544977,0.12934561602418748
2026-07-14,202607140311,4,4752,4,0.14,0.11,43,0.0625161225915943,0.20933544973544976,0.2025161225915943,0.09933544973544976,0.0925161225915943
2026-07-14,202607140311,5,4563,5,0.19,0.13,25,0.09438155706727136,0.25933544973544975,0.28438155706727136,0.12933544973544975,0.15438155706727136
