counter4,date,ex_corr,ex_raw,lap_corr,lap_raw,model,period,preview2,preview3,race_code,st_good,st_rank,straight_corr,straight_good,straight_rank,straight_raw,target,tilt,tilt_high,turn_corr,turn_raw,v42_comp,v42_pick,venue,venue_code,wave_cm,wind_bin,wind_code,wind_dir,wind_speed
0,2026-06-14,0.8,0.8,0.8,1.0,3まくり差し,train,0,0,202606141603,0,0.0,0.0,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.8,1.0,0.52,0,児島,16,3.0,0-2m,4,SE,2.0
0,2026-06-14,0.19999999999999996,0.4,1.0,1.0,3まくり差し,train,0,0,202606141606,0,0.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,1.0,1.0,0.5700000000000001,0,児島,16,3.0,0-2m,2,NE,2.0
0,2026-06-14,1.0,0.8,0.19999999999999996,0.4,3まくり差し,train,1,0,202606141611,1,0.8,0.4,1,0.8,0.8,0,0.0,0,0.19999999999999996,0.0,0.44999999999999996,0,児島,16,3.0,3-4m,4,SE,3.0
0,2026-06-14,0.4,0.6,1.0,1.0,3まくり差し,train,1,0,202606141903,1,0.6,0.8,1,0.8,0.8,0,0.0,0,1.0,1.0,0.81,1,下関,19,4.0,3-4m,4,SE,4.0
0,2026-06-14,0.8,0.4,0.19999999999999996,0.4,3まくり差し,train,1,0,202606142207,1,0.8,0.8,1,1.0,1.0,0,0.0,0,0.4,0.19999999999999996,0.5599999999999999,0,福岡,22,2.0,0-2m,1,N,2.0
0,2026-06-14,0.19999999999999996,0.19999999999999996,0.6,0.4,3まくり差し,train,0,0,202606142304,0,0.0,0.4,1,0.6,0.6,1,-0.5,0,1.0,1.0,0.5299999999999999,0,唐津,23,2.0,0-2m,6,SW,2.0
0,2026-06-14,0.6,0.8,0.6,0.6,3まくり差し,train,1,0,202606142306,1,0.6,0.8,1,0.8,0.8,0,0.0,0,0.4,0.19999999999999996,0.5799999999999998,0,唐津,23,3.0,3-4m,6,SW,3.0
0,2026-06-14,0.0,0.19999999999999996,1.0,1.0,3まくり差し,train,1,0,202606142310,1,0.8,0.8,1,0.8,0.8,0,-0.5,0,1.0,1.0,0.7799999999999999,1,唐津,23,3.0,3-4m,7,W,3.0
0,2026-06-14,0.19999999999999996,0.0,0.19999999999999996,0.4,3まくり差し,train,0,0,202606142311,0,0.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.0,0.0,0.10999999999999996,0,唐津,23,4.0,3-4m,1,N,4.0
0,2026-06-15,0.4,0.6,1.0,0.8,3まくり差し,train,1,0,202606150107,1,0.6,0.6,1,0.6,0.6,0,0.0,0,0.6,1.0,0.65,1,桐生,1,1.0,0-2m,8,NW,2.0
0,2026-06-15,0.0,0.0,0.19999999999999996,0.0,3まくり差し,train,0,0,202606150109,1,0.6,0.0,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,0.0,0.4,0.13,0,桐生,1,1.0,0-2m,8,NW,2.0
0,2026-06-15,1.0,1.0,0.5,0.5,3まくり差し,train,0,0,202606150304,1,0.8,0.5,0,0.5,0.5,0,0.5,1,0.5,0.5,0.62,1,江戸川,3,5.0,5m+,2,NE,5.0
0,2026-06-15,0.4,0.4,0.5,0.5,3まくり差し,train,0,0,202606150306,0,0.4,0.5,0,0.5,0.5,0,0.5,1,0.5,0.5,0.47,0,江戸川,3,5.0,5m+,2,NE,6.0
0,2026-06-15,0.0,0.0,0.5,0.5,3まくり差し,train,0,0,202606150311,0,0.0,0.5,0,0.5,0.5,0,0.5,1,0.5,0.5,0.35,0,江戸川,3,10.0,5m+,2,NE,8.0
0,2026-06-15,0.19999999999999996,0.4,0.5,0.5,3まくり差し,train,0,0,202606150312,1,1.0,0.5,0,0.5,0.5,0,0.5,1,0.5,0.5,0.5299999999999999,0,江戸川,3,10.0,5m+,2,NE,6.0
0,2026-06-15,1.0,0.8,0.8,0.8,3まくり差し,train,1,0,202606150606,1,0.6,1.0,1,1.0,1.0,1,0.0,0,0.8,1.0,0.84,1,浜名湖,6,3.0,5m+,5,S,5.0
0,2026-06-15,0.4,0.6,1.0,0.6,3まくり差し,train,0,0,202606150803,0,0.19999999999999996,1.0,1,1.0,1.0,0,0.0,0,0.0,0.0,0.49,0,常滑,8,1.0,3-4m,6,SW,3.0
0,2026-06-15,0.8,0.8,0.8,0.8,3まくり差し,train,0,0,202606150811,1,0.8,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,1.0,1.0,0.74,1,常滑,8,1.0,0-2m,5,S,2.0
0,2026-06-15,1.0,1.0,1.0,1.0,3まくり差し,train,1,0,202606151001,1,0.6,0.8,1,0.8,0.8,0,0.0,0,0.6,0.4,0.7799999999999999,1,三国,10,0.0,0-2m,,missing,0.0
0,2026-06-15,0.19999999999999996,0.4,0.4,0.8,3まくり差し,train,1,0,202606151003,1,1.0,0.8,1,1.0,1.0,0,0.0,0,0.4,0.6,0.5399999999999999,0,三国,10,3.0,3-4m,8,NW,3.0
0,2026-06-15,0.8,0.8,0.4,0.4,3まくり差し,train,0,0,202606151010,0,0.4,0.19999999999999996,1,0.6,0.6,0,-0.5,0,0.4,0.4,0.42,0,三国,10,3.0,3-4m,8,NW,3.0
0,2026-06-15,0.6,1.0,0.0,0.0,3まくり差し,train,0,0,202606151202,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.0,0,0.0,0.0,0.21999999999999997,0,住之江,12,1.0,0-2m,4,SE,2.0
0,2026-06-15,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606151204,1,1.0,0.5,0,0.5,0.5,0,-0.5,0,0.6,0.19999999999999996,0.49999999999999994,0,住之江,12,1.0,3-4m,5,S,3.0
0,2026-06-15,0.8,0.8,0.4,0.6,3まくり差し,train,0,0,202606151210,0,0.4,0.5,0,0.5,0.5,0,-0.5,0,0.4,0.6,0.48,0,住之江,12,1.0,0-2m,5,S,2.0
0,2026-06-15,0.6,0.8,0.4,0.19999999999999996,3まくり差し,train,0,0,202606151609,1,0.8,0.0,0,0.0,0.0,0,0.0,0,1.0,0.8,0.59,0,児島,16,3.0,3-4m,4,SE,3.0
0,2026-06-15,0.4,0.4,0.19999999999999996,0.0,3まくり差し,train,0,0,202606151611,0,0.0,0.0,0,0.0,0.0,0,-0.5,0,0.4,0.4,0.21999999999999997,0,児島,16,1.0,0-2m,4,SE,1.0
0,2026-06-15,0.6,0.6,0.0,0.0,3まくり差し,train,1,0,202606151612,1,1.0,0.8,1,0.8,0.8,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.45999999999999985,0,児島,16,1.0,0-2m,4,SE,1.0
0,2026-06-15,0.6,0.4,0.8,1.0,3まくり差し,train,0,0,202606151902,0,0.4,0.0,0,0.0,0.0,0,0.0,0,0.8,0.6,0.55,0,下関,19,3.0,3-4m,4,SE,3.0
0,2026-06-15,0.6,0.4,1.0,1.0,3まくり差し,train,1,0,202606151906,1,0.8,0.6,1,0.6,0.6,0,0.0,0,0.8,1.0,0.77,1,下関,19,3.0,3-4m,3,E,3.0
0,2026-06-15,0.4,0.6,0.6,0.4,3まくり差し,train,0,0,202606152007,0,0.4,0.0,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.8,0.6,0.48,0,若松,20,5.0,5m+,3,E,5.0
0,2026-06-15,0.6,0.8,0.0,0.19999999999999996,3まくり差し,train,0,0,202606152012,0,0.4,1.0,1,1.0,1.0,0,-0.5,0,0.19999999999999996,0.0,0.4099999999999999,0,若松,20,3.0,3-4m,3,E,3.0
0,2026-06-15,0.8,0.8,0.0,0.19999999999999996,3まくり差し,train,1,0,202606152103,1,0.8,0.4,1,0.8,0.8,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.37999999999999995,0,芦屋,21,4.0,3-4m,3,E,4.0
0,2026-06-15,0.4,0.4,0.0,0.0,3まくり差し,train,0,0,202606152112,0,0.19999999999999996,0.0,0,0.0,0.0,0,0.0,0,0.4,0.19999999999999996,0.21,0,芦屋,21,5.0,5m+,2,NE,5.0
0,2026-06-15,0.8,0.8,0.4,0.19999999999999996,3まくり差し,train,1,0,202606152203,1,0.8,0.6,1,0.8,0.8,1,0.0,0,0.0,0.19999999999999996,0.43999999999999995,0,福岡,22,3.0,3-4m,1,N,3.0
0,2026-06-15,0.8,0.6,0.4,0.4,3まくり差し,train,1,0,202606152205,1,1.0,0.6,1,0.6,0.6,0,-0.5,0,1.0,0.8,0.77,1,福岡,22,3.0,3-4m,1,N,3.0
0,2026-06-15,0.6,0.4,1.0,1.0,3まくり差し,train,1,0,202606152209,1,0.6,0.6,1,0.8,0.8,0,0.0,0,0.19999999999999996,0.19999999999999996,0.56,0,福岡,22,3.0,3-4m,8,NW,3.0
0,2026-06-16,0.4,0.4,0.4,0.4,3まくり差し,train,0,0,202606160107,1,0.6,0.4,0,0.4,0.4,0,-0.5,0,1.0,1.0,0.61,1,桐生,1,3.0,3-4m,3,E,4.0
0,2026-06-16,0.4,0.6,0.4,0.6,3まくり差し,train,0,0,202606160111,1,0.8,0.0,0,0.5,0.6,0,,0,0.4,0.6,0.38,0,桐生,1,1.0,0-2m,3,E,1.0
0,2026-06-16,1.0,1.0,0.5,0.5,3まくり差し,train,0,0,202606160311,1,0.6,0.5,0,0.5,0.5,0,0.5,1,0.5,0.5,0.59,0,江戸川,3,5.0,5m+,5,S,6.0
0,2026-06-16,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606160611,1,0.6,0.0,0,0.0,0.0,0,0.0,0,0.4,0.19999999999999996,0.27999999999999997,0,浜名湖,6,1.0,0-2m,4,SE,2.0
0,2026-06-16,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606160907,0,0.4,0.6,1,0.6,0.6,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.30999999999999994,0,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-16,1.0,0.8,0.4,0.4,3まくり差し,train,0,0,202606160908,0,0.19999999999999996,0.8,1,0.8,0.8,0,0.0,0,1.0,0.8,0.72,1,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-16,0.8,0.8,0.8,1.0,3まくり差し,train,1,0,202606160909,1,0.8,1.0,1,1.0,1.0,0,-0.5,0,0.8,0.6,0.84,1,津,9,2.0,3-4m,4,SE,3.0
0,2026-06-16,0.6,0.6,1.0,1.0,3まくり差し,train,0,0,202606160911,0,0.19999999999999996,0.0,0,0.0,0.0,0,0.0,0,0.8,0.8,0.5599999999999999,0,津,9,2.0,3-4m,4,SE,3.0
0,2026-06-16,0.8,0.6,0.6,0.6,3まくり差し,train,0,0,202606161011,0,0.0,0.6,1,0.6,0.6,0,0.0,0,0.8,0.6,0.6,0,三国,10,5.0,5m+,1,N,5.0
0,2026-06-16,0.4,0.6,0.6,0.8,3まくり差し,train,0,0,202606161204,1,0.6,0.5,0,0.5,0.5,0,-0.5,0,0.6,0.6,0.5499999999999999,0,住之江,12,1.0,0-2m,4,SE,1.0
0,2026-06-16,0.6,0.6,0.4,0.4,3まくり差し,train,0,0,202606161206,0,0.0,0.5,0,0.5,0.5,0,-0.5,0,0.4,0.0,0.39,0,住之江,12,1.0,0-2m,4,SE,1.0
0,2026-06-16,0.6,0.6,0.8,0.8,3まくり差し,train,0,0,202606161604,0,0.0,0.8,1,0.8,0.8,0,0.0,0,0.6,0.6,0.59,0,児島,16,3.0,3-4m,4,SE,3.0
0,2026-06-16,0.8,0.6,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606161606,1,0.6,0.6,1,0.6,0.6,0,0.0,0,1.0,0.8,0.67,1,児島,16,1.0,0-2m,4,SE,1.0
0,2026-06-16,0.4,0.4,0.8,0.6,3まくり差し,train,0,0,202606161608,0,0.19999999999999996,0.8,1,0.8,0.8,0,-0.5,0,0.6,0.8,0.59,0,児島,16,1.0,0-2m,2,NE,1.0
0,2026-06-16,1.0,1.0,0.4,0.4,3まくり差し,train,0,0,202606161802,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.0,0,0.4,0.6,0.48,0,徳山,18,3.0,3-4m,3,E,3.0
0,2026-06-16,0.4,0.6,0.8,0.8,3まくり差し,train,0,0,202606161803,0,0.19999999999999996,0.5,0,0.5,0.5,1,0.0,0,0.19999999999999996,0.4,0.41,0,徳山,18,3.0,3-4m,3,E,3.0
0,2026-06-16,0.6,0.8,0.6,0.8,3まくり差し,train,0,0,202606161805,1,1.0,0.5,0,0.5,0.5,0,0.0,0,0.8,0.6,0.7,1,徳山,18,3.0,3-4m,4,SE,3.0
0,2026-06-16,1.0,1.0,0.19999999999999996,0.0,3まくり差し,train,0,0,202606161810,0,0.0,0.5,0,0.5,0.5,0,0.0,0,0.0,0.0,0.29,0,徳山,18,3.0,3-4m,4,SE,3.0
0,2026-06-16,0.6,0.8,0.4,0.6,3まくり差し,train,0,0,202606161811,1,0.6,0.5,0,0.5,0.5,0,0.0,0,0.4,0.4,0.48,0,徳山,18,3.0,3-4m,4,SE,3.0
0,2026-06-16,1.0,1.0,0.6,0.6,3まくり差し,train,1,0,202606161902,1,0.8,0.8,1,0.8,0.8,0,0.0,0,0.19999999999999996,0.4,0.6099999999999999,1,下関,19,3.0,3-4m,4,SE,3.0
0,2026-06-16,0.4,0.4,0.0,0.0,3まくり差し,train,0,0,202606161908,1,0.6,0.4,0,0.4,0.4,0,0.0,0,0.19999999999999996,0.19999999999999996,0.2899999999999999,0,下関,19,3.0,3-4m,4,SE,3.0
0,2026-06-16,0.4,0.6,0.0,0.0,3まくり差し,train,1,0,202606161909,1,1.0,0.6,1,0.6,0.6,0,0.0,0,1.0,0.8,0.63,1,下関,19,3.0,3-4m,4,SE,3.0
0,2026-06-16,0.4,0.6,1.0,1.0,3まくり差し,train,1,0,202606161910,1,0.8,0.8,1,0.8,0.8,0,0.0,0,1.0,0.8,0.8399999999999999,1,下関,19,3.0,3-4m,4,SE,3.0
0,2026-06-16,0.4,0.6,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606161911,1,1.0,0.0,0,0.0,0.0,0,0.0,0,0.19999999999999996,0.19999999999999996,0.31,0,下関,19,3.0,3-4m,3,E,3.0
0,2026-06-16,0.4,0.8,0.4,0.6,3まくり差し,train,0,0,202606162101,0,0.4,0.0,0,0.19999999999999996,0.19999999999999996,0,-0.5,0,1.0,0.8,0.5,0,芦屋,21,3.0,3-4m,3,E,3.0
0,2026-06-16,0.0,0.0,0.4,0.4,3まくり差し,train,0,0,202606162103,0,0.4,0.0,0,0.0,0.0,0,0.0,0,0.0,0.4,0.14,0,芦屋,21,4.0,3-4m,3,E,4.0
0,2026-06-16,0.19999999999999996,0.4,0.8,0.6,3まくり差し,train,0,0,202606162110,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.6,0.8,0.49999999999999994,0,芦屋,21,4.0,3-4m,3,E,4.0
0,2026-06-16,0.6,0.6,1.0,0.8,3まくり差し,train,1,0,202606162203,1,1.0,0.8,1,0.8,0.8,0,-0.5,0,0.6,0.6,0.7799999999999999,1,福岡,22,4.0,3-4m,3,E,4.0
0,2026-06-16,0.4,0.8,0.8,0.8,3まくり差し,train,0,0,202606162212,0,0.19999999999999996,0.8,1,0.8,0.8,0,0.0,0,0.8,0.6,0.65,1,福岡,22,3.0,3-4m,3,E,3.0
0,2026-06-18,0.19999999999999996,0.4,0.8,0.8,3まくり差し,train,0,0,202606180105,0,0.19999999999999996,0.6,1,0.8,0.8,0,0.0,0,1.0,0.8,0.64,1,桐生,1,1.0,0-2m,3,E,2.0
0,2026-06-18,0.0,0.0,0.0,0.0,3まくり差し,train,1,0,202606180107,1,0.8,0.6,1,0.8,0.8,0,-0.5,0,0.4,0.4,0.35999999999999993,0,桐生,1,1.0,0-2m,3,E,2.0
0,2026-06-18,0.19999999999999996,0.19999999999999996,0.0,0.0,3まくり差し,train,0,0,202606180110,1,1.0,0.4,0,0.4,0.4,0,-0.5,0,0.6,0.8,0.4399999999999999,0,桐生,1,1.0,0-2m,2,NE,1.0
0,2026-06-18,0.6,0.4,0.19999999999999996,0.0,3まくり差し,train,0,0,202606180202,0,0.4,0.0,0,0.0,0.0,0,-0.5,0,0.19999999999999996,0.0,0.24999999999999997,0,戸田,2,1.0,0-2m,1,N,2.0
0,2026-06-18,0.0,0.19999999999999996,0.6,0.6,3まくり差し,train,0,0,202606180203,0,0.0,0.19999999999999996,0,0.4,0.4,0,-0.5,0,0.8,0.8,0.39999999999999997,0,戸田,2,1.0,0-2m,1,N,1.0
0,2026-06-18,1.0,1.0,1.0,0.8,3まくり差し,train,1,0,202606180407,1,0.8,0.6,1,0.8,0.8,0,0.0,0,0.19999999999999996,0.19999999999999996,0.65,1,平和島,4,3.0,5m+,1,N,5.0
0,2026-06-18,0.4,0.19999999999999996,0.4,0.4,3まくり差し,train,0,0,202606180501,0,0.4,0.8,1,0.8,0.8,0,0.0,0,0.4,0.4,0.48,0,多摩川,5,2.0,0-2m,8,NW,2.0
0,2026-06-18,0.8,0.8,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606180707,1,1.0,0.6,1,0.8,0.8,0,-0.5,0,0.4,0.6,0.5499999999999999,0,蒲郡,7,2.0,3-4m,6,SW,4.0
0,2026-06-18,0.4,0.6,0.4,0.19999999999999996,3まくり差し,train,0,0,202606180711,0,0.19999999999999996,0.19999999999999996,0,0.4,0.4,0,-0.5,0,0.19999999999999996,0.19999999999999996,0.26999999999999996,0,蒲郡,7,1.0,0-2m,6,SW,2.0
0,2026-06-18,0.0,0.0,0.6,0.6,3まくり差し,train,0,0,202606180804,0,0.19999999999999996,0.4,0,0.4,0.4,1,0.0,0,0.0,0.19999999999999996,0.22999999999999998,0,常滑,8,1.0,3-4m,6,SW,3.0
0,2026-06-18,0.8,1.0,0.19999999999999996,0.0,3まくり差し,train,0,0,202606180807,0,0.4,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.4,0.4,0.37999999999999995,0,常滑,8,1.0,0-2m,4,SE,2.0
0,2026-06-18,0.4,0.8,0.4,0.19999999999999996,3まくり差し,train,0,0,202606180810,0,0.0,1.0,1,1.0,1.0,0,0.0,0,0.6,0.6,0.5199999999999999,0,常滑,8,1.0,0-2m,4,SE,2.0
0,2026-06-18,0.4,0.4,0.0,0.0,3まくり差し,train,1,0,202606180903,1,0.6,0.8,1,1.0,1.0,0,0.0,0,0.4,0.4,0.42999999999999994,0,津,9,1.0,0-2m,8,NW,1.0
0,2026-06-18,0.8,0.8,0.0,0.4,3まくり差し,train,0,0,202606180910,0,0.19999999999999996,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,1,0.0,0,1.0,0.8,0.48999999999999994,0,津,9,1.0,0-2m,8,NW,2.0
0,2026-06-18,1.0,1.0,1.0,1.0,3まくり差し,train,0,0,202606180911,0,0.0,0.8,1,0.8,0.8,0,-0.5,0,0.6,0.4,0.69,1,津,9,1.0,0-2m,8,NW,2.0
0,2026-06-18,0.0,0.0,0.0,0.0,3まくり差し,train,0,0,202606180912,1,1.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,0.19999999999999996,0.4,0.24999999999999994,0,津,9,2.0,3-4m,8,NW,3.0
0,2026-06-18,0.6,0.6,0.6,0.4,3まくり差し,train,0,0,202606181301,1,1.0,0.5,0,0.5,0.5,1,-0.5,0,1.0,1.0,0.76,1,尼崎,13,0.0,3-4m,6,SW,3.0
0,2026-06-18,0.6,0.6,0.8,0.8,3まくり差し,train,0,0,202606181303,1,0.8,0.5,0,0.5,0.5,0,0.0,0,0.6,0.8,0.65,1,尼崎,13,0.0,3-4m,6,SW,3.0
0,2026-06-18,0.8,0.8,0.0,0.0,3まくり差し,train,0,0,202606181308,1,1.0,0.5,0,0.5,0.5,0,0.0,0,0.19999999999999996,0.4,0.42999999999999994,0,尼崎,13,0.0,3-4m,6,SW,4.0
0,2026-06-18,0.4,0.19999999999999996,0.0,0.0,3まくり差し,train,0,0,202606181311,0,0.0,0.5,0,0.5,0.5,0,0.0,0,0.19999999999999996,0.19999999999999996,0.21999999999999995,0,尼崎,13,0.0,3-4m,5,S,3.0
0,2026-06-18,0.6,0.8,1.0,1.0,3まくり差し,train,0,0,202606181702,0,0.19999999999999996,0.4,0,0.4,0.4,0,-0.5,0,0.4,0.8,0.5199999999999999,0,宮島,17,2.0,0-2m,3,E,2.0
0,2026-06-18,0.0,0.0,1.0,1.0,3まくり差し,train,0,0,202606181704,0,0.19999999999999996,1.0,1,1.0,1.0,0,-0.5,0,0.4,0.6,0.5499999999999999,0,宮島,17,1.0,0-2m,3,E,1.0
0,2026-06-18,1.0,1.0,0.8,0.6,3まくり差し,train,0,0,202606181806,1,1.0,0.5,0,0.5,0.5,0,0.0,0,0.6,0.8,0.74,1,徳山,18,2.0,0-2m,5,S,2.0
0,2026-06-18,0.19999999999999996,0.6,0.19999999999999996,0.4,3まくり差し,train,0,0,202606181807,1,1.0,0.5,0,0.5,0.5,0,0.0,0,0.4,0.19999999999999996,0.43999999999999995,0,徳山,18,1.0,0-2m,5,S,1.0
0,2026-06-18,0.0,0.0,0.0,0.0,3まくり差し,train,0,0,202606181810,1,0.6,0.5,0,0.5,0.5,0,0.0,0,0.0,0.0,0.18999999999999995,0,徳山,18,3.0,3-4m,6,SW,3.0
0,2026-06-18,0.4,0.4,1.0,1.0,3まくり差し,train,0,0,202606182002,0,0.19999999999999996,0.8,1,0.8,0.8,0,0.0,0,0.4,0.6,0.57,0,若松,20,4.0,3-4m,3,E,4.0
0,2026-06-18,0.0,0.19999999999999996,0.0,0.19999999999999996,3まくり差し,train,0,0,202606182105,1,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.15,0,芦屋,21,1.0,0-2m,3,E,1.0
0,2026-06-18,0.0,0.0,0.8,0.8,3まくり差し,train,0,0,202606182108,1,0.8,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,1.0,1.0,0.6200000000000001,1,芦屋,21,2.0,0-2m,3,E,2.0
0,2026-06-18,0.0,0.0,0.8,0.8,3まくり差し,train,0,0,202606182109,1,0.8,0.0,0,0.0,0.0,0,0.5,1,1.0,1.0,0.5800000000000001,0,芦屋,21,1.0,0-2m,3,E,1.0
0,2026-06-18,0.6,1.0,0.6,0.8,3まくり差し,train,0,0,202606182408,0,0.0,0.4,0,0.4,0.4,0,0.0,0,0.6,0.6,0.47,0,大村,24,1.0,0-2m,4,SE,1.0
0,2026-06-18,0.19999999999999996,0.19999999999999996,0.6,0.4,3まくり差し,train,0,0,202606182409,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.8,1.0,0.38999999999999996,0,大村,24,1.0,0-2m,4,SE,2.0
0,2026-06-18,1.0,1.0,1.0,1.0,3まくり差し,train,0,0,202606182411,0,0.0,0.4,0,0.4,0.4,0,0.0,0,0.8,1.0,0.6699999999999999,1,大村,24,1.0,0-2m,3,E,2.0
0,2026-06-19,1.0,1.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,1,0,202606190205,1,1.0,0.6,1,0.6,0.6,0,0.0,0,0.0,0.0,0.4599999999999999,0,戸田,2,1.0,0-2m,4,SE,2.0
0,2026-06-19,0.0,0.0,0.6,0.6,3まくり差し,train,0,0,202606190403,1,0.6,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,0,0.0,0,1.0,1.0,0.55,0,平和島,4,3.0,3-4m,5,S,3.0
0,2026-06-19,0.4,0.4,0.6,0.4,3まくり差し,train,1,0,202606190409,1,0.6,1.0,1,1.0,1.0,0,0.0,0,0.0,0.0,0.47,0,平和島,4,3.0,5m+,5,S,5.0
0,2026-06-19,0.6,0.6,1.0,1.0,3まくり差し,train,0,0,202606190503,0,0.0,1.0,1,1.0,1.0,0,0.0,0,0.0,0.0,0.49,0,多摩川,5,2.0,0-2m,4,SE,2.0
0,2026-06-19,0.8,0.4,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606190506,0,0.0,1.0,1,1.0,1.0,0,-0.5,0,0.19999999999999996,0.4,0.41999999999999993,0,多摩川,5,2.0,3-4m,4,SE,4.0
0,2026-06-19,1.0,1.0,0.6,1.0,3まくり差し,train,0,0,202606190508,1,0.6,0.4,0,0.4,0.4,0,0.0,0,0.8,0.6,0.6799999999999999,1,多摩川,5,2.0,0-2m,4,SE,1.0
0,2026-06-19,0.0,0.0,0.19999999999999996,0.19999999999999996,3まくり差し,train,0,0,202606190510,0,0.0,0.4,1,0.6,0.6,0,0.0,0,0.4,0.6,0.23999999999999994,0,多摩川,5,2.0,3-4m,5,S,3.0
0,2026-06-19,0.6,0.8,0.6,0.4,3まくり差し,train,0,0,202606190704,0,0.19999999999999996,0.0,0,0.0,0.0,0,-0.5,0,0.4,0.19999999999999996,0.36,0,蒲郡,7,2.0,3-4m,5,S,4.0
0,2026-06-19,1.0,0.8,0.6,0.6,3まくり差し,train,0,0,202606190710,0,0.4,0.8,1,0.8,0.8,0,-0.5,0,0.4,0.4,0.6099999999999999,1,蒲郡,7,1.0,0-2m,4,SE,2.0
0,2026-06-19,0.4,0.4,1.0,1.0,3まくり差し,train,0,0,202606190908,1,1.0,0.19999999999999996,0,0.19999999999999996,0.19999999999999996,1,0.0,0,0.8,1.0,0.69,1,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-19,0.8,0.8,0.6,0.6,3まくり差し,train,1,0,202606190910,1,0.6,0.8,1,0.8,0.8,0,0.0,0,0.4,0.19999999999999996,0.6099999999999999,1,津,9,1.0,0-2m,4,SE,2.0
0,2026-06-19,0.0,0.0,1.0,1.0,3まくり差し,train,1,0,202606191102,1,1.0,0.8,1,0.8,0.8,0,-0.5,0,1.0,0.6,0.8099999999999998,1,びわこ,11,2.0,0-2m,2,NE,2.0
0,2026-06-19,0.0,0.0,0.8,0.6,3まくり差し,train,0,0,202606191104,0,0.4,0.19999999999999996,0,0.4,0.4,0,0.0,0,0.19999999999999996,0.4,0.32,0,びわこ,11,1.0,0-2m,2,NE,1.0
0,2026-06-19,1.0,1.0,0.8,0.8,3まくり差し,train,0,0,202606191301,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.5,1,0.6,0.4,0.62,1,尼崎,13,0.0,3-4m,8,NW,3.0
0,2026-06-19,0.4,0.6,1.0,0.8,3まくり差し,train,0,0,202606191303,0,0.19999999999999996,0.5,0,0.5,0.5,0,0.0,0,1.0,0.8,0.6900000000000001,1,尼崎,13,0.0,0-2m,7,W,2.0
0,2026-06-19,1.0,1.0,1.0,1.0,3まくり差し,train,0,0,202606191310,0,0.4,0.5,0,0.5,0.5,1,0.0,0,1.0,1.0,0.81,1,尼崎,13,0.0,3-4m,7,W,4.0
0,2026-06-19,1.0,1.0,0.6,0.6,3まくり差し,train,0,0,202606191312,0,0.4,0.5,0,0.5,0.5,0,0.0,0,0.6,0.4,0.61,1,尼崎,13,0.0,3-4m,6,SW,3.0
0,2026-06-19,0.0,0.0,0.4,0.4,3まくり差し,train,1,0,202606191703,1,1.0,0.8,1,0.8,0.8,0,-0.5,0,0.4,0.8,0.5099999999999999,0,宮島,17,1.0,0-2m,5,S,1.0
0,2026-06-19,0.8,0.8,0.19999999999999996,0.6,3まくり差し,train,1,0,202606191704,1,0.6,0.4,1,0.6,0.6,0,0.0,0,0.0,0.0,0.32999999999999996,0,宮島,17,1.0,0-2m,5,S,1.0
0,2026-06-19,1.0,1.0,1.0,1.0,3まくり差し,train,0,0,202606191706,0,0.4,0.19999999999999996,0,0.4,0.4,1,0.0,0,0.6,0.19999999999999996,0.6299999999999999,1,宮島,17,1.0,0-2m,5,S,1.0
