actual_combo,actual_ticket_rank20,current_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,order_l00,order_l10,order_l20,order_l30,order_l40,order_l50,p1,p109,p1_refit_audit,payout100,period,race,race_code,rank_l00,rank_l05,rank_l10,rank_l15,rank_l20,rank_l25,rank_l30,rank_l40,rank_l50,ranked_others,role_train_headwins,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v110_lambda_selected,v110_month,v110_rank20,v115_filter_p,v115_phase,v115_selected_A,v115_selected_S,v115_threshold,valid_payout,valid_result,venue,winner
4-3-2,0,0,2026-08-14,1,snapshot,same,0,-0.4,1,1,1,1,0,差し,0.14692512987012984,-0.1282236883116884,-0.1282236883116884,-0.1282236883116884,2026-08,0.5233333333333333,0.6,0.38,0.6,0.4109090909090909,0.30555555555555547,1.0,0.4999999999999998,0.6666666666666666,0.5,0.6069727272727272,0.4,1.0,0.4,0.6799999999999999,1,0.39,1-3-4;1-4-3;1-3-5;1-5-3;1-3-2;1-4-5;1-5-4;1-3-6;1-2-3;1-4-2;1-2-4;1-4-6;1-6-3;1-5-2;1-2-5;1-6-4;1-5-6;1-6-5;1-2-6;1-6-2,1-3-4;1-4-3;1-3-5;1-3-2;1-5-3;1-4-5;1-5-4;1-3-6;1-2-3;1-4-2;1-2-4;1-4-6;1-5-2;1-6-3;1-2-5;1-6-4;1-5-6;1-6-5;1-2-6;1-6-2,1-3-4;1-4-3;1-3-5;1-3-2;1-5-3;1-4-5;1-2-3;1-5-4;1-3-6;1-4-2;1-2-4;1-4-6;1-5-2;1-2-5;1-6-3;1-6-4;1-5-6;1-2-6;1-6-5;1-6-2,1-3-4;1-4-3;1-3-5;1-3-2;1-5-3;1-4-5;1-2-3;1-5-4;1-3-6;1-4-2;1-2-4;1-5-2;1-4-6;1-2-5;1-6-3;1-5-6;1-6-4;1-2-6;1-6-5;1-6-2,1-3-4;1-4-3;1-3-5;1-3-2;1-5-3;1-2-3;1-4-5;1-5-4;1-4-2;1-3-6;1-2-4;1-2-5;1-5-2;1-4-6;1-6-3;1-5-6;1-6-4;1-2-6;1-6-5;1-6-2,1-3-4;1-4-3;1-3-5;1-3-2;1-5-3;1-2-3;1-4-5;1-4-2;1-5-4;1-3-6;1-2-4;1-2-5;1-5-2;1-4-6;1-6-3;1-5-6;1-6-4;1-2-6;1-6-5;1-6-2,0.30144602,0.3068716,,11150,holdout3,03R,202608140203,0,0,0,0,0,0,0,0,0,3-4-5-2-6,21663,-0.6,-0.6,0.4,0.4,0.4600475974025974,0.7351964155844156,0.7351964155844156,0.6188555194805194,0.5603057142857142,0.3073424675324675,0.7351964155844156,1-3-4;1-4-3;1-3-5;1-5-3;1-3-2;1-4-5;1-5-4;1-3-6;1-2-3;1-4-2;1-2-4;1-4-6;1-6-3;1-5-2;1-2-5;1-6-4;1-5-6;1-6-5;1-2-6;1-6-2,-0.6,0.5,2026-08,0,0.7053931480162061,HISTORICAL_TEST,0,0,0.575,1,1,02,4
4-2-1,0,0,2026-08-14,1,snapshot,same,0,-0.8,1,1,1,1,0,抜き,-0.3475948701298701,-0.3475948701298701,-0.282698051948052,-0.3475948701298701,2026-08,0.13333333333333333,0.0,0.38,0.0,0.4581818181818181,0.3333333333333332,0.0,0.4285714285714285,0.06666666666666665,0.3,0.3083959740259741,0.6,0.19999999999999996,0.0,0.6,0.925,0.14800000000000005,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-3-5;1-6-2;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-3-5;1-4-6;1-6-2;1-5-3;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-3-5;1-4-6;1-5-3;1-6-2;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-3-5;1-5-4;1-4-6;1-5-3;1-6-2;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,1-2-4;1-2-3;1-4-2;1-3-2;1-2-5;1-3-4;1-4-3;1-2-6;1-5-2;1-4-5;1-3-5;1-5-4;1-5-3;1-4-6;1-6-2;1-3-6;1-6-4;1-6-3;1-5-6;1-6-5,0.09544324,0.09440908,,6170,holdout3,04R,202608140204,0,0,0,0,0,0,0,0,0,2-4-3-5-6,21663,-0.20000000000000007,-0.4,-0.4,-0.8,0.6559908441558442,0.6559908441558442,0.591094025974026,0.6164212987012987,0.557192857142857,0.4589983766233765,0.6559908441558442,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,-1.0,0.5,2026-08,0,0.5154134773093547,HISTORICAL_TEST,0,0,0.575,1,1,02,4
2-1-4,0,0,2026-08-14,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,差し,0.3356554025974026,0.3356554025974026,0.3359948181818182,-0.014985441558441615,2026-08,0.7766666666666666,0.4,0.72,1.0,0.5054545454545455,0.5,0.3981142857142857,0.4999999999999998,0.9333333333333332,0.5,0.6127907922077922,1.0,0.8,1.0,0.78,0.8875,0.4699999999999999,1-4-5;1-5-4;1-4-6;1-6-4;1-4-2;1-5-6;1-6-5;1-4-3;1-2-4;1-5-2;1-2-5;1-5-3;1-3-4;1-6-2;1-2-6;1-3-5;1-6-3;1-3-6;1-2-3;1-3-2,1-4-5;1-5-4;1-4-6;1-4-2;1-6-4;1-5-6;1-4-3;1-2-4;1-6-5;1-5-2;1-2-5;1-3-4;1-5-3;1-6-2;1-2-6;1-3-5;1-6-3;1-3-6;1-2-3;1-3-2,1-4-5;1-5-4;1-4-6;1-4-2;1-6-4;1-4-3;1-2-4;1-5-6;1-5-2;1-6-5;1-2-5;1-3-4;1-5-3;1-2-6;1-6-2;1-3-5;1-6-3;1-3-6;1-2-3;1-3-2,1-4-5;1-5-4;1-4-6;1-4-2;1-4-3;1-2-4;1-6-4;1-5-6;1-5-2;1-3-4;1-2-5;1-6-5;1-5-3;1-2-6;1-3-5;1-6-2;1-2-3;1-3-6;1-6-3;1-3-2,1-4-5;1-5-4;1-4-2;1-4-6;1-4-3;1-2-4;1-6-4;1-3-4;1-5-2;1-5-6;1-2-5;1-6-5;1-5-3;1-3-5;1-2-6;1-6-2;1-2-3;1-3-2;1-3-6;1-6-3,1-4-5;1-4-2;1-5-4;1-4-6;1-4-3;1-2-4;1-3-4;1-6-4;1-2-5;1-5-2;1-5-6;1-5-3;1-3-5;1-6-5;1-2-6;1-2-3;1-3-2;1-6-2;1-3-6;1-6-3,0.51344461,0.51132466,,5800,holdout3,05R,202608140205,0,0,0,0,0,0,0,0,0,4-5-6-2-3,21663,0.4,0.4,1.0,-0.19999999999999996,0.2771353896103896,0.2771353896103896,0.276795974025974,0.6277762337662338,0.40955298701298704,0.31838090909090905,0.6277762337662338,1-4-5;1-5-4;1-4-6;1-6-4;1-4-2;1-5-6;1-6-5;1-4-3;1-2-4;1-5-2;1-2-5;1-5-3;1-3-4;1-6-2;1-2-6;1-3-5;1-6-3;1-3-6;1-2-3;1-3-2,0.8,0.5,2026-08,0,0.6545435872573889,HISTORICAL_TEST,0,0,0.575,1,1,02,2
4-5-3,0,0,2026-08-14,1,snapshot,same,0,-0.8,1,1,1,1,0,まくり,-0.4704974025974026,-0.4704974025974026,-0.3026316883116883,-0.4704974025974026,2026-08,0.17333333333333334,0.0,0.38,0.6,0.2563636363636364,0.7777777777777777,0.0,0.35714285714285704,0.4666666666666666,0.3333333333333333,0.292036948051948,0.4,0.8,0.0,0.5599999999999999,0.7625,0.2539999999999999,1-2-3;1-3-2;1-2-5;1-5-2;1-2-6;1-3-5;1-5-3;1-2-4;1-6-2;1-3-6;1-6-3;1-3-4;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-2-6;1-5-2;1-3-5;1-2-4;1-5-3;1-6-2;1-3-6;1-3-4;1-6-3;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-2-6;1-5-2;1-3-5;1-2-4;1-5-3;1-3-6;1-6-2;1-3-4;1-4-2;1-6-3;1-5-6;1-4-3;1-6-5;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-2-6;1-5-2;1-3-5;1-2-4;1-5-3;1-3-6;1-6-2;1-3-4;1-4-2;1-6-3;1-4-3;1-5-6;1-6-5;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-2-6;1-2-4;1-3-5;1-5-2;1-5-3;1-3-6;1-3-4;1-6-2;1-4-2;1-6-3;1-4-3;1-5-6;1-5-4;1-6-5;1-4-5;1-4-6;1-6-4,1-2-3;1-3-2;1-2-5;1-2-6;1-2-4;1-3-5;1-5-2;1-3-6;1-5-3;1-3-4;1-4-2;1-6-2;1-4-3;1-6-3;1-5-6;1-5-4;1-4-5;1-6-5;1-4-6;1-6-4,0.17327732,0.16435455,,63310,holdout3,06R,202608140206,0,0,0,0,0,0,0,0,0,2-3-5-6-4,21663,-0.6,-0.6,0.20000000000000007,0.4,0.7625343506493506,0.7625343506493506,0.5946686363636363,0.4355123896103896,0.4472754545454546,0.4440699350649351,0.7625343506493506,1-2-3;1-3-2;1-2-5;1-5-2;1-2-6;1-3-5;1-5-3;1-2-4;1-6-2;1-3-6;1-6-3;1-3-4;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,-0.8,0.5,2026-08,0,0.6354163510616289,HISTORICAL_TEST,0,0,0.575,1,1,02,4
1-5-2,7,7,2026-08-14,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.29325115584415584,0.1925612987012988,0.1925612987012988,0.1925612987012988,2026-08,0.61,0.8,1.0,0.8,0.7490909090909091,0.7083333333333333,0.7838857142857143,0.5714285714285713,0.6,0.7,0.7815964155844156,0.8,0.8,0.19999999999999996,0.72,1,0.7220000000000001,1-3-2;1-2-3;1-3-5;1-5-3;1-3-4;1-2-5;1-5-2;1-3-6;1-4-3;1-2-4;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,1-3-2;1-2-3;1-3-5;1-3-4;1-5-3;1-2-5;1-5-2;1-3-6;1-4-3;1-2-4;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,1-3-2;1-2-3;1-3-5;1-3-4;1-5-3;1-2-5;1-5-2;1-3-6;1-2-4;1-4-3;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,1-3-2;1-2-3;1-3-5;1-3-4;1-5-3;1-2-5;1-2-4;1-3-6;1-4-3;1-5-2;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,1-3-2;1-2-3;1-3-5;1-3-4;1-2-5;1-5-3;1-2-4;1-4-3;1-3-6;1-5-2;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-4-6;1-6-5;1-6-4,1-3-2;1-2-3;1-3-5;1-3-4;1-2-5;1-5-3;1-2-4;1-4-3;1-3-6;1-5-2;1-4-2;1-2-6;1-6-3;1-4-5;1-5-4;1-6-2;1-5-6;1-4-6;1-6-5;1-6-4,0.76197689,0.74520293,,3860,holdout3,07R,202608140207,7,7,7,7,7,8,10,10,10,3-2-5-4-6,21663,-0.19999999999999996,-0.19999999999999996,0.8,-0.19999999999999996,0.4883452597402598,0.5890351168831168,0.5890351168831168,0.39038292207792213,0.4029416363636364,0.34284681818181817,0.5890351168831168,1-3-2;1-2-3;1-3-5;1-5-3;1-3-4;1-2-5;1-5-2;1-3-6;1-4-3;1-2-4;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,-0.20000000000000007,0.5,2026-08,10,0.8135638923408691,HISTORICAL_TEST,1,1,0.575,1,1,02,1
2-3-4,0,0,2026-08-14,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり,-0.49506148051948046,-0.49506148051948046,-0.29784083116883114,-0.49506148051948046,2026-08,0.24666666666666665,0.4,0.38,0.8,0.23090909090909092,1,0.24754285714285712,0.4999999999999998,0.5333333333333333,0.3,0.338025012987013,0.0,0.8,0.0,0.7,0.675,0.20800000000000002,1-2-5;1-5-2;1-2-3;1-3-2;1-2-4;1-5-3;1-3-5;1-2-6;1-4-2;1-5-4;1-4-5;1-5-6;1-6-2;1-3-4;1-4-3;1-6-5;1-3-6;1-6-3;1-4-6;1-6-4,1-2-5;1-5-2;1-2-3;1-3-2;1-2-4;1-5-3;1-3-5;1-2-6;1-4-2;1-5-4;1-4-5;1-5-6;1-3-4;1-6-2;1-4-3;1-3-6;1-6-5;1-6-3;1-4-6;1-6-4,1-2-5;1-5-2;1-2-3;1-3-2;1-2-4;1-5-3;1-3-5;1-2-6;1-4-2;1-5-4;1-4-5;1-3-4;1-5-6;1-6-2;1-4-3;1-3-6;1-6-5;1-6-3;1-4-6;1-6-4,1-2-5;1-2-3;1-5-2;1-3-2;1-2-4;1-5-3;1-3-5;1-2-6;1-4-2;1-5-4;1-3-4;1-4-5;1-5-6;1-6-2;1-4-3;1-3-6;1-6-5;1-6-3;1-4-6;1-6-4,1-2-5;1-2-3;1-5-2;1-3-2;1-2-4;1-5-3;1-3-5;1-2-6;1-4-2;1-5-4;1-3-4;1-4-5;1-5-6;1-4-3;1-6-2;1-3-6;1-6-5;1-6-3;1-4-6;1-6-4,1-2-5;1-2-3;1-5-2;1-3-2;1-2-4;1-3-5;1-5-3;1-2-6;1-4-2;1-5-4;1-3-4;1-4-5;1-5-6;1-4-3;1-3-6;1-6-2;1-6-5;1-6-3;1-4-6;1-6-4,0.19496794,0.18882459,,1600,holdout3,08R,202608140208,0,0,0,0,0,0,0,0,0,2-5-3-4-6,21663,-0.4,-0.6,-0.6,0.20000000000000007,0.8330864935064934,0.8330864935064934,0.6358658441558441,0.3777225974025974,0.6955665584415585,0.30293557142857147,0.8330864935064934,1-2-5;1-5-2;1-2-3;1-3-2;1-2-4;1-5-3;1-3-5;1-2-6;1-4-2;1-5-4;1-4-5;1-5-6;1-6-2;1-3-4;1-4-3;1-6-5;1-3-6;1-6-3;1-4-6;1-6-4,-0.8,0.5,2026-08,0,0.7839867551627584,HISTORICAL_TEST,0,0,0.575,1,1,02,2
1-3-5,4,4,2026-08-14,1,snapshot,same,1,-1.0,1,1,1,1,1,逃げ,-0.06573240259740254,-0.06573240259740254,0.12959212987012986,-0.16754409090909084,2026-08,0.13,0.0,0.72,0.8,0.6563636363636364,0.3750000000000001,1.0,0.4285714285714285,0.39999999999999997,0.7,0.6208805194805195,0.0,0.19999999999999996,0.19999999999999996,0.76,1,0.4800000000000001,1-5-2;1-2-5;1-5-3;1-3-5;1-5-4;1-2-3;1-3-2;1-5-6;1-4-5;1-2-4;1-4-2;1-2-6;1-6-5;1-3-4;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,1-5-2;1-2-5;1-5-3;1-3-5;1-5-4;1-2-3;1-3-2;1-5-6;1-2-4;1-4-5;1-4-2;1-2-6;1-3-4;1-6-5;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,1-5-2;1-2-5;1-5-3;1-3-5;1-2-3;1-5-4;1-3-2;1-2-4;1-5-6;1-4-5;1-4-2;1-2-6;1-3-4;1-6-5;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,1-5-2;1-2-5;1-5-3;1-2-3;1-3-5;1-5-4;1-3-2;1-2-4;1-5-6;1-4-5;1-2-6;1-4-2;1-3-4;1-4-3;1-6-5;1-3-6;1-6-2;1-6-3;1-4-6;1-6-4,1-5-2;1-2-5;1-5-3;1-2-3;1-3-5;1-5-4;1-3-2;1-2-4;1-5-6;1-4-5;1-2-6;1-4-2;1-3-4;1-4-3;1-6-5;1-3-6;1-6-2;1-6-3;1-4-6;1-6-4,1-2-5;1-5-2;1-5-3;1-2-3;1-3-5;1-5-4;1-3-2;1-2-4;1-5-6;1-4-5;1-2-6;1-4-2;1-3-4;1-4-3;1-6-5;1-3-6;1-6-2;1-6-3;1-4-6;1-6-4,0.35560524,0.35861207,,2670,holdout3,09R,202608140209,4,4,4,4,4,4,5,5,5,5-2-3-4-6,21663,-0.19999999999999996,-0.4,-0.4,-0.20000000000000007,0.686612922077922,0.686612922077922,0.4912883896103896,0.3948862337662338,0.7884246103896103,0.366652987012987,0.7884246103896103,1-5-2;1-2-5;1-5-3;1-3-5;1-5-4;1-2-3;1-3-2;1-5-6;1-4-5;1-2-4;1-4-2;1-2-6;1-6-5;1-3-4;1-4-3;1-6-2;1-3-6;1-6-3;1-4-6;1-6-4,-0.6000000000000001,0.5,2026-08,5,0.6432928041918796,HISTORICAL_TEST,0,0,0.575,1,1,02,1
5-2-1,0,0,2026-08-14,1,snapshot,same,0,0.6,1,1,1,1,0,まくり差し,-0.011493831168831292,-0.011493831168831292,0.07851136363636357,-0.11006214285714289,2026-08,0.6366666666666667,1.0,0.72,0.8,0.6472727272727272,0.6944444444444443,0.0,0.4999999999999998,0.7333333333333334,0.6,0.5823618181818181,0.19999999999999996,1.0,0.4,0.52,1,0.6619999999999999,1-5-2;1-2-5;1-5-3;1-3-5;1-5-6;1-2-3;1-3-2;1-5-4;1-6-5;1-2-6;1-6-2;1-2-4;1-4-5;1-3-6;1-6-3;1-4-2;1-3-4;1-4-3;1-6-4;1-4-6,1-5-2;1-2-5;1-5-3;1-3-5;1-5-6;1-2-3;1-3-2;1-5-4;1-2-6;1-6-5;1-2-4;1-6-2;1-4-5;1-3-6;1-6-3;1-4-2;1-3-4;1-4-3;1-6-4;1-4-6,1-5-2;1-2-5;1-5-3;1-3-5;1-2-3;1-5-6;1-3-2;1-5-4;1-2-6;1-6-5;1-2-4;1-6-2;1-4-5;1-3-6;1-3-4;1-4-2;1-6-3;1-4-3;1-6-4;1-4-6,1-5-2;1-2-5;1-5-3;1-3-5;1-2-3;1-3-2;1-5-6;1-5-4;1-2-6;1-2-4;1-6-5;1-4-5;1-3-6;1-6-2;1-3-4;1-4-2;1-6-3;1-4-3;1-6-4;1-4-6,1-5-2;1-2-5;1-5-3;1-3-5;1-2-3;1-3-2;1-5-6;1-5-4;1-2-6;1-2-4;1-6-5;1-3-6;1-4-5;1-6-2;1-3-4;1-4-2;1-6-3;1-4-3;1-4-6;1-6-4,1-2-5;1-5-2;1-5-3;1-2-3;1-3-5;1-3-2;1-5-6;1-5-4;1-2-6;1-2-4;1-3-6;1-4-5;1-6-5;1-3-4;1-4-2;1-6-2;1-4-3;1-6-3;1-4-6;1-6-4,0.57584036,0.57576704,,3250,holdout3,10R,202608140210,0,0,0,0,0,0,0,0,0,5-2-3-6-4,21663,-0.4,-0.8,-0.8,0.6,0.5938556493506494,0.5938556493506494,0.5038504545454545,0.2874924675324675,0.692423961038961,0.309570974025974,0.692423961038961,1-5-2;1-2-5;1-5-3;1-3-5;1-5-6;1-2-3;1-3-2;1-5-4;1-6-5;1-2-6;1-6-2;1-2-4;1-4-5;1-3-6;1-6-3;1-4-2;1-3-4;1-4-3;1-6-4;1-4-6,-0.19999999999999996,0.5,2026-08,0,0.7070177357341689,HISTORICAL_TEST,0,0,0.575,1,1,02,5
1-2-5,2,2,2026-08-14,1,snapshot,same,1,0.5,1,1,1,1,1,逃げ,0.05656558441558446,0.05656558441558446,0.2529296623376623,-0.06788805194805192,2026-08,0.6166666666666667,0.75,1.0,1.0,0.770909090909091,0.24999999999999978,0.0,0.5714285714285713,0.8333333333333334,1.0,0.6600212987012987,0.0,0.75,0.75,0.48,1,0.768,1-5-2;1-2-5;1-5-6;1-6-5;1-5-4;1-2-6;1-6-2;1-5-3;1-4-5;1-2-4;1-4-2;1-2-3;1-3-5;1-6-4;1-4-6;1-3-2;1-6-3;1-3-6;1-4-3;1-3-4,1-5-2;1-2-5;1-5-6;1-5-4;1-6-5;1-2-6;1-5-3;1-6-2;1-2-4;1-4-5;1-4-2;1-2-3;1-3-5;1-6-4;1-4-6;1-3-2;1-6-3;1-3-6;1-4-3;1-3-4,1-5-2;1-2-5;1-5-6;1-5-4;1-2-6;1-6-5;1-5-3;1-2-4;1-4-5;1-6-2;1-2-3;1-4-2;1-3-5;1-3-2;1-6-4;1-4-6;1-6-3;1-3-6;1-4-3;1-3-4,1-5-2;1-2-5;1-5-6;1-5-4;1-2-6;1-2-4;1-5-3;1-6-5;1-4-5;1-6-2;1-2-3;1-4-2;1-3-5;1-3-2;1-4-6;1-6-4;1-6-3;1-3-6;1-4-3;1-3-4,1-2-5;1-5-2;1-5-6;1-5-4;1-2-6;1-2-4;1-5-3;1-4-5;1-2-3;1-6-5;1-4-2;1-6-2;1-3-5;1-3-2;1-4-6;1-6-4;1-4-3;1-3-6;1-6-3;1-3-4,1-2-5;1-5-2;1-5-6;1-5-4;1-2-6;1-2-4;1-5-3;1-2-3;1-4-5;1-4-2;1-6-5;1-3-5;1-6-2;1-3-2;1-4-6;1-6-4;1-4-3;1-3-4;1-3-6;1-6-3,0.50948058,0.54132611,,520,holdout3,11R,202608140211,2,2,2,2,2,2,2,1,1,5-2-6-4-3,21663,-0.75,-0.75,-0.25,-0.25,0.6034557142857142,0.6034557142857142,0.4070916363636364,0.5223985714285715,0.7279093506493506,0.523225974025974,0.7279093506493506,1-5-2;1-2-5;1-5-6;1-6-5;1-5-4;1-2-6;1-6-2;1-5-3;1-4-5;1-2-4;1-4-2;1-2-3;1-3-5;1-6-4;1-4-6;1-3-2;1-6-3;1-3-6;1-4-3;1-3-4,-0.25,0.5,2026-08,1,0.6518363675903177,HISTORICAL_TEST,0,0,0.575,1,1,02,1
3-6-2,0,0,2026-08-14,1,snapshot,same,0,-0.6000000000000001,1,1,1,1,0,まくり,-0.029708883116883023,-0.17043525974025975,-0.17043525974025975,-0.17043525974025975,2026-08,0.26999999999999996,0.19999999999999996,1.0,0.6,0.7563636363636363,0.75,0.0,0.6428571428571428,0.39999999999999997,0.9,0.6040262337662338,0.6,0.6,0.0,0.64,1,0.774,1-3-2;1-2-3;1-3-6;1-6-3;1-3-5;1-2-6;1-6-2;1-3-4;1-5-3;1-2-5;1-5-2;1-2-4;1-4-3;1-6-5;1-5-6;1-4-2;1-6-4;1-4-6;1-5-4;1-4-5,1-3-2;1-2-3;1-3-6;1-3-5;1-6-3;1-2-6;1-3-4;1-6-2;1-5-3;1-2-5;1-5-2;1-2-4;1-4-3;1-6-5;1-5-6;1-4-2;1-6-4;1-4-6;1-5-4;1-4-5,1-3-2;1-2-3;1-3-6;1-3-5;1-6-3;1-2-6;1-3-4;1-6-2;1-2-5;1-5-3;1-2-4;1-5-2;1-4-3;1-6-5;1-4-2;1-5-6;1-6-4;1-4-6;1-5-4;1-4-5,1-3-2;1-2-3;1-3-6;1-3-5;1-2-6;1-6-3;1-3-4;1-2-5;1-5-3;1-6-2;1-2-4;1-5-2;1-4-3;1-4-2;1-6-5;1-5-6;1-6-4;1-4-6;1-5-4;1-4-5,1-3-2;1-2-3;1-3-6;1-3-5;1-3-4;1-2-6;1-6-3;1-2-5;1-5-3;1-6-2;1-2-4;1-4-3;1-5-2;1-4-2;1-5-6;1-6-5;1-6-4;1-4-6;1-5-4;1-4-5,1-3-2;1-2-3;1-3-6;1-3-5;1-3-4;1-2-6;1-2-5;1-6-3;1-5-3;1-2-4;1-6-2;1-4-3;1-5-2;1-4-2;1-5-6;1-6-5;1-4-6;1-6-4;1-5-4;1-4-5,0.47036988,0.48188722,,26430,holdout3,12R,202608140212,0,0,0,0,0,0,0,0,0,3-2-6-5-4,21663,0.4,0.4,0.6,-0.4,0.6337351168831168,0.7744614935064935,0.7744614935064935,0.539392857142857,0.5869186363636363,0.6217122077922078,0.7744614935064935,1-3-2;1-2-3;1-3-6;1-6-3;1-3-5;1-2-6;1-6-2;1-3-4;1-5-3;1-2-5;1-5-2;1-2-4;1-4-3;1-6-5;1-5-6;1-4-2;1-6-4;1-4-6;1-5-4;1-4-5,-1.0,0.5,2026-08,0,0.7245699676498416,HISTORICAL_TEST,0,0,0.575,1,1,02,3
