family,param,floor,month,R,return_yen,profit_yen,roi_pct,head_rate_pct,hit_rate_pct
ADAPT,4,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0
ADAPT,4,7.5,2026-06,7,0.0,-70000.0,0.0,28.57142857142857,0.0
ADAPT,4,8.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,4,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,4,8.0,2026-06,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,4,8.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,4,8.5,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,4,8.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,4,9.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,4,9.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,9.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,4,9.5,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,4,9.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,9.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,4,10.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,4,10.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,10.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,4,10.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,4,10.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,10.5,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,4,11.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,4,11.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,11.0,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,4,11.5,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,4,11.5,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,4,11.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,4,12.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,4,12.0,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,4,12.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,12.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,4,12.5,2026-05,0,0.0,0.0,,,
ADAPT,4,12.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,13.0,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,4,13.0,2026-05,0,0.0,0.0,,,
ADAPT,4,13.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,13.5,2026-04,0,0.0,0.0,,,
ADAPT,4,13.5,2026-05,0,0.0,0.0,,,
ADAPT,4,13.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,14.0,2026-04,0,0.0,0.0,,,
ADAPT,4,14.0,2026-05,0,0.0,0.0,,,
ADAPT,4,14.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,4,14.5,2026-04,0,0.0,0.0,,,
ADAPT,4,14.5,2026-05,0,0.0,0.0,,,
ADAPT,4,14.5,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,4,15.0,2026-04,0,0.0,0.0,,,
ADAPT,4,15.0,2026-05,0,0.0,0.0,,,
ADAPT,4,15.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,5,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,5,4.0,2026-05,6,96270.0,36270.0,160.45,50.0,33.33333333333333
ADAPT,5,4.0,2026-06,15,47520.00000000001,-102480.0,31.680000000000007,33.33333333333333,6.666666666666667
ADAPT,5,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,5,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,5,4.5,2026-06,14,47520.00000000001,-92480.0,33.94285714285715,35.714285714285715,7.142857142857142
ADAPT,5,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,5,5.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,5,5.0,2026-06,12,54560.00000000001,-65439.99999999999,45.466666666666676,33.33333333333333,8.333333333333332
ADAPT,5,5.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,5,5.5,2026-05,6,139720.0,79720.0,232.86666666666667,50.0,33.33333333333333
ADAPT,5,5.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,5,6.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,5,6.0,2026-05,5,139720.0,89720.0,279.44,60.0,40.0
ADAPT,5,6.0,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,5,6.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,5,6.5,2026-05,5,144190.0,94190.0,288.38,60.0,40.0
ADAPT,5,6.5,2026-06,10,0.0,-100000.0,0.0,30.0,0.0
ADAPT,5,7.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,5,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0
ADAPT,5,7.0,2026-06,9,0.0,-90000.0,0.0,33.33333333333333,0.0
ADAPT,5,7.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,5,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0
ADAPT,5,7.5,2026-06,7,0.0,-70000.0,0.0,28.57142857142857,0.0
ADAPT,5,8.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,5,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,5,8.0,2026-06,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,5,8.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,5,8.5,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,5,8.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,5,9.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,5,9.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,9.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,5,9.5,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,5,9.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,9.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,5,10.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,5,10.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,10.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,5,10.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,5,10.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,10.5,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,5,11.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,5,11.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,11.0,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,5,11.5,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,5,11.5,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,5,11.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,5,12.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,5,12.0,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,5,12.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,12.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,5,12.5,2026-05,0,0.0,0.0,,,
ADAPT,5,12.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,13.0,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,5,13.0,2026-05,0,0.0,0.0,,,
ADAPT,5,13.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,13.5,2026-04,0,0.0,0.0,,,
ADAPT,5,13.5,2026-05,0,0.0,0.0,,,
ADAPT,5,13.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,14.0,2026-04,0,0.0,0.0,,,
ADAPT,5,14.0,2026-05,0,0.0,0.0,,,
ADAPT,5,14.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,5,14.5,2026-04,0,0.0,0.0,,,
ADAPT,5,14.5,2026-05,0,0.0,0.0,,,
ADAPT,5,14.5,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,5,15.0,2026-04,0,0.0,0.0,,,
ADAPT,5,15.0,2026-05,0,0.0,0.0,,,
ADAPT,5,15.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,6,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,6,4.0,2026-05,6,82860.0,22860.0,138.1,50.0,33.33333333333333
ADAPT,6,4.0,2026-06,15,45760.00000000001,-104240.0,30.50666666666667,33.33333333333333,6.666666666666667
ADAPT,6,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,6,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,6,4.5,2026-06,14,45760.00000000001,-94240.0,32.68571428571429,35.714285714285715,7.142857142857142
ADAPT,6,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,6,5.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,6,5.0,2026-06,12,54560.00000000001,-65439.99999999999,45.466666666666676,33.33333333333333,8.333333333333332
ADAPT,6,5.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,6,5.5,2026-05,6,139720.0,79720.0,232.86666666666667,50.0,33.33333333333333
ADAPT,6,5.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,6,6.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,6,6.0,2026-05,5,139720.0,89720.0,279.44,60.0,40.0
ADAPT,6,6.0,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,6,6.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,6,6.5,2026-05,5,144190.0,94190.0,288.38,60.0,40.0
ADAPT,6,6.5,2026-06,10,0.0,-100000.0,0.0,30.0,0.0
ADAPT,6,7.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,6,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0
ADAPT,6,7.0,2026-06,9,0.0,-90000.0,0.0,33.33333333333333,0.0
ADAPT,6,7.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,6,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0
ADAPT,6,7.5,2026-06,7,0.0,-70000.0,0.0,28.57142857142857,0.0
ADAPT,6,8.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,6,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,6,8.0,2026-06,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,6,8.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,6,8.5,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,6,8.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,6,9.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,6,9.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,9.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,6,9.5,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,6,9.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,9.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,6,10.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,6,10.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,10.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,6,10.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,6,10.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,10.5,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,6,11.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,6,11.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,11.0,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,6,11.5,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,6,11.5,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,6,11.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,6,12.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,6,12.0,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,6,12.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,12.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,6,12.5,2026-05,0,0.0,0.0,,,
ADAPT,6,12.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,13.0,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,6,13.0,2026-05,0,0.0,0.0,,,
ADAPT,6,13.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,13.5,2026-04,0,0.0,0.0,,,
ADAPT,6,13.5,2026-05,0,0.0,0.0,,,
ADAPT,6,13.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,14.0,2026-04,0,0.0,0.0,,,
ADAPT,6,14.0,2026-05,0,0.0,0.0,,,
ADAPT,6,14.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,6,14.5,2026-04,0,0.0,0.0,,,
ADAPT,6,14.5,2026-05,0,0.0,0.0,,,
ADAPT,6,14.5,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,6,15.0,2026-04,0,0.0,0.0,,,
ADAPT,6,15.0,2026-05,0,0.0,0.0,,,
ADAPT,6,15.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,7,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,7,4.0,2026-05,6,82860.0,22860.0,138.1,50.0,33.33333333333333
ADAPT,7,4.0,2026-06,15,44000.0,-106000.0,29.333333333333332,33.33333333333333,6.666666666666667
ADAPT,7,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,7,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,7,4.5,2026-06,14,45760.00000000001,-94240.0,32.68571428571429,35.714285714285715,7.142857142857142
ADAPT,7,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,7,5.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,7,5.0,2026-06,12,54560.00000000001,-65439.99999999999,45.466666666666676,33.33333333333333,8.333333333333332
ADAPT,7,5.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,7,5.5,2026-05,6,139720.0,79720.0,232.86666666666667,50.0,33.33333333333333
ADAPT,7,5.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,7,6.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,7,6.0,2026-05,5,139720.0,89720.0,279.44,60.0,40.0
ADAPT,7,6.0,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,7,6.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,7,6.5,2026-05,5,144190.0,94190.0,288.38,60.0,40.0
ADAPT,7,6.5,2026-06,10,0.0,-100000.0,0.0,30.0,0.0
ADAPT,7,7.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,7,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0
ADAPT,7,7.0,2026-06,9,0.0,-90000.0,0.0,33.33333333333333,0.0
ADAPT,7,7.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,7,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0
ADAPT,7,7.5,2026-06,7,0.0,-70000.0,0.0,28.57142857142857,0.0
ADAPT,7,8.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,7,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,7,8.0,2026-06,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,7,8.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,7,8.5,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,7,8.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,7,9.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,7,9.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,9.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,7,9.5,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,7,9.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,9.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,7,10.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,7,10.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,10.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,7,10.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,7,10.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,10.5,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,7,11.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,7,11.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,11.0,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,7,11.5,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,7,11.5,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,7,11.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,7,12.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,7,12.0,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,7,12.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,12.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,7,12.5,2026-05,0,0.0,0.0,,,
ADAPT,7,12.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,13.0,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,7,13.0,2026-05,0,0.0,0.0,,,
ADAPT,7,13.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,13.5,2026-04,0,0.0,0.0,,,
ADAPT,7,13.5,2026-05,0,0.0,0.0,,,
ADAPT,7,13.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,14.0,2026-04,0,0.0,0.0,,,
ADAPT,7,14.0,2026-05,0,0.0,0.0,,,
ADAPT,7,14.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,7,14.5,2026-04,0,0.0,0.0,,,
ADAPT,7,14.5,2026-05,0,0.0,0.0,,,
ADAPT,7,14.5,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,7,15.0,2026-04,0,0.0,0.0,,,
ADAPT,7,15.0,2026-05,0,0.0,0.0,,,
ADAPT,7,15.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,8,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,8,4.0,2026-05,6,82860.0,22860.0,138.1,50.0,33.33333333333333
ADAPT,8,4.0,2026-06,15,44000.0,-106000.0,29.333333333333332,33.33333333333333,6.666666666666667
ADAPT,8,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,8,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,8,4.5,2026-06,14,45760.00000000001,-94240.0,32.68571428571429,35.714285714285715,7.142857142857142
ADAPT,8,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,8,5.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,8,5.0,2026-06,12,54560.00000000001,-65439.99999999999,45.466666666666676,33.33333333333333,8.333333333333332
ADAPT,8,5.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,8,5.5,2026-05,6,139720.0,79720.0,232.86666666666667,50.0,33.33333333333333
ADAPT,8,5.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,8,6.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,8,6.0,2026-05,5,139720.0,89720.0,279.44,60.0,40.0
ADAPT,8,6.0,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,8,6.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,8,6.5,2026-05,5,144190.0,94190.0,288.38,60.0,40.0
ADAPT,8,6.5,2026-06,10,0.0,-100000.0,0.0,30.0,0.0
ADAPT,8,7.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,8,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0
ADAPT,8,7.0,2026-06,9,0.0,-90000.0,0.0,33.33333333333333,0.0
ADAPT,8,7.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0
ADAPT,8,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0
ADAPT,8,7.5,2026-06,7,0.0,-70000.0,0.0,28.57142857142857,0.0
ADAPT,8,8.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,8,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,8,8.0,2026-06,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,8,8.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0
ADAPT,8,8.5,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,8,8.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,8,9.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,8,9.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,9.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,8,9.5,2026-04,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,8,9.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,9.5,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,8,10.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,8,10.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,10.0,2026-06,5,0.0,-50000.0,0.0,20.0,0.0
ADAPT,8,10.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,8,10.5,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,10.5,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,8,11.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,8,11.0,2026-05,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,11.0,2026-06,4,0.0,-40000.0,0.0,25.0,0.0
ADAPT,8,11.5,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,8,11.5,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,8,11.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0
ADAPT,8,12.0,2026-04,2,0.0,-20000.0,0.0,0.0,0.0
ADAPT,8,12.0,2026-05,1,0.0,-10000.0,0.0,100.0,0.0
ADAPT,8,12.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,12.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,8,12.5,2026-05,0,0.0,0.0,,,
ADAPT,8,12.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,13.0,2026-04,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,8,13.0,2026-05,0,0.0,0.0,,,
ADAPT,8,13.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,13.5,2026-04,0,0.0,0.0,,,
ADAPT,8,13.5,2026-05,0,0.0,0.0,,,
ADAPT,8,13.5,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,14.0,2026-04,0,0.0,0.0,,,
ADAPT,8,14.0,2026-05,0,0.0,0.0,,,
ADAPT,8,14.0,2026-06,2,0.0,-20000.0,0.0,50.0,0.0
ADAPT,8,14.5,2026-04,0,0.0,0.0,,,
ADAPT,8,14.5,2026-05,0,0.0,0.0,,,
ADAPT,8,14.5,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,8,15.0,2026-04,0,0.0,0.0,,,
ADAPT,8,15.0,2026-05,0,0.0,0.0,,,
ADAPT,8,15.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0
ADAPT,9,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,9,4.0,2026-05,6,82860.0,22860.0,138.1,50.0,33.33333333333333
ADAPT,9,4.0,2026-06,15,44000.0,-106000.0,29.333333333333332,33.33333333333333,6.666666666666667
ADAPT,9,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,9,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,9,4.5,2026-06,14,45760.00000000001,-94240.0,32.68571428571429,35.714285714285715,7.142857142857142
ADAPT,9,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,9,5.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333
ADAPT,9,5.0,2026-06,12,54560.00000000001,-65439.99999999999,45.466666666666676,33.33333333333333,8.333333333333332
ADAPT,9,5.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,9,5.5,2026-05,6,139720.0,79720.0,232.86666666666667,50.0,33.33333333333333
ADAPT,9,5.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
ADAPT,9,6.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0
ADAPT,9,6.0,2026-05,5,139720.0,89720.0,279.44,60.0,40.0
ADAPT,9,6.0,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0
