feature,category,n,overall_head_rate,direction,auc_oriented,std_mean_diff,top10_n,top10_head_rate,top10_lift_pt,top20_n,top20_head_rate,top20_lift_pt,month_direction_good,month_direction_seen,month_consistency,month_direction_detail,oof_n,base_oof_auc,plus_feature_oof_auc,delta_oof_auc,delta_logloss,incremental_months_positive,incremental_months_seen,incremental_month_floor_auc_delta,incremental_month_mean_auc_delta,importance_score
st_raw_strength_b6,ST攻撃力_壁,592,0.23817567567567569,low,0.5136261420641286,0.05191645078082489,107,0.2523364485981308,1.4160772922455127,168,0.2261904761904762,-1.1985199485199494,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,5.36261420641286
st_corr_strength_b3,ST攻撃力_壁,592,0.23817567567567569,high,0.5288405591986287,0.09618953192961247,149,0.26174496644295303,2.3569290767277344,149,0.26174496644295303,2.3569290767277344,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,5.355441735208418
st_raw_rank_b3,ST攻撃力_壁,592,0.23817567567567569,low,0.5281329118900473,0.08314965856270223,107,0.2336448598130841,-0.4530815862591575,200,0.265,2.682432432432433,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,5.349777675491216
rel_vh_delta_turn_4v1,4号艇vs1号艇_過去展示差,592,0.23817567567567569,high,0.5099463760595053,0.032696368908729304,61,0.22950819672131148,-0.8667478954364205,130,0.25384615384615383,1.5670478170478148,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,5.308047169360096
b5_gh_p2_straight,その他,592,0.23817567567567569,low,0.5189728106178547,0.06999854538128908,68,0.25,1.1824324324324316,147,0.2585034013605442,2.032772568486854,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,5.303835575482843
b3_vh_delta_turn,その他,592,0.23817567567567569,low,0.5158670252079697,0.07618859299450151,70,0.22857142857142856,-0.9604247104247121,128,0.2734375,3.5261824324324316,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,5.291939007283454
b3_vh_p1_display,その他,592,0.23817567567567569,high,0.5171172021197968,0.08784304001369053,62,0.3387096774193548,10.053400174367914,120,0.26666666666666666,2.8490990990990976,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,5.281540031799503
b1_gh_p12_straight,1号艇_過去展示機力,592,0.23817567567567569,low,0.519483889229608,0.06650694826894955,69,0.17391304347826086,-6.426263219741482,119,0.25210084033613445,1.3925164660458762,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,5.226892216169973
b3_gh_delta_overall,その他,592,0.23817567567567569,low,0.5176361434794232,0.06187373259591081,60,0.26666666666666666,2.8490990990990976,119,0.2605042016806723,2.23285260049966,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,5.210184868042253
st_raw_b3,ST攻撃力_壁,537,0.2383612662942272,low,0.5168379431540342,0.05530525147588669,63,0.20634920634920634,-3.201205994502085,118,0.2627118644067797,2.4350598112552495,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,5.170806277654469
rel_st_corr_strength_4v2,ST攻撃力_壁,592,0.23817567567567569,low,0.5132330046704723,0.05482001743915319,67,0.2537313432835821,1.5555667607906414,157,0.2802547770700637,4.2079101394388,3,5,0.6,2026-02:-;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,5.164882494934988
rel_st_corr_rank_4v2,ST攻撃力_壁,592,0.23817567567567569,high,0.5160321429133055,0.05733158530348245,115,0.28695652173913044,4.8780846063454755,173,0.2658959537572254,2.7720278081549727,3,5,0.6,2026-02:-;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,5.15761985296154
rel_st_corr_rank_4v5,ST攻撃力_壁,592,0.23817567567567569,low,0.5186425752071835,0.06743224805024807,109,0.1743119266055046,-6.3863749070171085,190,0.25263157894736843,1.4455903271692745,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,5.153375586152204
st_corr_rank_b4,ST攻撃力_壁,592,0.23817567567567569,low,0.5183831045273702,0.059610511280710266,170,0.2529411764705882,1.476550079491254,170,0.2529411764705882,1.476550079491254,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,5.133620468635275
b6_vh_p1_straight,その他,592,0.23817567567567569,high,0.521229419257442,0.09625088575741816,94,0.23404255319148937,-0.4133122484186319,172,0.23837209302325582,0.019641734758013563,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,5.126870272695807
b3_vh_p2_straight,その他,592,0.23817567567567569,low,0.5126432985799876,0.036093952620173377,78,0.2564102564102564,1.8234580734580703,139,0.2805755395683453,4.239986389266962,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,5.1123271358521505
st_bias6_v90,ST攻撃力_壁,592,0.23817567567567569,low,0.5065889827176802,0.01803694146953895,63,0.2857142857142857,4.753861003861001,123,0.2601626016260163,2.19869259503406,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,5.098636790774828
b2_vh_p2_straight,その他,592,0.23817567567567569,high,0.530656853957321,0.09157599860033216,63,0.23809523809523808,-0.00804375804376034,146,0.2328767123287671,-0.5298963346908575,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,5.065685395732098
b3_gh_p1_turn,その他,592,0.23817567567567569,low,0.5101429447563335,0.02866480273030134,96,0.23958333333333334,0.14076576576576572,121,0.2396694214876033,0.1493745811927627,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,5.0441693918719
opp_direct_b3_v93,相手構成_v93,592,0.23817567567567569,low,0.5165274960293124,0.06403290354085248,60,0.25,1.1824324324324316,121,0.256198347107438,1.802267143176231,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,5.013203031566482
b6_gh_p1_overall,その他,592,0.23817567567567569,high,0.5071472378166721,0.025004876730320206,66,0.25757575757575757,1.9400081900081885,119,0.25210084033613445,1.3925164660458762,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,4.9932270748763905
b4_gh_delta_overall,4号艇_過去展示機力,592,0.23817567567567569,low,0.5198691638753912,0.015327510419933153,60,0.21666666666666667,-2.150900900900901,121,0.21487603305785125,-2.329964261782444,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,4.986916387539117
b4_vh_p1_overall,4号艇_過去展示機力,592,0.23817567567567569,high,0.5197512226572942,0.03449604134781765,61,0.21311475409836064,-2.506092157731504,119,0.226890756302521,-1.1284919373154678,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.975122265729423
st_corr_rank_b3,ST攻撃力_壁,592,0.23817567567567569,low,0.5254202638738186,0.07481891674419713,110,0.23636363636363636,-0.18120393120393263,205,0.25853658536585367,2.036090969017798,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.949244581185416
opp_grade_b6_v93,相手構成_v93,592,0.23817567567567569,low,0.5158434369643503,0.07933434092515204,111,0.2072072072072072,-3.0968468468468484,372,0.2553763440860215,1.7200668410345816,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.928357064641947
rel_pl_frame_races_4v5,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5105124939063704,0.04997086850425105,66,0.24242424242424243,0.42485667485667455,125,0.28,4.182432432432434,3,5,0.6,2026-02:-;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,4.88773587712353
b6_pl_all_p2,その他,592,0.23817567567567569,high,0.5178327121762514,0.07736141055488677,60,0.21666666666666667,-2.150900900900901,119,0.226890756302521,-1.1284919373154678,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.7832712176251375
b2_gh_p2_straight,その他,592,0.23817567567567569,high,0.5176675944709157,0.06560736839747368,71,0.22535211267605634,-1.2823562999619342,166,0.23493975903614459,-0.32359166395311,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.76675944709157
rel_pl_frame_races_4v2,4号艇vs他艇_選手力差,592,0.23817567567567569,low,0.5151043386642764,0.08402315600724679,66,0.25757575757575757,1.9400081900081885,136,0.25,1.1824324324324316,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.7469203529141275
rel_pl_frame_win_4v5,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5129971222342784,0.0019581384557231995,60,0.21666666666666667,-2.150900900900901,119,0.2605042016806723,2.23285260049966,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,4.746282743527772
b4_gh_p1_turn,4号艇_過去展示機力,592,0.23817567567567569,high,0.5173845355474831,0.05677191801803557,82,0.21951219512195122,-1.8663480553724465,126,0.23809523809523808,-0.00804375804376034,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.738453554748309
b3_gh_p2_display,その他,592,0.23817567567567569,low,0.5123759651523014,0.0355215149156335,90,0.2111111111111111,-2.7064564564564577,179,0.26256983240223464,2.4394156726558953,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.725479649761323
st_corr_rank_b6,ST攻撃力_壁,592,0.23817567567567569,high,0.5172194178421474,0.055988496177266374,95,0.25263157894736843,1.4455903271692745,162,0.22839506172839505,-0.9780613947280636,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.721941784214742
rel_st_corr_strength_4v5,ST攻撃力_壁,592,0.23817567567567569,high,0.5169284961708417,0.0677955526570628,71,0.16901408450704225,-6.916159116863343,167,0.23952095808383234,0.13452824081566506,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.7197552652473025
b1_vh_p2_overall,1号艇_過去展示機力,592,0.23817567567567569,low,0.510858454812788,0.06941980261750376,67,0.2537313432835821,1.5555667607906414,119,0.2689075630252101,3.0731887349534386,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.70048322826949
b6_gh_p2_straight,その他,592,0.23817567567567569,high,0.52537308738658,0.09068948570471327,94,0.22340425531914893,-1.477142035652676,175,0.24571428571428572,0.7538610038610033,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.688080939430195
opp_grade_b3_v93,相手構成_v93,592,0.23817567567567569,low,0.5068405906496203,0.06039458426116415,67,0.26865671641791045,3.048104074223476,557,0.236983842010772,-0.11918336649036909,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.684059064962028
b6_vh_p1_overall,その他,592,0.23817567567567569,low,0.5167319274740136,0.050996639449264324,62,0.25806451612903225,1.9888840453356567,122,0.21311475409836064,-2.506092157731504,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.673192747401364
opp_grade_b2_v93,相手構成_v93,592,0.23817567567567569,low,0.5153638093440895,0.0646937280283329,343,0.24489795918367346,0.6722283507997778,343,0.24489795918367346,0.6722283507997778,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.6708266045689095
st_raw_rank_b6,ST攻撃力_壁,592,0.23817567567567569,high,0.5166768882389018,0.053475307744792915,104,0.25,1.1824324324324316,168,0.2261904761904762,-1.1985199485199494,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.667688823890179
opp_nst_b2_v93,相手構成_v93,592,0.23817567567567569,low,0.5160400056611785,0.07163690940840449,96,0.25,1.1824324324324316,170,0.2411764705882353,0.30007949125596123,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.664016464369039
b3_vh_delta_overall,その他,592,0.23817567567567569,low,0.5120457297416301,0.0512338394511034,61,0.22950819672131148,-0.8667478954364205,119,0.2605042016806723,2.23285260049966,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.651143494262941
rel_vh_p12_display_4v1,4号艇vs1号艇_過去展示差,592,0.23817567567567569,high,0.5146718875312545,0.07448322005141232,60,0.31666666666666665,7.849099099099097,125,0.296,5.78243243243243,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.623675239611934
st_raw_rank_b5,ST攻撃力_壁,592,0.23817567567567569,high,0.5062351590633895,0.02543524250229803,87,0.22988505747126436,-0.8290618204411321,197,0.22842639593908629,-0.97492797365894,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,4.623515906338945
b4_vh_p1_display,4号艇_過去展示機力,592,0.23817567567567569,high,0.5081615322923055,0.02054292964876677,72,0.3194444444444444,8.126876876876873,159,0.27672955974842767,3.855388407275198,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.5872309106855935
b6_vh_p2_overall,その他,592,0.23817567567567569,high,0.5130285732257709,0.04564478499132926,61,0.21311475409836064,-2.506092157731504,119,0.25210084033613445,1.3925164660458762,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.581360615786265
b5_gh_delta_turn,その他,592,0.23817567567567569,low,0.5164803195420735,0.0638363297801301,75,0.26666666666666666,2.8490990990990976,123,0.2845528455284553,4.637716985277959,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,4.575575351262944
rel_st_raw_strength_4v3,ST攻撃力_壁,592,0.23817567567567569,low,0.509867748580774,0.04468352639152876,74,0.2972972972972973,5.912162162162163,142,0.2676056338028169,2.9429958127141194,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.575374020620224
b5_vh_p2_straight,その他,592,0.23817567567567569,low,0.521276595744681,0.07273362923324515,64,0.234375,-0.38006756756756854,123,0.2601626016260163,2.19869259503406,2,5,0.4,2026-02:-;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.567398093474911
b2_vh_p1_display,その他,592,0.23817567567567569,low,0.5206239876712113,0.04673946045269857,77,0.2597402597402597,2.156458406458403,156,0.26282051282051283,2.4644837144837144,2,5,0.4,2026-02:+;2026-03:+;2026-04:-;2026-05:-;2026-06:-,,,,,,,,,,4.555295510017874
b6_vh_p12_turn,その他,592,0.23817567567567569,low,0.5054488842760767,0.03921843012792441,68,0.20588235294117646,-3.2293322734499226,130,0.23846153846153847,0.028586278586278935,4,5,0.8,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.550605683324926
tilt_bonus,当日展示_風_環境,592,0.23817567567567569,high,0.5141608089195012,0.06603711178090359,381,0.2440944881889764,0.5918812513300703,381,0.2440944881889764,0.5918812513300703,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,4.534457142216136
b4_vh_delta_overall,4号艇_過去展示機力,592,0.23817567567567569,low,0.5250821657152742,0.023094384636239428,60,0.2,-3.8175675675675675,119,0.23529411764705882,-0.2881558028616865,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,4.508216571527422
st_raw_strength_b4,ST攻撃力_壁,592,0.23817567567567569,high,0.5119199257756601,0.04001140068121078,110,0.2636363636363636,2.5460687960687927,209,0.2535885167464115,1.541284107073579,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.50024939898073
v91_st_raw,当日展示_風_環境,592,0.23817567567567569,high,0.5119199257756601,0.04001140068121078,110,0.2636363636363636,2.5460687960687927,209,0.2535885167464115,1.541284107073579,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.50024939898073
rel_vh_delta_overall_4v5,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5021150791778711,0.018888124452759725,60,0.23333333333333334,-0.48423423423423484,119,0.25210084033613445,1.3925164660458762,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.490011210996288
b3_vh_p12_display,その他,592,0.23817567567567569,high,0.5147741032536051,0.06701297407772433,62,0.2903225806451613,5.214690496948562,125,0.232,-0.6175675675675674,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.477410325360506
b6_vh_p2_straight,その他,592,0.23817567567567569,high,0.5141057696843894,0.06263011035151918,88,0.2159090909090909,-2.2266584766584776,166,0.24096385542168675,0.278817974601106,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.466340563359158
entry_course_preview,進入_データ確定度,592,0.23817567567567569,low,0.5041908446163764,0.02982324005626701,66,0.2727272727272727,3.4551597051597023,567,0.23985890652557318,0.16832308498974935,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.452749078635592
b1_vh_p12_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5095375131701028,0.024269422796008796,65,0.18461538461538463,-5.356029106029106,137,0.26277372262773724,2.4598046952061554,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.445712256051507
b1_gh_delta_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5096318661445802,0.00761075049729119,62,0.24193548387096775,0.37598081952920637,126,0.2619047619047619,2.372908622908623,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.4377683390397475
b6_gh_delta_straight,その他,592,0.23817567567567569,high,0.5143731031120755,0.034393019995095815,105,0.23809523809523808,-0.00804375804376034,120,0.23333333333333334,-0.48423423423423484,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.437310311207551
b6_gh_delta_turn,その他,592,0.23817567567567569,low,0.5229906747810223,0.06174859017209515,75,0.26666666666666666,2.8490990990990976,139,0.2446043165467626,0.642864087108691,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,4.427640295523973
st_corr_strength_b6,ST攻撃力_壁,592,0.23817567567567569,low,0.5142001226588668,0.05439111062747566,98,0.25510204081632654,1.692636514065085,162,0.22839506172839505,-0.9780613947280636,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.420012265886683
st_corr_rank_b5,ST攻撃力_壁,592,0.23817567567567569,high,0.5041672563727571,0.02045860544431561,91,0.21978021978021978,-1.8395455895455908,204,0.22058823529411764,-1.7587440381558044,4,5,0.8,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,4.4167256372757056
opp_direct_b2_v93,相手構成_v93,592,0.23817567567567569,high,0.5044817662876823,0.035631082262125226,60,0.31666666666666665,7.849099099099097,119,0.2857142857142857,4.753861003861001,3,5,0.6,2026-02:-;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,4.398948829540426
st_raw_rank_b4,ST攻撃力_壁,592,0.23817567567567569,low,0.510559670393609,0.03173288622136675,165,0.2545454545454545,1.6369778869778835,165,0.2545454545454545,1.6369778869778835,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.383362616756482
rank_b5_v93,相手構成_v93,592,0.23817567567567569,high,0.5103237879574154,0.0340209517825767,90,0.24444444444444444,0.6268768768768751,219,0.2557077625570776,1.7532086881401927,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.383020533369578
rel_vh_delta_overall_4v3,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5034517463163025,0.018515853247240786,61,0.22950819672131148,-0.8667478954364205,119,0.23529411764705882,-0.2881558028616865,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.345174631630252
b3_vh_p2_turn,その他,592,0.23817567567567569,high,0.5078077086380148,0.051179220003100795,84,0.27380952380952384,3.563384813384815,128,0.265625,2.7449324324324316,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.32975735028797
b3_gh_p12_straight,その他,592,0.23817567567567569,low,0.5099935525467441,0.01202817445398438,81,0.2962962962962963,5.8120620620620596,119,0.25210084033613445,1.3925164660458762,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.27785854788358
b5_gh_p2_turn,その他,592,0.23817567567567569,low,0.5126511613278608,0.03276279895439808,68,0.22058823529411764,-1.7587440381558044,175,0.2342857142857143,-0.3889961389961394,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.265116132786082
opp_motor_b5_v93,相手構成_v93,592,0.23817567567567569,low,0.5124939063703984,0.019306017570897362,60,0.23333333333333334,-0.48423423423423484,119,0.23529411764705882,-0.2881558028616865,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.249390637039838
b2_gh_delta_straight,その他,592,0.23817567567567569,low,0.5024689028321618,-0.008424102643993158,61,0.26229508196721313,2.411940629153744,122,0.22950819672131148,-0.8667478954364205,4,5,0.8,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.2468902832161834
b3_gh_p2_straight,その他,592,0.23817567567567569,low,0.5097812583541695,0.020035798537742955,90,0.23333333333333334,-0.48423423423423484,164,0.25,1.1824324324324316,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.214612321903441
rel_vh_delta_overall_4v6,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5116132786086082,0.04849192450406749,60,0.2833333333333333,4.515765765765764,119,0.23529411764705882,-0.2881558028616865,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.161327860860817
b4_gh_p12_straight,4号艇_過去展示機力,592,0.23817567567567569,high,0.511605415860735,0.03190970544737326,73,0.1917808219178082,-4.639485375786748,120,0.19166666666666668,-4.650900900900901,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.160541586073505
opp_direct_b6_v93,相手構成_v93,592,0.23817567567567569,high,0.504583982010033,0.011271252641753115,60,0.25,1.1824324324324316,121,0.2727272727272727,3.4551597051597023,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.149430142035237
b1_vh_p2_turn,1号艇_過去展示機力,592,0.23817567567567569,low,0.5097733956062964,0.07207614873521676,72,0.2916666666666667,5.3490990990991,138,0.2463768115942029,0.8201135918527225,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.1413622790001865
b5_gh_p2_overall,その他,592,0.23817567567567569,low,0.5111808274755861,0.0454142220700528,61,0.21311475409836064,-2.506092157731504,119,0.226890756302521,-1.1284919373154678,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.1180827475586135
b3_gh_p2_overall,その他,592,0.23817567567567569,high,0.5091679640200657,0.04394701502984822,60,0.31666666666666665,7.849099099099097,121,0.24793388429752067,0.9758208621844983,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.1119605744434695
b6_vh_p1_display,その他,592,0.23817567567567569,high,0.510488905662751,0.052476534697868185,77,0.24675324675324675,0.8577571077571067,154,0.24025974025974026,0.2084064584064571,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.0905718579563874
b3_gh_delta_straight,その他,592,0.23817567567567569,high,0.5108741803085343,0.013011170042144886,64,0.203125,-3.5050675675675684,125,0.224,-1.417567567567568,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.087418030853426
rel_st_raw_rank_4v3,ST攻撃力_壁,592,0.23817567567567569,high,0.5085074931987231,0.04324468978983715,74,0.2972972972972973,5.912162162162163,208,0.25,1.1824324324324316,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.087235806358799
b3_gh_p12_display,その他,592,0.23817567567567569,low,0.5108034155776761,-0.0030110723802541793,62,0.1774193548387097,-6.0756320836966,128,0.2265625,-1.1613175675675684,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.080341557767605
st_bias2_v90,ST攻撃力_壁,592,0.23817567567567569,high,0.5229434982937836,0.03748541713497969,63,0.2857142857142857,4.753861003861001,119,0.2773109243697479,3.913524869407223,1,5,0.2,2026-02:-;2026-03:-;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,4.077054803259806
rel_vh_p12_turn_4v6,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5062980610463744,0.06127798736613846,60,0.3,6.182432432432431,119,0.2605042016806723,2.23285260049966,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.0763766247373745
opp_score_b2_v93,相手構成_v93,592,0.23817567567567569,low,0.5106854743595792,0.0333761391893295,60,0.13333333333333333,-10.484234234234236,119,0.20168067226890757,-3.649500340676812,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,4.068547435957923
b1_vh_delta_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5035932757780189,-0.008304816756834926,90,0.2777777777777778,3.9602102102102106,150,0.2733333333333333,3.5157657657657633,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,4.062480730955047
b4_vh_p2_straight,4号艇_過去展示機力,592,0.23817567567567569,low,0.5168577314399836,0.0427991284770698,122,0.2540983606557377,1.5922684980062023,122,0.2540983606557377,1.5922684980062023,2,5,0.4,2026-02:-;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.0042268435996
b3_vh_p1_turn,その他,592,0.23817567567567569,low,0.5100407290339828,0.027723823270037563,87,0.26436781609195403,2.619214041627835,147,0.23809523809523808,-0.00804375804376034,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,4.004072903398279
