actual_combo,actual_ticket_rank20,current3_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,p1,p1_refit_audit,p3base,p3style,pair_train_3wins,payout100,period,race,race_code,ranked_others,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v166_20,v166_lambda,v166_month,v166_rank20,valid_payout,valid_result,venue,winner
3-5-1,0,6,2026-07-28,1,snapshot,same,0,-0.6,1,1,1,1,0,まくり,-0.2246155584415584,-0.25305038961038956,-0.25305038961038956,-0.25305038961038956,2026-07,0.39,0.4,0.38,0.4,0.45454545454545453,0.5,0.42514285714285716,0.35714285714285704,0.39999999999999997,0.5,0.46398077922077924,0.6,0.6,0.19999999999999996,0.25999999999999995,0.85,0.43000000000000005,0.37360781,,0.2050261139171683,0.28365188268822494,4286,2160,holdout3,05R,202607281605,3-2-5-4-6,0.6,-0.20000000000000007,-0.20000000000000007,-0.4,0.6885963376623376,0.7170311688311688,0.7170311688311688,0.31825842857142855,0.5967520649350649,0.19582185714285713,0.7170311688311688,1-3-2;1-2-3;1-3-5;1-5-3;1-3-4;1-2-5;1-5-2;1-3-6;1-4-3;1-2-4;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,-0.8,3-2-5;3-1-2;3-5-2;3-2-1;3-1-5;3-2-4;3-5-1;3-1-4;3-4-2;3-2-6;3-5-4;3-4-5;3-4-1;3-1-6;3-5-6;3-6-2;3-6-5;3-4-6;3-6-1;3-6-4,1.0,2026-07,7,1,1,16,3
1-2-4,3,0,2026-07-28,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,-0.2564787662337662,-0.2564787662337662,0.013663129870129798,-0.2564787662337662,2026-07,0.3566666666666667,0.6,0.38,0.0,0.24181818181818182,0.5,0.4828571428571429,0.35714285714285704,0.3333333333333333,0.4,0.42904902597402594,0.4,1.0,0.0,0.45999999999999996,0.8875,0.29000000000000004,0.3071031,,0.12337258884246262,0.12101764695415794,4286,3110,holdout3,06R,202607281606,2-5-4-3-6,0.20000000000000007,0.20000000000000007,0.4,0.4,0.6855277922077921,0.6855277922077921,0.41538589610389615,0.5840754285714285,0.6734177532467533,0.35324322077922077,0.6855277922077921,1-2-5;1-5-2;1-2-4;1-4-2;1-2-3;1-5-4;1-4-5;1-2-6;1-3-2;1-5-3;1-3-5;1-5-6;1-6-2;1-4-3;1-3-4;1-6-5;1-4-6;1-6-4;1-3-6;1-6-3,-0.6,3-2-5;3-2-4;3-5-2;3-4-2;3-4-5;3-1-2;3-1-5;3-5-4;3-1-4;3-2-1;3-5-1;3-4-1;3-2-6;3-5-6;3-4-6;3-1-6;3-6-2;3-6-5;3-6-4;3-6-1,1.0,2026-07,0,1,1,16,1
1-3-4,1,0,2026-07-28,1,snapshot,same,1,0.6000000000000001,1,1,1,1,1,逃げ,0.27564892207792213,0.030081116883116987,0.030081116883116987,0.030081116883116987,2026-07,0.66,0.8,1.0,0.4,0.610909090909091,0.5,0.3045142857142857,0.6428571428571428,0.6,0.8,0.6911772987012987,0.8,1.0,0.4,0.72,1,0.6519999999999999,0.69492427,,0.09914077378207578,0.1401512323553667,4286,320,holdout3,07R,202607281607,3-4-2-5-6,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,0.4,0.4155283766233766,0.6610961818181817,0.6610961818181817,0.6325083506493507,0.29090414285714283,0.25642242857142855,0.6610961818181817,1-3-4;1-4-3;1-3-2;1-2-3;1-3-5;1-4-2;1-2-4;1-3-6;1-5-3;1-4-5;1-5-4;1-4-6;1-6-3;1-2-5;1-5-2;1-6-4;1-2-6;1-6-2;1-5-6;1-6-5,-0.19999999999999996,3-1-4;3-4-1;3-1-2;3-1-5;3-2-4;3-2-1;3-4-2;3-1-6;3-4-5;3-5-1;3-4-6;3-2-5;3-5-4;3-6-1;3-2-6;3-6-4;3-5-2;3-6-2;3-5-6;3-6-5,1.0,2026-07,0,1,1,16,1
1-4-3,10,0,2026-07-28,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.010447961038961062,0.010447961038961062,0.0500652077922078,-0.0226139090909091,2026-07,0.39333333333333337,0.4,0.38,0.4,0.24727272727272726,0.5,0.5610285714285714,0.5714285714285713,0.4666666666666666,0.7,0.45858524675324674,0.8,1.0,0.0,0.7,1,0.15999999999999998,0.49344839,,0.11945924423255916,0.14202768205150906,4286,2010,holdout3,08R,202607281608,5-4-2-3-6,-0.19999999999999996,-0.19999999999999996,0.8,0.19999999999999996,0.4481372857142857,0.4481372857142857,0.40852003896103894,0.4617915714285714,0.48119915584415585,0.351486,0.48119915584415585,1-5-4;1-4-5;1-5-2;1-2-5;1-5-3;1-4-2;1-2-4;1-5-6;1-3-5;1-4-3;1-3-4;1-4-6;1-6-5;1-2-3;1-3-2;1-6-4;1-2-6;1-6-2;1-3-6;1-6-3,-0.4,3-1-4;3-1-5;3-1-2;3-2-4;3-2-5;3-2-1;3-4-1;3-4-5;3-5-1;3-4-2;3-1-6;3-5-2;3-5-4;3-4-6;3-2-6;3-5-6;3-6-4;3-6-1;3-6-5;3-6-2,1.0,2026-07,0,1,1,16,1
1-4-6,4,0,2026-07-28,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.14310011688311697,0.14310011688311697,0.21111348051948053,0.09973929870129872,2026-07,0.4366666666666666,0.8,1.0,0.19999999999999996,0.8454545454545456,0.5,0.3436571428571429,0.7142857142857141,0.3333333333333333,0.5,0.6561837922077922,0.19999999999999996,0.6,0.19999999999999996,0.5599999999999999,0.95,0.546,0.66315325,,0.07264767648717856,0.07418678065488449,4286,1370,holdout3,09R,202607281609,6-5-4-2-3,0.19999999999999996,-0.4,-0.4,0.19999999999999996,0.5130836753246752,0.5130836753246752,0.4450703116883117,0.5360771298701299,0.5425638701298702,0.5564444935064935,0.5564444935064935,1-6-5;1-5-6;1-6-4;1-4-6;1-6-2;1-5-4;1-4-5;1-6-3;1-2-6;1-5-2;1-2-5;1-5-3;1-3-6;1-4-2;1-2-4;1-3-5;1-4-3;1-3-4;1-2-3;1-3-2,-0.6000000000000001,3-1-4;3-1-5;3-1-2;3-1-6;3-4-1;3-2-1;3-5-1;3-2-4;3-2-5;3-4-5;3-4-6;3-6-1;3-2-6;3-4-2;3-5-6;3-5-2;3-5-4;3-6-4;3-6-5;3-6-2,1.0,2026-07,0,1,1,16,1
2-6-3,0,0,2026-07-28,1,snapshot,same,0,0.4,1,1,1,1,0,抜き,0.04391081818181808,0.04391081818181808,0.2840858441558442,-0.01571474025974029,2026-07,0.5800000000000001,0.6,0.72,0.6,0.7,0.5,0.3588571428571429,0.7142857142857141,0.6,0.6,0.6296914285714286,1.0,1.0,0.19999999999999996,0.6599999999999999,1,0.5199999999999999,0.6076807,,0.07143435226542395,0.04780482440836581,4286,16830,holdout3,10R,202607281610,4-2-6-5-3,1.0,0.4,0.4,0.19999999999999996,0.5857806103896105,0.5857806103896105,0.34560558441558437,0.6454061688311689,0.43097224675324675,0.43708751948051944,0.6454061688311689,1-4-2;1-2-4;1-4-6;1-6-4;1-4-5;1-2-6;1-6-2;1-4-3;1-5-4;1-2-5;1-5-2;1-2-3;1-3-4;1-6-5;1-5-6;1-3-2;1-6-3;1-3-6;1-5-3;1-3-5,-0.4,3-1-4;3-1-2;3-2-4;3-4-1;3-2-1;3-1-5;3-4-2;3-1-6;3-2-5;3-4-5;3-4-6;3-5-1;3-2-6;3-5-4;3-5-2;3-6-4;3-6-1;3-6-2;3-5-6;3-6-5,1.0,2026-07,0,1,1,16,2
1-2-6,12,0,2026-07-28,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,0.16200072727272719,0.13528296103896098,0.13528296103896098,0.13528296103896098,2026-07,0.8433333333333333,1.0,1.0,0.8,0.7454545454545454,0.5,0.31285714285714283,0.7142857142857141,0.8666666666666667,0.5,0.7534277922077921,0.6,1.0,0.8,0.58,1,0.708,0.73638553,,0.046552051281912914,0.0472080227534068,4286,3030,holdout3,11R,202607281611,3-2-4-5-6,-0.4,-0.4,-0.20000000000000007,0.6,0.5914270649350649,0.6181448311688311,0.6181448311688311,0.5483832077922078,0.5273995714285714,0.4267607272727273,0.6181448311688311,1-3-2;1-2-3;1-3-4;1-4-3;1-3-5;1-2-4;1-4-2;1-3-6;1-5-3;1-2-5;1-5-2;1-2-6;1-6-3;1-4-5;1-5-4;1-6-2;1-4-6;1-6-4;1-5-6;1-6-5,0.20000000000000007,3-1-2;3-1-4;3-1-5;3-2-1;3-4-1;3-1-6;3-2-4;3-5-1;3-2-5;3-4-2;3-5-2;3-4-5;3-5-4;3-2-6;3-6-1;3-4-6;3-5-6;3-6-2;3-6-4;3-6-5,1.0,2026-07,0,1,1,16,1
1-4-3,19,0,2026-07-28,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.104435038961039,0.104435038961039,0.2110058311688311,0.07800872727272734,2026-07,0.48666666666666664,0.6,1.0,0.4,0.9090909090909091,0.5,0.6846857142857143,0.7857142857142856,0.3333333333333333,0.7,0.8004581298701299,0.8,0.4,0.19999999999999996,0.78,1,0.858,0.71466949,,0.043362812530658525,0.05723086671853739,4286,2340,holdout3,12R,202607281612,5-2-6-4-3,-0.19999999999999996,-0.19999999999999996,0.8,0.20000000000000007,0.6960230909090909,0.6960230909090909,0.5894522987012988,0.6658427532467532,0.7224494025974025,0.6715713376623377,0.7224494025974025,1-5-2;1-2-5;1-5-6;1-6-5;1-5-4;1-2-6;1-6-2;1-5-3;1-4-5;1-2-4;1-4-2;1-2-3;1-3-5;1-6-4;1-4-6;1-3-2;1-6-3;1-3-6;1-4-3;1-3-4,-0.20000000000000007,3-1-5;3-1-2;3-1-4;3-1-6;3-2-1;3-5-1;3-2-5;3-4-1;3-2-4;3-5-2;3-4-5;3-4-2;3-2-6;3-4-6;3-6-1;3-5-4;3-5-6;3-6-2;3-6-5;3-6-4,1.0,2026-07,0,1,1,16,1
5-3-1,0,0,2026-07-28,1,snapshot,same,0,0.6,1,1,1,1,0,抜き,0.21641855844155838,0.1520601428571428,0.1520601428571428,-0.10601420779220772,2026-07,0.5833333333333333,1.0,0.38,0.6,0.66,0.6111111111111112,0.5913714285714287,0.6428571428571428,0.6666666666666666,0.8,0.5883102857142857,0.0,1.0,0.4,0.76,1,0.42799999999999994,0.67751582,,0.11471983233178824,0.10881760494822723,4286,88200,holdout3,01R,202607281701,6-4-5-3-2,-1.0,-1.0,-0.4,0.4,0.3718917272727273,0.43625014285714286,0.43625014285714286,0.5458375064935065,0.4886827012987013,0.6943244935064934,0.6943244935064934,1-6-4;1-4-6;1-6-5;1-5-6;1-6-3;1-4-5;1-5-4;1-6-2;1-3-6;1-4-3;1-3-4;1-4-2;1-2-6;1-5-3;1-3-5;1-2-4;1-5-2;1-2-5;1-3-2;1-2-3,0.20000000000000007,3-1-6;3-1-4;3-1-5;3-4-6;3-4-1;3-6-1;3-1-2;3-6-4;3-5-1;3-5-6;3-4-5;3-6-5;3-2-6;3-2-4;3-2-1;3-5-4;3-4-2;3-6-2;3-2-5;3-5-2,1.0,2026-07,0,1,1,17,5
1-4-6,13,0,2026-07-28,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.05229477922077924,-0.07418657142857138,-0.07418657142857138,-0.294923857142857,2026-07,0.35,0.4,0.38,0.19999999999999996,0.11454545454545452,0.15277777777777785,0.5048571428571429,0.4285714285714285,0.19999999999999996,0.5,0.4448707792207793,0.6,0.19999999999999996,0.19999999999999996,0.64,0.925,0.3539999999999999,0.32674766,,0.25082769956920065,0.3018536455305049,4286,4270,holdout3,02R,202607281702,6-3-5-2-4,-0.20000000000000007,-0.4,-0.4,-0.4,0.39257600000000004,0.5190573506493507,0.5190573506493507,0.3652599610389611,0.48760307142857146,0.7397946363636363,0.7397946363636363,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,-0.20000000000000007,3-1-6;3-1-5;3-5-6;3-6-1;3-6-5;3-2-6;3-1-2;3-1-4;3-4-6;3-6-2;3-6-4;3-2-5;3-5-1;3-2-1;3-2-4;3-5-2;3-4-5;3-4-1;3-5-4;3-4-2,1.0,2026-07,0,1,1,17,1
1-5-4,2,0,2026-07-28,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.16332794805194806,0.10249687012987019,0.10249687012987019,-0.18860555844155846,2026-07,0.31333333333333335,0.4,0.72,0.19999999999999996,0.5672727272727273,0.6250000000000001,0.5254285714285715,0.5714285714285713,0.06666666666666665,0.3333333333333333,0.5523432467532468,0.8,0.0,0.0,0.58,0.775,0.49399999999999994,0.46365807,,0.19758414762456758,0.22849604281156685,4286,1460,holdout3,03R,202607281703,4-5-3-2-6,0.20000000000000007,0.20000000000000007,0.8,-1.0,0.3890152987012987,0.44984637662337656,0.44984637662337656,0.7409488051948052,0.6524069870129869,0.30900214285714284,0.7409488051948052,1-4-5;1-5-4;1-4-3;1-3-4;1-4-2;1-5-3;1-3-5;1-4-6;1-2-4;1-5-2;1-2-5;1-5-6;1-6-4;1-3-2;1-2-3;1-6-5;1-3-6;1-6-3;1-2-6;1-6-2,-0.4,3-1-4;3-4-5;3-1-5;3-4-1;3-5-4;3-5-1;3-4-2;3-2-4;3-1-2;3-2-5;3-4-6;3-5-2;3-1-6;3-2-1;3-5-6;3-6-4;3-6-5;3-2-6;3-6-1;3-6-2,1.0,2026-07,0,1,1,17,1
1-3-2,18,0,2026-07-28,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.022501662337662265,0.022501662337662265,0.18914221428571432,-0.19581507792207786,2026-07,0.3733333333333333,0.8,0.72,0.8,0.6036363636363636,0.6111111111111112,0.6510285714285714,0.6428571428571428,0.4666666666666666,0.3,0.6001629090909091,0.0,0.6,0.0,0.45999999999999996,0.85,0.476,0.55333805,,0.13982736822338923,0.12998985700905363,4286,2140,holdout3,04R,202607281704,5-6-2-4-3,-0.4,-0.4,-0.19999999999999996,0.19999999999999996,0.5776612467532468,0.5776612467532468,0.41102069480519476,0.451351987012987,0.7959779870129869,0.6273947532467532,0.7959779870129869,1-5-6;1-6-5;1-5-2;1-2-5;1-5-4;1-6-2;1-2-6;1-5-3;1-4-5;1-6-4;1-4-6;1-6-3;1-3-5;1-2-4;1-4-2;1-3-6;1-2-3;1-3-2;1-4-3;1-3-4,-0.4,3-1-5;3-5-1;3-2-5;3-1-2;3-5-6;3-5-2;3-1-6;3-1-4;3-2-1;3-6-5;3-2-6;3-5-4;3-4-5;3-2-4;3-6-1;3-4-1;3-6-2;3-4-6;3-4-2;3-6-4,1.0,2026-07,0,1,1,17,1
1-5-2,8,0,2026-07-28,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.3373714545454544,0.12311975324675317,0.12311975324675317,-0.030034441558441705,2026-07,0.5633333333333334,1.0,0.72,1.0,0.8672727272727272,0.6666666666666669,0.8264,0.4285714285714285,0.6666666666666666,0.7,0.7158812467532467,0.4,1.0,0.0,0.52,1,0.6359999999999999,0.7701626,,0.15354874808938845,0.16298794361455715,4286,2080,holdout3,05R,202607281705,5-3-6-4-2,0.4,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.3785097922077923,0.5927614935064935,0.5927614935064935,0.4373403116883117,0.7459156883116884,0.4411075714285714,0.7459156883116884,1-5-3;1-3-5;1-5-6;1-6-5;1-5-4;1-3-6;1-6-3;1-5-2;1-4-5;1-3-4;1-4-3;1-3-2;1-2-5;1-6-4;1-4-6;1-2-3;1-6-2;1-2-6;1-4-2;1-2-4,-1.0,3-1-5;3-5-1;3-1-4;3-1-2;3-1-6;3-5-4;3-5-6;3-4-1;3-4-5;3-2-5;3-5-2;3-2-1;3-6-1;3-6-5;3-2-4;3-4-6;3-4-2;3-2-6;3-6-4;3-6-2,1.0,2026-07,0,1,1,17,1
1-6-2,5,0,2026-07-28,1,snapshot,same,1,0.25,1,1,1,1,1,逃げ,0.12084068831168837,0.10774899999999998,0.10774899999999998,-0.18790759740259744,2026-07,0.6625,1.0,0.38,1.0,0,0.26388888888888873,0.5382285714285715,0.4285714285714285,0.75,0.5,0.5324602857142857,0.5,1.0,0.25,0.6,1,0.48599999999999993,0.58014,,0.17659980403822392,0.1704665829068877,4286,580,holdout3,06R,202607281706,6-3-5-2-4,-0.5,-0.5,0.5,0.5,0.41161959740259735,0.42471128571428574,0.42471128571428574,0.35367600000000005,0.41694172727272727,0.7203678831168832,0.7203678831168832,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,-0.5,3-1-6;3-1-5;3-1-2;3-6-1;3-1-4;3-2-6;3-5-6;3-6-2;3-2-1;3-4-6;3-6-5;3-6-4;3-5-1;3-2-5;3-4-1;3-2-4;3-5-2;3-4-5;3-4-2;3-5-4,1.0,2026-07,0,1,1,17,1
2-1-3,0,0,2026-07-28,1,snapshot,same,0,-1.0,1,1,1,1,0,差し,-0.1693897532467532,-0.1693897532467532,0.09679693506493514,-0.1693897532467532,2026-07,0.4366666666666667,0.0,0.38,0.6,0.4654545454545454,0.6388888888888888,0.7892,0.6428571428571428,0.5333333333333333,0.6,0.5750375064935065,0.4,0.0,1.0,0.62,1,0.40199999999999997,0.43176302,,0.13722179035743493,0.1355489246058512,4286,1530,holdout3,07R,202607281707,2-4-3-5-6,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,-0.8,0.7444272597402597,0.7444272597402597,0.47824057142857135,0.5940167012987012,0.38716529870129873,0.29443128571428573,0.7444272597402597,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,0.19999999999999996,3-1-2;3-2-4;3-1-4;3-2-1;3-4-2;3-2-5;3-4-1;3-1-5;3-2-6;3-5-2;3-4-5;3-1-6;3-5-1;3-4-6;3-5-4;3-6-2;3-6-4;3-6-1;3-5-6;3-6-5,1.0,2026-07,0,1,1,17,2
1-4-5,4,0,2026-07-28,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.42443266233766247,0.29693492207792216,0.29693492207792216,0.2053563766233767,2026-07,0.68,0.6,0.72,1.0,0.8636363636363636,0.75,0.7945142857142857,0.7857142857142856,0.7999999999999999,0.6,0.7655926233766235,0.8,0.8,0.6,0.9199999999999999,1,0.648,0.84034788,,0.06270148742826982,0.04803222101571704,4286,1910,holdout3,08R,202607281708,5-6-4-3-2,0.4,0.4,0.6000000000000001,-0.19999999999999996,0.341159961038961,0.4686577012987013,0.4686577012987013,0.5300404935064935,0.5602362467532468,0.5587991428571428,0.5602362467532468,1-5-6;1-6-5;1-5-4;1-4-5;1-5-3;1-6-4;1-4-6;1-5-2;1-3-5;1-6-3;1-3-6;1-6-2;1-2-5;1-4-3;1-3-4;1-2-6;1-4-2;1-2-4;1-3-2;1-2-3,0.4,3-1-5;3-1-4;3-1-6;3-1-2;3-4-1;3-5-1;3-6-1;3-4-5;3-4-6;3-2-1;3-5-6;3-5-4;3-6-4;3-6-5;3-2-5;3-2-4;3-4-2;3-5-2;3-2-6;3-6-2,1.0,2026-07,0,1,1,17,1
1-2-3,2,0,2026-07-28,1,snapshot,same,1,-0.19999999999999996,1,1,1,1,1,逃げ,0.183879974025974,0.07005415584415575,0.07005415584415575,0.07005415584415575,2026-07,0.42,0.4,1.0,0.6,0.5672727272727273,0.875,0.5466857142857143,0.5714285714285713,0.39999999999999997,0.6,0.675806961038961,1.0,0.6,0.0,0.5599999999999999,1,0.634,0.77564732,,0.11424897882588606,0.12954291764624623,4286,610,holdout3,09R,202607281709,3-2-5-4-6,0.4,0.19999999999999996,0.19999999999999996,-0.4,0.491926987012987,0.6057528051948052,0.6057528051948052,0.4242097922077922,0.43777514285714286,0.3656635714285714,0.6057528051948052,1-3-2;1-2-3;1-3-5;1-5-3;1-3-4;1-2-5;1-5-2;1-3-6;1-4-3;1-2-4;1-4-2;1-2-6;1-6-3;1-5-4;1-4-5;1-6-2;1-5-6;1-6-5;1-4-6;1-6-4,-0.8,3-1-2;3-1-4;3-1-5;3-2-1;3-1-6;3-4-1;3-5-1;3-2-4;3-2-5;3-4-2;3-5-2;3-4-5;3-2-6;3-6-1;3-5-4;3-4-6;3-5-6;3-6-2;3-6-4;3-6-5,1.0,2026-07,0,1,1,17,1
1-2-3,5,0,2026-07-28,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,-0.11368335064935065,-0.11368335064935065,0.24412932467532467,-0.11368335064935065,2026-07,0.29000000000000004,0.6,1.0,0.4,0.8145454545454546,0.8333333333333334,0.5893714285714285,0.857142857142857,0.4000000000000001,0.75,0.6940196363636364,0.0,0.8,0.0,0.64,0.85,0.6779999999999999,0.70739774,,0.09445124615772979,0.07312149835948052,4286,540,holdout3,10R,202607281710,2-4-6-3-5,-0.6,-0.6,-0.4,0.20000000000000007,0.807702987012987,0.807702987012987,0.44989031168831173,0.5287682467532467,0.41334459740259744,0.5047602857142857,0.807702987012987,1-2-4;1-4-2;1-2-6;1-6-2;1-2-3;1-4-6;1-6-4;1-2-5;1-3-2;1-4-3;1-3-4;1-4-5;1-5-2;1-6-3;1-3-6;1-5-4;1-6-5;1-5-6;1-3-5;1-5-3,-0.6,3-1-2;3-2-1;3-2-4;3-1-4;3-2-6;3-2-5;3-1-6;3-1-5;3-4-2;3-4-1;3-5-2;3-6-2;3-5-1;3-6-1;3-4-6;3-4-5;3-6-4;3-5-4;3-5-6;3-6-5,1.0,2026-07,0,1,1,17,1
1-2-5,6,0,2026-07-28,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,-0.08729973376623368,-0.08729973376623368,-0.013646948051948105,-0.15358649350649345,2026-07,0.1333333333333333,0.0,0.72,0.6,0.47272727272727266,0.6944444444444445,0.5515428571428571,0.7857142857142856,0.4666666666666666,0.8888888888888888,0.5664947532467532,0.19999999999999996,0.8,0.0,0.78,1,0.5,0.54412996,,0.11692219235215555,0.14942954451726018,4286,1290,holdout3,11R,202607281711,4-2-5-3-6,-0.6000000000000001,-0.6000000000000001,0.19999999999999996,-0.19999999999999996,0.6537944870129869,0.6537944870129869,0.5801417012987014,0.7200812467532467,0.625437909090909,0.5063602857142857,0.7200812467532467,1-4-2;1-2-4;1-4-5;1-5-4;1-4-3;1-2-5;1-5-2;1-4-6;1-3-4;1-2-3;1-3-2;1-2-6;1-6-4;1-5-3;1-3-5;1-6-2;1-5-6;1-6-5;1-3-6;1-6-3,-0.8,3-1-4;3-2-4;3-1-2;3-4-2;3-1-5;3-2-5;3-4-5;3-4-1;3-2-1;3-5-4;3-5-2;3-4-6;3-5-1;3-1-6;3-2-6;3-5-6;3-6-4;3-6-2;3-6-1;3-6-5,1.0,2026-07,0,1,1,17,1
1-2-5,2,0,2026-07-28,1,snapshot,same,0,-0.4,1,1,1,1,1,抜き,-0.07257280519480536,-0.07257280519480536,-0.0064059220779221215,-0.09465937662337665,2026-07,0.13666666666666666,0.19999999999999996,1.0,0.19999999999999996,0.7218181818181818,0.6527777777777778,0.6639428571428572,0.6428571428571428,0.3333333333333333,0.8,0.658592883116883,0.0,0.8,0.0,0.6599999999999999,1,0.608,0.5992533,,0.08120293050663548,0.11236783173417682,4286,900,holdout3,12R,202607281712,5-2-4-3-6,-1.0,-1.0,-0.19999999999999996,0.20000000000000007,0.7311656883116884,0.7311656883116884,0.6649988051948051,0.6996426233766233,0.7532522597402597,0.41912077922077917,0.7532522597402597,1-5-2;1-2-5;1-5-4;1-4-5;1-5-3;1-2-4;1-4-2;1-5-6;1-3-5;1-2-3;1-3-2;1-2-6;1-6-5;1-4-3;1-3-4;1-6-2;1-4-6;1-6-4;1-3-6;1-6-3,-0.4,3-1-5;3-1-2;3-2-5;3-1-4;3-2-4;3-5-2;3-4-5;3-2-1;3-4-2;3-5-1;3-4-1;3-5-4;3-1-6;3-2-6;3-4-6;3-5-6;3-6-2;3-6-4;3-6-5;3-6-1,1.0,2026-07,0,1,1,17,1
3-2-4,0,1,2026-07-28,1,snapshot,same,0,-1.0,1,1,1,1,0,まくり,-0.1409735974025973,-0.2839677922077922,-0.2839677922077922,-0.2839677922077922,2026-07,0.1333333333333333,0.0,0.38,0.6,0.030909090909090896,0,0.5125714285714287,0.28571428571428553,0.4666666666666666,0.2,0.3220091558441559,0.19999999999999996,0.8,0.0,0.48,0.7125,0.154,0.24423991,,0.2623889385357972,0.2976520316121511,4286,1760,holdout3,01R,202607281901,3-2-4-5-6,0.19999999999999996,-0.6000000000000001,-0.6000000000000001,-0.19999999999999996,0.4629827532467532,0.6059769480519481,0.6059769480519481,0.4524358181818182,0.4253855714285714,0.24718985714285707,0.6059769480519481,1-3-2;1-2-3;1-3-4;1-4-3;1-3-5;1-2-4;1-4-2;1-3-6;1-5-3;1-2-5;1-5-2;1-2-6;1-6-3;1-4-5;1-5-4;1-6-2;1-4-6;1-6-4;1-5-6;1-6-5,-0.8,3-2-4;3-2-5;3-1-4;3-1-2;3-4-2;3-1-5;3-4-5;3-5-2;3-2-1;3-5-4;3-4-1;3-5-1;3-2-6;3-4-6;3-1-6;3-5-6;3-6-4;3-6-2;3-6-5;3-6-1,1.0,2026-07,1,1,1,19,3
4-1-6,0,0,2026-07-28,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり差し,0.05005176623376628,-0.22020842857142853,-0.22020842857142853,-0.22020842857142853,2026-07,0.6266666666666667,0.19999999999999996,0.38,0.8,0.38727272727272727,1,0.31314285714285717,0.4285714285714285,0.7333333333333334,0.3,0.44429753246753245,0.8,0.4,1.0,0.42000000000000004,0.825,0.21400000000000005,0.50113291,,0.1738969744407553,0.241132235683989,4286,3680,holdout3,02R,202607281902,3-6-4-2-5,0.8,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,0.39424576623376617,0.664505961038961,0.664505961038961,0.5290477272727273,0.25975842857142856,0.540957974025974,0.664505961038961,1-3-6;1-6-3;1-3-4;1-4-3;1-3-2;1-6-4;1-4-6;1-3-5;1-2-3;1-6-2;1-2-6;1-6-5;1-5-3;1-4-2;1-2-4;1-5-6;1-4-5;1-5-4;1-2-5;1-5-2,0.4,3-1-4;3-1-6;3-4-6;3-1-2;3-4-1;3-2-4;3-6-4;3-4-2;3-2-6;3-1-5;3-2-1;3-6-1;3-4-5;3-6-2;3-2-5;3-5-1;3-5-4;3-5-6;3-6-5;3-5-2,1.0,2026-07,0,1,1,19,4
