actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,hit,kelly_raw,model,odds_pre,payout100,period,race_code,return_kelly,score,stake_kelly
1-3-2,A,3-2-5,0.0037188631143472086,0.018143587973768013,2026-08-11,1.714395895714063,3,0.20496845054704385,0,0.0015530345559001371,3まくり,461.0,2260,test,202608111311,0,60.896,100
1-3-2,A,3-2-6,0.0023073106798431405,0.011256906483339846,2026-08-11,1.9946700827243948,3,0.20496845054704385,0,0.0011519051334387897,3まくり,864.5,2260,test,202608111311,0,60.896,100
1-3-2,A,3-4-1,0.0204287342969424,0.0996677012604613,2026-08-11,1.7139708075134676,3,0.20496845054704385,0,0.008612434348775242,3まくり,83.9,2260,test,202608111311,0,60.896,100
1-3-2,A,3-4-2,0.006728817250900056,0.03282855109135771,2026-08-11,2.022682465620557,3,0.20496845054704385,0,0.00341349287590306,3まくり,300.6,2260,test,202608111311,0,60.896,100
1-3-2,A,3-4-5,0.017457941704644677,0.08517379947036177,2026-08-11,1.6934203453505337,3,0.20496845054704385,0,0.007223128597401392,3まくり,97.0,2260,test,202608111311,0,60.896,100
1-3-2,A,3-4-6,0.007883063576886559,0.03845988763562057,2026-08-11,2.5273101827498308,3,0.20496845054704385,0,0.004778817843397468,3まくり,320.6,2260,test,202608111311,0,60.896,100
1-3-2,A,3-5-1,0.014480200274301355,0.07064599569179987,2026-08-11,1.6188863906668913,3,0.20496845054704385,0,0.005585617244286023,3まくり,111.8,2260,test,202608111311,0,60.896,100
1-3-2,A,3-5-2,0.003936548286165283,0.019205630308757084,2026-08-11,2.071411708180172,3,0.20496845054704385,0,0.0020400070605106095,3まくり,526.2,2260,test,202608111311,0,60.896,100
1-3-2,A,3-5-4,0.013484705735834135,0.06578917730921305,2026-08-11,2.0200089192279536,3,0.20496845054704385,0,0.006854898650725494,3まくり,149.8,2260,test,202608111311,0,60.896,100
1-3-2,A,3-5-6,0.005445127075858101,0.026565683944653466,2026-08-11,2.233591126516993,3,0.20496845054704385,0,0.0030146410716446557,3まくり,410.2,2260,test,202608111311,0,60.896,100
1-3-2,A,3-6-1,0.0032733518229983278,0.015970027651875312,2026-08-11,1.8425697411657587,3,0.20496845054704385,0,0.001499501230051181,3まくり,562.9,2260,test,202608111311,0,60.896,100
1-3-2,A,3-6-2,0.001409401720797055,0.006876188589197403,2026-08-11,1.894235912751242,3,0.20496845054704385,0,0.0006658495255035309,3まくり,1344.0,2260,test,202608111311,0,60.896,100
1-3-2,A,3-6-4,0.0032936441659516375,0.016069029927099382,2026-08-11,2.4531061748007796,3,0.20496845054704385,0,0.0019536248652874157,3まくり,744.8,2260,test,202608111311,0,60.896,100
1-3-2,A,3-6-5,0.0022271889997634584,0.010866008860482064,2026-08-11,2.0735129587797796,3,0.20496845054704385,0,0.0011543150094406231,3まくり,931.0,2260,test,202608111311,0,60.896,100
2-1-5,A,5-1-2,0.026925245924634047,0.26925245924634045,2026-08-11,3.5164371177572065,5,0.1,0,0.01941695306911425,5頭展開,130.6,4880,test,202608112010,0,60.266666666666666,300
2-1-5,A,5-1-3,0.0071300308882107505,0.0713003088821075,2026-08-11,1.4309971992638975,5,0.1,0,0.002158223331316462,5頭展開,200.7,4880,test,202608112010,0,60.266666666666666,100
2-1-5,A,5-1-6,0.01040129508896654,0.1040129508896654,2026-08-11,2.126024716184761,5,0.1,0,0.005536011387339041,5頭展開,204.4,4880,test,202608112010,0,60.266666666666666,100
2-1-3,A,5-1-2,0.024788741973772756,0.24788741973772754,2026-08-12,2.1020853193759295,5,0.1,0,0.013151376126204409,5頭展開,84.8,16940,test,202608121301,0,66.147,200
6-5-3,A,3-4-1,0.005272251358135887,0.02294901127957424,2026-08-12,1.7324617962834525,3,0.22973762546486926,0,0.002235841868997108,3まくり,328.6,8990,test,202608121306,0,66.80300000000001,100
1-4-5,A,3-5-4,0.004906920270131628,0.020455074497503382,2026-08-12,1.430857950770383,3,0.23988767534093,0,0.0014826495208891358,3まくり,291.6,4700,test,202608121905,0,68.50933333333334,100
1-2-3,A,5-1-2,0.025566015910638885,0.25566015910638884,2026-08-12,5.350967130096719,5,0.1,0,0.020887984301952562,5頭展開,209.3,930,test,202608122012,0,68.74133333333334,400
1-2-3,A,5-1-3,0.007350142251749972,0.07350142251749972,2026-08-12,2.115370940053642,5,0.1,0,0.0038890200141340377,5頭展開,287.8,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-1-4,0.00793201178916147,0.0793201178916147,2026-08-12,2.0773938875813887,5,0.1,0,0.004129528124114177,5頭展開,261.9,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-1-6,0.013126370548509254,0.13126370548509253,2026-08-12,4.218815494290874,5,0.1,0,0.010046240618885377,5頭展開,321.4,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-2-1,0.005585997009370056,0.055859970093700556,2026-08-12,2.0394475081210075,5,0.1,0,0.0028548407254078752,5頭展開,365.1,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-2-3,0.0031064518075794648,0.031064518075794644,2026-08-12,1.9573752839558207,5,0.1,0,0.0015218173326272781,5頭展開,630.1,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-2-4,0.003222027407551164,0.03222027407551164,2026-08-12,1.9618924884579036,5,0.1,0,0.0015823202639544394,5頭展開,608.9,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-2-6,0.0026758062369289094,0.02675806236928909,2026-08-12,1.962703874787355,5,0.1,0,0.0013142715014161845,5頭展開,733.5,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-3-1,0.00338110315976135,0.0338110315976135,2026-08-12,1.958334950133774,5,0.1,0,0.0016574454343372084,5頭展開,579.2,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-3-2,0.002527315511649964,0.02527315511649964,2026-08-12,1.9571531322217322,5,0.1,0,0.001237591326896473,5頭展開,774.4,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-3-4,0.0022957536352375464,0.022957536352375463,2026-08-12,1.956441247949437,5,0.1,0,0.0011236386841511244,5頭展開,852.2,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-3-6,0.0018125985923390317,0.018125985923390316,2026-08-12,1.9576064797261543,5,0.1,0,0.0008874944205061671,5頭展開,1080.0,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-4-1,0.004821491317625062,0.048214913176250616,2026-08-12,2.0949379775080894,5,0.1,0,0.002525808483294324,5頭展開,434.5,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-4-2,0.002818567337181452,0.02818567337181452,2026-08-12,1.9766612735653524,5,0.1,0,0.0013946326910828965,5頭展開,701.3,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-4-3,0.002265189678256816,0.02265189678256816,2026-08-12,1.966637678662568,5,0.1,0,0.0011146652198599722,5頭展開,868.2,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-4-6,0.0029066107326033526,0.029066107326033524,2026-08-12,2.0180598316465077,5,0.1,0,0.0014684261238230316,5頭展開,694.3,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-6-1,0.0027904772545826215,0.027904772545826212,2026-08-12,1.9603102713442915,5,0.1,0,0.0013689383768272151,5頭展開,702.5,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-6-2,0.001972914253428839,0.01972914253428839,2026-08-12,1.962852390736352,5,0.1,0,0.0009687618379478338,5頭展開,994.9,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-6-3,0.0017593025159764485,0.017593025159764485,2026-08-12,1.9563443977658108,5,0.1,0,0.000860796037592989,5頭展開,1112.0,930,test,202608122012,0,68.74133333333334,100
1-2-3,A,5-6-4,0.002083853049868346,0.02083853049868346,2026-08-12,1.9563212432164032,5,0.1,0,0.0010197496728688454,5頭展開,938.8,930,test,202608122012,0,68.74133333333334,100
1-5-6,A,5-1-2,0.02049929662870627,0.2049929662870627,2026-08-12,4.103959185066995,5,0.1,0,0.015582124423027085,5頭展開,200.2,9890,test,202608122106,0,66.62933333333334,200
1-5-6,A,5-1-6,0.01059565105401563,0.10595651054015628,2026-08-12,2.586398422285215,5,0.1,0,0.006525703094550453,5頭展開,244.1,9890,test,202608122106,0,66.62933333333334,100
3-1-4,A,3-4-2,0.006120433289007973,0.020039223946417543,2026-08-12,1.5105229357271677,3,0.30542267032761694,0,0.0020769850924620328,3まくり,246.8,3570,test,202608122410,0,91.59766666666667,100
4-5-1,A,5-1-2,0.02581303394261686,0.2581303394261686,2026-08-13,5.523989263720008,5,0.1,0,0.021239386214647923,5頭展開,214.0,39790,test,202608130712,0,59.09600000000002,200
4-5-1,A,5-1-3,0.007043568038760464,0.07043568038760463,2026-08-13,2.1947758008777605,5,0.1,0,0.003846670318344367,5頭展開,311.6,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-1-4,0.008406954529093213,0.08406954529093212,2026-08-13,2.1051014140849404,5,0.1,0,0.004431040152706256,5頭展開,250.4,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-1-6,0.015720369882892823,0.1572036988289282,2026-08-13,3.9835417283250414,5,0.1,0,0.011820688305566724,5頭展開,253.4,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-2-1,0.004673620662851346,0.04673620662851346,2026-08-13,2.15266967730933,5,0.1,0,0.0025079845024136853,5頭展開,460.6,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-2-3,0.0023021790595850636,0.023021790595850637,2026-08-13,2.0498602346545405,5,0.1,0,0.0011804140259214532,5頭展開,890.4,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-2-4,0.002614507200302804,0.02614507200302804,2026-08-13,2.0518652507976407,5,0.1,0,0.0013420072094892073,5頭展開,784.8,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-2-6,0.00277416639947692,0.027741663994769197,2026-08-13,2.05537988537245,5,0.1,0,0.001426381788582849,5頭展開,740.9,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-3-1,0.0036765043241490675,0.03676504324149067,2026-08-13,2.05001881114552,5,0.1,0,0.0018864872640056058,5頭展開,557.6,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-3-2,0.0018581304650970019,0.018581304650970017,2026-08-13,2.049517903001993,5,0.1,0,0.0009523755925607922,5頭展開,1103.0,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-3-4,0.001701406760838356,0.01701406760838356,2026-08-13,2.0484937400493806,5,0.1,0,0.000871565868702727,5頭展開,1204.0,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-3-6,0.0014705739721898496,0.014705739721898496,2026-08-13,2.0499801172326504,5,0.1,0,0.0007537545708777103,5頭展開,1394.0,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-4-1,0.004520939222225766,0.04520939222225766,2026-08-13,2.1008804565683135,5,0.1,0,0.0023741221836711527,5頭展開,464.7,39790,test,202608130712,0,59.09600000000002,100
4-5-1,A,5-4-2,0.00236859681290772,0.0236859681290772,2026-08-13,2.057126332010355,5,0.1,0,0.0012185894317122247,5頭展開,868.5,39790,test,202608130712,0,59.09600000000002,100
