scope,family,nparam,floor,conf,month,base_R,base_roi_pct,added_R,added_return_yen,added_profit_yen,added_roi_pct,R,return_yen,profit_yen,roi_pct
S,ENT_FIXED,5,5.5,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,5.5,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,5.5,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,5.5,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,5.5,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,5.5,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,5.5,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,5.5,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,5.5,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,5.5,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,5.5,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,5.5,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.0,1.25,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.0,1.25,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.0,1.25,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.0,1.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.0,1.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.0,1.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.0,1.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.0,1.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.0,1.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.0,2.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.0,2.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.0,2.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.0,0.3,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.0,0.3,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.0,0.3,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.0,0.35,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.0,0.35,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.0,0.35,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.0,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.0,0.4,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.0,0.4,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.0,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.0,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.0,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.0,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.0,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.0,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.0,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.0,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.0,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.0,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.0,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.0,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.0,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.0,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.0,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.0,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.0,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.0,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.0,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.0,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.0,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.0,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.0,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.0,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.5,1.25,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.5,1.25,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.5,1.25,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.5,1.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.5,1.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.5,1.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.5,1.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.5,1.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.5,1.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,6.5,2.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,6.5,2.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,6.5,2.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.5,0.3,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.5,0.3,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.5,0.3,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.5,0.35,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.5,0.35,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.5,0.35,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.5,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.5,0.4,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.5,0.4,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.5,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.5,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.5,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.5,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.5,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.5,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,6.5,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,6.5,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,6.5,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.5,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.5,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.5,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.5,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.5,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.5,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.5,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.5,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.5,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.5,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.5,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.5,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,6.5,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,6.5,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,6.5,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,7.0,1.25,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,7.0,1.25,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,7.0,1.25,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,7.0,1.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,7.0,1.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,7.0,1.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,7.0,1.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,7.0,1.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,7.0,1.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,5,7.0,2.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,5,7.0,2.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,5,7.0,2.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,7.0,0.3,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,7.0,0.3,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,7.0,0.3,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,7.0,0.35,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,7.0,0.35,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,7.0,0.35,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,7.0,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,7.0,0.4,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,7.0,0.4,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,7.0,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,7.0,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,7.0,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,7.0,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,7.0,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,7.0,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,5,7.0,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,5,7.0,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,5,7.0,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,7.0,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,7.0,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,7.0,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,7.0,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,7.0,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,7.0,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,7.0,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,7.0,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,7.0,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,7.0,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,7.0,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,7.0,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,5,7.0,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,5,7.0,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,5,7.0,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,6,4.5,1.25,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,6,4.5,1.25,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,P2R_FIXED,6,4.5,1.25,2026-06,2,0.0,2,46690.00000000001,26690.000000000007,233.45000000000005,4,46690.00000000001,6690.000000000007,116.72500000000002
S,P2R_FIXED,6,4.5,1.5,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,P2R_FIXED,6,4.5,1.5,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,P2R_FIXED,6,4.5,1.5,2026-06,2,0.0,2,46690.00000000001,26690.000000000007,233.45000000000005,4,46690.00000000001,6690.000000000007,116.72500000000002
S,P2R_FIXED,6,4.5,1.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,6,4.5,1.75,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,P2R_FIXED,6,4.5,1.75,2026-06,2,0.0,2,46690.00000000001,26690.000000000007,233.45000000000005,4,46690.00000000001,6690.000000000007,116.72500000000002
S,P2R_FIXED,6,4.5,2.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,6,4.5,2.0,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,P2R_FIXED,6,4.5,2.0,2026-06,2,0.0,1,46690.00000000001,36690.00000000001,466.9000000000001,3,46690.00000000001,16690.000000000007,155.63333333333335
S,JM4_FIXED,6,4.5,0.3,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,JM4_FIXED,6,4.5,0.3,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,JM4_FIXED,6,4.5,0.3,2026-06,2,0.0,2,46690.00000000001,26690.000000000007,233.45000000000005,4,46690.00000000001,6690.000000000007,116.72500000000002
S,JM4_FIXED,6,4.5,0.35,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,JM4_FIXED,6,4.5,0.35,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,JM4_FIXED,6,4.5,0.35,2026-06,2,0.0,1,46690.00000000001,36690.00000000001,466.9000000000001,3,46690.00000000001,16690.000000000007,155.63333333333335
S,JM4_FIXED,6,4.5,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,4.5,0.4,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,4.5,0.4,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,4.5,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,4.5,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,4.5,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,4.5,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,4.5,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,4.5,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,4.5,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,4.5,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,4.5,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,4.5,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,4.5,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,4.5,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,4.5,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,4.5,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,4.5,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,4.5,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,4.5,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,4.5,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,4.5,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,4.5,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,4.5,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,4.5,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,4.5,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,4.5,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,6,5.0,1.25,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,6,5.0,1.25,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,6,5.0,1.25,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,6,5.0,1.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,6,5.0,1.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,6,5.0,1.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,6,5.0,1.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,6,5.0,1.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,6,5.0,1.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,6,5.0,2.0,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,P2R_FIXED,6,5.0,2.0,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,P2R_FIXED,6,5.0,2.0,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,5.0,0.3,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,5.0,0.3,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,5.0,0.3,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,5.0,0.35,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,5.0,0.35,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,5.0,0.35,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,5.0,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,5.0,0.4,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,5.0,0.4,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,5.0,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,5.0,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,5.0,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,5.0,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,5.0,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,5.0,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,6,5.0,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,6,5.0,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,6,5.0,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,5.0,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,5.0,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,5.0,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,5.0,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,5.0,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,5.0,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,5.0,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,6,5.0,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,6,5.0,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,6,5.0,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
