actual_combo,coverage,date,head,head_hit,head_prob,invest,model,payout100,race_code,return,score,set_ev,set_prob,synthetic_odds,ticket_hit,tickets_n,winner
5-4-1,0.6934706337662588,2026-08-11,5,1,0.2099836267283335,2000,5頭展開,3080,202608110708,0,66.03333333333335,13.935592712339808,0.14561747870783498,95.7,0,1,5
5-6-4,0.5557462602617509,2026-08-11,5,1,0.14226906867524028,2000,5頭展開,3230,202608111303,0,45.967,8.554887410229634,0.079065502867187,108.20000000000002,0,1,5
1-3-4,0.8092260463118239,2026-08-11,5,0,0.14201596850959453,2000,5頭展開,7750,202608111310,0,45.831,6.274796930774936,0.11492302071016366,54.599999999999994,0,1,1
1-4-3,0.7616486706836173,2026-08-11,5,0,0.16958542274035204,2000,5頭展開,2080,202608111604,0,54.66700000000001,15.887234951093536,0.12916451179750843,122.99999999999999,0,1,1
3-1-6,0.7751896769164918,2026-08-11,5,0,0.14115970444090314,2000,5頭展開,57600,202608111911,0,33.97666666666667,15.177323185701042,0.10942554567917118,138.7,0,1,3
2-1-5,0.7165739850935949,2026-08-11,5,0,0.1885610998346176,2000,5頭展開,4880,202608112010,0,60.266666666666666,17.646408023721282,0.13511797874212314,130.6,0,1,2
1-5-6,0.7393727247950403,2026-08-11,5,0,0.12810164062104415,2000,5頭展開,5140,202608112011,0,41.489333333333335,12.559190313569948,0.09471485907669644,132.6,0,1,1
1-3-2,0.6890913259366381,2026-08-11,5,0,0.16785582203736746,2000,5頭展開,1850,202608112112,0,54.36133333333333,5.447962374871345,0.1156679909739139,47.1,0,1,1
5-1-6,0.5189305320718743,2026-08-12,3,0,0.18290236393058504,2000,3まくり,6630,202608120605,0,48.96300000000001,1.40629221290805,0.09491362103170209,14.816547905577583,0,10,5
3-2-6,0.5463283799455033,2026-08-12,3,1,0.19092795166601587,2000,3まくり,5880,202608120704,0,49.96300000000001,2.129336088265821,0.1043093585200078,20.41366295870172,0,10,3
6-5-3,0.5048993281226755,2026-08-12,3,0,0.25119802173781114,2000,3まくり,8990,202608121306,0,66.80300000000001,2.193474141002182,0.12682971240116606,17.294639398567426,0,12,6
5-1-6,0.5040402729980923,2026-08-12,3,0,0.1794397531220459,2000,3まくり,11240,202608121312,0,37.907000000000004,3.4228208518602,0.0904448621503463,37.844281814156034,0,10,5
1-4-5,0.5520351835119247,2026-08-12,3,0,0.2639618889786594,2000,3まくり,4700,202608121905,0,68.50933333333334,1.5309760893225537,0.14571624982248854,10.506557032503842,0,11,1
3-1-4,0.5336792959282004,2026-08-12,3,1,0.3051017545286356,2000,3まくり,3570,202608122410,0,91.59766666666667,1.8929781464671527,0.16282648954330087,11.625738243062399,0,11,3
2-4-3,0.7939358460627581,2026-08-12,5,0,0.13738975275116702,2000,5頭展開,4770,202608120304,0,42.169000000000004,5.355761694910782,0.10907864959085094,49.1,0,1,2
1-2-4,0.8274690877703758,2026-08-12,5,0,0.16746472810398,2000,5頭展開,770,202608120307,0,53.276999999999994,12.041896875838756,0.13857188579791432,86.9,0,1,1
1-4-6,0.7347151657483779,2026-08-12,5,0,0.13417559561301934,2000,5頭展開,4830,202608120608,0,41.29566666666667,6.407754923063444,0.09858084497020683,65.0,0,1,1
2-1-3,0.7923972421200822,2026-08-12,5,0,0.22641130841906243,2000,5頭展開,16940,202608121301,0,66.147,15.213772652690263,0.17940769637606443,84.8,0,1,2
1-2-4,0.7468197139225881,2026-08-12,5,0,0.14158418756498248,2000,5頭展開,660,202608121307,0,36.415,21.581097726706744,0.10573786245324227,204.1,0,1,1
4-3-6,0.7440876662772438,2026-08-12,5,0,0.1397603435757441,2000,5頭展開,44770,202608121604,0,38.638999999999996,3.7021845448619715,0.10399394788938121,35.6,0,1,4
1-2-3,0.648823309129692,2026-08-12,5,0,0.24221512399907805,2000,5頭展開,930,202608122012,0,68.74133333333334,32.89250346481947,0.1571548182743405,209.3,0,1,1
1-5-6,0.6529723837334382,2026-08-12,5,0,0.22778497660900687,2000,5頭展開,9890,202608122106,0,66.62933333333334,29.777207290840746,0.14873729915504869,200.2,0,1,1
4-5-1,0.6496690336239834,2026-08-13,5,0,0.18984684848703795,2000,5頭展開,39790,202608130712,0,59.09600000000002,26.394250378930412,0.12333761859313275,214.00000000000003,0,1,4
1-3-5,0.6318559470524459,2026-08-13,5,0,0.183385158612198,2000,5頭展開,1040,202608131212,0,58.257000000000005,23.441108521116305,0.11587300307027337,202.3,0,1,1
1-3-2,0.5002178655017577,2026-08-14,3,0,0.2676173144354009,2000,3まくり,1510,202608140303,0,68.94099999999999,1.4722966918270917,0.13386696179818897,10.998208012270059,0,9,1
1-3-5,0.5137684492619505,2026-08-14,3,0,0.23024876022347038,2000,3まくり,790,202608141005,0,55.190999999999995,1.5207454140773866,0.11829454848449905,12.855583233209266,0,8,1
1-4-5,0.5294960761005877,2026-08-14,3,0,0.17295198116341026,2000,3まくり,1130,202608141305,0,39.356,3.0303667120983926,0.09157739537984849,33.090772013430964,0,9,1
1-5-3,0.5139796643135737,2026-08-14,3,0,0.22467278767176377,2000,3まくり,2660,202608141308,0,58.696000000000005,2.2648540646378597,0.11547724398792795,19.61299028642066,0,13,1
1-3-4,0.5845806178832789,2026-08-14,3,0,0.17351611586386712,2000,3まくり,610,202608141912,0,39.22,3.0998898883591455,0.10143415822440605,30.560611362310116,0,8,1
4-2-1,0.6102029854395269,2026-08-14,5,0,0.15535847973655031,2000,5頭展開,3230,202608140306,0,45.977000000000004,12.371427163390898,0.09480020814858925,130.5,0,1,4
1-2-6,0.7507602849317117,2026-08-14,5,0,0.17274961877094314,2000,5頭展開,3810,202608140712,0,52.80800000000001,12.891539169225592,0.12969355301031782,99.4,0,1,1
1-2-3,0.7870846250611926,2026-08-14,5,0,0.13668299713796886,2000,5頭展開,450,202608140812,0,30.773,34.11396222935677,0.10758108555457828,317.1,0,1,1
4-1-3,0.8091507892530104,2026-08-14,5,0,0.23834384474211937,2000,5頭展開,3140,202608141210,0,70.253,37.22122924672979,0.19285611008668285,193.0,0,1,4
2-4-3,0.8681972444305182,2026-08-14,5,0,0.1752169803252066,2000,5頭展開,13880,202608141302,0,55.315000000000005,4.776659044167514,0.1521228994957807,31.4,0,1,2
1-2-3,0.8976990564224485,2026-08-14,5,0,0.12995703436129277,2000,5頭展開,900,202608141304,0,42.199,9.47297933827329,0.11666230712159224,81.2,0,1,1
1-3-5,0.9289750529054542,2026-08-14,5,0,0.1778185372798206,2000,5頭展開,1670,202608142204,0,50.660000000000004,11.494400211614307,0.16518898507709184,69.58333333333333,0,2,1
3-1-2,0.7445946421532463,2026-08-14,5,0,0.17387808245464428,2000,5頭展開,7190,202608142312,0,54.64833333333333,60.03463089621927,0.12946868858360852,463.7,0,1,3
1-3-5,0.5182110265520803,2026-08-15,3,0,0.3170904789408881,2000,3まくり,1420,202608150506,0,80.23466666666667,1.3034600238226688,0.16431978260184843,7.932459519989689,0,11,1
3-5-2,0.5258511048686101,2026-08-15,3,1,0.22620717715781663,2000,3まくり,46720,202608150509,0,55.98433333333333,1.2356244253877031,0.11895129403764729,10.387650133479307,0,11,3
1-4-6,0.5195342235299522,2026-08-15,3,0,0.22072333792939847,2000,3まくり,2910,202608151007,0,57.79433333333334,1.2799349311638166,0.11467332798608927,11.16157482862172,0,8,1
4-1-6,0.5168439854593575,2026-08-15,3,0,0.21139683556387204,2000,3まくり,1890,202608151706,0,51.477,1.6512087482747053,0.10925918300632807,15.112768582381497,0,13,4
1-2-4,0.7505620860120832,2026-08-15,5,0,0.1687187193262269,2000,5頭展開,440,202608150911,0,51.28666666666667,13.94238951933848,0.12663387392678002,110.1,0,1,1
1-4-2,0.7077854344974804,2026-08-15,5,0,0.18739141972027135,2000,5頭展開,1240,202608151108,0,60.35033333333334,11.897172693274735,0.13263291742781197,89.7,0,1,1
2-3-5,0.8171089233410535,2026-08-15,5,0,0.23320554834912235,2000,5頭展開,3230,202608151704,0,70.66833333333335,4.135029059273036,0.19055433452871134,21.7,0,1,2
1-2-6,0.7036028085477134,2026-08-15,5,0,0.12623641962614257,2000,5頭展開,1000,202608151903,0,35.876666666666665,4.281138430596149,0.0888202993899616,48.2,0,1,1
5-6-3,0.6650116800647281,2026-08-15,5,1,0.125758430625871,2000,5頭展開,85570,202608152112,0,39.221333333333334,26.092817472637975,0.08363082523281402,312.0,0,1,5
1-5-4,0.5537625476897746,2026-08-16,3,0,0.17298930150870212,2000,3まくり,4210,202608161806,0,38.801,1.319101932073872,0.09579499632653346,13.770050447911599,0,12,1
4-5-6,0.7266841751603652,2026-08-16,5,0,0.17141521559226433,2000,5頭展開,10580,202608160212,0,58.234333333333346,33.869148605852146,0.12456472455260077,271.9,0,1,4
3-2-4,0.8516362787391016,2026-08-16,5,0,0.19554671088486567,2000,5頭展開,7540,202608160404,0,64.279,24.59717122834008,0.16653467317765797,147.7,0,1,3
1-4-3,0.7001505550538609,2026-08-16,5,0,0.17495194999412547,2000,5頭展開,1540,202608160409,0,84.80433333333333,8.672483506646872,0.12249270489614227,70.8,0,1,1
1-2-3,0.764464369739202,2026-08-16,5,0,0.12534273081655573,2000,5頭展開,2730,202608160911,0,31.701333333333338,23.64838876327896,0.09582005171506872,246.8,0,1,1
1-5-2,0.558931482919016,2026-08-16,5,0,0.16115759671861535,2000,5頭展開,1380,202608161110,0,53.37166666666666,5.062274263889143,0.09007605451760041,56.2,0,1,1
1-4-3,0.6691832371279481,2026-08-16,5,0,0.18205050916273588,2000,5頭展開,850,202608161111,0,59.859666666666676,21.441226231446695,0.12182514904231077,176.0,0,1,1
1-3-6,0.700298411587393,2026-08-16,5,0,0.16478283091987977,2000,5頭展開,3970,202608161812,0,56.26599999999999,40.5390204636981,0.11539715475006576,351.3,0,1,1
3-2-4,0.8528831080677353,2026-08-16,5,0,0.13859357414469192,2000,5頭展開,6770,202608161910,0,38.63666666666666,11.264852471582811,0.11820411827474096,95.29999999999998,0,1,3
1-4-5,0.5600569534031932,2026-08-16,5,0,0.16142159346097135,2000,5頭展開,770,202608162204,0,54.06266666666666,5.342952393571909,0.09040528584724042,59.1,0,1,1
2-1-5,0.7458965956416069,2026-08-16,5,0,0.1954813123644348,2000,5頭展開,2670,202608162409,0,64.17766666666667,15.339090536520313,0.14580884540418548,105.2,0,1,2
3-4-5,0.730667233053098,2026-08-17,5,0,0.16985259262489913,2000,5頭展開,15090,202608170211,0,59.919666666666686,11.628706327568189,0.12410572388013008,93.7,0,1,3
4-1-6,0.8711561987163965,2026-08-17,5,0,0.2022098100897049,2000,5頭展開,2290,202608170512,0,67.32900000000001,12.997325984513372,0.17615632950091176,73.78290647482014,0,2,4
2-3-6,0.6797677534695302,2026-08-17,5,0,0.15447428526042073,2000,5頭展開,18950,202608170902,0,54.84666666666668,5.523349151451126,0.10500663786028756,52.6,0,1,2
4-5-2,0.7796556903961229,2026-08-17,5,0,0.18035268565586274,2000,5頭展開,840,202608170907,0,61.658666666666676,20.1639038629837,0.1406129976498166,143.4,0,1,4
2-4-1,0.6961629167662395,2026-08-17,5,0,0.22416973496789647,2000,5頭展開,9690,202608171208,0,70.777,13.483467925571436,0.15605865654596568,86.4,0,1,2
1-2-3,0.9332136883073294,2026-08-17,5,0,0.15466817599669366,2000,5頭展開,940,202608171212,0,52.893,17.14006210597365,0.14433845898564165,118.74910004185851,0,2,1
2-1-3,0.7351382553022009,2026-08-17,5,0,0.15668078517416192,2000,5頭展開,6300,202608171512,0,57.57233333333333,7.38316870325322,0.11518203905231233,64.1,0,1,2
5-1-6,0.5429643730455094,2026-08-18,3,0,0.22264593846842823,2000,3まくり,8020,202608180506,0,61.915666666666674,1.2740404168596025,0.12088881239163919,10.538943940752258,0,12,5
3-2-5,0.574618818790692,2026-08-18,3,1,0.2235938430472002,2000,3まくり差し,4080,202608181101,0,58.57,1.3086071063337386,0.12848122998065356,10.185200643944535,0,10,3
6-5-1,0.5358938928462396,2026-08-18,3,0,0.16022022550348897,2000,3まくり,6970,202608181307,0,45.552,2.6254409426316214,0.08586104035776705,30.577790947930463,0,9,6
3-1-6,0.5026446729146844,2026-08-18,3,1,0.22285158369357086,2000,3まくり,1260,202608181606,0,57.436,1.449819872361737,0.11201516139417433,12.943068191098808,0,13,3
6-3-2,0.523345430747787,2026-08-18,3,0,0.19632131834103006,2000,3まくり,6710,202608181608,0,32.97200000000001,1.6348361799455207,0.10274386491215981,15.911764477063551,0,10,6
3-1-6,0.5176673312769833,2026-08-18,3,1,0.2799408936734268,2000,3まくり,680,202608182001,0,70.63000000000001,1.5014645999022018,0.1449162553432166,10.360912213375682,0,10,3
1-4-5,0.9192369974740745,2026-08-18,5,0,0.1874080521902729,2000,5頭展開,1710,202608181204,0,66.193,2.077596720837365,0.1722724151978511,12.059950041631973,0,2,1
1-6-4,0.8792762257906818,2026-08-18,5,0,0.14809601769633707,2000,5頭展開,5060,202608182006,0,46.688,11.657134541347888,0.13021730749466529,89.52062337662338,0,2,1
1-5-6,0.9511809979240299,2026-08-18,5,0,0.12689383036172708,2000,5頭展開,1610,202608182010,0,36.970666666666666,6.742149016015718,0.12069900019387013,55.85919523099851,0,2,1
1-4-5,0.6066907365284109,2026-08-18,5,0,0.1740564808981441,2000,5頭展開,1170,202608182011,0,63.982666666666674,15.512412979805472,0.10559845459363833,146.9,0,1,1
4-2-5,0.5769863782721648,2026-08-19,3,0,0.25237330977175276,2000,3まくり,40070,202608190509,0,66.98233333333334,2.148839930502873,0.14561596197776278,14.756898222675792,0,12,4
1-6-5,0.5278072034395525,2026-08-19,3,0,0.23022111564435252,2000,3まくり,2000,202608190909,0,56.937,3.283766816148817,0.1215123632209795,27.024137537157735,0,10,1
1-2-5,0.5335546573594301,2026-08-19,3,0,0.2345983532064823,2000,3まくり,1220,202608191008,0,55.711333333333336,2.604992564444733,0.1251710439621712,20.811463114680144,0,9,1
1-3-6,0.5253302382947024,2026-08-19,3,0,0.24796602985420865,2000,3まくり,480,202608191105,0,66.20400000000001,3.095876089592022,0.13026405355230272,23.766158085576443,0,11,1
1-3-5,0.5053551227362165,2026-08-19,3,0,0.22803194012618366,2000,3まくり,810,202608192007,0,63.207666666666675,2.2080841536217086,0.11523710909024512,19.161224809037005,0,10,1
4-5-6,0.6123698432257584,2026-08-19,5,0,0.1599625807155369,2000,5頭展開,2890,202608190505,0,49.517,1.498730785263844,0.09795626047476105,15.299999999999999,0,1,4
1-2-4,0.9244388780584598,2026-08-19,5,0,0.15018513538652525,2000,5頭展開,680,202608190906,0,58.33866666666666,3.532026952357752,0.13883697805777728,25.44010249839846,0,2,1
4-5-2,0.7594160604319016,2026-08-19,5,0,0.14863447090074047,2000,5頭展開,700,202608191004,0,52.78766666666667,8.589818269955934,0.11287540433582044,76.1,0,1,4
1-5-4,0.6636452366485949,2026-08-19,5,0,0.14584378724132477,2000,5頭展開,2740,202608191104,0,53.998333333333335,9.291699330959645,0.09678853469749629,96.0,0,1,1
1-4-3,0.7537620463850473,2026-08-19,5,0,0.14700237873115207,2000,5頭展開,18160,202608191502,0,55.043000000000006,3.6787198186866497,0.11080481381586293,33.2,0,1,1
5-1-4,0.7877035417892516,2026-08-19,5,1,0.23360384342929005,2000,5頭展開,3300,202608191802,0,75.51,10.543805938608964,0.18401057484483357,57.3,0,1,5
1-2-4,0.9107072577820752,2026-08-19,5,0,0.14477116806513965,2000,5頭展開,710,202608191905,0,46.25,14.343061649219056,0.13184415347451126,108.78799909767653,0,2,1
3-4-5,0.640089689328201,2026-08-19,5,0,0.1356648139589359,2000,5頭展開,4860,202608192003,0,44.55466666666667,19.442949525960564,0.08683764861974347,223.9,0,1,3
1-3-5,0.5010850938906868,2026-08-20,3,0,0.3006880895819004,2000,3まくり,450,202608201105,0,73.475,3.477942659893517,0.1506703195999578,23.083130566973928,0,9,1
3-4-2,0.582084289127045,2026-08-20,3,1,0.2212588398841845,2000,3まくり,6850,202608201608,13700,52.108666666666686,1.2416997209553984,0.1287912945270602,9.641177422085047,1,15,3
3-2-4,0.5045746531948819,2026-08-20,3,1,0.23336881216117114,2000,3まくり,13640,202608201609,27280,55.183333333333344,2.0751632975294707,0.11775198746272447,17.623170039370958,1,13,3
1-3-6,0.529232113497526,2026-08-20,3,0,0.1721546756768212,2000,3まくり,1290,202608201902,0,24.181333333333328,1.4955783987486972,0.09110978285692521,16.415124170554634,0,9,1
3-4-6,0.514605106802732,2026-08-20,3,1,0.2324594335731523,2000,3まくり差し,350,202608202402,0,55.912000000000006,1.3875589661232295,0.11962481164121462,11.599257270179647,0,11,3
2-1-3,0.7100967427385533,2026-08-20,5,0,0.1507057676044633,2000,5頭展開,5260,202608200912,0,48.50666666666667,7.020228259522486,0.10701567468784277,65.6,0,1,2
3-5-1,0.7271845414829351,2026-08-20,5,0,0.14422836483500237,2000,5頭展開,106480,202608201110,0,58.07033333333334,7.016514638806966,0.10488063735137468,66.9,0,1,3
4-6-5,0.8285843810737233,2026-08-20,5,0,0.12014611973741016,2000,5頭展開,5220,202608201305,0,41.655,15.828640523504001,0.09955119826103145,159.0,0,1,4
1-2-4,0.676698040477873,2026-08-20,5,0,0.12210201521255894,2000,5頭展開,650,202608201612,0,40.703,11.228899823409105,0.08262619443273807,135.9,0,1,1
1-2-5,0.8355211777635436,2026-08-20,5,0,0.16703095054150827,2000,5頭展開,630,202608201803,0,63.922000000000004,9.11313064271716,0.1395578965194052,65.3,0,1,1
1-2-4,0.7399150781272661,2026-08-20,5,0,0.165081772486595,2000,5頭展開,1180,202608201906,0,61.67266666666668,14.10791989377615,0.1221464925868065,115.5,0,1,1
1-2-3,0.5241062352189507,2026-08-20,5,0,0.1194547232582939,2000,5頭展開,3130,202608202012,0,34.986666666666665,14.149174154641887,0.06260696528602605,226.0,0,1,1
1-3-4,0.5466193781095344,2026-08-21,3,0,0.18888923872030036,2000,3まくり,430,202608210707,0,36.31766666666666,1.8769102510840907,0.10325051820087397,18.178216282000253,0,9,1
3-1-4,0.5198400912099536,2026-08-21,3,1,0.3180643951306581,2000,3まくり,1630,202608212310,0,82.51700000000001,1.374589442059735,0.16534262417536003,8.313581866233507,0,10,3
1-6-2,0.964486342361089,2026-08-21,5,0,0.1381572133241594,2000,5頭展開,1890,202608210211,0,54.915666666666674,3.8984073207917254,0.1332507453498192,29.256176470588237,0,2,1
5-3-1,0.7651237976765513,2026-08-21,5,1,0.13720517842658625,2000,5頭展開,17490,202608210310,0,53.821000000000005,14.854521025777347,0.1049789471786385,141.5,0,1,5
4-3-5,0.804705068360401,2026-08-21,5,0,0.13817379184316733,2000,5頭展開,70070,202608211311,0,57.619,30.58813533302332,0.11118915061077178,275.1,0,1,4
3-6-5,0.9389295558498646,2026-08-21,5,0,0.22615726062729388,2000,5頭展開,14490,202608212106,0,71.664,17.60600597136489,0.21234573627300712,82.91198250728863,0,2,3
5-2-4,0.9014942437350414,2026-08-21,5,1,0.24691480901866178,2000,5頭展開,7440,202608212308,0,74.74166666666667,3.2182888960979614,0.22259227902326068,14.458223394898857,0,2,5
1-3-6,0.5098423891564311,2026-08-22,3,0,0.32180860471678535,2000,3まくり,620,202608222406,0,84.11333333333334,2.6671328634656204,0.16407166787990338,16.25590144800563,0,10,1
4-5-6,0.8232572352077512,2026-08-22,5,0,0.1426253991966161,2000,5頭展開,7830,202608220205,0,58.01833333333335,10.421577291888854,0.11741739181300799,88.75667506297229,0,2,4
4-5-6,0.8689748468917844,2026-08-22,5,0,0.18171587423582675,2000,5頭展開,930,202608220206,0,67.14366666666666,9.578546329073005,0.1579065239918843,60.65959839357429,0,2,4
5-2-1,0.797741253337969,2026-08-22,5,1,0.14256507365275592,2000,5頭展開,2950,202608220401,0,57.83366666666666,3.0138460742561883,0.11373004053796937,26.5,0,1,5
1-3-4,0.779542573730133,2026-08-22,5,0,0.13946570320042603,2000,5頭展開,15250,202608220807,0,46.54900000000001,3.6529736281900838,0.10871945321994296,33.6,0,1,1
1-4-3,0.8886185260102745,2026-08-22,5,0,0.11349851675957982,2000,5頭展開,1610,202608221605,0,33.723,8.055824951774172,0.10085688466725025,79.8738229755179,0,2,1
1-3-4,0.6933295237391819,2026-08-22,5,0,0.12271128572445084,2000,5頭展開,1220,202608222012,0,43.462666666666664,8.261205592738223,0.08507935728875617,97.1,0,1,1
4-6-1,0.5487354281717235,2026-08-22,5,0,0.1460671397162509,2000,5頭展開,8170,202608222212,0,53.70400000000001,16.070518998030188,0.0801522144540159,200.5,0,1,4
4-1-2,0.8796103875455736,2026-08-22,5,0,0.1563875399556507,2000,5頭展開,1760,202608222306,0,61.113666666666674,11.521595499539773,0.13756010462768878,83.75680965584733,0,2,4
3-1-5,0.5301045051437329,2026-08-23,3,1,0.31244487908033947,2000,3まくり,1780,202608230303,0,75.05999999999999,2.276386165511343,0.1656284380095768,13.743933064077558,0,9,3
4-1-6,0.5459514684745561,2026-08-23,3,0,0.15740701749902092,2000,3まくり,4660,202608231610,0,20.90666666666667,1.5055146571195128,0.08593659235179062,17.518901039926366,0,13,4
3-4-1,0.5174298857810337,2026-08-23,3,1,0.2348082809335811,2000,3まくり,8530,202608231811,25590,57.381,1.5994319075413315,0.12149682198390374,13.164392956329582,1,9,3
3-1-2,0.501916836491052,2026-08-23,3,1,0.31732788938106243,2000,3まくり,2360,202608232101,0,76.384,1.9509897053627239,0.15927221036852535,12.249404342719348,0,11,3
3-1-6,0.5067713607573432,2026-08-23,3,1,0.23006288045697587,2000,3まくり,4750,202608232112,0,52.08833333333334,1.8581535794761228,0.11658927898893565,15.937602458734323,0,8,3
3-5-4,0.8687356671253169,2026-08-23,5,0,0.11034865965211325,2000,5頭展開,109410,202608231804,0,33.462,6.902194785066946,0.09586381645926315,72.0,0,1,3
1-2-5,0.7089366079441558,2026-08-23,5,0,0.15951437977800662,2000,5頭展開,1140,202608231911,0,62.76466666666667,19.17931493075584,0.11308558331813585,169.6,0,1,1
1-2-3,0.5247980128955254,2026-08-24,3,0,0.17984839100070485,2000,3まくり,720,202608240711,0,39.69166666666667,1.8710379781886788,0.0943840782196274,19.82366108227343,0,9,1
1-4-3,0.5357921665790514,2026-08-24,3,0,0.17374068445948432,2000,3まくり,810,202608241504,0,41.361,1.3679127160082563,0.09308889774947443,14.694692375557528,0,10,1
3-2-6,0.510877586219808,2026-08-24,3,1,0.32066427044984497,2000,3まくり,7410,202608241803,22230,78.857,3.031548434697831,0.1638201884743525,18.505340904136773,1,10,3
3-1-2,0.5647733479852505,2026-08-24,3,1,0.2750836189645719,2000,3まくり,3590,202608241810,0,68.69200000000001,1.5937018906215383,0.15535989645852022,10.258129201618278,0,11,3
1-5-3,0.5127223588303882,2026-08-24,3,0,0.20025127969261122,2000,3まくり,3010,202608242111,0,29.014000000000003,1.9547816179145885,0.10267330848279944,19.038849013442157,0,11,1
1-3-5,0.683731473701072,2026-08-24,5,0,0.12275570980485252,2000,5頭展開,5600,202608240712,0,27.377333333333333,26.21194560218003,0.08393194237009295,312.3,0,1,1
2-1-3,0.7912228267182184,2026-08-24,5,0,0.15163419151157953,2000,5頭展開,6820,202608241001,0,49.03966666666666,2.9754155541461063,0.11997643363492363,24.8,0,1,2
1-4-5,0.8653229695869664,2026-08-24,5,0,0.11441601709217895,2000,5頭展開,2940,202608241311,0,29.115000000000002,4.593915876283207,0.0990068076785174,46.4,0,1,1
4-1-6,0.9215903530869953,2026-08-24,5,0,0.11851453621236845,2000,5頭展開,4930,202608241502,0,39.928333333333335,2.8928433284939254,0.10922185327389813,26.485938864628825,0,2,4
1-2-4,0.5546976774823387,2026-08-24,5,0,0.1609207236829205,2000,5頭展開,3080,202608241505,0,64.45366666666666,6.989242136989776,0.08926235168569319,78.3,0,1,1
4-1-5,0.8492071514562346,2026-08-24,5,0,0.18506878682578587,2000,5頭展開,1590,202608241806,0,67.842,5.78259686409227,0.15716173728378674,36.79392302498312,0,2,4
3-2-5,0.8275104358457457,2026-08-24,5,0,0.15788735756550845,2000,5頭展開,17080,202608241911,0,62.04466666666667,10.099510608486728,0.130653436073567,77.3,0,1,3
6-4-2,0.9453025415854641,2026-08-24,5,0,0.14660304233050941,2000,5頭展開,6600,202608242009,0,56.48933333333333,22.732914132409615,0.13858422851919194,164.03680545265965,0,2,6
1-3-5,0.9271910979167548,2026-08-24,5,0,0.15029358179148858,2000,5頭展開,1520,202608242109,0,52.196,3.741525519281758,0.13935087111109187,26.849674418604653,0,2,1
1-6-5,0.6610400291943669,2026-08-24,5,0,0.1055675559414852,2000,5頭展開,6260,202608242205,0,32.992,16.301631229095126,0.06978438026153734,233.60000000000002,0,1,1
3-1-5,0.640433680169515,2026-08-25,5,0,0.15111167377023174,2000,5頭展開,9820,202608250107,0,61.19633333333333,14.042343476175402,0.09677700534924467,145.1,0,1,3
6-1-2,0.9481044112636181,2026-08-25,5,0,0.15020773138230548,2000,5頭展開,8670,202608250605,0,63.69700000000002,2.0221736958931897,0.14241261272946443,14.199400299850074,0,2,6
3-1-2,0.8028587723811322,2026-08-25,5,0,0.09972321789127354,2000,5頭展開,6610,202608250903,0,33.74666666666667,11.433090689995202,0.08006366029408404,142.8,0,1,3
1-2-5,0.6195209248623317,2026-08-25,5,0,0.09359968272294704,2000,5頭展開,950,202608251311,0,31.683000000000007,6.8482602130669665,0.05798696200734096,118.1,0,1,1
5-1-4,0.8907225595187567,2026-08-25,5,1,0.21981281899891775,2000,5頭展開,3150,202608251505,0,71.295,7.083333872077227,0.1957922367537492,36.17780760626398,0,2,5
1-3-4,0.6489585592923479,2026-08-25,5,0,0.14318202531491944,2000,5頭展開,1410,202608251511,0,54.613666666666674,8.241933116719345,0.0929192008649306,88.7,0,1,1
3-4-2,0.5448980471689553,2026-08-26,3,1,0.3243215879387049,2000,3まくり差し,4720,202608260904,0,90.783,1.206663265545178,0.1767221999225349,6.828023112399639,0,7,3
3-2-4,0.5250244858957857,2026-08-26,3,1,0.2998307006086875,2000,3まくり,10940,202608261806,0,70.999,2.536963343674583,0.15741845944284938,16.116047334306593,0,9,3
1-5-4,0.7272457991457387,2026-08-26,5,0,0.2382176116568853,2000,5頭展開,620,202608261403,0,71.60966666666667,7.414790015008033,0.17324275736000078,42.8,0,1,1
1-2-4,0.7014923504661215,2026-08-26,5,0,0.1453909215822807,2000,5頭展開,1330,202608261512,0,48.64566666666666,12.881415219761049,0.10199061931718964,126.29999999999998,0,1,1
1-3-5,0.9186646782802547,2026-08-26,5,0,0.14329566135156924,2000,5頭展開,2210,202608261809,0,59.21400000000001,8.67394289546618,0.13164066263449567,65.89106072452437,0,2,1
1-2-5,0.5631743619348788,2026-08-27,3,0,0.24021102607412473,2000,3まくり,3520,202608270809,0,64.406,2.05314397249305,0.13528069133901774,15.176918096521296,0,10,1
1-3-6,0.519806537534226,2026-08-27,3,0,0.30397430088471716,2000,3まくり,790,202608270909,0,71.41066666666669,2.7359028017186198,0.15800782884227185,17.314982566146643,0,8,1
3-1-6,0.5145794121384349,2026-08-27,3,1,0.2416562892881034,2000,3まくり,600,202608270910,0,53.414,1.3733813047543264,0.12435135128142782,11.044361726686313,0,11,3
1-4-5,0.6134223072553421,2026-08-27,5,0,0.1462271241881947,2000,5頭展開,1730,202608270412,0,62.42966666666667,9.481182175729748,0.08969897990283583,105.7,0,1,1
4-2-3,0.9338023829089922,2026-08-27,5,0,0.13320661196246,2000,5頭展開,14960,202608271507,0,46.87633333333333,13.63784092270324,0.12438865166977861,109.63894808433463,0,2,4
4-6-1,0.966759856119898,2026-08-27,5,0,0.14354506660706323,2000,5頭展開,1960,202608271704,0,52.195,18.039872843500937,0.13877360793976562,129.99498327759198,0,2,4
1-5-4,0.6781821094412708,2026-08-27,5,0,0.11330366611943837,2000,5頭展開,7810,202608272212,0,42.69866666666667,20.877569092807466,0.07684051929631015,271.7,0,1,1
