actual_combo,combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,payout100,race_code,return,stake,train_pair_count
1-2-3,3-4-2,0.0018021576447981994,2026-08-28,0.3159182351331244,0,0.03170072775760481,3まくり差し,175.3,0.032130575771044584,0,202608281105,0,200,9
1-2-3,3-2-6,0.0016113946854591852,2026-08-28,0.2613682179814798,0,0.03426102081324367,3まくり差し,162.2,0.02872947280036788,0,202608281105,0,200,8
1-2-3,3-5-1,0.0015421500446723443,2026-08-28,0.07464006216214146,0,0.11481689206421743,3まくり差し,48.4,0.027494913668450485,0,202608281105,0,200,7
1-2-3,3-5-2,0.001451341945624173,2026-08-28,0.1426669132548562,0,0.05653242701839393,3まくり差し,98.3,0.025875900750510942,0,202608281105,0,200,7
1-2-3,3-5-4,0.0014300184170543968,2026-08-28,0.18547338869195526,0,0.042846087709391856,3まくり差し,129.7,0.025495724658594218,0,202608281105,0,200,7
1-2-3,3-6-1,0.0013846099651081535,2026-08-28,0.5615978018478671,0,0.013701029526400697,3まくり差し,405.6,0.024686139709066687,0,202608281105,0,200,7
1-2-3,3-4-5,0.0006242840378211923,2026-08-28,0.1350326373807239,0,0.025691805713860948,3まくり差し,216.3,0.011130327936496136,0,202608281105,0,100,3
1-2-3,3-6-4,0.0006096089732907398,2026-08-28,0.20818146437878762,0,0.01627273082257137,3まくり差し,341.5,0.010868686967293649,0,202608281105,0,100,3
1-2-3,3-5-6,0.0004335430694651866,2026-08-28,0.08523456745685568,0,0.028266213509196964,3まくり差し,196.6,0.007729617041922137,0,202608281105,0,100,2
1-2-3,3-6-2,0.00022277169735377466,2026-08-28,0.06883645448231637,0,0.017984263999702665,3まくり差し,309.0,0.003971785111102851,0,202608281105,0,100,1
1-2-3,3-4-6,3.468792625342551e-05,2026-08-28,0.008658106392855008,0,0.022264172980401137,3まくり差し,249.6,0.0006184492494555871,0,202608281105,0,100,0
1-2-3,3-6-5,2.5353166596939988e-05,2026-08-28,0.008658106392855006,0,0.01627273082257137,3まくり差し,341.5,0.00045202030062698254,0,202608281105,0,100,0
4-5-2,4-5-1,0.008353977264175208,2026-08-28,0.5062510222090176,0,0.08038148158116379,4カドまくり,60.6,0.112608725454268,0,202608281106,0,500,31
4-5-2,4-5-2,0.007237164230616572,2026-08-28,0.6831883033702044,1,0.051600823981128446,4カドまくり,94.4,0.09755447185711397,10440,202608281106,41760,400,27
4-5-2,4-1-5,0.006923691098415266,2026-08-28,0.22017337692960545,0,0.15317980452259514,4カドまくり,31.8,0.09332896240633723,0,202608281106,0,400,25
4-5-2,4-6-2,0.005874866043687215,2026-08-28,0.9059043439365685,0,0.03158960949298655,4カドまくり,154.2,0.0791911632595868,0,202608281106,0,400,22
4-5-2,4-5-6,0.004863947106931147,2026-08-28,0.44748313383766547,0,0.05294693243281006,4カドまくり,92.0,0.06556432547851417,0,202608281106,0,300,18
4-5-2,4-1-2,0.004271859728433192,2026-08-28,0.14097137103829532,0,0.1476096298126826,4カドまくり,33.0,0.05758319230783438,0,202608281106,0,300,15
4-5-2,4-1-6,0.0036390901677844103,2026-08-28,0.1808627813388852,0,0.09801041818548341,4カドまくり,49.7,0.04905367738606359,0,202608281106,0,300,13
4-5-2,4-6-1,0.003517465024177798,2026-08-28,0.42385453541342466,0,0.040424213973597724,4カドまくり,120.5,0.04741421249746897,0,202608281106,0,300,13
4-5-2,4-2-5,0.0032789429653682844,2026-08-28,0.30428590718617676,0,0.052490493360113424,4カドまくり,92.8,0.04419901760455839,0,202608281106,0,300,12
4-5-2,4-5-3,0.0032230378281611315,2026-08-28,0.6033526814317638,0,0.02602092833236392,4カドまくり,187.2,0.043445435682060184,0,202608281106,0,200,12
4-5-2,4-6-5,0.0029452752366433267,2026-08-28,0.7354352265898386,0,0.019507880591984484,4カドまくり,249.7,0.039701291974149025,0,202608281106,0,200,11
4-5-2,4-1-3,0.0027677103037091,2026-08-28,0.22307745047895344,0,0.060435704513877496,4カドまくり,80.6,0.03730777806445203,0,202608281106,0,200,10
4-5-2,4-2-1,0.002757779235098975,2026-08-28,0.24102990514765044,0,0.05573361308716848,4カドまくり,87.4,0.037173910692873124,0,202608281106,0,200,10
4-5-2,4-2-6,0.002697962537312853,2026-08-28,0.47942794288049395,0,0.027412030297234248,4カドまくり,177.7,0.03636760228604226,0,202608281106,0,200,10
4-5-2,4-2-3,0.002694044099757384,2026-08-28,0.5134848054137573,0,0.025556756473339593,4カドまくり,190.6,0.036314783102443834,0,202608281106,0,200,10
4-5-2,4-3-1,0.0024231451255614252,2026-08-28,0.5294572099351714,0,0.022293445234867395,4カドまくり,218.5,0.03266315858319907,0,202608281106,0,200,9
4-5-2,4-3-5,0.0021493290749191167,2026-08-28,0.5932148246776762,0,0.017648977477603352,4カドまくり,276.0,0.028972212881924652,0,202608281106,0,200,8
4-5-2,4-6-3,0.0016075825922372633,2026-08-28,0.7025135928076841,0,0.011146722617433697,4カドまくり,437.0,0.021669657583414482,0,202608281106,0,200,6
2-1-4,4-5-1,0.007755625320487399,2026-08-28,0.363738827530859,0,0.06620726293846946,4カドまくり,46.9,0.11220518898045465,0,202608281107,0,700,31
2-1-4,4-5-2,0.006798504146486074,2026-08-28,0.26446181129830826,0,0.07982315248879737,4カドまくり,38.9,0.09835795451925401,0,202608281107,0,700,27
2-1-4,4-1-5,0.006295648899969929,2026-08-28,0.26315812401874306,0,0.07428518257928751,4カドまくり,41.8,0.0910828521730758,0,202608281107,0,600,25
2-1-4,4-6-2,0.005448011799889038,2026-08-28,0.9125419764814139,0,0.01853803362277145,4カドまくり,167.5,0.07881958814584403,0,202608281107,0,500,22
2-1-4,4-5-6,0.004498667746644667,2026-08-28,0.38688542621144134,0,0.03610605385830486,4カドまくり,86.0,0.06508486986073465,0,202608281107,0,500,18
2-1-4,4-1-2,0.003995198434181666,2026-08-28,0.07990396868363331,0,0.15525603159071089,4カドまくり,20.0,0.05780088346165725,0,202608281107,0,400,15
2-1-4,4-1-6,0.003255313987975011,2026-08-28,0.3453888141241486,0,0.02926598144970988,4カドまくり,106.1,0.04709654039714476,0,202608281107,0,400,13
2-1-4,4-6-1,0.003226518751944839,2026-08-28,0.6846672791626949,0,0.01463299072485494,4カドまくり,212.2,0.046679942796437154,0,202608281107,0,400,13
2-1-4,4-2-5,0.0032139915257925846,2026-08-28,0.07488600255096722,0,0.1332669799061896,4カドまくり,23.3,0.046498704054268744,0,202608281107,0,400,12
2-1-4,4-3-6,0.0017357699145818476,2026-08-28,0.7620029925014311,0,0.007073167726228286,4カドまくり,439.0,0.025112403351636392,0,202608281107,0,200,7
2-1-4,4-6-3,0.0014883501315677272,2026-08-28,0.728845059428716,0,0.006340863042299812,4カドまくり,489.7,0.02153283595849964,0,202608281107,0,200,6
6-1-3,3-4-6,0.0058345592948575095,2026-08-28,0.5455312940691771,0,0.07684383030692633,3まくり,93.5,0.07789478051409941,0,202608281111,0,300,24
6-1-3,3-4-2,0.005760474758034518,2026-08-28,1.0956422989781651,0,0.037775489661922255,3まくり,190.2,0.07690570859903602,0,202608281111,0,300,24
6-1-3,3-1-5,0.005387672476682941,2026-08-28,0.42454859116261573,0,0.09117891032611183,3まくり,78.8,0.071928580008256,0,202608281111,0,300,22
6-1-3,3-4-1,0.005356546734389553,2026-08-28,0.514764141174836,0,0.07476480888342989,3まくり,96.1,0.07151303313628937,0,202608281111,0,300,22
6-1-3,3-2-4,0.005054842333741831,2026-08-28,0.8931906403721815,0,0.040661562726075906,3まくり,176.7,0.06748510285382471,0,202608281111,0,300,21
6-1-3,3-4-5,0.004555827945316789,2026-08-28,1.1899822593167453,0,0.027507266974340017,3まくり,261.2,0.060822968784160505,0,202608281111,0,300,19
6-1-3,3-5-2,0.0043187928690892,2026-08-28,1.128068697406099,0,0.027507266974340017,3まくり,261.2,0.057658411822135186,0,202608281111,0,300,18
6-1-3,3-1-4,0.004033278234031311,2026-08-28,0.2282835480461722,0,0.12694166313953378,3まくり,56.6,0.05384662438327934,0,202608281111,0,300,16
6-1-3,3-1-2,0.003894541631426359,2026-08-28,0.5203107619585615,0,0.05377917764743722,3まくり,133.6,0.051994409560694614,0,202608281111,0,300,16
6-1-3,3-5-1,0.003847833361687943,2026-08-28,0.948490923656078,0,0.029147659771592747,3まくり,246.5,0.05137082682966058,0,202608281111,0,300,16
6-1-3,3-2-1,0.003608478273279622,2026-08-28,0.9284614597148468,0,0.0279242057275461,3まくり,257.3,0.048175296347532814,0,202608281111,0,200,15
6-1-3,3-6-1,0.003161647768559995,2026-08-28,0.5371639558783431,0,0.04228898254089236,3まくり,169.9,0.0422098476592631,0,202608281111,0,200,13
6-1-3,3-5-4,0.003128944952319644,2026-08-28,0.8976943068205058,0,0.025043214129305026,3まくり,286.9,0.04177324592732418,0,202608281111,0,200,13
6-1-3,3-1-6,0.0030468664275760545,2026-08-28,0.20505411057586845,0,0.10675925904454105,3まくり,67.3,0.04067744959606433,0,202608281111,0,200,12
6-1-3,3-2-6,0.0026875776161048174,2026-08-28,0.4566194369762085,0,0.04228898254089236,3まくり,169.9,0.035880733735212465,0,202608281111,0,200,11
6-1-3,3-5-6,0.0024427834205133564,2026-08-28,0.45948756139856234,0,0.03819722559116221,3まくり,188.1,0.03261258798964968,0,202608281111,0,200,10
6-1-3,3-6-2,0.0024295366137722725,2026-08-28,0.5592793284903771,0,0.031211547062109525,3まくり,230.2,0.032435735368661,0,202608281111,0,200,10
6-1-3,3-2-5,0.002427959992781037,2026-08-28,0.5742125382927152,0,0.030380118958552273,3まくり,236.5,0.03241468655591272,0,202608281111,0,200,10
6-1-3,3-6-4,0.0022220751845138872,2026-08-28,0.3410885408228817,0,0.04680715396545676,3まくり,153.5,0.02966600389785966,0,202608281111,0,200,9
6-1-3,3-6-5,0.0017028441992394184,2026-08-28,0.5321388122623183,0,0.02299167402783236,3まくり,312.5,0.022733966431084364,0,202608281111,0,200,7
6-1-3,3-1-5,0.014633858712753502,2026-08-28,1.1531480665649758,0,0.09117891032611183,3まくり差し,78.8,0.210866080842392,0,202608281111,0,700,60
6-1-3,3-1-2,0.011188207456180833,2026-08-28,1.4947445161457593,0,0.05377917764743722,3まくり差し,133.6,0.16121608826798436,0,202608281111,0,600,46
6-1-3,3-1-4,0.010847309786267797,2026-08-28,0.6139577339027573,0,0.12694166313953378,3まくり差し,56.6,0.15630393508720927,0,202608281111,0,600,44
6-1-3,3-1-6,0.00671194470194489,2026-08-28,0.4517138784408911,0,0.10675925904454105,3まくり差し,67.3,0.09671553497345947,0,202608281111,0,400,27
6-1-3,3-4-1,0.003517681602903705,2026-08-28,0.33804920203904604,0,0.07476480888342989,3まくり差し,96.1,0.05068791135787305,0,202608281111,0,300,14
6-1-3,3-2-4,0.003451939233792353,2026-08-28,0.6099576626111087,0,0.040661562726075906,3まくり差し,176.7,0.04974059896461322,0,202608281111,0,200,14
6-1-3,3-2-1,0.0027044804046696975,2026-08-28,0.6958628081215132,0,0.0279242057275461,3まくり差し,257.3,0.03897011682576517,0,202608281111,0,200,11
6-1-3,3-2-5,0.002468246629515026,2026-08-28,0.5837403278803036,0,0.030380118958552273,3まくり差し,236.5,0.03556611441551534,0,202608281111,0,200,10
6-1-3,3-4-2,0.0022415348697972324,2026-08-28,0.4263399322354336,0,0.037775489661922255,3まくり差し,190.2,0.032299319157275616,0,202608281111,0,200,9
6-1-3,3-2-6,0.002009267583934176,2026-08-28,0.34137456251041653,0,0.04228898254089236,3まくり差し,169.9,0.028952471737247007,0,202608281111,0,200,8
6-1-3,3-6-1,0.001768299433834865,2026-08-28,0.3004340738085436,0,0.04228898254089236,3まくり差し,169.9,0.025480249515024787,0,202608281111,0,200,7
6-1-3,3-5-1,0.0017429663119342563,2026-08-28,0.42964119589179417,0,0.029147659771592747,3まくり差し,246.5,0.02511521277143313,0,202608281111,0,200,7
6-1-3,3-5-2,0.0017398040525919345,2026-08-28,0.4544368185370133,0,0.027507266974340017,3まくり差し,261.2,0.025069646304842777,0,202608281111,0,200,7
6-1-3,3-5-4,0.0017350539865454144,2026-08-28,0.49778698873987937,0,0.025043214129305026,3まくり差し,286.9,0.025001200392480695,0,202608281111,0,200,7
6-1-3,3-6-4,0.0008131367167176915,2026-08-28,0.12481648601616564,0,0.04680715396545676,3まくり差し,153.5,0.011716865387929355,0,202608281111,0,100,3
6-1-3,3-4-5,0.0007759314521946901,2026-08-28,0.20267329531325304,0,0.027507266974340017,3まくり差し,261.2,0.011180757415953889,0,202608281111,0,100,3
6-1-3,3-5-6,0.0005555708185156497,2026-08-28,0.1045028709627937,0,0.03819722559116221,3まくり差し,188.1,0.008005478488643395,0,202608281111,0,100,2
6-1-3,3-6-2,0.0003011360601576641,2026-08-28,0.06932152104829427,0,0.031211547062109525,3まくり差し,230.2,0.004339209640614153,0,202608281111,0,100,1
6-1-3,3-4-6,0.00014813532508484335,2026-08-28,0.013850652895432854,0,0.07684383030692633,3まくり差し,93.5,0.002134550841859065,0,202608281111,0,100,0
6-1-3,3-6-5,4.4322089265385136e-05,2026-08-28,0.013850652895432854,0,0.02299167402783236,3まくり差し,312.5,0.0006386576118842322,0,202608281111,0,100,0
3-4-1,3-4-2,0.005837522479979309,2026-08-28,0.10098913890364206,0,0.09240811060050637,3まくり,17.3,0.07828881292659509,0,202608281301,0,800,24
3-4-1,3-4-6,0.005681090040007585,2026-08-28,0.9521506907052711,0,0.009538546022605968,3まくり,167.6,0.07619084926639509,0,202608281301,0,800,24
3-4-1,3-4-1,0.005335552009531843,2026-08-28,0.1115130369992155,1,0.07649092408558662,3まくり,20.9,0.0715567322553313,2250,202608281301,18000,800,22
3-4-1,3-1-5,0.005301701984281738,2026-08-28,0.14473646417089145,0,0.05855898583841613,3まくり,27.3,0.07110275913514978,0,202608281301,0,800,22
3-4-1,3-4-5,0.004568282935188934,2026-08-28,0.16217404419920717,0,0.04503268488419043,3まくり,35.5,0.06126665025023267,0,202608281301,0,700,19
3-4-1,3-5-2,0.0043069531058990106,2026-08-28,0.21793182715848994,0,0.03159407733969882,3まくり,50.6,0.057761875375688575,0,202608281301,0,600,18
3-4-1,3-6-1,0.0030776579757767577,2026-08-28,0.9146799504008524,0,0.005379072386907,3まくり,297.2,0.041275419554098906,0,202608281301,0,500,13
3-4-1,3-1-5,0.019919894407169274,2026-08-28,0.5438131173157212,0,0.05855898583841613,3まくり差し,27.3,0.20995997182884488,0,202608281301,0,1800,60
3-4-1,3-1-2,0.015587944430093792,2026-08-28,0.15120306097190978,0,0.16481034158647015,3まくり差し,9.7,0.16430028726629084,0,202608281301,0,1500,46
3-4-1,3-1-6,0.008925438749001964,2026-08-28,1.2156447576140674,0,0.011737594077744204,3まくり差し,136.2,0.09407604427993733,0,202608281301,0,900,27
3-4-1,3-4-1,0.004813550626727319,2026-08-28,0.10060320809860096,1,0.07649092408558662,3まくり差し,20.9,0.050735859002377405,2250,202608281301,11250,500,14
3-4-1,3-6-1,0.0023201589341415407,2026-08-28,0.6895512352268659,0,0.005379072386907,3まくり差し,297.2,0.02445497423296964,0,202608281301,0,300,7
1-6-3,3-4-6,0.005902838137360388,2026-08-28,0.14343896673785744,0,0.08880974026913106,3まくり,24.3,0.0781977149435223,0,202608281302,0,700,24
1-6-3,3-4-2,0.005814463776915754,2026-08-28,0.2947933134896287,0,0.04256561515857761,3まくり,50.7,0.07702697759895133,0,202608281302,0,700,24
1-6-3,3-1-5,0.005371861247973777,2026-08-28,0.1901638881782717,0,0.060962618320335726,3まくり,35.4,0.07116361059038825,0,202608281302,0,700,22
1-6-3,3-4-1,0.0053613790641650816,2026-08-28,0.20855764559602166,0,0.055477549833930204,3まくり,38.9,0.07102474809706152,0,202608281302,0,700,22
1-6-3,3-2-4,0.005099964524411658,2026-08-28,0.2519382475059359,0,0.0436857629259086,3まくり,49.4,0.06756166488420022,0,202608281302,0,600,21
1-6-3,3-4-5,0.004611073227661532,2026-08-28,0.26283117397670736,0,0.03786099453578745,3まくり,57.0,0.06108508846926044,0,202608281302,0,600,19
1-6-3,3-5-2,0.004337920377851933,2026-08-28,0.46979677692136435,0,0.01992683922936182,3まくり,108.3,0.05746650225897119,0,202608281302,0,500,18
1-6-3,3-1-2,0.003968847089616687,2026-08-28,0.11152460321822891,0,0.07679988215444429,3まくり,28.1,0.05257721220644163,0,202608281302,0,500,16
1-6-3,3-1-5,0.018210403490098552,2026-08-28,0.6446482835494887,0,0.060962618320335726,3まくり差し,35.4,0.2100267393977871,0,202608281302,0,1500,60
1-6-3,3-1-2,0.014033712672112515,2026-08-28,0.3943473260863617,0,0.07679988215444429,3まくり差し,28.1,0.16185555228206788,0,202608281302,0,1200,46
1-6-3,3-1-4,0.013513170296301334,2026-08-28,0.263506820777876,0,0.11067059941230178,3まくり差し,19.5,0.15585196109478616,0,202608281302,0,1100,44
1-6-3,3-1-6,0.008463943444767223,2026-08-28,0.13119112339389197,0,0.1392307540993474,3まくり差し,15.5,0.09761752094720409,0,202608281302,0,800,27
1-6-3,3-2-4,0.004320050650453062,2026-08-28,0.21341050213238125,0,0.0436857629259086,3まくり差し,49.4,0.049824604525719685,0,202608281302,0,400,14
1-3-4,3-4-6,0.005638825861041203,2026-08-28,1.495980500934231,0,0.02372439008689998,3まくり,265.3,0.07654998455916202,0,202608281303,0,300,24
1-3-4,3-4-2,0.005636220580185072,2026-08-28,1.5888505815541716,0,0.02232735257202755,3まくり,281.9,0.07651461652081082,0,202608281303,0,300,24
1-3-4,3-1-5,0.00544645966631963,2026-08-28,0.20097436168719435,0,0.17057129241340288,3まくり,36.9,0.07393851373198489,0,202608281303,0,300,22
1-3-4,3-4-1,0.005214294596540563,2026-08-28,0.7122726418874409,0,0.04607672540303489,3まくり,136.6,0.07078675254184898,0,202608281303,0,300,22
1-3-4,3-2-4,0.004975930967566823,2026-08-28,0.7239979557809727,0,0.04325828652958464,3まくり,145.5,0.06755084269695151,0,202608281303,0,300,21
1-3-4,3-4-5,0.004499329955390162,2026-08-28,0.751388102550157,0,0.037689105928470454,3まくり,167.0,0.06108073685894862,0,202608281303,0,300,19
1-3-4,3-5-2,0.004297473588186726,2026-08-28,0.49678794679438554,0,0.054447064792859566,3まくり,115.6,0.0583404320200724,0,202608281303,0,300,18
1-3-4,3-1-4,0.003979990470737634,2026-08-28,0.18666155307759502,0,0.13420214690947901,3まくり,46.9,0.05403043409897415,0,202608281303,0,300,16
1-3-4,3-5-1,0.003857304569404334,2026-08-28,0.35487202038519877,0,0.06841392054407136,3まくり,92.0,0.052364909380862565,0,202608281303,0,300,16
1-3-4,3-1-2,0.003831258324030396,2026-08-28,0.44289346225791376,0,0.054447064792859566,3まくり,115.6,0.05201131809602176,0,202608281303,0,300,16
1-3-4,3-2-1,0.0035720973491219265,2026-08-28,0.5554611377884595,0,0.040476403151476305,3まくり,155.5,0.04849307349750573,0,202608281303,0,200,15
1-3-4,3-5-4,0.0031241499036466554,2026-08-28,0.39114356793656124,0,0.050272209984461386,3まくり,125.2,0.042411954683150926,0,202608281303,0,200,13
1-3-4,3-6-1,0.003079862284720062,2026-08-28,0.7308513201640707,0,0.026523728150251013,3まくり,237.3,0.04181072729494306,0,202608281303,0,200,13
1-3-4,3-1-6,0.002888421910762047,2026-08-28,0.37202874210615167,0,0.04886708610290811,3まくり,128.8,0.03921182496463058,0,202608281303,0,200,12
1-3-4,3-2-6,0.0026501106436807513,2026-08-28,0.36200511392679063,0,0.04607672540303489,3まくり,136.6,0.035976625959570505,0,202608281303,0,200,11
1-3-4,3-2-5,0.002443076186870772,2026-08-28,0.2560343843840569,0,0.060058021851665706,3まくり,104.8,0.03316602586966243,0,202608281303,0,200,10
1-3-4,3-5-6,0.0023753190119468956,2026-08-28,0.6301721338695114,0,0.02372439008689998,3まくり,265.3,0.03224618709080759,0,202608281303,0,200,10
1-3-4,3-6-2,0.0023492938994967498,2026-08-28,1.5136500594457558,0,0.009768866506370582,3まくり,644.3,0.03189288269636381,0,202608281303,0,200,10
1-3-4,3-6-4,0.0021318043357664413,2026-08-28,0.7395229240773784,0,0.018143789824314114,3まくり,346.9,0.028940349109476307,0,202608281303,0,200,9
1-3-4,3-6-5,0.001670787631285232,2026-08-28,0.5024058407274692,0,0.020931428965928055,3まくり,300.7,0.022681808328251344,0,202608281303,0,200,7
1-3-4,3-1-5,0.014453597138300422,2026-08-28,0.5333377344032856,0,0.17057129241340288,3まくり差し,36.9,0.2130714247892612,0,202608281303,0,700,60
1-3-4,3-1-2,0.010937273937872534,2026-08-28,1.264348867218065,0,0.054447064792859566,3まくり差し,115.6,0.16123464068869053,0,202608281303,0,600,46
1-3-4,3-1-4,0.010616482778501768,2026-08-28,0.4979130423117329,0,0.13420214690947901,3まくり差し,46.9,0.15650561519193,0,202608281303,0,600,44
1-3-4,3-1-6,0.00645156581317006,2026-08-28,0.8309616767363038,0,0.04886708610290811,3まくり差し,128.8,0.0951074190584141,0,202608281303,0,400,27
1-3-4,3-4-1,0.0033843332430961008,2026-08-28,0.46229992100692735,0,0.04607672540303489,3まくり差し,136.6,0.04989102015008431,0,202608281303,0,300,14
1-3-4,3-2-4,0.0033790224809008436,2026-08-28,0.49164777097107276,0,0.04325828652958464,3まくり差し,145.5,0.04981273018137736,0,202608281303,0,200,14
1-3-4,3-2-1,0.002667171050239336,2026-08-28,0.41474509831221673,0,0.040476403151476305,3まくり差し,155.5,0.0393187889764299,0,202608281303,0,200,11
1-3-4,3-2-5,0.002468532023732118,2026-08-28,0.258702156087126,0,0.060058021851665706,3まくり差し,104.8,0.036390500606990714,0,202608281303,0,200,10
1-3-4,3-4-2,0.002161899903887253,2026-08-28,0.6094395829058166,0,0.02232735257202755,3まくり差し,281.9,0.03187020423811188,0,202608281303,0,200,9
1-3-4,3-2-6,0.001971114143699053,2026-08-28,0.26925419202929063,0,0.04607672540303489,3まくり差し,136.6,0.02905768681675097,0,202608281303,0,200,8
1-3-4,3-5-1,0.001777667428199907,2026-08-28,0.16354540339439144,0,0.06841392054407136,3まくり差し,92.0,0.026205942237335314,0,202608281303,0,200,7
1-3-4,3-5-2,0.0017513497917917256,2026-08-28,0.20245603593112346,0,0.054447064792859566,3まくり差し,115.6,0.025817974022023876,0,202608281303,0,200,7
1-3-4,3-5-4,0.0017434831457218086,2026-08-28,0.21828408984437045,0,0.050272209984461386,3まくり差し,125.2,0.025702005832901706,0,202608281303,0,200,7
1-3-4,3-6-1,0.0016987340682420888,2026-08-28,0.4031095943938477,0,0.026523728150251013,3まくり差し,237.3,0.025042325781951418,0,202608281303,0,200,7
1-3-4,3-4-5,0.0007776268354816077,2026-08-28,0.1298636815254285,0,0.037689105928470454,3まくり差し,167.0,0.011463586275790846,0,202608281303,0,100,3
1-3-4,3-6-4,0.0007407977501187459,2026-08-28,0.25698273951619294,0,0.018143789824314114,3まくり差し,346.9,0.010920660828453171,0,202608281303,0,100,3
1-3-4,3-5-6,0.0005157767147221532,2026-08-28,0.13683556241578726,0,0.02372439008689998,3まくり差し,265.3,0.007603455280191666,0,202608281303,0,100,2
1-3-4,3-6-2,0.0002539439148678586,2026-08-28,0.1636160643493613,0,0.009768866506370582,3まくり差し,644.3,0.0037435796251769605,0,202608281303,0,100,1
1-3-4,3-4-6,4.470368158980404e-05,2026-08-28,0.011859886725775013,0,0.02372439008689998,3まくり差し,265.3,0.0006590108357472217,0,202608281303,0,100,0
1-3-4,3-6-5,3.944092692309616e-05,2026-08-28,0.011859886725775015,0,0.020931428965928055,3まくり差し,300.7,0.0005814285823868904,0,202608281303,0,100,0
6-1-3,4-5-1,0.010038472607413734,2026-08-28,0.3874850426461701,0,0.06848665791873415,4カドまくり,38.6,0.11227008278772196,0,202608281304,0,900,31
6-1-3,4-5-2,0.008639137129763932,2026-08-28,1.2163905078707618,0,0.018775461616925698,4カドまくり,140.8,0.09661994196774167,0,202608281304,0,800,27
6-1-3,4-1-5,0.008515735635729514,2026-08-28,0.10218882762875417,0,0.22029874963859486,4カドまくり,12.0,0.09523982205376783,0,202608281304,0,800,25
6-1-3,4-6-2,0.007026909946326245,2026-08-28,1.7806189803990706,0,0.010432458546421225,4カドまくり,253.4,0.07858882444260273,0,202608281304,0,700,22
6-1-3,4-5-6,0.005810436940980258,2026-08-28,0.47180747960759695,0,0.03255646546383175,4カドまくり,81.2,0.06498381396338311,0,202608281304,0,600,18
6-1-3,4-1-6,0.004494522646841536,2026-08-28,0.08449702576062088,0,0.1406162231735712,4カドまくり,18.8,0.05026665404052872,0,202608281304,0,500,13
6-1-3,4-6-1,0.00420778364940819,2026-08-28,0.397635554869074,0,0.027974444398551727,4カドまくり,94.5,0.0470597706590335,0,202608281304,0,400,13
6-1-3,4-6-3,0.0019283050503401066,2026-08-28,0.6787633777197175,0,0.007510184646770279,4カドまくり,352.0,0.021566126253288832,0,202608281304,0,300,6
1-6-5,4-5-1,0.009009065614343016,2026-08-28,1.3513598421514523,0,0.061471080777252114,4カドまくり,150.0,0.11207035105415664,0,202608281309,0,400,31
1-6-5,4-5-2,0.007767919525143512,2026-08-28,3.7386996674515722,0,0.01915782696153712,4カドまくり,481.3,0.0966308278138516,0,202608281309,0,400,27
1-6-5,4-1-5,0.007364006822198103,2026-08-28,0.7327186788087112,0,0.09266997102098308,4カドまくり,99.5,0.09160626252017033,0,202608281309,0,400,25
1-6-5,4-6-2,0.006334491961685926,2026-08-28,3.276199242583961,0,0.017828039668576597,4カドまくり,517.2,0.07879937479483493,0,202608281309,0,300,22
1-6-5,4-5-6,0.005210888610888306,2026-08-28,1.787855882395778,0,0.0268745616921825,4カドまくり,343.1,0.06482205157842512,0,202608281309,0,300,18
1-6-5,4-1-2,0.004438003955556247,2026-08-28,0.6377411684134326,0,0.06416605509107737,4カドまくり,143.7,0.0552075745221659,0,202608281309,0,300,15
1-6-5,4-1-6,0.003832270736449209,2026-08-28,0.7139520382004877,0,0.04949362381421265,4カドまくり,186.3,0.047672416336347695,0,202608281309,0,300,13
1-6-5,4-6-1,0.0037811200165350227,2026-08-28,1.284446469616947,0,0.027143544647005646,4カドまくり,339.7,0.047036115150092685,0,202608281309,0,200,13
1-6-5,4-5-3,0.0035169624565081128,2026-08-28,0.883109272829187,0,0.03672107573312552,4カドまくり,251.1,0.04375006621304272,0,202608281309,0,200,12
1-6-5,4-2-5,0.0034749422594940313,2026-08-28,1.7451160027179025,0,0.01836053786656276,4カドまくり,502.2,0.04322734627378114,0,202608281309,0,200,12
1-6-5,4-1-3,0.0032264970325485134,2026-08-28,0.18616887877804925,0,0.1598035028871372,4カドまくり,57.7,0.040136754530594655,0,202608281309,0,200,10
1-6-5,4-6-5,0.0031900792803637853,2026-08-28,1.5570776967455637,0,0.018890928327366965,4カドまくり,488.1,0.039683727496864545,0,202608281309,0,200,11
1-6-5,4-3-1,0.0029212029251928294,2026-08-28,0.17790125814424332,0,0.15140660289963576,4カドまくり,60.9,0.03633897801849496,0,202608281309,0,200,9
1-6-5,4-2-1,0.0029149747633616116,2026-08-28,1.1347996753766754,0,0.02368523533672699,4カドまくり,389.3,0.0362615013618997,0,202608281309,0,200,10
1-6-5,4-2-3,0.002912528363178893,2026-08-28,1.1874378136680346,0,0.022616291676693198,4カドまくり,407.7,0.036231068802183436,0,202608281309,0,200,10
1-6-5,4-2-6,0.0029076629252676733,2026-08-28,1.308448316370453,0,0.020490360259084038,4カドまくり,450.0,0.03617054406431556,0,202608281309,0,200,10
1-6-5,4-3-5,0.0024384907235221803,2026-08-28,0.34333949387192303,0,0.06548765707803847,4カドまくり,140.8,0.030334168173040243,0,202608281309,0,200,8
1-6-5,4-3-6,0.0021377239232102823,2026-08-28,0.33369870441312505,0,0.059068943732144885,4カドまくり,156.1,0.026592710141840423,0,202608281309,0,200,7
