date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,hit,payout,profit,actual_combo
2026-08-29,202608291704,17,04R,3日目以降,5,5-6-3,63.03,0.0662,0.0026,481.0,1.249,0.03925,100,0,0,-100,
2026-08-29,202608291704,17,04R,3日目以降,5,5-4-6,63.03,0.0662,0.00273,456.9,1.249,0.04132,100,0,0,-100,
2026-08-29,202608291704,17,04R,3日目以降,5,5-3-1,63.03,0.0662,0.0013,962.0,1.249,0.01963,100,0,0,-100,
2026-08-30,202608300405,04,05R,3日目以降,5,5-3-4,61.74,0.065,0.00217,552.7,1.202,0.03347,100,0,0,-100,4-5-6
2026-08-30,202608300405,04,05R,3日目以降,5,5-3-1,61.74,0.065,0.00299,401.9,1.202,0.04602,100,0,0,-100,4-5-6
2026-08-30,202608300405,04,05R,3日目以降,5,5-1-2,61.74,0.065,0.00444,270.7,1.202,0.06833,100,0,0,-100,4-5-6
2026-08-30,202608300609,06,09R,初日,5,5-6-1,63.08,0.0663,0.0017,922.0,1.568,0.02567,100,0,0,-100,2-3-1
2026-08-30,202608300609,06,09R,初日,5,5-4-3,63.08,0.0663,0.00208,754.4,1.568,0.03137,100,0,0,-100,2-3-1
2026-08-30,202608300609,06,09R,初日,5,5-4-1,63.08,0.0663,0.00352,445.5,1.568,0.05312,100,0,0,-100,2-3-1
2026-08-30,202608301909,19,09R,2日目,5,5-6-4,68.99,0.0638,0.00288,553.2,1.591,0.04506,100,0,0,-100,1-2-5
2026-08-30,202608301909,19,09R,2日目,5,5-2-3,68.99,0.0638,0.00288,553.2,1.591,0.04506,100,0,0,-100,1-2-5
2026-08-30,202608301909,19,09R,2日目,5,5-2-1,68.99,0.0638,0.00292,545.7,1.591,0.04568,100,0,0,-100,1-2-5
2026-08-31,202608310410,04,10R,3日目以降,4,4-6-2,61.27,0.1521,0.00496,381.4,1.892,0.03262,100,0,0,-100,3-2-5
2026-08-31,202608310410,04,10R,3日目以降,4,4-3-1,61.27,0.1521,0.01011,187.1,1.892,0.06649,100,0,0,-100,3-2-5
2026-08-31,202608310410,04,10R,3日目以降,4,4-1-5,61.27,0.1521,0.01257,150.5,1.892,0.08266,100,0,0,-100,3-2-5
2026-08-31,202608310611,06,11R,2日目,5,5-2-3,61.26,0.0641,0.00341,901.2,3.075,0.05326,100,0,0,-100,6-1-3
2026-08-31,202608310611,06,11R,2日目,5,5-1-3,61.26,0.0641,0.00436,705.0,3.075,0.06809,100,0,0,-100,6-1-3
2026-08-31,202608310611,06,11R,2日目,5,5-6-4,61.26,0.0641,0.00338,910.6,3.075,0.05271,100,0,0,-100,6-1-3
2026-08-31,202608310705,07,05R,3日目以降,5,5-3-6,65.28,0.0674,0.00187,679.7,1.272,0.02775,100,0,0,-100,1-4-6
2026-08-31,202608310705,07,05R,3日目以降,5,5-3-1,65.28,0.0674,0.00187,679.7,1.272,0.02775,100,0,0,-100,1-4-6
2026-08-31,202608310705,07,05R,3日目以降,5,5-1-3,65.28,0.0674,0.00511,248.6,1.272,0.07587,100,0,0,-100,1-4-6
2026-08-31,202608311812,18,12R,初日,5,5-6-3,60.92,0.0636,0.00094,1251.0,1.178,0.01482,100,0,0,-100,1-2-3
2026-08-31,202608311812,18,12R,初日,5,5-4-6,60.92,0.0636,0.00567,207.7,1.178,0.08926,100,0,0,-100,1-2-3
2026-08-31,202608311812,18,12R,初日,5,5-4-2,60.92,0.0636,0.00507,232.2,1.178,0.07984,100,0,0,-100,1-2-3
2026-08-31,202608311911,19,11R,3日目以降,4,4-6-2,60.5,0.1482,0.00731,186.0,1.359,0.04931,100,0,0,-100,1-5-4
2026-08-31,202608311911,19,11R,3日目以降,4,4-5-6,60.5,0.1482,0.00578,235.2,1.359,0.039,100,0,0,-100,1-5-4
2026-08-31,202608311911,19,11R,3日目以降,4,4-5-1,60.5,0.1482,0.00791,171.7,1.359,0.05342,100,0,0,-100,1-5-4
2026-08-31,202608311911,19,11R,3日目以降,5,5-2-3,69.84,0.063,0.00213,663.2,1.414,0.03382,100,0,0,-100,1-5-4
2026-08-31,202608311911,19,11R,3日目以降,5,5-6-3,69.84,0.063,0.00134,1056.0,1.414,0.02124,100,0,0,-100,1-5-4
2026-08-31,202608311911,19,11R,3日目以降,5,5-6-2,69.84,0.063,0.002,708.4,1.414,0.03166,100,0,0,-100,1-5-4
2026-09-01,202609010812,08,12R,3日目以降,4,4-1-3,60.18,0.1471,0.01009,193.4,1.952,0.06861,100,0,0,-100,1-2-4
2026-09-01,202609010812,08,12R,3日目以降,4,4-6-5,60.18,0.1471,0.0043,453.7,1.952,0.02925,100,0,0,-100,1-2-4
2026-09-01,202609010812,08,12R,3日目以降,4,4-5-6,60.18,0.1471,0.00696,280.5,1.952,0.04731,100,0,0,-100,1-2-4
2026-09-01,202609010812,08,12R,3日目以降,5,5-6-3,65.18,0.0673,0.00113,1081.0,1.225,0.01685,100,0,0,-100,1-2-4
2026-09-01,202609010812,08,12R,3日目以降,5,5-4-2,65.18,0.0673,0.0024,510.5,1.225,0.03567,100,0,0,-100,1-2-4
2026-09-01,202609010812,08,12R,3日目以降,5,5-3-4,65.18,0.0673,0.00167,735.1,1.225,0.02477,100,0,0,-100,1-2-4
2026-09-01,202609011801,18,01R,2日目,4,4-5-1,60.13,0.1469,0.00475,243.0,1.153,0.0323,100,0,0,-100,1-4-5
2026-09-01,202609011801,18,01R,2日目,4,4-2-1,60.13,0.1469,0.01085,106.3,1.153,0.07385,100,0,0,-100,1-4-5
2026-09-01,202609011801,18,01R,2日目,4,4-1-6,60.13,0.1469,0.02074,55.6,1.153,0.14119,100,0,0,-100,1-4-5
2026-09-01,202609011905,19,05R,3日目以降,5,5-4-1,60.17,0.0633,0.00955,124.9,1.193,0.15104,100,0,0,-100,1-4-6
2026-09-01,202609011905,19,05R,3日目以降,5,5-3-6,60.17,0.0633,0.00109,1093.0,1.193,0.01726,100,0,0,-100,1-4-6
2026-09-01,202609011905,19,05R,3日目以降,5,5-3-4,60.17,0.0633,0.00259,460.3,1.193,0.04098,100,0,0,-100,1-4-6
2026-09-01,202609011907,19,07R,3日目以降,4,4-6-3,63.34,0.1631,0.0019,1177.0,2.238,0.01165,100,0,0,-100,1-5-3
2026-09-01,202609011907,19,07R,3日目以降,4,4-6-2,63.34,0.1631,0.00441,507.9,2.238,0.02701,100,0,0,-100,1-5-3
2026-09-01,202609011907,19,07R,3日目以降,4,4-5-6,63.34,0.1631,0.00994,225.2,2.238,0.06091,100,0,0,-100,1-5-3
2026-09-02,202609022207,22,07R,初日,4,4-6-3,68.6,0.1967,0.00502,234.6,1.178,0.02551,100,0,0,-100,1-4-6
2026-09-02,202609022207,22,07R,初日,4,4-6-2,68.6,0.1967,0.00564,208.9,1.178,0.02865,100,0,0,-100,1-4-6
2026-09-02,202609022207,22,07R,初日,4,4-6-1,68.6,0.1967,0.00494,238.3,1.178,0.02512,100,0,0,-100,1-4-6
2026-09-02,202609022207,22,07R,初日,5,5-6-2,62.72,0.0659,0.00231,663.2,1.535,0.03511,100,0,0,-100,1-4-6
2026-09-02,202609022207,22,07R,初日,5,5-4-3,62.72,0.0659,0.00231,663.2,1.535,0.03511,100,0,0,-100,1-4-6
2026-09-02,202609022207,22,07R,初日,5,5-3-1,62.72,0.0659,0.00413,372.0,1.535,0.0626,100,0,0,-100,1-4-6
