month,date,race_code,actual2,actual3,cond_rank,actual_second_regime,cond,p2,pair_rank,second_rank,third_rank,selected_SA,v96_rank
2026-03,2026-03-23,202603230801,1,5,4,INNER,1>2:0.454830536137|1>3:0.163983222988|1>5:0.10422470399|1>6:0.276961536885|2>1:0.0653711313564|2>3:0.470040931345|2>5:0.12702856255|2>6:0.337559374749|3>1:0.0275302594427|3>2:0.549047827575|3>5:0.115772865888|3>6:0.307649047094|5>1:0.00577414319331|5>2:0.0201652444235|5>3:0.000109092061117|5>6:0.973951520322|6>1:0.212387506092|6>2:0.741728396657|6>3:0.00401268032664|6>5:0.0418714169239,1:0.557211051592|2:0.245237629305|3:0.0662072539707|5:0.0508621167853|6:0.0804819483471,6,1,4,0,7
2026-03,2026-03-23,202603231801,6,1,1,OUTER,1>2:0.341054228746|1>3:0.302520057777|1>5:0.325206746716|1>6:0.0312189667605|2>1:0.166476161219|2>3:0.555324479978|2>5:0.253832159112|2>6:0.0243671996908|3>1:0.119372594398|3>2:0.448919698443|3>5:0.393894866922|3>6:0.037812840237|5>1:0.982142162587|5>2:0.00421297419673|5>3:0.000130723479883|5>6:0.0135141397361|6>1:0.978189058227|6>2:0.00419601705213|6>3:0.000130197320252|6>5:0.0174847274007,1:0.495844128979|2:0.333696048561|3:0.113759958195|5:0.0407016880135|6:0.0159981762517,13,5,1,0,10
2026-03,2026-03-24,202603241803,1,3,3,INNER,1>2:0.00561854063714|1>3:0.214044936742|1>5:0.361905704649|1>6:0.418430817972|2>1:0.0577453821001|2>3:0.267105396307|2>5:0.26864511928|2>6:0.406504102313|3>1:0.0373802048601|3>2:0.0121856991543|3>5:0.440793825816|3>6:0.509640270169|5>1:0.00666668801116|5>2:0.000119507380812|5>3:8.55659083008e-05|5>6:0.9931282387|6>1:0.145982588293|6>2:0.00677091765981|6>3:0.00187366391564|6>5:0.845372830132,1:0.46697054564|2:0.219616588542|3:0.20920527568|5:0.0483050774275|6:0.0559025127099,5,1,3,0,1
2026-03,2026-03-27,202603270909,1,5,1,INNER,1>2:0.31346965128|1>3:0.0585949869204|1>5:0.353408514552|1>6:0.274526847247|2>1:0.189593635691|2>3:0.145843516226|2>5:0.374022842566|2>6:0.290540005518|3>1:0.0787343843287|3>2:0.324013306888|3>5:0.336139775048|3>6:0.261112533735|5>1:0.0161495556287|5>2:0.00888119234818|5>3:0.0330532011765|5>6:0.941916050847|6>1:0.219280958012|6>2:0.12059008998|6>3:0.448801055954|6>5:0.211327896054,1:0.592511816927|2:0.0354961703376|3:0.138985409495|5:0.0459657661948|6:0.187040837046,1,1,1,0,8
2026-03,2026-03-28,202603280806,1,2,2,INNER,1>2:0.198259122666|1>3:0.143810562512|1>5:0.547916701608|1>6:0.110013613214|2>1:0.158038957709|2>3:0.285867283763|2>5:0.463108403873|2>6:0.0929853546541|3>1:0.0900203073977|3>2:0.224482859048|3>5:0.570873777272|3>6:0.114623056283|5>1:0.861480061177|5>2:0.0962712461728|5>3:0.00050111600849|5>6:0.0417475766423|6>1:0.809825267689|6>2:0.0904987720739|6>3:0.00047106883143|6>5:0.0992048914059,1:0.263634301758|2:0.527204749868|3:0.0699108826062|5:0.0533952509937|6:0.0858548147744,4,2,2,0,2
2026-03,2026-03-29,202603290502,3,2,1,INNER,1>2:0.3907734873|1>3:0.562703771771|1>5:0.0439120476871|1>6:0.00261069324141|2>1:0.0674140721886|2>3:0.90091479203|2>5:0.029893862592|2>6:0.001777273189|3>1:0.0885163043961|3>2:0.821488889093|3>5:0.0849446132409|3>6:0.00505019326957|5>1:0.0610294152454|5>2:0.179149647983|5>3:0.0037459951767|5>6:0.756074941594|6>1:0.23972336842|6>2:0.703699304559|6>3:0.0147142583332|6>5:0.0418630686874,1:0.170454253485|2:0.492641791909|3:0.190263078312|5:0.0639410715506|6:0.0826998047429,2,2,1,0,2
2026-03,2026-03-30,202603300506,2,3,3,INNER,1>2:0.288072454121|1>3:0.0658435775165|1>5:0.146384467056|1>6:0.499699501307|2>1:0.492003972277|2>3:0.0982157348156|2>5:0.0928446962386|2>6:0.316935596669|3>1:0.272047667376|3>2:0.237599641159|3>5:0.111100137017|3>6:0.379252554448|5>1:0.0367173918123|5>2:0.961568662289|5>3:5.69403745613e-05|5>6:0.00165700552439|6>1:0.0367783281346|6>2:0.963164485279|6>3:5.70348730223e-05|6>5:1.51713449892e-07,1:0.304867184127|2:0.449712228008|3:0.149237983274|5:0.0432309003493|6:0.0529517042423,5,1,3,0,5
2026-03,2026-03-30,202603301507,2,6,4,INNER,1>2:0.762279949882|1>3:0.0597435743504|1>5:0.134666422199|1>6:0.0433100535683|2>1:0.819670691278|2>3:0.0795566884554|2>5:0.07624989858|2>6:0.0245227216863|3>1:0.399287378741|3>2:0.494477082469|3>5:0.0803834318974|3>6:0.0258521068922|5>1:0.0133598047149|5>2:0.0130127905116|5>3:2.370731823e-05|5>6:0.973603697455|6>1:0.00574863782519|6>2:0.00559931985105|6>3:1.02011061703e-05|6>5:0.988641841218,1:0.204595532184|2:0.414186314917|3:0.104820071561|5:0.0650932602499|6:0.211304821088,11,1,4,0,2
2026-03,2026-03-30,202603302109,1,5,1,INNER,1>2:0.0488355254357|1>3:0.328992075022|1>5:0.574171210835|1>6:0.0480011887065|2>1:0.244109568277|2>3:0.418980605379|2>5:0.310916914792|2>6:0.025992911552|3>1:0.235759926812|3>2:0.0600661136651|3>5:0.649846272956|3>6:0.0543276865675|5>1:0.965404132776|5>2:1.93693939307e-06|5>3:7.68860236319e-06|5>6:0.0345862416822|6>1:0.440199070172|6>2:8.83193774361e-07|6>3:3.5058018671e-06|6>5:0.559796540833,1:0.274239203806|2:0.276135877605|3:0.0928234655867|5:0.145680582961|6:0.211120870041,1,2,1,0,5
2026-03,2026-03-31,202603310809,5,6,4,OUTER,1>2:0.0127246955423|1>3:0.0614454562557|1>5:0.0759713215651|1>6:0.849858526637|2>1:0.0114805354934|2>3:0.133462482758|2>5:0.0701638741104|2>6:0.784893107638|3>1:0.00607575877132|3>2:0.0146269980393|3>5:0.0803587245698|3>6:0.89893851862|5>1:0.994220746637|5>2:0.00436446081805|5>3:0.00123689258705|5>6:0.000177899957815|6>1:0.994396171821|6>2:0.00436523090492|6>3:0.00123711083044|6>5:1.48644352699e-06,1:0.253312206281|2:0.163444739554|3:0.210706703006|5:0.161355625958|6:0.2111807252,19,5,4,0,8
2026-04,2026-04-01,202604010603,6,2,4,OUTER,1>2:0.32226628746|1>3:0.143751684183|1>5:0.0680334011465|1>6:0.465948627211|2>1:0.47682893674|2>3:0.251228032165|2>5:0.0346476254649|2>6:0.23729540563|3>1:0.282766114207|3>2:0.333991021268|3>5:0.0488280768905|3>6:0.334414787634|5>1:0.871187265182|5>2:0.00386235778258|5>3:0.0285618456614|5>6:0.0963885313743|6>1:0.950590632894|6>2:0.00421438796886|6>3:0.0311650824444|6>5:0.0140298966928,1:0.402593435384|2:0.152214764271|3:0.135697407718|5:0.181541075863|6:0.127953316765,20,5,4,1,16
2026-04,2026-04-01,202604010804,1,3,4,INNER,1>2:0.0509959910655|1>3:0.00718788712476|1>5:0.871824953404|1>6:0.0699911684061|2>1:0.08926899769|2>3:0.0232434849499|2>5:0.821533785153|2>6:0.0659537322068|3>1:0.0377737048923|3>2:0.069779034452|3>5:0.826124944582|3>6:0.0663223160739|5>1:0.813670507417|5>2:0.0340764642456|5>3:0.000606759766959|5>6:0.151646268571|6>1:0.931007673365|6>2:0.0389905365926|6>3:0.000694258909201|6>5:0.0293075311337,1:0.414138359329|2:0.258595477548|3:0.0886515143196|5:0.206169921644|6:0.032444727159,13,1,4,1,15
2026-04,2026-04-06,202604060408,3,5,1,INNER,1>2:0.12835075602|1>3:0.057840340509|1>5:0.771443956576|1>6:0.0423649468949|2>1:0.487993728282|2>3:0.100392666049|2>5:0.390185984921|2>6:0.0214276207486|3>1:0.288932247241|3>2:0.131901991488|3>5:0.549015775673|3>6:0.0301499855986|5>1:0.60020867687|5>2:0.140052315164|5>3:0.047155022463|5>6:0.212583985503|6>1:0.434906527741|6>2:0.101480815652|6>3:0.0341681616332|6>5:0.429444494975,1:0.507546156177|2:0.12086376475|3:0.167969933452|5:0.113131734706|6:0.0904884109151,3,2,1,0,11
2026-04,2026-04-08,202604082303,3,1,4,INNER,1>2:0.0225530501602|1>3:0.00772863216672|1>5:0.18180865639|1>6:0.787909661283|2>1:0.0502859349496|2>3:0.0252833868793|2>5:0.173317855774|2>6:0.751112822397|3>1:0.0216661676651|3>2:0.03178875127|3>5:0.177463997807|3>6:0.769081083258|5>1:0.024916030887|5>2:0.00451242578866|5>3:0.000583120512445|5>6:0.969988422812|6>1:0.0742691610546|6>2:0.0134505403033|6>3:0.0017381528964|6>5:0.910542145746,1:0.376020265984|2:0.0482781924772|3:0.0908810461331|5:0.249402923331|6:0.235417572075,15,4,4,0,13
2026-04,2026-04-08,202604082306,2,1,1,INNER,1>2:0.416530396042|1>3:0.0358559487077|1>5:0.419929358883|1>6:0.127684296367|2>1:0.642752957577|2>3:0.0655438555183|2>5:0.223688235468|2>6:0.0680149514369|3>1:0.306454685079|3>2:0.363027602401|3>5:0.253452575164|3>6:0.0770651373565|5>1:0.280734159716|5>2:0.0698160393991|5>3:0.137678972045|5>6:0.511770828839|6>1:0.510457985303|6>2:0.126946271339|6>3:0.25034121519|6>5:0.112254528168,1:0.179471507|2:0.590793976334|3:0.0571683734992|5:0.130557894728|6:0.0420082484397,1,1,1,0,1
2026-04,2026-04-09,202604090703,5,6,1,OUTER,1>2:0.279031005183|1>3:0.0432873030522|1>5:0.636485443002|1>6:0.0411962487628|2>1:0.303444739307|2>3:0.125233236318|2>5:0.536591376453|2>6:0.034730647922|3>1:0.122930364186|3>2:0.327032635602|3>5:0.516600268241|3>6:0.0334367319715|5>1:0.136461724211|5>2:0.167281743625|5>3:0.0215473154706|5>6:0.674709216693|6>1:0.291009779033|6>2:0.356734634053|6>3:0.0459504637665|6>5:0.306305123147,1:0.147478939753|2:0.184023214861|3:0.0349202137148|5:0.113109546962|6:0.520468084709,7,4,1,1,4
2026-04,2026-04-13,202604130608,3,1,4,INNER,1>2:0.1794387103|1>3:0.0167022800776|1>5:0.561079120244|1>6:0.242779889379|2>1:0.227757094266|2>3:0.0513974867222|2>5:0.50313712814|2>6:0.217708290872|3>1:0.0913585368865|3>2:0.221492733237|3>5:0.479617445622|3>6:0.207531284254|5>1:0.0727577807379|5>2:0.0116854705959|5>3:0.0227548703703|5>6:0.892801878296|6>1:0.314775879594|6>2:0.0505554766514|6>3:0.0984456131457|6>5:0.536223030609,1:0.390680420174|2:0.264314038706|3:0.125143163449|5:0.19739747251|6:0.022464905161,14,4,4,0,7
2026-04,2026-04-15,202604151005,2,1,2,INNER,1>2:0.934042723297|1>3:0.006466925295|1>5:0.0142424690287|1>6:0.0452478823794|2>1:0.295602638721|2>3:0.191377010084|2>5:0.122821201927|2>6:0.390199149268|3>1:0.0101386241535|3>2:0.948045933647|3>5:0.0100109534799|3>6:0.0318044887197|5>1:0.0165420926705|5>2:0.00315416747858|5>3:0.00318410177847|5>6:0.977119638072|6>1:0.545289393366|6>2:0.103973185571|6>3:0.104959932324|6>5:0.245777488739,1:0.30333066833|2:0.174479436975|3:0.102948190489|5:0.142288386411|6:0.276953317796,8,3,2,0,8
2026-04,2026-04-16,202604160906,1,6,2,INNER,1>2:0.517225397047|1>3:0.105441788664|1>5:0.143587425668|1>6:0.233745388622|2>1:0.589110361546|2>3:0.201138776908|2>5:0.0798170344599|2>6:0.129933827086|3>1:0.284014636945|3>2:0.475671293869|3>5:0.0914473304187|3>6:0.148866738767|5>1:0.921422812239|5>2:0.0317546994032|5>3:0.000596431124849|5>6:0.046226057233|6>1:0.957453136727|6>2:0.0329964009417|6>3:0.000619753324688|6>5:0.00893070900625,1:0.659903433425|2:0.150397026577|3:0.0994655594239|5:0.0637022667067|6:0.0265317138678,2,1,2,0,8
2026-04,2026-04-18,202604180305,3,1,3,INNER,1>2:0.617625065729|1>3:0.0510375410086|1>5:0.1492316011|1>6:0.182105792163|2>1:0.447037409137|2>3:0.191216970816|2>5:0.162927213071|2>6:0.198818406977|3>1:0.123466992057|3>2:0.639099688158|3>5:0.106937988849|3>6:0.130495330936|5>1:0.0784901416429|5>2:0.0773629319638|5>3:0.0125793111716|5>6:0.831567615222|6>1:0.244817064524|6>2:0.241301206876|6>3:0.0392358832625|6>5:0.474645845338,1:0.258659552504|2:0.258071547708|3:0.140268761472|5:0.0808064698033|6:0.262193668513,15,4,3,0,13
2026-04,2026-04-22,202604221103,1,6,1,INNER,1>2:0.158492199955|1>3:0.220404533418|1>5:0.22008665558|1>6:0.401016611047|2>1:0.674845491518|2>3:0.178540368865|2>5:0.0519524165833|2>6:0.094661723034|3>1:0.585978030384|3>2:0.111480980843|3>5:0.107204772495|3>6:0.195336216277|5>1:0.153337683139|5>2:0.0100864058313|5>3:0.00298071588646|5>6:0.833595195143|6>1:0.325142212246|6>2:0.021387543091|6>3:0.0063204069447|6>5:0.647149837718,1:0.409454532737|2:0.229929570414|3:0.18785420606|5:0.127512371945|6:0.045249318844,1,1,1,0,13
2026-04,2026-04-22,202604222207,1,5,4,INNER,1>2:0.414089696396|1>3:0.308169403309|1>5:0.0635390374976|1>6:0.214201862798|2>1:0.298119250342|2>3:0.555887342287|2>5:0.0333990441288|2>6:0.112594363242|3>1:0.214163402241|3>2:0.536595379831|3>5:0.0570191393309|3>6:0.192222078597|5>1:0.0624679439925|5>2:0.00130044191681|5>3:0.00573320599273|5>6:0.930498408098|6>1:0.0372094470917|6>2:0.000774616893192|6>3:0.00341502235255|6>5:0.958600913663,1:0.190206704228|2:0.153236951469|3:0.403207355045|5:0.175187728722|6:0.0781612605355,13,2,4,1,15
2026-04,2026-04-23,202604230507,5,2,2,OUTER,1>2:0.235567664475|1>3:0.0328649070419|1>5:0.481097262187|1>6:0.250470166296|2>1:0.136775580355|2>3:0.11530237268|2>5:0.491852473353|2>6:0.256069573612|3>1:0.0499063403618|3>2:0.301556483401|3>5:0.426494466219|3>6:0.222042710018|5>1:0.0217229309175|5>2:0.0270357175953|5>3:0.00366884471939|5>6:0.947572506768|6>1:0.0230463018127|6>2:0.0286827458868|6>3:0.0038923524191|6>5:0.944378599881,1:0.142194348296|2:0.155493769354|3:0.155981460514|5:0.432956297148|6:0.113374124688,4,1,2,1,2
2026-04,2026-04-24,202604242010,1,2,1,INNER,1>2:0.820657297661|1>3:0.0278842316483|1>5:0.113527742351|1>6:0.0379307283395|2>1:0.128504307241|2>3:0.337420460832|2>5:0.400323303476|2>6:0.133751928451|3>1:0.0113436590416|3>2:0.876617321226|3>5:0.0839803604742|3>6:0.0280586592583|5>1:0.805028157534|5>2:0.0509994333084|5>3:0.0018387716024|5>6:0.142133637555|6>1:0.83984022255|6>2:0.0532048165257|6>3:0.00191828613363|6>5:0.105036674791,1:0.558342872465|2:0.132706097848|3:0.0505280989043|5:0.233429092102|6:0.0249938386814,1,1,1,0,4
2026-04,2026-04-25,202604250705,1,3,4,INNER,1>2:0.249392450545|1>3:0.123327094901|1>5:0.387543440511|1>6:0.239737014043|2>1:0.171025219562|2>3:0.333971168246|2>5:0.30582078804|2>6:0.189182824151|3>1:0.0845512013521|3>2:0.333882305027|3>5:0.359300657605|3>6:0.222265836017|5>1:0.88789769716|5>2:0.0242683730525|5>3:0.00871553986874|5>6:0.079118389919|6>1:0.865131526121|6>2:0.0236461190096|6>3:0.00849206877293|6>5:0.102730286097,1:0.256343277607|2:0.277032352622|3:0.106453605244|5:0.157907476062|6:0.202263288465,10,2,4,1,20
2026-04,2026-04-25,202604250708,5,6,1,OUTER,1>2:0.716924346288|1>3:0.0525548425074|1>5:0.187999548608|1>6:0.0425212625964|2>1:0.347725893539|2>3:0.286313120594|2>5:0.298456784841|2>6:0.0675042010253|3>1:0.0678735098477|3>2:0.762368803669|3>5:0.138444630074|3>6:0.0313130564091|5>1:0.057567322887|5>2:0.0131978006601|5>3:0.0120693564505|5>6:0.917165520002|6>1:0.489523941776|6>2:0.112227546425|6>3:0.102631816942|6>5:0.295616694857,1:0.556609542625|2:0.115188701731|3:0.0538959161603|5:0.0822487040011|6:0.192057135483,6,4,1,1,8
2026-04,2026-04-25,202604251508,1,5,1,INNER,1>2:0.251842848835|1>3:0.043626268621|1>5:0.618033698906|1>6:0.0864971836382|2>1:0.385644399194|2>3:0.107669130107|2>5:0.44447918669|2>6:0.0622072840083|3>1:0.174396178412|3>2:0.281075307254|3>5:0.477675259114|3>6:0.0668532552192|5>1:0.603886181461|5>2:0.0485674848409|5>3:0.00666697830253|5>6:0.340879355396|6>1:0.27491837797|6>2:0.0221102826401|6>3:0.00303513297234|6>5:0.699936206418,1:0.560819328557|2:0.171645347633|3:0.0655802299739|5:0.148866747265|6:0.0530883465712,1,1,1,0,1
2026-04,2026-04-25,202604252307,2,5,3,INNER,1>2:0.388062880044|1>3:0.147925137861|1>5:0.324250400769|1>6:0.139761581326|2>1:0.551417949987|2>3:0.234359312133|2>5:0.149698308|2>6:0.0645244298796|3>1:0.329141326939|3>2:0.366981229027|3>5:0.212348790149|3>6:0.0915286538846|5>1:0.268208310558|5>2:0.0531957757491|5>3:0.000676914096589|5>6:0.677918999597|6>1:0.0155026382849|6>2:0.00307475509617|6>3:3.91261343376e-05|6>5:0.981383480485,1:0.182204797959|2:0.350355011348|3:0.164086551607|5:0.204564940272|6:0.098788698813,5,1,3,1,9
2026-04,2026-04-27,202604270602,1,6,3,INNER,1>2:0.687512911007|1>3:0.0922128040147|1>5:0.120652022557|1>6:0.0996222624205|2>1:0.755761108499|2>3:0.144000687645|2>5:0.0549040122136|2>6:0.0453341916426|3>1:0.365525327289|3>2:0.519262704925|3>5:0.0631056727186|3>6:0.0521062950669|5>1:0.127220885635|5>2:0.000162545468457|5>3:0.0917794881233|5>6:0.780837080774|6>1:0.571324168916|6>2:0.000729959976414|6>3:0.412163769447|6>5:0.0157821016609,1:0.37204688576|2:0.293828161273|3:0.104960885674|5:0.124230683118|6:0.104933384175,6,1,3,1,11
2026-04,2026-04-27,202604270606,5,2,4,OUTER,1>2:0.621378056371|1>3:0.043547185811|1>5:0.247790397041|1>6:0.0872843607765|2>1:0.211325099885|2>3:0.243251687207|2>5:0.403344720331|2>6:0.142078492577|3>1:0.0424477089413|3>2:0.697195942448|3>5:0.192535550618|3>6:0.0678207979933|5>1:0.88328951151|5>2:0.00898912223729|5>3:0.0756148136438|5>6:0.032106552609|6>1:0.0991100696986|6>2:0.00100863026206|6>3:0.00848440896538|6>5:0.891396891074,1:0.205246917542|2:0.191390717416|3:0.097197720359|5:0.400851431306|6:0.105313213376,16,1,4,0,4
2026-04,2026-04-28,202604280606,2,6,1,INNER,1>2:0.0319938588388|1>3:0.016897428409|1>5:0.374582373107|1>6:0.576526339646|2>1:0.213669132092|2>3:0.04518536498|2>5:0.291890966387|2>6:0.449254536542|3>1:0.103696200245|3>2:0.0415207185407|3>5:0.336645717529|3>6:0.518137363685|5>1:0.00043194548722|5>2:0.00109724603381|5>3:0.00456309278515|5>6:0.993907715694|6>1:0.0487042490942|6>2:0.123720575233|6>3:0.514514016753|6>5:0.31306115892,1:0.127583712962|2:0.542901567239|3:0.0461885544644|5:0.195459139672|6:0.087867025663,1,1,1,0,3
2026-04,2026-04-28,202604280707,1,5,1,INNER,1>2:0.0249085115114|1>3:0.148404432293|1>5:0.749256578572|1>6:0.0774304776238|2>1:0.053874769671|2>3:0.360666539673|2>5:0.530622527798|2>6:0.0548361628584|3>1:0.0357797923352|3>2:0.0402030633288|3>5:0.837470381226|3>6:0.0865467631097|5>1:0.457335401868|5>2:0.00328005816305|5>3:0.0117541686667|5>6:0.527630371302|6>1:0.575641883965|6>2:0.00412856484055|6>3:0.0147948131023|6>5:0.405434738092,1:0.502197530576|2:0.117073742131|3:0.179235830289|5:0.0913834578379|6:0.110109439166,1,1,1,1,2
2026-04,2026-04-28,202604280709,6,1,2,OUTER,1>2:0.295038786695|1>3:0.0515490012381|1>5:0.30839801952|1>6:0.345014192546|2>1:0.193377193606|2>3:0.171851758431|2>5:0.299599747947|2>6:0.335171300016|3>1:0.0720085523696|3>2:0.366261833691|3>5:0.265125593379|3>6:0.296604020561|5>1:0.0405989268984|5>2:0.0050536369334|5>3:0.0163603024018|5>6:0.937987133766|6>1:0.350949649528|6>2:0.0436851967802|6>3:0.141423501376|6>5:0.463941652315,1:0.431302811249|2:0.145451577424|3:0.129541435453|5:0.0795309169141|6:0.21417325896,4,2,2,1,2
2026-05,2026-05-02,202605020211,5,1,2,OUTER,1>2:0.0953625254855|1>3:0.0535598220234|1>5:0.194448270605|1>6:0.656629381886|2>1:0.0604585979095|2>3:0.092041742585|2>5:0.193630795788|2>6:0.653868863717|3>1:0.0598409701268|3>2:0.162204913412|3>5:0.177741516433|3>6:0.600212600028|5>1:0.258826439406|5>2:0.0140209130096|5>3:0.00378737749418|5>6:0.72336527009|6>1:0.422977068785|6>2:0.0229131332182|6>3:0.00618937475841|6>5:0.547920423238,1:0.558793716418|2:0.0615715066613|3:0.0229853126527|5:0.282219025457|6:0.0744304388112,4,2,2,0,2
2026-05,2026-05-02,202605021103,1,5,1,INNER,1>2:0.392243499728|1>3:0.170253927505|1>5:0.407508134134|1>6:0.0299944386332|2>1:0.289582297036|2>3:0.285417668828|2>5:0.395862748468|2>6:0.0291372856676|3>1:0.215896789998|3>2:0.490245535186|3>5:0.27371128816|3>6:0.0201463866565|5>1:0.703630863034|5>2:0.235173598803|5>3:0.0318433640818|5>6:0.0293521740812|6>1:0.402198136922|6>2:0.134426143396|6>3:0.0182017907114|6>5:0.445173928971,1:0.457821575807|2:0.17617761395|3:0.109625606946|5:0.229632995566|6:0.0267422077298,1,1,1,1,1
2026-05,2026-05-03,202605030805,6,2,2,OUTER,1>2:0.147938011387|1>3:0.0557970127578|1>5:0.369585657244|1>6:0.426679318611|2>1:0.300166695343|2>3:0.0754997282577|2>5:0.289783856091|2>6:0.334549720308|3>1:0.278096989168|3>2:0.185459036686|3>5:0.248989977924|3>6:0.287453996223|5>1:0.00649812753186|5>2:0.0310373823328|5>3:0.0186129777698|5>6:0.943851512366|6>1:0.035483532376|6>2:0.169482047786|6>3:0.101637617309|6>5:0.693396802529,1:0.122769141821|2:0.272941690553|3:0.129990210607|5:0.130263961116|6:0.344034995902,4,1,2,1,1
2026-05,2026-05-03,202605032307,1,6,2,INNER,1>2:0.159629215144|1>3:0.448458746509|1>5:0.0455243772589|1>6:0.346387661088|2>1:0.266969147139|2>3:0.486612140691|2>5:0.0286239189379|2>6:0.217794793231|3>1:0.399229253641|3>2:0.259020479205|3>5:0.039697601931|3>6:0.302052665224|5>1:0.0646100965012|5>2:0.102461469453|5>3:0.0553655564261|5>6:0.777562877619|6>1:0.188332039048|6>2:0.298665046347|6>3:0.161385119345|6>5:0.35161779526,1:0.168802546097|2:0.247279554148|3:0.228859264323|5:0.218534585516|6:0.136524049916,9,4,2,1,8
2026-05,2026-05-04,202605040701,2,1,1,INNER,1>2:0.309561797481|1>3:0.166742396012|1>5:0.478272552774|1>6:0.0454232537325|2>1:0.557079208393|2>3:0.157067306164|2>5:0.26105971158|2>6:0.0247937738631|3>1:0.500168256358|3>2:0.261810037435|3>5:0.217376667197|3>6:0.0206450390103|5>1:0.442271679576|5>2:0.256862632155|5>3:0.168752687873|5>6:0.132113000396|6>1:0.0964195912117|6>2:0.0559985889526|6>3:0.0367897514854|6>5:0.81079206835,1:0.16341253671|2:0.484115611786|3:0.169136726962|5:0.114580115465|6:0.068755009076,1,1,1,1,2
2026-05,2026-05-04,202605040705,5,1,1,OUTER,1>2:0.14799236963|1>3:0.0822340934395|1>5:0.716104687415|1>6:0.0536688495157|2>1:0.0474372534201|2>3:0.148277252397|2>5:0.748210460314|2>6:0.0560750338692|3>1:0.0447441025413|3>2:0.251697099429|3>5:0.654506460628|3>6:0.0490523374024|5>1:0.895081391019|5>2:0.0828215941714|5>3:0.00511545471882|5>6:0.016981560091|6>1:0.684709414039|6>2:0.0633559425812|6>3:0.00391316369462|6>5:0.248021479686,1:0.649765126929|2:0.0912700697097|3:0.0686686080707|5:0.142955142675|6:0.047341052615,3,2,1,1,2
2026-05,2026-05-04,202605040802,2,5,1,INNER,1>2:0.153422028982|1>3:0.090436422987|1>5:0.634583281113|1>6:0.121558266918|2>1:0.169818425688|2>3:0.14203532878|2>5:0.57751898902|2>6:0.110627256511|3>1:0.161890192256|3>2:0.229708176781|3>5:0.510594219054|3>6:0.0978074119093|5>1:0.242844388207|5>2:0.554671904033|5>3:0.0574766767357|5>6:0.145007031025|6>1:0.135014017614|6>2:0.30838053444|6>3:0.0319552660965|6>5:0.52465018185,1:0.193642115453|2:0.364690450188|3:0.222683265106|5:0.161235978543|6:0.0577481907098,1,1,1,0,1
2026-05,2026-05-04,202605040805,2,5,1,INNER,1>2:0.313534759222|1>3:0.13884663854|1>5:0.504666374144|1>6:0.0429522280945|2>1:0.038526585818|2>3:0.292647880994|2>5:0.616366491914|2>6:0.0524590412734|3>1:0.029194677392|3>2:0.500770647719|3>5:0.433167708563|3>6:0.0368669663259|5>1:0.0531627224107|5>2:0.545208223079|5>3:0.0480818118601|5>6:0.35354724265|6>1:0.0395402713464|6>2:0.4055037083|6>3:0.0357612966675|6>5:0.519194723686,1:0.364274154637|2:0.486035417937|3:0.046979509529|5:0.0414727739098|6:0.0612381439872,1,1,1,0,5
2026-05,2026-05-04,202605041410,1,6,4,INNER,1>2:0.496785170969|1>3:0.0754453690434|1>5:0.397990218598|1>6:0.0297792413893|2>1:0.133333559476|2>3:0.202232154362|2>5:0.618179583931|2>6:0.0462547022303|3>1:0.0640663961231|3>2:0.639848367549|3>5:0.275473213851|3>6:0.0206120224775|5>1:0.264340725883|5>2:0.243572940858|5>3:0.252976954103|5>6:0.239109379156|6>1:0.0524216913844|6>2:0.0483032097782|6>3:0.0501681296782|6>5:0.849106969159,1:0.194748117852|2:0.233121792746|3:0.138257982414|5:0.292526162893|6:0.141345944095,19,3,4,0,7
2026-05,2026-05-05,202605050203,5,6,3,OUTER,1>2:0.322765849044|1>3:0.121636433081|1>5:0.503270589821|1>6:0.0523271280541|2>1:0.275207421397|2>3:0.198747457574|2>5:0.476501306278|2>6:0.0495438147507|3>1:0.213264439007|3>2:0.408680377627|3>5:0.342449309989|3>6:0.0356058733776|5>1:0.535715821437|5>2:0.260837878074|5>3:0.0869064923988|5>6:0.116539808091|6>1:0.459769569285|6>2:0.223859953461|6>3:0.0745861125981|6>5:0.241784364655,1:0.413757162804|2:0.367726666385|3:0.0346746223578|5:0.114729110552|6:0.0691124379021,12,3,3,0,14
2026-05,2026-05-05,202605050702,5,2,2,OUTER,1>2:0.240146406248|1>3:0.0892803804346|1>5:0.348318705727|1>6:0.32225450759|2>1:0.344490707977|2>3:0.122473370553|2>5:0.276877123311|2>6:0.256158798159|3>1:0.294873799667|3>2:0.281981361902|3>5:0.21979592911|3>6:0.203348909321|5>1:0.151891456023|5>2:0.24832818146|5>3:0.00947858177303|5>6:0.590301780744|6>1:0.360837581553|6>2:0.589935357628|6>3:0.0225175833657|6>5:0.0267094774533,1:0.287364667577|2:0.394496556261|3:0.0993865228363|5:0.113600344559|6:0.105151908767,12,3,2,1,6
