date,month,race_code,venue,race,legacy_pre_p,hybrid_pre_p,hybrid_abs_threshold,p109,entry_course,head_hit,rank_l50,payout100
2026-06-07,2026-06,202606070712,07,12R,0.6614284721094179,0.6614284721094179,0.75,0.6496047460368588,1,1,5,1430
2026-06-07,2026-06,202606070801,08,01R,0.6471694236301532,0.6471694236301532,0.75,0.8241328898595545,1,1,1,250
2026-06-07,2026-06,202606070802,08,02R,0.23811687921601696,0.23811687921601707,0.75,0.2179496501386256,1,0,0,2330
2026-06-07,2026-06,202606070803,08,03R,0.5889693487315039,0.5889693487315039,0.75,0.7030105072991992,1,1,4,550
2026-06-07,2026-06,202606070804,08,04R,0.36210401754584165,0.36210401754584165,0.75,0.29308361517437864,1,1,3,2100
2026-06-07,2026-06,202606070805,08,05R,0.7192592155202416,0.7192592155202416,0.75,0.8009836435052355,1,1,9,2540
2026-06-07,2026-06,202606070806,08,06R,0.7055775105859822,0.7055775105859823,0.75,0.7900918429203069,1,0,0,15780
2026-06-07,2026-06,202606070807,08,07R,0.5877008105132239,0.5877008105132239,0.75,0.7304936090622952,1,1,6,930
2026-06-07,2026-06,202606070808,08,08R,0.6126990166833964,0.6126990166833964,0.75,0.7847371500978167,1,1,1,550
2026-06-07,2026-06,202606070809,08,09R,0.29179114905996073,0.2917911490599608,0.75,0.3263193002170375,1,0,0,5670
2026-06-07,2026-06,202606070810,08,10R,0.5847005835456948,0.5847005835456948,0.75,0.6001159722653464,1,0,0,1880
2026-06-07,2026-06,202606070811,08,11R,0.624620283846981,0.6246202838469811,0.75,0.530499027684747,1,0,0,550
2026-06-07,2026-06,202606070812,08,12R,0.7584343636858261,0.7584343636858261,0.75,0.8239817133959199,1,1,7,4080
2026-06-07,2026-06,202606070901,09,01R,0.6703559903933339,0.6703559903933339,0.75,0.8434510524971726,1,1,4,740
2026-06-07,2026-06,202606070902,09,02R,0.3465219879891021,0.3465219879891021,0.75,0.43080665412556146,1,1,3,960
2026-06-07,2026-06,202606070903,09,03R,0.2662450444526083,0.26624504445260844,0.75,0.2926308230881661,1,0,0,1610
2026-06-07,2026-06,202606070904,09,04R,0.375101579487333,0.375101579487333,0.75,0.33334253771975336,1,1,4,2470
2026-06-07,2026-06,202606070905,09,05R,0.7456945631072248,0.7456945631072248,0.75,0.8809534495689045,1,1,2,910
2026-06-07,2026-06,202606070906,09,06R,0.45925532070725544,0.4592553207072554,0.75,0.4761683018609263,1,0,0,3330
2026-06-07,2026-06,202606070907,09,07R,0.3640219057816789,0.364021905781679,0.75,0.26524391694302885,1,0,0,31600
2026-06-07,2026-06,202606070908,09,08R,0.5226327086733713,0.5226327086733713,0.75,0.44567565579971424,1,0,0,1300
2026-06-07,2026-06,202606070909,09,09R,0.5906338956965936,0.5906338956965937,0.75,0.6978566720324693,1,1,2,810
2026-06-07,2026-06,202606070910,09,10R,0.7121557442725776,0.7121557442725776,0.75,0.7513822346501179,1,1,1,1140
2026-06-07,2026-06,202606070911,09,11R,0.6448375843089035,0.6448375843089035,0.75,0.5394309947654976,1,0,0,12810
2026-06-07,2026-06,202606070912,09,12R,0.6881774875677885,0.6881774875677886,0.75,0.6104117094623777,1,1,8,2630
2026-06-07,2026-06,202606071001,10,01R,0.739497652809099,0.7394976528090987,0.75,0.8977592248095838,1,1,1,500
2026-06-07,2026-06,202606071002,10,02R,0.7393111056675702,0.7393111056675702,0.75,0.7059333114239192,1,0,0,21010
2026-06-07,2026-06,202606071003,10,03R,0.5779941949157821,0.5779941949157821,0.75,0.5566582364535827,1,1,1,550
2026-06-07,2026-06,202606071004,10,04R,0.6408014573020417,0.6408014573020417,0.75,0.7135603600181043,1,1,15,3790
2026-06-07,2026-06,202606071005,10,05R,0.5013510710010963,0.5013510710010962,0.75,0.4936687456321407,1,1,3,1150
2026-06-07,2026-06,202606071006,10,06R,0.3948607697789564,0.3948607697789563,0.75,0.3099490672088459,1,0,0,2190
2026-06-07,2026-06,202606071007,10,07R,0.27055320775935526,0.27055320775935526,0.75,0.3082697643563,1,0,0,10840
2026-06-07,2026-06,202606071008,10,08R,0.4594128094490076,0.4594128094490074,0.75,0.5641971160817183,1,1,9,17100
2026-06-07,2026-06,202606071009,10,09R,0.5919433782421744,0.5919433782421741,0.75,0.7019356002700395,1,1,6,1200
2026-06-07,2026-06,202606071010,10,10R,0.6355634669725129,0.6355634669725128,0.75,0.6519251575156618,1,1,10,3530
2026-06-07,2026-06,202606071011,10,11R,0.6850034571291128,0.6850034571291127,0.75,0.4781046096683505,1,1,8,3200
2026-06-07,2026-06,202606071012,10,12R,0.7771572459230831,0.777157245923083,0.75,0.7803774742131396,1,1,6,1110
2026-06-07,2026-06,202606071501,15,01R,0.4522078083257976,0.4522078083257976,0.75,0.5889533864173147,1,1,3,1240
2026-06-07,2026-06,202606071502,15,02R,0.2532994284013386,0.25329942840133873,0.75,0.19717169410804364,1,0,0,35970
2026-06-07,2026-06,202606071503,15,03R,0.4086201641029413,0.4086201641029414,0.75,0.39414248883780445,1,0,0,6590
2026-06-07,2026-06,202606071504,15,04R,0.5136829937081299,0.5136829937081299,0.75,0.5132015062046987,1,0,0,19790
2026-06-07,2026-06,202606071505,15,05R,0.36062512295557725,0.36062512295557725,0.75,0.2250372125275711,1,0,0,102650
2026-06-07,2026-06,202606071506,15,06R,0.46752549408407945,0.46752549408407945,0.75,0.3769299896960341,1,0,0,7630
2026-06-07,2026-06,202606071507,15,07R,0.4494053369357731,0.4494053369357731,0.75,0.4482800140482035,1,1,4,2720
2026-06-07,2026-06,202606071508,15,08R,0.6155528393809667,0.6155528393809667,0.75,0.7144132539010368,1,0,0,7120
2026-06-07,2026-06,202606071509,15,09R,0.6544240228817988,0.6544240228817989,0.75,0.6538769949794554,1,0,0,5520
2026-06-07,2026-06,202606071510,15,10R,0.555118897413078,0.5551188974130781,0.75,0.5245344914922986,1,0,0,7980
2026-06-07,2026-06,202606071511,15,11R,0.6537718033562597,0.6537718033562597,0.75,0.6863331055876979,1,0,0,9290
2026-06-07,2026-06,202606071512,15,12R,0.7163913834264748,0.7163913834264749,0.75,0.683683945136385,1,1,5,1090
2026-06-07,2026-06,202606071701,17,01R,0.7554490177831525,0.7554490177831525,0.75,0.701207283333819,1,1,5,970
2026-06-07,2026-06,202606071702,17,02R,0.8282574366742226,0.8282574366742227,0.75,0.772796371828134,1,0,0,43280
2026-06-07,2026-06,202606071703,17,03R,0.765864389379149,0.765864389379149,0.75,0.5828078615940625,1,1,8,1750
2026-06-07,2026-06,202606071704,17,04R,0.7921481436447038,0.7921481436447039,0.75,0.7049011056239503,1,1,3,1090
2026-06-07,2026-06,202606071705,17,05R,0.7730502195861388,0.7730502195861388,0.75,0.7305421655254967,1,1,4,1140
2026-06-07,2026-06,202606071706,17,06R,0.8179703105007112,0.8179703105007113,0.75,0.7351828939630534,1,1,5,580
2026-06-07,2026-06,202606071707,17,07R,0.6747909895049778,0.6747909895049778,0.75,0.4709837989374366,1,1,4,1430
2026-06-07,2026-06,202606071708,17,08R,0.7454354938736435,0.7454354938736434,0.75,0.6865945251543263,1,1,20,3170
2026-06-07,2026-06,202606071709,17,09R,0.8354526548425577,0.8354526548425577,0.75,0.837803119760279,1,1,3,1080
2026-06-07,2026-06,202606071710,17,10R,0.7502021484099399,0.7502021484099399,0.75,0.579912212904903,1,0,0,5130
2026-06-07,2026-06,202606071711,17,11R,0.747475299760049,0.747475299760049,0.75,0.6727304368828735,1,1,2,1110
2026-06-07,2026-06,202606071712,17,12R,0.8342158839009591,0.8342158839009591,0.75,0.7618842254311124,1,0,0,7200
2026-06-07,2026-06,202606071801,18,01R,0.763833566583427,0.763833566583427,0.75,0.8674379270836879,1,1,19,2730
2026-06-07,2026-06,202606071802,18,02R,0.8344287576547103,0.8344287576547103,0.75,0.7626239338710313,1,1,15,7280
2026-06-07,2026-06,202606071803,18,03R,0.7737550797166766,0.7737550797166766,0.75,0.7425399917813412,1,0,0,4320
2026-06-07,2026-06,202606071804,18,04R,0.7520887463950233,0.7520887463950231,0.75,0.7517415183926287,1,0,0,890
2026-06-07,2026-06,202606071805,18,05R,0.7990614349005837,0.7990614349005837,0.75,0.7624281548675527,1,0,0,265740
2026-06-07,2026-06,202606071806,18,06R,0.3425771429526625,0.34257714295266245,0.75,0.3348189279382996,1,0,0,4810
2026-06-07,2026-06,202606071807,18,07R,0.48750178364345925,0.48750178364345914,0.75,0.5861166885318713,1,0,0,4730
2026-06-07,2026-06,202606071808,18,08R,0.3783382599357608,0.3783382599357608,0.75,0.2890311362794124,1,0,0,2480
2026-06-07,2026-06,202606071809,18,09R,0.8289040826846623,0.8289040826846623,0.75,0.8669879004705591,1,1,5,510
2026-06-07,2026-06,202606071810,18,10R,0.4355750621099944,0.4355750621099944,0.75,0.21286371101272725,1,1,3,3280
2026-06-07,2026-06,202606071811,18,11R,0.5808463577242955,0.5808463577242955,0.75,0.426601758361203,1,0,0,4500
2026-06-07,2026-06,202606071812,18,12R,0.6602074938731513,0.6602074938731514,0.75,0.7190815222910708,1,1,8,2530
2026-06-07,2026-06,202606072101,21,01R,0.7361866255858388,0.7361866255858388,0.75,0.8739078896159633,1,1,1,660
2026-06-07,2026-06,202606072102,21,02R,0.6494561265188905,0.6494561265188906,0.75,0.6903756771134035,1,1,1,740
2026-06-07,2026-06,202606072103,21,03R,0.6495014850082108,0.6495014850082107,0.75,0.586771501037095,1,1,2,870
2026-06-07,2026-06,202606072104,21,04R,0.764731227254557,0.764731227254557,0.75,0.821409284842505,1,1,1,580
2026-06-07,2026-06,202606072105,21,05R,0.6876056820791403,0.6876056820791403,0.75,0.6710211971425487,1,1,1,340
2026-06-07,2026-06,202606072106,21,06R,0.3182072532769924,0.3182072532769924,0.75,0.4172382227392288,1,0,0,4230
2026-06-07,2026-06,202606072107,21,07R,0.27782140335548355,0.27782140335548355,0.75,0.33044463382352196,1,0,0,7940
2026-06-07,2026-06,202606072108,21,08R,0.4760695402343067,0.4760695402343067,0.75,0.4269017409037063,1,0,0,2370
2026-06-07,2026-06,202606072109,21,09R,0.6257959387892043,0.6257959387892043,0.75,0.6850586414781037,1,1,10,3030
2026-06-07,2026-06,202606072110,21,10R,0.689834546200579,0.689834546200579,0.75,0.5044453946997035,1,0,0,4300
2026-06-07,2026-06,202606072111,21,11R,0.42964210025584126,0.42964210025584126,0.75,0.3218320287452493,1,1,1,1040
2026-06-07,2026-06,202606072112,21,12R,0.665830690774002,0.665830690774002,0.75,0.6187457786926459,1,0,0,4500
2026-06-07,2026-06,202606072401,24,01R,0.39005760906528403,0.39005760906528403,0.75,0.2780373515551498,1,0,0,3020
2026-06-07,2026-06,202606072404,24,04R,0.7491040276276372,0.7491040276276372,0.75,0.7119578787331019,1,0,0,25030
2026-06-07,2026-06,202606072405,24,05R,0.6788395850835353,0.6788395850835353,0.75,0.5895052316211046,1,1,8,1280
2026-06-07,2026-06,202606072406,24,06R,0.5415856018472197,0.5415856018472197,0.75,0.5440087993567186,1,0,0,6680
2026-06-07,2026-06,202606072407,24,07R,0.6201718886268002,0.6201718886268002,0.75,0.5722791376966323,1,0,0,14400
2026-06-07,2026-06,202606072408,24,08R,0.7872362766234172,0.7872362766234172,0.75,0.8438959466887879,1,1,17,4270
2026-06-07,2026-06,202606072409,24,09R,0.3245374857348074,0.3245374857348074,0.75,0.2547018385507756,1,0,0,2260
2026-06-07,2026-06,202606072410,24,10R,0.5822837643242341,0.5822837643242341,0.75,0.4172546878474244,1,1,5,930
2026-06-07,2026-06,202606072411,24,11R,0.5777016893579647,0.5777016893579647,0.75,0.476355263498067,1,1,6,1890
2026-06-07,2026-06,202606072412,24,12R,0.7163087462668949,0.716308746266895,0.75,0.7528715378387952,1,1,4,1120
2026-06-08,2026-06,202606080101,01,01R,0.3272062469443903,0.32720624694439027,0.75,0.33992710652820807,1,1,5,2300
2026-06-08,2026-06,202606080102,01,02R,0.4645457990315366,0.4645457990315366,0.75,0.3563901095721738,1,0,0,6690
2026-06-08,2026-06,202606080103,01,03R,0.2553680710058574,0.2553680710058574,0.75,0.1835383983449761,1,0,0,6220
2026-06-08,2026-06,202606080104,01,04R,0.3991350758483574,0.3991350758483574,0.75,0.4620117683290591,1,1,9,2940
2026-06-08,2026-06,202606080105,01,05R,0.3404528258356503,0.3404528258356503,0.75,0.27804002189547544,1,1,4,2250
2026-06-08,2026-06,202606080106,01,06R,0.6960169484333736,0.6960169484333736,0.75,0.7978743165279408,1,0,0,80060
2026-06-08,2026-06,202606080107,01,07R,0.7313382789133769,0.7313382789133769,0.75,0.7616328360876857,1,0,0,1190
2026-06-08,2026-06,202606080108,01,08R,0.5464492029954808,0.5464492029954808,0.75,0.5451991241182653,1,0,0,2690
2026-06-08,2026-06,202606080109,01,09R,0.4750109022951821,0.4750109022951822,0.75,0.34643232686287195,1,1,1,790
2026-06-08,2026-06,202606080112,01,12R,0.5716478746129446,0.5716478746129446,0.75,0.49781421440295237,1,1,2,910
2026-06-08,2026-06,202606080501,05,01R,0.45122780399865364,0.45122780399865364,0.75,0.34510265403885604,1,0,0,8300
2026-06-08,2026-06,202606080502,05,02R,0.2608787039990231,0.2608787039990231,0.75,0.1859759783494862,1,0,0,3270
2026-06-08,2026-06,202606080503,05,03R,0.5421963750836187,0.5421963750836186,0.75,0.3650509303137476,1,1,2,1190
2026-06-08,2026-06,202606080504,05,04R,0.30624494528636975,0.30624494528636964,0.75,0.21495898086324322,1,0,0,1840
2026-06-08,2026-06,202606080505,05,05R,0.2946122589408687,0.2946122589408688,0.75,0.29560356813004157,1,1,2,1460
2026-06-08,2026-06,202606080506,05,06R,0.4086643297657066,0.40866432976570655,0.75,0.3392844243404911,1,0,0,3820
2026-06-08,2026-06,202606080507,05,07R,0.6722801423550832,0.6722801423550832,0.75,0.7086053213760911,1,1,1,690
2026-06-08,2026-06,202606080508,05,08R,0.6568169210262356,0.6568169210262356,0.75,0.616277107000175,1,1,4,1700
2026-06-08,2026-06,202606080509,05,09R,0.5919494298453454,0.5919494298453454,0.75,0.6203484769302121,1,1,8,1260
2026-06-08,2026-06,202606080510,05,10R,0.5403844660451971,0.5403844660451971,0.75,0.4356433568938615,1,1,1,670
2026-06-08,2026-06,202606080511,05,11R,0.793429488890625,0.793429488890625,0.75,0.8387564698260077,1,1,2,1130
2026-06-08,2026-06,202606080512,05,12R,0.8016198608107564,0.8016198608107566,0.75,0.8616963969585706,1,1,7,460
2026-06-08,2026-06,202606080601,06,01R,0.4191392882228742,0.41913928822287416,0.75,0.459889567641765,1,0,0,13310
2026-06-08,2026-06,202606080603,06,03R,0.4855931294883861,0.48559312948838623,0.75,0.5395410711683369,1,0,0,4050
2026-06-08,2026-06,202606080604,06,04R,0.7144111543846864,0.7144111543846864,0.75,0.8350332208872093,1,1,3,860
2026-06-08,2026-06,202606080605,06,05R,0.2770879268521948,0.2770879268521948,0.75,0.2108627380892302,1,0,0,10600
2026-06-08,2026-06,202606080607,06,07R,0.6131253404544483,0.6131253404544484,0.75,0.5748176132686366,1,1,19,8770
2026-06-08,2026-06,202606080608,06,08R,0.4702602058117278,0.4702602058117278,0.75,0.3262616738651594,1,1,9,5620
2026-06-08,2026-06,202606080609,06,09R,0.4636547950328781,0.4636547950328781,0.75,0.3441113766236407,1,1,5,1180
2026-06-08,2026-06,202606080610,06,10R,0.454158493197044,0.4541584931970441,0.75,0.5071020185185752,1,0,0,4930
2026-06-08,2026-06,202606080611,06,11R,0.6487596605168622,0.6487596605168622,0.75,0.5656122996994031,1,0,0,4860
2026-06-08,2026-06,202606080612,06,12R,0.7887715482065664,0.7887715482065665,0.75,0.8300584470467033,1,0,0,41460
2026-06-08,2026-06,202606080801,08,01R,0.7091430620998243,0.7091430620998243,0.75,0.879048131644034,1,1,2,530
2026-06-08,2026-06,202606080802,08,02R,0.5755086189291448,0.5755086189291448,0.75,0.6139471604080738,1,0,0,8940
2026-06-08,2026-06,202606080803,08,03R,0.34506807713216925,0.34506807713216925,0.75,0.4300126681704226,1,0,0,7370
2026-06-08,2026-06,202606080804,08,04R,0.32716263852939825,0.3271626385293983,0.75,0.24307328967731967,1,0,0,12840
2026-06-08,2026-06,202606080805,08,05R,0.5198200945155804,0.5198200945155804,0.75,0.5203779429819055,1,1,1,1050
2026-06-08,2026-06,202606080806,08,06R,0.6006583042983844,0.6006583042983844,0.75,0.7522494352561713,1,0,0,11830
2026-06-08,2026-06,202606080807,08,07R,0.30822190764073976,0.3082219076407398,0.75,0.41528071805262007,1,1,6,2310
2026-06-08,2026-06,202606080808,08,08R,0.47500972303644867,0.47500972303644867,0.75,0.5559616984972221,1,1,4,1750
2026-06-08,2026-06,202606080809,08,09R,0.32995653703478395,0.32995653703478406,0.75,0.37544109906120365,1,1,3,1120
2026-06-08,2026-06,202606080810,08,10R,0.6498793496408891,0.6498793496408892,0.75,0.7333323767187325,1,1,12,2330
2026-06-08,2026-06,202606080811,08,11R,0.5933155979832472,0.5933155979832471,0.75,0.6760825117066498,1,1,11,2010
2026-06-08,2026-06,202606080812,08,12R,0.7724425074012606,0.7724425074012606,0.75,0.7768070984759251,1,0,0,15080
2026-06-08,2026-06,202606080901,09,01R,0.6504435573061743,0.6504435573061743,0.75,0.7750728380354568,1,0,0,5980
2026-06-08,2026-06,202606080902,09,02R,0.336198486928398,0.3361984869283981,0.75,0.5048547581069227,1,1,18,3160
2026-06-08,2026-06,202606080903,09,03R,0.46409223817503387,0.46409223817503376,0.75,0.491168005641724,1,0,0,11310
2026-06-08,2026-06,202606080904,09,04R,0.37471326714365677,0.3747132671436568,0.75,0.34483901103032244,1,0,0,3170
2026-06-08,2026-06,202606080905,09,05R,0.7935357027403833,0.7935357027403834,0.75,0.9067325707746817,1,1,11,890
2026-06-08,2026-06,202606080906,09,06R,0.2945258798988087,0.2945258798988087,0.75,0.17513467038019448,1,0,0,3040
2026-06-08,2026-06,202606080907,09,07R,0.4979804651764088,0.4979804651764088,0.75,0.40562923032439197,1,0,0,23730
2026-06-08,2026-06,202606080908,09,08R,0.27924115955880024,0.2792411595588003,0.75,0.2026091512635387,1,0,0,630
2026-06-08,2026-06,202606080909,09,09R,0.6610836005698653,0.6610836005698653,0.75,0.5378928800526139,1,1,3,760
2026-06-08,2026-06,202606080910,09,10R,0.5445539624475577,0.5445539624475577,0.75,0.4979465972310611,1,0,0,3870
2026-06-08,2026-06,202606080911,09,11R,0.6219350466671163,0.6219350466671163,0.75,0.6500981916118171,1,1,1,320
2026-06-08,2026-06,202606080912,09,12R,0.8536629129263447,0.8536629129263448,0.75,0.8794091417333263,1,1,1,350
2026-06-08,2026-06,202606081001,10,01R,0.7411998356375967,0.7411998356375966,0.75,0.850386787488074,1,0,0,34040
2026-06-08,2026-06,202606081002,10,02R,0.6563499428756787,0.6563499428756787,0.75,0.8286019633358367,1,1,10,6030
2026-06-08,2026-06,202606081003,10,03R,0.6877992774287258,0.6877992774287258,0.75,0.7402296341430055,1,1,5,1240
2026-06-08,2026-06,202606081004,10,04R,0.5223148809210441,0.522314880921044,0.75,0.7050765165559085,1,1,5,1130
2026-06-08,2026-06,202606081005,10,05R,0.631713929889137,0.6317139298891369,0.75,0.6449954661427983,1,0,0,13540
2026-06-08,2026-06,202606081006,10,06R,0.3330657827130914,0.3330657827130913,0.75,0.3193110899364889,1,1,9,1580
2026-06-08,2026-06,202606081007,10,07R,0.32509897963374695,0.32509897963374684,0.75,0.27277238230713324,1,0,0,13340
2026-06-08,2026-06,202606081008,10,08R,0.4848827397869741,0.484882739786974,0.75,0.725000963604267,1,1,1,340
2026-06-08,2026-06,202606081009,10,09R,0.5122817643873288,0.5122817643873285,0.75,0.6415883523584421,1,0,0,13270
2026-06-08,2026-06,202606081010,10,10R,0.5907155396077279,0.5907155396077278,0.75,0.5112088381645324,1,0,0,15300
2026-06-08,2026-06,202606081011,10,11R,0.6696241896007012,0.6696241896007012,0.75,0.5981382196508814,1,0,0,103980
2026-06-08,2026-06,202606081012,10,12R,0.7620970681816357,0.7620970681816355,0.75,0.6857429106758639,1,0,0,29280
2026-06-08,2026-06,202606081301,13,01R,0.7146082523367077,0.7146082523367078,0.75,0.5940287038248355,1,1,17,1970
2026-06-08,2026-06,202606081302,13,02R,0.6793858965320275,0.6793858965320275,0.75,0.4582540966817724,1,1,3,1930
2026-06-08,2026-06,202606081303,13,03R,0.7462722533257509,0.7462722533257509,0.75,0.5874122705514684,1,1,12,14420
2026-06-08,2026-06,202606081304,13,04R,0.8033959235135599,0.8033959235135599,0.75,0.743394671199148,1,1,13,1780
2026-06-08,2026-06,202606081305,13,05R,0.7508424096356051,0.7508424096356051,0.75,0.6734682102328791,1,1,13,1920
2026-06-08,2026-06,202606081306,13,06R,0.7601792124431327,0.7601792124431327,0.75,0.7005912167198236,1,1,17,4500
2026-06-08,2026-06,202606081307,13,07R,0.791366774155155,0.791366774155155,0.75,0.7277946838784801,1,1,18,1760
2026-06-08,2026-06,202606081308,13,08R,0.8461530258463291,0.8461530258463293,0.75,0.7920310645810096,1,1,8,2130
2026-06-08,2026-06,202606081309,13,09R,0.8181197110344789,0.8181197110344789,0.75,0.6754713386500404,1,1,12,2290
2026-06-08,2026-06,202606081310,13,10R,0.7895132242194459,0.7895132242194459,0.75,0.76620399074742,1,1,6,1420
2026-06-08,2026-06,202606081311,13,11R,0.8185414081493305,0.8185414081493306,0.75,0.7235169176294832,1,0,0,7110
2026-06-08,2026-06,202606081312,13,12R,0.8254572866059532,0.8254572866059532,0.75,0.8256082965822193,1,1,9,2530
2026-06-08,2026-06,202606081501,15,01R,0.26452959165687245,0.2645295916568725,0.75,0.391843143922038,1,1,10,2480
2026-06-08,2026-06,202606081502,15,02R,0.5646437203367513,0.5646437203367513,0.75,0.5322196790539129,1,0,0,9930
2026-06-08,2026-06,202606081503,15,03R,0.1968666522489865,0.19686665224898658,0.75,0.20535479311086974,1,0,0,1480
2026-06-08,2026-06,202606081504,15,04R,0.36072444769797885,0.36072444769797885,0.75,0.3573688508944232,1,0,0,9220
2026-06-08,2026-06,202606081505,15,05R,0.4713267488429404,0.4713267488429405,0.75,0.5250050887143768,1,0,0,3200
2026-06-08,2026-06,202606081506,15,06R,0.48715960750961423,0.48715960750961423,0.75,0.41299305103663414,1,0,0,1760
2026-06-08,2026-06,202606081507,15,07R,0.4833988311665028,0.483398831166503,0.75,0.36919724227074807,1,1,12,3160
2026-06-08,2026-06,202606081508,15,08R,0.4520066318184889,0.452006631818489,0.75,0.4906876362982028,1,0,0,2960
2026-06-08,2026-06,202606081509,15,09R,0.4401264548103238,0.4401264548103238,0.75,0.35104175007314553,1,1,16,9240
2026-06-08,2026-06,202606081510,15,10R,0.42375391441079135,0.4237539144107914,0.75,0.27044371749140095,1,1,1,1640
2026-06-08,2026-06,202606081511,15,11R,0.7431321832660048,0.7431321832660049,0.75,0.7974845170533769,1,0,0,3500
2026-06-08,2026-06,202606081512,15,12R,0.7433870801159403,0.7433870801159405,0.75,0.7514446392744641,1,1,5,1270
2026-06-08,2026-06,202606081701,17,01R,0.778068547253702,0.778068547253702,0.75,0.7896771415080217,1,1,4,1730
2026-06-08,2026-06,202606081702,17,02R,0.7224374762071258,0.7224374762071258,0.75,0.6217393631943751,1,1,8,1230
2026-06-08,2026-06,202606081703,17,03R,0.7641744833473879,0.7641744833473879,0.75,0.7542480479893345,1,1,1,410
2026-06-08,2026-06,202606081704,17,04R,0.7932107512378224,0.7932107512378224,0.75,0.6948089536909615,1,0,0,12220
2026-06-08,2026-06,202606081705,17,05R,0.7264719833006699,0.7264719833006698,0.75,0.5680265725972004,1,1,6,1220
2026-06-08,2026-06,202606081706,17,06R,0.7546877569994036,0.7546877569994036,0.75,0.6815649280565473,1,1,13,3200
2026-06-08,2026-06,202606081707,17,07R,0.8009090839475937,0.8009090839475937,0.75,0.7713562982955512,1,1,9,1800
2026-06-08,2026-06,202606081708,17,08R,0.7050088667146107,0.7050088667146107,0.75,0.5861212317585524,1,1,1,1680
2026-06-08,2026-06,202606081709,17,09R,0.8305925247628091,0.8305925247628091,0.75,0.7369426679397796,1,1,8,1070
2026-06-08,2026-06,202606081710,17,10R,0.7477522437181751,0.747752243718175,0.75,0.6333478047104054,1,1,2,1040
2026-06-08,2026-06,202606081711,17,11R,0.8339348781133097,0.8339348781133097,0.75,0.8127425291532919,1,1,3,730
2026-06-08,2026-06,202606081712,17,12R,0.7864966173019856,0.7864966173019856,0.75,0.6935046216962419,1,0,0,38550
2026-06-08,2026-06,202606081801,18,01R,0.6227266624079406,0.6227266624079407,0.75,0.7563272190392515,1,1,2,590
2026-06-08,2026-06,202606081802,18,02R,0.7496977666330134,0.7496977666330131,0.75,0.6357257878283045,1,0,0,4760
2026-06-08,2026-06,202606081803,18,03R,0.8452829344366793,0.8452829344366795,0.75,0.8629457473080984,1,1,8,730
2026-06-08,2026-06,202606081804,18,04R,0.6517159109360674,0.6517159109360674,0.75,0.5903996478010887,1,0,0,1840
2026-06-08,2026-06,202606081805,18,05R,0.6462947350586914,0.6462947350586914,0.75,0.6095959479994097,1,1,1,840
2026-06-08,2026-06,202606081806,18,06R,0.4818649584557304,0.4818649584557304,0.75,0.2558123718770721,1,0,0,9880
2026-06-08,2026-06,202606081809,18,09R,0.3747169073203192,0.37471690732031926,0.75,0.2959286273605973,1,1,2,3960
2026-06-08,2026-06,202606081810,18,10R,0.5840964789609417,0.5840964789609417,0.75,0.43928556355058307,1,0,0,13030
2026-06-08,2026-06,202606081811,18,11R,0.33579846673097513,0.3357984667309752,0.75,0.2783701590572823,1,0,0,1730
2026-06-08,2026-06,202606081812,18,12R,0.8664500891277271,0.8664500891277271,0.75,0.8448493093746694,1,1,14,2280
2026-06-08,2026-06,202606082101,21,01R,0.6824615510631394,0.6824615510631393,0.75,0.7995829522809577,1,0,0,68550
2026-06-08,2026-06,202606082102,21,02R,0.42949894622962825,0.4294989462296281,0.75,0.3707375915768769,1,1,6,1180
2026-06-08,2026-06,202606082103,21,03R,0.5921338061096176,0.5921338061096176,0.75,0.6225478210991205,1,0,0,4820
2026-06-08,2026-06,202606082104,21,04R,0.7084569102969491,0.7084569102969491,0.75,0.7327597614304864,1,1,4,1570
2026-06-08,2026-06,202606082105,21,05R,0.7455765569345583,0.7455765569345583,0.75,0.8243752261294564,1,1,13,5300
2026-06-08,2026-06,202606082106,21,06R,0.2806185177511975,0.2806185177511975,0.75,0.17281323021650666,1,0,0,1590
2026-06-08,2026-06,202606082108,21,08R,0.3996692278801863,0.3996692278801863,0.75,0.5998599756967593,1,1,14,3540
2026-06-08,2026-06,202606082109,21,09R,0.6706351261498493,0.6706351261498493,0.75,0.7628605820554067,1,1,4,1000
2026-06-08,2026-06,202606082110,21,10R,0.692129570596506,0.692129570596506,0.75,0.5986800649363162,1,1,8,2040
2026-06-08,2026-06,202606082111,21,11R,0.7070825786955893,0.7070825786955893,0.75,0.7024010640786397,1,1,13,1010
2026-06-08,2026-06,202606082112,21,12R,0.4029202907745981,0.402920290774598,0.75,0.22691728717208223,1,0,0,220
2026-06-08,2026-06,202606082401,24,01R,0.41980389195728457,0.41980389195728457,0.75,0.36478338920837805,1,0,0,2490
2026-06-08,2026-06,202606082402,24,02R,0.33379463074054416,0.3337946307405443,0.75,0.2941680043286995,1,0,0,4290
2026-06-08,2026-06,202606082403,24,03R,0.5376175207892697,0.5376175207892697,0.75,0.5411228168349738,1,0,0,10620
2026-06-08,2026-06,202606082404,24,04R,0.435676683617769,0.435676683617769,0.75,0.40145482767126917,1,1,6,1240
2026-06-08,2026-06,202606082405,24,05R,0.43548664331920806,0.43548664331920794,0.75,0.3077482136220038,1,0,0,7620
2026-06-08,2026-06,202606082406,24,06R,0.7981996423444253,0.7981996423444253,0.75,0.7790813735405356,1,1,8,2760
