month,variant,race_code,p,head_hit,hist_n,player_st_bias,player_pred_actual_st
2026-07,CURRENT,202607021607,0.6341169533155138,0,46,0.09094553902716847,0.28094553902716846
2026-07,CURRENT,202607021608,0.5552945626058203,0,48,0.04987845147450748,-0.08012154852549253
2026-07,CURRENT,202607021609,0.7637603470965897,1,40,0.06965900371042866,0.14965900371042867
2026-07,CURRENT,202607021610,0.28363110857393925,1,39,0.0745500037861517,0.2345500037861517
2026-07,CURRENT,202607021611,0.6158258611110365,1,32,0.10030833775051032,0.15030833775051033
2026-07,CURRENT,202607021612,0.6605720938906837,0,44,0.060610188620767294,0.1506101886207673
2026-07,CURRENT,202607021901,0.5980785958407567,1,10,0.11314750927607167,0.10314750927607168
2026-07,CURRENT,202607021902,0.32801782850365074,0,32,0.09721309965527224,0.12721309965527222
2026-07,CURRENT,202607021903,0.40827227385976955,1,34,0.06756704967094165,0.12756704967094165
2026-07,CURRENT,202607021904,0.2384293231056493,1,42,0.06986442664464296,0.17986442664464297
2026-07,CURRENT,202607021905,0.7895845546888206,1,38,0.05547812886502986,0.10547812886502986
2026-07,CURRENT,202607021906,0.7324853798973078,0,18,0.11724822091147978,0.22724822091147978
2026-07,CURRENT,202607021907,0.5056444419080128,1,39,0.05026428950043743,0.26026428950043745
2026-07,CURRENT,202607021908,0.8392383593132614,1,31,0.08373049232979107,0.06373049232979107
2026-07,CURRENT,202607021909,0.8801606667728631,1,40,0.03185900371042867,0.2618590037104287
2026-07,CURRENT,202607021910,0.6099247652031188,1,38,0.11589479553169656,0.15589479553169655
2026-07,CURRENT,202607021911,0.5836833564668271,0,4,0.07092501325153097,0.17092501325153098
2026-07,CURRENT,202607021912,0.7481226870607394,1,49,0.08632118958510905,0.016321189585109044
2026-07,CURRENT,202607022001,0.5607676608132822,0,39,0.026386738480029266,0.24638673848002926
2026-07,CURRENT,202607022002,0.12047039425575289,0,15,0.014918007420857346,0.2949180074208574
2026-07,CURRENT,202607022003,0.44726346088404095,1,25,0.07465571958632668,0.06465571958632668
2026-07,CURRENT,202607022004,0.6275988077768598,1,38,0.1146447955316965,0.1046447955316965
2026-07,CURRENT,202607022005,0.5786225304833582,1,34,0.033476140580032586,0.1334761405800326
2026-07,CURRENT,202607022006,0.6183505829379369,1,35,0.05628778190047631,0.21628778190047632
2026-07,CURRENT,202607022007,0.4220632140020039,1,32,0.06054643298860556,0.09054643298860557
2026-07,CURRENT,202607022008,0.6764474819613994,1,38,0.05610312886502986,0.036103128865029865
2026-07,CURRENT,202607022009,0.5326204163046131,1,41,0.03966568991218497,-0.04033431008781503
2026-07,CURRENT,202607022010,0.7634617714083768,1,39,0.04781530990860069,0.15781530990860068
2026-07,CURRENT,202607022011,0.7768923900163958,1,42,0.1012105804907968,0.1712105804907968
2026-07,CURRENT,202607022101,0.7981561097334471,1,43,0.07043302236832893,0.20043302236832894
2026-07,CURRENT,202607022102,0.6821625845105558,1,43,0.0660933997268195,0.22609339972681952
2026-07,CURRENT,202607022103,0.8450287504123736,1,37,0.04602021671322199,0.11602021671322199
2026-07,CURRENT,202607022104,0.7889831956533886,1,27,0.15440405906814683,0.13440405906814684
2026-07,CURRENT,202607022105,0.7708553612572893,0,37,0.09261596139407303,0.282615961394073
2026-07,CURRENT,202607022106,0.430718979849186,1,34,0.06961250421639621,0.23961250421639624
2026-07,CURRENT,202607022107,0.5423453872138693,0,34,0.06438523148912349,0.1443852314891235
2026-07,CURRENT,202607022108,0.26336276965933847,0,30,0.030823754638035838,0.25082375463803586
2026-07,CURRENT,202607022109,0.8654187224315211,1,42,0.059479811260027576,-0.020520188739972425
2026-07,CURRENT,202607022110,0.7115617194426568,0,14,0.08678959106339308,-0.003210408936606915
2026-07,CURRENT,202607022111,0.7643282640907448,1,49,0.030388986195278543,0.030388986195278543
2026-07,CURRENT,202607022112,0.6008930855065612,0,43,0.060999060104178,0.100999060104178
2026-07,CURRENT,202607022201,0.9148802924571879,1,45,0.05623545791857153,-0.03376454208142847
2026-07,CURRENT,202607022202,0.6347245308997308,1,35,0.1211766707893652,0.2711766707893652
2026-07,CURRENT,202607022203,0.5457411113052127,0,32,0.04745119489336746,0.12745119489336745
2026-07,CURRENT,202607022204,0.44897801047124386,0,53,0.07988809818287988,0.06988809818287989
2026-07,CURRENT,202607022206,0.3591821252559551,1,18,0.12403393519719408,0.1640339351971941
2026-07,CURRENT,202607022207,0.4996734130068318,1,39,0.0918969425616619,0.1018969425616619
2026-07,CURRENT,202607022208,0.8151949379977332,1,39,0.0461826568473762,0.1061826568473762
2026-07,CURRENT,202607022209,0.5859239337844235,0,36,0.06419456925046596,0.12419456925046596
2026-07,CURRENT,202607022210,0.816791881925554,1,41,0.08397941540238105,0.263979415402381
2026-07,CURRENT,202607022211,0.5994856447035464,1,39,0.07659082011268234,0.03659082011268234
2026-07,CURRENT,202607022212,0.8172032243103926,1,30,0.044073754638035846,0.014073754638035847
