date,month,race_code,layer,n,winner,second,third,head4_win,hit,return_yen,profit_yen,comp_odds,comp_band,tickets
2026-04-28,2026-04,202604280709,S,12,4,6,1,1,1,39480.0,29480.0,4.054433163542207,4-5,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5
2026-04-28,2026-04,202604280709,S,13,4,6,1,1,1,39480.0,29480.0,3.8498591577225856,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3
2026-04-28,2026-04,202604280709,S,14,4,6,1,1,1,36190.0,26190.0,3.7508846704164576,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5
2026-04-28,2026-04,202604280709,S,15,4,6,1,1,1,36190.0,26190.0,3.6757093067758224,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2
2026-04-28,2026-04,202604280709,S,16,4,6,1,1,1,36190.0,26190.0,3.619525507809738,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2|4-2-3
2026-04-28,2026-04,202604280709,S,17,4,6,1,1,1,32900.0,22900.0,3.4201788935355903,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2|4-2-3|4-3-1
2026-04-28,2026-04,202604280709,S,18,4,6,1,1,1,32900.0,22900.0,3.220629457068819,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2|4-2-3|4-3-1|4-5-1
2026-04-28,2026-04,202604280709,S,19,4,6,1,1,1,32900.0,22900.0,3.1390340925395526,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2|4-2-3|4-3-1|4-5-1|4-5-2
2026-04-28,2026-04,202604280709,S,20,4,6,1,1,1,29610.0,19610.0,3.0712371989132214,3-4,4-1-6|4-1-5|4-6-5|4-6-1|4-1-2|4-2-6|4-3-6|4-1-3|4-5-6|4-2-1|4-6-2|4-2-5|4-6-3|4-3-5|4-3-2|4-2-3|4-3-1|4-5-1|4-5-2|4-5-3
2026-04-28,2026-04,202604280806,A,2,1,4,2,0,0,0.0,-10000.0,13.165233644859814,12-15,4-1-5|4-1-3
2026-04-28,2026-04,202604280806,A,3,1,4,2,0,0,0.0,-10000.0,11.837748738769177,10-12,4-1-5|4-1-3|4-2-5
2026-04-28,2026-04,202604280806,A,4,1,4,2,0,0,0.0,-10000.0,9.564267015805305,8-10,4-1-5|4-1-3|4-2-5|4-2-1
2026-04-28,2026-04,202604280806,A,5,1,4,2,0,0,0.0,-10000.0,8.118344888441243,8-10,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6
2026-04-28,2026-04,202604280806,A,6,1,4,2,0,0,0.0,-10000.0,7.621747950142472,6-8,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5
2026-04-28,2026-04,202604280806,A,7,1,4,2,0,0,0.0,-10000.0,6.988408059508489,6-8,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3
2026-04-28,2026-04,202604280806,A,8,1,4,2,0,0,0.0,-10000.0,6.093752052083551,6-8,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1
2026-04-28,2026-04,202604280806,A,9,1,4,2,0,0,0.0,-10000.0,5.7782398568750954,5-6,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3
2026-04-28,2026-04,202604280806,A,10,1,4,2,0,0,0.0,-10000.0,5.435370075159456,5-6,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6
2026-04-28,2026-04,202604280806,A,11,1,4,2,0,0,0.0,-10000.0,4.906256579284511,4-5,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1
2026-04-28,2026-04,202604280806,A,12,1,4,2,0,0,0.0,-10000.0,4.008281378958534,4-5,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2
2026-04-28,2026-04,202604280806,A,13,1,4,2,0,0,0.0,-10000.0,3.9420853698169247,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6
2026-04-28,2026-04,202604280806,A,14,1,4,2,0,0,0.0,-10000.0,3.8567202904653275,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6
2026-04-28,2026-04,202604280806,A,15,1,4,2,0,0,0.0,-10000.0,3.744931187544287,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5
2026-04-28,2026-04,202604280806,A,16,1,4,2,0,0,0.0,-10000.0,3.5950084774476303,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5|4-3-2
2026-04-28,2026-04,202604280806,A,17,1,4,2,0,0,0.0,-10000.0,3.4780431399993046,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5|4-3-2|4-6-1
2026-04-28,2026-04,202604280806,A,18,1,4,2,0,0,0.0,-10000.0,3.330661652564682,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5|4-3-2|4-6-1|4-5-2
2026-04-28,2026-04,202604280806,A,19,1,4,2,0,0,0.0,-10000.0,3.285221612510834,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5|4-3-2|4-6-1|4-5-2|4-6-3
2026-04-28,2026-04,202604280806,A,20,1,4,2,0,0,0.0,-10000.0,3.225752962956813,3-4,4-1-5|4-1-3|4-2-5|4-2-1|4-1-6|4-3-5|4-2-3|4-5-1|4-5-3|4-5-6|4-3-1|4-1-2|4-3-6|4-2-6|4-6-5|4-3-2|4-6-1|4-5-2|4-6-3|4-6-2
2026-04-29,2026-04,202604290306,A,2,5,2,4,0,0,0.0,-10000.0,8.523764705882353,8-10,4-5-2|4-5-6
2026-04-29,2026-04,202604290306,A,3,5,2,4,0,0,0.0,-10000.0,7.932710852828918,6-8,4-5-2|4-5-6|4-3-5
2026-04-29,2026-04,202604290306,A,4,5,2,4,0,0,0.0,-10000.0,7.497322205488965,6-8,4-5-2|4-5-6|4-3-5|4-3-2
2026-04-29,2026-04,202604290306,A,5,5,2,4,0,0,0.0,-10000.0,4.807511535002503,4-5,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5
2026-04-29,2026-04,202604290306,A,6,5,2,4,0,0,0.0,-10000.0,3.8073100583453314,3-4,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1
2026-04-29,2026-04,202604290306,A,7,5,2,4,0,0,0.0,-10000.0,3.7050895883680544,3-4,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5
2026-04-29,2026-04,202604290306,A,8,5,2,4,0,0,0.0,-10000.0,3.2623336073312035,3-4,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5
2026-04-29,2026-04,202604290306,A,9,5,2,4,0,0,0.0,-10000.0,3.0777621566161133,3-4,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3
2026-04-29,2026-04,202604290306,A,10,5,2,4,0,0,0.0,-10000.0,2.737970897924634,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1
2026-04-29,2026-04,202604290306,A,11,5,2,4,0,0,0.0,-10000.0,2.495663971506745,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2
2026-04-29,2026-04,202604290306,A,12,5,2,4,0,0,0.0,-10000.0,2.4055231681526412,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6
2026-04-29,2026-04,202604290306,A,13,5,2,4,0,0,0.0,-10000.0,2.390984320383751,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6
2026-04-29,2026-04,202604290306,A,14,5,2,4,0,0,0.0,-10000.0,2.296943960875967,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3
2026-04-29,2026-04,202604290306,A,15,5,2,4,0,0,0.0,-10000.0,2.2717480269735586,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2
2026-04-29,2026-04,202604290306,A,16,5,2,4,0,0,0.0,-10000.0,2.2456134576003572,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2|4-3-1
2026-04-29,2026-04,202604290306,A,17,5,2,4,0,0,0.0,-10000.0,2.200405227131728,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2|4-3-1|4-1-6
2026-04-29,2026-04,202604290306,A,18,5,2,4,0,0,0.0,-10000.0,2.1834640924271054,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2|4-3-1|4-1-6|4-6-1
2026-04-29,2026-04,202604290306,A,19,5,2,4,0,0,0.0,-10000.0,2.1718270217108633,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2|4-3-1|4-1-6|4-6-1|4-6-3
2026-04-29,2026-04,202604290306,A,20,5,2,4,0,0,0.0,-10000.0,2.124120483313452,<3,4-5-2|4-5-6|4-3-5|4-3-2|4-2-5|4-5-1|4-6-5|4-1-5|4-5-3|4-2-1|4-1-2|4-2-6|4-3-6|4-2-3|4-6-2|4-3-1|4-1-6|4-6-1|4-6-3|4-1-3
2026-04-29,2026-04,202604291402,A,2,1,2,4,0,0,0.0,-10000.0,9.99975,8-10,4-1-5|4-2-1
2026-04-29,2026-04,202604291402,A,3,1,2,4,0,0,0.0,-10000.0,7.737406885785553,6-8,4-1-5|4-2-1|4-2-5
2026-04-29,2026-04,202604291402,A,4,1,2,4,0,0,0.0,-10000.0,4.944743312473528,4-5,4-1-5|4-2-1|4-2-5|4-1-2
2026-04-29,2026-04,202604291402,A,5,1,2,4,0,0,0.0,-10000.0,4.604892403282606,4-5,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6
2026-04-29,2026-04,202604291402,A,6,1,2,4,0,0,0.0,-10000.0,4.39982440743663,4-5,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3
2026-04-29,2026-04,202604291402,A,7,1,2,4,0,0,0.0,-10000.0,4.140674470072816,4-5,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3
2026-04-29,2026-04,202604291402,A,8,1,2,4,0,0,0.0,-10000.0,3.994310406995025,3-4,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6
2026-04-29,2026-04,202604291402,A,9,1,2,4,0,0,0.0,-10000.0,3.5222038471841057,3-4,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1
2026-04-29,2026-04,202604291402,A,10,1,2,4,0,0,0.0,-10000.0,3.4758130847019904,3-4,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5
2026-04-29,2026-04,202604291402,A,11,1,2,4,0,0,0.0,-10000.0,3.369347431173095,3-4,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6
2026-04-29,2026-04,202604291402,A,12,1,2,4,0,0,0.0,-10000.0,3.314522792699136,3-4,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2
2026-04-29,2026-04,202604291402,A,13,1,2,4,0,0,0.0,-10000.0,3.2487830762476224,3-4,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1
2026-04-29,2026-04,202604291402,A,14,1,2,4,0,0,0.0,-10000.0,2.9832506332476254,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2
2026-04-29,2026-04,202604291402,A,15,1,2,4,0,0,0.0,-10000.0,2.92680973476899,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3
2026-04-29,2026-04,202604291402,A,16,1,2,4,0,0,0.0,-10000.0,2.906861713291641,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3|4-3-6
2026-04-29,2026-04,202604291402,A,17,1,2,4,0,0,0.0,-10000.0,2.871844702336352,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3|4-3-6|4-6-5
2026-04-29,2026-04,202604291402,A,18,1,2,4,0,0,0.0,-10000.0,2.8173956922873566,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3|4-3-6|4-6-5|4-6-1
2026-04-29,2026-04,202604291402,A,19,1,2,4,0,0,0.0,-10000.0,2.7750876831732225,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3|4-3-6|4-6-5|4-6-1|4-6-2
2026-04-29,2026-04,202604291402,A,20,1,2,4,0,0,0.0,-10000.0,2.7568849766714707,<3,4-1-5|4-2-1|4-2-5|4-1-2|4-1-6|4-2-3|4-1-3|4-2-6|4-5-1|4-3-5|4-5-6|4-3-2|4-3-1|4-5-2|4-5-3|4-3-6|4-6-5|4-6-1|4-6-2|4-6-3
2026-05-01,2026-05,202605012306,S,2,1,4,5,0,0,0.0,-10000.0,5.815384615384616,5-6,4-1-3|4-1-2
2026-05-01,2026-05,202605012306,S,3,1,4,5,0,0,0.0,-10000.0,5.548707994662138,5-6,4-1-3|4-1-2|4-3-2
2026-05-01,2026-05,202605012306,S,4,1,4,5,0,0,0.0,-10000.0,4.96942466733987,4-5,4-1-3|4-1-2|4-3-2|4-3-1
2026-05-01,2026-05,202605012306,S,5,1,4,5,0,0,0.0,-10000.0,4.69885013907506,4-5,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6
2026-05-01,2026-05,202605012306,S,6,1,4,5,0,0,0.0,-10000.0,4.5112595839982985,4-5,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3
2026-05-01,2026-05,202605012306,S,7,1,4,5,0,0,0.0,-10000.0,3.0377181658212287,3-4,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5
2026-05-01,2026-05,202605012306,S,8,1,4,5,0,0,0.0,-10000.0,2.8647124210634147,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1
2026-05-01,2026-05,202605012306,S,9,1,4,5,0,0,0.0,-10000.0,2.842033842650812,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6
2026-05-01,2026-05,202605012306,S,10,1,4,5,0,0,0.0,-10000.0,2.8187057785416374,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6
2026-05-01,2026-05,202605012306,S,11,1,4,5,0,0,0.0,-10000.0,2.787924970765541,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1
2026-05-01,2026-05,202605012306,S,12,1,4,5,0,0,0.0,-10000.0,2.7726092848936736,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3
2026-05-01,2026-05,202605012306,S,13,1,4,5,0,0,0.0,-10000.0,2.7557647984142504,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2
2026-05-01,2026-05,202605012306,S,14,1,4,5,0,0,0.0,-10000.0,2.685025796755242,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5
2026-05-01,2026-05,202605012306,S,15,1,4,5,0,0,0.0,-10000.0,2.611674200509549,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5
2026-05-01,2026-05,202605012306,S,16,1,4,5,0,0,0.0,-10000.0,2.258476333831205,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5|4-5-1
2026-05-01,2026-05,202605012306,S,17,1,4,5,0,0,0.0,-10000.0,2.1616122445981745,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5|4-5-1|4-5-3
2026-05-01,2026-05,202605012306,S,18,1,4,5,0,0,0.0,-10000.0,2.0523421013381524,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5|4-5-1|4-5-3|4-5-2
2026-05-01,2026-05,202605012306,S,19,1,4,5,0,0,0.0,-10000.0,2.00043838553824,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5|4-5-1|4-5-3|4-5-2|4-5-6
2026-05-01,2026-05,202605012306,S,20,1,4,5,0,0,0.0,-10000.0,1.9843993205961932,<3,4-1-3|4-1-2|4-3-2|4-3-1|4-1-6|4-2-3|4-1-5|4-2-1|4-3-6|4-2-6|4-6-1|4-6-3|4-6-2|4-3-5|4-2-5|4-5-1|4-5-3|4-5-2|4-5-6|4-6-5
2026-05-02,2026-05,202605020202,S,2,5,2,4,0,0,0.0,-10000.0,5.912236286919831,5-6,4-2-5|4-5-2
2026-05-02,2026-05,202605020202,S,3,5,2,4,0,0,0.0,-10000.0,5.228358208955224,5-6,4-2-5|4-5-2|4-2-3
2026-05-02,2026-05,202605020202,S,4,5,2,4,0,0,0.0,-10000.0,4.660382683123488,4-5,4-2-5|4-5-2|4-2-3|4-5-6
2026-05-02,2026-05,202605020202,S,5,5,2,4,0,0,0.0,-10000.0,4.273648018658959,4-5,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5
2026-05-02,2026-05,202605020202,S,6,5,2,4,0,0,0.0,-10000.0,4.056409111845564,4-5,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5
2026-05-02,2026-05,202605020202,S,7,5,2,4,0,0,0.0,-10000.0,3.6585395860324357,3-4,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3
2026-05-02,2026-05,202605020202,S,8,5,2,4,0,0,0.0,-10000.0,3.3868118406495467,3-4,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1
2026-05-02,2026-05,202605020202,S,9,5,2,4,0,0,0.0,-10000.0,3.0369609768414745,3-4,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1
2026-05-02,2026-05,202605020202,S,10,5,2,4,0,0,0.0,-10000.0,2.937183443294384,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6
2026-05-02,2026-05,202605020202,S,11,5,2,4,0,0,0.0,-10000.0,2.8472595340245035,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2
2026-05-02,2026-05,202605020202,S,12,5,2,4,0,0,0.0,-10000.0,2.7315250012530163,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2
2026-05-02,2026-05,202605020202,S,13,5,2,4,0,0,0.0,-10000.0,2.6965829530827214,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5
2026-05-02,2026-05,202605020202,S,14,5,2,4,0,0,0.0,-10000.0,2.6589058112826303,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3
2026-05-02,2026-05,202605020202,S,15,5,2,4,0,0,0.0,-10000.0,2.6317518328495018,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1
2026-05-02,2026-05,202605020202,S,16,5,2,4,0,0,0.0,-10000.0,2.6041941619257223,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1|4-1-6
2026-05-02,2026-05,202605020202,S,17,5,2,4,0,0,0.0,-10000.0,2.5881160211038114,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1|4-1-6|4-3-6
2026-05-02,2026-05,202605020202,S,18,5,2,4,0,0,0.0,-10000.0,2.56180550573734,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1|4-1-6|4-3-6|4-6-2
2026-05-02,2026-05,202605020202,S,19,5,2,4,0,0,0.0,-10000.0,2.550690735250865,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1|4-1-6|4-3-6|4-6-2|4-6-3
2026-05-02,2026-05,202605020202,S,20,5,2,4,0,0,0.0,-10000.0,2.534500584588213,<3,4-2-5|4-5-2|4-2-3|4-5-6|4-1-5|4-3-5|4-5-3|4-2-1|4-5-1|4-2-6|4-3-2|4-1-2|4-6-5|4-1-3|4-3-1|4-1-6|4-3-6|4-6-2|4-6-3|4-6-1
2026-05-02,2026-05,202605021103,S,2,4,1,5,1,1,69930.0,59930.0,6.9929999999999986,6-8,4-1-5|4-1-2
2026-05-02,2026-05,202605021103,S,3,4,1,5,1,1,46620.0,36620.0,4.707109802271771,4-5,4-1-5|4-1-2|4-5-1
2026-05-02,2026-05,202605021103,S,4,4,1,5,1,1,38850.0,28850.0,3.8986742229460587,3-4,4-1-5|4-1-2|4-5-1|4-5-2
2026-05-02,2026-05,202605021103,S,5,4,1,5,1,1,35520.0,25520.0,3.6023768833577927,3-4,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3
2026-05-02,2026-05,202605021103,S,6,4,1,5,1,1,33300.0,23300.0,3.2803829908559017,3-4,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5
2026-05-02,2026-05,202605021103,S,7,4,1,5,1,1,29970.0,19970.0,3.034589970522017,3-4,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1
2026-05-02,2026-05,202605021103,S,8,4,1,5,1,1,28860.0,18860.0,2.895767430226147,<3,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3
2026-05-02,2026-05,202605021103,S,9,4,1,5,1,1,28860.0,18860.0,2.8308120162967882,<3,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5
2026-05-02,2026-05,202605021103,S,10,4,1,5,1,1,27750.0,17750.0,2.7935105854806053,<3,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5|4-3-2
2026-05-02,2026-05,202605021103,S,11,4,1,5,1,1,27750.0,17750.0,2.731915470189148,<3,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5|4-3-2|4-3-1
2026-05-02,2026-05,202605021103,S,12,4,1,5,1,1,26640.0,16640.0,2.6745631895492115,<3,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5|4-3-2|4-3-1|4-2-3
2026-05-02,2026-05,202605021103,S,13,4,1,5,1,1,25530.0,15530.0,2.574899911404271,<3,4-1-5|4-1-2|4-5-1|4-5-2|4-1-3|4-2-5|4-2-1|4-5-3|4-3-5|4-3-2|4-3-1|4-2-3|4-1-6
