month,date,race_code,variant,p,y4
2026-04,2026-04-28,202604280707,ALL_SAFE_LINEAR,0.06997385358796632,1
2026-04,2026-04-28,202604280709,ALL_SAFE_LINEAR,0.11993398338088643,1
2026-04,2026-04-28,202604280806,ALL_SAFE_LINEAR,0.31516007243259164,0
2026-04,2026-04-28,202604281502,ALL_SAFE_LINEAR,0.23982843013584731,0
2026-04,2026-04-28,202604281606,ALL_SAFE_LINEAR,0.04553032196472511,0
2026-04,2026-04-28,202604282306,ALL_SAFE_LINEAR,0.048106966361154795,0
2026-04,2026-04-29,202604290306,ALL_SAFE_LINEAR,0.7312967084241495,0
2026-04,2026-04-29,202604290512,ALL_SAFE_LINEAR,0.028542372615584576,0
2026-04,2026-04-29,202604291402,ALL_SAFE_LINEAR,0.058176462437881736,0
2026-04,2026-04-29,202604291505,ALL_SAFE_LINEAR,0.052408108869588604,0
2026-04,2026-04-29,202604291908,ALL_SAFE_LINEAR,0.0018663509348164683,0
2026-04,2026-04-29,202604292405,ALL_SAFE_LINEAR,0.026267330047335523,0
2026-04,2026-04-30,202604300505,ALL_SAFE_LINEAR,0.018140907400148846,0
2026-04,2026-04-01,202604010103,ALL_SAFE_HGB,0.16632891087451662,0
2026-04,2026-04-01,202604010110,ALL_SAFE_HGB,0.502914319677148,0
2026-04,2026-04-01,202604010206,ALL_SAFE_HGB,0.3461668395096694,0
2026-04,2026-04-01,202604010603,ALL_SAFE_HGB,0.25836824037068745,1
2026-04,2026-04-01,202604010804,ALL_SAFE_HGB,0.23628660246439598,1
2026-04,2026-04-01,202604012401,ALL_SAFE_HGB,0.08769659279128805,0
2026-04,2026-04-02,202604020108,ALL_SAFE_HGB,0.31969632397037,0
2026-04,2026-04-02,202604020203,ALL_SAFE_HGB,0.03180921014713173,0
2026-04,2026-04-02,202604022209,ALL_SAFE_HGB,0.08443729190938573,0
2026-04,2026-04-03,202604030402,ALL_SAFE_HGB,0.6133976475255233,0
2026-04,2026-04-03,202604031806,ALL_SAFE_HGB,0.1784341824452542,0
2026-04,2026-04-04,202604041505,ALL_SAFE_HGB,0.18130164800806642,0
2026-04,2026-04-04,202604042202,ALL_SAFE_HGB,0.41696828166871935,0
2026-04,2026-04-05,202604050401,ALL_SAFE_HGB,0.11655997897310279,0
2026-04,2026-04-05,202604051611,ALL_SAFE_HGB,0.13042826461135018,0
2026-04,2026-04-05,202604052207,ALL_SAFE_HGB,0.13981252196747912,0
2026-04,2026-04-06,202604060408,ALL_SAFE_HGB,0.13131500911905022,1
2026-04,2026-04-07,202604070808,ALL_SAFE_HGB,0.5332165702310583,0
2026-04,2026-04-07,202604071007,ALL_SAFE_HGB,0.2545260280958669,0
2026-04,2026-04-07,202604072403,ALL_SAFE_HGB,0.4904653236251853,0
2026-04,2026-04-08,202604080210,ALL_SAFE_HGB,0.15827813623748957,0
2026-04,2026-04-08,202604081111,ALL_SAFE_HGB,0.3342358440367819,0
2026-04,2026-04-08,202604082303,ALL_SAFE_HGB,0.3087334955669952,1
2026-04,2026-04-08,202604082306,ALL_SAFE_HGB,0.46037671022683785,1
2026-04,2026-04-09,202604090703,ALL_SAFE_HGB,0.266159107352121,1
2026-04,2026-04-09,202604090804,ALL_SAFE_HGB,0.09547976008745476,0
2026-04,2026-04-09,202604091004,ALL_SAFE_HGB,0.08000499008242483,0
2026-04,2026-04-09,202604091506,ALL_SAFE_HGB,0.10933440664623781,0
2026-04,2026-04-09,202604091609,ALL_SAFE_HGB,0.19277689566883774,0
2026-04,2026-04-10,202604100708,ALL_SAFE_HGB,0.32286872903435343,0
2026-04,2026-04-10,202604101711,ALL_SAFE_HGB,0.05960064826312654,0
2026-04,2026-04-11,202604110709,ALL_SAFE_HGB,0.19946611748724552,0
2026-04,2026-04-11,202604111508,ALL_SAFE_HGB,0.08605084517203503,0
2026-04,2026-04-12,202604120406,ALL_SAFE_HGB,0.12565101182184094,0
2026-04,2026-04-12,202604120608,ALL_SAFE_HGB,0.20628774992328947,0
2026-04,2026-04-12,202604121605,ALL_SAFE_HGB,0.029912069164454873,0
2026-04,2026-04-12,202604121607,ALL_SAFE_HGB,0.0722229244296154,0
2026-04,2026-04-13,202604130405,ALL_SAFE_HGB,0.02052386045053155,0
2026-04,2026-04-13,202604130608,ALL_SAFE_HGB,0.3886444498725674,1
2026-04,2026-04-13,202604131606,ALL_SAFE_HGB,0.20480950276304039,0
2026-04,2026-04-13,202604132405,ALL_SAFE_HGB,0.06321696065846216,0
2026-04,2026-04-14,202604140205,ALL_SAFE_HGB,0.06960135948049695,0
2026-04,2026-04-14,202604140304,ALL_SAFE_HGB,0.3577243051201703,0
2026-04,2026-04-15,202604150307,ALL_SAFE_HGB,0.6284397138142308,0
2026-04,2026-04-15,202604151005,ALL_SAFE_HGB,0.03879790877127043,1
2026-04,2026-04-16,202604160811,ALL_SAFE_HGB,0.09191342098831794,0
2026-04,2026-04-16,202604160906,ALL_SAFE_HGB,0.7125574146385109,1
2026-04,2026-04-16,202604162011,ALL_SAFE_HGB,0.05161093161852559,0
2026-04,2026-04-17,202604170305,ALL_SAFE_HGB,0.5739928557981677,0
2026-04,2026-04-17,202604172102,ALL_SAFE_HGB,0.10237810080488391,0
2026-04,2026-04-17,202604172301,ALL_SAFE_HGB,0.05304565465057658,0
2026-04,2026-04-18,202604180305,ALL_SAFE_HGB,0.18019627750285364,1
2026-04,2026-04-18,202604180908,ALL_SAFE_HGB,0.11651620251349512,0
2026-04,2026-04-18,202604181306,ALL_SAFE_HGB,0.037754329040632306,0
2026-04,2026-04-18,202604181508,ALL_SAFE_HGB,0.06672704537492108,0
2026-04,2026-04-19,202604190501,ALL_SAFE_HGB,0.07545000860832564,0
2026-04,2026-04-19,202604190703,ALL_SAFE_HGB,0.13208922650284832,0
2026-04,2026-04-19,202604191006,ALL_SAFE_HGB,0.12343651397395214,0
2026-04,2026-04-19,202604191307,ALL_SAFE_HGB,0.10900153764475314,0
2026-04,2026-04-19,202604191506,ALL_SAFE_HGB,0.2573919189880731,0
2026-04,2026-04-19,202604192406,ALL_SAFE_HGB,0.24359060700585375,0
2026-04,2026-04-20,202604200707,ALL_SAFE_HGB,0.09702382325974664,0
2026-04,2026-04-20,202604201510,ALL_SAFE_HGB,0.0926620676356637,0
2026-04,2026-04-21,202604210508,ALL_SAFE_HGB,0.14364967530613304,0
2026-04,2026-04-21,202604210702,ALL_SAFE_HGB,0.2250812737237593,0
2026-04,2026-04-21,202604211109,ALL_SAFE_HGB,0.2629563928663243,0
2026-04,2026-04-21,202604211508,ALL_SAFE_HGB,0.25186298890584313,0
2026-04,2026-04-21,202604211803,ALL_SAFE_HGB,0.09274465820548936,0
2026-04,2026-04-21,202604212411,ALL_SAFE_HGB,0.04285391439315627,0
2026-04,2026-04-22,202604220502,ALL_SAFE_HGB,0.09980948301109696,0
2026-04,2026-04-22,202604221103,ALL_SAFE_HGB,0.11635087683453836,1
2026-04,2026-04-22,202604222207,ALL_SAFE_HGB,0.07799591097193134,1
2026-04,2026-04-23,202604230507,ALL_SAFE_HGB,0.11757247311431535,1
2026-04,2026-04-23,202604231112,ALL_SAFE_HGB,0.14314796648960645,0
2026-04,2026-04-23,202604231402,ALL_SAFE_HGB,0.1315688482990884,0
2026-04,2026-04-23,202604231407,ALL_SAFE_HGB,0.1054812415836035,0
2026-04,2026-04-23,202604231603,ALL_SAFE_HGB,0.4756337602857835,0
2026-04,2026-04-23,202604231808,ALL_SAFE_HGB,0.18842806972761364,0
2026-04,2026-04-24,202604240706,ALL_SAFE_HGB,0.3208721506973333,0
2026-04,2026-04-24,202604240709,ALL_SAFE_HGB,0.031198549700522715,0
2026-04,2026-04-24,202604242010,ALL_SAFE_HGB,0.044332741537729675,1
2026-04,2026-04-24,202604242307,ALL_SAFE_HGB,0.044668035082667534,0
2026-04,2026-04-24,202604242308,ALL_SAFE_HGB,0.18088619512563617,0
2026-04,2026-04-25,202604250705,ALL_SAFE_HGB,0.02564585564351398,1
2026-04,2026-04-25,202604250708,ALL_SAFE_HGB,0.19532559314784545,1
2026-04,2026-04-25,202604250711,ALL_SAFE_HGB,0.25183333723152196,0
2026-04,2026-04-25,202604250903,ALL_SAFE_HGB,0.2240553396086301,0
2026-04,2026-04-25,202604251307,ALL_SAFE_HGB,0.3331566265854839,0
2026-04,2026-04-25,202604251505,ALL_SAFE_HGB,0.15034743812726367,0
2026-04,2026-04-25,202604251508,ALL_SAFE_HGB,0.04539348298081142,1
2026-04,2026-04-25,202604252307,ALL_SAFE_HGB,0.20839495445571715,1
2026-04,2026-04-26,202604260310,ALL_SAFE_HGB,0.3393947844798516,0
2026-04,2026-04-26,202604261504,ALL_SAFE_HGB,0.08436648942845439,0
2026-04,2026-04-26,202604262102,ALL_SAFE_HGB,0.01809259966034344,0
2026-04,2026-04-27,202604270405,ALL_SAFE_HGB,0.1704628886441325,0
2026-04,2026-04-27,202604270505,ALL_SAFE_HGB,0.2748628736137324,0
2026-04,2026-04-27,202604270602,ALL_SAFE_HGB,0.057233341475655695,1
2026-04,2026-04-27,202604270606,ALL_SAFE_HGB,0.40521392494155034,1
2026-04,2026-04-27,202604270707,ALL_SAFE_HGB,0.025598068546582173,0
2026-04,2026-04-27,202604271607,ALL_SAFE_HGB,0.7013154392709013,0
2026-04,2026-04-27,202604272401,ALL_SAFE_HGB,0.12028256115354105,0
2026-04,2026-04-27,202604272402,ALL_SAFE_HGB,0.4806171364692301,0
2026-04,2026-04-28,202604280603,ALL_SAFE_HGB,0.3284917587202476,0
2026-04,2026-04-28,202604280606,ALL_SAFE_HGB,0.4337922985104614,1
2026-04,2026-04-28,202604280707,ALL_SAFE_HGB,0.12466265874665808,1
2026-04,2026-04-28,202604280709,ALL_SAFE_HGB,0.13121496163239452,1
2026-04,2026-04-28,202604280806,ALL_SAFE_HGB,0.16638749869845995,0
2026-04,2026-04-28,202604281502,ALL_SAFE_HGB,0.15224998130112036,0
2026-04,2026-04-28,202604281606,ALL_SAFE_HGB,0.16117876771195486,0
2026-04,2026-04-28,202604282306,ALL_SAFE_HGB,0.16724682465736246,0
2026-04,2026-04-29,202604290306,ALL_SAFE_HGB,0.5853117352480595,0
2026-04,2026-04-29,202604290512,ALL_SAFE_HGB,0.05850632981685201,0
2026-04,2026-04-29,202604291402,ALL_SAFE_HGB,0.2368747734659652,0
2026-04,2026-04-29,202604291505,ALL_SAFE_HGB,0.056922504104222185,0
2026-04,2026-04-29,202604291908,ALL_SAFE_HGB,0.10578900172496103,0
2026-04,2026-04-29,202604292405,ALL_SAFE_HGB,0.042225146858792674,0
2026-04,2026-04-30,202604300505,ALL_SAFE_HGB,0.04722273183407814,0
2026-05,2026-05-01,202605010108,ST_3HEAD_ANALOG,0.19223028950597276,0
2026-05,2026-05-01,202605011103,ST_3HEAD_ANALOG,0.27249792005281936,0
2026-05,2026-05-01,202605011702,ST_3HEAD_ANALOG,0.18902933199528704,0
2026-05,2026-05-01,202605011707,ST_3HEAD_ANALOG,0.35045434815107895,0
2026-05,2026-05-01,202605012005,ST_3HEAD_ANALOG,0.2723945868910436,0
2026-05,2026-05-01,202605012009,ST_3HEAD_ANALOG,0.28598583910709163,0
2026-05,2026-05-01,202605012306,ST_3HEAD_ANALOG,0.1515589510761718,0
2026-05,2026-05-02,202605020202,ST_3HEAD_ANALOG,0.2061183361542577,0
2026-05,2026-05-02,202605020211,ST_3HEAD_ANALOG,0.2572025941529716,1
2026-05,2026-05-02,202605020908,ST_3HEAD_ANALOG,0.3761975238327696,0
2026-05,2026-05-02,202605021004,ST_3HEAD_ANALOG,0.20481494342043743,0
2026-05,2026-05-02,202605021103,ST_3HEAD_ANALOG,0.1987719605279963,1
2026-05,2026-05-02,202605021104,ST_3HEAD_ANALOG,0.26004221910224085,0
2026-05,2026-05-02,202605021911,ST_3HEAD_ANALOG,0.30891765888122014,0
2026-05,2026-05-02,202605022205,ST_3HEAD_ANALOG,0.24793922560049955,0
2026-05,2026-05-02,202605022307,ST_3HEAD_ANALOG,0.25972075521443205,0
2026-05,2026-05-03,202605030104,ST_3HEAD_ANALOG,0.24977098759755204,0
2026-05,2026-05-03,202605030105,ST_3HEAD_ANALOG,0.24977098759755204,0
2026-05,2026-05-03,202605030608,ST_3HEAD_ANALOG,0.24977098759755204,0
2026-05,2026-05-03,202605030708,ST_3HEAD_ANALOG,0.24977098759755204,0
2026-05,2026-05-03,202605030805,ST_3HEAD_ANALOG,0.24977098759755204,1
2026-05,2026-05-03,202605030811,ST_3HEAD_ANALOG,0.2487522346628619,0
2026-05,2026-05-03,202605031208,ST_3HEAD_ANALOG,0.28801091202251083,0
2026-05,2026-05-03,202605031702,ST_3HEAD_ANALOG,0.24977098759755204,0
2026-05,2026-05-03,202605032307,ST_3HEAD_ANALOG,0.24977098759755204,1
2026-05,2026-05-04,202605040202,ST_3HEAD_ANALOG,0.194808652726545,0
2026-05,2026-05-04,202605040205,ST_3HEAD_ANALOG,0.2140079759043151,0
2026-05,2026-05-04,202605040403,ST_3HEAD_ANALOG,0.3272491039682639,0
2026-05,2026-05-04,202605040701,ST_3HEAD_ANALOG,0.20199432611624024,1
2026-05,2026-05-04,202605040705,ST_3HEAD_ANALOG,0.23742551533647613,1
2026-05,2026-05-04,202605040802,ST_3HEAD_ANALOG,0.35019723251022766,1
2026-05,2026-05-04,202605040805,ST_3HEAD_ANALOG,0.2645364021585584,1
2026-05,2026-05-04,202605040904,ST_3HEAD_ANALOG,0.24779836951758474,0
2026-05,2026-05-04,202605041307,ST_3HEAD_ANALOG,0.20350520710543202,0
2026-05,2026-05-04,202605041410,ST_3HEAD_ANALOG,0.31450522149265475,1
2026-05,2026-05-04,202605041707,ST_3HEAD_ANALOG,0.2819615916874374,0
2026-05,2026-05-04,202605042009,ST_3HEAD_ANALOG,0.2332215682036544,0
2026-05,2026-05-05,202605050109,ST_3HEAD_ANALOG,0.19255495888229066,0
2026-05,2026-05-05,202605050202,ST_3HEAD_ANALOG,0.19101810015171838,0
2026-05,2026-05-05,202605050203,ST_3HEAD_ANALOG,0.24278844981939268,1
2026-05,2026-05-05,202605050205,ST_3HEAD_ANALOG,0.24004695785713195,0
2026-05,2026-05-05,202605050702,ST_3HEAD_ANALOG,0.1201948802561517,1
2026-05,2026-05-05,202605050811,ST_3HEAD_ANALOG,0.20508591356485784,0
2026-05,2026-05-05,202605050904,ST_3HEAD_ANALOG,0.24786656781163444,0
2026-05,2026-05-05,202605051303,ST_3HEAD_ANALOG,0.28824493846504107,0
2026-05,2026-05-05,202605051306,ST_3HEAD_ANALOG,0.20626077537762322,0
2026-05,2026-05-05,202605051602,ST_3HEAD_ANALOG,0.30892181149836295,0
2026-05,2026-05-06,202605060505,ST_3HEAD_ANALOG,0.2230834072807613,0
2026-05,2026-05-06,202605060709,ST_3HEAD_ANALOG,0.25505576079600545,0
2026-05,2026-05-06,202605061105,ST_3HEAD_ANALOG,0.24086369336499477,1
2026-05,2026-05-06,202605061303,ST_3HEAD_ANALOG,0.21687221295210585,0
2026-05,2026-05-06,202605061611,ST_3HEAD_ANALOG,0.2435291897145983,0
2026-05,2026-05-07,202605070504,ST_3HEAD_ANALOG,0.16816887296514407,0
2026-05,2026-05-07,202605070512,ST_3HEAD_ANALOG,0.21750644591621882,0
2026-05,2026-05-07,202605070805,ST_3HEAD_ANALOG,0.20818514740501737,0
2026-05,2026-05-07,202605070808,ST_3HEAD_ANALOG,0.28758315884901425,0
2026-05,2026-05-07,202605071306,ST_3HEAD_ANALOG,0.2920263607253725,0
2026-05,2026-05-07,202605072406,ST_3HEAD_ANALOG,0.32780203831719795,1
2026-05,2026-05-08,202605080807,ST_3HEAD_ANALOG,0.2057005131396878,0
2026-05,2026-05-09,202605091105,ST_3HEAD_ANALOG,0.266945774941672,0
2026-05,2026-05-09,202605091410,ST_3HEAD_ANALOG,0.13350841743931624,1
2026-05,2026-05-09,202605091805,ST_3HEAD_ANALOG,0.23881070104976174,0
2026-05,2026-05-10,202605101604,ST_3HEAD_ANALOG,0.32503627355438075,0
2026-05,2026-05-10,202605102010,ST_3HEAD_ANALOG,0.28253949752238433,0
2026-05,2026-05-11,202605110502,ST_3HEAD_ANALOG,0.2995356017318331,0
2026-05,2026-05-11,202605110811,ST_3HEAD_ANALOG,0.26684501943311634,1
2026-05,2026-05-11,202605111110,ST_3HEAD_ANALOG,0.28130140860780284,1
2026-05,2026-05-11,202605111606,ST_3HEAD_ANALOG,0.2342547496599382,1
2026-05,2026-05-11,202605112204,ST_3HEAD_ANALOG,0.2904059119980126,0
2026-05,2026-05-11,202605112210,ST_3HEAD_ANALOG,0.2690246056089693,0
2026-05,2026-05-11,202605112308,ST_3HEAD_ANALOG,0.352915141603641,1
2026-05,2026-05-12,202605120710,ST_3HEAD_ANALOG,0.236638831808437,0
2026-05,2026-05-12,202605121802,ST_3HEAD_ANALOG,0.1980611317164079,0
2026-05,2026-05-12,202605122005,ST_3HEAD_ANALOG,0.22027658692607394,0
2026-05,2026-05-13,202605130406,ST_3HEAD_ANALOG,0.2977171336233032,1
2026-05,2026-05-13,202605130408,ST_3HEAD_ANALOG,0.22885847808505783,1
2026-05,2026-05-13,202605130812,ST_3HEAD_ANALOG,0.2170010028849898,0
2026-05,2026-05-13,202605131209,ST_3HEAD_ANALOG,0.21117219062816867,0
2026-05,2026-05-13,202605132202,ST_3HEAD_ANALOG,0.26369566494986857,0
2026-05,2026-05-13,202605132210,ST_3HEAD_ANALOG,0.2306900427168244,0
2026-05,2026-05-14,202605140205,ST_3HEAD_ANALOG,0.2535205645431339,0
2026-05,2026-05-14,202605140408,ST_3HEAD_ANALOG,0.23193285767412447,0
2026-05,2026-05-14,202605141910,ST_3HEAD_ANALOG,0.23013577059552318,0
2026-05,2026-05-15,202605151308,ST_3HEAD_ANALOG,0.24054777141334202,0
2026-05,2026-05-15,202605151604,ST_3HEAD_ANALOG,0.3077959944564564,0
2026-05,2026-05-15,202605151911,ST_3HEAD_ANALOG,0.16563774049959462,0
2026-05,2026-05-16,202605160205,ST_3HEAD_ANALOG,0.21023890608320867,0
2026-05,2026-05-16,202605160411,ST_3HEAD_ANALOG,0.2435201070647267,0
2026-05,2026-05-16,202605160603,ST_3HEAD_ANALOG,0.2534493907769571,1
2026-05,2026-05-16,202605161706,ST_3HEAD_ANALOG,0.1627217436125906,0
2026-05,2026-05-16,202605161910,ST_3HEAD_ANALOG,0.22281540001740002,0
2026-05,2026-05-16,202605162006,ST_3HEAD_ANALOG,0.26157747570174555,0
2026-05,2026-05-17,202605170608,ST_3HEAD_ANALOG,0.31060663315224973,0
2026-05,2026-05-17,202605171007,ST_3HEAD_ANALOG,0.2697209475752373,0
2026-05,2026-05-17,202605172011,ST_3HEAD_ANALOG,0.2122628495705909,0
2026-05,2026-05-17,202605172111,ST_3HEAD_ANALOG,0.22682387226599254,0
2026-05,2026-05-18,202605180207,ST_3HEAD_ANALOG,0.3483421875139778,0
2026-05,2026-05-18,202605180612,ST_3HEAD_ANALOG,0.29525366753241383,0
2026-05,2026-05-18,202605181406,ST_3HEAD_ANALOG,0.2500889672738131,1
2026-05,2026-05-18,202605181907,ST_3HEAD_ANALOG,0.1892464667866266,0
2026-05,2026-05-18,202605182003,ST_3HEAD_ANALOG,0.178626598153186,0
2026-05,2026-05-18,202605182004,ST_3HEAD_ANALOG,0.1927722774279061,0
2026-05,2026-05-19,202605190206,ST_3HEAD_ANALOG,0.24549211896687842,0
2026-05,2026-05-19,202605191406,ST_3HEAD_ANALOG,0.23726108286065992,1
2026-05,2026-05-19,202605191809,ST_3HEAD_ANALOG,0.22222307600358895,0
2026-05,2026-05-19,202605191811,ST_3HEAD_ANALOG,0.19839389155191334,0
2026-05,2026-05-20,202605200506,ST_3HEAD_ANALOG,0.24498206189662095,0
2026-05,2026-05-20,202605201405,ST_3HEAD_ANALOG,0.22725428122339197,1
2026-05,2026-05-20,202605201505,ST_3HEAD_ANALOG,0.22907272545703325,1
2026-05,2026-05-20,202605202002,ST_3HEAD_ANALOG,0.2450407669731491,0
2026-05,2026-05-21,202605210511,ST_3HEAD_ANALOG,0.2756349185459259,0
2026-05,2026-05-21,202605210811,ST_3HEAD_ANALOG,0.22965427106255018,0
2026-05,2026-05-21,202605210908,ST_3HEAD_ANALOG,0.2584816414008205,0
2026-05,2026-05-21,202605211905,ST_3HEAD_ANALOG,0.25232600586951204,1
2026-05,2026-05-22,202605221102,ST_3HEAD_ANALOG,0.20537460253513856,0
2026-05,2026-05-23,202605231101,ST_3HEAD_ANALOG,0.18148310271341675,0
2026-05,2026-05-23,202605231808,ST_3HEAD_ANALOG,0.2198879187853394,1
2026-05,2026-05-24,202605241910,ST_3HEAD_ANALOG,0.2187080625574748,1
2026-05,2026-05-24,202605242305,ST_3HEAD_ANALOG,0.18192638680330178,0
2026-05,2026-05-24,202605242411,ST_3HEAD_ANALOG,0.3511917413889229,1
2026-05,2026-05-25,202605251307,ST_3HEAD_ANALOG,0.2548320854063636,0
2026-05,2026-05-25,202605251704,ST_3HEAD_ANALOG,0.18025632703897881,0
2026-05,2026-05-25,202605252408,ST_3HEAD_ANALOG,0.18634103799728202,1
2026-05,2026-05-26,202605261206,ST_3HEAD_ANALOG,0.2319033215184572,1
2026-05,2026-05-26,202605261705,ST_3HEAD_ANALOG,0.20875652471781164,0
2026-05,2026-05-27,202605270611,ST_3HEAD_ANALOG,0.2119041345433004,0
2026-05,2026-05-27,202605270807,ST_3HEAD_ANALOG,0.2928451403523278,1
2026-05,2026-05-27,202605270810,ST_3HEAD_ANALOG,0.26326354218243014,1
2026-05,2026-05-27,202605271005,ST_3HEAD_ANALOG,0.20398615540200327,0
2026-05,2026-05-27,202605271204,ST_3HEAD_ANALOG,0.22263340247717636,0
2026-05,2026-05-28,202605280204,ST_3HEAD_ANALOG,0.1995454384249722,0
2026-05,2026-05-28,202605280710,ST_3HEAD_ANALOG,0.24879213755436666,0
2026-05,2026-05-28,202605281004,ST_3HEAD_ANALOG,0.2954916925498287,0
2026-05,2026-05-28,202605281008,ST_3HEAD_ANALOG,0.25233438061225844,1
2026-05,2026-05-28,202605281810,ST_3HEAD_ANALOG,0.3615456146495137,0
2026-05,2026-05-28,202605282111,ST_3HEAD_ANALOG,0.20049727037356718,0
2026-05,2026-05-29,202605290102,ST_3HEAD_ANALOG,0.24776473010168298,0
2026-05,2026-05-29,202605290104,ST_3HEAD_ANALOG,0.24776473010168298,0
2026-05,2026-05-29,202605290708,ST_3HEAD_ANALOG,0.19976954654373213,0
2026-05,2026-05-29,202605291807,ST_3HEAD_ANALOG,0.3109167534505469,0
2026-05,2026-05-29,202605292404,ST_3HEAD_ANALOG,0.22412473405005276,0
2026-05,2026-05-30,202605300102,ST_3HEAD_ANALOG,0.26011342897969886,0
2026-05,2026-05-30,202605300104,ST_3HEAD_ANALOG,0.25441926663484055,0
2026-05,2026-05-30,202605300504,ST_3HEAD_ANALOG,0.25809596308826016,0
2026-05,2026-05-30,202605300507,ST_3HEAD_ANALOG,0.3197978834909717,0
2026-05,2026-05-30,202605300509,ST_3HEAD_ANALOG,0.32874272011276223,0
2026-05,2026-05-30,202605301108,ST_3HEAD_ANALOG,0.15721036312828554,1
2026-05,2026-05-31,202605310508,ST_3HEAD_ANALOG,0.2018762321704927,0
2026-05,2026-05-31,202605310910,ST_3HEAD_ANALOG,0.21434614458596893,0
2026-05,2026-05-31,202605311208,ST_3HEAD_ANALOG,0.21053918290777707,1
2026-05,2026-05-31,202605311306,ST_3HEAD_ANALOG,0.2526403522197458,0
2026-05,2026-05-31,202605311410,ST_3HEAD_ANALOG,0.20991732704295465,0
2026-05,2026-05-31,202605312006,ST_3HEAD_ANALOG,0.20653393831626676,0
2026-05,2026-05-31,202605312009,ST_3HEAD_ANALOG,0.1526412052238396,0
2026-05,2026-05-31,202605312304,ST_3HEAD_ANALOG,0.2994463186591834,0
2026-05,2026-05-01,202605010108,PLAYER_COURSE,0.16651124661347727,0
2026-05,2026-05-01,202605011103,PLAYER_COURSE,0.5729616358880275,0
2026-05,2026-05-01,202605011702,PLAYER_COURSE,0.22268338691341308,0
2026-05,2026-05-01,202605011707,PLAYER_COURSE,0.20116916408577773,0
2026-05,2026-05-01,202605012005,PLAYER_COURSE,0.16909457525563934,0
2026-05,2026-05-01,202605012009,PLAYER_COURSE,0.25532213427153,0
2026-05,2026-05-01,202605012306,PLAYER_COURSE,0.2231909315582217,0
2026-05,2026-05-02,202605020202,PLAYER_COURSE,0.20901709211536615,0
2026-05,2026-05-02,202605020211,PLAYER_COURSE,0.22607081991898492,1
2026-05,2026-05-02,202605020908,PLAYER_COURSE,0.26093474108258136,0
2026-05,2026-05-02,202605021004,PLAYER_COURSE,0.19402707161177019,0
2026-05,2026-05-02,202605021103,PLAYER_COURSE,0.1568339651729844,1
2026-05,2026-05-02,202605021104,PLAYER_COURSE,0.13770912150445508,0
2026-05,2026-05-02,202605021911,PLAYER_COURSE,0.31117440162867555,0
2026-05,2026-05-02,202605022205,PLAYER_COURSE,0.3427001066223499,0
2026-05,2026-05-02,202605022307,PLAYER_COURSE,0.1717240657200554,0
2026-05,2026-05-03,202605030104,PLAYER_COURSE,0.19549122916528658,0
2026-05,2026-05-03,202605030105,PLAYER_COURSE,0.2657961664245265,0
2026-05,2026-05-03,202605030608,PLAYER_COURSE,0.30658435960197283,0
2026-05,2026-05-03,202605030708,PLAYER_COURSE,0.1888010079622411,0
2026-05,2026-05-03,202605030805,PLAYER_COURSE,0.3284850247150028,1
2026-05,2026-05-03,202605030811,PLAYER_COURSE,0.30208524153116917,0
2026-05,2026-05-03,202605031208,PLAYER_COURSE,0.35364575908713736,0
2026-05,2026-05-03,202605031702,PLAYER_COURSE,0.15281055279629674,0
2026-05,2026-05-03,202605032307,PLAYER_COURSE,0.33846133327620015,1
2026-05,2026-05-04,202605040202,PLAYER_COURSE,0.2992007243283931,0
2026-05,2026-05-04,202605040205,PLAYER_COURSE,0.22259892280671884,0
2026-05,2026-05-04,202605040403,PLAYER_COURSE,0.4080669483220816,0
2026-05,2026-05-04,202605040701,PLAYER_COURSE,0.3507469843883667,1
2026-05,2026-05-04,202605040705,PLAYER_COURSE,0.1921653046077005,1
2026-05,2026-05-04,202605040802,PLAYER_COURSE,0.27013536989699777,1
2026-05,2026-05-04,202605040805,PLAYER_COURSE,0.10522225479334334,1
2026-05,2026-05-04,202605040904,PLAYER_COURSE,0.11856521814996314,0
2026-05,2026-05-04,202605041307,PLAYER_COURSE,0.1096974291418465,0
2026-05,2026-05-04,202605041410,PLAYER_COURSE,0.288416869791667,1
2026-05,2026-05-04,202605041707,PLAYER_COURSE,0.16532629635507956,0
2026-05,2026-05-04,202605042009,PLAYER_COURSE,0.21153294135753237,0
2026-05,2026-05-05,202605050109,PLAYER_COURSE,0.14730832347505046,0
2026-05,2026-05-05,202605050202,PLAYER_COURSE,0.2742187561537374,0
2026-05,2026-05-05,202605050203,PLAYER_COURSE,0.2623494027520712,1
2026-05,2026-05-05,202605050205,PLAYER_COURSE,0.3186881655483952,0
2026-05,2026-05-05,202605050702,PLAYER_COURSE,0.3971158072902368,1
2026-05,2026-05-05,202605050811,PLAYER_COURSE,0.35987233564162724,0
2026-05,2026-05-05,202605050904,PLAYER_COURSE,0.128473034564277,0
2026-05,2026-05-05,202605051303,PLAYER_COURSE,0.2645095521473756,0
2026-05,2026-05-05,202605051306,PLAYER_COURSE,0.16200054374539408,0
2026-05,2026-05-05,202605051602,PLAYER_COURSE,0.4372903835887501,0
2026-05,2026-05-06,202605060505,PLAYER_COURSE,0.09817048345729087,0
2026-05,2026-05-06,202605060709,PLAYER_COURSE,0.12150658633171159,0
2026-05,2026-05-06,202605061105,PLAYER_COURSE,0.26636558773533003,1
