ensemble,members,weights,min_n,R,heads,head_rate,cut,monthly_floor,months,month_detail,pass_40
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.10+0.10+0.80,150,175,46,0.26285714285714284,0.2105033134295956,0.1791044776119403,3,2026-04:54R/27.78%;2026-05:67R/17.91%;2026-06:54R/35.19%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.60+0.40,150,274,72,0.26277372262773724,0.16639156565708477,0.2127659574468085,3,2026-04:94R/21.28%;2026-05:104R/27.88%;2026-06:76R/30.26%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.40+0.10+0.50,150,255,67,0.2627450980392157,0.17493834947783327,0.24096385542168675,3,2026-04:83R/24.10%;2026-05:98R/25.51%;2026-06:74R/29.73%,False
PAIR:ALL_SAFE_HGB+PRIOR_FOOT,ALL_SAFE_HGB+PRIOR_FOOT,0.10+0.90,150,236,62,0.2627118644067797,0.15588821838123512,0.22727272727272727,3,2026-04:74R/25.68%;2026-05:88R/22.73%;2026-06:74R/31.08%,False
PAIR:PLAYER_COURSE+PRIOR_FOOT,PLAYER_COURSE+PRIOR_FOOT,0.75+0.25,150,236,62,0.2627118644067797,0.2147655519657517,0.22077922077922077,3,2026-04:77R/22.08%;2026-05:97R/28.87%;2026-06:62R/27.42%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.50+0.20+0.30,150,217,57,0.2626728110599078,0.21421151212869438,0.23076923076923078,3,2026-04:75R/25.33%;2026-05:78R/23.08%;2026-06:64R/31.25%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.70+0.10+0.20,150,278,73,0.26258992805755393,0.18149458432319038,0.21212121212121213,3,2026-04:99R/21.21%;2026-05:105R/29.52%;2026-06:74R/28.38%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,0.40+0.20+0.40,150,179,47,0.26256983240223464,0.23414768992481716,0.2465753424657534,3,2026-04:58R/25.86%;2026-05:73R/24.66%;2026-06:48R/29.17%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.20+0.60,150,179,47,0.26256983240223464,0.21950907404766412,0.21739130434782608,3,2026-04:53R/22.64%;2026-05:69R/21.74%;2026-06:57R/35.09%,False
PAIR:PLAYER_COURSE+ST_3HEAD_ANALOG,PLAYER_COURSE+ST_3HEAD_ANALOG,0.50+0.50,150,179,47,0.26256983240223464,0.25865534377319427,0.2,3,2026-04:70R/20.00%;2026-05:66R/30.30%;2026-06:43R/30.23%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.70+0.30,150,259,68,0.2625482625482625,0.18753419459504156,0.21978021978021978,3,2026-04:91R/21.98%;2026-05:101R/28.71%;2026-06:67R/28.36%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.40+0.50+0.10,150,240,63,0.2625,0.2305951128010365,0.2222222222222222,3,2026-04:90R/22.22%;2026-05:92R/29.35%;2026-06:58R/27.59%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.85+0.15,150,160,42,0.2625,0.26541428528763644,0.18867924528301888,3,2026-04:53R/18.87%;2026-05:71R/30.99%;2026-06:36R/27.78%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.10+0.10+0.80,150,160,42,0.2625,0.2264130683633711,0.18181818181818182,3,2026-04:49R/30.61%;2026-05:66R/18.18%;2026-06:45R/33.33%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.10+0.70,150,202,53,0.2623762376237624,0.19511042188199426,0.21794871794871795,3,2026-04:61R/24.59%;2026-05:78R/21.79%;2026-06:63R/33.33%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.10+0.90,150,183,48,0.26229508196721313,0.20585412402062042,0.18309859154929578,3,2026-04:56R/30.36%;2026-05:71R/18.31%;2026-06:56R/32.14%,False
PAIR:PLAYER_COURSE+PRIOR_FOOT,PLAYER_COURSE+PRIOR_FOOT,0.70+0.30,150,206,54,0.2621359223300971,0.23371091885107564,0.22388059701492538,3,2026-04:67R/22.39%;2026-05:90R/27.78%;2026-06:49R/28.57%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.10+0.20+0.70,150,206,54,0.2621359223300971,0.19925755329106334,0.2125,3,2026-04:62R/27.42%;2026-05:80R/21.25%;2026-06:64R/31.25%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.65+0.35,150,248,65,0.2620967741935484,0.18976793086464305,0.20238095238095238,3,2026-04:84R/20.24%;2026-05:97R/29.90%;2026-06:67R/28.36%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.20+0.20,150,271,71,0.26199261992619927,0.1939687636204862,0.21649484536082475,3,2026-04:97R/21.65%;2026-05:101R/28.71%;2026-06:73R/28.77%,False
PAIR:PLAYER_COURSE+PRIOR_FOOT,PLAYER_COURSE+PRIOR_FOOT,0.55+0.45,150,210,55,0.2619047619047619,0.22749638856023502,0.25,3,2026-04:72R/25.00%;2026-05:87R/25.29%;2026-06:51R/29.41%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.30+0.40,150,275,72,0.26181818181818184,0.18060881591026579,0.2222222222222222,3,2026-04:90R/22.22%;2026-05:108R/28.70%;2026-06:77R/27.27%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.10+0.60,150,256,67,0.26171875,0.16706898462446323,0.23170731707317074,3,2026-04:82R/23.17%;2026-05:97R/26.80%;2026-06:77R/28.57%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.10+0.60,150,172,45,0.2616279069767442,0.23869572297309624,0.20833333333333334,3,2026-04:53R/32.08%;2026-05:72R/20.83%;2026-06:47R/27.66%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_HGB,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.10+0.70+0.20,150,172,45,0.2616279069767442,0.24173593415595737,0.2,3,2026-04:65R/20.00%;2026-05:57R/29.82%;2026-06:50R/30.00%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.30+0.20,150,237,62,0.2616033755274262,0.19034725988908505,0.22784810126582278,3,2026-04:79R/22.78%;2026-05:90R/26.67%;2026-06:68R/29.41%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.30+0.40,150,195,51,0.26153846153846155,0.23314769729521154,0.23684210526315788,3,2026-04:62R/25.81%;2026-05:76R/23.68%;2026-06:57R/29.82%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.30+0.20,150,260,68,0.26153846153846155,0.1786931703438802,0.19540229885057472,3,2026-04:87R/19.54%;2026-05:99R/28.28%;2026-06:74R/31.08%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.10+0.80,150,195,51,0.26153846153846155,0.2029400799590984,0.1891891891891892,3,2026-04:62R/27.42%;2026-05:74R/18.92%;2026-06:59R/33.90%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.50+0.20+0.30,150,283,74,0.26148409893992935,0.1718968046439043,0.2247191011235955,3,2026-04:89R/22.47%;2026-05:113R/28.32%;2026-06:81R/27.16%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.45+0.55,150,153,40,0.26143790849673204,0.25567394504989743,0.20967741935483872,3,2026-04:47R/27.66%;2026-05:62R/20.97%;2026-06:44R/31.82%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.80+0.20,150,241,63,0.26141078838174275,0.21654923020106806,0.2289156626506024,3,2026-04:83R/22.89%;2026-05:92R/28.26%;2026-06:66R/27.27%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.50+0.20+0.30,150,264,69,0.26136363636363635,0.18942243406217324,0.2111111111111111,3,2026-04:90R/21.11%;2026-05:103R/28.16%;2026-06:71R/29.58%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.10+0.80,150,199,52,0.2613065326633166,0.2061497469590382,0.18666666666666668,3,2026-04:64R/29.69%;2026-05:75R/18.67%;2026-06:60R/31.67%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_HGB,ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.95+0.05,150,222,58,0.26126126126126126,0.23964704200095896,0.2261904761904762,3,2026-04:84R/22.62%;2026-05:77R/28.57%;2026-06:61R/27.87%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.70+0.20,150,222,58,0.26126126126126126,0.22077742209510498,0.20512820512820512,3,2026-04:78R/20.51%;2026-05:81R/29.63%;2026-06:63R/28.57%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,0.40+0.10+0.50,150,157,41,0.2611464968152866,0.2475535936065582,0.20634920634920634,3,2026-04:48R/27.08%;2026-05:63R/20.63%;2026-06:46R/32.61%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.70+0.20+0.10,150,249,65,0.26104417670682734,0.20352524005968767,0.2247191011235955,3,2026-04:89R/22.47%;2026-05:89R/28.09%;2026-06:71R/28.17%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.40+0.10,150,249,65,0.26104417670682734,0.17955496888493053,0.1927710843373494,3,2026-04:83R/19.28%;2026-05:94R/28.72%;2026-06:72R/30.56%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.50+0.40,150,207,54,0.2608695652173913,0.22766887585252488,0.22784810126582278,3,2026-04:71R/25.35%;2026-05:79R/22.78%;2026-06:57R/31.58%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.70+0.20,150,230,60,0.2608695652173913,0.21797337109367773,0.21951219512195122,3,2026-04:82R/21.95%;2026-05:85R/28.24%;2026-06:63R/28.57%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.20+0.50,150,184,48,0.2608695652173913,0.2345428455834696,0.21428571428571427,3,2026-04:57R/26.32%;2026-05:70R/21.43%;2026-06:57R/31.58%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.30+0.10,150,276,72,0.2608695652173913,0.19945656014032614,0.21,3,2026-04:100R/21.00%;2026-05:102R/29.41%;2026-06:74R/28.38%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.10+0.50+0.40,150,276,72,0.2608695652173913,0.16478831586144896,0.20833333333333334,3,2026-04:96R/20.83%;2026-05:104R/27.88%;2026-06:76R/30.26%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_LINEAR,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_LINEAR,0.10+0.50+0.40,150,207,54,0.2608695652173913,0.20961165522399502,0.20833333333333334,3,2026-04:72R/20.83%;2026-05:80R/28.75%;2026-06:55R/29.09%,False
PAIR:ENV_ENTRY+PRIOR_FOOT,ENV_ENTRY+PRIOR_FOOT,0.20+0.80,150,207,54,0.2608695652173913,0.19545834864031572,0.2,3,2026-04:65R/27.69%;2026-05:80R/20.00%;2026-06:62R/32.26%,False
PAIR:PLAYER_COURSE+PRIOR_FOOT,PLAYER_COURSE+PRIOR_FOOT,0.60+0.40,150,234,61,0.2606837606837607,0.2165576975750509,0.23076923076923078,3,2026-04:78R/23.08%;2026-05:97R/26.80%;2026-06:59R/28.81%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.35+0.65,150,265,69,0.26037735849056604,0.15177245567197595,0.23529411764705882,3,2026-04:85R/23.53%;2026-05:100R/27.00%;2026-06:80R/27.50%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.40+0.60,150,265,69,0.26037735849056604,0.15457612816264038,0.23529411764705882,3,2026-04:85R/23.53%;2026-05:100R/27.00%;2026-06:80R/27.50%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.40+0.40+0.20,150,269,70,0.26022304832713755,0.19969121300941683,0.21978021978021978,3,2026-04:91R/21.98%;2026-05:108R/27.78%;2026-06:70R/28.57%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.10+0.30,150,269,70,0.26022304832713755,0.1842818854926842,0.21505376344086022,3,2026-04:93R/21.51%;2026-05:103R/28.16%;2026-06:73R/28.77%,False
PAIR:ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.90,150,196,51,0.2602040816326531,0.19375306975006934,0.1891891891891892,3,2026-04:62R/27.42%;2026-05:74R/18.92%;2026-06:60R/33.33%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.20+0.60+0.20,150,223,58,0.2600896860986547,0.22466256432377263,0.2222222222222222,3,2026-04:81R/22.22%;2026-05:81R/29.63%;2026-06:61R/26.23%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.40+0.50+0.10,150,223,58,0.2600896860986547,0.23608889954263396,0.2222222222222222,3,2026-04:81R/22.22%;2026-05:84R/29.76%;2026-06:58R/25.86%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.30+0.70,150,250,65,0.26,0.1558076232225582,0.2375,3,2026-04:80R/23.75%;2026-05:95R/25.26%;2026-06:75R/29.33%,False
PAIR:PLAYER_COURSE+PRIOR_FOOT,PLAYER_COURSE+PRIOR_FOOT,0.50+0.50,150,150,39,0.26,0.2673280204773417,0.2222222222222222,3,2026-04:50R/26.00%;2026-05:63R/22.22%;2026-06:37R/32.43%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.75+0.25,150,250,65,0.26,0.20760503628395705,0.22093023255813954,3,2026-04:86R/22.09%;2026-05:96R/28.12%;2026-06:68R/27.94%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.30+0.50+0.20,150,150,39,0.26,0.2660631084391342,0.22033898305084745,3,2026-04:59R/22.03%;2026-05:52R/26.92%;2026-06:39R/30.77%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.20+0.70+0.10,150,150,39,0.26,0.2666583084257162,0.21052631578947367,3,2026-04:57R/21.05%;2026-05:52R/28.85%;2026-06:41R/29.27%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.10+0.70,150,200,52,0.26,0.21169531648904816,0.19480519480519481,3,2026-04:64R/26.56%;2026-05:77R/19.48%;2026-06:59R/33.90%,False
PAIR:ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_LINEAR+PRIOR_FOOT,0.05+0.95,150,200,52,0.26,0.18833068823978436,0.18421052631578946,3,2026-04:63R/28.57%;2026-05:76R/18.42%;2026-06:61R/32.79%,False
PAIR:ENV_ENTRY+PRIOR_FOOT,ENV_ENTRY+PRIOR_FOOT,0.10+0.90,150,200,52,0.26,0.19610375224310927,0.18181818181818182,3,2026-04:64R/28.12%;2026-05:77R/18.18%;2026-06:59R/33.90%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.40+0.20+0.40,150,227,59,0.2599118942731278,0.2210839346078151,0.23376623376623376,3,2026-04:77R/23.38%;2026-05:90R/25.56%;2026-06:60R/30.00%,False
SINGLE:ST_3HEAD_ANALOG,ST_3HEAD_ANALOG,1.00,150,204,53,0.25980392156862747,0.249770987597552,0.23076923076923078,3,2026-04:78R/23.08%;2026-05:66R/27.27%;2026-06:60R/28.33%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.80+0.20,150,204,53,0.25980392156862747,0.23043084015863044,0.19696969696969696,3,2026-04:66R/19.70%;2026-05:86R/30.23%;2026-06:52R/26.92%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.80+0.10,150,231,60,0.2597402597402597,0.23246312775043865,0.20481927710843373,3,2026-04:83R/20.48%;2026-05:83R/31.33%;2026-06:65R/26.15%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.30+0.30+0.40,150,181,47,0.2596685082872928,0.22323838198388288,0.21818181818181817,3,2026-04:55R/21.82%;2026-05:69R/23.19%;2026-06:57R/33.33%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.50+0.10+0.40,150,208,54,0.25961538461538464,0.23083774614672403,0.25,3,2026-04:72R/25.00%;2026-05:84R/25.00%;2026-06:52R/28.85%,False
PAIR:OPP_CONTEXT+ST_3HEAD_ANALOG,OPP_CONTEXT+ST_3HEAD_ANALOG,0.05+0.95,150,208,54,0.25961538461538464,0.24741160723342862,0.23076923076923078,3,2026-04:78R/23.08%;2026-05:69R/27.54%;2026-06:61R/27.87%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,0.60+0.10+0.30,150,235,61,0.25957446808510637,0.21353134482430225,0.2236842105263158,3,2026-04:76R/22.37%;2026-05:95R/27.37%;2026-06:64R/28.12%,False
PAIR:ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.80,150,185,48,0.2594594594594595,0.20389354143807836,0.19718309859154928,3,2026-04:56R/25.00%;2026-05:71R/19.72%;2026-06:58R/34.48%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.60+0.10+0.30,150,212,55,0.25943396226415094,0.22196181746230859,0.24050632911392406,3,2026-04:74R/24.32%;2026-05:79R/24.05%;2026-06:59R/30.51%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.40+0.10+0.50,150,212,55,0.25943396226415094,0.2067599898713653,0.22784810126582278,3,2026-04:70R/25.71%;2026-05:79R/22.78%;2026-06:63R/30.16%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.05+0.95,150,189,49,0.25925925925925924,0.20012212173672775,0.18055555555555555,3,2026-04:61R/29.51%;2026-05:72R/18.06%;2026-06:56R/32.14%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.80+0.10,150,247,64,0.2591093117408907,0.22565297367528872,0.2159090909090909,3,2026-04:88R/21.59%;2026-05:91R/29.67%;2026-06:68R/26.47%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.50+0.40+0.10,150,286,74,0.25874125874125875,0.1978237924405212,0.2079207920792079,3,2026-04:101R/20.79%;2026-05:110R/29.09%;2026-06:75R/28.00%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.50+0.50,150,286,74,0.25874125874125875,0.14335607286845842,0.20618556701030927,3,2026-04:97R/20.62%;2026-05:107R/28.04%;2026-06:82R/29.27%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.60+0.10,150,201,52,0.25870646766169153,0.24989495031993764,0.21621621621621623,3,2026-04:74R/21.62%;2026-05:72R/27.78%;2026-06:55R/29.09%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.10+0.10+0.80,150,236,61,0.2584745762711864,0.1684107650490475,0.21978021978021978,3,2026-04:73R/26.03%;2026-05:91R/21.98%;2026-06:72R/30.56%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.20+0.30,150,178,46,0.25842696629213485,0.23358060069940162,0.24193548387096775,3,2026-04:62R/24.19%;2026-05:70R/27.14%;2026-06:46R/26.09%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.80+0.10+0.10,150,267,69,0.25842696629213485,0.20948854494668823,0.22340425531914893,3,2026-04:94R/22.34%;2026-05:100R/27.00%;2026-06:73R/28.77%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.70+0.10+0.20,150,178,46,0.25842696629213485,0.2340861086720862,0.208955223880597,3,2026-04:67R/20.90%;2026-05:58R/27.59%;2026-06:53R/30.19%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.20+0.70,150,178,46,0.25842696629213485,0.23069017155005808,0.1791044776119403,3,2026-04:57R/29.82%;2026-05:67R/17.91%;2026-06:54R/31.48%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.50+0.30,150,248,64,0.25806451612903225,0.21087657606103366,0.2261904761904762,3,2026-04:84R/22.62%;2026-05:95R/25.26%;2026-06:69R/30.43%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.10+0.40,150,279,72,0.25806451612903225,0.14970582894154572,0.2235294117647059,3,2026-04:85R/22.35%;2026-05:109R/27.52%;2026-06:85R/27.06%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.15+0.85,150,186,48,0.25806451612903225,0.2048731294502363,0.18055555555555555,3,2026-04:57R/29.82%;2026-05:72R/18.06%;2026-06:57R/31.58%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.70+0.20,150,252,65,0.25793650793650796,0.22151456926314603,0.21348314606741572,3,2026-04:89R/21.35%;2026-05:97R/26.80%;2026-06:66R/30.30%,False
PAIR:PLAYER_COURSE+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_LINEAR,0.55+0.45,150,260,67,0.25769230769230766,0.16951069074194342,0.19318181818181818,3,2026-04:88R/19.32%;2026-05:100R/28.00%;2026-06:72R/30.56%,False
