actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,hit,kelly_raw,model,odds_pre,payout100,period,race_code,return,score,stake
1-3-2,A,3-6-4,0.006621720625160482,0.032306048113686064,2026-08-11,4.931857521619526,3,0.20496845054704385,0,0.005286175748345693,3まくり,744.8,2260,test,202608111311,0,60.896,100
2-1-5,A,5-1-2,0.0716573985093595,0.7165739850935949,2026-08-11,9.35845624532235,5,0.1,0,0.06449426115217863,5頭展開,130.6,4880,test,202608112010,0,60.266666666666666,500
2-1-5,A,5-1-6,0.018575374946343287,0.18575374946343287,2026-08-11,3.796806639032568,5,0.1,0,0.013750278461320393,5頭展開,204.4,4880,test,202608112010,0,60.266666666666666,100
2-4-6,A,3-5-4,0.011914311659608726,0.05116655402944546,2026-08-12,1.778806730779583,3,0.23285350920353648,0,0.00525156258111654,3まくり,149.3,14800,test,202608120301,0,67.57,100
2-1-3,A,5-1-2,0.07923972421200823,0.7923972421200822,2026-08-12,6.719528613178298,5,0.1,0,0.0682521314221754,5頭展開,84.8,16940,test,202608121301,0,66.147,500
2-1-3,A,5-1-6,0.008326820057644941,0.08326820057644942,2026-08-12,2.2823813778004785,5,0.1,0,0.004695647666790473,5頭展開,274.1,16940,test,202608121301,0,66.147,100
6-5-3,A,3-1-4,0.019453011779400443,0.08467490573230085,2026-08-12,1.9453011779400442,3,0.22973762546486926,0,0.009548496746869133,3まくり,100.0,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-2-1,0.008431744334060288,0.03670162567841828,2026-08-12,1.1037153333284917,3,0.22973762546486926,0,0.0007984244290107136,3まくり,130.9,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-2-6,0.008383712495349086,0.036492553095666506,2026-08-12,1.6666820440753984,3,0.22973762546486926,0,0.003370485561554087,3まくり,198.8,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-4-1,0.01613544411048778,0.07023422514199862,2026-08-12,5.302106934706285,3,0.22973762546486926,0,0.013132194550385485,3まくり,328.6,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-4-2,0.0057495208285951605,0.02502646580838087,2026-08-12,2.258411781472179,3,0.22973762546486926,0,0.0032118728470448676,3まくり,392.8,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-4-5,0.00739679708342866,0.03219671600793034,2026-08-12,3.134762603957066,3,0.22973762546486926,0,0.005049107388734782,3まくり,423.8,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-4-6,0.016043527774040302,0.06983413248733882,2026-08-12,3.855259724101885,3,0.22973762546486926,0,0.011931716356464207,3まくり,240.3,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-5-4,0.009038249343860308,0.03934161557372938,2026-08-12,2.466538245939478,3,0.22973762546486926,0,0.0053936676937825605,3まくり,272.9,8990,test,202608121306,0,66.80300000000001,100
6-5-3,A,3-6-4,0.011065855773810073,0.04816736375427641,2026-08-12,1.7129944737857994,3,0.22973762546486926,0,0.004635854836058513,3まくり,154.8,8990,test,202608121306,0,66.80300000000001,100
1-4-5,A,3-2-1,0.014100020046943142,0.0587775925832959,2026-08-12,1.4283320307553402,3,0.23988767534093,0,0.004270508781209773,3まくり,101.3,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-2-4,0.012157978755433571,0.050681964957785215,2026-08-12,1.4358572910167047,3,0.23988767534093,0,0.00372209471406238,3まくり,118.1,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-2-6,0.006692494928561131,0.027898452553053055,2026-08-12,1.2448040567123704,3,0.23988767534093,0,0.0013232651714182183,3まくり,186.0,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-4-1,0.03288333363790363,0.13707804534422044,2026-08-12,1.1278983437800945,3,0.23988767534093,0,0.0038407911045073412,3まくり,34.3,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-4-2,0.013666352993511665,0.05696980044551664,2026-08-12,1.3789350170453272,3,0.23988767534093,0,0.0037931433137670385,3まくり,100.9,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-4-5,0.009739860590225852,0.04060175486874636,2026-08-12,2.254777726637285,3,0.23988767534093,0,0.005443721156777808,3まくり,231.5,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-4-6,0.015607888703219608,0.06506332049380015,2026-08-12,1.4281218163445941,3,0.23988767534093,0,0.004730627804912642,3まくり,91.5,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-5-1,0.01001939462206727,0.04176702537063498,2026-08-12,1.5069169511589176,3,0.23988767534093,0,0.0033930184147183233,3まくり,150.4,4700,test,202608121905,0,68.50933333333334,100
1-4-5,A,3-5-4,0.008639391047093483,0.03601431809623034,2026-08-12,2.51924642933246,3,0.23988767534093,0,0.0052279643129128014,3まくり,291.6,4700,test,202608121905,0,68.50933333333334,100
3-1-5,A,3-4-1,0.022827202381560222,0.09229349385839722,2026-08-12,1.5088780774211306,3,0.24733273633115704,0,0.007816867548711684,3まくり,66.1,1300,test,202608121909,0,69.58133333333335,100
3-1-5,A,3-4-2,0.010624680111826447,0.042957031363615866,2026-08-12,1.4013953067499083,3,0.24733273633115704,0,0.003066427095110071,3まくり,131.9,1300,test,202608121909,0,69.58133333333335,100
3-1-5,A,3-4-5,0.012892463818866134,0.0521259903161555,2026-08-12,1.5419386727363895,3,0.24733273633115704,0,0.0045694660433085125,3まくり,119.6,1300,test,202608121909,0,69.58133333333335,100
3-1-5,A,3-4-6,0.01724541908761854,0.0697255824013867,2026-08-12,1.1588921626879658,3,0.24733273633115704,0,0.002400183726404317,3まくり,67.2,1300,test,202608121909,0,69.58133333333335,100
3-1-5,A,3-5-4,0.01480305133856878,0.05985075634609396,2026-08-12,1.7201145655416923,3,0.24733273633115704,0,0.006250994492549412,3まくり,116.2,1300,test,202608121909,0,69.58133333333335,100
1-2-3,A,5-1-2,0.0648823309129692,0.648823309129692,2026-08-12,13.579871860084454,5,0.1,0,0.06039304781605594,5頭展開,209.3,930,test,202608122012,0,68.74133333333334,500
1-2-3,A,5-1-6,0.028161995385379814,0.2816199538537981,2026-08-12,9.051265316861071,5,0.1,0,0.025128793123786117,5頭展開,321.4,930,test,202608122012,0,68.74133333333334,300
1-5-6,A,5-1-2,0.06529723837334382,0.6529723837334382,2026-08-12,13.072507122343433,5,0.1,0,0.06060495543345097,5頭展開,200.2,9890,test,202608122106,0,66.62933333333334,500
1-5-6,A,5-1-6,0.0286860469939218,0.286860469939218,2026-08-12,7.002264071216311,5,0.1,0,0.024690514484641348,5頭展開,244.1,9890,test,202608122106,0,66.62933333333334,300
3-1-4,A,3-2-1,0.016706787363410157,0.05470054775400048,2026-08-12,1.1343908619755498,3,0.30542267032761694,0,0.0020088320175717465,3まくり,67.9,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-2-4,0.01559377580696876,0.05105637964019444,2026-08-12,3.1780115094602333,3,0.30542267032761694,0,0.010739701723176691,3まくり,203.8,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-2-6,0.012648801236270185,0.04141408764026006,2026-08-12,2.70684346456182,3,0.30542267032761694,0,0.008013349598881784,3まくり,214.0,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-4-1,0.0240624831406248,0.07878420784813962,2026-08-12,2.5602482061624787,3,0.30542267032761694,0,0.014803113910459948,3まくり,106.4,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-4-2,0.015128195594937131,0.04953199963417781,2026-08-12,3.7336386728304842,3,0.30542267032761694,0,0.011121394112410431,3まくり,246.8,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-4-5,0.015453913186399694,0.05059844827439556,2026-08-12,1.51911966622309,3,0.30542267032761694,0,0.0053352483681715305,3まくり,98.3,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-4-6,0.01821783924559029,0.05964796007463562,2026-08-12,3.073349480731082,3,0.30542267032761694,0,0.012363443534472761,3まくり,168.7,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-5-4,0.018608818929143938,0.060928086671440805,2026-08-12,1.2784258604321885,3,0.30542267032761694,0,0.004112641956162312,3まくり,68.7,3570,test,202608122410,0,91.59766666666667,100
3-1-4,A,3-6-4,0.009469143780042889,0.031003408391019723,2026-08-12,2.4269415508249925,3,0.30542267032761694,0,0.005589273602918106,3まくり,256.3,3570,test,202608122410,0,91.59766666666667,100
4-5-1,A,5-1-2,0.06496690336239834,0.6496690336239834,2026-08-13,13.902917319553245,5,0.1,0,0.060577076617620865,5頭展開,214.0,39790,test,202608130712,0,59.09600000000002,400
4-5-1,A,5-1-6,0.030549041744172768,0.30549041744172767,2026-08-13,7.74112717797338,5,0.1,0,0.026708110847755068,5頭展開,253.4,39790,test,202608130712,0,59.09600000000002,300
1-3-5,A,5-1-2,0.06318559470524458,0.6318559470524459,2026-08-13,12.78244580887098,5,0.1,0,0.05853177252295568,5頭展開,202.3,1040,test,202608131212,0,58.257000000000005,400
1-3-5,A,5-1-6,0.02845235525358211,0.28452355253582107,2026-08-13,8.074778420966602,5,0.1,0,0.025016896820956865,5頭展開,283.8,1040,test,202608131212,0,58.257000000000005,300
1-3-2,A,3-4-2,0.010600591227660777,0.04367039034482206,2026-08-14,1.760758202914455,3,0.24274093141733674,0,0.004607863130917354,3まくり,166.1,1510,test,202608140303,0,68.94099999999999,100
1-3-2,A,3-4-5,0.0159951050510821,0.0658937285841679,2026-08-14,2.6567869489847364,3,0.24274093141733674,0,0.010035051174952977,3まくり,166.1,1510,test,202608140303,0,68.94099999999999,100
1-3-2,A,3-4-6,0.009382928815026451,0.03865408590236758,2026-08-14,2.2434582796728244,3,0.24274093141733674,0,0.005222420326219338,3まくり,239.1,1510,test,202608140303,0,68.94099999999999,100
1-3-2,A,3-5-4,0.023120764562126705,0.09524872639783981,2026-08-14,2.9432733287587296,3,0.24274093141733674,0,0.015386170457313775,3まくり,127.3,1510,test,202608140303,0,68.94099999999999,100
6-4-3,A,3-2-4,0.010982753613046797,0.05448637336615946,2026-08-14,1.11474949172425,3,0.20156881316435707,0,0.0011417859873059698,3まくり,101.5,6900,test,202608140602,0,56.861000000000004,100
6-4-3,A,3-2-6,0.0060812655675649046,0.030169674921915152,2026-08-14,1.1298991424535594,3,0.20156881316435707,0,0.0007029174375192607,3まくり,185.8,6900,test,202608140602,0,56.861000000000004,100
6-4-3,A,3-4-2,0.015410670570597777,0.07645364542595227,2026-08-14,1.2636749867890178,3,0.20156881316435707,0,0.0032552467504817014,3まくり,82.0,6900,test,202608140602,0,56.861000000000004,100
6-4-3,A,3-5-4,0.013529008788942967,0.06711856153020833,2026-08-14,1.327195762195305,3,0.20156881316435707,0,0.003369678292433625,3まくり,98.1,6900,test,202608140602,0,56.861000000000004,100
1-3-5,A,3-4-1,0.021510213268928307,0.10506629175252942,2026-08-14,1.2669515615398772,3,0.20472991775128924,0,0.004610562375472836,3まくり,58.9,790,test,202608141005,0,55.190999999999995,100
1-3-5,A,3-4-2,0.011482699886284628,0.05608706344636002,2026-08-14,1.7269980628972081,3,0.20472991775128924,0,0.004866118225550255,3まくり,150.4,790,test,202608141005,0,55.190999999999995,100
1-3-5,A,3-4-5,0.01642622107839756,0.08023361342992637,2026-08-14,1.5637762466634477,3,0.20472991775128924,0,0.005984885845684158,3まくり,95.2,790,test,202608141005,0,55.190999999999995,100
1-3-5,A,3-4-6,0.018373397929266785,0.08974456753109834,2026-08-14,1.6885152696996175,3,0.20472991775128924,0,0.007574425409236716,3まくり,91.9,790,test,202608141005,0,55.190999999999995,100
1-3-5,A,3-5-4,0.017500199076433316,0.08547944173793384,2026-08-14,1.6450187131847316,3,0.20472991775128924,0,0.006935685088007866,3まくり,94.0,790,test,202608141005,0,55.190999999999995,100
4-1-3,A,5-1-2,0.08091507892530105,0.8091507892530104,2026-08-14,15.616610232583103,5,0.1,0,0.07612817829470366,5頭展開,193.0,3140,test,202608141210,0,70.253,400
4-1-3,A,5-1-6,0.012011140714378936,0.12011140714378936,2026-08-14,3.919235215101847,5,0.1,0,0.008973978527826151,5頭展開,326.3,3140,test,202608141210,0,70.253,100
2-4-3,A,5-1-2,0.08681972444305182,0.8681972444305182,2026-08-14,2.726139347511827,5,0.1,0,0.05678089958920485,5頭展開,31.4,13880,test,202608141302,0,55.315000000000005,400
2-4-3,A,5-1-6,0.005303006550408106,0.053030065504081056,2026-08-14,1.2446156373807824,5,0.1,0,0.0010467079049241866,5頭展開,234.7,13880,test,202608141302,0,55.315000000000005,100
1-5-3,A,3-2-1,0.0077990698443286075,0.03841560191868289,2026-08-14,1.4069521999168808,3,0.2030182908714399,0,0.0022684069114653335,3まくり,180.4,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-2-4,0.008385872857907482,0.04130599672527922,2026-08-14,1.9103018370313245,3,0.2030182908714399,0,0.004013676530120478,3まくり,227.8,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-2-6,0.005084561786725346,0.02504484578655582,2026-08-14,2.8015935444856654,3,0.2030182908714399,0,0.0032756246263375734,3まくり,551.0,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-4-1,0.026943735537723803,0.1327158032021152,2026-08-14,1.3256317884560112,3,0.2030182908714399,0,0.006755846233527202,3まくり,49.2,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-4-2,0.010628826038361367,0.05235403171181264,2026-08-14,2.3808570325929463,3,0.2030182908714399,0,0.006192184002658952,3まくり,224.0,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-4-5,0.011048444396915807,0.054420930988489935,2026-08-14,1.6937265260471932,3,0.2030182908714399,0,0.004555000171025563,3まくり,153.3,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-4-6,0.017565823981736322,0.08652335662139808,2026-08-14,2.9001175393846665,3,0.2030182908714399,0,0.011579022177846841,3まくり,165.1,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-5-1,0.009543401840018973,0.047007596207487894,2026-08-14,1.6214239726192234,3,0.2030182908714399,0,0.00367924199300902,3まくり,169.9,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-5-4,0.0102614486162752,0.05054445376438126,2026-08-14,2.6648982056466695,3,0.2030182908714399,0,0.006435632801108116,3まくり,259.7,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-5-6,0.006221769682754014,0.03064635041526338,2026-08-14,1.9219046550027148,3,0.2030182908714399,0,0.0029941690646401913,3まくり,308.9,2660,test,202608141308,0,58.696000000000005,100
1-5-3,A,3-6-4,0.008032847614802762,0.039567112797188865,2026-08-14,2.2283119283462858,3,0.2030182908714399,0,0.004443965008488733,3まくり,277.4,2660,test,202608141308,0,58.696000000000005,100
1-3-5,A,3-1-6,0.00801346359877124,0.026713722848370185,2026-08-15,1.1916020371372833,3,0.2999755460613437,0,0.001297237895309975,3まくり,148.7,1420,test,202608150506,0,80.23466666666667,100
1-3-5,A,3-4-1,0.030329080449918187,0.1011051762323187,2026-08-15,1.3344795397964002,3,0.2999755460613437,0,0.007778593948753494,3まくり,44.0,1420,test,202608150506,0,80.23466666666667,100
1-3-5,A,3-4-2,0.020166675897500656,0.06722773293452614,2026-08-15,1.7666008086210574,3,0.2999755460613437,0,0.008852203332806667,3まくり,87.6,1420,test,202608150506,0,80.23466666666667,100
1-3-5,A,3-4-6,0.01835057402238601,0.06117356652343054,2026-08-15,3.859125716907778,3,0.2999755460613437,0,0.013660419096549345,3まくり,210.3,1420,test,202608150506,0,80.23466666666667,100
3-5-2,A,3-2-4,0.010599889157908089,0.051880746012277754,2026-08-15,1.281526599191088,3,0.20431258169263003,0,0.002348011669650442,3まくり,120.9,46720,test,202608150509,0,55.98433333333333,100
3-5-2,A,3-4-2,0.015049940574891906,0.07366134992867543,2026-08-15,1.2807499429233011,3,0.20431258169263003,0,0.0033382870739988245,3まくり,85.1,46720,test,202608150509,0,55.98433333333333,100
3-5-2,A,3-5-1,0.007303626736898944,0.03574731754839551,2026-08-15,1.209480587630465,3,0.20431258169263003,0,0.0012726645664062276,3まくり,165.6,46720,test,202608150509,0,55.98433333333333,100
3-5-2,A,3-5-4,0.011987387949546974,0.05867180498742327,2026-08-15,2.227256681025828,3,0.20431258169263003,0,0.006640999356200367,3まくり,185.8,46720,test,202608150509,0,55.98433333333333,100
1-4-6,A,3-4-1,0.013732955012774741,0.06855052774141757,2026-08-15,1.4872790278835044,3,0.20033332295525746,0,0.004541277053900321,3まくり,108.3,2910,test,202608151007,0,57.79433333333334,100
1-4-6,A,3-4-5,0.013238190510754757,0.06608082128059833,2026-08-15,1.4006005560378532,3,0.20033332295525746,0,0.0038225243896741713,3まくり,105.8,2910,test,202608151007,0,57.79433333333334,100
1-4-6,A,3-5-1,0.013314046847217284,0.06645947189819663,2026-08-15,1.2328807380523203,3,0.20033332295525746,0,0.002542366135942362,3まくり,92.6,2910,test,202608151007,0,57.79433333333334,100
1-4-6,A,3-5-2,0.007607070348826579,0.0379720669362907,2026-08-15,1.245277416102911,3,0.20033332295525746,0,0.0015075440448857468,3まくり,163.7,2910,test,202608151007,0,57.79433333333334,100
1-4-6,A,3-5-4,0.016724603066649264,0.08348387986548071,2026-08-15,1.8681381625447229,3,0.20033332295525746,0,0.007842259824252238,3まくり,111.7,2910,test,202608151007,0,57.79433333333334,100
1-4-2,A,5-1-2,0.07077854344974804,0.7077854344974804,2026-08-15,6.3488353474423995,5,0.1,0,0.060302540557411494,5頭展開,89.7,1240,test,202608151108,0,60.35033333333334,400
1-4-2,A,5-1-6,0.020239003419159633,0.20239003419159632,2026-08-15,4.286620924178011,5,0.1,0,0.015591180854734396,5頭展開,211.8,1240,test,202608151108,0,60.35033333333334,100
2-3-5,A,5-1-2,0.08171089233410535,0.8171089233410535,2026-08-15,1.773126363650086,5,0.1,0,0.03734909969324087,5頭展開,21.7,3230,test,202608151704,0,70.66833333333335,400
2-3-5,A,5-1-6,0.012516833034798454,0.12516833034798452,2026-08-15,1.394375200076548,5,0.1,0,0.0035722391311281514,5頭展開,111.4,3230,test,202608151704,0,70.66833333333335,100
4-5-6,A,5-1-2,0.07266841751603652,0.7266841751603652,2026-08-16,19.75854272261033,5,0.1,0,0.06924526660247446,5頭展開,271.9,10580,test,202608160212,0,58.234333333333346,400
4-5-6,A,5-1-6,0.018116850538171674,0.18116850538171672,2026-08-16,6.6977996439620675,5,0.1,0,0.015453755475893864,5頭展開,369.7,10580,test,202608160212,0,58.234333333333346,100
3-2-4,A,5-1-2,0.08516362787391017,0.8516362787391016,2026-08-16,12.578667836976532,5,0.1,0,0.07892752445110111,5頭展開,147.7,7540,test,202608160404,0,64.279,400
3-2-4,A,5-1-6,0.007483444366031124,0.07483444366031124,2026-08-16,2.9941260908490532,5,0.1,0,0.0049965574814559086,5頭展開,400.1,7540,test,202608160404,0,64.279,100
1-4-3,A,5-1-2,0.0700150555053861,0.7001505550538609,2026-08-16,4.9570659297813355,5,0.1,0,0.056691488965348646,5頭展開,70.8,1540,test,202608160409,0,84.80433333333333,400
1-4-3,A,5-1-6,0.017480117382492832,0.17480117382492832,2026-08-16,3.87883804717516,5,0.1,0,0.01303231347747922,5頭展開,221.9,1540,test,202608160409,0,84.80433333333333,100
1-4-3,A,5-1-2,0.06691832371279481,0.6691832371279481,2026-08-16,11.777624973451887,5,0.1,0,0.06158642841972507,5頭展開,176.0,850,test,202608161111,0,59.859666666666676,400
1-4-3,A,5-1-3,0.00362200895980956,0.0362200895980956,2026-08-16,1.1105079470776111,5,0.1,0,0.0003616097744686228,5頭展開,306.6,850,test,202608161111,0,59.859666666666676,100
1-4-3,A,5-1-6,0.023817381510970823,0.23817381510970823,2026-08-16,9.055368450471107,5,0.1,0,0.02124306025968119,5頭展開,380.2,850,test,202608161111,0,59.859666666666676,200
1-3-6,A,5-1-2,0.07002984115873931,0.700298411587393,2026-08-16,24.60148319906512,5,0.1,0,0.06737505908953788,5頭展開,351.3,3970,test,202608161812,0,56.26599999999999,400
1-3-6,A,5-1-6,0.022521867209361852,0.2252186720936185,2026-08-16,8.420926149580396,5,0.1,0,0.019900579644892454,5頭展開,373.9,3970,test,202608161812,0,56.26599999999999,200
2-1-5,A,5-1-2,0.07458965956416069,0.7458965956416069,2026-08-16,7.8468321861497055,5,0.1,0,0.06570856224711809,5頭展開,105.2,2670,test,202608162409,0,64.17766666666667,400
2-1-5,A,5-1-6,0.01929066314615769,0.19290663146157688,2026-08-16,5.7486176175549915,5,0.1,0,0.015988611506919163,5頭展開,298.0,2670,test,202608162409,0,64.17766666666667,100
3-4-5,A,5-1-2,0.0730667233053098,0.730667233053098,2026-08-17,6.846351973707529,5,0.1,0,0.06306744308206612,5頭展開,93.7,15090,test,202608170211,0,59.919666666666686,400
3-4-5,A,5-1-6,0.01943442934699202,0.19434429346992022,2026-08-17,3.797487494402241,5,0.1,0,0.014390367769558854,5頭展開,195.4,15090,test,202608170211,0,59.919666666666686,100
4-1-6,A,5-1-2,0.04346307067009285,0.43463070670092846,2026-08-17,10.483292645626394,5,0.1,0,0.039480818674547856,5頭展開,241.2,2290,test,202608170512,0,67.32900000000001,400
4-1-6,A,5-1-6,0.04365254920154681,0.4365254920154681,2026-08-17,4.640265980124426,5,0.1,0,0.034570427161675465,5頭展開,106.3,2290,test,202608170512,0,67.32900000000001,300
4-5-2,A,5-1-2,0.0779655690396123,0.7796556903961229,2026-08-17,11.180262600280404,5,0.1,0,0.07149060814803654,5頭展開,143.4,840,test,202608170907,0,61.658666666666676,400
4-5-2,A,5-1-6,0.007820078817766694,0.07820078817766694,2026-08-17,4.006226378341877,5,0.1,0,0.0058795743757908804,5頭展開,512.3,840,test,202608170907,0,61.658666666666676,100
2-4-1,A,5-1-2,0.06961629167662396,0.6961629167662395,2026-08-17,6.0148476008603105,5,0.1,0,0.0587218688625329,5頭展開,86.4,9690,test,202608171208,0,70.777,400
2-4-1,A,5-1-6,0.026862595498843202,0.268625954988432,2026-08-17,2.5814954274388318,5,0.1,0,0.01662981522017699,5頭展開,96.1,9690,test,202608171208,0,70.777,100
2-1-3,A,5-1-2,0.0735138255302201,0.7351382553022009,2026-08-17,4.712236216487108,5,0.1,0,0.05883100184607145,5頭展開,64.1,6300,test,202608171512,0,57.57233333333333,400
2-1-3,A,5-1-6,0.021339609381801145,0.21339609381801145,2026-08-17,1.918430883423923,5,0.1,0,0.01033105605651207,5頭展開,89.9,6300,test,202608171512,0,57.57233333333333,100
2-1-4,A,3-1-5,0.025299606142138945,0.12608412845596967,2026-08-18,1.2270308978937388,3,0.2006565493370081,0,0.0047795978503945005,3まくり差し,48.5,6460,test,202608180501,0,57.9,100
2-1-4,A,3-1-6,0.010784838630043817,0.05374775289258259,2026-08-18,1.1378004754696227,3,0.2006565493370081,0,0.0013186648370298825,3まくり差し,105.5,6460,test,202608180501,0,57.9,100
2-1-4,A,3-6-2,0.0057207942795546255,0.028510379045472354,2026-08-18,1.2362636438117545,3,0.2006565493370081,0,0.0010983897899198255,3まくり差し,216.1,6460,test,202608180501,0,57.9,100
2-1-4,A,3-6-4,0.007901332375684906,0.03937739586269075,2026-08-18,1.4585859565514334,3,0.2006565493370081,0,0.0024977448613912497,3まくり差し,184.6,6460,test,202608180501,0,57.9,100
2-1-4,A,3-6-5,0.008240613529974062,0.0410682509850886,2026-08-18,1.475069821865357,3,0.2006565493370081,0,0.002668931583513242,3まくり差し,179.0,6460,test,202608180501,0,57.9,100
5-1-6,A,3-1-4,0.020516134322272676,0.09950198438640466,2026-08-18,1.1940390175562698,3,0.2061881926153412,0,0.003392290516718004,3まくり,58.2,8020,test,202608180506,0,61.915666666666674,100
5-1-6,A,3-4-1,0.020180690139579113,0.09787510081737626,2026-08-18,2.9665614505181295,3,0.2061881926153412,0,0.013469598976151572,3まくり,147.0,8020,test,202608180506,0,61.915666666666674,100
5-1-6,A,3-4-2,0.008594170284724556,0.04168119510488942,2026-08-18,1.7454759848275574,3,0.2061881926153412,0,0.003688649108498552,3まくり,203.1,8020,test,202608180506,0,61.915666666666674,100
5-1-6,A,3-4-5,0.015021860429194858,0.07285509533137628,2026-08-18,1.3474608804987789,3,0.2061881926153412,0,0.003917259081158725,3まくり,89.7,8020,test,202608180506,0,61.915666666666674,100
5-1-6,A,3-4-6,0.009817282491623471,0.047613213768929595,2026-08-18,2.1087522792007216,3,0.2061881926153412,0,0.0051859320823233,3まくり,214.8,8020,test,202608180506,0,61.915666666666674,100
3-2-5,A,3-1-2,0.01598119214580916,0.07883670245195584,2026-08-18,1.126674046279546,3,0.20271259005979247,0,0.0018226481479071356,3まくり差し,70.5,4080,test,202608181101,0,58.57,100
3-2-5,A,3-1-6,0.01115278991031112,0.055017746589007974,2026-08-18,2.3766595298872994,3,0.20271259005979247,0,0.006490615416724656,3まくり差し,213.1,4080,test,202608181101,0,58.57,100
3-2-5,A,3-6-4,0.009101864020506941,0.04490033903578578,2026-08-18,3.648027099419182,3,0.20271259005979247,0,0.006623379438267089,3まくり差し,400.8,4080,test,202608181101,0,58.57,100
3-2-5,A,3-6-5,0.007134650738169762,0.03519589353609123,2026-08-18,4.467718292241905,3,0.20271259005979247,0,0.005546574363790634,3まくり差し,626.2,4080,test,202608181101,0,58.57,100
1-4-5,A,5-1-6,0.02306050508225195,0.2306050508225195,2026-08-18,2.4559437912598328,5,0.1,0,0.01380041508303159,5頭展開,106.5,1710,test,202608181204,0,66.193,100
1-3-2,A,3-2-4,0.010357398198482316,0.049134788602836245,2026-08-18,1.6561479719373224,3,0.21079561941749045,0,0.004129313857377737,3まくり,159.9,2540,test,202608181309,0,63.24300000000001,100
1-3-2,A,3-2-6,0.00907981942849859,0.0430740423050044,2026-08-18,1.1349774285623238,3,0.21079561941749045,0,0.0010885276496961592,3まくり,125.0,2540,test,202608181309,0,63.24300000000001,100
1-3-2,A,3-4-2,0.011675455323382301,0.055387561447652875,2026-08-18,1.4746100073431847,3,0.21079561941749045,0,0.0037877893642712266,3まくり,126.3,2540,test,202608181309,0,63.24300000000001,100
1-3-2,A,3-5-1,0.00943378925429679,0.044753250946893426,2026-08-18,1.2037515088482704,3,0.21079561941749045,0,0.0016094116022770176,3まくり,127.6,2540,test,202608181309,0,63.24300000000001,100
1-3-2,A,3-5-2,0.006145791967989964,0.029155216721168855,2026-08-18,1.361907500106576,3,0.21079561941749045,0,0.001640559837291822,3まくり,221.6,2540,test,202608181309,0,63.24300000000001,100
3-1-6,A,3-2-1,0.010063734269240137,0.050174581419037786,2026-08-18,1.6544779138630785,3,0.20057435427695755,0,0.004005372789859721,3まくり,164.4,1260,test,202608181606,0,57.436,100
3-1-6,A,3-2-4,0.007650213218771741,0.0381415323327336,2026-08-18,1.6769267375547654,3,0.20057435427695755,0,0.003102322353596542,3まくり,219.2,1260,test,202608181606,0,57.436,100
3-1-6,A,3-2-6,0.007772213194100215,0.03874978544549205,2026-08-18,1.5420070977094826,3,0.20057435427695755,0,0.0027457299782648564,3まくり,198.4,1260,test,202608181606,0,57.436,100
3-1-6,A,3-4-2,0.008238951290213643,0.0410767932915148,2026-08-18,2.0951653131013295,3,0.20057435427695755,0,0.00432358986617185,3まくり,254.3,1260,test,202608181606,0,57.436,100
3-1-6,A,3-4-5,0.006421638500668317,0.032016249155169534,2026-08-18,1.7787938646851238,3,0.20057435427695755,0,0.0028217169010330573,3まくり,277.0,1260,test,202608181606,0,57.436,100
3-1-6,A,3-5-1,0.008135030804006283,0.04055867876694371,2026-08-18,2.052468271850785,3,0.20057435427695755,0,0.004188094993437266,3まくり,252.3,1260,test,202608181606,0,57.436,100
