combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,day_cat,score3,p3,actual_combo,hit,payout100,return,composite_odds,tickets
3-4-6,329.4,0.04434752739922062,0.006226998891198684,0.005953805811188167,29,2.0511734347608463,900,2026-08-17,202608171810,18,10R,3日目以降,64.68,0.1404,5-1-2,0,0,0,32.36,8
3-6-4,576.6,0.02141558827100069,0.003007041254350349,0.003401289688181377,14,1.7338599872584115,600,2026-08-17,202608171810,18,10R,3日目以降,64.68,0.1404,5-1-2,0,0,0,32.36,8
3-2-6,357.8,0.03365473256445728,0.004725584370824398,0.005481228714939581,22,1.6908140878809697,600,2026-08-17,202608171810,18,10R,3日目以降,64.68,0.1404,5-1-2,0,0,0,32.36,8
3-6-2,629.0,0.018358692384795063,0.002577811297005607,0.003117939005095997,12,1.6214433058165267,600,2026-08-17,202608171810,18,10R,3日目以降,64.68,0.1404,5-1-2,0,0,0,32.36,8
3-1-2,69.8,0.10263324808227746,0.014411110595980893,0.028097186736466793,67,1.0058955195994663,100,2026-08-17,202608171810,18,10R,3日目以降,64.68,0.1404,5-1-2,0,0,0,32.36,8
3-6-5,648.6,0.01072395381025872,0.0015057896663461003,0.0030237182149327507,7,0.9766551775920806,100,2026-08-17,202608171810,18,10R,3日目以降,64.68,0.1404,5-1-2,0,0,0,32.36,8
3-1-6,105.5,0.06743028778495119,0.011027440264334182,0.020854812392879313,44,1.1633949478872563,3100,2026-08-18,202608180501,05,01R,3日目以降,70.48,0.1635,2-1-4,0,0,0,28.43,3
3-1-5,48.5,0.13337849883244166,0.02181250409477815,0.04536459190616016,87,1.0579064485967402,1200,2026-08-18,202608180501,05,01R,3日目以降,70.48,0.1635,2-1-4,0,0,0,28.43,3
3-6-1,196.9,0.030670828852244834,0.005015857771575905,0.011174112277545797,20,0.9876223952232958,700,2026-08-18,202608180501,05,01R,3日目以降,70.48,0.1635,2-1-4,0,0,0,28.43,3
3-5-2,277.7,0.04132933783972266,0.005629395262376878,0.008839535627292824,27,1.563283064362059,2200,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-5-1,222.1,0.03982964768878329,0.005425125146473467,0.011052404519132003,26,1.204920295031757,900,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-6-2,449.0,0.018387384730612875,0.0025045128206851444,0.005467124818929215,12,1.1245262564876297,600,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-2-6,237.1,0.033714237316361466,0.004592156026292837,0.01035318027709497,22,1.0888001938340315,400,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-1-5,58.7,0.13333518634926184,0.01816134749735225,0.0418183823458129,87,1.0660710980945771,400,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-5-6,383.7,0.019925466231170558,0.0027140121537247135,0.006397547677089438,13,1.0413664633841726,300,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-6-1,248.3,0.03065509840871879,0.004175476181567988,0.009886182213851055,20,1.0367707358833316,200,2026-08-18,202608180507,05,07R,3日目以降,61.19,0.1362,1-2-3,0,0,0,26.17,7
3-1-6,213.1,0.0672860519645874,0.01131813297496719,0.009045504600592615,44,2.411894136965508,1300,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-6-1,385.3,0.030595454622424044,0.005146436946968127,0.005002847210968819,20,1.9829221556668195,1000,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-6-2,626.2,0.01835820757274117,0.0030880194100210995,0.0030782450181831462,12,1.9337177545552127,900,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-2-6,303.6,0.033665332932258644,0.0056628187216925824,0.006349133828676833,22,1.719231763905868,700,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-6-4,400.8,0.021432786245231254,0.0036051918289877424,0.004809373828309098,14,1.4449608850582871,500,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-1-2,70.5,0.10262402200732154,0.017262304646973904,0.02734180184945087,67,1.2169924776116603,300,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-6-5,626.2,0.010724619786481626,0.0018039797150417875,0.0030782450181831462,7,1.1296520975591675,200,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-1-5,43.7,0.1333631727861055,0.022432912609452484,0.04410977186238641,87,0.9803182810330736,100,2026-08-18,202608181101,11,01R,3日目以降,71.82,0.1682,3-2-5,0,0,0,18.75,8
3-5-2,228.1,0.04132839553741259,0.006299820214620558,0.008762384625655928,27,1.4369889909549491,2600,2026-08-18,202608181507,15,07R,2日目,68.02,0.1524,3-1-6,0,0,0,31.6,5
3-4-2,144.8,0.05513042047430409,0.008403707253289025,0.01380317633364722,36,1.216856810276251,1300,2026-08-18,202608181507,15,07R,2日目,68.02,0.1524,3-1-6,0,0,0,31.6,5
3-2-4,122.9,0.056687179416827396,0.008641009024332172,0.016262814752743025,37,1.061980009090424,500,2026-08-18,202608181507,15,07R,2日目,68.02,0.1524,3-1-6,0,0,0,31.6,5
3-5-4,180.7,0.03372288090390548,0.005140487165085961,0.011060874007261304,22,0.9288860307310332,300,2026-08-18,202608181507,15,07R,2日目,68.02,0.1524,3-1-6,0,0,0,31.6,5
3-5-1,149.6,0.0398578356478844,0.006075658042380569,0.013360293670535544,26,0.908918443140133,300,2026-08-18,202608181507,15,07R,2日目,68.02,0.1524,3-1-6,0,0,0,31.6,5
3-4-5,354.9,0.03523295514775552,0.004761793956955244,0.009698202722482986,23,1.6899606753234158,1500,2026-08-18,202608181509,15,09R,2日目,60.21,0.1352,1-2-5,0,0,0,46.73,5
3-4-2,201.1,0.055170874216007935,0.007456437711227872,0.01711532643564998,36,1.4994896237279252,1100,2026-08-18,202608181509,15,09R,2日目,60.21,0.1352,1-2-5,0,0,0,46.73,5
3-5-4,304.9,0.033725662210208694,0.00455808074665903,0.011288593460837035,22,1.389758819656338,900,2026-08-18,202608181509,15,09R,2日目,60.21,0.1352,1-2-5,0,0,0,46.73,5
3-4-6,224.6,0.04446197913963874,0.006009112284039823,0.01532454205792169,29,1.3496466189953442,800,2026-08-18,202608181509,15,09R,2日目,60.21,0.1352,1-2-5,0,0,0,46.73,5
3-4-1,170.2,0.05673554360984987,0.007667905447413606,0.020222633056458352,37,1.3050775071497958,700,2026-08-18,202608181509,15,09R,2日目,60.21,0.1352,1-2-5,0,0,0,46.73,5
3-4-2,400.7,0.055037018605312446,0.007476333649032301,0.006155898309956886,36,2.995766893167243,1600,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-4-1,263.4,0.05660292793372862,0.007689049760842932,0.009364724574030845,37,2.0252957070060282,900,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-4-5,383.1,0.03519314450663589,0.004780703918159203,0.006438706480813688,23,1.8314876710467909,700,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-5-4,362.7,0.0336708500816497,0.004573912538072348,0.006800850435069545,22,1.6589580775588406,600,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-2-4,214.8,0.05662880682632093,0.007692565199004201,0.011483558905026647,37,1.6523630047461024,600,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-1-4,107.5,0.10715048247999144,0.014555526043663286,0.02294575304929976,70,1.5647190496938033,500,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-4-6,161.4,0.04446147116946563,0.0060397311012350095,0.01528295199999829,29,0.9748125997393305,100,2026-08-18,202608181608,16,08R,初日,60.68,0.1358,6-3-2,0,0,0,31.43,7
3-5-2,703.7,0.041313140131413205,0.005658008439115945,0.007513348259456226,27,3.981540538605891,1200,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-2-6,481.5,0.03372190005901226,0.004618356157629336,0.010980567331628964,22,2.2237384898985253,600,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-2-5,457.4,0.033728966396063494,0.0046193239222326165,0.011559123677698615,22,2.1128787620291987,500,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-5-6,731.9,0.019935558596023598,0.0027302586638536766,0.00722386004943209,13,1.9982763160745058,500,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-5-4,406.6,0.03374660523259889,0.004621739635142746,0.013003303419034298,22,1.8791993356490408,400,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-2-4,220.4,0.05678154324102904,0.007776471355647094,0.023988852859252934,37,1.7139342867846197,400,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-5-1,295.1,0.03991348330808516,0.00546631954562913,0.017916445849472537,26,1.6131108979151565,300,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-6-5,1076.0,0.010747037579615532,0.0014718520337001757,0.004913701831021697,7,1.583712788261389,300,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-1-5,79.5,0.13363670162487754,0.018302108800348698,0.06650494553684713,87,1.4550176496277214,300,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-2-1,182.9,0.049208027958058544,0.006739246558681393,0.028907289066043444,32,1.2326081955828267,200,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-1-2,70.3,0.1032086509368016,0.014134859178767046,0.07520829545063082,67,0.9936806002673233,100,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-6-2,381.2,0.018490012036563662,0.0025322849778413575,0.013869735493649914,12,0.9653070335531254,100,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-4-2,118.8,0.05550539935437627,0.007601698078737131,0.04450457213955679,36,0.9030817317539711,100,2026-08-18,202608181805,18,05R,3日目以降,63.12,0.137,3-1-6,0,0,0,16.21,13
3-6-1,525.5,0.030589319126574713,0.005073687251390948,0.0045005034883047355,20,2.666222650605943,1700,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-1-6,205.8,0.06731593050886753,0.01116533444321239,0.01149181041352837,44,2.2978258284131097,1400,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-6-2,490.5,0.018379500950626276,0.0030485098172422895,0.004821640332526276,12,1.495294065357343,600,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-2-6,235.4,0.033710495156302624,0.005591380076322771,0.010046790922277563,22,1.3162108699663804,400,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-6-5,684.4,0.010729228736966537,0.0017795999588860467,0.003455602839135211,7,1.2179582118616104,300,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-6-4,334.4,0.021460426406483223,0.0035595264941152022,0.007072412030813811,14,1.1903056596321235,300,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-5-6,316.4,0.01993862304293933,0.003307113084951456,0.007474761640657834,13,1.0463705800786407,200,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-1-5,40.7,0.13353414920812623,0.022148597281919036,0.05810846641533509,87,0.9014479093741048,100,2026-08-18,202608181811,18,11R,3日目以降,71.02,0.1659,4-3-1,0,0,0,22.11,8
3-1-5,51.3,0.1332999721012423,0.019098393472871702,0.03893521578921491,87,0.9797475851583183,2500,2026-08-18,202608182001,20,01R,2日目,65.75,0.1433,3-1-6,0,0,0,40.77,2
3-5-4,198.6,0.033710623314037146,0.004829849084876466,0.01005728383679116,22,0.9592080282564661,2500,2026-08-18,202608182001,20,01R,2日目,65.75,0.1433,3-1-6,0,0,0,40.77,2
3-6-2,762.1,0.018394213067243866,0.00296207974550814,0.006026194880591629,12,2.2574009740517536,900,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-2-6,408.3,0.03372516655336123,0.0054308728727022445,0.011248011556450846,22,2.2174253939243265,900,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-4-6,275.4,0.04447848517325523,0.007162514621362069,0.016675973560271895,29,1.9725565267231135,700,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-6-1,394.2,0.03067664534586617,0.004939959622460866,0.011650337692792693,20,1.9473320831740732,700,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-1-6,132.1,0.06760019306387124,0.010885878179997388,0.034765807104457834,44,1.438024507577655,400,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-6-4,381.0,0.021521269880178683,0.0034656398388258655,0.012053971439629605,14,1.3204087785926548,300,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-5-6,401.1,0.019987174601707867,0.0032185995041604945,0.011449920514831412,13,1.2909802611187744,300,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-2-4,136.9,0.056898282079726005,0.009162514769533343,0.03354684527756669,37,1.2543482719491148,300,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-6-5,714.5,0.01076552867258477,0.0017336079730171645,0.006427660067878068,7,1.238662896720764,300,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-5-4,195.4,0.0338748506094212,0.00545497698137272,0.02350339364636069,22,1.0659025021602295,100,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-5-2,144.7,0.04160902003036544,0.00670043534952133,0.031738514986170564,27,0.9695529950757363,100,2026-08-19,202608190509,05,09R,3日目以降,69.99,0.161,4-2-5,0,0,0,23.07,11
3-4-6,297.4,0.04445431284189503,0.006115866525426089,0.014696863930155582,29,1.8188587046617188,1600,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-4-2,237.1,0.055186987670114554,0.007592429821852309,0.018434615490629563,36,1.8001651107611825,1600,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-4-1,179.8,0.05678545948987107,0.007812341899428562,0.024309495733193933,37,1.4046590735172555,800,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-6-4,363.6,0.021520867569691658,0.002960764550240979,0.012021032268504591,14,1.07653399046762,200,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-6-2,419.5,0.018447867885842382,0.002537992164444776,0.0104191831533451,12,1.0646877129845835,200,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-1-4,71.1,0.10762106437900872,0.014806123927890354,0.061474646031339945,70,1.0527154112730042,200,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-4-5,207.1,0.03537227491725151,0.004866391993595496,0.0211050088499675,23,1.0078297818736273,200,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-2-6,215.2,0.033835855009099476,0.004655016797702023,0.02031062887001984,22,1.0017596148654753,200,2026-08-19,202608191008,10,08R,3日目以降,63.57,0.1376,1-2-5,0,0,0,23.91,8
3-2-4,168.4,0.05662034217999501,0.007713306965680216,0.010790515987091756,37,1.2989208930205485,3500,2026-08-19,202608191506,15,06R,3日目以降,61.09,0.1362,1-3-5,0,0,0,52.07,3
3-4-2,145.4,0.055114472139376605,0.007508164477547833,0.012497406411459779,36,1.091687115035455,1100,2026-08-19,202608191506,15,06R,3日目以降,61.09,0.1362,1-3-5,0,0,0,52.07,3
3-4-6,156.5,0.04441662300941697,0.006050812030796496,0.011611008896014388,29,0.9469520828196516,400,2026-08-19,202608191506,15,06R,3日目以降,61.09,0.1362,1-3-5,0,0,0,52.07,3
3-6-1,630.3,0.03056541092970482,0.004138379401402374,0.002543019869582025,20,2.608420536703916,1600,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-6-2,755.5,0.018346523304197473,0.002484012870105152,0.002121595531168167,12,1.8766717233644423,900,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-6-4,641.3,0.021404572828308863,0.002898055043074986,0.0024994003177881653,14,1.8585226991239883,900,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-1-6,174.8,0.06728756898519032,0.009110346662741305,0.00916971066245738,44,1.5924885966471802,700,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-2-6,333.2,0.03364654070814759,0.004555546506974089,0.0048105204795844845,22,1.5179080961237665,600,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-4-6,183.2,0.04438167041726708,0.0060090208202026926,0.008749265413742087,29,1.1008526142611332,200,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-6-5,698.1,0.01071506613565147,0.0014507578217229096,0.0022960398564640452,7,1.0127740353447632,100,2026-08-19,202608191606,16,06R,2日目,60.42,0.1354,3-4-5,0,0,0,49.79,7
3-2-4,243.6,0.05659712406191216,0.007688296971962729,0.008889532569058134,37,1.8728691423701207,1900,2026-08-19,202608191608,16,08R,2日目,60.77,0.1358,3-6-4,0,0,0,22.73,5
3-4-2,239.0,0.05507249622198461,0.0074811876567921825,0.009060628174989796,36,1.7880038499733317,1700,2026-08-19,202608191608,16,08R,2日目,60.77,0.1358,3-6-4,0,0,0,22.73,5
3-1-4,88.1,0.10717044165756437,0.014558304785565152,0.024579910713082423,70,1.2825866516082898,700,2026-08-19,202608191608,16,08R,2日目,60.77,0.1358,3-6-4,0,0,0,22.73,5
3-4-1,161.8,0.056652015220662405,0.007695753526277139,0.013383746191734,37,1.245172920551641,600,2026-08-19,202608191608,16,08R,2日目,60.77,0.1358,3-6-4,0,0,0,22.73,5
3-1-5,55.0,0.13330531356198697,0.018108532113469727,0.03937254788768293,87,0.9959692662408349,100,2026-08-19,202608191608,16,08R,2日目,60.77,0.1358,3-6-4,0,0,0,22.73,5
3-2-4,402.4,0.05674344520528699,0.00796539523075179,0.020869576182871954,37,3.2052750408545196,700,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-5-4,558.2,0.033771537574832686,0.004740699888075585,0.015044638939426142,22,2.646258677523792,600,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-4-5,509.0,0.03531601655588087,0.004957507053469401,0.01649885551274592,23,2.523371090215925,500,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-5-2,412.0,0.04147033031812014,0.005821422547372532,0.020383294796086585,27,2.3984260895174834,500,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-4-6,360.5,0.04455933061438376,0.006255042820844341,0.023295194052670387,29,2.254942936914385,500,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-4-2,283.7,0.05532337588974431,0.007766052146939411,0.029601400972815207,36,2.203228994086711,400,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-4-1,247.2,0.056903476738851634,0.007987859753475322,0.03397215799347765,37,1.9745989310590994,400,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-1-4,111.6,0.1077893148875195,0.015130989872484043,0.07525015641566017,70,1.688618469769219,300,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-2-5,320.5,0.0339078174114773,0.004759830252066165,0.026202550564704132,22,1.525525595787206,200,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-5-1,250.8,0.04010362771739838,0.005629570848233354,0.033484519361992315,26,1.4118963687369253,200,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-2-6,293.3,0.03393749639999636,0.004763996457920391,0.028632517749702262,22,1.3972801611080508,200,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-2-1,169.6,0.04945973768226902,0.006942940408769417,0.049516022735776384,32,1.177522693327293,200,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-6-4,360.5,0.021658567255605134,0.0030403343980714057,0.023295194052670387,14,1.0960405505047417,100,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-1-5,57.6,0.134605156373195,0.01889527974078224,0.14579717805534156,87,1.088368113069057,100,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-5-6,353.2,0.02013773023803265,0.002826845987512331,0.0237766632389232,13,0.9984420027893554,100,2026-08-19,202608191705,17,05R,3日目以降,64.67,0.1404,1-3-6,0,0,0,14.85,15
3-1-5,56.6,0.13324610918393703,0.018467129194909438,0.03452518943484518,87,1.0452395124318743,3000,2026-08-19,202608191805,18,05R,3日目以降,63.94,0.1386,3-1-6,0,0,0,44.34,2
3-5-4,204.7,0.03370438217742664,0.004671229681055293,0.009546290776806238,22,0.9562007157120184,2000,2026-08-19,202608191805,18,05R,3日目以降,63.94,0.1386,3-1-6,0,0,0,44.34,2
3-6-1,186.4,0.030636351366817447,0.005162153762303048,0.008351268158178727,20,0.9622254612932882,5000,2026-08-20,202608201301,13,01R,3日目以降,72.04,0.1685,3-5-2,0,0,0,186.4,1
3-4-2,127.8,0.05514379855902632,0.008772426858080004,0.014898507020279386,36,1.1211161524626245,1700,2026-08-20,202608201504,15,04R,3日目以降,69.55,0.1591,1-2-5,0,0,0,28.12,5
3-5-2,162.8,0.04136421998215892,0.0065803336697345515,0.011695511039261088,27,1.071278321432785,1100,2026-08-20,202608201504,15,04R,3日目以降,69.55,0.1591,1-2-5,0,0,0,28.12,5
3-2-1,136.4,0.049025455369003754,0.007799104027052085,0.01395915833718259,32,1.0637977892899044,1000,2026-08-20,202608201504,15,04R,3日目以降,69.55,0.1591,1-2-5,0,0,0,28.12,5
3-2-4,116.0,0.056689026501415295,0.009018245961186567,0.01641404480337677,37,1.0461165314976417,700,2026-08-20,202608201504,15,04R,3日目以降,69.55,0.1591,1-2-5,0,0,0,28.12,5
3-2-5,177.1,0.03371909805196989,0.005364126685337231,0.01075115300503504,22,0.9499868359732235,500,2026-08-20,202608201504,15,04R,3日目以降,69.55,0.1591,1-2-5,0,0,0,28.12,5
3-5-2,718.4,0.04126724552461912,0.005635217647260333,0.0037557273281903147,27,4.048340357791822,900,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-1-5,218.8,0.13297504023403559,0.018158306517573327,0.012331419161663264,87,3.973037466045044,900,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-5-1,550.1,0.03975456208822706,0.005428654299328871,0.004904770973590115,26,2.986302730060812,600,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-5-4,594.3,0.03364323648734369,0.0045941268324130955,0.004539987401265224,22,2.7302895765031026,600,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-2-5,512.1,0.03365213710973249,0.004595342250203145,0.005268725859347631,22,2.3532747663290308,500,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-2-1,345.0,0.048950480876648196,0.006684396066934088,0.00782062177557079,32,2.30611664309226,400,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-2-4,218.3,0.056639507338808744,0.007734365287292386,0.012359663364965287,37,1.688411942215928,300,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-1-2,117.9,0.10256958499052213,0.014006312465559055,0.02288477109899849,67,1.6513442396894127,300,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-5-6,559.7,0.019906206340366567,0.002718277021719747,0.004820644117512814,13,1.5214196490565426,200,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-2-6,306.6,0.033695268550417906,0.00460123203161725,0.008800112565466152,22,1.4107377408938488,200,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-4-5,188.0,0.035289791425211756,0.004818970902452185,0.014351672939212351,23,0.9059665296610108,100,2026-08-20,202608201608,16,08R,3日目以降,61.95,0.1366,3-4-2,0,0,0,26.49,11
3-1-5,99.6,0.13336580745093357,0.018118212389287746,0.044325485045187615,87,1.8045739539730594,1900,2026-08-20,202608201902,19,02R,2日目,60.8,0.1359,1-3-6,0,0,0,25.0,6
3-1-4,90.7,0.10746473226026587,0.01459946054138189,0.04867495380926887,70,1.3241710711033374,800,2026-08-20,202608201902,19,02R,2日目,60.8,0.1359,1-3-6,0,0,0,25.0,6
3-4-5,272.2,0.03531259876541163,0.0047973403129195355,0.016219023918077467,23,1.3058360331766976,800,2026-08-20,202608201902,19,02R,2日目,60.8,0.1359,1-3-6,0,0,0,25.0,6
3-5-2,228.3,0.04145756083955426,0.005632154948780347,0.01933779373850498,27,1.2858209748065532,700,2026-08-20,202608201902,19,02R,2日目,60.8,0.1359,1-3-6,0,0,0,25.0,6
3-4-2,160.8,0.05529716443055719,0.007512313604420723,0.02745533775186994,36,1.2079800275908523,600,2026-08-20,202608201902,19,02R,2日目,60.8,0.1359,1-3-6,0,0,0,25.0,6
3-5-4,214.4,0.03383928553665835,0.004597185546831383,0.020591503313902457,22,0.9856365812406486,200,2026-08-20,202608201902,19,02R,2日目,60.8,0.1359,1-3-6,0,0,0,25.0,6
3-2-4,193.8,0.05668491413102495,0.007839602519585273,0.016077344477667607,37,1.5193149682956262,1900,2026-08-21,202608210212,02,12R,2日目,63.85,0.1383,1-4-3,0,0,0,25.91,6
